actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
611,PT05M59.00S,2025-12-28T03:08:26.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,5.863994743758213,3.1862745098039214,1610612762,108,111,2025-12-28T03:08:36Z,6030000,False,234.0,3.0,1,left,MISS K. George running 3PT,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
612,PT05M59.00S,2025-12-28T03:08:26.4Z,4,REGULAR,rebound,offensive,[],1642262,,,1610612762,108,111,2025-12-28T03:08:36Z,6040000,False,,,0,,C. Williams REBOUND (Off:2 Def:3),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,,,611.0,5.0,3.0,2.0,,,,,,,,,,,,,,
613,PT05M52.00S,2025-12-28T03:08:32.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642262,5.590000152587891,50.0,1610612762,108,113,2025-12-28T03:08:32Z,6050000,False,0.0,0.0,1,left,C. Williams putback Layup (8 PTS),[1642262],1610612762.0,UTA,putback,,,Williams,C. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,8.0,,,,,,,,,,,,,
614,PT05M39.00S,2025-12-28T03:08:45.3Z,4,REGULAR,3pt,Jump Shot,[],1630577,93.11760840998686,3.9215686274509802,1610612759,108,113,2025-12-28T03:08:55Z,6060000,False,-230.0,12.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
615,PT05M36.00S,2025-12-28T03:08:48.3Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612759,108,113,2025-12-28T03:08:55Z,6070000,False,,,0,,L. Kornet REBOUND (Off:3 Def:4),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Left Corner 3,24+ Left,,,614.0,7.0,4.0,3.0,,,,,,,,,,,,,,
616,PT05M33.00S,2025-12-28T03:08:52.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642264,66.96780551905388,44.6078431372549,1610612759,108,113,2025-12-28T03:08:58Z,6080000,False,-27.0,258.0,1,right,MISS S. Castle 25' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
617,PT05M30.00S,2025-12-28T03:08:55.1Z,4,REGULAR,rebound,defensive,[],1641707,,,1610612762,108,113,2025-12-28T03:08:58Z,6090000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:3),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,616.0,3.0,3.0,0.0,,,,,,,,,,,,,,
618,PT05M16.00S,2025-12-28T03:09:08.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642262,8.360709592641262,48.529411764705884,1610612762,108,113,2025-12-28T03:09:13Z,6100000,False,7.0,26.0,1,left,MISS C. Williams driving Hook,[1642262],1610612762.0,UTA,driving,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
619,PT05M14.00S,2025-12-28T03:09:10.3Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612759,108,113,2025-12-28T03:09:13Z,6110000,False,,,0,,L. Kornet REBOUND (Off:3 Def:5),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,618.0,8.0,5.0,3.0,,,,,,,,,,,,,,
620,PT05M13.00S,2025-12-28T03:09:15.7Z,4,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612759,108,113,2025-12-28T03:09:26Z,6120000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Castle 2 FT),"[1642271, 1642264]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,204059.0,3.0,0.0,Castle,1642264.0,,,,
622,PT05M13.00S,2025-12-28T03:09:49.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642264,,,1610612759,109,113,2025-12-28T03:09:49Z,6140000,False,,,0,,S. Castle Free Throw 1 of 2 (17 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
623,PT05M13.00S,2025-12-28T03:09:50.6Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,109,113,2025-12-28T03:09:57Z,6150000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M13.00S,2025-12-28T03:09:50.6Z,4,REGULAR,substitution,out,[],1630577,,,1610612759,109,113,2025-12-28T03:09:57Z,6160000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M13.00S,2025-12-28T03:09:50.6Z,4,REGULAR,substitution,out,[],1642262,,,1610612759,109,113,2025-12-28T03:09:57Z,6170000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M13.00S,2025-12-28T03:09:50.6Z,4,REGULAR,substitution,in,[],1642844,,,1610612759,109,113,2025-12-28T03:09:57Z,6180000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M13.00S,2025-12-28T03:09:50.6Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,109,113,2025-12-28T03:09:57Z,6190000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M13.00S,2025-12-28T03:09:50.6Z,4,REGULAR,substitution,in,[],1641729,,,1610612759,109,113,2025-12-28T03:09:57Z,6200000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M13.00S,2025-12-28T03:10:17.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642264,,,1610612759,110,113,2025-12-28T03:10:17Z,6210000,False,,,0,,S. Castle Free Throw 2 of 2 (18 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
631,PT04M56.00S,2025-12-28T03:10:41.3Z,4,REGULAR,substitution,out,[],1641707,,,1610612762,110,113,2025-12-28T03:10:47Z,6230000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M56.00S,2025-12-28T03:10:41.3Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,110,113,2025-12-28T03:10:47Z,6240000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M49.00S,2025-12-28T03:11:29.2Z,4,REGULAR,3pt,Jump Shot,[],1642271,6.521024967148489,95.34313725490196,1610612762,110,113,2025-12-28T03:11:33Z,6260000,False,-227.0,9.0,1,left,MISS K. Filipowski 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
635,PT04M47.00S,2025-12-28T03:11:31.2Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,110,113,2025-12-28T03:11:33Z,6270000,False,,,0,,K. Johnson REBOUND (Off:4 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,634.0,10.0,6.0,4.0,,,,,,,,,,,,,,
636,PT04M35.00S,2025-12-28T03:11:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,91.14651773981603,61.51960784313726,1610612759,110,113,2025-12-28T03:12:16Z,6280000,False,58.0,31.0,1,right,MISS D. Harper 6' driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
637,PT04M31.00S,2025-12-28T03:11:47.1Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,110,113,2025-12-28T03:11:49Z,6290000,False,,,0,,K. George REBOUND (Off:0 Def:5),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,636.0,5.0,5.0,0.0,,,,,,,,,,,,,,
638,PT04M23.00S,2025-12-28T03:11:54.5Z,4,REGULAR,3pt,Jump Shot,[],1641729,7.440867279894875,2.941176470588235,1610612762,110,116,2025-12-28T03:11:58Z,6300000,False,235.0,17.0,1,left,B. Sensabaugh 3PT  (11 PTS) (K. George 6 AST),"[1641729, 1641718]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,23.59,Made,,,,,11.0,K. George,1641718.0,6.0,,,,,,,,,,
640,PT04M23.00S,2025-12-28T03:11:59.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,110,116,2025-12-28T03:11:59Z,6320000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M23.00S,2025-12-28T03:14:39.2Z,4,REGULAR,substitution,out,[],1628436,,,1610612759,110,116,2025-12-28T03:14:58Z,6330000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M23.00S,2025-12-28T03:14:39.2Z,4,REGULAR,substitution,out,[],203084,,,1610612759,110,116,2025-12-28T03:14:58Z,6340000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M23.00S,2025-12-28T03:14:39.2Z,4,REGULAR,substitution,out,[],1642271,,,1610612759,110,116,2025-12-28T03:14:58Z,6350000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M23.00S,2025-12-28T03:14:39.2Z,4,REGULAR,substitution,in,[],1641705,,,1610612759,110,116,2025-12-28T03:14:58Z,6360000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M23.00S,2025-12-28T03:14:39.2Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,110,116,2025-12-28T03:14:58Z,6370000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M23.00S,2025-12-28T03:14:39.2Z,4,REGULAR,substitution,in,[],203994,,,1610612759,110,116,2025-12-28T03:14:58Z,6380000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M14.00S,2025-12-28T03:15:09.5Z,4,REGULAR,3pt,Jump Shot,[],1630170,92.85479632063075,3.1862745098039214,1610612759,110,116,2025-12-28T03:15:14Z,6390000,False,-234.0,15.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
648,PT04M10.00S,2025-12-28T03:15:13.5Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,110,116,2025-12-28T03:15:14Z,6400000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,647.0,2.0,2.0,0.0,,,,,,,,,,,,,,
649,PT04M00.00S,2025-12-28T03:15:25.9Z,4,REGULAR,turnover,out-of-bounds,[],203994,,,1610612762,110,116,2025-12-28T03:15:30Z,6410000,False,,,0,,J. Nurkić bad pass out-of-bounds TURNOVER (2 TO),[203994],1610612762.0,UTA,bad pass,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,204059.0,,,,,,,,
650,PT03M43.00S,2025-12-28T03:15:45.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642264,88.38699080157687,58.08823529411765,1610612759,110,116,2025-12-28T03:17:10Z,6420000,False,40.0,57.0,1,right,MISS S. Castle 6' driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
651,PT03M41.00S,2025-12-28T03:15:47.9Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,110,116,2025-12-28T03:15:50Z,6430000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,650.0,3.0,3.0,0.0,,,,,,,,,,,,,,
652,PT03M30.00S,2025-12-28T03:15:59.6Z,4,REGULAR,2pt,Layup,[],203994,7.835085413929041,33.33333333333333,1610612762,110,116,2025-12-28T03:16:05Z,6440000,False,83.0,21.0,1,left,MISS J. Nurkić 8' Layup - blocked,"[203994, 1641705]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,8.59,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
653,PT03M30.00S,2025-12-28T03:15:59.6Z,4,REGULAR,block,,[],1641705,,,1610612762,110,116,2025-12-28T03:16:02Z,6450000,False,,,0,,V. Wembanyama BLOCK (5 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
654,PT03M26.00S,2025-12-28T03:16:03.6Z,4,REGULAR,rebound,offensive,[],203994,,,1610612762,110,116,2025-12-28T03:16:05Z,6460000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,,,652.0,7.0,5.0,2.0,,,,,,,,,,,,,,
655,PT03M24.00S,2025-12-28T03:16:04.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,13.485545335085414,48.03921568627451,1610612762,110,116,2025-12-28T03:18:05Z,6470000,False,10.0,74.0,1,left,MISS J. Nurkić 7' putback Layup,[203994],1610612762.0,UTA,putback,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
656,PT03M22.00S,2025-12-28T03:16:06.7Z,4,REGULAR,rebound,defensive,[],1642844,,,1610612759,110,116,2025-12-28T03:18:05Z,6480000,False,,,0,,D. Harper REBOUND (Off:1 Def:5),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,655.0,6.0,5.0,1.0,,,,,,,,,,,,,,
657,PT03M17.00S,2025-12-28T03:16:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.59198423127464,48.529411764705884,1610612759,112,116,2025-12-28T03:18:38Z,6490000,False,-7.0,17.0,1,right,S. Castle driving Layup (20 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,20.0,,,,,,,,,,,,,
658,PT03M11.00S,2025-12-28T03:16:18.2Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612762,112,116,2025-12-28T03:16:31Z,6500000,False,,,0,,J. Nurkić bad pass TURNOVER (3 TO),"[203994, 1642264]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,3.0,,,,,,Castle,1642264.0,,
659,PT03M11.00S,2025-12-28T03:16:18.2Z,4,REGULAR,steal,,[],1642264,,,1610612759,112,116,2025-12-28T03:16:20Z,6510000,False,,,0,,S. Castle STEAL (2 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
660,PT03M08.00S,2025-12-28T03:16:21.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642264,90.48948751642575,95.58823529411765,1610612759,112,116,2025-12-28T03:16:52Z,6520000,False,228.0,37.0,1,right,MISS S. Castle pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
661,PT03M06.00S,2025-12-28T03:16:23.6Z,4,REGULAR,rebound,defensive,[],1642383,,,1610612762,112,116,2025-12-28T03:16:23Z,6530000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Right Corner 3,24+ Right,,,660.0,1.0,1.0,0.0,,,,,,,,,,,,,,
662,PT02M58.00S,2025-12-28T03:16:30.9Z,4,REGULAR,3pt,Jump Shot,[],1641729,27.808804204993432,12.009803921568627,1610612762,112,116,2025-12-28T03:16:45Z,6540000,False,190.0,209.0,1,left,MISS B. Sensabaugh 28' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,28.24,Missed,,,,,,,,,,,,,,,,,,
663,PT02M51.00S,2025-12-28T03:16:37.9Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,112,116,2025-12-28T03:16:45Z,6550000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,662.0,4.0,3.0,1.0,,,,,,,,,,,,,,
664,PT02M51.00S,2025-12-28T03:16:38.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628374,5.590000152587891,50.0,1610612762,112,118,2025-12-28T03:16:38Z,6560000,False,0.0,0.0,1,left,L. Markkanen tip DUNK (24 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,24.0,,,,,,,,,,,,,
665,PT02M32.00S,2025-12-28T03:16:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.5407358738502,42.40196078431372,1610612759,112,118,2025-12-28T03:17:04Z,6570000,False,-38.0,27.0,1,right,MISS K. Johnson Layup - blocked,"[1629640, 1641718]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,George,1641718.0
666,PT02M32.00S,2025-12-28T03:16:59.1Z,4,REGULAR,block,,[],1641718,,,1610612759,112,118,2025-12-28T03:17:01Z,6580000,False,,,0,,K. George BLOCK (1 BLK),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
667,PT02M32.00S,2025-12-28T03:16:59.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,112,118,2025-12-28T03:17:04Z,6590000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,665.0,,,,,,,,,,,,,,,,,
669,PT02M29.00S,2025-12-28T03:17:22.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,112,118,2025-12-28T03:17:30Z,6610000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,204059.0,,,,,,,,
670,PT02M16.00S,2025-12-28T03:17:48.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,29.6484888304862,24.754901960784316,1610612762,112,121,2025-12-28T03:17:51Z,6620000,False,126.0,226.0,1,left,L. Markkanen 25' 3PT  (27 PTS) (W. Clayton Jr. 5 AST),"[1628374, 1642383]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,27.0,W. Clayton Jr.,1642383.0,5.0,,,,,,,,,,
728,PT02M06.00S,2025-12-28T03:17:57.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.11760840998686,54.90196078431373,1610612759,112,121,2025-12-28T03:31:17Z,6650000,False,25.0,12.0,1,right,MISS K. Johnson driving Layup - blocked,"[1629640, 1628374]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0
729,PT02M06.00S,2025-12-28T03:17:57.9Z,4,REGULAR,block,,[],1628374,,,1610612759,112,121,2025-12-28T03:31:17Z,6660000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
730,PT02M06.00S,2025-12-28T03:17:57.9Z,4,REGULAR,rebound,defensive,[],1642383,,,1610612762,112,121,2025-12-28T03:31:17Z,6665000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:2),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,,,728.0,2.0,2.0,0.0,,,,,,,,,,,,,,
675,PT02M00.00S,2025-12-28T03:18:07.4Z,4,REGULAR,foul,personal,['2freethrow'],1642844,,,1610612762,112,121,2025-12-28T03:18:21Z,6670000,False,,,0,,D. Harper shooting personal FOUL (3 PF) (George 2 FT),"[1642844, 1641718]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,204059.0,3.0,0.0,George,1641718.0,,,,
677,PT02M00.00S,2025-12-28T03:18:42.9Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,112,122,2025-12-28T03:31:17Z,6690000,False,,,0,,K. George Free Throw 1 of 2 (25 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
678,PT02M00.00S,2025-12-28T03:19:09.6Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,112,123,2025-12-28T03:31:17Z,6700000,False,,,0,,K. George Free Throw 2 of 2 (26 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
679,PT01M53.00S,2025-12-28T03:19:18.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,93.38042049934296,57.107843137254896,1610612759,114,123,2025-12-28T03:19:23Z,6710000,False,36.0,10.0,1,right,V. Wembanyama driving Layup (32 PTS) (D. Harper 12 AST),"[1641705, 1642844]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,32.0,D. Harper,1642844.0,12.0,,,,,,,,,,
681,PT01M44.00S,2025-12-28T03:19:33.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642264,,,1610612762,114,123,2025-12-28T03:19:57Z,6730000,False,,,0,,S. Castle personal FOUL (4 PF) (George 2 FT),"[1642264, 1641718]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,204059.0,4.0,0.0,George,1641718.0,,,,
683,PT01M44.00S,2025-12-28T03:20:03.2Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,114,124,2025-12-28T03:20:23Z,6750000,False,,,0,,K. George Free Throw 1 of 2 (27 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
684,PT01M44.00S,2025-12-28T03:20:03.2Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,114,124,2025-12-28T03:20:23Z,6760000,False,,,0,,MISS K. George Free Throw 2 of 2,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
685,PT01M42.00S,2025-12-28T03:20:05.2Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,114,124,2025-12-28T03:20:23Z,6770000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,684.0,6.0,4.0,2.0,,,,,,,,,,,,,,
686,PT01M35.00S,2025-12-28T03:20:29.0Z,4,REGULAR,turnover,bad pass,[],1641705,,,1610612759,114,124,2025-12-28T03:20:36Z,6780000,False,,,0,,V. Wembanyama bad pass TURNOVER (3 TO),"[1641705, 1628374]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,,,,,,,,,,,3.0,,,,,,Markkanen,1628374.0,,
687,PT01M35.00S,2025-12-28T03:20:29.0Z,4,REGULAR,steal,,[],1628374,,,1610612762,114,124,2025-12-28T03:20:30Z,6790000,False,,,0,,L. Markkanen STEAL (3 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
688,PT01M32.00S,2025-12-28T03:20:37.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642264,,,1610612762,114,124,2025-12-28T03:20:52Z,6800000,False,,,0,,S. Castle shooting personal FOUL (5 PF) (George 2 FT),"[1642264, 1641718]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202901.0,5.0,0.0,George,1641718.0,,,,
690,PT01M32.00S,2025-12-28T03:21:05.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641718,,,1610612762,114,125,2025-12-28T03:21:05Z,6820000,False,,,0,,K. George Free Throw 1 of 2 (28 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
691,PT01M32.00S,2025-12-28T03:21:05.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641718,,,1610612762,114,125,2025-12-28T03:21:36Z,6830000,False,,,0,,MISS K. George Free Throw 2 of 2,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
