actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
424,PT07M41.00S,2026-01-08T04:08:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,5.206964520367937,47.549019607843135,1610612759,60,54,2026-01-08T04:08:24Z,4230000,False,12.0,-4.0,1,left,D. Fox running alley-oop Layup (12 PTS) (V. Wembanyama 1 AST),"[1628368, 1641705]",1610612759.0,SAS,running alley-oop,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,Made,12.0,,,,,1.28,,,V. Wembanyama,1641705.0,1.0,,
426,PT07M31.00S,2026-01-08T04:08:19.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,94.82588699080158,3.6764705882352944,1610612747,60,54,2026-01-08T04:14:59Z,4250000,False,-232.0,-4.0,1,right,MISS L. Dončić step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,,,,,23.16,,,,,,,
427,PT07M30.00S,2026-01-08T04:08:20.8Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,60,54,2026-01-08T04:14:55Z,4260000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,,,,,426.0,8.0,8.0,0.0,,,,,,,,
428,PT07M21.00S,2026-01-08T04:08:28.5Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,60,54,2026-01-08T04:08:34Z,4270000,False,,,0,,V. Wembanyama bad pass TURNOVER (3 TO),"[1641705, 203935]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,Smart,203935.0,,,,,
429,PT07M21.00S,2026-01-08T04:08:28.5Z,3,REGULAR,steal,,[],203935,,,1610612747,60,54,2026-01-08T04:08:30Z,4280000,False,,,0,,M. Smart STEAL (3 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
430,PT07M19.00S,2026-01-08T04:08:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612747,60,54,2026-01-08T04:08:53Z,4290000,False,,,0,,V. Wembanyama shooting personal FOUL (1 PF) (Ayton 2 FT),"[1641705, 1629028]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1628484.0,,1.0,0.0,Ayton,1629028.0,,,,,,,,,,,,,,
432,PT07M19.00S,2026-01-08T04:08:57.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629028,,,1610612747,60,54,2026-01-08T04:08:57Z,4310000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
433,PT07M19.00S,2026-01-08T04:08:57.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,60,54,2026-01-08T04:08:57Z,4320000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,432.0,,,,,,,,,,,
434,PT07M19.00S,2026-01-08T04:09:09.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629028,,,1610612747,60,55,2026-01-08T04:09:09Z,4330000,False,,,0,,D. Ayton Free Throw 2 of 2 (5 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
435,PT07M08.00S,2026-01-08T04:09:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,6.915243101182654,50.49019607843137,1610612759,62,55,2026-01-08T04:09:27Z,4340000,False,-2.0,13.0,1,left,J. Champagnie cutting Layup (9 PTS) (S. Castle 3 AST),"[1630577, 1642264]",1610612759.0,SAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,,,,,1.27,,,S. Castle,1642264.0,3.0,,
437,PT06M55.00S,2026-01-08T04:09:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,92.9862023653088,56.372549019607845,1610612747,62,55,2026-01-08T04:09:41Z,4360000,False,32.0,13.0,1,right,MISS J. Vanderbilt driving Layup - blocked,"[1629020, 1641705]",1610612747.0,LAL,driving,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,3.46,,,,,,Wembanyama,1641705.0
438,PT06M55.00S,2026-01-08T04:09:33.6Z,3,REGULAR,block,,[],1641705,,,1610612747,62,55,2026-01-08T04:09:36Z,4370000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT06M54.00S,2026-01-08T04:09:34.6Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,62,55,2026-01-08T04:21:31Z,4380000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,437.0,9.0,9.0,0.0,,,,,,,,
440,PT06M53.00S,2026-01-08T04:09:40.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,31.750985545335087,60.5392156862745,1610612759,62,55,2026-01-08T04:19:30Z,4390000,False,-53.0,246.0,1,left,MISS D. Fox 25' running pullup 3PT - blocked,"[1628368, 1629028]",1610612759.0,SAS,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,25.16,,,,,,Ayton,1629028.0
441,PT06M53.00S,2026-01-08T04:09:40.8Z,3,REGULAR,block,,[],1629028,,,1610612759,62,55,2026-01-08T04:09:43Z,4400000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
442,PT06M51.00S,2026-01-08T04:09:42.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612747,62,55,2026-01-08T04:19:30Z,4410000,False,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,440.0,4.0,4.0,0.0,,,,,,,,
443,PT06M36.00S,2026-01-08T04:09:53.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,86.81011826544021,62.254901960784316,1610612747,62,57,2026-01-08T04:20:20Z,4420000,False,61.0,71.0,1,right,L. Dončić 9' driving floating Jump Shot (29 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,Made,29.0,,,,,9.42,,,,,,,
444,PT06M27.00S,2026-01-08T04:10:03.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,5.601182654402102,50.245098039215684,1610612759,64,57,2026-01-08T04:22:52Z,4430000,False,-1.0,0.0,1,left,S. Castle cutting DUNK (9 PTS) (D. Fox 3 AST),"[1642264, 1628368]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,,,,,0.12,,,D. Fox,1628368.0,3.0,,
446,PT06M26.00S,2026-01-08T04:10:07.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,64,57,2026-01-08T04:10:07Z,4450000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M26.00S,2026-01-08T04:13:13.2Z,3,REGULAR,substitution,out,[],1628368,,,1610612747,64,57,2026-01-08T04:13:41Z,4460000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M26.00S,2026-01-08T04:13:13.2Z,3,REGULAR,substitution,out,[],1630577,,,1610612747,64,57,2026-01-08T04:13:41Z,4470000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M26.00S,2026-01-08T04:13:13.2Z,3,REGULAR,substitution,out,[],1629020,,,1610612747,64,57,2026-01-08T04:13:41Z,4480000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M26.00S,2026-01-08T04:13:13.2Z,3,REGULAR,substitution,in,[],1642844,,,1610612747,64,57,2026-01-08T04:13:41Z,4490000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M26.00S,2026-01-08T04:13:13.2Z,3,REGULAR,substitution,in,[],203084,,,1610612747,64,57,2026-01-08T04:13:41Z,4500000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M26.00S,2026-01-08T04:13:13.2Z,3,REGULAR,substitution,in,[],1629216,,,1610612747,64,57,2026-01-08T04:13:41Z,4510000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M10.00S,2026-01-08T04:14:03.0Z,3,REGULAR,violation,kicked ball,[],1642264,,,1610612747,64,57,2026-01-08T04:23:36Z,4520000,False,,,0,,S. Castle kicked ball VIOLATION,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,
455,PT06M02.00S,2026-01-08T04:14:31.4Z,3,REGULAR,2pt,Jump Shot,[],1629028,78.13731931668858,48.28431372549019,1610612747,64,59,2026-01-08T04:14:37Z,4540000,False,-9.0,153.0,1,right,D. Ayton 15' Jump Shot (7 PTS) (G. Vincent 1 AST),"[1629028, 1629216]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,,,,,,,Made,7.0,,,,,15.32,,,G. Vincent,1629216.0,1.0,,
457,PT05M44.00S,2026-01-08T04:14:48.8Z,3,REGULAR,3pt,Jump Shot,[],1641705,25.706307490144546,84.06862745098039,1610612759,64,59,2026-01-08T04:14:53Z,4560000,False,-170.0,189.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,25.45,,,,,,,
458,PT05M43.00S,2026-01-08T04:14:49.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612747,64,59,2026-01-08T04:14:53Z,4570000,False,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,457.0,5.0,5.0,0.0,,,,,,,,
459,PT05M36.00S,2026-01-08T04:14:57.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,82.7365308804205,52.69607843137255,1610612747,64,59,2026-01-08T04:15:07Z,4580000,False,13.0,110.0,1,right,MISS D. Ayton 11' floating Shot - blocked,"[1629028, 1641705]",1610612747.0,LAL,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,,,11.06,,,,,,Wembanyama,1641705.0
460,PT05M36.00S,2026-01-08T04:14:57.5Z,3,REGULAR,block,,[],1641705,,,1610612747,64,59,2026-01-08T04:14:59Z,4590000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
461,PT05M35.00S,2026-01-08T04:14:58.5Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,64,59,2026-01-08T04:24:56Z,4600000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,459.0,10.0,10.0,0.0,,,,,,,,
462,PT05M29.00S,2026-01-08T04:15:10.8Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,64,59,2026-01-08T04:26:30Z,4610000,False,,,0,,V. Wembanyama bad pass TURNOVER (4 TO),"[1641705, 1629029]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,4.0,,,,,,,,,,,,Dončić,1629029.0,,,,,
537,PT05M29.00S,2026-01-08T04:15:10.8Z,3,REGULAR,steal,,[],1629029,,,1610612747,64,59,2026-01-08T05:09:34Z,4615000,False,,,0,,L. Dončić STEAL (3 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT05M29.00S,2026-01-08T04:15:13.7Z,3,REGULAR,foul,personal,[],1641705,,,1610612747,64,59,2026-01-08T04:15:21Z,4620000,False,,,0,,V. Wembanyama personal FOUL (2 PF),"[1641705, 1629029]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,2530.0,,2.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,
465,PT05M13.00S,2026-01-08T04:15:45.6Z,3,REGULAR,turnover,double dribble,[],1629029,,,1610612747,64,59,2026-01-08T04:15:59Z,4640000,False,,,0,,L. Dončić double dribble TURNOVER (6 TO),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,203592.0,6.0,,,,,,,,,,,,,,,,,,
466,PT05M02.00S,2026-01-08T04:16:03.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642264,6.389618922470433,44.6078431372549,1610612759,66,59,2026-01-08T04:28:20Z,4650000,False,27.0,8.0,1,left,S. Castle driving Layup (11 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,Made,11.0,,,,,2.8,,,,,,,
467,PT04M37.00S,2026-01-08T04:16:28.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,68.9388961892247,73.0392156862745,1610612747,66,59,2026-01-08T04:16:37Z,4660000,False,115.0,239.0,1,right,MISS L. Dončić 26' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,26.58,,,,,,,
468,PT04M35.00S,2026-01-08T04:16:30.5Z,3,REGULAR,rebound,defensive,[],1642844,,,1610612759,66,59,2026-01-08T04:16:30Z,4670000,False,,,0,,D. Harper REBOUND (Off:0 Def:2),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,467.0,2.0,2.0,0.0,,,,,,,,
469,PT04M29.00S,2026-01-08T04:16:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,8.754927726675426,46.32352941176471,1610612759,68,59,2026-01-08T04:29:27Z,4680000,False,18.0,30.0,1,left,K. Johnson driving floating Jump Shot (16 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,Made,16.0,,,,,3.5,,,,,,,
470,PT04M15.00S,2026-01-08T04:16:50.6Z,3,REGULAR,2pt,Jump Shot,[],1629216,77.87450722733246,68.62745098039215,1610612747,68,59,2026-01-08T04:16:56Z,4690000,False,93.0,155.0,1,right,MISS G. Vincent 18' pullup Shot,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right Center,,,,,,,Missed,,,,,,18.12,,,,,,,
471,PT04M12.00S,2026-01-08T04:16:53.6Z,3,REGULAR,rebound,defensive,[],1642844,,,1610612759,68,59,2026-01-08T04:16:56Z,4700000,False,,,0,,D. Harper REBOUND (Off:0 Def:3),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right Center,,,,,,,,,470.0,3.0,3.0,0.0,,,,,,,,
472,PT03M54.00S,2026-01-08T04:17:18.8Z,3,REGULAR,foul,personal,[],1629216,,,1610612759,68,59,2026-01-08T04:21:06Z,4710000,False,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1629640]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,1628484.0,,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,
474,PT03M54.00S,2026-01-08T04:17:27.8Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,68,59,2026-01-08T04:17:49Z,4730000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M54.00S,2026-01-08T04:17:27.8Z,3,REGULAR,substitution,out,[],1642264,,,1610612759,68,59,2026-01-08T04:17:49Z,4740000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M54.00S,2026-01-08T04:17:27.8Z,3,REGULAR,substitution,out,[],1629028,,,1610612759,68,59,2026-01-08T04:17:49Z,4750000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M54.00S,2026-01-08T04:17:27.8Z,3,REGULAR,substitution,out,[],203935,,,1610612759,68,59,2026-01-08T04:17:49Z,4760000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M54.00S,2026-01-08T04:17:27.8Z,3,REGULAR,substitution,in,[],1628436,,,1610612759,68,59,2026-01-08T04:17:49Z,4770000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M54.00S,2026-01-08T04:17:27.8Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,68,59,2026-01-08T04:17:49Z,4780000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M54.00S,2026-01-08T04:17:27.8Z,3,REGULAR,substitution,in,[],1629637,,,1610612759,68,59,2026-01-08T04:17:49Z,4790000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M54.00S,2026-01-08T04:17:27.8Z,3,REGULAR,substitution,in,[],1642261,,,1610612759,68,59,2026-01-08T04:17:49Z,4800000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M38.00S,2026-01-08T04:18:07.9Z,3,REGULAR,3pt,Jump Shot,[],1629640,5.732588699080158,95.34313725490196,1610612759,71,59,2026-01-08T04:18:14Z,4810000,False,-227.0,1.0,1,left,K. Johnson 3PT  (19 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,Made,19.0,,,,,22.67,,,,,,,
483,PT03M28.00S,2026-01-08T04:18:18.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629637,84.70762155059133,49.50980392156863,1610612747,71,61,2026-01-08T04:18:23Z,4820000,False,-2.0,91.0,1,right,J. Hayes 9' floating Jump Shot (6 PTS) (G. Vincent 2 AST),"[1629637, 1629216]",1610612747.0,LAL,floating,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,6.0,,,,,9.12,,,G. Vincent,1629216.0,2.0,,
485,PT03M19.00S,2026-01-08T04:18:29.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612759,71,61,2026-01-08T04:18:46Z,4840000,False,,,0,,J. Hayes shooting personal FOUL (3 PF) (Johnson 2 FT),"[1629637, 1629640]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,2530.0,,3.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,
487,PT03M19.00S,2026-01-08T04:18:59.4Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,72,61,2026-01-08T04:18:59Z,4860000,False,,,0,,K. Johnson Free Throw 1 of 2 (20 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
488,PT03M19.00S,2026-01-08T04:19:00.3Z,3,REGULAR,substitution,out,[],203084,,,1610612759,72,61,2026-01-08T04:19:24Z,4870000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M19.00S,2026-01-08T04:19:00.3Z,3,REGULAR,substitution,out,[],1631222,,,1610612759,72,61,2026-01-08T04:19:24Z,4880000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M19.00S,2026-01-08T04:19:00.3Z,3,REGULAR,substitution,in,[],1628368,,,1610612759,72,61,2026-01-08T04:19:24Z,4890000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M19.00S,2026-01-08T04:19:00.3Z,3,REGULAR,substitution,in,[],1628467,,,1610612759,72,61,2026-01-08T04:19:24Z,4900000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M19.00S,2026-01-08T04:19:35.8Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,73,61,2026-01-08T04:19:35Z,4910000,False,,,0,,K. Johnson Free Throw 2 of 2 (21 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
493,PT03M00.00S,2026-01-08T04:19:56.2Z,3,REGULAR,2pt,Jump Shot,[],1629029,90.48948751642575,32.59803921568628,1610612747,73,63,2026-01-08T04:20:08Z,4920000,False,-87.0,37.0,1,right,L. Dončić 9' driving floating bank Jump Shot (31 PTS),[1629029],1610612747.0,LAL,driving floating bank,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,,,,Made,31.0,,,,,9.45,,,,,,,
494,PT02M50.00S,2026-01-08T04:20:06.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628436,17.427726675427067,38.23529411764706,1610612759,75,63,2026-01-08T04:20:13Z,4930000,False,59.0,111.0,1,left,L. Kornet 12' floating Jump Shot (5 PTS) (D. Fox 4 AST),"[1628436, 1628368]",1610612759.0,SAS,floating,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,5.0,,,,,12.59,,,D. Fox,1628368.0,4.0,,
496,PT02M35.00S,2026-01-08T04:20:21.3Z,3,REGULAR,turnover,bad pass,[],1642261,,,1610612747,75,63,2026-01-08T04:20:28Z,4950000,False,,,0,,D. Knecht bad pass TURNOVER (3 TO),"[1642261, 1642844]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,Harper,1642844.0,,,,,
497,PT02M35.00S,2026-01-08T04:20:21.3Z,3,REGULAR,steal,,[],1642844,,,1610612759,75,63,2026-01-08T04:20:23Z,4960000,False,,,0,,D. Harper STEAL (1 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
498,PT02M32.00S,2026-01-08T04:20:27.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642844,4.944152431011826,46.568627450980394,1610612759,75,63,2026-01-08T04:20:59Z,4970000,False,17.0,-6.0,1,left,MISS D. Harper running Layup - blocked,"[1642844, 1642261]",1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,1.82,,,,,,Knecht,1642261.0
499,PT02M32.00S,2026-01-08T04:20:27.3Z,3,REGULAR,block,,[],1642261,,,1610612759,75,63,2026-01-08T04:20:29Z,4980000,False,,,0,,D. Knecht BLOCK (1 BLK),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT02M32.00S,2026-01-08T04:20:27.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,75,63,2026-01-08T04:20:59Z,4990000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,498.0,,,,,,,,,,,
502,PT02M32.00S,2026-01-08T04:20:37.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,75,63,2026-01-08T04:20:37Z,5010000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M07.00S,2026-01-08T04:24:25.8Z,3,REGULAR,2pt,Jump Shot,[],1629029,95.74572930354796,67.15686274509804,1610612747,75,63,2026-01-08T04:34:31Z,5020000,False,86.0,-13.0,1,right,MISS L. Dončić 8' floating Shot,[1629029],1610612747.0,LAL,floating,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,Missed,,,,,,8.67,,,,,,,
504,PT02M05.00S,2026-01-08T04:24:27.8Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,75,63,2026-01-08T04:24:32Z,5030000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:5),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,503.0,6.0,5.0,1.0,,,,,,,,
505,PT01M58.00S,2026-01-08T04:24:36.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612759,75,63,2026-01-08T04:24:50Z,5040000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Kornet 2 FT),"[1628467, 1628436]",1610612747.0,LAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,1628484.0,,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,
