actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
486,PT05M12.00S,2026-01-01T01:53:42.0Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,88,89,2026-01-01T01:53:43Z,4730000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:5),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,485.0,,,,5.0,5.0,0.0,,
487,PT05M08.00S,2026-01-01T01:53:48.0Z,3,REGULAR,foul,offensive,[],1642264,,,1610612759,88,89,2026-01-01T01:53:56Z,4740000,False,,,0,,S. Castle charge offensive FOUL (3 PF),"[1642264, 1628973]",1610612759.0,SAS,charge,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,,,,2882.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,
489,PT05M08.00S,2026-01-01T01:53:48.0Z,3,REGULAR,turnover,offensive foul,[],1642264,,,1610612759,88,89,2026-01-01T01:53:48Z,4760000,False,,,0,,S. Castle offensive foul TURNOVER (3 TO),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,3.0,,,2882.0,,,,,,,,,,,,,
490,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,out,[],1641705,,,1610612752,88,89,2026-01-01T01:54:24Z,4770000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,out,[],203084,,,1610612752,88,89,2026-01-01T01:54:24Z,4780000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,88,89,2026-01-01T01:54:24Z,4790000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,88,89,2026-01-01T01:54:24Z,4800000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,88,89,2026-01-01T01:54:24Z,4810000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,in,[],1629640,,,1610612752,88,89,2026-01-01T01:54:24Z,4820000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,in,[],1628436,,,1610612752,88,89,2026-01-01T01:54:24Z,4830000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,in,[],203903,,,1610612752,88,89,2026-01-01T01:54:24Z,4840000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,in,[],1627824,,,1610612752,88,89,2026-01-01T01:54:24Z,4850000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT05M08.00S,2026-01-01T01:53:56.5Z,3,REGULAR,substitution,in,[],1630574,,,1610612752,88,89,2026-01-01T01:54:24Z,4860000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT04M45.00S,2026-01-01T01:54:38.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203903,81.94809461235218,29.901960784313726,1610612752,88,89,2026-01-01T02:09:33Z,4870000,False,-100.0,117.0,1,right,MISS J. Clarkson 15' fadeaway Shot,[203903],1610612752.0,NYK,fadeaway,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,15.44,Missed,,,,,,,,,,,,,,,,,,
501,PT04M43.00S,2026-01-01T01:54:40.8Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,88,89,2026-01-01T01:54:42Z,4880000,False,,,0,,L. Kornet REBOUND (Off:1 Def:3),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,500.0,,,,4.0,3.0,1.0,,
502,PT04M36.00S,2026-01-01T01:54:47.6Z,3,REGULAR,turnover,lost ball,[],1642844,,,1610612759,88,89,2026-01-01T01:54:54Z,4890000,False,,,0,,D. Harper lost ball TURNOVER (1 TO),"[1642844, 1628973]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,Brunson,1628973.0,,,,,,,,,,,,,,
503,PT04M36.00S,2026-01-01T01:54:47.6Z,3,REGULAR,steal,,[],1628973,,,1610612752,88,89,2026-01-01T02:06:49Z,4900000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
504,PT04M30.00S,2026-01-01T01:54:53.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627824,93.51182654402102,51.71568627450981,1610612752,88,91,2026-01-01T01:54:58Z,4910000,False,9.0,8.0,1,right,G. Yabusele running finger roll Layup (2 PTS) (J. Brunson 6 AST),"[1627824, 1628973]",1610612752.0,NYK,running finger roll,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1.21,Made,2.0,,,,,,,,,,J. Brunson,1628973.0,6.0,,,,,
506,PT04M24.00S,2026-01-01T01:54:59.8Z,3,REGULAR,3pt,Jump Shot,[],1630577,29.122864651773984,23.774509803921568,1610612759,91,91,2026-01-01T01:55:06Z,4930000,False,131.0,221.0,1,left,J. Champagnie 25' 3PT  (24 PTS) (S. Castle 7 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.72,Made,24.0,,,,,,,,,,S. Castle,1642264.0,7.0,,,,,
508,PT03M56.00S,2026-01-01T01:55:27.1Z,3,REGULAR,3pt,Jump Shot,[],1630540,72.22404730617609,81.86274509803921,1610612752,91,91,2026-01-01T01:55:38Z,4950000,False,159.0,209.0,1,right,MISS M. McBride 26' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
509,PT03M51.00S,2026-01-01T01:55:32.1Z,3,REGULAR,rebound,offensive,[],203903,,,1610612752,91,91,2026-01-01T01:55:38Z,4960000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,508.0,,,,1.0,0.0,1.0,,
510,PT03M51.00S,2026-01-01T01:55:33.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,94.40999984741211,50.0,1610612752,91,91,2026-01-01T01:55:33Z,4970000,False,0.0,0.0,1,right,MISS J. Clarkson tip Layup,[203903],1610612752.0,NYK,tip,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
511,PT03M50.00S,2026-01-01T01:55:34.4Z,3,REGULAR,rebound,offensive,[],203903,,,1610612752,91,91,2026-01-01T01:55:34Z,4980000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:0),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,510.0,,,,2.0,0.0,2.0,,
512,PT03M47.00S,2026-01-01T01:55:36.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628973,93.24901445466492,35.294117647058826,1610612752,91,91,2026-01-01T02:10:13Z,4990000,False,-74.0,11.0,1,right,MISS J. Brunson 7' driving Hook,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
513,PT03M47.00S,2026-01-01T01:55:36.8Z,3,REGULAR,rebound,offensive,[],1630574,,,1610612752,91,91,2026-01-01T01:55:42Z,5000000,False,,,0,,A. Hukporti REBOUND (Off:2 Def:3),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,512.0,,,,5.0,3.0,2.0,,
514,PT03M37.00S,2026-01-01T01:55:47.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,91.14651773981603,4.166666666666666,1610612752,91,91,2026-01-01T02:10:39Z,5010000,False,-229.0,31.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
515,PT03M34.00S,2026-01-01T01:55:50.1Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,91,91,2026-01-01T01:55:51Z,5020000,False,,,0,,K. Johnson REBOUND (Off:3 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,514.0,,,,4.0,1.0,3.0,,
516,PT03M23.00S,2026-01-01T01:56:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,11.645860709592641,48.529411764705884,1610612759,93,91,2026-01-01T01:56:12Z,5030000,False,7.0,57.0,1,left,K. Johnson driving floating Jump Shot (11 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,11.0,,,,,,,,,,,,,,,,,
518,PT03M08.00S,2026-01-01T01:56:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.62089356110381,37.745098039215684,1610612752,93,91,2026-01-01T03:28:59Z,5050000,False,-61.0,36.0,1,right,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
519,PT03M08.00S,2026-01-01T01:56:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,93,91,2026-01-01T01:56:32Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,518.0,,,,,,,,
520,PT03M08.00S,2026-01-01T01:56:28.7Z,3,REGULAR,foul,personal,[],1630577,,,1610612752,93,91,2026-01-01T02:01:33Z,5070000,False,,,0,,J. Champagnie loose ball personal FOUL (1 PF),"[1630577, 1630574]",1610612759.0,SAS,loose ball,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,1.0,0.0,Hukporti,1630574.0,,,,,,,,,
522,PT03M08.00S,2026-01-01T01:56:37.1Z,3,REGULAR,substitution,out,[],1642264,,,1610612752,93,91,2026-01-01T01:56:58Z,5090000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT03M08.00S,2026-01-01T01:56:37.1Z,3,REGULAR,substitution,out,[],1630577,,,1610612752,93,91,2026-01-01T01:56:58Z,5100000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT03M08.00S,2026-01-01T01:56:37.1Z,3,REGULAR,substitution,out,[],1630540,,,1610612752,93,91,2026-01-01T01:56:58Z,5110000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT03M08.00S,2026-01-01T01:56:37.1Z,3,REGULAR,substitution,in,[],1628368,,,1610612752,93,91,2026-01-01T01:56:58Z,5120000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT03M08.00S,2026-01-01T01:56:37.1Z,3,REGULAR,substitution,in,[],1642868,,,1610612752,93,91,2026-01-01T01:56:58Z,5130000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT03M08.00S,2026-01-01T01:56:37.1Z,3,REGULAR,substitution,in,[],1642278,,,1610612752,93,91,2026-01-01T01:56:58Z,5140000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT02M55.00S,2026-01-01T01:57:14.1Z,3,REGULAR,foul,personal,[],1642868,,,1610612752,93,91,2026-01-01T01:57:24Z,5150000,False,,,0,,C. Bryant personal FOUL (2 PF),"[1642868, 203903]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,,1628953.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,
530,PT02M55.00S,2026-01-01T01:57:48.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,93,91,2026-01-01T01:58:00Z,5170000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT02M42.00S,2026-01-01T02:01:03.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,88.78120893561103,42.8921568627451,1610612752,93,91,2026-01-01T02:11:11Z,5180000,False,-36.0,53.0,1,right,MISS J. Brunson 6' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,,
533,PT02M36.00S,2026-01-01T02:01:09.3Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,93,91,2026-01-01T02:01:10Z,5190000,False,,,0,,L. Kornet REBOUND (Off:1 Def:4),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,532.0,,,,5.0,4.0,1.0,,
534,PT02M23.00S,2026-01-01T02:01:22.2Z,3,REGULAR,3pt,Jump Shot,[],1642844,26.62614980289093,13.23529411764706,1610612759,93,91,2026-01-01T02:22:02Z,5200000,False,184.0,198.0,1,left,MISS D. Harper 27' 3PT - blocked,"[1642844, 1630574]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,27.0,Missed,,,,,,,,,,,,,,,,,Hukporti,1630574.0
631,PT02M23.00S,2026-01-01T02:01:22.2Z,3,REGULAR,block,,[],1630574,,,1610612759,93,91,2026-01-01T02:22:43Z,5205000,False,,,0,,A. Hukporti BLOCK (1 BLK),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
535,PT02M20.00S,2026-01-01T02:01:25.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,93,91,2026-01-01T02:01:28Z,5210000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,534.0,,,,,,,,
537,PT02M02.00S,2026-01-01T02:01:49.5Z,3,REGULAR,3pt,Jump Shot,[],203903,76.42904073587385,89.4607843137255,1610612752,93,94,2026-01-01T02:01:54Z,5230000,False,197.0,169.0,1,right,J. Clarkson 25' 3PT  (13 PTS) (J. Brunson 7 AST),"[203903, 1628973]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.99,Made,13.0,,,,,,,,,,J. Brunson,1628973.0,7.0,,,,,
539,PT01M40.00S,2026-01-01T02:02:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,5.863994743758213,54.166666666666664,1610612759,93,94,2026-01-01T02:02:14Z,5250000,False,-21.0,3.0,1,left,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
540,PT01M38.00S,2026-01-01T02:02:13.2Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612752,93,94,2026-01-01T02:02:14Z,5260000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,539.0,,,,1.0,1.0,0.0,,
541,PT01M27.00S,2026-01-01T02:02:24.5Z,3,REGULAR,3pt,Jump Shot,[],203903,89.04402102496715,97.30392156862744,1610612752,93,94,2026-01-01T02:02:33Z,5270000,False,237.0,50.0,1,right,MISS J. Clarkson 24' 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,24.18,Missed,,,,,,,,,,,,,,,,,,
542,PT01M25.00S,2026-01-01T02:02:27.5Z,3,REGULAR,rebound,offensive,[],1630574,,,1610612752,93,94,2026-01-01T02:02:27Z,5280000,False,,,0,,A. Hukporti REBOUND (Off:3 Def:3),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,541.0,,,,6.0,3.0,3.0,,
543,PT01M14.00S,2026-01-01T02:02:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,89.96386333771353,54.41176470588235,1610612752,93,94,2026-01-01T02:02:42Z,5290000,False,22.0,42.0,1,right,MISS J. Clarkson driving Layup - blocked,"[203903, 1628436]",1610612752.0,NYK,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0
544,PT01M14.00S,2026-01-01T02:02:37.7Z,3,REGULAR,block,,[],1628436,,,1610612752,93,94,2026-01-01T02:02:40Z,5300000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
545,PT01M11.00S,2026-01-01T02:02:40.7Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,93,94,2026-01-01T02:02:42Z,5310000,False,,,0,,L. Kornet REBOUND (Off:1 Def:5),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,543.0,,,,6.0,5.0,1.0,,
546,PT01M05.00S,2026-01-01T02:02:47.1Z,3,REGULAR,3pt,Jump Shot,[],1628368,27.020367936925098,12.990196078431374,1610612759,93,94,2026-01-01T02:02:53Z,5320000,False,185.0,201.0,1,left,MISS D. Fox 27' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,27.35,Missed,,,,,,,,,,,,,,,,,,
547,PT01M04.00S,2026-01-01T02:02:48.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,93,94,2026-01-01T02:02:53Z,5330000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,546.0,,,,,,,,
548,PT01M04.00S,2026-01-01T02:02:53.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642868,,,1610612752,93,94,2026-01-01T03:28:45Z,5340000,False,,,0,,C. Bryant loose ball personal FOUL (3 PF) (Brunson 2 FT),"[1642868, 1628973]",1610612759.0,SAS,loose ball,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,
551,PT01M04.00S,2026-01-01T02:04:45.4Z,3,REGULAR,substitution,out,[],1642844,,,1610612752,93,94,2026-01-01T02:04:48Z,5370000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT01M04.00S,2026-01-01T02:04:45.4Z,3,REGULAR,substitution,in,[],1630577,,,1610612752,93,94,2026-01-01T02:04:48Z,5380000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT01M04.00S,2026-01-01T02:05:05.8Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,93,95,2026-01-01T02:05:05Z,5390000,False,,,0,,J. Brunson Free Throw 1 of 2 (14 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
554,PT01M04.00S,2026-01-01T02:05:28.0Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,93,96,2026-01-01T02:05:28Z,5400000,False,,,0,,J. Brunson Free Throw 2 of 2 (15 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
555,PT00M55.20S,2026-01-01T02:05:39.9Z,3,REGULAR,3pt,Jump Shot,[],1630577,29.6484888304862,75.98039215686273,1610612759,93,96,2026-01-01T02:05:50Z,5410000,False,-130.0,226.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
556,PT00M48.60S,2026-01-01T02:05:46.5Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612752,93,96,2026-01-01T02:05:50Z,5420000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,555.0,,,,2.0,2.0,0.0,,
557,PT00M47.80S,2026-01-01T02:05:47.4Z,3,REGULAR,turnover,lost ball,[],1627824,,,1610612752,93,96,2026-01-01T02:05:56Z,5430000,False,,,0,,G. Yabusele lost ball TURNOVER (1 TO),"[1627824, 1629640]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Left,,,,1.0,Johnson,1629640.0,,,,,,,,,,,,,,
558,PT00M47.80S,2026-01-01T02:05:47.4Z,3,REGULAR,steal,,[],1629640,,,1610612759,93,96,2026-01-01T02:50:07Z,5440000,False,,,0,,K. Johnson STEAL (2 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
559,PT00M42.90S,2026-01-01T02:05:52.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,31.750985545335087,37.254901960784316,1610612759,93,96,2026-01-01T02:05:58Z,5450000,False,64.0,246.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
560,PT00M41.40S,2026-01-01T02:05:53.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,93,96,2026-01-01T02:08:12Z,5460000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,559.0,,,,,,,,
563,PT00M41.40S,2026-01-01T02:07:19.2Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612752,93,96,2026-01-01T02:08:12Z,5490000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT00M33.00S,2026-01-01T02:09:08.7Z,3,REGULAR,3pt,Jump Shot,[],1628973,69.99014454664915,21.568627450980394,1610612752,93,99,2026-01-01T02:09:15Z,5510000,False,-142.0,230.0,1,right,J. Brunson 27' 3PT  (18 PTS) (J. Clarkson 1 AST),"[1628973, 203903]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,27.01,Made,18.0,,,,,,,,,,J. Clarkson,203903.0,1.0,,,,,
568,PT00M23.50S,2026-01-01T02:09:35.2Z,3,REGULAR,3pt,Jump Shot,[],1630577,7.5722733245729295,3.9215686274509802,1610612759,93,99,2026-01-01T02:09:40Z,5540000,False,230.0,19.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
569,PT00M22.30S,2026-01-01T02:09:38.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,93,99,2026-01-01T02:09:38Z,5550000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,568.0,,,,,,,,
570,PT00M22.30S,2026-01-01T02:09:40.7Z,3,REGULAR,foul,personal,[],203903,,,1610612759,93,99,2026-01-01T02:10:03Z,5560000,False,,,0,,J. Clarkson loose ball personal FOUL (3 PF),"[203903, 1628436]",1610612752.0,NYK,loose ball,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,3.0,0.0,Kornet,1628436.0,,,,,,,,,
572,PT00M13.30S,2026-01-01T02:10:12.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642868,10.85742444152431,2.941176470588235,1610612759,93,99,2026-01-01T02:10:18Z,5580000,False,235.0,50.0,1,left,MISS C. Bryant 24' 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
573,PT00M07.50S,2026-01-01T02:10:18.2Z,3,REGULAR,rebound,defensive,[],1642278,,,1610612752,93,99,2026-01-01T02:10:18Z,5590000,False,,,0,,T. Kolek REBOUND (Off:0 Def:2),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,572.0,,,,2.0,2.0,0.0,,
