actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
608,PT08M18.00S,2026-03-06T03:12:08.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641705,5.075558475689881,49.26470588235294,1610612759,103,90,2026-03-06T03:12:20Z,5930000,False,4.0,-5.0,1,left,V. Wembanyama running alley-oop DUNK (38 PTS) (D. Vassell 2 AST),"[1641705, 1630170]",1610612759.0,SAS,running alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.61,Made,,,,38.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,
610,PT08M00.00S,2026-03-06T03:12:26.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,82.86793692509855,53.431372549019606,1610612765,103,90,2026-03-06T03:12:32Z,5950000,False,17.0,109.0,1,right,MISS T. Harris 10' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,10.99,Missed,,,,,,,,,,,,,,,,,,
611,PT07M54.00S,2026-03-06T03:12:32.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,103,90,2026-03-06T03:12:32Z,5960000,False,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,610.0,,,,,4.0,4.0,0.0,,,,,,,,
612,PT07M48.00S,2026-03-06T03:12:38.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,34.37910643889619,20.34313725490196,1610612759,103,90,2026-03-06T03:12:45Z,5970000,False,148.0,271.0,1,left,MISS V. Wembanyama 30' running 3PT,[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,30.87,Missed,,,,,,,,,,,,,,,,,,
613,PT07M46.00S,2026-03-06T03:12:40.4Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612765,103,90,2026-03-06T03:12:45Z,5980000,False,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,612.0,,,,,3.0,2.0,1.0,,,,,,,,
614,PT07M42.00S,2026-03-06T03:12:48.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,103,90,2026-03-06T03:12:52Z,5990000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M42.00S,2026-03-06T03:15:26.5Z,4,REGULAR,substitution,out,[],1630577,,,1610612765,103,90,2026-03-06T03:15:44Z,6000000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M42.00S,2026-03-06T03:15:26.5Z,4,REGULAR,substitution,in,[],1642844,,,1610612765,103,90,2026-03-06T03:15:44Z,6010000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M23.00S,2026-03-06T03:16:09.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.9862023653088,48.28431372549019,1610612765,103,90,2026-03-06T03:16:12Z,6020000,False,-9.0,13.0,1,right,MISS C. LeVert cutting Layup,[1627747],1610612765.0,DET,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
618,PT07M21.00S,2026-03-06T03:16:11.0Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,103,90,2026-03-06T03:16:11Z,6030000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:11),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,617.0,,,,,13.0,11.0,2.0,,,,,,,,
619,PT07M07.00S,2026-03-06T03:16:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,5.863994743758213,53.431372549019606,1610612759,103,90,2026-03-06T03:22:53Z,6040000,False,-17.0,3.0,1,left,MISS V. Wembanyama driving Layup,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
621,PT07M05.00S,2026-03-06T03:16:30.1Z,4,REGULAR,rebound,offensive,[],1642844,,,1610612759,103,90,2026-03-06T03:20:37Z,6050000,False,,,0,,D. Harper REBOUND (Off:1 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,619.0,,,,,2.0,1.0,1.0,,,,,,,,
622,PT06M53.00S,2026-03-06T03:16:55.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641705,31.488173455978973,63.970588235294116,1610612759,103,90,2026-03-06T03:16:59Z,6060000,False,-70.0,243.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
623,PT06M50.00S,2026-03-06T03:16:57.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,103,90,2026-03-06T03:16:57Z,6070000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,622.0,,,,,,,,,,,,,,,
625,PT06M41.00S,2026-03-06T03:17:14.5Z,4,REGULAR,violation,kicked ball,[],1641705,,,1610612765,103,90,2026-03-06T03:23:43Z,6090000,False,,,0,,V. Wembanyama kicked ball VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,
626,PT06M41.00S,2026-03-06T03:17:16.7Z,4,REGULAR,substitution,out,[],1627747,,,1610612765,103,90,2026-03-06T03:17:30Z,6100000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M41.00S,2026-03-06T03:17:16.7Z,4,REGULAR,substitution,out,[],202699,,,1610612765,103,90,2026-03-06T03:17:30Z,6110000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M41.00S,2026-03-06T03:17:16.7Z,4,REGULAR,substitution,in,[],1629750,,,1610612765,103,90,2026-03-06T03:17:30Z,6120000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M41.00S,2026-03-06T03:17:16.7Z,4,REGULAR,substitution,in,[],1642450,,,1610612765,103,90,2026-03-06T03:17:30Z,6130000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M36.00S,2026-03-06T03:17:46.4Z,4,REGULAR,foul,personal,[],1630170,,,1610612765,103,90,2026-03-06T03:17:49Z,6140000,False,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1642450]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627541.0,,1.0,0.0,Jenkins,1642450.0,,
633,PT06M30.00S,2026-03-06T03:18:12.7Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,103,90,2026-03-06T03:19:01Z,6170000,False,,,0,,C. Cunningham bad pass TURNOVER (4 TO),"[1630595, 1642844]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,4.0,,,,,Harper,1642844.0
634,PT06M30.00S,2026-03-06T03:18:12.7Z,4,REGULAR,steal,,[],1642844,,,1610612759,103,90,2026-03-06T03:18:14Z,6180000,False,,,0,,D. Harper STEAL (1 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
635,PT06M28.00S,2026-03-06T03:18:15.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642844,6.521024967148489,51.470588235294116,1610612759,105,90,2026-03-06T03:24:32Z,6190000,False,-7.0,9.0,1,left,D. Harper driving DUNK (7 PTS),[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1.15,Made,,,,7.0,,,,,,,,,,,,,,
636,PT06M15.00S,2026-03-06T03:18:31.7Z,4,REGULAR,foul,offensive,[],1630191,,,1610612765,105,90,2026-03-06T03:27:13Z,6200000,False,,,0,,I. Stewart offensive FOUL (1 PF),"[1630191, 1641705]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,,1.0,0.0,Wembanyama,1641705.0,,
638,PT06M15.00S,2026-03-06T03:18:31.7Z,4,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,105,90,2026-03-06T03:18:31Z,6220000,False,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,1.0,,,,,,
639,PT05M57.00S,2026-03-06T03:19:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642264,5.601182654402102,56.372549019607845,1610612759,105,90,2026-03-06T03:25:21Z,6230000,False,-32.0,0.0,1,left,MISS S. Castle driving Layup - blocked,"[1642264, 1629750]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,3.19,Missed,Green,1629750.0,,,,,,,,,,,,,,,,
640,PT05M57.00S,2026-03-06T03:19:05.1Z,4,REGULAR,block,,[],1629750,,,1610612759,105,90,2026-03-06T03:19:07Z,6240000,False,,,0,,J. Green BLOCK (2 BLK),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
641,PT05M54.00S,2026-03-06T03:19:08.1Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,105,90,2026-03-06T03:28:27Z,6250000,False,,,0,,I. Stewart REBOUND (Off:3 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,639.0,,,,,5.0,2.0,3.0,,,,,,,,
642,PT05M51.00S,2026-03-06T03:19:11.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1630595,74.32654402102497,48.529411764705884,1610612765,105,90,2026-03-06T03:19:16Z,6260000,False,-7.0,189.0,1,right,MISS C. Cunningham 18' running pullup Shot,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,18.89,Missed,,,,,,,,,,,,,,,,,,
643,PT05M49.00S,2026-03-06T03:19:13.8Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,105,90,2026-03-06T03:19:16Z,6270000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:12),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,642.0,,,,,14.0,12.0,2.0,,,,,,,,
644,PT05M44.00S,2026-03-06T03:19:22.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,105,90,2026-03-06T03:19:38Z,6280000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M44.00S,2026-03-06T03:21:49.8Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,105,90,2026-03-06T03:22:10Z,6290000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M44.00S,2026-03-06T03:21:49.8Z,4,REGULAR,substitution,out,[],1642450,,,1610612759,105,90,2026-03-06T03:22:10Z,6300000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M44.00S,2026-03-06T03:21:49.8Z,4,REGULAR,substitution,in,[],1628368,,,1610612759,105,90,2026-03-06T03:22:10Z,6310000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M44.00S,2026-03-06T03:21:49.8Z,4,REGULAR,substitution,in,[],1628989,,,1610612759,105,90,2026-03-06T03:22:10Z,6320000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M29.00S,2026-03-06T03:22:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.521024967148489,52.94117647058824,1610612759,105,90,2026-03-06T03:26:55Z,6330000,False,-15.0,9.0,1,left,MISS K. Johnson alley-oop Layup,[1629640],1610612759.0,SAS,alley-oop,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
650,PT05M26.00S,2026-03-06T03:22:38.3Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612765,105,90,2026-03-06T03:44:46Z,6340000,False,,,0,,K. Huerter REBOUND (Off:0 Def:4),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,649.0,,,,,4.0,4.0,0.0,,,,,,,,
651,PT05M17.00S,2026-03-06T03:22:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,85.75886990801577,50.98039215686274,1610612765,105,92,2026-03-06T03:22:52Z,6350000,False,5.0,81.0,1,right,D. Robinson 8' driving floating Jump Shot (11 PTS) (K. Huerter 2 AST),"[1629130, 1628989]",1610612765.0,DET,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,8.15,Made,,,,11.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,
653,PT05M04.00S,2026-03-06T03:23:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.440867279894875,49.754901960784316,1610612759,107,92,2026-03-06T03:23:04Z,6370000,False,1.0,17.0,1,left,D. Fox driving finger roll Layup (26 PTS),[1628368],1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.74,Made,,,,26.0,,,,,,,,,,,,,,
654,PT04M44.00S,2026-03-06T03:23:19.7Z,4,REGULAR,3pt,Jump Shot,[],1630595,70.51576872536137,76.7156862745098,1610612765,107,95,2026-03-06T03:23:23Z,6380000,False,134.0,225.0,1,right,C. Cunningham 26' 3PT pullup (20 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.14,Made,,,,20.0,,,,,,,,,,,,,,
655,PT04M23.00S,2026-03-06T03:23:41.2Z,4,REGULAR,3pt,Jump Shot,[],1628368,7.966491458607096,4.166666666666666,1610612759,110,95,2026-03-06T03:23:44Z,6390000,False,229.0,22.0,1,left,D. Fox 3PT pullup (29 PTS) (V. Wembanyama 3 AST),"[1628368, 1641705]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,23.03,Made,,,,29.0,V. Wembanyama,1641705.0,3.0,,,,,,,,,,,
656,PT04M06.00S,2026-03-06T03:23:58.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,94.30026281208936,48.529411764705884,1610612765,110,97,2026-03-06T03:24:03Z,6400000,False,-7.0,1.0,1,right,K. Huerter driving Layup (7 PTS),[1628989],1610612765.0,DET,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,0.75,Made,,,,7.0,,,,,,,,,,,,,,
657,PT04M06.00S,2026-03-06T03:24:07.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,110,97,2026-03-06T03:24:07Z,6410000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M06.00S,2026-03-06T03:25:43.4Z,4,REGULAR,substitution,out,[],1642844,,,1610612759,110,97,2026-03-06T03:26:00Z,6420000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT04M06.00S,2026-03-06T03:25:43.4Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,110,97,2026-03-06T03:26:00Z,6430000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT04M06.00S,2026-03-06T03:25:43.4Z,4,REGULAR,substitution,out,[],1629130,,,1610612759,110,97,2026-03-06T03:26:00Z,6440000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT04M06.00S,2026-03-06T03:25:43.4Z,4,REGULAR,substitution,in,[],1642264,,,1610612759,110,97,2026-03-06T03:26:00Z,6450000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M06.00S,2026-03-06T03:25:43.4Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,110,97,2026-03-06T03:26:00Z,6460000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M06.00S,2026-03-06T03:25:43.4Z,4,REGULAR,substitution,in,[],202699,,,1610612759,110,97,2026-03-06T03:26:00Z,6470000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M42.00S,2026-03-06T03:26:21.1Z,4,REGULAR,3pt,Jump Shot,[],1628368,34.247700394218136,70.58823529411765,1610612759,110,97,2026-03-06T03:26:25Z,6480000,False,-103.0,269.0,1,left,MISS D. Fox 28' step back 3PT,[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,28.84,Missed,,,,,,,,,,,,,,,,,,
665,PT03M39.00S,2026-03-06T03:26:24.1Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612765,110,97,2026-03-06T03:26:25Z,6490000,False,,,0,,K. Huerter REBOUND (Off:0 Def:5),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,664.0,,,,,5.0,5.0,0.0,,,,,,,,
666,PT03M29.00S,2026-03-06T03:26:34.3Z,4,REGULAR,2pt,Jump Shot,[],1630595,94.69448094612353,23.03921568627451,1610612765,110,99,2026-03-06T03:26:38Z,6500000,False,-135.0,-3.0,1,right,C. Cunningham 13' turnaround fadeaway Jump Shot (22 PTS),[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,13.48,Made,,,,22.0,,,,,,,,,,,,,,
667,PT03M08.00S,2026-03-06T03:26:55.4Z,4,REGULAR,3pt,Jump Shot,[],1630577,1.2647831800262812,95.34313725490196,1610612759,113,99,2026-03-06T03:27:02Z,6510000,False,-227.0,-41.0,1,left,J. Champagnie 3PT  (13 PTS) (S. Castle 11 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.03,Made,,,,13.0,S. Castle,1642264.0,11.0,,,,,,,,,,,
669,PT02M44.00S,2026-03-06T03:27:19.7Z,4,REGULAR,3pt,Jump Shot,[],202699,95.0886990801577,96.07843137254902,1610612765,113,99,2026-03-06T03:27:30Z,6530000,False,230.0,-6.0,1,right,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
670,PT02M38.00S,2026-03-06T03:27:25.7Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,113,99,2026-03-06T03:27:30Z,6540000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:13),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,669.0,,,,,15.0,13.0,2.0,,,,,,,,
671,PT02M32.00S,2026-03-06T03:27:30.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,6.258212877792378,52.450980392156865,1610612759,113,99,2026-03-06T03:27:35Z,6550000,False,-12.0,6.0,1,left,MISS D. Fox running Layup,[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
672,PT02M31.00S,2026-03-06T03:27:31.7Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,113,99,2026-03-06T03:27:35Z,6560000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,671.0,,,,,3.0,3.0,0.0,,,,,,,,
673,PT02M28.00S,2026-03-06T03:27:38.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,76.5604467805519,10.53921568627451,1610612765,113,102,2026-03-06T03:27:56Z,6570000,False,-197.0,168.0,1,right,C. Cunningham 25' 3PT running pullup (25 PTS),[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.9,Made,,,,25.0,,,,,,,,,,,,,,
674,PT02M28.00S,2026-03-06T03:27:41.0Z,4,REGULAR,foul,personal,['1freethrow'],1642264,,,1610612765,113,102,2026-03-06T03:27:59Z,6580000,False,,,0,,S. Castle shooting personal FOUL (4 PF) (Cunningham 1 FT),"[1642264, 1630595]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,,4.0,0.0,Cunningham,1630595.0,,
676,PT02M28.00S,2026-03-06T03:28:03.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630595,,,1610612765,113,103,2026-03-06T03:28:03Z,6600000,False,,,0,,C. Cunningham Free Throw 1 of 1 (26 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,26.0,,,,,,,,,,,,,,
677,PT02M10.00S,2026-03-06T03:28:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,8.09789750328515,46.81372549019608,1610612759,113,103,2026-03-06T03:32:23Z,6610000,False,16.0,24.0,1,left,MISS V. Wembanyama driving Layup - blocked,"[1641705, 1630191]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.85,Missed,Stewart,1630191.0,,,,,,,,,,,,,,,,
678,PT02M10.00S,2026-03-06T03:28:24.3Z,4,REGULAR,block,,[],1630191,,,1610612759,113,103,2026-03-06T03:28:26Z,6620000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
679,PT02M07.00S,2026-03-06T03:28:27.3Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,113,103,2026-03-06T03:28:35Z,6630000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,677.0,,,,,4.0,4.0,0.0,,,,,,,,
680,PT02M07.00S,2026-03-06T03:28:30.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629750,91.67214191852825,52.69607843137255,1610612765,113,103,2026-03-06T03:41:06Z,6640000,False,13.0,26.0,1,right,MISS J. Green running finger roll Layup - blocked,"[1629750, 1630170]",1610612765.0,DET,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.91,Missed,Vassell,1630170.0,,,,,,,,,,,,,,,,
681,PT02M07.00S,2026-03-06T03:28:30.1Z,4,REGULAR,block,,[],1630170,,,1610612765,113,103,2026-03-06T03:28:32Z,6650000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
682,PT02M05.00S,2026-03-06T03:28:32.1Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612765,113,103,2026-03-06T03:41:06Z,6660000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,680.0,,,,,3.0,2.0,1.0,,,,,,,,
683,PT02M04.00S,2026-03-06T03:28:35.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629750,94.40999984741211,50.0,1610612765,113,103,2026-03-06T03:41:27Z,6670000,False,0.0,0.0,1,right,MISS J. Green putback Layup - blocked,"[1629750, 1641705]",1610612765.0,DET,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Missed,Wembanyama,1641705.0,,,,,,,,,,,,,,,,
684,PT02M04.00S,2026-03-06T03:28:35.7Z,4,REGULAR,block,,[],1641705,,,1610612765,113,103,2026-03-06T03:28:36Z,6680000,False,,,0,,V. Wembanyama BLOCK (5 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
685,PT02M02.00S,2026-03-06T03:28:37.7Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,113,103,2026-03-06T03:41:27Z,6690000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:14),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,683.0,,,,,16.0,14.0,2.0,,,,,,,,
686,PT01M58.00S,2026-03-06T03:28:39.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642264,5.863994743758213,49.26470588235294,1610612759,115,103,2026-03-06T03:29:44Z,6700000,False,4.0,3.0,1,left,S. Castle running finger roll Layup (9 PTS) (D. Vassell 3 AST),"[1642264, 1630170]",1610612759.0,SAS,running finger roll,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,0.45,Made,,,,9.0,D. Vassell,1630170.0,3.0,,,,,,,,,,,
