actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
509,PT11M28.00S,2026-01-16T02:57:04.8Z,4,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612749,108,71,2026-01-16T02:57:14Z,5090000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (Kuzma 1 FT),"[1628436, 1628398]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629177.0,2.0,0.0,Kuzma,1628398.0,,
511,PT11M28.00S,2026-01-16T02:57:16.5Z,4,REGULAR,freethrow,1 of 1,[],1628398,,,1610612749,108,72,2026-01-16T02:57:16Z,5110000,False,,,0,,K. Kuzma Free Throw 1 of 1 (18 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
512,PT11M19.00S,2026-01-16T02:57:28.4Z,4,REGULAR,foul,offensive,[],1629640,,,1610612759,108,72,2026-01-16T02:57:34Z,5120000,False,,,0,,K. Johnson offensive FOUL (3 PF),"[1629640, 1628398]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629177.0,3.0,0.0,Kuzma,1628398.0,,
514,PT11M19.00S,2026-01-16T02:57:28.4Z,4,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,108,72,2026-01-16T02:57:28Z,5140000,False,,,0,,K. Johnson offensive foul TURNOVER (2 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,1629177.0,,,,,,
515,PT11M05.00S,2026-01-16T02:57:54.3Z,4,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,108,72,2026-01-16T02:58:02Z,5150000,False,,,0,,B. Portis bad pass out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,bad pass,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,203593.0,,,,,,
517,PT10M53.00S,2026-01-16T02:58:21.6Z,4,REGULAR,substitution,out,[],1630577,,,1610612759,108,72,2026-01-16T02:58:24Z,5170000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M53.00S,2026-01-16T02:58:21.6Z,4,REGULAR,substitution,in,[],1642868,,,1610612759,108,72,2026-01-16T02:58:24Z,5180000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M43.00S,2026-01-16T02:58:48.3Z,4,REGULAR,foul,personal,[],203914,,,1610612759,108,72,2026-01-16T02:58:52Z,5190000,False,,,0,,G. Harris personal FOUL (2 PF),"[203914, 1642264]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1629177.0,2.0,0.0,Castle,1642264.0,,
524,PT10M29.00S,2026-01-16T02:59:43.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,108,72,2026-01-16T02:59:49Z,5240000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,203593.0,,,,,,
525,PT10M17.00S,2026-01-16T02:59:55.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,88.12417871222075,94.36274509803921,1610612749,108,75,2026-01-16T03:00:01Z,5250000,False,222.0,59.0,1,right,B. Portis 3PT  (13 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,22.95,Made,,13.0,,,,,,,,,,,,,
527,PT10M16.00S,2026-01-16T03:00:01.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,108,75,2026-01-16T03:00:01Z,5270000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,108,75,2026-01-16T03:02:28Z,5280000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612759,108,75,2026-01-16T03:02:28Z,5290000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,out,[],1629018,,,1610612759,108,75,2026-01-16T03:02:28Z,5300000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,out,[],1626171,,,1610612759,108,75,2026-01-16T03:02:28Z,5310000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,out,[],203914,,,1610612759,108,75,2026-01-16T03:02:28Z,5320000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,out,[],1628398,,,1610612759,108,75,2026-01-16T03:02:28Z,5330000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,in,[],1631110,,,1610612759,108,75,2026-01-16T03:02:28Z,5340000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,in,[],203482,,,1610612759,108,75,2026-01-16T03:02:28Z,5350000,False,,,0,,SUB in: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,in,[],1630579,,,1610612759,108,75,2026-01-16T03:02:28Z,5360000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,in,[],1629599,,,1610612759,108,75,2026-01-16T03:02:28Z,5370000,False,,,0,,SUB in: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,in,[],1631250,,,1610612759,108,75,2026-01-16T03:02:28Z,5380000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M16.00S,2026-01-16T03:01:40.6Z,4,REGULAR,substitution,in,[],1641748,,,1610612759,108,75,2026-01-16T03:02:28Z,5390000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M07.00S,2026-01-16T03:03:10.7Z,4,REGULAR,turnover,traveling,[],1642844,,,1610612759,108,75,2026-01-16T03:03:20Z,5400000,False,,,0,,D. Harper traveling TURNOVER (1 TO),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,,203593.0,,,,,,
541,PT10M07.00S,2026-01-16T03:03:13.3Z,4,REGULAR,substitution,out,[],1629640,,,1610612749,108,75,2026-01-16T03:03:16Z,5410000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M07.00S,2026-01-16T03:03:13.3Z,4,REGULAR,substitution,in,[],1630322,,,1610612749,108,75,2026-01-16T03:03:16Z,5420000,False,,,0,,SUB in: L. Waters III,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M48.00S,2026-01-16T03:03:39.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630175,79.58278580814718,33.57843137254902,1610612749,108,75,2026-01-16T03:04:06Z,5430000,False,-82.0,139.0,1,right,MISS C. Anthony 16' turnaround fadeaway Shot,[1630175],1610612749.0,MIL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,16.18,Missed,,,,,,,,,,,,,,,
544,PT09M44.00S,2026-01-16T03:03:43.6Z,4,REGULAR,rebound,defensive,[],1642868,,,1610612759,108,75,2026-01-16T03:04:06Z,5440000,False,,,0,,C. Bryant REBOUND (Off:1 Def:2),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,16-24 Left Center,,,,,,543.0,,,,,3.0,2.0,1.0,,,,,,,
545,PT09M26.00S,2026-01-16T03:04:00.4Z,4,REGULAR,3pt,Jump Shot,[],203482,12.171484888304862,2.941176470588235,1610612759,108,75,2026-01-16T03:04:13Z,5450000,False,235.0,62.0,1,left,MISS K. Olynyk 24' 3PT,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,24.33,Missed,,,,,,,,,,,,,,,
546,PT09M21.00S,2026-01-16T03:04:05.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612749,108,75,2026-01-16T03:04:13Z,5460000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,,,,,,545.0,,,,,1.0,1.0,0.0,,,,,,,
547,PT09M12.00S,2026-01-16T03:04:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,93.11760840998686,50.0,1610612749,108,77,2026-01-16T03:04:47Z,5470000,False,0.0,12.0,1,right,A. Coffey driving finger roll Layup (2 PTS),[1629599],1610612749.0,MIL,driving finger roll,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,1.22,Made,,2.0,,,,,,,,,,,,,
548,PT09M12.00S,2026-01-16T03:04:19.9Z,4,REGULAR,foul,personal,['1freethrow'],1631110,,,1610612749,108,77,2026-01-16T03:04:29Z,5480000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Coffey 1 FT),"[1631110, 1629599]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Coffey,1629599.0,,
550,PT09M12.00S,2026-01-16T03:04:42.0Z,4,REGULAR,freethrow,1 of 1,[],1629599,,,1610612749,108,78,2026-01-16T03:04:42Z,5500000,False,,,0,,A. Coffey Free Throw 1 of 1 (3 PTS),[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
551,PT09M02.00S,2026-01-16T03:04:56.2Z,4,REGULAR,3pt,Jump Shot,[],1630322,34.510512483574246,41.911764705882355,1610612759,111,78,2026-01-16T03:05:00Z,5510000,False,40.0,272.0,1,left,L. Waters III 27' 3PT pullup (3 PTS),[1630322],1610612759.0,SAS,pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,,,,27.49,Made,,3.0,,,,,,,,,,,,,
552,PT08M36.00S,2026-01-16T03:05:21.9Z,4,REGULAR,3pt,Jump Shot,[],1629599,92.72339027595268,95.58823529411765,1610612749,111,78,2026-01-16T03:05:27Z,5520000,False,228.0,16.0,1,right,MISS A. Coffey 3PT,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,,,,22.85,Missed,,,,,,,,,,,,,,,
553,PT08M33.00S,2026-01-16T03:05:24.9Z,4,REGULAR,rebound,defensive,[],1642868,,,1610612759,111,78,2026-01-16T03:05:27Z,5530000,False,,,0,,C. Bryant REBOUND (Off:1 Def:3),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Right Corner 3,24+ Right,,,,,,552.0,,,,,4.0,3.0,1.0,,,,,,,
554,PT08M18.00S,2026-01-16T03:05:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,7.046649145860711,49.754901960784316,1610612759,113,78,2026-01-16T03:06:58Z,5540000,False,1.0,14.0,1,left,D. Harper driving Layup (13 PTS),[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,1.38,Made,,13.0,,,,,,,,,,,,,
555,PT07M57.00S,2026-01-16T03:06:01.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631250,91.5407358738502,62.254901960784316,1610612749,113,80,2026-01-16T03:06:07Z,5550000,False,61.0,27.0,1,right,P. Nance 6' turnaround Hook (2 PTS),[1631250],1610612749.0,MIL,turnaround,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,,6.7,Made,,2.0,,,,,,,,,,,,,
556,PT07M44.00S,2026-01-16T03:06:14.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,6.389618922470433,50.98039215686274,1610612759,115,80,2026-01-16T03:06:35Z,5560000,False,-5.0,8.0,1,left,K. Olynyk driving Layup (2 PTS) (D. Harper 5 AST),"[203482, 1642844]",1610612759.0,SAS,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,0.9,Made,,2.0,D. Harper,1642844.0,5.0,,,,,,,,,,
558,PT07M24.00S,2026-01-16T03:06:33.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630175,84.70762155059133,37.745098039215684,1610612749,115,82,2026-01-16T03:08:01Z,5580000,False,-61.0,91.0,1,right,C. Anthony 10' turnaround Hook (2 PTS),[1630175],1610612749.0,MIL,turnaround,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,,,,10.99,Made,,2.0,,,,,,,,,,,,,
559,PT07M12.00S,2026-01-16T03:06:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642868,6.1268068331143235,51.9607843137255,1610612759,115,82,2026-01-16T03:08:37Z,5590000,False,-10.0,5.0,1,left,MISS C. Bryant cutting Layup - blocked,"[1642868, 1631250]",1610612759.0,SAS,cutting,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,1.1,Missed,,,,,,,,,,,,,,Nance,1631250.0
560,PT07M12.00S,2026-01-16T03:06:45.6Z,4,REGULAR,block,,[],1631250,,,1610612759,115,82,2026-01-16T03:06:48Z,5600000,False,,,0,,P. Nance BLOCK (1 BLK),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
561,PT07M09.00S,2026-01-16T03:06:48.6Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612749,115,82,2026-01-16T03:06:51Z,5610000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,559.0,,,,,2.0,2.0,0.0,,,,,,,
562,PT07M07.00S,2026-01-16T03:06:54.1Z,4,REGULAR,foul,offensive,[],1641748,,,1610612749,115,82,2026-01-16T03:07:00Z,5620000,False,,,0,,A. Jackson Jr. charge offensive FOUL (1 PF),"[1641748, 1630322]",1610612749.0,MIL,charge,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Waters III,1630322.0,,
564,PT07M07.00S,2026-01-16T03:06:54.1Z,4,REGULAR,turnover,offensive foul,[],1641748,,,1610612749,115,82,2026-01-16T03:06:54Z,5640000,False,,,0,,A. Jackson Jr. offensive foul TURNOVER (1 TO),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,203593.0,,,,,,
565,PT07M07.00S,2026-01-16T03:07:00.7Z,4,REGULAR,substitution,out,[],1642844,,,1610612759,115,82,2026-01-16T03:07:04Z,5650000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M07.00S,2026-01-16T03:07:00.7Z,4,REGULAR,substitution,in,[],1629162,,,1610612759,115,82,2026-01-16T03:07:04Z,5660000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M52.00S,2026-01-16T03:07:32.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642868,7.703679369250986,94.6078431372549,1610612759,115,82,2026-01-16T03:07:37Z,5670000,False,-223.0,20.0,1,left,MISS C. Bryant 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Left Corner 3,24+ Left,,,,22.39,Missed,,,,,,,,,,,,,,,
568,PT06M52.00S,2026-01-16T03:07:32.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,115,82,2026-01-16T03:07:37Z,5680000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,567.0,,,,,,,,,,,,,,
569,PT06M52.00S,2026-01-16T03:07:38.7Z,4,REGULAR,foul,personal,[],1631110,,,1610612749,115,82,2026-01-16T03:07:59Z,5690000,False,,,0,,J. Sochan loose ball personal FOUL (2 PF),"[1631110, 1630175]",1610612759.0,SAS,loose ball,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,2.0,0.0,Anthony,1630175.0,,
571,PT06M40.00S,2026-01-16T03:08:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,94.30026281208936,51.225490196078425,1610612749,115,84,2026-01-16T03:08:08Z,5710000,False,6.0,1.0,1,right,C. Anthony driving Layup (4 PTS),[1630175],1610612749.0,MIL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,0.62,Made,,4.0,,,,,,,,,,,,,
572,PT06M30.00S,2026-01-16T03:08:10.9Z,4,REGULAR,3pt,Jump Shot,[],1631110,32.40801576872536,48.28431372549019,1610612759,115,84,2026-01-16T03:08:14Z,5720000,False,9.0,252.0,1,left,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,25.22,Missed,,,,,,,,,,,,,,,
573,PT06M27.00S,2026-01-16T03:08:13.9Z,4,REGULAR,rebound,defensive,[],1631250,,,1610612749,115,84,2026-01-16T03:08:14Z,5730000,False,,,0,,P. Nance REBOUND (Off:0 Def:1),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Center,,,,,,572.0,,,,,1.0,1.0,0.0,,,,,,,
574,PT06M19.00S,2026-01-16T03:08:24.5Z,4,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612749,115,84,2026-01-16T03:08:32Z,5740000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Coffey 2 FT),"[1630322, 1629599]",1610612759.0,SAS,shooting,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629177.0,1.0,0.0,Coffey,1629599.0,,
576,PT06M19.00S,2026-01-16T03:08:47.7Z,4,REGULAR,freethrow,1 of 2,[],1629599,,,1610612749,115,84,2026-01-16T03:08:47Z,5760000,False,,,0,,MISS A. Coffey Free Throw 1 of 2,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
577,PT06M19.00S,2026-01-16T03:08:47.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,115,84,2026-01-16T03:08:47Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,576.0,,,,,,,,,,,,,,
578,PT06M19.00S,2026-01-16T03:08:58.6Z,4,REGULAR,freethrow,2 of 2,[],1629599,,,1610612749,115,85,2026-01-16T03:08:58Z,5780000,False,,,0,,A. Coffey Free Throw 2 of 2 (4 PTS),[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
579,PT06M03.00S,2026-01-16T03:09:15.4Z,4,REGULAR,3pt,Jump Shot,[],1629162,8.360709592641262,96.32352941176471,1610612759,115,85,2026-01-16T03:09:19Z,5790000,False,-232.0,26.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,23.31,Missed,,,,,,,,,,,,,,,
580,PT05M59.00S,2026-01-16T03:09:19.4Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,115,85,2026-01-16T03:09:19Z,5800000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,,579.0,,,,,1.0,1.0,0.0,,,,,,,
581,PT05M47.00S,2026-01-16T03:09:35.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,80.23981603153744,39.21568627450981,1610612749,115,87,2026-01-16T03:09:39Z,5810000,False,-54.0,133.0,1,right,A. Coffey 14' turnaround Jump Shot (6 PTS) (C. Anthony 1 AST),"[1629599, 1630175]",1610612749.0,MIL,turnaround,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,14.37,Made,,6.0,C. Anthony,1630175.0,1.0,,,,,,,,,,
582,PT05M47.00S,2026-01-16T03:09:37.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642868,,,1610612749,115,87,2026-01-16T03:09:43Z,5820000,False,,,0,,C. Bryant shooting personal FOUL (1 PF) (Coffey 1 FT),"[1642868, 1629599]",1610612759.0,SAS,shooting,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Coffey,1629599.0,,
584,PT05M47.00S,2026-01-16T03:09:57.9Z,4,REGULAR,freethrow,1 of 1,[],1629599,,,1610612749,115,88,2026-01-16T03:09:57Z,5840000,False,,,0,,A. Coffey Free Throw 1 of 1 (7 PTS),[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
585,PT05M40.00S,2026-01-16T03:10:09.4Z,4,REGULAR,turnover,out-of-bounds,[],1629162,,,1610612759,115,88,2026-01-16T03:10:22Z,5850000,False,,,0,,J. McLaughlin lost ball out-of-bounds TURNOVER (1 TO),[1629162],1610612759.0,SAS,lost ball,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,1629177.0,,,,,,
586,PT05M23.00S,2026-01-16T03:10:34.1Z,4,REGULAR,turnover,bad pass,[],1629599,,,1610612749,115,88,2026-01-16T03:10:39Z,5860000,False,,,0,,A. Coffey bad pass TURNOVER (1 TO),"[1629599, 203482]",1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,1.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,
587,PT05M23.00S,2026-01-16T03:10:34.1Z,4,REGULAR,steal,,[],203482,,,1610612759,115,88,2026-01-16T03:10:35Z,5870000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
588,PT05M21.00S,2026-01-16T03:10:39.5Z,4,REGULAR,foul,personal,[],1641748,,,1610612759,115,88,2026-01-16T03:10:47Z,5880000,False,,,0,,A. Jackson Jr. personal FOUL (2 PF),"[1641748, 1642868]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2534.0,2.0,0.0,Bryant,1642868.0,,
590,PT05M14.00S,2026-01-16T03:11:00.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642868,8.09789750328515,50.0,1610612759,115,88,2026-01-16T03:11:07Z,5900000,False,0.0,24.0,1,left,MISS C. Bryant alley-oop DUNK,[1642868],1610612759.0,SAS,alley-oop,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,2.36,Missed,,,,,,,,,,,,,,,
591,PT05M08.00S,2026-01-16T03:11:06.3Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612749,115,88,2026-01-16T03:11:06Z,5910000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,590.0,,,,,1.0,1.0,0.0,,,,,,,
592,PT05M08.00S,2026-01-16T03:11:08.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630322,,,1610612749,115,88,2026-01-16T03:11:15Z,5920000,False,,,0,,L. Waters III shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630322, 1641748]",1610612759.0,SAS,shooting,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2534.0,2.0,0.0,Jackson Jr.,1641748.0,,
594,PT05M08.00S,2026-01-16T03:11:31.3Z,4,REGULAR,freethrow,1 of 2,[],1641748,,,1610612749,115,89,2026-01-16T03:11:31Z,5940000,False,,,0,,A. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
595,PT05M08.00S,2026-01-16T03:11:44.4Z,4,REGULAR,freethrow,2 of 2,[],1641748,,,1610612749,115,90,2026-01-16T03:11:44Z,5950000,False,,,0,,A. Jackson Jr. Free Throw 2 of 2 (2 PTS),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,,
