actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
261,PT05M39.00S,2026-03-09T00:59:47.2Z,2,REGULAR,2pt,Jump Shot,[],1630170,14.273981603153747,72.79411764705883,1610612759,55,47,2026-03-09T00:59:51Z,2590000,False,-114.0,82.0,1,left,MISS D. Vassell 14' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,,,14.03,Missed,,,,,,,,,,,,,
262,PT05M37.00S,2026-03-09T00:59:49.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,55,47,2026-03-09T00:59:51Z,2600000,False,,,0,,K. Durant REBOUND (Off:1 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,261.0,4.0,3.0,1.0,,,,,
263,PT05M19.00S,2026-03-09T01:00:10.1Z,2,REGULAR,2pt,Hook,[],1630578,91.85282522996057,33.95756740196079,1610612745,55,49,2026-03-09T01:00:53Z,2610000,False,-80.0,24.0,1,right,A. Sengun 8' turnaround Hook (8 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,8.37,Made,8.0,,,,,,,,,,,,
264,PT05M19.00S,2026-03-09T01:00:12.9Z,2,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612745,55,49,2026-03-09T01:00:21Z,2620000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (Sengun 1 FT),"[1628436, 1630578]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,2003.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
266,PT05M19.00S,2026-03-09T01:00:42.7Z,2,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,55,49,2026-03-09T01:00:49Z,2640000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
267,PT05M15.00S,2026-03-09T01:00:46.7Z,2,REGULAR,rebound,defensive,[],1642868,,,1610612759,55,49,2026-03-09T01:05:46Z,2650000,False,,,0,,C. Bryant REBOUND (Off:0 Def:2),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,266.0,2.0,2.0,0.0,,,,,
268,PT05M00.00S,2026-03-09T01:01:01.3Z,2,REGULAR,2pt,Jump Shot,[],1642264,19.136005256241788,32.84313725490196,1610612759,55,49,2026-03-09T01:01:07Z,2660000,False,86.0,127.0,1,left,MISS S. Castle 15' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,15.36,Missed,,,,,,,,,,,,,
269,PT04M56.00S,2026-03-09T01:01:05.3Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,55,49,2026-03-09T01:01:07Z,2670000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,268.0,5.0,4.0,1.0,,,,,
270,PT04M40.00S,2026-03-09T01:01:21.6Z,2,REGULAR,3pt,Jump Shot,[],201142,92.19776609724047,96.32352941176471,1610612745,55,49,2026-03-09T01:02:58Z,2680000,False,232.0,21.0,1,right,MISS K. Durant 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,,23.25,Missed,,,,,,,,,,,,,
271,PT04M40.00S,2026-03-09T01:01:21.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,55,49,2026-03-09T01:02:58Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,270.0,,,,,,,,
273,PT04M40.00S,2026-03-09T01:01:31.9Z,2,REGULAR,substitution,out,[],1642868,,,1610612745,55,49,2026-03-09T01:01:41Z,2710000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M40.00S,2026-03-09T01:01:31.9Z,2,REGULAR,substitution,in,[],1629640,,,1610612745,55,49,2026-03-09T01:01:41Z,2720000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M35.00S,2026-03-09T01:01:52.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641708,74.32654402102497,54.65686274509803,1610612745,55,49,2026-03-09T01:01:57Z,2730000,False,23.0,189.0,1,right,MISS A. Thompson 19' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,19.02,Missed,,,,,,,,,,,,,
276,PT04M32.00S,2026-03-09T01:01:55.5Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,55,49,2026-03-09T01:01:57Z,2740000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,275.0,2.0,2.0,0.0,,,,,
277,PT04M17.00S,2026-03-09T01:02:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,5.863994743758213,46.568627450980394,1610612759,55,49,2026-03-09T01:02:17Z,2750000,False,17.0,3.0,1,left,MISS S. Castle driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,1.74,Missed,,,,,,,,,,,,,
278,PT04M14.00S,2026-03-09T01:02:14.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,55,49,2026-03-09T01:02:17Z,2760000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,277.0,3.0,2.0,1.0,,,,,
279,PT04M09.00S,2026-03-09T01:02:20.9Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,55,49,2026-03-09T01:02:26Z,2770000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,1627534.0,,,,,,,,,,,,,,,2.0,,,,
280,PT04M01.00S,2026-03-09T01:02:39.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,55,49,2026-03-09T01:02:39Z,2780000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M01.00S,2026-03-09T01:05:51.6Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,55,49,2026-03-09T01:06:27Z,2790000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M01.00S,2026-03-09T01:05:51.6Z,2,REGULAR,substitution,out,[],1628436,,,1610612759,55,49,2026-03-09T01:06:27Z,2800000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M01.00S,2026-03-09T01:05:51.6Z,2,REGULAR,substitution,out,[],1631106,,,1610612759,55,49,2026-03-09T01:06:27Z,2810000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M01.00S,2026-03-09T01:05:51.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612759,55,49,2026-03-09T01:06:27Z,2820000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M01.00S,2026-03-09T01:05:51.6Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,55,49,2026-03-09T01:06:27Z,2830000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M01.00S,2026-03-09T01:05:51.6Z,2,REGULAR,substitution,in,[],1642844,,,1610612759,55,49,2026-03-09T01:06:27Z,2840000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M01.00S,2026-03-09T01:05:51.6Z,2,REGULAR,substitution,in,[],1642263,,,1610612759,55,49,2026-03-09T01:06:27Z,2850000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M01.00S,2026-03-09T01:05:51.6Z,2,REGULAR,substitution,in,[],203991,,,1610612759,55,49,2026-03-09T01:06:27Z,2860000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M45.00S,2026-03-09T01:06:29.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642844,16.819973718791065,3.699448529411765,1610612759,58,49,2026-03-09T01:06:40Z,2870000,False,232.0,106.0,1,left,D. Harper 25' 3PT  (13 PTS) (K. Johnson 1 AST),"[1642844, 1629640]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,,,25.44,Made,13.0,K. Johnson,1629640.0,1.0,,,,,,,,,
291,PT03M35.00S,2026-03-09T01:06:40.5Z,2,REGULAR,3pt,Jump Shot,[],1642263,70.25295663600527,75.49019607843137,1610612745,58,52,2026-03-09T01:08:05Z,2890000,False,127.0,227.0,1,right,R. Sheppard 26' 3PT pullup (8 PTS) (A. Thompson 3 AST),"[1642263, 1641708]",1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,26.04,Made,8.0,A. Thompson,1641708.0,3.0,,,,,,,,,
293,PT03M19.00S,2026-03-09T01:06:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.046649145860711,50.98039215686274,1610612759,60,52,2026-03-09T01:07:09Z,2910000,False,-5.0,14.0,1,left,K. Johnson driving finger roll Layup (12 PTS) (D. Fox 6 AST),"[1629640, 1628368]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,1.45,Made,12.0,D. Fox,1628368.0,6.0,,,,,,,,,
295,PT03M10.00S,2026-03-09T01:07:09.4Z,2,REGULAR,foul,personal,[],1629640,,,1610612745,60,52,2026-03-09T01:07:16Z,2930000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 201142]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,1627534.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
297,PT03M04.00S,2026-03-09T01:07:41.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612745,60,52,2026-03-09T01:07:47Z,2950000,False,,,0,,D. Fox shooting personal FOUL (3 PF) (Sheppard 2 FT),"[1628368, 1642263]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,1627964.0,3.0,0.0,Sheppard,1642263.0,,,,,,,,,,,,,,,
299,PT03M04.00S,2026-03-09T01:08:02.0Z,2,REGULAR,freethrow,1 of 2,[],1642263,,,1610612745,60,53,2026-03-09T01:08:02Z,2970000,False,,,0,,R. Sheppard Free Throw 1 of 2 (9 PTS),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
300,PT03M04.00S,2026-03-09T01:08:19.9Z,2,REGULAR,freethrow,2 of 2,[],1642263,,,1610612745,60,54,2026-03-09T01:08:19Z,2980000,False,,,0,,R. Sheppard Free Throw 2 of 2 (10 PTS),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
301,PT02M51.00S,2026-03-09T01:08:35.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,10.5946123521682,52.69607843137255,1610612759,60,54,2026-03-09T01:08:53Z,2990000,False,-13.0,47.0,1,left,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.9,Missed,,,,,,,,,,,,,
302,PT02M49.00S,2026-03-09T01:08:37.1Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,60,54,2026-03-09T01:08:37Z,3000000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,301.0,1.0,0.0,1.0,,,,,
303,PT02M47.00S,2026-03-09T01:08:39.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,7.5722733245729295,48.03921568627451,1610612759,62,54,2026-03-09T01:08:51Z,3010000,False,10.0,19.0,1,left,D. Harper cutting finger roll Layup (15 PTS) (K. Johnson 2 AST),"[1642844, 1629640]",1610612759.0,SAS,cutting finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,2.11,Made,15.0,K. Johnson,1629640.0,2.0,,,,,,,,,
305,PT02M22.00S,2026-03-09T01:09:04.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.11760840998686,50.73529411764706,1610612745,62,54,2026-03-09T01:09:35Z,3030000,False,4.0,12.0,1,right,MISS C. Capela cutting Layup,[203991],1610612745.0,HOU,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,1.27,Missed,,,,,,,,,,,,,
306,PT02M21.00S,2026-03-09T01:09:05.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,62,54,2026-03-09T01:09:09Z,3040000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,305.0,,,,,,,,
308,PT02M12.00S,2026-03-09T01:09:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630170,12.434296977660972,96.07843137254902,1610612759,62,54,2026-03-09T01:09:33Z,3060000,False,-230.0,64.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,,23.92,Missed,,,,,,,,,,,,,
309,PT02M08.00S,2026-03-09T01:09:30.7Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,62,54,2026-03-09T01:15:44Z,3070000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,308.0,2.0,2.0,0.0,,,,,
310,PT01M51.00S,2026-03-09T01:09:48.6Z,2,REGULAR,3pt,Jump Shot,[],1642263,73.14388961892247,12.254901960784313,1610612745,62,54,2026-03-09T01:09:54Z,3080000,False,-189.0,200.0,1,right,MISS R. Sheppard 27' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,27.49,Missed,,,,,,,,,,,,,
311,PT01M47.00S,2026-03-09T01:09:52.6Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,62,54,2026-03-09T01:09:54Z,3090000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,310.0,5.0,4.0,1.0,,,,,
312,PT01M39.00S,2026-03-09T01:09:59.2Z,2,REGULAR,3pt,Jump Shot,[],1628368,31.750985545335087,29.65686274509804,1610612759,62,54,2026-03-09T01:10:05Z,3100000,False,102.0,246.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,26.62,Missed,,,,,,,,,,,,,
313,PT01M35.00S,2026-03-09T01:10:03.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,62,54,2026-03-09T01:10:05Z,3110000,False,,,0,,K. Durant REBOUND (Off:1 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,312.0,5.0,4.0,1.0,,,,,
315,PT01M30.00S,2026-03-09T01:10:14.0Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,62,54,2026-03-09T01:10:30Z,3130000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M30.00S,2026-03-09T01:10:14.0Z,2,REGULAR,substitution,out,[],203991,,,1610612745,62,54,2026-03-09T01:10:30Z,3140000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M30.00S,2026-03-09T01:10:14.0Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,62,54,2026-03-09T01:10:30Z,3150000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M30.00S,2026-03-09T01:10:14.0Z,2,REGULAR,substitution,in,[],1627827,,,1610612745,62,54,2026-03-09T01:10:30Z,3160000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M13.00S,2026-03-09T01:10:53.3Z,2,REGULAR,3pt,Jump Shot,[],1641708,69.99014454664915,24.264705882352942,1610612745,62,54,2026-03-09T01:11:03Z,3170000,False,-129.0,230.0,1,right,MISS A. Thompson 26' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,26.32,Missed,,,,,,,,,,,,,
320,PT01M09.00S,2026-03-09T01:10:56.7Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,62,54,2026-03-09T01:10:56Z,3180000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,319.0,3.0,3.0,0.0,,,,,
321,PT00M54.90S,2026-03-09T01:11:12.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,6.258212877792378,47.549019607843135,1610612759,62,54,2026-03-09T01:11:29Z,3190000,False,12.0,6.0,1,left,MISS V. Wembanyama alley-oop DUNK,[1641705],1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,1.38,Missed,,,,,,,,,,,,,
322,PT00M53.80S,2026-03-09T01:11:13.7Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,62,54,2026-03-09T01:11:29Z,3200000,False,,,0,,A. Thompson REBOUND (Off:1 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,321.0,6.0,5.0,1.0,,,,,
323,PT00M50.80S,2026-03-09T01:11:21.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612745,62,54,2026-03-09T01:11:28Z,3210000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Durant 2 FT),"[1629640, 201142]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1627534.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
325,PT00M50.80S,2026-03-09T01:11:53.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612745,62,54,2026-03-09T01:11:53Z,3230000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
326,PT00M50.80S,2026-03-09T01:11:53.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,62,54,2026-03-09T01:11:53Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,
327,PT00M50.80S,2026-03-09T01:12:13.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612745,62,55,2026-03-09T01:12:13Z,3250000,False,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
328,PT00M44.80S,2026-03-09T01:12:23.7Z,2,REGULAR,foul,personal,[],1641708,,,1610612759,62,55,2026-03-09T01:13:04Z,3260000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641708, 1628368]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,2003.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
330,PT00M36.00S,2026-03-09T01:12:59.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642844,5.863994743758213,47.794117647058826,1610612759,64,55,2026-03-09T01:13:13Z,3280000,False,11.0,3.0,1,left,D. Harper driving DUNK (17 PTS) (D. Vassell 2 AST),"[1642844, 1630170]",1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,1.13,Made,17.0,D. Vassell,1630170.0,2.0,,,,,,,,,
332,PT00M28.80S,2026-03-09T01:13:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,93.9060446780552,51.71568627450981,1610612745,64,57,2026-03-09T01:13:22Z,3300000,False,9.0,5.0,1,right,D. Finney-Smith cutting Layup (8 PTS) (K. Durant 3 AST),"[1627827, 201142]",1610612745.0,HOU,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,0.98,Made,8.0,K. Durant,201142.0,3.0,,,,,,,,,
334,PT00M12.80S,2026-03-09T01:13:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.601182654402102,51.9607843137255,1610612759,66,57,2026-03-09T01:13:41Z,3320000,False,-10.0,0.0,1,left,D. Fox driving finger roll Layup (7 PTS),[1628368],1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,0.98,Made,7.0,,,,,,,,,,,,
335,PT00M04.10S,2026-03-09T01:13:48.1Z,2,REGULAR,turnover,out-of-bounds,[],201142,,,1610612745,66,57,2026-03-09T01:13:58Z,3330000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612745.0,HOU,bad pass,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,1627534.0,,,,,,,,,,,,,,,1.0,,,,
336,PT00M04.10S,2026-03-09T01:13:53.4Z,2,REGULAR,substitution,out,[],1642263,,,1610612759,66,57,2026-03-09T01:14:01Z,3340000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M04.10S,2026-03-09T01:13:53.4Z,2,REGULAR,substitution,in,[],1631095,,,1610612759,66,57,2026-03-09T01:14:01Z,3350000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M00.00S,2026-03-09T01:14:12.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,32.53942181340342,54.90196078431373,1610612759,69,57,2026-03-09T01:14:37Z,3360000,False,-25.0,253.0,1,left,V. Wembanyama 25' 3PT step back (15 PTS) (D. Harper 3 AST),"[1641705, 1642844]",1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,25.46,Made,15.0,D. Harper,1642844.0,3.0,,,,,,,,,
341,PT00M00.00S,2026-03-09T01:15:08.4Z,2,REGULAR,period,end,[],0,,,1610612745,69,57,2026-03-09T01:15:08Z,3390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-03-09T01:29:45.5Z,3,REGULAR,substitution,out,['startperiod'],1642844,,,1610612745,69,57,2026-03-09T01:31:04Z,3400000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2026-03-09T01:29:45.5Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612745,69,57,2026-03-09T01:31:04Z,3410000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2026-03-09T01:29:45.5Z,3,REGULAR,substitution,out,['startperiod'],1627827,,,1610612745,69,57,2026-03-09T01:31:04Z,3420000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2026-03-09T01:29:45.5Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612745,69,57,2026-03-09T01:31:04Z,3430000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-03-09T01:29:45.5Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612745,69,57,2026-03-09T01:31:04Z,3440000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2026-03-09T01:29:45.5Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,69,57,2026-03-09T01:31:04Z,3450000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-03-09T01:31:03.4Z,3,REGULAR,period,start,[],0,,,1610612745,69,57,2026-03-09T01:31:04Z,3460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
