actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
337,PT00M01.40S,2025-11-16T22:05:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,48.03921568627451,1610612758,67,59,2025-11-16T22:05:56Z,3360000,False,10.0,8.0,1,left,D. Sabonis alley-oop Layup (10 PTS) (R. Westbrook 3 AST),"[1627734, 201566]",1610612758.0,SAC,alley-oop,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,1.24,Made,10.0,R. Westbrook,201566.0,3.0,,,,,,,,,,
339,PT00M00.00S,2025-11-16T22:06:01.0Z,2,REGULAR,heave,,[],0,,,1610612759,67,59,2025-11-16T22:06:23Z,3380000,False,,,0,,SAS Heave,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,61.47,,,,,,,,,,,,,,,
340,PT00M00.00S,2025-11-16T22:06:08.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,67,59,2025-11-16T22:06:08Z,3390000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,339.0,,,,,,,,,
341,PT00M00.00S,2025-11-16T22:06:15.4Z,2,REGULAR,period,end,[],0,,,1610612759,67,59,2025-11-16T22:06:15Z,3400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-11-16T22:21:12.9Z,3,REGULAR,substitution,out,['startperiod'],1642264,,,1610612759,67,59,2025-11-16T22:21:27Z,3410000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-11-16T22:21:12.9Z,3,REGULAR,substitution,out,['startperiod'],1631110,,,1610612759,67,59,2025-11-16T22:21:27Z,3420000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-11-16T22:21:12.9Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612759,67,59,2025-11-16T22:21:27Z,3430000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-11-16T22:21:12.9Z,3,REGULAR,substitution,out,['startperiod'],203471,,,1610612759,67,59,2025-11-16T22:21:27Z,3440000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-11-16T22:21:12.9Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,67,59,2025-11-16T22:21:27Z,3450000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-11-16T22:21:12.9Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,67,59,2025-11-16T22:21:27Z,3460000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-11-16T22:21:12.9Z,3,REGULAR,substitution,in,['startperiod'],1631165,,,1610612759,67,59,2025-11-16T22:21:27Z,3470000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-11-16T22:21:12.9Z,3,REGULAR,substitution,in,['startperiod'],201942,,,1610612759,67,59,2025-11-16T22:21:27Z,3480000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2025-11-16T22:21:22.8Z,3,REGULAR,period,start,[],0,,,1610612759,67,59,2025-11-16T22:21:28Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M38.00S,2025-11-16T22:21:44.2Z,3,REGULAR,3pt,Jump Shot,[],1628368,25.18068331143233,13.725490196078432,1610612759,67,59,2025-11-16T22:21:49Z,3500000,False,181.0,184.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,25.85,Missed,,,,,,,,,,,,,,
352,PT11M35.00S,2025-11-16T22:21:47.2Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,67,59,2025-11-16T22:21:49Z,3510000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,351.0,2.0,2.0,0.0,,,,,,
353,PT11M25.00S,2025-11-16T22:21:56.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,81.02825229960578,50.98039215686274,1610612758,67,61,2025-11-16T22:22:01Z,3520000,False,5.0,126.0,1,right,D. Sabonis 12' Jump Shot (12 PTS) (Z. LaVine 3 AST),"[1627734, 203897]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,12.59,Made,12.0,Z. LaVine,203897.0,3.0,,,,,,,,,,
355,PT11M11.00S,2025-11-16T22:22:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,7.178055190538765,47.05882352941176,1610612759,69,61,2025-11-16T22:22:18Z,3540000,False,15.0,15.0,1,left,D. Vassell driving Layup (12 PTS) (D. Fox 6 AST),"[1630170, 1628368]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,2.1,Made,12.0,D. Fox,1628368.0,6.0,,,,,,,,,,
357,PT10M54.00S,2025-11-16T22:22:28.1Z,3,REGULAR,3pt,Jump Shot,[],203897,67.23061760840999,33.57843137254902,1610612758,69,61,2025-11-16T22:22:32Z,3560000,False,-82.0,256.0,1,right,MISS Z. LaVine 26' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,26.84,Missed,,,,,,,,,,,,,,
358,PT10M51.00S,2025-11-16T22:22:31.1Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,69,61,2025-11-16T22:22:32Z,3570000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,357.0,3.0,3.0,0.0,,,,,,
359,PT10M41.00S,2025-11-16T22:22:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,4.5499342969776615,52.69607843137255,1610612759,71,61,2025-11-16T22:22:48Z,3580000,False,-13.0,-10.0,1,left,D. Fox driving finger roll Layup (14 PTS) (D. Vassell 2 AST),"[1628368, 1630170]",1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,1.66,Made,14.0,D. Vassell,1630170.0,2.0,,,,,,,,,,
361,PT10M24.00S,2025-11-16T22:22:57.8Z,3,REGULAR,2pt,Jump Shot,[],201942,72.88107752956637,50.73529411764706,1610612758,71,63,2025-11-16T22:23:04Z,3600000,False,4.0,202.0,1,right,D. DeRozan 20' Jump Shot (20 PTS) (D. Sabonis 5 AST),"[201942, 1627734]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,20.24,Made,20.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,
363,PT10M07.00S,2025-11-16T22:23:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.469776609724048,47.30392156862745,1610612759,73,63,2025-11-16T22:23:22Z,3620000,False,13.0,-1.0,1,left,H. Barnes driving Layup (11 PTS) (D. Vassell 3 AST),"[203084, 1630170]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,1.35,Made,11.0,D. Vassell,1630170.0,3.0,,,,,,,,,,
364,PT10M01.00S,2025-11-16T22:23:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.85479632063075,52.20588235294118,1610612758,73,63,2025-11-16T22:25:59Z,3630000,False,11.0,15.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,1.84,Missed,,,,,,,,,,,,,,
365,PT10M01.00S,2025-11-16T22:23:26.7Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,73,63,2025-11-16T22:25:59Z,3640000,False,,,0,,L. Kornet REBOUND (Off:4 Def:5),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,364.0,9.0,5.0,4.0,,,,,,
366,PT09M53.00S,2025-11-16T22:23:34.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,31.488173455978973,71.07843137254902,1610612759,76,63,2025-11-16T22:29:01Z,3650000,False,-105.0,243.0,1,left,J. Champagnie 26' 3PT running (7 PTS) (D. Vassell 4 AST),"[1630577, 1630170]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,26.53,Made,7.0,D. Vassell,1630170.0,4.0,,,,,,,,,,
368,PT09M53.00S,2025-11-16T22:23:42.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,76,63,2025-11-16T22:23:42Z,3670000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT09M43.00S,2025-11-16T22:26:44.4Z,3,REGULAR,foul,offensive,[],1627734,,,1610612758,76,63,2025-11-16T22:26:55Z,3680000,False,,,0,,D. Sabonis offensive FOUL (3 PF),"[1627734, 203084]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,204058.0,,,,,,,,,,,,,,3.0,0.0,Barnes,203084.0,,
372,PT09M43.00S,2025-11-16T22:26:44.4Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,76,63,2025-11-16T22:26:44Z,3700000,False,,,0,,D. Sabonis offensive foul TURNOVER (3 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,204058.0,3.0,,,,,,,,,,,,,,,,,,
373,PT09M30.00S,2025-11-16T22:27:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628436,5.995400788436268,47.794117647058826,1610612759,78,63,2025-11-16T22:27:13Z,3710000,False,11.0,4.0,1,left,L. Kornet Layup (6 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,1.17,Made,6.0,,,,,,,,,,,,,
375,PT09M14.00S,2025-11-16T22:27:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,81.68528252299606,50.73529411764706,1610612758,78,65,2025-11-16T22:27:28Z,3730000,False,4.0,120.0,1,right,K. Ellis 11' step back Jump Shot (2 PTS),[1631165],1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.98,Made,2.0,,,,,,,,,,,,,
376,PT08M55.00S,2025-11-16T22:27:42.0Z,3,REGULAR,3pt,Jump Shot,[],203084,5.863994743758213,3.6764705882352944,1610612759,78,65,2025-11-16T22:27:49Z,3740000,False,232.0,3.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,,23.16,Missed,,,,,,,,,,,,,,
377,PT08M52.00S,2025-11-16T22:27:45.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,78,65,2025-11-16T22:27:49Z,3750000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,376.0,6.0,4.0,2.0,,,,,,
378,PT08M47.00S,2025-11-16T22:27:49.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],201566,82.47371879106439,26.96078431372549,1610612758,78,65,2025-11-16T22:31:36Z,3760000,False,-115.0,112.0,1,right,MISS R. Westbrook 16' running pullup Shot,[201566],1610612758.0,SAC,running pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,16.08,Missed,,,,,,,,,,,,,,
379,PT08M44.00S,2025-11-16T22:27:52.3Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,78,65,2025-11-16T22:27:59Z,3770000,False,,,0,,L. Kornet REBOUND (Off:4 Def:6),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,378.0,10.0,6.0,4.0,,,,,,
380,PT08M35.00S,2025-11-16T22:28:00.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628436,9.937582128777924,50.49019607843137,1610612759,80,65,2025-11-16T22:28:08Z,3780000,False,-2.0,41.0,1,left,L. Kornet Hook (8 PTS) (D. Fox 7 AST),"[1628436, 1628368]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,4.1,Made,8.0,D. Fox,1628368.0,7.0,,,,,,,,,,
382,PT08M19.00S,2025-11-16T22:28:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.24901445466492,52.20588235294118,1610612758,80,67,2025-11-16T22:28:24Z,3800000,False,11.0,11.0,1,right,D. DeRozan driving finger roll Layup (22 PTS),[201942],1610612758.0,SAC,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,1.56,Made,22.0,,,,,,,,,,,,,
384,PT08M08.00S,2025-11-16T22:28:28.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628436,5.863994743758213,49.754901960784316,1610612759,82,67,2025-11-16T22:35:19Z,3820000,False,1.0,3.0,1,left,L. Kornet Hook (10 PTS) (D. Fox 8 AST),"[1628436, 1628368]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,0.29,Made,10.0,D. Fox,1628368.0,8.0,,,,,,,,,,
386,PT07M51.00S,2025-11-16T22:28:48.8Z,3,REGULAR,2pt,Jump Shot,[],201566,70.12155059132719,63.23529411764706,1610612758,82,67,2025-11-16T22:36:58Z,3840000,False,66.0,228.0,1,right,MISS R. Westbrook 23' pullup Shot,[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,23.78,Missed,,,,,,,,,,,,,,
387,PT07M49.00S,2025-11-16T22:28:50.8Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,82,67,2025-11-16T22:36:58Z,3850000,False,,,0,,L. Kornet REBOUND (Off:4 Def:7),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,386.0,11.0,7.0,4.0,,,,,,
388,PT07M45.00S,2025-11-16T22:28:54.2Z,3,REGULAR,foul,personal,[],201566,,,1610612759,82,67,2025-11-16T22:29:01Z,3860000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1630170]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,202056.0,,,,,,,,,,,,,,1.0,0.0,Vassell,1630170.0,,
390,PT07M45.00S,2025-11-16T22:28:59.8Z,3,REGULAR,substitution,out,[],1628436,,,1610612759,82,67,2025-11-16T22:29:36Z,3880000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M45.00S,2025-11-16T22:28:59.8Z,3,REGULAR,substitution,out,[],203084,,,1610612759,82,67,2025-11-16T22:29:36Z,3890000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M45.00S,2025-11-16T22:28:59.8Z,3,REGULAR,substitution,out,[],201566,,,1610612759,82,67,2025-11-16T22:29:36Z,3900000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M45.00S,2025-11-16T22:28:59.8Z,3,REGULAR,substitution,out,[],1631165,,,1610612759,82,67,2025-11-16T22:29:36Z,3910000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M45.00S,2025-11-16T22:28:59.8Z,3,REGULAR,substitution,in,[],203482,,,1610612759,82,67,2025-11-16T22:29:36Z,3920000,False,,,0,,SUB in: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M45.00S,2025-11-16T22:28:59.8Z,3,REGULAR,substitution,in,[],1631110,,,1610612759,82,67,2025-11-16T22:29:36Z,3930000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M45.00S,2025-11-16T22:28:59.8Z,3,REGULAR,substitution,in,[],203471,,,1610612759,82,67,2025-11-16T22:29:36Z,3940000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M45.00S,2025-11-16T22:28:59.8Z,3,REGULAR,substitution,in,[],1628370,,,1610612759,82,67,2025-11-16T22:29:36Z,3950000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M35.00S,2025-11-16T22:29:37.7Z,3,REGULAR,2pt,Jump Shot,[],1630170,6.258212877792378,76.47058823529412,1610612759,82,67,2025-11-16T22:29:44Z,3960000,False,-132.0,6.0,1,left,MISS D. Vassell 13' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,,13.25,Missed,,,,,,,,,,,,,,
399,PT07M33.00S,2025-11-16T22:29:40.2Z,3,REGULAR,rebound,defensive,[],203471,,,1610612758,82,67,2025-11-16T22:29:40Z,3970000,False,,,0,,D. Schröder REBOUND (Off:0 Def:5),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Left,,,,,,,,,,,398.0,5.0,5.0,0.0,,,,,,
400,PT07M23.00S,2025-11-16T22:29:50.5Z,3,REGULAR,3pt,Jump Shot,[],1628370,92.59198423127464,2.941176470588235,1610612758,82,67,2025-11-16T22:29:59Z,3980000,False,-235.0,17.0,1,right,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,23.59,Missed,,,,,,,,,,,,,,
401,PT07M19.00S,2025-11-16T22:29:54.5Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612759,82,67,2025-11-16T22:29:59Z,3990000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,,,,,400.0,1.0,1.0,0.0,,,,,,
402,PT07M13.00S,2025-11-16T22:29:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631110,7.178055190538765,49.754901960784316,1610612759,84,67,2025-11-16T22:30:11Z,4000000,False,1.0,15.0,1,left,J. Sochan running Layup (11 PTS) (D. Fox 9 AST),"[1631110, 1628368]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,1.5,Made,11.0,D. Fox,1628368.0,9.0,,,,,,,,,,
404,PT07M06.00S,2025-11-16T22:30:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.59198423127464,48.529411764705884,1610612758,84,69,2025-11-16T22:30:19Z,4020000,False,-7.0,17.0,1,right,Z. LaVine driving finger roll Layup (4 PTS),[203897],1610612758.0,SAC,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,1.86,Made,4.0,,,,,,,,,,,,,
405,PT06M55.00S,2025-11-16T22:30:17.8Z,3,REGULAR,3pt,Jump Shot,[],1630577,4.155716162943495,97.30392156862744,1610612759,87,69,2025-11-16T22:30:23Z,4030000,False,-237.0,-13.0,1,left,J. Champagnie 3PT  (10 PTS) (K. Olynyk 5 AST),"[1630577, 203482]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,23.69,Made,10.0,K. Olynyk,203482.0,5.0,,,,,,,,,,
407,PT06M27.00S,2025-11-16T22:30:46.6Z,3,REGULAR,3pt,Jump Shot,[],1628370,67.62483574244416,20.833333333333336,1610612758,87,69,2025-11-16T22:30:50Z,4050000,False,-146.0,252.0,1,right,MISS M. Monk 29' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,29.1,Missed,,,,,,,,,,,,,,
408,PT06M25.00S,2025-11-16T22:30:48.6Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,87,69,2025-11-16T22:30:50Z,4060000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,407.0,2.0,2.0,0.0,,,,,,
409,PT06M14.00S,2025-11-16T22:30:59.4Z,3,REGULAR,3pt,Jump Shot,[],1630577,32.40801576872536,41.66666666666667,1610612759,87,69,2025-11-16T22:31:03Z,4070000,False,42.0,252.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,25.55,Missed,,,,,,,,,,,,,,
410,PT06M12.00S,2025-11-16T22:31:01.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,87,69,2025-11-16T22:31:03Z,4080000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,409.0,7.0,5.0,2.0,,,,,,
411,PT06M04.00S,2025-11-16T22:31:15.6Z,3,REGULAR,foul,personal,[],1631110,,,1610612758,87,69,2025-11-16T22:32:28Z,4090000,False,,,0,,J. Sochan personal FOUL (3 PF),"[1631110, 1627734]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,1151.0,,,,,,,,,,,,,,3.0,0.0,Sabonis,1627734.0,,
413,PT06M04.00S,2025-11-16T22:31:20.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,87,69,2025-11-16T22:31:30Z,4110000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M04.00S,2025-11-16T22:31:20.7Z,3,REGULAR,substitution,in,[],1629640,,,1610612758,87,69,2025-11-16T22:31:30Z,4120000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M04.00S,2025-11-16T22:31:20.7Z,3,REGULAR,substitution,out,[],203897,,,1610612758,87,69,2025-11-16T22:34:00Z,4125000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M04.00S,2025-11-16T22:31:20.7Z,3,REGULAR,substitution,in,[],1642363,,,1610612758,87,69,2025-11-16T22:34:00Z,4127500,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M55.00S,2025-11-16T22:31:56.6Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612758,87,69,2025-11-16T22:32:08Z,4130000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Monk 2 FT),"[1630170, 1628370]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,204058.0,,,,,,,,,,,,,,1.0,0.0,Monk,1628370.0,,
417,PT05M55.00S,2025-11-16T22:32:24.8Z,3,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,87,70,2025-11-16T22:32:24Z,4150000,False,,,0,,M. Monk Free Throw 1 of 2 (7 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
418,PT05M55.00S,2025-11-16T22:32:37.2Z,3,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,87,71,2025-11-16T22:32:37Z,4160000,False,,,0,,M. Monk Free Throw 2 of 2 (8 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
419,PT05M38.00S,2025-11-16T22:32:56.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,6.521024967148489,48.77450980392157,1610612759,89,71,2025-11-16T22:33:34Z,4170000,False,6.0,9.0,1,left,J. Champagnie cutting Layup (12 PTS) (K. Olynyk 6 AST),"[1630577, 203482]",1610612759.0,SAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,1.07,Made,12.0,K. Olynyk,203482.0,6.0,,,,,,,,,,
421,PT05M23.00S,2025-11-16T22:33:12.2Z,3,REGULAR,foul,personal,['2freethrow'],203482,,,1610612758,89,71,2025-11-16T22:33:57Z,4190000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Clifford 2 FT),"[203482, 1642363]",1610612759.0,SAS,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,,,2.0,0.0,Clifford,1642363.0,,
423,PT05M23.00S,2025-11-16T22:33:58.7Z,3,REGULAR,freethrow,1 of 2,[],1642363,,,1610612758,89,71,2025-11-16T22:35:29Z,4210000,False,,,0,,MISS N. Clifford Free Throw 1 of 2,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
426,PT05M23.00S,2025-11-16T22:33:58.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,89,71,2025-11-16T22:35:29Z,4220000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,423.0,,,,,,,,,
