actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
420,PT08M32.00S,2026-02-22T02:32:06.3Z,3,REGULAR,block,,[],1642264,,,1610612758,84,76,2026-02-22T02:34:21Z,4160000,False,,,0,,S. Castle BLOCK (1 BLK),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
421,PT08M31.00S,2026-02-22T02:32:07.3Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,84,76,2026-02-22T02:32:13Z,4170000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,419.0,9.0,9.0,0.0,,,,,,,,,,,,,
422,PT08M31.00S,2026-02-22T02:32:13.3Z,3,REGULAR,foul,personal,[],201566,,,1610612759,84,76,2026-02-22T02:32:21Z,4180000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1628368]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627963.0,,,,2.0,1.0,Fox,1628368.0
424,PT08M22.00S,2026-02-22T02:32:51.2Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612759,84,76,2026-02-22T02:33:06Z,4200000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[201942, 1641705]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Wembanyama,1641705.0
426,PT08M22.00S,2026-02-22T02:33:23.1Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,84,76,2026-02-22T02:33:23Z,4220000,False,,,0,,MISS V. Wembanyama Free Throw 1 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT08M22.00S,2026-02-22T02:33:23.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,84,76,2026-02-22T02:33:23Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,
428,PT08M22.00S,2026-02-22T02:33:40.3Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,85,76,2026-02-22T02:33:40Z,4240000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (15 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
429,PT08M16.00S,2026-02-22T02:33:53.5Z,3,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612758,85,76,2026-02-22T02:34:00Z,4250000,False,,,0,,V. Wembanyama shooting personal FOUL (3 PF) (Raynaud 2 FT),"[1641705, 1642875]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,,,,3.0,0.0,Raynaud,1642875.0
431,PT08M16.00S,2026-02-22T02:34:23.1Z,3,REGULAR,freethrow,1 of 2,[],1642875,,,1610612758,85,77,2026-02-22T02:34:23Z,4270000,False,,,0,,M. Raynaud Free Throw 1 of 2 (13 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
432,PT08M16.00S,2026-02-22T02:34:41.6Z,3,REGULAR,freethrow,2 of 2,[],1642875,,,1610612758,85,78,2026-02-22T02:34:41Z,4280000,False,,,0,,M. Raynaud Free Throw 2 of 2 (14 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
433,PT08M05.00S,2026-02-22T02:34:53.3Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612759,85,78,2026-02-22T02:35:03Z,4290000,False,,,0,,D. Fox lost ball TURNOVER (5 TO),"[1628368, 201566]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,5.0,Westbrook,201566.0,,,,
434,PT08M05.00S,2026-02-22T02:34:53.3Z,3,REGULAR,steal,,[],201566,,,1610612758,85,78,2026-02-22T02:34:55Z,4300000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
435,PT08M00.00S,2026-02-22T02:34:58.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201566,96.13994743758212,97.79411764705883,1610612758,85,78,2026-02-22T02:35:12Z,4310000,False,239.0,-16.0,1,right,MISS R. Westbrook running 3PT,[201566],1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.95,Missed,,,,,,,,,,,,,,,,,,
436,PT07M57.00S,2026-02-22T02:35:01.6Z,3,REGULAR,rebound,offensive,[],1642875,,,1610612758,85,78,2026-02-22T02:35:01Z,4320000,False,,,0,,M. Raynaud REBOUND (Off:7 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Right Corner 3,24+ Right,,,,435.0,12.0,5.0,7.0,,,,,,,,,,,,,
437,PT07M52.00S,2026-02-22T02:35:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,94.1688567674113,46.32352941176471,1610612758,85,80,2026-02-22T02:37:41Z,4330000,False,-18.0,2.0,1,right,P. Achiuwa driving finger roll Layup (11 PTS) (K. Murray 1 AST),"[1630173, 1631099]",1610612758.0,SAC,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.85,Made,11.0,,,,,,,K. Murray,1631099.0,1.0,,,,,,,,
439,PT07M38.00S,2026-02-22T02:35:21.0Z,3,REGULAR,2pt,Jump Shot,[],1630170,20.45006570302234,36.27450980392157,1610612759,85,80,2026-02-22T02:35:24Z,4350000,False,69.0,140.0,1,left,MISS D. Vassell 15' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,15.56,Missed,,,,,,,,,,,,,,,,,,
440,PT07M35.00S,2026-02-22T02:35:24.0Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,85,80,2026-02-22T02:35:24Z,4360000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,,439.0,2.0,2.0,0.0,,,,,,,,,,,,,
441,PT07M22.00S,2026-02-22T02:35:37.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,86.28449408672799,49.26470588235294,1610612758,85,80,2026-02-22T02:40:19Z,4370000,False,-4.0,76.0,1,right,MISS P. Achiuwa 7' driving Hook,[1630173],1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
442,PT07M20.00S,2026-02-22T02:35:39.2Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,85,80,2026-02-22T02:35:44Z,4380000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,441.0,10.0,10.0,0.0,,,,,,,,,,,,,
444,PT07M16.00S,2026-02-22T02:35:47.2Z,3,REGULAR,substitution,out,[],1642264,,,1610612759,85,80,2026-02-22T02:35:57Z,4400000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT07M16.00S,2026-02-22T02:35:47.2Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,85,80,2026-02-22T02:35:57Z,4410000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT07M16.00S,2026-02-22T02:36:01.3Z,3,REGULAR,substitution,out,[],1630173,,,1610612759,85,80,2026-02-22T02:36:18Z,4420000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT07M16.00S,2026-02-22T02:36:01.3Z,3,REGULAR,substitution,in,[],1628370,,,1610612759,85,80,2026-02-22T02:36:18Z,4430000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT07M09.00S,2026-02-22T02:36:35.4Z,3,REGULAR,2pt,Jump Shot,[],1641705,6.783837056504599,33.088235294117645,1610612759,85,80,2026-02-22T02:39:34Z,4440000,False,85.0,11.0,1,left,MISS V. Wembanyama 8' turnaround fadeaway bank Shot,[1641705],1610612759.0,SAS,turnaround fadeaway bank,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,8.54,Missed,,,,,,,,,,,,,,,,,,
449,PT07M06.00S,2026-02-22T02:36:38.4Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,85,80,2026-02-22T02:36:55Z,4450000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,448.0,3.0,3.0,0.0,,,,,,,,,,,,,
450,PT07M02.00S,2026-02-22T02:36:41.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642875,91.01511169513797,55.14705882352941,1610612758,85,80,2026-02-22T02:37:11Z,4460000,False,26.0,32.0,1,right,MISS M. Raynaud running DUNK - blocked,"[1642875, 1630170]",1610612758.0,SAC,running,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,Vassell,1630170.0,,,,,,,,,,,
451,PT07M02.00S,2026-02-22T02:36:41.8Z,3,REGULAR,block,,[],1630170,,,1610612758,85,80,2026-02-22T02:36:44Z,4470000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
452,PT06M59.00S,2026-02-22T02:36:44.8Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,85,80,2026-02-22T02:37:11Z,4480000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,450.0,3.0,3.0,0.0,,,,,,,,,,,,,
453,PT06M56.00S,2026-02-22T02:36:48.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,5.732588699080158,54.41176470588235,1610612759,85,80,2026-02-22T02:37:21Z,4490000,False,-22.0,1.0,1,left,MISS D. Fox running finger roll Layup - blocked,"[1628368, 201566]",1610612759.0,SAS,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,Westbrook,201566.0,,,,,,,,,,,
454,PT06M56.00S,2026-02-22T02:36:48.2Z,3,REGULAR,block,,[],201566,,,1610612759,85,80,2026-02-22T02:36:50Z,4500000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT06M53.00S,2026-02-22T02:36:51.2Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,85,80,2026-02-22T02:37:21Z,4510000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,453.0,2.0,2.0,0.0,,,,,,,,,,,,,
456,PT06M52.00S,2026-02-22T02:36:54.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642875,93.77463863337714,50.98039215686274,1610612758,85,82,2026-02-22T02:37:30Z,4520000,False,5.0,6.0,1,right,M. Raynaud running DUNK (16 PTS) (K. Murray 2 AST),"[1642875, 1631099]",1610612758.0,SAC,running,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,0.77,Made,16.0,,,,,,,K. Murray,1631099.0,2.0,,,,,,,,
458,PT06M52.00S,2026-02-22T02:37:00.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,85,82,2026-02-22T02:37:00Z,4540000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT06M45.00S,2026-02-22T02:40:13.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642875,,,1610612759,85,82,2026-02-22T02:40:31Z,4550000,False,,,0,,M. Raynaud personal FOUL (4 PF) (Wembanyama 2 FT),"[1642875, 1641705]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1627963.0,,,,4.0,0.0,Wembanyama,1641705.0
461,PT06M45.00S,2026-02-22T02:40:52.9Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,86,82,2026-02-22T02:40:52Z,4570000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (16 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
462,PT06M45.00S,2026-02-22T02:40:53.6Z,3,REGULAR,substitution,out,[],1642875,,,1610612759,86,82,2026-02-22T02:40:56Z,4580000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M45.00S,2026-02-22T02:40:53.6Z,3,REGULAR,substitution,in,[],1629234,,,1610612759,86,82,2026-02-22T02:40:56Z,4590000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M45.00S,2026-02-22T02:41:13.4Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,87,82,2026-02-22T02:41:13Z,4600000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (17 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
465,PT06M29.00S,2026-02-22T02:41:30.9Z,3,REGULAR,2pt,Jump Shot,[],201942,82.60512483574244,25.735294117647058,1610612758,87,82,2026-02-22T02:41:36Z,4610000,False,-121.0,111.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,16.44,Missed,,,,,,,,,,,,,,,,,,
466,PT06M26.00S,2026-02-22T02:41:33.9Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,87,82,2026-02-22T02:41:36Z,4620000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:11),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,465.0,11.0,11.0,0.0,,,,,,,,,,,,,
467,PT06M18.00S,2026-02-22T02:41:42.9Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,87,82,2026-02-22T03:03:34Z,4630000,False,,,0,,V. Wembanyama bad pass TURNOVER (1 TO),"[1641705, 201942]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,DeRozan,201942.0,,,,
468,PT06M18.00S,2026-02-22T02:41:42.9Z,3,REGULAR,steal,,[],201942,,,1610612758,87,82,2026-02-22T02:41:45Z,4640000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
469,PT06M07.00S,2026-02-22T02:41:52.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,91.93495400788436,47.05882352941176,1610612758,87,84,2026-02-22T02:42:53Z,4650000,False,-15.0,23.0,1,right,M. Monk driving finger roll Layup (14 PTS),[1628370],1610612758.0,SAC,driving finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.75,Made,14.0,,,,,,,,,,,,,,,,,
470,PT05M58.00S,2026-02-22T02:42:02.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,4.28712220762155,47.794117647058826,1610612759,89,84,2026-02-22T02:42:11Z,4660000,False,11.0,-12.0,1,left,D. Fox driving reverse Layup (11 PTS),[1628368],1610612759.0,SAS,driving reverse,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.64,Made,11.0,,,,,,,,,,,,,,,,,
471,PT05M47.00S,2026-02-22T02:42:13.9Z,3,REGULAR,2pt,Jump Shot,[],201942,95.0886990801577,78.43137254901961,1610612758,89,84,2026-02-22T02:42:25Z,4670000,False,142.0,-6.0,1,right,MISS D. DeRozan 14' pullup Shot - blocked,"[201942, 1641705]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,14.23,Missed,,,,,,Wembanyama,1641705.0,,,,,,,,,,,
472,PT05M47.00S,2026-02-22T02:42:13.9Z,3,REGULAR,block,,[],1641705,,,1610612758,89,84,2026-02-22T02:42:16Z,4680000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
473,PT05M47.00S,2026-02-22T02:42:13.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,89,84,2026-02-22T02:42:25Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,,471.0,,,,,,,,,,,,,,,,
475,PT05M47.00S,2026-02-22T02:42:20.0Z,3,REGULAR,substitution,out,[],1641705,,,1610612758,89,84,2026-02-22T02:42:30Z,4710000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT05M47.00S,2026-02-22T02:42:20.0Z,3,REGULAR,substitution,out,[],1630577,,,1610612758,89,84,2026-02-22T02:42:30Z,4720000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT05M47.00S,2026-02-22T02:42:20.0Z,3,REGULAR,substitution,in,[],1628436,,,1610612758,89,84,2026-02-22T02:42:30Z,4730000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT05M47.00S,2026-02-22T02:42:20.0Z,3,REGULAR,substitution,in,[],1642844,,,1610612758,89,84,2026-02-22T02:42:30Z,4740000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M39.00S,2026-02-22T02:42:53.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,83.26215505913272,45.588235294117645,1610612758,89,84,2026-02-22T02:46:15Z,4750000,False,-22.0,105.0,1,right,MISS D. DeRozan 10' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,10.71,Missed,,,,,,,,,,,,,,,,,,
480,PT05M36.00S,2026-02-22T02:42:56.6Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,89,84,2026-02-22T02:42:59Z,4760000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,479.0,1.0,1.0,0.0,,,,,,,,,,,,,
481,PT05M28.00S,2026-02-22T02:43:04.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,5.338370565045992,38.48039215686275,1610612759,89,84,2026-02-22T02:46:45Z,4770000,False,58.0,-2.0,1,left,MISS K. Johnson turnaround bank Hook,[1629640],1610612759.0,SAS,turnaround bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
482,PT05M28.00S,2026-02-22T02:43:04.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,89,84,2026-02-22T02:43:43Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,481.0,,,,,,,,,,,,,,,,
484,PT05M28.00S,2026-02-22T02:43:08.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612759,89,84,2026-02-22T02:43:18Z,4800000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT05M28.00S,2026-02-22T02:43:08.5Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,89,84,2026-02-22T02:43:18Z,4810000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT05M28.00S,2026-02-22T02:43:08.5Z,3,REGULAR,substitution,out,[],201566,,,1610612759,89,84,2026-02-22T02:43:18Z,4820000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT05M28.00S,2026-02-22T02:43:08.5Z,3,REGULAR,substitution,in,[],1642264,,,1610612759,89,84,2026-02-22T02:43:18Z,4830000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M28.00S,2026-02-22T02:43:08.5Z,3,REGULAR,substitution,in,[],203084,,,1610612759,89,84,2026-02-22T02:43:18Z,4840000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M28.00S,2026-02-22T02:43:08.5Z,3,REGULAR,substitution,in,[],1642363,,,1610612759,89,84,2026-02-22T02:43:18Z,4850000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT05M20.00S,2026-02-22T02:43:36.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642844,16.770696452036795,4.166666666666666,1610612759,89,84,2026-02-22T02:43:45Z,4860000,False,229.0,105.0,1,left,MISS D. Harper 25' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
491,PT05M18.00S,2026-02-22T02:43:38.1Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,89,84,2026-02-22T02:43:45Z,4870000,False,,,0,,N. Clifford REBOUND (Off:1 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,,,,490.0,3.0,2.0,1.0,,,,,,,,,,,,,
492,PT05M04.00S,2026-02-22T02:43:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,93.38042049934296,46.07843137254902,1610612758,89,86,2026-02-22T02:43:58Z,4880000,False,-20.0,10.0,1,right,M. Monk driving finger roll Layup (16 PTS) (N. Clifford 3 AST),"[1628370, 1642363]",1610612758.0,SAC,driving finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.19,Made,16.0,,,,,,,N. Clifford,1642363.0,3.0,,,,,,,,
494,PT04M54.00S,2026-02-22T02:44:02.2Z,3,REGULAR,3pt,Jump Shot,[],203084,22.158344283837057,7.598039215686274,1610612759,89,86,2026-02-22T02:44:06Z,4900000,False,212.0,156.0,1,left,MISS H. Barnes 26' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
495,PT04M52.00S,2026-02-22T02:44:04.2Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612758,89,86,2026-02-22T02:44:06Z,4910000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,494.0,3.0,2.0,1.0,,,,,,,,,,,,,
496,PT04M39.00S,2026-02-22T02:44:16.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,85.10183968462549,50.0,1610612758,89,88,2026-02-22T02:44:21Z,4920000,False,0.0,88.0,1,right,D. Eubanks 8' floating Jump Shot (4 PTS) (D. DeRozan 4 AST),"[1629234, 201942]",1610612758.0,SAC,floating,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,8.75,Made,4.0,,,,,,,D. DeRozan,201942.0,4.0,,,,,,,,
498,PT04M23.00S,2026-02-22T02:44:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,4.681340341655716,45.588235294117645,1610612759,91,88,2026-02-22T02:48:23Z,4940000,False,22.0,-8.0,1,left,D. Harper driving finger roll Layup (8 PTS) (L. Kornet 2 AST),"[1642844, 1628436]",1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.37,Made,8.0,,,,,,,L. Kornet,1628436.0,2.0,,,,,,,,
500,PT04M06.00S,2026-02-22T02:44:49.7Z,3,REGULAR,3pt,Jump Shot,[],1628370,66.5735873850197,49.26470588235294,1610612758,91,88,2026-02-22T02:49:31Z,4960000,False,-4.0,262.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
501,PT04M03.00S,2026-02-22T02:44:52.7Z,3,REGULAR,rebound,defensive,[],1642844,,,1610612759,91,88,2026-02-22T02:44:55Z,4970000,False,,,0,,D. Harper REBOUND (Off:0 Def:2),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,,,,500.0,2.0,2.0,0.0,,,,,,,,,,,,,
