actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
340,PT12M00.00S,2026-01-18T02:19:06.2Z,3,REGULAR,substitution,in,['startperiod'],1642866,,,1610612750,69,44,2026-01-18T02:20:04Z,3370000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-01-18T02:20:14.0Z,3,REGULAR,period,start,[],0,,,1610612750,69,44,2026-01-18T02:20:14Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M41.00S,2026-01-18T02:20:32.2Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612750,69,44,2026-01-18T02:20:36Z,3390000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1642264]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,,,,,,,,,2.0,Castle,1642264.0,,,,,,,,,
343,PT11M41.00S,2026-01-18T02:20:32.2Z,3,REGULAR,steal,,[],1642264,,,1610612759,69,44,2026-01-18T02:20:34Z,3400000,False,,,0,,S. Castle STEAL (2 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
344,PT11M36.00S,2026-01-18T02:20:37.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628368,95.74572930354796,3.6764705882352944,1610612759,69,44,2026-01-18T02:21:11Z,3410000,False,-232.0,-13.0,1,right,MISS D. Fox running 3PT,[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
345,PT11M33.00S,2026-01-18T02:20:40.4Z,3,REGULAR,rebound,defensive,[],1642866,,,1610612750,69,44,2026-01-18T02:20:41Z,3420000,False,,,0,,J. Beringer REBOUND (Off:1 Def:2),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Left Corner 3,24+ Left,,,,344.0,3.0,2.0,1.0,,,,,,,,,,,,,
347,PT11M12.00S,2026-01-18T02:21:18.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642866,5.206964520367937,50.49019607843137,1610612750,69,46,2026-01-18T02:21:22Z,3440000,False,-2.0,-4.0,1,left,J. Beringer cutting DUNK (6 PTS) (A. Edwards 2 AST),"[1642866, 1630162]",1610612750.0,MIN,cutting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,0.44,Made,6.0,,,,,,,,,,,A. Edwards,1630162.0,2.0,,,,
349,PT10M56.00S,2026-01-18T02:21:33.8Z,3,REGULAR,3pt,Jump Shot,[],203084,93.11760840998686,96.07843137254902,1610612759,69,46,2026-01-18T02:21:41Z,3460000,False,230.0,12.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
350,PT10M52.00S,2026-01-18T02:21:37.8Z,3,REGULAR,rebound,offensive,[],1630577,,,1610612759,69,46,2026-01-18T02:21:41Z,3470000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,349.0,3.0,2.0,1.0,,,,,,,,,,,,,
351,PT10M49.00S,2026-01-18T02:21:41.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,96.27135348226018,1.9607843137254901,1610612759,69,46,2026-01-18T02:21:46Z,3480000,False,-240.0,-17.0,1,right,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,24.08,Missed,,,,,,,,,,,,,,,,,,
352,PT10M45.00S,2026-01-18T02:21:45.5Z,3,REGULAR,rebound,defensive,[],1642866,,,1610612750,69,46,2026-01-18T02:21:46Z,3490000,False,,,0,,J. Beringer REBOUND (Off:1 Def:3),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Left Corner 3,24+ Left,,,,351.0,4.0,3.0,1.0,,,,,,,,,,,,,
353,PT10M34.00S,2026-01-18T02:21:56.1Z,3,REGULAR,2pt,Jump Shot,[],1630183,5.601182654402102,33.088235294117645,1610612750,69,46,2026-01-18T02:22:24Z,3500000,False,85.0,0.0,1,left,MISS J. McDaniels 8' floating Shot,[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,8.46,Missed,,,,,,,,,,,,,,,,,,
354,PT10M30.00S,2026-01-18T02:22:00.1Z,3,REGULAR,rebound,offensive,[],1642866,,,1610612750,69,46,2026-01-18T02:22:00Z,3510000,False,,,0,,J. Beringer REBOUND (Off:2 Def:3),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Mid-Range,8-16 Right,,,,353.0,5.0,3.0,2.0,,,,,,,,,,,,,
355,PT10M30.00S,2026-01-18T02:22:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642866,5.590000152587891,50.0,1610612750,69,48,2026-01-18T02:22:00Z,3520000,False,0.0,0.0,1,left,J. Beringer tip Layup (8 PTS),[1642866],1610612750.0,MIN,tip,,,Beringer,J. Beringer,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
356,PT10M18.00S,2026-01-18T02:22:12.0Z,3,REGULAR,3pt,Jump Shot,[],1628368,86.94152431011827,3.431372549019608,1610612759,72,48,2026-01-18T02:22:25Z,3530000,False,-233.0,70.0,1,right,D. Fox 24' 3PT  (11 PTS) (V. Wembanyama 3 AST),"[1628368, 1641705]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,24.32,Made,11.0,,,,,,,,,,,V. Wembanyama,1641705.0,3.0,,,,
358,PT10M02.00S,2026-01-18T02:22:28.5Z,3,REGULAR,2pt,Jump Shot,[],1630162,12.040078843626807,19.852941176470587,1610612750,72,48,2026-01-18T02:23:24Z,3550000,False,151.0,61.0,1,left,MISS A. Edwards 16' pullup bank Shot,[1630162],1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,16.25,Missed,,,,,,,,,,,,,,,,,,
359,PT10M02.00S,2026-01-18T02:22:28.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,72,48,2026-01-18T02:22:57Z,3560000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right,,,,358.0,,,,,,,,,,,,,,,,
360,PT10M02.00S,2026-01-18T02:22:32.4Z,3,REGULAR,foul,personal,[],1641705,,,1610612750,72,48,2026-01-18T02:23:10Z,3570000,False,,,0,,V. Wembanyama loose ball personal FOUL (1 PF),"[1641705, 1642866]",1610612759.0,SAS,loose ball,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,,,,,,1.0,0.0,Beringer,1642866.0
362,PT09M56.00S,2026-01-18T02:22:52.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,28.991458607095925,20.833333333333336,1610612750,72,51,2026-01-18T02:22:59Z,3590000,False,146.0,220.0,1,left,A. Edwards 26' 3PT  (19 PTS) (J. Beringer 1 AST),"[1630162, 1642866]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.39,Made,19.0,,,,,,,,,,,J. Beringer,1642866.0,1.0,,,,
364,PT09M33.00S,2026-01-18T02:23:16.5Z,3,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,72,51,2026-01-18T02:23:21Z,3610000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (1 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,1830.0,1.0,,,,,,,,,,,
365,PT09M23.00S,2026-01-18T02:23:35.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,29.38567674113009,77.20588235294117,1610612750,72,51,2026-01-18T02:23:54Z,3620000,False,-136.0,224.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
366,PT09M20.00S,2026-01-18T02:23:38.4Z,3,REGULAR,rebound,offensive,[],1642866,,,1610612750,72,51,2026-01-18T02:26:47Z,3630000,False,,,0,,J. Beringer REBOUND (Off:3 Def:3),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Above the Break 3,24+ Left Center,,,,365.0,6.0,3.0,3.0,,,,,,,,,,,,,
368,PT09M20.00S,2026-01-18T02:23:55.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,72,51,2026-01-18T02:26:55Z,3650000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT09M12.00S,2026-01-18T02:27:22.2Z,3,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612750,72,51,2026-01-18T02:27:40Z,3670000,False,,,0,,S. Castle shooting personal FOUL (3 PF) (Randle 2 FT),"[1642264, 203944]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,,,,,,3.0,0.0,Randle,203944.0
372,PT09M12.00S,2026-01-18T02:27:46.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203944,,,1610612750,72,52,2026-01-18T02:27:46Z,3690000,False,,,0,,J. Randle Free Throw 1 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
373,PT09M12.00S,2026-01-18T02:28:04.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203944,,,1610612750,72,53,2026-01-18T02:28:04Z,3700000,False,,,0,,J. Randle Free Throw 2 of 2 (8 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
374,PT09M01.00S,2026-01-18T02:28:17.5Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612759,72,53,2026-01-18T02:28:38Z,3710000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 203944]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,Randle,203944.0,,,,,,,,,
375,PT09M01.00S,2026-01-18T02:28:17.5Z,3,REGULAR,steal,,[],203944,,,1610612750,72,53,2026-01-18T02:28:19Z,3720000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
376,PT08M59.00S,2026-01-18T02:28:23.6Z,3,REGULAR,violation,kicked ball,[],1628368,,,1610612750,72,53,2026-01-18T02:28:57Z,3730000,False,,,0,,D. Fox kicked ball VIOLATION,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,
377,PT08M52.00S,2026-01-18T02:28:46.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,32.013797634691194,46.32352941176471,1610612750,72,56,2026-01-18T02:29:56Z,3740000,False,18.0,248.0,1,left,A. Edwards 24' 3PT step back (22 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.91,Made,22.0,,,,,,,,,,,,,,,,,
393,PT08M41.00S,2026-01-18T02:29:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.72339027595268,48.529411764705884,1610612759,72,56,2026-01-18T02:36:47Z,3769062,False,-7.0,16.0,1,right,MISS S. Castle driving Layup - blocked,"[1642264, 1628978]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,DiVincenzo,1628978.0,,,,,,,
394,PT08M41.00S,2026-01-18T02:29:20.1Z,3,REGULAR,block,,[],1628978,,,1610612759,72,56,2026-01-18T02:35:14Z,3769531,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT08M41.00S,2026-01-18T02:29:20.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,72,56,2026-01-18T02:36:47Z,3769765,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,393.0,,,,,,,,,,,,,,,,
380,PT08M41.00S,2026-01-18T02:29:30.2Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612759,72,56,2026-01-18T02:29:35Z,3770000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M25.00S,2026-01-18T02:34:15.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641705,75.1149802890933,42.8921568627451,1610612759,72,56,2026-01-18T02:35:14Z,3790000,False,-36.0,181.0,1,right,MISS V. Wembanyama 18' pullup Shot - blocked,"[1641705, 203944]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,18.48,Missed,,,,,,,,,,Randle,203944.0,,,,,,,
383,PT08M25.00S,2026-01-18T02:34:15.9Z,3,REGULAR,block,,[],203944,,,1610612759,72,56,2026-01-18T02:34:18Z,3800000,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
384,PT08M23.00S,2026-01-18T02:34:17.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,72,56,2026-01-18T02:34:22Z,3810000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,382.0,5.0,4.0,1.0,,,,,,,,,,,,,
385,PT08M23.00S,2026-01-18T02:34:25.1Z,3,REGULAR,foul,personal,[],1642264,,,1610612750,72,56,2026-01-18T02:37:31Z,3820000,False,,,0,,S. Castle personal FOUL (4 PF),"[1642264, 203944]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,,,,,,4.0,0.0,Randle,203944.0
387,PT08M19.00S,2026-01-18T02:34:47.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,33.327858081471746,36.27450980392157,1610612750,72,56,2026-01-18T02:37:48Z,3840000,False,69.0,261.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
388,PT08M15.00S,2026-01-18T02:34:51.9Z,3,REGULAR,rebound,offensive,[],1642866,,,1610612750,72,56,2026-01-18T02:37:48Z,3850000,False,,,0,,J. Beringer REBOUND (Off:4 Def:3),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Above the Break 3,24+ Center,,,,387.0,7.0,3.0,4.0,,,,,,,,,,,,,
389,PT08M07.00S,2026-01-18T02:34:58.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203944,5.601182654402102,45.588235294117645,1610612750,72,56,2026-01-18T02:36:57Z,3860000,False,22.0,0.0,1,left,MISS J. Randle driving Hook,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
390,PT08M07.00S,2026-01-18T02:35:02.1Z,3,REGULAR,rebound,offensive,[],1642866,,,1610612750,72,56,2026-01-18T02:35:02Z,3870000,False,,,0,,J. Beringer REBOUND (Off:5 Def:3),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,389.0,8.0,3.0,5.0,,,,,,,,,,,,,
391,PT08M07.00S,2026-01-18T02:35:02.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642866,5.590000152587891,50.0,1610612750,72,58,2026-01-18T02:35:02Z,3880000,False,0.0,0.0,1,left,J. Beringer tip Layup (10 PTS),[1642866],1610612750.0,MIN,tip,,,Beringer,J. Beringer,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
392,PT08M07.00S,2026-01-18T02:35:06.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,72,58,2026-01-18T02:35:06Z,3890000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M07.00S,2026-01-18T02:36:22.4Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,72,58,2026-01-18T02:36:40Z,3900000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M07.00S,2026-01-18T02:36:22.4Z,3,REGULAR,substitution,in,[],1628436,,,1610612759,72,58,2026-01-18T02:36:40Z,3910000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M05.00S,2026-01-18T02:36:41.6Z,3,REGULAR,foul,personal,[],1628978,,,1610612759,72,58,2026-01-18T02:36:44Z,3920000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1642264]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,1830.0,,,,,,,,,1.0,0.0,Castle,1642264.0
401,PT07M52.00S,2026-01-18T02:37:06.1Z,3,REGULAR,foul,personal,['2freethrow'],1642866,,,1610612759,72,58,2026-01-18T02:37:13Z,3940000,False,,,0,,J. Beringer shooting personal FOUL (4 PF) (Fox 2 FT),"[1642866, 1628368]",1610612750.0,MIN,shooting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,4.0,0.0,Fox,1628368.0
403,PT07M52.00S,2026-01-18T02:37:28.7Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,72,58,2026-01-18T02:37:28Z,3960000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
404,PT07M52.00S,2026-01-18T02:37:28.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,72,58,2026-01-18T02:37:28Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,403.0,,,,,,,,,,,,,,,,
405,PT07M52.00S,2026-01-18T02:37:43.6Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,73,58,2026-01-18T02:37:43Z,3980000,False,,,0,,D. Fox Free Throw 2 of 2 (12 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
406,PT07M37.00S,2026-01-18T02:38:05.5Z,3,REGULAR,foul,personal,[],203084,,,1610612750,73,58,2026-01-18T02:38:10Z,3990000,False,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 203944]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,1.0,0.0,Randle,203944.0
408,PT07M28.00S,2026-01-18T02:38:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.601182654402102,43.627450980392155,1610612750,73,60,2026-01-18T02:38:31Z,4010000,False,32.0,0.0,1,left,D. DiVincenzo driving finger roll Layup (5 PTS) (J. Beringer 2 AST),"[1628978, 1642866]",1610612750.0,MIN,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.19,Made,5.0,,,,,,,,,,,J. Beringer,1642866.0,2.0,,,,
409,PT07M15.00S,2026-01-18T02:38:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,79.71419185282524,48.529411764705884,1610612759,75,60,2026-01-18T02:38:43Z,4020000,False,-7.0,138.0,1,right,D. Fox 13' pullup Jump Shot (14 PTS) (S. Castle 7 AST),"[1628368, 1642264]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,13.84,Made,14.0,,,,,,,,,,,S. Castle,1642264.0,7.0,,,,
411,PT07M03.00S,2026-01-18T02:38:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.389618922470433,47.30392156862745,1610612750,75,62,2026-01-18T02:39:29Z,4040000,False,13.0,8.0,1,left,A. Edwards driving finger roll Layup (24 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.55,Made,24.0,,,,,,,,,,,,,,,,,
412,PT06M56.00S,2026-01-18T02:39:02.3Z,3,REGULAR,violation,kicked ball,[],203944,,,1610612759,75,62,2026-01-18T02:39:25Z,4050000,False,,,0,,J. Randle kicked ball VIOLATION,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,1627962.0,,,,,,,,,,,,
413,PT06M56.00S,2026-01-18T02:39:07.9Z,3,REGULAR,substitution,out,[],1628368,,,1610612759,75,62,2026-01-18T02:39:17Z,4060000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M56.00S,2026-01-18T02:39:07.9Z,3,REGULAR,substitution,out,[],203084,,,1610612759,75,62,2026-01-18T02:39:17Z,4070000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M56.00S,2026-01-18T02:39:07.9Z,3,REGULAR,substitution,out,[],1630162,,,1610612759,75,62,2026-01-18T02:39:17Z,4080000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M56.00S,2026-01-18T02:39:07.9Z,3,REGULAR,substitution,in,[],1642844,,,1610612759,75,62,2026-01-18T02:39:17Z,4090000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M56.00S,2026-01-18T02:39:07.9Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,75,62,2026-01-18T02:39:17Z,4100000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M56.00S,2026-01-18T02:39:07.9Z,3,REGULAR,substitution,in,[],1630538,,,1610612759,75,62,2026-01-18T02:39:17Z,4110000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M47.00S,2026-01-18T02:39:33.8Z,3,REGULAR,3pt,Jump Shot,[],1642264,73.53810775295663,18.38235294117647,1610612759,75,62,2026-01-18T02:40:30Z,4120000,False,-158.0,196.0,1,right,MISS S. Castle 25' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
421,PT06M42.00S,2026-01-18T02:39:38.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,75,62,2026-01-18T02:39:38Z,4130000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,420.0,6.0,5.0,1.0,,,,,,,,,,,,,
422,PT06M37.00S,2026-01-18T02:39:44.0Z,3,REGULAR,turnover,bad pass,[],1630538,,,1610612750,75,62,2026-01-18T02:39:48Z,4140000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1642264]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1.0,Castle,1642264.0,,,,,,,,,
423,PT06M37.00S,2026-01-18T02:39:44.0Z,3,REGULAR,steal,,[],1642264,,,1610612759,75,62,2026-01-18T02:39:46Z,4150000,False,,,0,,S. Castle STEAL (3 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
424,PT06M32.00S,2026-01-18T02:39:48.2Z,3,REGULAR,turnover,bad pass,[],1630577,,,1610612759,75,62,2026-01-18T02:39:54Z,4160000,False,,,0,,J. Champagnie bad pass TURNOVER (2 TO),"[1630577, 203944]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,Randle,203944.0,,,,,,,,,
425,PT06M32.00S,2026-01-18T02:39:48.2Z,3,REGULAR,steal,,[],203944,,,1610612750,75,62,2026-01-18T02:39:50Z,4170000,False,,,0,,J. Randle STEAL (2 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
426,PT06M29.00S,2026-01-18T02:39:53.7Z,3,REGULAR,turnover,offensive goaltending,[],1642866,,,1610612750,75,62,2026-01-18T02:40:15Z,4180000,False,,,0,,J. Beringer offensive goaltending TURNOVER (1 TO),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,1.0,,,,,,,,,,,
427,PT06M14.00S,2026-01-18T02:40:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642844,93.51182654402102,47.794117647058826,1610612759,77,62,2026-01-18T02:40:23Z,4190000,False,-11.0,8.0,1,right,D. Harper driving finger roll Layup (7 PTS),[1642844],1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1.39,Made,7.0,,,,,,,,,,,,,,,,,
428,PT05M59.00S,2026-01-18T02:40:37.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612750,77,62,2026-01-18T02:40:55Z,4200000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1628436, 1630183]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,1.0,0.0,McDaniels,1630183.0
