actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
351,PT01M36.00S,2025-10-26T19:21:09.6Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,61,46,2025-10-26T19:21:09Z,3500000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (14 PTS),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,,,,Made,,14.0,,,,,,,,,,,,,,,,,,,,,
352,PT01M36.00S,2025-10-26T19:21:32.8Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,62,46,2025-10-26T19:21:32Z,3510000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (15 PTS),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,,,,Made,,15.0,,,,,,,,,,,,,,,,,,,,,
353,PT01M30.00S,2025-10-26T19:21:39.2Z,2,REGULAR,turnover,lost ball,[],1642856,,,1610612751,62,46,2025-10-26T19:21:44Z,3520000,False,,,0,,E. Dëmin lost ball TURNOVER (1 TO),"[1642856, 1642844]",1610612751.0,BKN,,Dëmin,E. Dëmin,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Harper,1642844.0,,,,,,,,,,,,,,,
354,PT01M30.00S,2025-10-26T19:21:39.2Z,2,REGULAR,steal,,[],1642844,,,1610612759,62,46,2025-10-26T19:21:41Z,3530000,False,,,0,,D. Harper STEAL (1 STL),[1642844],1610612759.0,SAS,,Harper,D. Harper,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT01M26.00S,2025-10-26T19:21:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642844,93.11760840998686,50.245098039215684,1610612759,64,46,2025-10-26T19:21:47Z,3540000,False,1.0,12.0,1,right,D. Harper Layup (11 PTS),[1642844],1610612759.0,SAS,,Harper,D. Harper,,Restricted Area,0-8 Center,1.23,Made,,11.0,,,,,,,,,,,,,,,,,,,,,
356,PT01M09.00S,2025-10-26T19:22:02.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630577,,,1610612751,64,46,2025-10-26T19:22:13Z,3550000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Thomas 2 FT),"[1630577, 1630560]",1610612759.0,SAS,200833.0,Champagnie,J. Champagnie,shooting,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,,,,,
359,PT01M09.00S,2025-10-26T19:23:32.6Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,64,47,2025-10-26T19:23:32Z,3580000,False,,,0,,C. Thomas Free Throw 1 of 2 (20 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,20.0,,,,,,,,,,,,,,,,,,,,,
360,PT01M09.00S,2025-10-26T19:23:39.0Z,2,REGULAR,substitution,out,[],1642856,,,1610612751,64,47,2025-10-26T19:23:54Z,3590000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT01M09.00S,2025-10-26T19:23:39.0Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,64,47,2025-10-26T19:23:54Z,3600000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT01M09.00S,2025-10-26T19:23:39.0Z,2,REGULAR,substitution,in,[],1631213,,,1610612751,64,47,2025-10-26T19:23:54Z,3610000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT01M09.00S,2025-10-26T19:23:39.0Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,64,47,2025-10-26T19:23:54Z,3620000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT01M09.00S,2025-10-26T19:23:56.5Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,64,48,2025-10-26T19:23:56Z,3630000,False,,,0,,C. Thomas Free Throw 2 of 2 (21 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,21.0,,,,,,,,,,,,,,,,,,,,,
365,PT01M09.00S,2025-10-26T19:24:00.8Z,2,REGULAR,substitution,out,[],1630560,,,1610612759,64,48,2025-10-26T19:24:08Z,3640000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT01M09.00S,2025-10-26T19:24:00.8Z,2,REGULAR,substitution,in,[],1630592,,,1610612759,64,48,2025-10-26T19:24:08Z,3650000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M57.30S,2025-10-26T19:24:29.1Z,2,REGULAR,3pt,Jump Shot,[],1630577,96.5341655716163,96.56862745098039,1610612759,64,48,2025-10-26T19:24:36Z,3660000,False,233.0,-20.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M54.90S,2025-10-26T19:24:31.5Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,64,48,2025-10-26T19:24:36Z,3670000,False,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,Johnson,K. Johnson,,Right Corner 3,24+ Right,,,367.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,
369,PT00M54.90S,2025-10-26T19:24:35.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,66,48,2025-10-26T19:24:35Z,3680000,False,0.0,0.0,1,right,K. Johnson tip DUNK (13 PTS),[1629640],1610612759.0,SAS,,Johnson,K. Johnson,tip,Mid-Range,8-16 Left,0.0,Made,,13.0,,,,,,,,,,,,,,,,,,,,,
370,PT00M37.30S,2025-10-26T19:24:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,5.863994743758213,41.911764705882355,1610612751,66,48,2025-10-26T19:25:00Z,3690000,False,40.0,3.0,1,left,MISS N. Clowney Layup - blocked,"[1641730, 1641705]",1610612751.0,BKN,,Clowney,N. Clowney,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,Wembanyama,1641705.0,,,,,,
371,PT00M37.30S,2025-10-26T19:24:52.9Z,2,REGULAR,block,,[],1641705,,,1610612751,66,48,2025-10-26T19:24:56Z,3700000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M31.30S,2025-10-26T19:24:58.9Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612751,66,48,2025-10-26T19:25:00Z,3710000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612751.0,BKN,,Mann,T. Mann,,Restricted Area,0-8 Center,,,370.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
373,PT00M31.30S,2025-10-26T19:24:58.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629611,5.590000152587891,50.0,1610612751,66,48,2025-10-26T19:27:11Z,3720000,False,0.0,0.0,1,left,MISS T. Mann putback Layup - blocked,"[1629611, 1641705]",1610612751.0,BKN,,Mann,T. Mann,putback,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,Wembanyama,1641705.0,,,,,,
374,PT00M31.30S,2025-10-26T19:24:58.9Z,2,REGULAR,block,,[],1641705,,,1610612751,66,48,2025-10-26T19:25:00Z,3730000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M31.30S,2025-10-26T19:24:58.9Z,2,REGULAR,rebound,offensive,[],1631213,,,1610612751,66,48,2025-10-26T19:25:02Z,3740000,False,,,0,,T. Martin REBOUND (Off:1 Def:0),[1631213],1610612751.0,BKN,,Martin,T. Martin,,Restricted Area,0-8 Center,,,373.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
376,PT00M27.30S,2025-10-26T19:25:02.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,5.601182654402102,95.34313725490196,1610612751,66,48,2025-10-26T19:25:08Z,3750000,False,-227.0,0.0,1,left,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,Martin,T. Martin,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,,,,,,
377,PT00M26.90S,2025-10-26T19:25:03.3Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,66,48,2025-10-26T19:25:08Z,3760000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,Left Corner 3,24+ Left,,,376.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
378,PT00M26.10S,2025-10-26T19:25:08.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,74.58935611038108,15.931372549019606,1610612759,69,48,2025-10-26T19:26:54Z,3770000,False,-170.0,186.0,1,right,V. Wembanyama 25' 3PT running (18 PTS),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,running,Above the Break 3,24+ Left Center,25.25,Made,,18.0,,,,,,,,,,,,,,,,,,,,,
379,PT00M01.20S,2025-10-26T19:25:33.6Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.09395532194481,32.1078431372549,1610612751,69,48,2025-10-26T19:25:47Z,3780000,False,89.0,240.0,1,left,MISS M. Porter Jr. 25' turnaround 3PT,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,turnaround,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,,,,,,
380,PT00M01.20S,2025-10-26T19:25:33.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,69,48,2025-10-26T19:25:47Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,Above the Break 3,24+ Right Center,,,379.0,,,,,,,,,,,,,,,,,,,,,,
381,PT00M00.00S,2025-10-26T19:25:41.7Z,2,REGULAR,period,end,[],0,,,1610612751,69,48,2025-10-26T19:25:41Z,3800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2025-10-26T19:40:17.1Z,3,REGULAR,substitution,out,['startperiod'],1642844,,,1610612751,69,48,2025-10-26T19:41:07Z,3810000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2025-10-26T19:40:17.1Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612751,69,48,2025-10-26T19:41:07Z,3820000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-10-26T19:40:17.1Z,3,REGULAR,substitution,out,['startperiod'],1631213,,,1610612751,69,48,2025-10-26T19:41:07Z,3830000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-10-26T19:40:17.1Z,3,REGULAR,substitution,out,['startperiod'],1641730,,,1610612751,69,48,2025-10-26T19:41:07Z,3840000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2025-10-26T19:40:17.1Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612751,69,48,2025-10-26T19:41:07Z,3850000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2025-10-26T19:40:17.1Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612751,69,48,2025-10-26T19:41:07Z,3860000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2025-10-26T19:40:17.1Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,69,48,2025-10-26T19:41:07Z,3870000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2025-10-26T19:40:17.1Z,3,REGULAR,substitution,in,['startperiod'],1642879,,,1610612751,69,48,2025-10-26T19:41:07Z,3880000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2025-10-26T19:41:07.0Z,3,REGULAR,period,start,[],0,,,1610612751,69,48,2025-10-26T19:41:08Z,3890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M41.00S,2025-10-26T19:41:25.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,80.50262812089356,41.66666666666667,1610612751,69,50,2025-10-26T19:41:53Z,3900000,False,-42.0,131.0,1,right,M. Porter Jr. 13' pullup Jump Shot (14 PTS) (B. Saraf 5 AST),"[1629008, 1642879]",1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,pullup,In The Paint (Non-RA),8-16 Center,13.73,Made,,14.0,,,,,,,B. Saraf,1642879.0,5.0,,,,,,,,,,,,
393,PT11M27.00S,2025-10-26T19:41:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,6.389618922470433,50.245098039215684,1610612759,71,50,2025-10-26T19:41:46Z,3920000,False,-1.0,8.0,1,left,V. Wembanyama cutting DUNK (20 PTS) (H. Barnes 1 AST),"[1641705, 203084]",1610612759.0,SAS,,Wembanyama,V. Wembanyama,cutting,Restricted Area,0-8 Center,0.77,Made,,20.0,,,,,,,H. Barnes,203084.0,1.0,,,,,,,,,,,,
395,PT11M16.00S,2025-10-26T19:41:52.3Z,3,REGULAR,turnover,out-of-bounds,[],1630592,,,1610612751,71,50,2025-10-26T19:42:02Z,3940000,False,,,0,,J. Wilson lost ball out-of-bounds TURNOVER (1 TO),[1630592],1610612751.0,BKN,1193.0,Wilson,J. Wilson,lost ball,Mid-Range,16-24 Right,,,,,,,,1.0,,,,,,,,,,,,,,,,,
396,PT11M08.00S,2025-10-26T19:42:08.5Z,3,REGULAR,foul,personal,[],1629651,,,1610612759,71,50,2025-10-26T19:42:29Z,3950000,False,,,0,,N. Claxton personal FOUL (4 PF),"[1629651, 1641705]",1610612751.0,BKN,1193.0,Claxton,N. Claxton,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,4.0,0.0,Wembanyama,1641705.0,,,,,,,,
398,PT11M00.00S,2025-10-26T19:42:48.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,19.793035479632064,74.75490196078431,1610612759,71,50,2025-10-26T19:42:52Z,3970000,False,-124.0,134.0,1,left,MISS D. Vassell 18' pullup Shot,[1630170],1610612759.0,SAS,,Vassell,D. Vassell,pullup,Mid-Range,16-24 Left Center,18.21,Missed,,,,,,,,,,,,,,,,,,,,,,,
399,PT11M00.00S,2025-10-26T19:42:48.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,71,50,2025-10-26T19:42:52Z,3980000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,Mid-Range,16-24 Left Center,,,398.0,,,,,,,,,,,,,,,,,,,,,,
400,PT11M00.00S,2025-10-26T19:42:51.8Z,3,REGULAR,foul,personal,[],1630592,,,1610612759,71,50,2025-10-26T19:43:55Z,3990000,False,,,0,,J. Wilson loose ball personal FOUL (1 PF),"[1630592, 1641705]",1610612751.0,BKN,204059.0,Wilson,J. Wilson,loose ball,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Wembanyama,1641705.0,,,,,,,,
402,PT10M47.00S,2025-10-26T19:43:19.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1641705,15.325229960578188,23.03921568627451,1610612759,71,50,2025-10-26T19:43:24Z,4010000,False,135.0,92.0,1,left,MISS V. Wembanyama 16' pullup Shot,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,pullup,Mid-Range,16-24 Right,16.3,Missed,,,,,,,,,,,,,,,,,,,,,,,
403,PT10M44.00S,2025-10-26T19:43:21.3Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,71,50,2025-10-26T19:43:21Z,4020000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,Mid-Range,16-24 Right,,,402.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
404,PT10M34.00S,2025-10-26T19:43:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,94.69448094612353,55.14705882352941,1610612751,71,50,2025-10-26T19:43:36Z,4030000,False,26.0,-3.0,1,right,MISS B. Saraf Layup,[1642879],1610612751.0,BKN,,Saraf,B. Saraf,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,,,,,,
405,PT10M30.00S,2025-10-26T19:43:36.6Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,71,50,2025-10-26T19:43:36Z,4040000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,Restricted Area,0-8 Center,,,404.0,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,
406,PT10M30.00S,2025-10-26T19:43:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,71,52,2025-10-26T19:43:36Z,4050000,False,0.0,0.0,1,right,N. Claxton tip Layup (10 PTS),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,tip,Mid-Range,8-16 Left,0.0,Made,,10.0,,,,,,,,,,,,,,,,,,,,,
407,PT10M21.00S,2025-10-26T19:43:48.4Z,3,REGULAR,foul,personal,[],1629611,,,1610612759,71,52,2025-10-26T19:43:57Z,4060000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1641705]",1610612751.0,BKN,200833.0,Mann,T. Mann,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,0.0,Wembanyama,1641705.0,,,,,,,,
409,PT10M10.00S,2025-10-26T19:44:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,14.011169513797633,60.78431372549019,1610612759,73,52,2025-10-26T19:44:24Z,4080000,False,-54.0,79.0,1,left,V. Wembanyama 9' driving floating Jump Shot (22 PTS),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,driving floating,In The Paint (Non-RA),8-16 Left,9.58,Made,,22.0,,,,,,,,,,,,,,,,,,,,,
410,PT09M50.00S,2025-10-26T19:44:32.7Z,3,REGULAR,3pt,Jump Shot,[],1629008,72.22404730617609,18.137254901960784,1610612751,73,52,2025-10-26T19:44:39Z,4090000,False,-159.0,209.0,1,right,MISS M. Porter Jr. 26' pullup 3PT,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,pullup,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,,,,,,
411,PT09M47.00S,2025-10-26T19:44:35.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,73,52,2025-10-26T19:44:39Z,4100000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:8),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Above the Break 3,24+ Left Center,,,410.0,,9.0,8.0,1.0,,,,,,,,,,,,,,,,,,
412,PT09M40.00S,2025-10-26T19:44:43.8Z,3,REGULAR,3pt,Jump Shot,[],1630170,3.892904073587385,95.09803921568627,1610612759,76,52,2025-10-26T19:44:47Z,4110000,False,-225.0,-16.0,1,left,D. Vassell 3PT  (11 PTS) (S. Castle 2 AST),"[1630170, 1642264]",1610612759.0,SAS,,Vassell,D. Vassell,,Left Corner 3,24+ Left,22.61,Made,,11.0,,,,,,,S. Castle,1642264.0,2.0,,,,,,,,,,,,
414,PT09M33.00S,2025-10-26T19:44:50.0Z,3,REGULAR,3pt,Jump Shot,[],1629611,78.0059132720105,7.107843137254902,1610612751,76,52,2025-10-26T19:44:54Z,4130000,False,-214.0,154.0,1,right,MISS T. Mann 26' 3PT,[1629611],1610612751.0,BKN,,Mann,T. Mann,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,,,,,,
415,PT09M30.00S,2025-10-26T19:44:53.0Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,76,52,2025-10-26T19:44:54Z,4140000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,Vassell,D. Vassell,,Above the Break 3,24+ Left Center,,,414.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,
416,PT09M22.00S,2025-10-26T19:45:00.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630170,5.075558475689881,47.05882352941176,1610612759,76,52,2025-10-26T19:47:36Z,4150000,False,15.0,-5.0,1,left,MISS D. Vassell running Layup,[1630170],1610612759.0,SAS,,Vassell,D. Vassell,running,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,,,,,,
417,PT09M18.00S,2025-10-26T19:45:04.2Z,3,REGULAR,rebound,offensive,[],1642264,,,1610612759,76,52,2025-10-26T19:45:08Z,4160000,False,,,0,,S. Castle REBOUND (Off:1 Def:4),[1642264],1610612759.0,SAS,,Castle,S. Castle,,Restricted Area,0-8 Center,,,416.0,,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,
418,PT09M18.00S,2025-10-26T19:45:04.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642264,5.590000152587891,50.0,1610612759,78,52,2025-10-26T19:45:04Z,4170000,False,0.0,0.0,1,left,S. Castle tip DUNK (9 PTS),[1642264],1610612759.0,SAS,,Castle,S. Castle,tip,Mid-Range,8-16 Left,0.0,Made,,9.0,,,,,,,,,,,,,,,,,,,,,
419,PT09M08.00S,2025-10-26T19:45:15.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,84.1819973718791,59.31372549019608,1610612751,78,52,2025-10-26T19:45:20Z,4180000,False,47.0,96.0,1,right,MISS N. Claxton 10' floating Shot,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,floating,In The Paint (Non-RA),8-16 Center,10.69,Missed,,,,,,,,,,,,,,,,,,,,,,,
420,PT09M07.00S,2025-10-26T19:45:16.4Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,78,52,2025-10-26T19:45:16Z,4190000,False,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,In The Paint (Non-RA),8-16 Center,,,419.0,,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,
421,PT09M05.00S,2025-10-26T19:45:18.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,80.3712220762155,6.61764705882353,1610612751,78,55,2025-10-26T19:45:22Z,4200000,False,-217.0,132.0,1,right,T. Mann 25' 3PT  (3 PTS) (N. Claxton 2 AST),"[1629611, 1629651]",1610612751.0,BKN,,Mann,T. Mann,,Above the Break 3,24+ Left Center,25.39,Made,,3.0,,,,,,,N. Claxton,1629651.0,2.0,,,,,,,,,,,,
423,PT08M47.00S,2025-10-26T19:45:35.3Z,3,REGULAR,3pt,Jump Shot,[],1630577,3.3672798948751645,95.58823529411765,1610612759,81,55,2025-10-26T19:45:48Z,4220000,False,-228.0,-21.0,1,left,J. Champagnie 3PT  (11 PTS) (S. Castle 3 AST),"[1630577, 1642264]",1610612759.0,SAS,,Champagnie,J. Champagnie,,Left Corner 3,24+ Left,22.88,Made,,11.0,,,,,,,S. Castle,1642264.0,3.0,,,,,,,,,,,,
425,PT08M32.00S,2025-10-26T19:45:54.2Z,3,REGULAR,foul,personal,[],1642264,,,1610612751,81,55,2025-10-26T19:46:01Z,4240000,False,,,0,,S. Castle personal FOUL (3 PF),"[1642264, 1629651]",1610612759.0,SAS,200833.0,Castle,S. Castle,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,0.0,Claxton,1629651.0,,,,,,,,
427,PT08M32.00S,2025-10-26T19:45:59.4Z,3,REGULAR,substitution,out,[],1630592,,,1610612751,81,55,2025-10-26T19:46:20Z,4260000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT08M32.00S,2025-10-26T19:45:59.4Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,81,55,2025-10-26T19:46:20Z,4270000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT08M32.00S,2025-10-26T19:45:59.4Z,3,REGULAR,substitution,out,[],1642879,,,1610612751,81,55,2025-10-26T19:46:20Z,4280000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT08M32.00S,2025-10-26T19:45:59.4Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,81,55,2025-10-26T19:46:20Z,4290000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT08M32.00S,2025-10-26T19:45:59.4Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,81,55,2025-10-26T19:46:20Z,4300000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT08M32.00S,2025-10-26T19:45:59.4Z,3,REGULAR,substitution,in,[],1630533,,,1610612751,81,55,2025-10-26T19:46:20Z,4310000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
