actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,jumpBallRecoverdPersonId
341,PT11M43.00S,2024-01-03T02:23:22.5Z,3,REGULAR,jumpball,recovered,[],1630217,,,1610612759,47,40,2024-01-03T02:23:22Z,3330000,False,,,0,,Jump Ball J. Jackson Jr. vs. J. Sochan: Tip to D. Bane,"[1630217, 1628991, 1631110]",1610612763.0,MEM,outofbounds,D. Bane,Jackson Jr.,1628991.0,Sochan,1631110.0,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,1630217.0
344,PT11M43.00S,2024-01-03T02:23:22.5Z,3,REGULAR,turnover,lost ball,[],1630170,,,1610612759,47,40,2024-01-03T02:23:22Z,3360000,False,,,0,,D. Vassell lost ball TURNOVER (2 TO),"[1630170, 1628991]",1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,2.0,Jackson Jr.,1628991.0,,,,,,,
345,PT11M43.00S,2024-01-03T02:23:22.5Z,3,REGULAR,steal,,[],1628991,,,1610612763,47,40,2024-01-03T02:23:22Z,3370000,False,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
346,PT11M39.00S,2024-01-03T02:23:29.0Z,3,REGULAR,foul,personal,[],1630577,,,1610612763,47,40,2024-01-03T02:23:37Z,3380000,False,,,0,,J. Champagnie personal FOUL (4 PF),"[1630577, 1630217]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Champagnie,J. Champagnie,,,,203591.0,4.0,0.0,Bane,1630217.0,,,,,,,,,,
349,PT11M28.00S,2024-01-03T02:24:35.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,32.53942181340342,33.82352941176471,1610612763,50,40,2024-01-03T02:24:40Z,3410000,False,81.0,253.0,1,left,D. Bane 26' 3PT pullup (15 PTS) (M. Smart 3 AST),"[1630217, 203935]",1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Center,26.6,Made,15.0,Bane,D. Bane,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
351,PT11M08.00S,2024-01-03T02:24:54.5Z,3,REGULAR,3pt,Jump Shot,[],1630577,92.72339027595268,4.901960784313726,1610612759,50,43,2024-01-03T02:25:00Z,3430000,False,-225.0,16.0,1,right,J. Champagnie 3PT  (3 PTS) (T. Jones 1 AST),"[1630577, 1630200]",1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,22.61,Made,3.0,Champagnie,J. Champagnie,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,,
353,PT10M44.00S,2024-01-03T02:25:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630217,24.52365308804205,84.80392156862744,1610612763,50,43,2024-01-03T02:25:24Z,3450000,False,-174.0,178.0,1,left,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
354,PT10M39.00S,2024-01-03T02:25:23.8Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,50,43,2024-01-03T02:25:24Z,3460000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Jones,T. Jones,,,,,,,,,,,,,,353.0,2.0,2.0,0.0,
355,PT10M34.00S,2024-01-03T02:25:28.7Z,3,REGULAR,3pt,Jump Shot,[],1630577,70.12155059132719,25.98039215686275,1610612759,50,46,2024-01-03T02:25:35Z,3470000,False,-120.0,228.0,1,right,J. Champagnie 25' 3PT  (6 PTS) (T. Jones 2 AST),"[1630577, 1630200]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,25.81,Made,6.0,Champagnie,J. Champagnie,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,,
357,PT10M22.00S,2024-01-03T02:25:40.9Z,3,REGULAR,turnover,bad pass,[],1630217,,,1610612763,50,46,2024-01-03T02:25:48Z,3490000,False,,,0,,D. Bane bad pass TURNOVER (2 TO),"[1630217, 1630200]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Bane,D. Bane,,,,,,,,,2.0,Jones,1630200.0,,,,,,,
358,PT10M22.00S,2024-01-03T02:25:40.9Z,3,REGULAR,steal,,[],1630200,,,1610612759,50,46,2024-01-03T02:25:42Z,3500000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
359,PT10M19.00S,2024-01-03T02:25:44.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630200,91.93495400788436,46.07843137254902,1610612759,50,48,2024-01-03T02:26:56Z,3510000,False,-20.0,23.0,1,right,T. Jones running Layup (2 PTS),[1630200],1610612759.0,SAS,running,,,,,,Restricted Area,0-8 Center,3.04,Made,2.0,Jones,T. Jones,,,,,,,,,,,,,,,,,,
360,PT10M05.00S,2024-01-03T02:26:02.3Z,3,REGULAR,foul,offensive,[],202687,,,1610612763,50,48,2024-01-03T02:26:06Z,3520000,False,,,0,,B. Biyombo offensive FOUL (2 PF),"[202687, 1630200]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Right Center,,,,Biyombo,B. Biyombo,,,,203591.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,
362,PT10M05.00S,2024-01-03T02:26:02.3Z,3,REGULAR,turnover,offensive foul,[],202687,,,1610612763,50,48,2024-01-03T02:26:02Z,3540000,False,,,0,,B. Biyombo offensive foul TURNOVER (2 TO),[202687],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Right Center,,,,Biyombo,B. Biyombo,,,,203591.0,,,,,2.0,,,,,,,,,
363,PT09M51.00S,2024-01-03T02:26:31.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641705,84.1819973718791,60.78431372549019,1610612759,50,48,2024-01-03T02:26:38Z,3550000,False,54.0,96.0,1,right,MISS V. Wembanyama 11' turnaround fadeaway Shot,[1641705],1610612759.0,SAS,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,11.03,Missed,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
364,PT09M45.00S,2024-01-03T02:26:37.9Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,50,48,2024-01-03T02:26:38Z,3560000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bane,D. Bane,,,,,,,,,,,,,,363.0,2.0,2.0,0.0,
365,PT09M39.00S,2024-01-03T02:26:43.3Z,3,REGULAR,3pt,Jump Shot,[],1629630,17.821944809461236,4.901960784313726,1610612763,50,48,2024-01-03T02:26:50Z,3570000,False,225.0,115.0,1,left,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
366,PT09M36.00S,2024-01-03T02:26:46.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,50,48,2024-01-03T02:26:50Z,3580000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,365.0,3.0,3.0,0.0,
367,PT09M22.00S,2024-01-03T02:27:00.9Z,3,REGULAR,3pt,Jump Shot,[],1641705,62.23718791064389,46.568627450980394,1610612759,50,51,2024-01-03T02:29:53Z,3590000,False,-17.0,302.0,1,right,V. Wembanyama 30' 3PT pullup bank (14 PTS) (J. Champagnie 2 AST),"[1641705, 1630577]",1610612759.0,SAS,pullup bank,,,,,,Above the Break 3,24+ Center,30.3,Made,14.0,Wembanyama,V. Wembanyama,J. Champagnie,1630577.0,2.0,,,,,,,,,,,,,,,
368,PT09M19.00S,2024-01-03T02:27:09.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,50,51,2024-01-03T02:27:09Z,3600000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M03.00S,2024-01-03T02:30:23.4Z,3,REGULAR,2pt,Jump Shot,[],1630217,11.645860709592641,19.362745098039216,1610612763,52,51,2024-01-03T02:30:28Z,3620000,False,153.0,57.0,1,left,D. Bane 16' pullup Jump Shot (17 PTS) (J. Morant 4 AST),"[1630217, 1629630]",1610612763.0,MEM,pullup,,,,,,Mid-Range,16-24 Right,16.35,Made,17.0,Bane,D. Bane,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,,
373,PT08M47.00S,2024-01-03T02:30:41.7Z,3,REGULAR,turnover,traveling,[],1631110,,,1610612759,52,51,2024-01-03T02:30:47Z,3640000,False,,,0,,J. Sochan traveling TURNOVER (1 TO),[1631110],1610612759.0,SAS,,,,,,,Mid-Range,16-24 Right,,,,Sochan,J. Sochan,,,,1627963.0,,,,,1.0,,,,,,,,,
374,PT08M33.00S,2024-01-03T02:31:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,7.30946123521682,59.80392156862745,1610612763,54,51,2024-01-03T02:31:11Z,3650000,False,-49.0,16.0,1,left,D. Bane driving finger roll Layup (19 PTS) (J. Morant 5 AST),"[1630217, 1629630]",1610612763.0,MEM,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.16,Made,19.0,Bane,D. Bane,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,,
376,PT08M07.00S,2024-01-03T02:31:31.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,90.48948751642575,40.44117647058824,1610612759,54,51,2024-01-03T02:31:37Z,3670000,False,-48.0,37.0,1,right,MISS T. Jones 6' driving floating bank Shot,[1630200],1610612759.0,SAS,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
377,PT08M05.00S,2024-01-03T02:31:33.6Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,54,51,2024-01-03T02:31:37Z,3680000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,376.0,4.0,3.0,1.0,
378,PT07M48.00S,2024-01-03T02:31:51.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,23.340998685939553,12.254901960784313,1610612763,57,51,2024-01-03T02:31:56Z,3690000,False,189.0,167.0,1,left,D. Bane 25' 3PT  (22 PTS) (J. Morant 6 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,25.19,Made,22.0,Bane,D. Bane,J. Morant,1629630.0,6.0,,,,,,,,,,,,,,,
380,PT07M47.00S,2024-01-03T02:31:56.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,57,51,2024-01-03T02:31:56Z,3710000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M29.00S,2024-01-03T02:35:23.3Z,3,REGULAR,3pt,Jump Shot,[],1630170,66.83639947437582,46.81372549019608,1610612759,57,51,2024-01-03T02:35:28Z,3720000,False,-16.0,259.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,25.97,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
382,PT07M26.00S,2024-01-03T02:35:26.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,57,51,2024-01-03T02:35:26Z,3730000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,381.0,,,,
384,PT07M14.00S,2024-01-03T02:35:46.0Z,3,REGULAR,3pt,Jump Shot,[],1629630,32.276609724047304,59.55882352941176,1610612763,57,51,2024-01-03T02:35:50Z,3750000,False,-48.0,251.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Center,25.54,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
385,PT07M12.00S,2024-01-03T02:35:48.0Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,57,51,2024-01-03T02:35:50Z,3760000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,384.0,6.0,6.0,0.0,
386,PT07M02.00S,2024-01-03T02:35:58.9Z,3,REGULAR,2pt,Jump Shot,[],1641705,87.72996057818659,74.26470588235294,1610612759,57,51,2024-01-03T02:36:04Z,3770000,False,121.0,63.0,1,right,MISS V. Wembanyama 13' turnaround Shot,[1641705],1610612759.0,SAS,turnaround,,,,,,Mid-Range,8-16 Right,13.66,Missed,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
387,PT06M58.00S,2024-01-03T02:36:02.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,57,51,2024-01-03T02:36:04Z,3780000,False,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Right,,,,Morant,J. Morant,,,,,,,,,,,,,,386.0,4.0,4.0,0.0,
388,PT06M41.00S,2024-01-03T02:36:19.1Z,3,REGULAR,3pt,Jump Shot,[],203935,31.35676741130092,53.67647058823529,1610612763,57,51,2024-01-03T02:36:24Z,3790000,False,-18.0,242.0,1,left,MISS M. Smart 24' pullup 3PT,[203935],1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Center,24.3,Missed,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
389,PT06M38.00S,2024-01-03T02:36:22.1Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,57,51,2024-01-03T02:36:24Z,3800000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Jones,T. Jones,,,,,,,,,,,,,,388.0,3.0,3.0,0.0,
390,PT06M32.00S,2024-01-03T02:36:30.6Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612759,57,51,2024-01-03T02:36:55Z,3810000,False,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Wembanyama 2 FT),"[202687, 1641705]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,,,,Biyombo,B. Biyombo,,,,202056.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,
392,PT06M32.00S,2024-01-03T02:36:59.5Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,57,52,2024-01-03T02:36:59Z,3830000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (15 PTS),[1641705],1610612759.0,SAS,,,,,,,,,,Made,15.0,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
393,PT06M32.00S,2024-01-03T02:37:00.0Z,3,REGULAR,substitution,out,[],1629630,,,1610612759,57,52,2024-01-03T02:37:05Z,3840000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
394,PT06M32.00S,2024-01-03T02:37:00.0Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,57,52,2024-01-03T02:37:05Z,3850000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
395,PT06M32.00S,2024-01-03T02:37:00.0Z,3,REGULAR,substitution,in,[],1631246,,,1610612759,57,52,2024-01-03T02:37:05Z,3860000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,
396,PT06M32.00S,2024-01-03T02:37:00.0Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,57,52,2024-01-03T02:37:05Z,3870000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
397,PT06M32.00S,2024-01-03T02:37:24.8Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,57,53,2024-01-03T02:37:24Z,3880000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (16 PTS),[1641705],1610612759.0,SAS,,,,,,,,,,Made,16.0,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
398,PT06M25.00S,2024-01-03T02:37:40.3Z,3,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612763,57,53,2024-01-03T02:37:50Z,3890000,False,,,0,,T. Jones shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630200, 1628991]",1610612759.0,SAS,shooting,,,,,,Restricted Area,0-8 Center,,,,Jones,T. Jones,,,,202056.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
400,PT06M25.00S,2024-01-03T02:38:03.5Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,58,53,2024-01-03T02:38:03Z,3910000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,Made,6.0,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
401,PT06M25.00S,2024-01-03T02:38:04.5Z,3,REGULAR,substitution,out,[],1641705,,,1610612763,58,53,2024-01-03T02:38:07Z,3920000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
402,PT06M25.00S,2024-01-03T02:38:04.5Z,3,REGULAR,substitution,in,[],1631230,,,1610612763,58,53,2024-01-03T02:38:07Z,3930000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
403,PT06M25.00S,2024-01-03T02:38:03.5Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,58,53,2024-01-03T02:38:27Z,3940000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,,,,,,,Missed,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
404,PT06M23.00S,2024-01-03T02:38:05.5Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,58,53,2024-01-03T02:38:27Z,3950000,False,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,403.0,5.0,4.0,1.0,
405,PT06M10.00S,2024-01-03T02:38:38.6Z,3,REGULAR,3pt,Jump Shot,[],1630200,73.40670170827858,83.08823529411765,1610612759,58,53,2024-01-03T02:38:43Z,3960000,False,165.0,197.0,1,right,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
406,PT06M07.00S,2024-01-03T02:38:41.6Z,3,REGULAR,rebound,offensive,[],1631230,,,1610612759,58,53,2024-01-03T02:38:43Z,3970000,False,,,0,,D. Barlow REBOUND (Off:3 Def:3),[1631230],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Barlow,D. Barlow,,,,,,,,,,,,,,405.0,6.0,3.0,3.0,
407,PT05M54.00S,2024-01-03T02:38:54.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,72.61826544021025,19.852941176470587,1610612759,58,53,2024-01-03T02:39:27Z,3980000,False,-151.0,205.0,1,right,MISS T. Jones 25' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
408,PT05M54.00S,2024-01-03T02:38:54.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,58,53,2024-01-03T02:39:19Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,407.0,,,,
409,PT05M54.00S,2024-01-03T02:39:03.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612759,58,53,2024-01-03T02:39:10Z,4000000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Left,,,,,,,,,202056.0,,,,,,,,,,,,,,
410,PT05M45.00S,2024-01-03T02:39:16.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,9.674770039421814,43.627450980392155,1610612763,58,53,2024-01-03T02:39:30Z,4010000,False,32.0,38.0,1,left,MISS J. Jackson Jr. driving floating Shot - blocked,"[1628991, 1631110]",1610612763.0,MEM,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.99,Missed,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Sochan,1631110.0,,,,,
411,PT05M45.00S,2024-01-03T02:39:16.3Z,3,REGULAR,block,,[],1631110,,,1610612763,58,53,2024-01-03T02:39:50Z,4020000,False,,,0,,J. Sochan BLOCK (2 BLK),[1631110],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
412,PT05M45.00S,2024-01-03T02:39:16.3Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,58,53,2024-01-03T02:39:30Z,4030000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1630200],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones,T. Jones,,,,,,,,,,,,,,410.0,4.0,4.0,0.0,
413,PT05M44.00S,2024-01-03T02:39:25.0Z,3,REGULAR,foul,personal,[],1628991,,,1610612759,58,53,2024-01-03T02:39:28Z,4040000,False,,,0,,J. Jackson Jr. personal FOUL (3 PF),"[1628991, 1630200]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,202056.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,
415,PT05M44.00S,2024-01-03T02:39:30.2Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,58,53,2024-01-03T02:39:34Z,4060000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,,,,,,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
416,PT05M44.00S,2024-01-03T02:39:30.2Z,3,REGULAR,substitution,in,[],1626224,,,1610612759,58,53,2024-01-03T02:39:34Z,4070000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,,,,,,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,
417,PT05M34.00S,2024-01-03T02:39:50.9Z,3,REGULAR,3pt,Jump Shot,[],1629640,65.52233902759527,45.588235294117645,1610612759,58,53,2024-01-03T02:39:56Z,4080000,False,-22.0,272.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,27.25,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
418,PT05M30.00S,2024-01-03T02:39:54.9Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,58,53,2024-01-03T03:01:56Z,4090000,False,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Bane,D. Bane,,,,,,,,,,,,,,417.0,3.0,3.0,0.0,
419,PT05M20.00S,2024-01-03T02:40:05.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.652431011826544,46.81372549019608,1610612763,60,53,2024-01-03T02:40:11Z,4100000,False,16.0,10.0,1,left,M. Smart reverse Layup (2 PTS) (D. Bane 1 AST),"[203935, 1630217]",1610612763.0,MEM,reverse,,,,,,Restricted Area,0-8 Center,1.88,Made,2.0,Smart,M. Smart,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,,
421,PT05M06.00S,2024-01-03T02:40:20.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,91.27792378449409,41.911764705882355,1610612759,60,55,2024-01-03T02:40:25Z,4120000,False,-40.0,29.0,1,right,D. Vassell driving floating bank Jump Shot (5 PTS),[1630170],1610612759.0,SAS,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,5.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
422,PT05M06.00S,2024-01-03T02:40:23.9Z,3,REGULAR,foul,personal,['1freethrow'],203935,,,1610612759,60,55,2024-01-03T02:40:49Z,4130000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Vassell 1 FT),"[203935, 1630170]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Smart,M. Smart,,,,203591.0,1.0,0.0,Vassell,1630170.0,,,,,,,,,,
424,PT05M06.00S,2024-01-03T02:40:31.6Z,3,REGULAR,substitution,out,[],202687,,,1610612759,60,55,2024-01-03T02:40:54Z,4150000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,
425,PT05M06.00S,2024-01-03T02:40:31.6Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,60,55,2024-01-03T02:40:54Z,4160000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
426,PT05M06.00S,2024-01-03T02:40:31.6Z,3,REGULAR,substitution,in,[],1630583,,,1610612759,60,55,2024-01-03T02:40:54Z,4170000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
427,PT05M06.00S,2024-01-03T02:40:31.6Z,3,REGULAR,substitution,in,[],1631104,,,1610612759,60,55,2024-01-03T02:40:54Z,4180000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
428,PT05M06.00S,2024-01-03T02:40:53.5Z,3,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,60,55,2024-01-03T02:40:53Z,4190000,False,,,0,,MISS D. Vassell Free Throw 1 of 1,[1630170],1610612759.0,SAS,,,,,,,,,,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
