actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
339,PT12M00.00S,2023-12-09T02:21:35.2Z,3,REGULAR,substitution,out,['startperiod'],1631246,,,1610612750,55,60,2023-12-09T02:22:45Z,3320000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-12-09T02:21:35.2Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,55,60,2023-12-09T02:22:45Z,3330000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-12-09T02:21:35.2Z,3,REGULAR,substitution,in,['startperiod'],202687,,,1610612750,55,60,2023-12-09T02:22:45Z,3340000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-12-09T02:21:35.2Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612750,55,60,2023-12-09T02:22:45Z,3350000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-12-09T02:21:35.2Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,55,60,2023-12-09T02:22:45Z,3360000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-12-09T02:22:47.4Z,3,REGULAR,period,start,[],0,,,1610612750,55,60,2023-12-09T02:22:47Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M43.00S,2023-12-09T02:23:03.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,17.0335085413929,39.950980392156865,1610612750,55,60,2023-12-09T02:23:09Z,3380000,False,50.0,108.0,1,left,MISS M. Conley 11' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,11.87,Missed,,,,,,,,,,,,,,,,,,
346,PT11M40.00S,2023-12-09T02:23:06.2Z,3,REGULAR,rebound,offensive,[],1629638,,,1610612750,55,60,2023-12-09T02:23:09Z,3390000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:0),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,345.0,2.0,0.0,2.0,,,,,,,,,,,,,,
347,PT11M33.00S,2023-12-09T02:23:12.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628972,28.07161629434954,75.49019607843137,1610612750,55,63,2023-12-09T02:23:16Z,3400000,False,-127.0,211.0,1,left,T. Brown Jr. 24' 3PT  (5 PTS) (K. Towns 4 AST),"[1628972, 1626157]",1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,24.69,Made,,,,,5.0,,K. Towns,1626157.0,4.0,,,,,,,,,
349,PT11M17.00S,2023-12-09T02:23:28.9Z,3,REGULAR,3pt,Jump Shot,[],1628991,83.78777923784494,96.07843137254902,1610612763,58,63,2023-12-09T02:23:32Z,3420000,False,230.0,100.0,1,right,J. Jackson Jr. 25' 3PT  (14 PTS) (D. Rose 5 AST),"[1628991, 201565]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.11,Made,,,,,14.0,,D. Rose,201565.0,5.0,,,,,,,,,
351,PT11M06.00S,2023-12-09T02:23:40.3Z,3,REGULAR,3pt,Jump Shot,[],1628972,30.436925098554536,22.54901960784314,1610612750,58,63,2023-12-09T02:23:44Z,3440000,False,137.0,234.0,1,left,MISS T. Brown Jr. 27' 3PT,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
352,PT11M04.00S,2023-12-09T02:23:42.4Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,58,63,2023-12-09T02:23:42Z,3450000,False,,,0,,R. Gobert REBOUND (Off:6 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,351.0,10.0,4.0,6.0,,,,,,,,,,,,,,
354,PT10M56.00S,2023-12-09T02:23:54.0Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612750,58,63,2023-12-09T02:24:00Z,3470000,False,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Gobert 2 FT),"[202687, 203497]",1610612763.0,MEM,shooting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,,,,,,,3.0,0.0,Gobert,203497.0,,
356,PT10M56.00S,2023-12-09T02:24:26.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,58,64,2023-12-09T02:24:26Z,3490000,False,,,0,,R. Gobert Free Throw 1 of 2 (11 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
357,PT10M56.00S,2023-12-09T02:24:44.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,58,65,2023-12-09T02:24:44Z,3500000,False,,,0,,R. Gobert Free Throw 2 of 2 (12 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
358,PT10M44.00S,2023-12-09T02:24:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.44480946123521,37.5,1610612763,58,65,2023-12-09T02:25:03Z,3510000,False,-62.0,94.0,1,right,MISS J. Jackson Jr. 11' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,11.26,Missed,,,,,,,,,,,,,,,,,,
359,PT10M40.00S,2023-12-09T02:25:02.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,58,65,2023-12-09T02:25:03Z,3520000,False,,,0,,R. Gobert REBOUND (Off:6 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,358.0,11.0,5.0,6.0,,,,,,,,,,,,,,
360,PT10M35.00S,2023-12-09T02:25:07.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628972,6.783837056504599,53.431372549019606,1610612750,58,67,2023-12-09T02:25:15Z,3530000,False,-17.0,11.0,1,left,T. Brown Jr. running reverse Layup (7 PTS),[1628972],1610612750.0,MIN,running reverse,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,7.0,,,,,,,,,,,,,
361,PT10M21.00S,2023-12-09T02:25:20.4Z,3,REGULAR,3pt,Jump Shot,[],1630217,72.7496714848883,20.34313725490196,1610612763,61,67,2023-12-09T02:25:23Z,3540000,False,-148.0,204.0,1,right,D. Bane 25' 3PT step back (13 PTS),[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.2,Made,,,,,13.0,,,,,,,,,,,,,
362,PT10M00.00S,2023-12-09T02:25:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,10.33180026281209,60.78431372549019,1610612750,61,69,2023-12-09T02:30:45Z,3550000,False,-54.0,45.0,1,left,M. Conley 7' driving floating bank Jump Shot (9 PTS) (T. Brown Jr. 3 AST),"[201144, 1628972]",1610612750.0,MIN,driving floating bank,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,7.0,Made,,,,,9.0,,T. Brown Jr.,1628972.0,3.0,,,,,,,,,
364,PT09M51.00S,2023-12-09T02:25:51.1Z,3,REGULAR,3pt,Jump Shot,[],1630217,65.39093298291722,32.84313725490196,1610612763,64,69,2023-12-09T02:25:55Z,3570000,False,-86.0,273.0,1,right,D. Bane 28' 3PT step back (16 PTS) (D. Rose 6 AST),"[1630217, 201565]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,28.6,Made,,,,,16.0,,D. Rose,201565.0,6.0,,,,,,,,,
366,PT09M30.00S,2023-12-09T02:26:14.3Z,3,REGULAR,turnover,out-of-bounds,[],201144,,,1610612750,64,69,2023-12-09T02:26:18Z,3590000,False,,,0,,M. Conley bad pass out-of-bounds TURNOVER (1 TO),[201144],1610612750.0,MIN,bad pass,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,202056.0,,,,1.0,,,,,,,,
367,PT09M21.00S,2023-12-09T02:26:35.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,81.15965834428384,43.13725490196079,1610612763,64,69,2023-12-09T02:32:45Z,3600000,False,-34.0,125.0,1,right,MISS D. Bane 12' Jump Shot,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,12.92,Missed,,,,,,,,,,,,,,,,,,
368,PT09M18.00S,2023-12-09T02:26:38.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,64,69,2023-12-09T02:26:38Z,3610000,False,,,0,,R. Gobert REBOUND (Off:6 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,367.0,12.0,6.0,6.0,,,,,,,,,,,,,,
369,PT09M13.00S,2023-12-09T02:26:44.9Z,3,REGULAR,foul,personal,[],1630217,,,1610612750,64,69,2023-12-09T02:26:52Z,3620000,False,,,0,,D. Bane personal FOUL (3 PF),"[1630217, 1626157]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,202056.0,,,,,,,3.0,0.0,Towns,1626157.0,,
371,PT09M04.00S,2023-12-09T02:27:11.2Z,3,REGULAR,3pt,Jump Shot,[],1628972,30.17411300919842,28.921568627450984,1610612750,64,72,2023-12-09T02:27:14Z,3640000,False,105.0,231.0,1,left,T. Brown Jr. 25' 3PT  (10 PTS) (N. Alexander-Walker 1 AST),"[1628972, 1629638]",1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,25.4,Made,,,,,10.0,,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,
373,PT08M48.00S,2023-12-09T02:27:27.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,89.30683311432325,58.82352941176471,1610612763,64,72,2023-12-09T02:27:31Z,3660000,False,44.0,48.0,1,right,MISS J. Jackson Jr. 6' driving floating Shot - blocked,"[1628991, 203497]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.52,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
374,PT08M48.00S,2023-12-09T02:27:27.2Z,3,REGULAR,block,,[],203497,,,1610612763,64,72,2023-12-09T02:35:02Z,3670000,False,,,0,,R. Gobert BLOCK (4 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT08M48.00S,2023-12-09T02:27:27.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,64,72,2023-12-09T02:27:31Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,373.0,,,,,,,,,,,,,,,,,
377,PT08M41.00S,2023-12-09T02:27:55.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631223,92.85479632063075,50.49019607843137,1610612763,66,72,2023-12-09T02:27:59Z,3700000,False,2.0,15.0,1,right,D. Roddy driving finger roll Layup (13 PTS) (B. Biyombo 2 AST),"[1631223, 202687]",1610612763.0,MEM,driving finger roll,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,13.0,,B. Biyombo,202687.0,2.0,,,,,,,,,
378,PT08M25.00S,2023-12-09T02:28:11.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,14.536793692509855,57.84313725490197,1610612750,66,74,2023-12-09T02:28:15Z,3710000,False,-39.0,84.0,1,left,M. Conley 9' turnaround fadeaway Jump Shot (11 PTS),[201144],1610612750.0,MIN,turnaround fadeaway,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,9.28,Made,,,,,11.0,,,,,,,,,,,,,
380,PT08M03.00S,2023-12-09T02:28:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202687,93.64323258869908,49.01960784313725,1610612763,66,74,2023-12-09T02:28:47Z,3730000,False,-5.0,7.0,1,right,MISS B. Biyombo Layup - blocked,"[202687, 1629638]",1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,Alexander-Walker,1629638.0
386,PT08M03.00S,2023-12-09T02:28:40.3Z,3,REGULAR,block,,[],1629638,,,1610612763,66,74,2023-12-09T02:29:47Z,3735000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
381,PT08M02.00S,2023-12-09T02:28:41.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,66,74,2023-12-09T02:29:47Z,3740000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,380.0,,,,,,,,,,,,,,,,,
383,PT07M45.00S,2023-12-09T02:29:02.6Z,3,REGULAR,3pt,Jump Shot,[],1628972,6.521024967148489,4.166666666666666,1610612750,66,77,2023-12-09T02:29:06Z,3760000,False,229.0,9.0,1,left,T. Brown Jr. 3PT  (13 PTS) (M. Conley 3 AST),"[1628972, 201144]",1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,22.94,Made,,,,,13.0,,M. Conley,201144.0,3.0,,,,,,,,,
385,PT07M45.00S,2023-12-09T02:29:40.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,66,77,2023-12-09T02:29:40Z,3780000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M45.00S,2023-12-09T02:31:23.2Z,3,REGULAR,substitution,out,[],201565,,,1610612763,66,77,2023-12-09T02:31:58Z,3790000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M45.00S,2023-12-09T02:31:23.2Z,3,REGULAR,substitution,in,[],1631246,,,1610612763,66,77,2023-12-09T02:31:58Z,3800000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M31.00S,2023-12-09T02:32:27.5Z,3,REGULAR,foul,personal,[],1626157,,,1610612763,66,77,2023-12-09T02:32:35Z,3810000,False,,,0,,K. Towns personal FOUL (3 PF),"[1626157, 1628991]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,,201245.0,,,,,,,3.0,0.0,Jackson Jr.,1628991.0,,
391,PT07M21.00S,2023-12-09T02:32:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,81.15965834428384,38.970588235294116,1610612763,66,77,2023-12-09T02:32:57Z,3830000,False,-55.0,125.0,1,right,MISS D. Roddy 13' turnaround fadeaway Shot,[1631223],1610612763.0,MEM,turnaround fadeaway,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,13.62,Missed,,,,,,,,,,,,,,,,,,
392,PT07M17.00S,2023-12-09T02:32:58.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,77,2023-12-09T02:32:57Z,3840000,False,,,0,,R. Gobert REBOUND (Off:6 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,391.0,13.0,7.0,6.0,,,,,,,,,,,,,,
393,PT07M05.00S,2023-12-09T02:33:09.9Z,3,REGULAR,3pt,Jump Shot,[],1629638,29.911300919842315,68.62745098039215,1610612750,66,80,2023-12-09T02:33:14Z,3850000,False,-93.0,229.0,1,left,N. Alexander-Walker 24' 3PT pullup (9 PTS) (M. Conley 4 AST),"[1629638, 201144]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.69,Made,,,,,9.0,,M. Conley,201144.0,4.0,,,,,,,,,
394,PT06M55.00S,2023-12-09T02:33:18.9Z,3,REGULAR,3pt,Jump Shot,[],1631246,71.96123521681997,76.9607843137255,1610612763,66,80,2023-12-09T02:33:22Z,3860000,False,135.0,211.0,1,right,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
395,PT06M53.00S,2023-12-09T02:33:20.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,80,2023-12-09T02:33:22Z,3870000,False,,,0,,R. Gobert REBOUND (Off:6 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,394.0,14.0,8.0,6.0,,,,,,,,,,,,,,
396,PT06M42.00S,2023-12-09T02:33:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,15.850854139290407,49.01960784313725,1610612750,66,82,2023-12-09T02:33:36Z,3880000,False,5.0,96.0,1,left,K. Towns 9' driving floating Jump Shot (16 PTS) (T. Brown Jr. 4 AST),"[1626157, 1628972]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,9.66,Made,,,,,16.0,,T. Brown Jr.,1628972.0,4.0,,,,,,,,,
398,PT06M23.00S,2023-12-09T02:33:51.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,93.77463863337714,49.26470588235294,1610612763,68,82,2023-12-09T02:33:58Z,3900000,False,-4.0,6.0,1,right,B. Biyombo cutting DUNK (2 PTS) (J. Jackson Jr. 1 AST),"[202687, 1628991]",1610612763.0,MEM,cutting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,2.0,,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,
400,PT06M01.00S,2023-12-09T02:34:16.1Z,3,REGULAR,foul,personal,['2freethrow'],1631246,,,1610612750,68,82,2023-12-09T02:34:27Z,3920000,False,,,0,,V. Williams Jr. shooting personal FOUL (1 PF) (Towns 2 FT),"[1631246, 1626157]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202056.0,,,,,,,1.0,0.0,Towns,1626157.0,,
402,PT06M01.00S,2023-12-09T02:34:56.2Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,68,82,2023-12-09T02:34:56Z,3940000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT06M01.00S,2023-12-09T02:34:56.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,68,82,2023-12-09T02:34:56Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT06M01.00S,2023-12-09T02:35:14.9Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,68,83,2023-12-09T02:35:14Z,3960000,False,,,0,,K. Towns Free Throw 2 of 2 (17 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
405,PT05M37.00S,2023-12-09T02:35:40.0Z,3,REGULAR,3pt,Jump Shot,[],1631223,67.49342969776609,39.46078431372549,1610612763,68,83,2023-12-09T02:35:45Z,3970000,False,-53.0,253.0,1,right,MISS D. Roddy 25' step back 3PT,[1631223],1610612763.0,MEM,step back,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,25.85,Missed,,,,,,,,,,,,,,,,,,
406,PT05M34.00S,2023-12-09T02:35:43.0Z,3,REGULAR,rebound,offensive,[],1631246,,,1610612763,68,83,2023-12-09T02:35:45Z,3980000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:0),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,405.0,1.0,0.0,1.0,,,,,,,,,,,,,,
407,PT05M32.00S,2023-12-09T02:35:44.4Z,3,REGULAR,turnover,bad pass,[],1631246,,,1610612763,68,83,2023-12-09T02:35:47Z,3990000,False,,,0,,V. Williams Jr. bad pass TURNOVER (1 TO),"[1631246, 1628972]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,Brown Jr.,1628972.0,,,,,,
408,PT05M32.00S,2023-12-09T02:35:44.4Z,3,REGULAR,steal,,[],1628972,,,1610612750,68,83,2023-12-09T02:35:46Z,4000000,False,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
409,PT05M17.00S,2023-12-09T02:36:05.5Z,3,REGULAR,foul,offensive,[],203497,,,1610612750,68,83,2023-12-09T02:36:18Z,4010000,False,,,0,,R. Gobert offensive FOUL (2 PF),"[203497, 1628991]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,,,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
411,PT05M17.00S,2023-12-09T02:36:05.5Z,3,REGULAR,turnover,offensive foul,[],203497,,,1610612750,68,83,2023-12-09T02:36:05Z,4030000,False,,,0,,R. Gobert offensive foul TURNOVER (2 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,,,,2.0,,,,,,,,
412,PT05M17.00S,2023-12-09T02:36:18.0Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,68,83,2023-12-09T02:36:29Z,4040000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M17.00S,2023-12-09T02:36:18.0Z,3,REGULAR,substitution,out,[],1631223,,,1610612763,68,83,2023-12-09T02:36:29Z,4050000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M17.00S,2023-12-09T02:36:18.0Z,3,REGULAR,substitution,in,[],1629669,,,1610612763,68,83,2023-12-09T02:36:29Z,4060000,False,,,0,,SUB in: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M17.00S,2023-12-09T02:36:18.0Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,68,83,2023-12-09T02:36:29Z,4070000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M00.00S,2023-12-09T02:36:38.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630583,83.13074901445466,50.0,1610612763,68,83,2023-12-09T02:36:43Z,4080000,False,0.0,106.0,1,right,MISS S. Aldama 10' floating Shot,[1630583],1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,10.61,Missed,,,,,,,,,,,,,,,,,,
417,PT04M58.00S,2023-12-09T02:36:40.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,68,83,2023-12-09T02:36:43Z,4090000,False,,,0,,R. Gobert REBOUND (Off:6 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,416.0,15.0,9.0,6.0,,,,,,,,,,,,,,
418,PT04M53.00S,2023-12-09T02:36:51.7Z,3,REGULAR,foul,personal,[],202687,,,1610612750,68,83,2023-12-09T02:36:56Z,4100000,False,,,0,,B. Biyombo personal FOUL (4 PF),"[202687, 1626157]",1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Left Center,,,,,,,,2003.0,,,,,,,4.0,0.0,Towns,1626157.0,,
420,PT04M53.00S,2023-12-09T02:36:59.9Z,3,REGULAR,substitution,out,[],1628972,,,1610612750,68,83,2023-12-09T02:37:10Z,4120000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M53.00S,2023-12-09T02:36:59.9Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,68,83,2023-12-09T02:37:10Z,4130000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M53.00S,2023-12-09T02:36:59.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,68,83,2023-12-09T02:37:10Z,4140000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M53.00S,2023-12-09T02:36:59.9Z,3,REGULAR,substitution,in,[],1629003,,,1610612750,68,83,2023-12-09T02:37:10Z,4150000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M41.00S,2023-12-09T02:37:28.5Z,3,REGULAR,3pt,Jump Shot,[],201144,30.305519053876477,28.186274509803923,1610612750,68,86,2023-12-09T02:37:34Z,4160000,False,109.0,232.0,1,left,M. Conley 25' 3PT pullup (14 PTS),[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.67,Made,,,,,14.0,,,,,,,,,,,,,
