actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
258,PT06M05.00S,2024-03-02T01:49:59.6Z,2,REGULAR,turnover,lost ball,[],1631246,,,1610612763,35,39,2024-03-02T01:50:03Z,2530000,False,,,0,,V. Williams Jr. lost ball TURNOVER (1 TO),"[1631246, 1641871]",1610612763.0,MEM,,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Reath,1641871.0,,,,,,,,,,
259,PT06M05.00S,2024-03-02T01:49:59.6Z,2,REGULAR,steal,,[],1641871,,,1610612757,35,39,2024-03-02T03:01:45Z,2540000,False,,,0,,D. Reath STEAL (1 STL),[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
260,PT06M01.00S,2024-03-02T01:50:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630625,91.14651773981603,53.92156862745098,1610612757,35,41,2024-03-02T01:50:10Z,2550000,False,20.0,31.0,1,right,D. Banton running Layup (6 PTS),[1630625],1610612757.0,POR,,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,3.64,Made,,,,,,,,6.0,,,,,,,,,
261,PT05M42.00S,2024-03-02T01:50:22.4Z,2,REGULAR,turnover,lost ball,[],1631246,,,1610612763,35,41,2024-03-02T01:50:25Z,2560000,False,,,0,,V. Williams Jr. lost ball TURNOVER (2 TO),"[1631246, 1629680]",1610612763.0,MEM,,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Thybulle,1629680.0,,,,,,,,,,
262,PT05M42.00S,2024-03-02T01:50:22.4Z,2,REGULAR,steal,,[],1629680,,,1610612757,35,41,2024-03-02T01:50:23Z,2570000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
263,PT05M38.00S,2024-03-02T01:50:26.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,90.48948751642575,55.392156862745104,1610612757,35,43,2024-03-02T01:50:32Z,2580000,False,27.0,37.0,1,right,M. Thybulle running finger roll Layup (9 PTS) (A. Simons 4 AST),"[1629680, 1629014]",1610612757.0,POR,,running finger roll,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,4.57,Made,,,,,,,,9.0,A. Simons,1629014.0,4.0,,,,,,
266,PT05M24.00S,2024-03-02T01:50:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,6.783837056504599,56.61764705882353,1610612763,37,43,2024-03-02T01:50:47Z,2610000,False,-33.0,11.0,1,left,G. Jackson driving finger roll Layup (7 PTS) (Z. Williams 1 AST),"[1641713, 1630533]",1610612763.0,MEM,,driving finger roll,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,3.5,Made,,,,,,,,7.0,Z. Williams,1630533.0,1.0,,,,,,
268,PT05M05.00S,2024-03-02T01:51:00.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,72.22404730617609,79.65686274509804,1610612757,37,43,2024-03-02T01:51:05Z,2630000,False,148.0,209.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,
269,PT05M02.00S,2024-03-02T01:51:03.2Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,37,43,2024-03-02T01:51:05Z,2640000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,
270,PT04M55.00S,2024-03-02T01:51:10.7Z,2,REGULAR,2pt,Jump Shot,[],1630533,17.95335085413929,67.64705882352942,1610612763,37,43,2024-03-02T01:51:17Z,2650000,False,-88.0,116.0,1,left,MISS Z. Williams 14' driving floating Shot,[1630533],1610612763.0,MEM,,driving floating,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,14.6,Missed,,,,,,,,,,,,,,,,,
271,PT04M51.00S,2024-03-02T01:51:14.7Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,37,43,2024-03-02T01:51:17Z,2660000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,,
272,PT04M45.00S,2024-03-02T01:51:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,85.75886990801577,39.950980392156865,1610612757,37,43,2024-03-02T01:51:25Z,2670000,False,-50.0,81.0,1,right,MISS D. Banton 9' driving floating bank Shot,[1630625],1610612757.0,POR,,driving floating bank,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,9.56,Missed,,,,,,,,,,,,,,,,,
273,PT04M41.00S,2024-03-02T01:51:24.2Z,2,REGULAR,rebound,offensive,[],1629014,,,1610612757,37,43,2024-03-02T01:51:24Z,2680000,False,,,0,,A. Simons REBOUND (Off:2 Def:2),[1629014],1610612757.0,POR,,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,272.0,4.0,2.0,2.0,,,,,,,,,,,,,
274,PT04M37.00S,2024-03-02T01:51:27.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,71.17279894875165,23.284313725490197,1610612757,37,43,2024-03-02T01:51:32Z,2690000,False,-134.0,218.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,
275,PT04M34.00S,2024-03-02T01:51:30.8Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,37,43,2024-03-02T01:51:32Z,2700000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,,
276,PT04M23.00S,2024-03-02T01:51:42.0Z,2,REGULAR,turnover,lost ball,[],1641713,,,1610612763,37,43,2024-03-02T01:51:45Z,2710000,False,,,0,,G. Jackson lost ball TURNOVER (1 TO),"[1641713, 1630625]",1610612763.0,MEM,,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Banton,1630625.0,,,,,,,,,,
277,PT04M23.00S,2024-03-02T01:51:42.0Z,2,REGULAR,steal,,[],1630625,,,1610612757,37,43,2024-03-02T01:51:43Z,2720000,False,,,0,,D. Banton STEAL (1 STL),[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
279,PT04M13.00S,2024-03-02T01:51:57.7Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,37,43,2024-03-02T01:52:07Z,2740000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M13.00S,2024-03-02T01:51:57.7Z,2,REGULAR,substitution,out,[],1630625,,,1610612757,37,43,2024-03-02T01:52:07Z,2750000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M13.00S,2024-03-02T01:51:57.7Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,37,43,2024-03-02T01:52:07Z,2760000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M13.00S,2024-03-02T01:51:57.7Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,37,43,2024-03-02T01:52:07Z,2770000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M07.00S,2024-03-02T01:52:22.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641871,73.27529566360053,17.401960784313726,1610612757,37,43,2024-03-02T01:52:30Z,2780000,False,-163.0,199.0,1,right,MISS D. Reath 25' 3PT,[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,
284,PT04M05.00S,2024-03-02T01:52:24.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,37,43,2024-03-02T01:52:30Z,2790000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Above the Break 3,24+ Left Center,,,283.0,,,,,,,,,,,,,,,,
286,PT03M45.00S,2024-03-02T01:52:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,11.908672798948752,57.59803921568627,1610612763,39,43,2024-03-02T01:52:57Z,2810000,False,-38.0,59.0,1,left,J. LaRavia 7' turnaround fadeaway Jump Shot (11 PTS),[1631222],1610612763.0,MEM,,turnaround fadeaway,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,,,,11.0,,,,,,,,,
287,PT03M30.00S,2024-03-02T01:53:07.2Z,2,REGULAR,3pt,Jump Shot,[],1641871,67.23061760840999,35.294117647058826,1610612757,39,43,2024-03-02T01:53:11Z,2820000,False,-74.0,256.0,1,right,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,26.59,Missed,,,,,,,,,,,,,,,,,
288,PT03M27.00S,2024-03-02T01:53:10.2Z,2,REGULAR,rebound,defensive,[],1641998,,,1610612763,39,43,2024-03-02T01:53:11Z,2830000,False,,,0,,T. Jemison REBOUND (Off:2 Def:2),[1641998],1610612763.0,MEM,,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Center,,,287.0,4.0,2.0,2.0,,,,,,,,,,,,,
289,PT03M06.00S,2024-03-02T01:53:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,6.783837056504599,45.34313725490196,1610612763,39,43,2024-03-02T01:53:36Z,2840000,False,23.0,11.0,1,left,MISS T. Jemison cutting finger roll Layup - blocked,"[1641998, 1641871]",1610612763.0,MEM,,cutting finger roll,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,Reath,1641871.0,,,,
290,PT03M06.00S,2024-03-02T01:53:31.4Z,2,REGULAR,block,,[],1641871,,,1610612763,39,43,2024-03-02T01:53:33Z,2850000,False,,,0,,D. Reath BLOCK (2 BLK),[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
291,PT03M03.00S,2024-03-02T01:53:34.4Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,39,43,2024-03-02T01:53:36Z,2860000,False,,,0,,T. Camara REBOUND (Off:2 Def:4),[1641739],1610612757.0,POR,,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,289.0,6.0,4.0,2.0,,,,,,,,,,,,,
292,PT03M01.00S,2024-03-02T01:53:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641739,94.03745072273325,48.28431372549019,1610612757,39,45,2024-03-02T01:53:41Z,2870000,False,-9.0,4.0,1,right,T. Camara running finger roll Layup (2 PTS) (A. Simons 5 AST),"[1641739, 1629014]",1610612757.0,POR,,running finger roll,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,,2.0,A. Simons,1629014.0,5.0,,,,,,
294,PT02M35.00S,2024-03-02T01:54:02.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,9.937582128777924,59.55882352941176,1610612763,41,45,2024-03-02T01:54:07Z,2890000,False,-48.0,41.0,1,left,Z. Williams 6' fadeaway bank Jump Shot (2 PTS),[1630533],1610612763.0,MEM,,fadeaway bank,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,,,,,,,,2.0,,,,,,,,,
295,PT02M17.00S,2024-03-02T01:54:20.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641871,88.51839684625493,49.754901960784316,1610612757,41,45,2024-03-02T01:54:27Z,2900000,False,-1.0,55.0,1,right,MISS D. Reath cutting DUNK,[1641871],1610612757.0,POR,,cutting,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,
296,PT02M14.00S,2024-03-02T01:54:23.7Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,41,45,2024-03-02T01:54:27Z,2910000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612763.0,MEM,,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,295.0,4.0,4.0,0.0,,,,,,,,,,,,,
297,PT02M13.00S,2024-03-02T01:54:26.7Z,2,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,41,45,2024-03-02T01:54:32Z,2920000,False,,,0,,Z. Williams bad pass out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,1627534.0,bad pass,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Center,,,,,,,1.0,,,,,,,,,,,,
298,PT02M13.00S,2024-03-02T01:54:34.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,41,45,2024-03-02T01:54:34Z,2930000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M13.00S,2024-03-02T01:56:18.7Z,2,REGULAR,substitution,out,[],1631222,,,1610612757,41,45,2024-03-02T01:57:09Z,2940000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M13.00S,2024-03-02T01:56:18.7Z,2,REGULAR,substitution,out,[],1641998,,,1610612757,41,45,2024-03-02T01:57:09Z,2950000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M13.00S,2024-03-02T01:56:18.7Z,2,REGULAR,substitution,in,[],1630583,,,1610612757,41,45,2024-03-02T01:57:09Z,2960000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M13.00S,2024-03-02T01:56:18.7Z,2,REGULAR,substitution,in,[],1630205,,,1610612757,41,45,2024-03-02T01:57:09Z,2970000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M03.00S,2024-03-02T01:57:32.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203924,88.64980289093299,35.294117647058826,1610612757,41,45,2024-03-02T01:57:38Z,2980000,False,-74.0,54.0,1,right,MISS J. Grant 9' turnaround fadeaway Shot,[203924],1610612757.0,POR,,turnaround fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,9.13,Missed,,,,,,,,,,,,,,,,,
304,PT01M59.00S,2024-03-02T01:57:36.3Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,41,45,2024-03-02T01:57:38Z,2990000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,303.0,2.0,2.0,0.0,,,,,,,,,,,,,
305,PT01M56.00S,2024-03-02T01:57:39.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630205,6.389618922470433,43.872549019607845,1610612763,43,45,2024-03-02T01:57:45Z,3000000,False,31.0,8.0,1,left,L. Stevens running Layup (8 PTS) (V. Williams Jr. 2 AST),"[1630205, 1631246]",1610612763.0,MEM,,running,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,,8.0,V. Williams Jr.,1631246.0,2.0,,,,,,
307,PT01M39.00S,2024-03-02T01:57:58.3Z,2,REGULAR,foul,personal,[],1630205,,,1610612757,43,45,2024-03-02T01:58:07Z,3020000,False,,,0,,L. Stevens personal FOUL (1 PF),"[1630205, 1641871]",1610612763.0,MEM,1628480.0,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Reath,1641871.0
309,PT01M29.00S,2024-03-02T01:58:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.14651773981603,51.9607843137255,1610612757,43,45,2024-03-02T02:01:49Z,3040000,False,10.0,31.0,1,right,MISS A. Simons driving reverse Layup,[1629014],1610612757.0,POR,,driving reverse,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,
310,PT01M27.00S,2024-03-02T01:58:30.9Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,43,45,2024-03-02T02:04:03Z,3050000,False,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,309.0,5.0,4.0,1.0,,,,,,,,,,,,,
332,PT01M27.00S,2024-03-02T01:58:30.7Z,2,REGULAR,turnover,lost ball,[],1630583,,,1610612763,43,45,2024-03-02T02:04:27Z,3055000,False,,,0,,S. Aldama lost ball TURNOVER (2 TO),"[1630583, 1641739]",1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Camara,1641739.0,,,,,,,,,,
333,PT01M27.00S,2024-03-02T01:58:30.7Z,2,REGULAR,steal,,[],1641739,,,1610612757,43,45,2024-03-02T02:04:27Z,3057500,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
311,PT01M25.00S,2024-03-02T01:58:32.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641739,91.67214191852825,45.09803921568628,1610612757,43,45,2024-03-02T02:04:27Z,3060000,False,-25.0,26.0,1,right,MISS T. Camara Hook,[1641739],1610612757.0,POR,,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,
312,PT01M25.00S,2024-03-02T01:58:32.6Z,2,REGULAR,rebound,offensive,[],1641871,,,1610612757,43,45,2024-03-02T01:58:37Z,3070000,False,,,0,,D. Reath REBOUND (Off:1 Def:1),[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,311.0,2.0,1.0,1.0,,,,,,,,,,,,,
313,PT01M22.00S,2024-03-02T01:58:35.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1641871,92.59198423127464,53.67647058823529,1610612757,43,47,2024-03-02T02:04:27Z,3080000,False,18.0,17.0,1,right,D. Reath putback Layup (4 PTS),[1641871],1610612757.0,POR,,putback,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,,,,4.0,,,,,,,,,
314,PT01M04.00S,2024-03-02T01:58:53.7Z,2,REGULAR,3pt,Jump Shot,[],1630533,9.280551905387648,94.85294117647058,1610612763,43,47,2024-03-02T01:58:58Z,3090000,False,-224.0,35.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,
315,PT01M00.00S,2024-03-02T01:58:57.7Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,43,47,2024-03-02T01:58:58Z,3100000,False,,,0,,S. Aldama REBOUND (Off:2 Def:4),[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,314.0,6.0,4.0,2.0,,,,,,,,,,,,,
316,PT00M51.50S,2024-03-02T01:59:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631246,6.783837056504599,45.09803921568628,1610612763,45,47,2024-03-02T01:59:12Z,3110000,False,25.0,11.0,1,left,V. Williams Jr. driving reverse Layup (5 PTS) (Z. Williams 2 AST),"[1631246, 1630533]",1610612763.0,MEM,,driving reverse,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,,5.0,Z. Williams,1630533.0,2.0,,,,,,
317,PT00M38.80S,2024-03-02T01:59:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,92.06636005256242,45.588235294117645,1610612757,45,47,2024-03-02T01:59:31Z,3120000,False,-22.0,22.0,1,right,MISS K. Murray Layup,[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,
318,PT00M35.70S,2024-03-02T01:59:27.7Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,45,47,2024-03-02T01:59:31Z,3130000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,317.0,1.0,0.0,1.0,,,,,,,,,,,,,
319,PT00M35.70S,2024-03-02T01:59:27.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631200,94.40999984741211,50.0,1610612757,45,47,2024-03-02T01:59:32Z,3140000,False,0.0,0.0,1,right,MISS K. Murray tip Layup,[1631200],1610612757.0,POR,,tip,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
320,PT00M35.70S,2024-03-02T01:59:27.7Z,2,REGULAR,rebound,offensive,[],1641871,,,1610612757,45,47,2024-03-02T01:59:32Z,3150000,False,,,0,,D. Reath REBOUND (Off:2 Def:1),[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,319.0,3.0,1.0,2.0,,,,,,,,,,,,,
321,PT00M34.60S,2024-03-02T01:59:31.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641871,94.40999984741211,50.0,1610612757,45,47,2024-03-02T01:59:35Z,3160000,False,0.0,0.0,1,right,MISS D. Reath putback Layup - blocked,"[1641871, 1630583]",1610612757.0,POR,,putback,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,Aldama,1630583.0,,,,
322,PT00M34.60S,2024-03-02T01:59:31.6Z,2,REGULAR,block,,[],1630583,,,1610612757,45,47,2024-03-02T01:59:32Z,3170000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
323,PT00M34.60S,2024-03-02T01:59:31.6Z,2,REGULAR,rebound,offensive,[],1641871,,,1610612757,45,47,2024-03-02T01:59:35Z,3180000,False,,,0,,D. Reath REBOUND (Off:3 Def:1),[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,321.0,4.0,1.0,3.0,,,,,,,,,,,,,
324,PT00M32.70S,2024-03-02T01:59:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,94.40999984741211,50.0,1610612757,45,49,2024-03-02T01:59:34Z,3190000,False,0.0,0.0,1,right,D. Reath putback Layup (6 PTS),[1641871],1610612757.0,POR,,putback,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,6.0,,,,,,,,,
325,PT00M11.30S,2024-03-02T01:59:56.1Z,2,REGULAR,2pt,Jump Shot,[],1630533,5.601182654402102,75.73529411764706,1610612763,45,49,2024-03-02T02:00:03Z,3200000,False,-129.0,0.0,1,left,MISS Z. Williams 12' step back Shot,[1630533],1610612763.0,MEM,,step back,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,12.87,Missed,,,,,,,,,,,,,,,,,
326,PT00M10.60S,2024-03-02T01:59:56.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,45,49,2024-03-02T02:00:03Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Mid-Range,8-16 Left,,,325.0,,,,,,,,,,,,,,,,
327,PT00M10.60S,2024-03-02T02:00:02.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,45,49,2024-03-02T02:00:16Z,3220000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,202007.0,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
328,PT00M02.40S,2024-03-02T02:00:23.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629014,91.14651773981603,50.98039215686274,1610612757,45,51,2024-03-02T02:00:28Z,3230000,False,5.0,31.0,1,right,A. Simons driving DUNK (4 PTS),[1629014],1610612757.0,POR,,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,,4.0,,,,,,,,,
329,PT00M00.00S,2024-03-02T02:00:31.3Z,2,REGULAR,3pt,Jump Shot,[],1641713,44.8915900131406,83.33333333333334,1610612763,45,51,2024-03-02T02:00:38Z,3240000,False,-167.0,369.0,1,left,MISS G. Jackson 40' driving floating 3PT,[1641713],1610612763.0,MEM,,driving floating,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,40.54,Missed,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2024-03-02T02:00:34.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,45,51,2024-03-02T02:00:34Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Above the Break 3,24+ Left Center,,,329.0,,,,,,,,,,,,,,,,
331,PT00M00.00S,2024-03-02T02:00:36.1Z,2,REGULAR,period,end,[],0,,,1610612763,45,51,2024-03-02T02:00:36Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-03-02T02:15:41.1Z,3,REGULAR,substitution,out,['startperiod'],1641713,,,1610612763,45,51,2024-03-02T02:16:02Z,3270000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
