actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
510,PT01M59.00S,2023-10-28T00:46:31.3Z,3,REGULAR,substitution,in,[],1627750,,,1610612743,77,85,2023-10-28T00:46:37Z,5070000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M59.00S,2023-10-28T00:46:59.6Z,3,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,77,86,2023-10-28T00:46:59Z,5080000,False,,,0,,P. Watson Free Throw 2 of 2 (9 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
512,PT01M39.00S,2023-10-28T00:47:22.6Z,3,REGULAR,3pt,Jump Shot,[],1629723,83.13074901445466,93.62745098039215,1610612763,77,86,2023-10-28T00:47:26Z,5090000,False,218.0,106.0,1,right,MISS J. Konchar 24' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,24.25,Missed,,,,,,,,,,,,,,,,,,
513,PT01M35.00S,2023-10-28T00:47:26.6Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,77,86,2023-10-28T00:47:26Z,5100000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,512.0,2.0,2.0,0.0,,,,,,,,,,,,,,
514,PT01M21.00S,2023-10-28T00:47:40.1Z,3,REGULAR,2pt,Jump Shot,[],1627750,10.463206307490145,27.450980392156865,1610612743,77,86,2023-10-28T00:47:51Z,5110000,False,113.0,46.0,1,left,MISS J. Murray 12' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,12.17,Missed,,,,,,,,,,,,,,,,,,
515,PT01M20.00S,2023-10-28T00:47:41.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,77,86,2023-10-28T00:47:51Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Right,,,514.0,,,,,,,,,,,,,,,,,
517,PT01M20.00S,2023-10-28T00:47:48.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612743,77,86,2023-10-28T00:48:09Z,5140000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (4 PF) (Nnaji 2 FT),"[1628991, 1630192]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,202027.0,,,,,4.0,0.0,Nnaji,1630192.0,,,
519,PT01M20.00S,2023-10-28T00:48:15.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630192,,,1610612743,77,87,2023-10-28T00:48:15Z,5160000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (3 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
520,PT01M20.00S,2023-10-28T00:48:16.0Z,3,REGULAR,substitution,out,[],1631223,,,1610612743,77,87,2023-10-28T00:48:25Z,5170000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M20.00S,2023-10-28T00:48:16.0Z,3,REGULAR,substitution,out,[],1629723,,,1610612743,77,87,2023-10-28T00:48:25Z,5180000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M20.00S,2023-10-28T00:48:16.0Z,3,REGULAR,substitution,in,[],1631222,,,1610612743,77,87,2023-10-28T00:48:25Z,5190000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M20.00S,2023-10-28T00:48:16.0Z,3,REGULAR,substitution,in,[],1630533,,,1610612743,77,87,2023-10-28T00:48:25Z,5200000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT01M20.00S,2023-10-28T00:48:15.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630192,,,1610612743,77,87,2023-10-28T00:48:39Z,5210000,False,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
525,PT01M18.00S,2023-10-28T00:48:17.0Z,3,REGULAR,rebound,defensive,[],1631222,,,1610612763,77,87,2023-10-28T00:48:39Z,5220000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,524.0,3.0,2.0,1.0,,,,,,,,,,,,,,
526,PT01M08.00S,2023-10-28T00:48:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201565,92.32917214191852,53.18627450980392,1610612763,77,87,2023-10-28T00:48:51Z,5230000,False,16.0,20.0,1,right,MISS D. Rose driving Layup - blocked,"[201565, 1630192]",1610612763.0,MEM,driving,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,Nnaji,1630192.0,,,,,,,,,,,,
527,PT01M08.00S,2023-10-28T00:48:47.3Z,3,REGULAR,block,,[],1630192,,,1610612763,77,87,2023-10-28T00:48:49Z,5240000,False,,,0,,Z. Nnaji BLOCK (2 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
528,PT01M05.00S,2023-10-28T00:48:50.3Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,77,87,2023-10-28T00:48:50Z,5250000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,526.0,8.0,6.0,2.0,,,,,,,,,,,,,,
529,PT01M03.00S,2023-10-28T00:48:51.6Z,3,REGULAR,turnover,lost ball,[],1628991,,,1610612763,77,87,2023-10-28T00:48:55Z,5260000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1630192]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Nnaji,1630192.0
530,PT01M03.00S,2023-10-28T00:48:51.6Z,3,REGULAR,steal,,[],1630192,,,1610612743,77,87,2023-10-28T00:48:53Z,5270000,False,,,0,,Z. Nnaji STEAL (1 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
531,PT00M58.80S,2023-10-28T00:48:56.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202704,24.392247043363994,14.215686274509803,1610612743,77,87,2023-10-28T00:49:04Z,5280000,False,179.0,177.0,1,left,MISS R. Jackson 25' running 3PT,[202704],1610612743.0,DEN,running,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
532,PT00M55.10S,2023-10-28T00:49:00.6Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,77,87,2023-10-28T00:49:04Z,5290000,False,,,0,,Z. Williams REBOUND (Off:2 Def:6),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,531.0,8.0,6.0,2.0,,,,,,,,,,,,,,
533,PT00M49.10S,2023-10-28T00:49:07.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201565,86.94152431011827,55.392156862745104,1610612763,77,87,2023-10-28T00:49:19Z,5300000,False,27.0,70.0,1,right,MISS D. Rose 7' running Shot - blocked,"[201565, 1631212]",1610612763.0,MEM,running,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,Watson,1631212.0,,,,,,,,,,,,
534,PT00M49.10S,2023-10-28T00:49:07.1Z,3,REGULAR,block,,[],1631212,,,1610612763,77,87,2023-10-28T00:49:12Z,5310000,False,,,0,,P. Watson BLOCK (3 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT00M49.10S,2023-10-28T00:49:07.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,77,87,2023-10-28T00:49:19Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,533.0,,,,,,,,,,,,,,,,,
537,PT00M47.00S,2023-10-28T00:49:31.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,87.46714848883047,58.82352941176471,1610612763,77,87,2023-10-28T00:49:38Z,5340000,False,44.0,65.0,1,right,MISS D. Bane 7' driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
538,PT00M45.40S,2023-10-28T00:49:32.8Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612763,77,87,2023-10-28T00:49:32Z,5350000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,537.0,2.0,1.0,1.0,,,,,,,,,,,,,,
541,PT00M31.50S,2023-10-28T00:50:42.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,71.43561103810775,89.70588235294117,1610612763,77,87,2023-10-28T00:51:16Z,5380000,False,199.0,216.0,1,right,MISS D. Bane 29' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,29.34,Missed,,,,,,,,,,,,,,,,,,
542,PT00M31.50S,2023-10-28T00:50:42.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,77,87,2023-10-28T00:51:16Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,541.0,,,,,,,,,,,,,,,,,
543,PT00M31.50S,2023-10-28T00:50:47.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612763,77,87,2023-10-28T00:50:54Z,5400000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,2530.0,,,,,,,,,,,
544,PT00M31.50S,2023-10-28T00:51:02.3Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,77,87,2023-10-28T00:51:04Z,5410000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M31.50S,2023-10-28T00:51:02.3Z,3,REGULAR,substitution,in,[],1629008,,,1610612743,77,87,2023-10-28T00:51:04Z,5420000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT00M14.30S,2023-10-28T00:51:32.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,8.754927726675426,58.57843137254902,1610612743,77,87,2023-10-28T00:51:38Z,5430000,False,-43.0,30.0,1,left,MISS R. Jackson driving Layup,[202704],1610612743.0,DEN,driving,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
547,PT00M10.80S,2023-10-28T00:51:35.9Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,77,87,2023-10-28T00:51:35Z,5440000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:11),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,546.0,12.0,11.0,1.0,,,,,,,,,,,,,,
548,PT00M09.10S,2023-10-28T00:51:37.5Z,3,REGULAR,turnover,lost ball,[],1629008,,,1610612743,77,87,2023-10-28T00:51:42Z,5450000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1630217]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Bane,1630217.0
549,PT00M09.10S,2023-10-28T00:51:37.5Z,3,REGULAR,steal,,[],1630217,,,1610612763,77,87,2023-10-28T00:51:39Z,5460000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
550,PT00M09.10S,2023-10-28T00:51:44.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612763,77,87,2023-10-28T00:51:50Z,5470000,False,,,0,,M. Porter Jr. personal FOUL (4 PF) (Bane 2 FT),"[1629008, 1630217]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,202027.0,,,,,4.0,0.0,Bane,1630217.0,,,
552,PT00M09.10S,2023-10-28T00:52:16.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630217,,,1610612763,78,87,2023-10-28T00:52:16Z,5490000,False,,,0,,D. Bane Free Throw 1 of 2 (9 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
553,PT00M09.10S,2023-10-28T00:52:34.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630217,,,1610612763,79,87,2023-10-28T00:52:34Z,5500000,False,,,0,,D. Bane Free Throw 2 of 2 (10 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
554,PT00M00.30S,2023-10-28T00:52:47.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,14.799605781865965,51.225490196078425,1610612743,79,89,2023-10-28T00:52:56Z,5510000,False,-6.0,87.0,1,left,R. Jackson 8' driving floating Jump Shot (16 PTS),[202704],1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,8.68,Made,,,,,,,,16.0,,,,,,,,,,
555,PT00M00.00S,2023-10-28T00:52:50.6Z,3,REGULAR,period,end,[],0,,,1610612763,79,89,2023-10-28T00:52:50Z,5520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2023-10-28T00:55:06.7Z,4,REGULAR,substitution,out,['startperiod'],1630217,,,1610612763,79,89,2023-10-28T00:55:31Z,5530000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2023-10-28T00:55:06.7Z,4,REGULAR,substitution,out,['startperiod'],1629008,,,1610612763,79,89,2023-10-28T00:55:31Z,5540000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2023-10-28T00:55:06.7Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,79,89,2023-10-28T00:55:31Z,5550000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2023-10-28T00:55:06.7Z,4,REGULAR,substitution,in,['startperiod'],1631128,,,1610612763,79,89,2023-10-28T00:55:31Z,5560000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2023-10-28T00:55:51.4Z,4,REGULAR,period,start,[],0,,,1610612763,79,89,2023-10-28T00:55:51Z,5570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT11M41.00S,2023-10-28T00:56:09.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,86.94152431011827,44.85294117647059,1610612763,81,89,2023-10-28T00:56:19Z,5590000,False,-26.0,70.0,1,right,J. Jackson Jr. 7' turnaround Hook (19 PTS),[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,,,,19.0,,,,,,,,,,
563,PT11M29.00S,2023-10-28T00:56:25.1Z,4,REGULAR,foul,personal,[],1628991,,,1610612743,81,89,2023-10-28T00:56:35Z,5600000,False,,,0,,J. Jackson Jr. personal FOUL (5 PF),"[1628991, 1630192]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,202027.0,,,,,5.0,0.0,Nnaji,1630192.0,,,
565,PT11M29.00S,2023-10-28T00:56:36.2Z,4,REGULAR,substitution,out,[],1628991,,,1610612743,81,89,2023-10-28T00:56:39Z,5620000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT11M29.00S,2023-10-28T00:56:36.2Z,4,REGULAR,substitution,in,[],1630214,,,1610612743,81,89,2023-10-28T00:56:39Z,5630000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT11M21.00S,2023-10-28T00:56:55.2Z,4,REGULAR,3pt,Jump Shot,[],1631128,24.78646517739816,82.1078431372549,1610612743,81,89,2023-10-28T00:56:59Z,5640000,False,-161.0,180.0,1,left,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,24.15,Missed,,,,,,,,,,,,,,,,,,
568,PT11M21.00S,2023-10-28T00:56:55.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,81,89,2023-10-28T00:56:59Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,567.0,,,,,,,,,,,,,,,,,
569,PT11M21.00S,2023-10-28T00:56:59.8Z,4,REGULAR,foul,personal,[],1631222,,,1610612743,81,89,2023-10-28T00:57:08Z,5660000,False,,,0,,J. LaRavia loose ball personal FOUL (1 PF),"[1631222, 1630192]",1610612763.0,MEM,loose ball,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,2530.0,,,,,1.0,0.0,Nnaji,1630192.0,,,
571,PT11M16.00S,2023-10-28T00:57:20.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,9.674770039421814,43.13725490196079,1610612743,81,91,2023-10-28T00:57:25Z,5680000,False,34.0,38.0,1,left,Z. Nnaji cutting Layup (5 PTS) (R. Jackson 5 AST),"[1630192, 202704]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,,,,,,,,5.0,R. Jackson,202704.0,5.0,,,,,,,
573,PT10M58.00S,2023-10-28T00:57:37.3Z,4,REGULAR,3pt,Jump Shot,[],201565,93.38042049934296,3.431372549019608,1610612763,84,91,2023-10-28T00:57:41Z,5700000,False,-233.0,10.0,1,right,D. Rose 3PT  (9 PTS) (Z. Williams 3 AST),"[201565, 1630533]",1610612763.0,MEM,,,,Rose,D. Rose,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,,,,9.0,Z. Williams,1630533.0,3.0,,,,,,,
575,PT10M43.00S,2023-10-28T00:57:54.3Z,4,REGULAR,turnover,out-of-bounds,[],1630192,,,1610612743,84,91,2023-10-28T00:58:06Z,5720000,False,,,0,,Z. Nnaji lost ball out-of-bounds TURNOVER (1 TO),[1630192],1610612743.0,DEN,lost ball,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,1629178.0,,,,,,,,,1.0,,
576,PT10M29.00S,2023-10-28T00:58:14.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630533,82.9993429697766,37.254901960784316,1610612763,84,91,2023-10-28T00:58:21Z,5730000,False,-64.0,107.0,1,right,MISS Z. Williams 12' floating Shot,[1630533],1610612763.0,MEM,floating,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.48,Missed,,,,,,,,,,,,,,,,,,
577,PT10M26.00S,2023-10-28T00:58:17.4Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612763,84,91,2023-10-28T00:58:21Z,5740000,False,,,0,,X. Tillman REBOUND (Off:2 Def:6),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,576.0,8.0,6.0,2.0,,,,,,,,,,,,,,
578,PT10M24.00S,2023-10-28T00:58:19.1Z,4,REGULAR,turnover,bad pass,[],1630214,,,1610612763,84,91,2023-10-28T00:58:25Z,5750000,False,,,0,,X. Tillman bad pass TURNOVER (3 TO),"[1630214, 1631128]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,3.0,Braun,1631128.0
579,PT10M24.00S,2023-10-28T00:58:19.1Z,4,REGULAR,steal,,[],1631128,,,1610612743,84,91,2023-10-28T00:58:20Z,5760000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
580,PT10M02.00S,2023-10-28T00:58:44.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,84,91,2023-10-28T00:58:55Z,5770000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
581,PT09M49.00S,2023-10-28T00:59:08.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630533,85.23324572930355,60.5392156862745,1610612763,84,91,2023-10-28T00:59:17Z,5780000,False,53.0,86.0,1,right,MISS Z. Williams 10' driving floating Shot,[1630533],1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.11,Missed,,,,,,,,,,,,,,,,,,
582,PT09M45.00S,2023-10-28T00:59:12.3Z,4,REGULAR,rebound,defensive,[],202704,,,1610612743,84,91,2023-10-28T01:00:48Z,5790000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,581.0,2.0,2.0,0.0,,,,,,,,,,,,,,
583,PT09M34.00S,2023-10-28T00:59:23.6Z,4,REGULAR,3pt,Jump Shot,[],1627750,31.35676741130092,60.29411764705882,1610612743,84,91,2023-10-28T00:59:28Z,5800000,False,-51.0,242.0,1,left,MISS J. Murray 24' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,24.77,Missed,,,,,,,,,,,,,,,,,,
584,PT09M31.00S,2023-10-28T00:59:26.6Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,84,91,2023-10-28T00:59:28Z,5810000,False,,,0,,J. Konchar REBOUND (Off:0 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,583.0,6.0,6.0,0.0,,,,,,,,,,,,,,
585,PT09M21.00S,2023-10-28T00:59:36.8Z,4,REGULAR,3pt,Jump Shot,[],201565,74.06373193166885,13.725490196078432,1610612763,87,91,2023-10-28T00:59:42Z,5820000,False,-181.0,191.0,1,right,D. Rose 26' 3PT pullup (12 PTS) (J. Konchar 2 AST),"[201565, 1629723]",1610612763.0,MEM,pullup,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,26.36,Made,,,,,,,,12.0,J. Konchar,1629723.0,2.0,,,,,,,
587,PT09M19.00S,2023-10-28T00:59:42.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,87,91,2023-10-28T00:59:42Z,5840000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M06.00S,2023-10-28T01:02:57.3Z,4,REGULAR,3pt,Jump Shot,[],1631128,29.911300919842315,30.14705882352941,1610612743,87,91,2023-10-28T01:03:03Z,5850000,False,99.0,229.0,1,left,MISS C. Braun 24' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
590,PT09M06.00S,2023-10-28T01:02:57.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,87,91,2023-10-28T01:03:03Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,589.0,,,,,,,,,,,,,,,,,
591,PT09M06.00S,2023-10-28T01:03:02.6Z,4,REGULAR,foul,personal,[],201565,,,1610612743,87,91,2023-10-28T01:03:20Z,5870000,False,,,0,,D. Rose loose ball personal FOUL (2 PF),"[201565, 1630192]",1610612763.0,MEM,loose ball,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,,,202027.0,,,,,2.0,0.0,Nnaji,1630192.0,,,
593,PT08M51.00S,2023-10-28T01:03:36.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202704,14.4053876478318,68.13725490196079,1610612743,87,91,2023-10-28T01:03:42Z,5890000,False,-91.0,83.0,1,left,MISS R. Jackson 12' driving floating Shot,[202704],1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,12.29,Missed,,,,,,,,,,,,,,,,,,
594,PT08M47.00S,2023-10-28T01:03:40.5Z,4,REGULAR,rebound,offensive,[],1631128,,,1610612743,87,91,2023-10-28T01:03:42Z,5900000,False,,,0,,C. Braun REBOUND (Off:1 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,593.0,3.0,2.0,1.0,,,,,,,,,,,,,,
