actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
412,PT02M52.00S,2024-03-14T01:35:19.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,89.83245729303549,4.411764705882353,1610612766,70,77,2024-03-14T01:35:23Z,4050000,False,-228.0,43.0,1,right,MISS G. Williams 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
413,PT02M50.00S,2024-03-14T01:35:21.3Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612763,70,77,2024-03-14T01:35:23Z,4060000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:2),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,,,,,,412.0,2.0,2.0,0.0,,,,,,,,,
414,PT02M41.00S,2024-03-14T01:35:30.7Z,3,REGULAR,turnover,lost ball,[],1630692,,,1610612763,70,77,2024-03-14T01:45:15Z,4070000,False,,,0,,J. Goodwin lost ball TURNOVER (1 TO),"[1630692, 1629684]",1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,1.0,Williams,1629684.0,,,,,,,,,,,,,,
415,PT02M41.00S,2024-03-14T01:35:30.7Z,3,REGULAR,steal,,[],1629684,,,1610612766,70,77,2024-03-14T01:39:47Z,4080000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
416,PT02M27.00S,2024-03-14T01:35:47.8Z,3,REGULAR,foul,personal,[],1630692,,,1610612766,70,77,2024-03-14T01:35:54Z,4090000,False,,,0,,J. Goodwin personal FOUL (1 PF),"[1630692, 1629684]",1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,,,1.0,0.0,Williams,1629684.0
418,PT02M27.00S,2024-03-14T01:35:53.9Z,3,REGULAR,substitution,out,[],203995,,,1610612766,70,77,2024-03-14T01:36:04Z,4110000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M27.00S,2024-03-14T01:35:53.9Z,3,REGULAR,substitution,out,[],1641706,,,1610612766,70,77,2024-03-14T01:36:04Z,4120000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M27.00S,2024-03-14T01:35:53.9Z,3,REGULAR,substitution,in,[],202722,,,1610612766,70,77,2024-03-14T01:36:04Z,4130000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M27.00S,2024-03-14T01:35:53.9Z,3,REGULAR,substitution,in,[],1630544,,,1610612766,70,77,2024-03-14T01:36:04Z,4140000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M19.00S,2024-03-14T01:36:25.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202722,88.91261498028909,2.2058823529411766,1610612766,70,77,2024-03-14T01:36:30Z,4150000,False,-239.0,52.0,1,right,MISS D. Bertans 24' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,24.45,Missed,,,,,,,,,,,,,,,,,,
423,PT02M15.00S,2024-03-14T01:36:29.8Z,3,REGULAR,rebound,defensive,[],1630610,,,1610612763,70,77,2024-03-14T01:36:30Z,4160000,False,,,0,,D. Jarreau REBOUND (Off:0 Def:5),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,Left Corner 3,24+ Left,,,,,,,,422.0,5.0,5.0,0.0,,,,,,,,,
424,PT02M02.00S,2024-03-14T01:36:42.0Z,3,REGULAR,3pt,Jump Shot,[],1630692,33.459264126149804,54.90196078431373,1610612763,70,77,2024-03-14T01:36:46Z,4170000,False,-25.0,262.0,1,left,MISS J. Goodwin 26' 3PT,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
425,PT01M59.00S,2024-03-14T01:36:45.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,70,77,2024-03-14T01:36:46Z,4180000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,424.0,5.0,4.0,1.0,,,,,,,,,
426,PT01M54.00S,2024-03-14T01:36:50.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,86.5473061760841,95.34313725490196,1610612766,70,80,2024-03-14T01:38:35Z,4190000,False,227.0,74.0,1,right,G. Williams 3PT running (3 PTS),[1629684],1610612766.0,CHA,running,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,23.85,Made,3.0,,,,,,,,,,,,,,,,,
427,PT01M27.00S,2024-03-14T01:37:16.8Z,3,REGULAR,3pt,Jump Shot,[],1641713,30.962549277266753,68.62745098039215,1610612763,70,80,2024-03-14T01:37:26Z,4200000,False,-93.0,239.0,1,left,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
428,PT01M27.00S,2024-03-14T01:37:16.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,70,80,2024-03-14T01:37:26Z,4210000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,427.0,,,,,,,,,,,,
431,PT01M27.00S,2024-03-14T01:37:52.7Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612766,70,80,2024-03-14T01:41:25Z,4240000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M09.00S,2024-03-14T01:41:53.2Z,3,REGULAR,3pt,Jump Shot,[],202722,96.00854139290408,2.450980392156863,1610612766,70,80,2024-03-14T01:41:57Z,4270000,False,-238.0,-15.0,1,right,MISS D. Bertans 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
435,PT01M06.00S,2024-03-14T01:41:56.2Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612763,70,80,2024-03-14T01:41:57Z,4280000,False,,,0,,W. Gabriel REBOUND (Off:2 Def:3),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Left Corner 3,24+ Left,,,,,,,,434.0,5.0,3.0,2.0,,,,,,,,,
436,PT00M49.40S,2024-03-14T01:42:15.0Z,3,REGULAR,turnover,traveling,[],1630610,,,1610612763,70,80,2024-03-14T01:42:19Z,4290000,False,,,0,,D. Jarreau traveling TURNOVER (1 TO),[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,201638.0,,,,,,,,,,,,,
437,PT00M33.70S,2024-03-14T01:42:41.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202722,95.6143232588699,3.6764705882352944,1610612766,70,80,2024-03-14T01:42:45Z,4300000,False,-232.0,-11.0,1,right,MISS D. Bertans 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
438,PT00M30.70S,2024-03-14T01:42:44.6Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612763,70,80,2024-03-14T01:42:45Z,4310000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:3),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,,,,,,437.0,3.0,3.0,0.0,,,,,,,,,
439,PT00M15.60S,2024-03-14T01:42:59.6Z,3,REGULAR,turnover,bad pass,[],1630692,,,1610612763,70,80,2024-03-14T01:43:02Z,4320000,False,,,0,,J. Goodwin bad pass TURNOVER (2 TO),"[1630692, 1630197]",1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Right Center,,,,2.0,Pokusevski,1630197.0,,,,,,,,,,,,,,
440,PT00M15.60S,2024-03-14T01:42:59.6Z,3,REGULAR,steal,,[],1630197,,,1610612766,70,80,2024-03-14T01:43:01Z,4330000,False,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
441,PT00M00.00S,2024-03-14T01:43:18.1Z,3,REGULAR,turnover,lost ball,[],1630544,,,1610612766,70,80,2024-03-14T01:43:21Z,4340000,False,,,0,,T. Mann lost ball TURNOVER (2 TO),"[1630544, 1631222]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,,2.0,LaRavia,1631222.0,,,,,,,,,,,,,,
442,PT00M00.00S,2024-03-14T01:43:18.1Z,3,REGULAR,steal,,[],1631222,,,1610612763,70,80,2024-03-14T01:43:19Z,4350000,False,,,0,,J. LaRavia STEAL (2 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
443,PT00M00.00S,2024-03-14T01:43:24.6Z,3,REGULAR,period,end,[],0,,,1610612763,70,80,2024-03-14T01:43:24Z,4360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2024-03-14T01:43:30.6Z,4,REGULAR,substitution,out,['startperiod'],1630610,,,1610612763,70,80,2024-03-14T01:45:51Z,4370000,False,,,0,,SUB out: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2024-03-14T01:43:30.6Z,4,REGULAR,substitution,out,['startperiod'],1641713,,,1610612763,70,80,2024-03-14T01:45:51Z,4380000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2024-03-14T01:43:30.6Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612763,70,80,2024-03-14T01:45:51Z,4390000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2024-03-14T01:43:30.6Z,4,REGULAR,substitution,out,['startperiod'],1630197,,,1610612763,70,80,2024-03-14T01:45:51Z,4400000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2024-03-14T01:43:30.6Z,4,REGULAR,substitution,in,['startperiod'],1630590,,,1610612763,70,80,2024-03-14T01:45:51Z,4410000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2024-03-14T01:43:30.6Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,70,80,2024-03-14T01:45:51Z,4420000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2024-03-14T01:43:30.6Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612763,70,80,2024-03-14T01:45:51Z,4430000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2024-03-14T01:43:30.6Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612763,70,80,2024-03-14T01:45:51Z,4440000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2024-03-14T01:45:53.5Z,4,REGULAR,period,start,[],0,,,1610612766,70,80,2024-03-14T01:45:53Z,4450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT11M46.00S,2024-03-14T01:46:06.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,87.33574244415243,42.64705882352941,1610612766,70,80,2024-03-14T01:46:13Z,4460000,False,-37.0,67.0,1,right,MISS B. Miller 7' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
454,PT11M43.00S,2024-03-14T01:46:09.8Z,4,REGULAR,rebound,defensive,[],1630590,,,1610612763,70,80,2024-03-14T01:46:13Z,4470000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:3),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,453.0,4.0,3.0,1.0,,,,,,,,,
455,PT11M39.00S,2024-03-14T01:46:13.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631222,6.1268068331143235,52.69607843137255,1610612763,70,80,2024-03-14T01:46:19Z,4480000,False,-13.0,5.0,1,left,MISS J. LaRavia running Layup - blocked,"[1631222, 202722]",1610612763.0,MEM,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,Bertans,202722.0,,,,,,,
456,PT11M39.00S,2024-03-14T01:46:13.0Z,4,REGULAR,block,,[],202722,,,1610612763,70,80,2024-03-14T01:49:07Z,4490000,False,,,0,,D. Bertans BLOCK (1 BLK),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT11M38.00S,2024-03-14T01:46:14.0Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612766,70,80,2024-03-14T01:46:19Z,4500000,False,,,0,,G. Williams REBOUND (Off:0 Def:5),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,455.0,5.0,5.0,0.0,,,,,,,,,
458,PT11M38.00S,2024-03-14T01:46:17.8Z,4,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612766,70,80,2024-03-14T01:46:31Z,4510000,False,,,0,,G. Williams step out-of-bounds TURNOVER (5 TO),[1629684],1610612766.0,CHA,step,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,,5.0,,,,,,,,,,,,,,,,
459,PT11M25.00S,2024-03-14T01:46:52.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630692,16.113666228646515,48.28431372549019,1610612763,72,80,2024-03-14T01:46:57Z,4520000,False,9.0,99.0,1,left,J. Goodwin 9' step back Jump Shot (12 PTS),[1630692],1610612763.0,MEM,step back,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,9.94,Made,12.0,,,,,,,,,,,,,,,,,
460,PT11M15.00S,2024-03-14T01:47:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,92.32917214191852,53.431372549019606,1610612766,72,80,2024-03-14T01:47:10Z,4530000,False,17.0,20.0,1,right,MISS T. Mann driving Layup - blocked,"[1630544, 1629117]",1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,Gabriel,1629117.0,,,,,,,
461,PT11M15.00S,2024-03-14T01:47:05.2Z,4,REGULAR,block,,[],1629117,,,1610612766,72,80,2024-03-14T01:47:07Z,4540000,False,,,0,,W. Gabriel BLOCK (1 BLK),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT11M15.00S,2024-03-14T01:47:05.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,72,80,2024-03-14T01:47:10Z,4550000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,460.0,,,,,,,,,,,,
464,PT11M01.00S,2024-03-14T01:47:24.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,6.915243101182654,47.30392156862745,1610612763,74,80,2024-03-14T01:47:29Z,4570000,False,13.0,13.0,1,left,J. LaRavia driving finger roll Layup (5 PTS) (W. Gabriel 1 AST),"[1631222, 1629117]",1610612763.0,MEM,driving finger roll,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,1.84,Made,5.0,,,,,,,,,,,W. Gabriel,1629117.0,1.0,,,,
466,PT10M37.00S,2024-03-14T01:47:48.1Z,4,REGULAR,3pt,Jump Shot,[],202722,74.06373193166885,13.970588235294118,1610612766,74,80,2024-03-14T01:47:53Z,4590000,False,-180.0,191.0,1,right,MISS D. Bertans 26' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
467,PT10M33.00S,2024-03-14T01:47:52.1Z,4,REGULAR,rebound,defensive,[],1629117,,,1610612763,74,80,2024-03-14T01:47:53Z,4600000,False,,,0,,W. Gabriel REBOUND (Off:2 Def:4),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Left Center,,,,,,,,466.0,6.0,4.0,2.0,,,,,,,,,
468,PT10M20.00S,2024-03-14T01:48:10.6Z,4,REGULAR,foul,offensive,[],1629117,,,1610612763,74,80,2024-03-14T01:48:19Z,4610000,False,,,0,,W. Gabriel offensive FOUL (2 PF),"[1629117, 1630544]",1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,,,2.0,0.0,Mann,1630544.0
470,PT10M20.00S,2024-03-14T01:48:10.6Z,4,REGULAR,turnover,offensive foul,[],1629117,,,1610612763,74,80,2024-03-14T01:48:10Z,4630000,False,,,0,,W. Gabriel offensive foul TURNOVER (3 TO),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,3.0,,,202026.0,,,,,,,,,,,,,
471,PT10M13.00S,2024-03-14T01:48:37.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630544,91.80354796320631,47.549019607843135,1610612766,74,82,2024-03-14T01:48:42Z,4640000,False,-12.0,25.0,1,right,T. Mann driving Layup (10 PTS),[1630544],1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.74,Made,10.0,,,,,,,,,,,,,,,,,
472,PT10M13.00S,2024-03-14T01:48:41.2Z,4,REGULAR,foul,personal,['1freethrow'],1630692,,,1610612766,74,82,2024-03-14T01:49:02Z,4650000,False,,,0,,J. Goodwin shooting personal FOUL (2 PF) (Mann 1 FT),"[1630692, 1630544]",1610612763.0,MEM,shooting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,,,2.0,0.0,Mann,1630544.0
474,PT10M13.00S,2024-03-14T01:49:03.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630544,,,1610612766,74,82,2024-03-14T01:49:08Z,4670000,False,,,0,,MISS T. Mann Free Throw 1 of 1,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
475,PT10M09.00S,2024-03-14T01:49:07.3Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612763,74,82,2024-03-14T01:49:08Z,4680000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,474.0,3.0,1.0,2.0,,,,,,,,,
476,PT09M58.00S,2024-03-14T01:49:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,6.783837056504599,54.65686274509803,1610612763,74,82,2024-03-14T01:49:20Z,4690000,False,-23.0,11.0,1,left,MISS J. LaRavia driving Layup - blocked,"[1631222, 1629684]",1610612763.0,MEM,driving,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,Williams,1629684.0,,,,,,,
477,PT09M58.00S,2024-03-14T01:49:15.6Z,4,REGULAR,block,,[],1629684,,,1610612763,74,82,2024-03-14T01:53:36Z,4700000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
478,PT09M54.00S,2024-03-14T01:49:19.6Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612766,74,82,2024-03-14T01:49:20Z,4710000,False,,,0,,G. Williams REBOUND (Off:0 Def:6),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,476.0,6.0,6.0,0.0,,,,,,,,,
479,PT09M53.00S,2024-03-14T01:49:20.2Z,4,REGULAR,turnover,lost ball,[],1629684,,,1610612766,74,82,2024-03-14T01:49:23Z,4720000,False,,,0,,G. Williams lost ball TURNOVER (6 TO),"[1629684, 1631222]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,6.0,LaRavia,1631222.0,,,,,,,,,,,,,,
480,PT09M53.00S,2024-03-14T01:49:20.2Z,4,REGULAR,steal,,[],1631222,,,1610612763,74,82,2024-03-14T01:49:21Z,4730000,False,,,0,,J. LaRavia STEAL (3 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
481,PT09M48.00S,2024-03-14T01:49:24.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,18.610381077529567,94.11764705882352,1610612763,74,82,2024-03-14T01:49:32Z,4740000,False,-221.0,122.0,1,left,MISS J. Goodwin 25' 3PT,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
482,PT09M47.00S,2024-03-14T01:49:25.4Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,74,82,2024-03-14T01:49:52Z,4750000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,481.0,4.0,3.0,1.0,,,,,,,,,
484,PT09M34.00S,2024-03-14T01:50:03.0Z,4,REGULAR,3pt,Jump Shot,[],202722,66.96780551905388,63.970588235294116,1610612766,74,82,2024-03-14T01:50:07Z,4770000,False,70.0,258.0,1,right,MISS D. Bertans 26' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
485,PT09M33.00S,2024-03-14T01:50:04.0Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,74,82,2024-03-14T01:50:07Z,4780000,False,,,0,,N. Richards REBOUND (Off:2 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,484.0,5.0,3.0,2.0,,,,,,,,,
486,PT09M33.00S,2024-03-14T01:50:08.1Z,4,REGULAR,foul,personal,['2freethrow'],1629117,,,1610612766,74,82,2024-03-14T01:50:31Z,4790000,False,,,0,,W. Gabriel shooting personal FOUL (3 PF) (Richards 2 FT),"[1629117, 1630208]",1610612763.0,MEM,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,,,,,,,,,,3.0,0.0,Richards,1630208.0
488,PT09M33.00S,2024-03-14T01:50:32.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,74,82,2024-03-14T01:50:32Z,4810000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
489,PT09M33.00S,2024-03-14T01:50:32.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,74,82,2024-03-14T01:50:32Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,
490,PT09M33.00S,2024-03-14T01:50:32.8Z,4,REGULAR,substitution,out,[],1629117,,,1610612766,74,82,2024-03-14T01:50:37Z,4830000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M33.00S,2024-03-14T01:50:32.8Z,4,REGULAR,substitution,in,[],1641998,,,1610612766,74,82,2024-03-14T01:50:37Z,4840000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M33.00S,2024-03-14T01:50:52.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,74,83,2024-03-14T01:50:52Z,4850000,False,,,0,,N. Richards Free Throw 2 of 2 (3 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
493,PT09M11.00S,2024-03-14T01:51:19.3Z,4,REGULAR,turnover,bad pass,[],1631222,,,1610612763,74,83,2024-03-14T01:51:36Z,4860000,False,,,0,,J. LaRavia bad pass TURNOVER (1 TO),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,,,,,,,,,,,,,,
494,PT09M11.00S,2024-03-14T01:51:24.2Z,4,REGULAR,foul,personal,[],1630692,,,1610612766,74,83,2024-03-14T01:51:29Z,4870000,False,,,0,,J. Goodwin loose ball personal FOUL (3 PF),"[1630692, 1641706]",1610612763.0,MEM,loose ball,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,,2005.0,,,,,,,,,,3.0,0.0,Miller,1641706.0
