actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
169,PT10M43.00S,2024-04-07T00:49:07.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641998,6.521024967148489,53.67647058823529,1610612763,23,32,2024-04-07T00:49:30Z,1640000,False,-18.0,9.0,1,left,MISS T. Jemison cutting DUNK - blocked,"[1641998, 203954]",1610612763.0,MEM,cutting,,,Jemison,T. Jemison,,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,Embiid,203954.0
170,PT10M43.00S,2024-04-07T00:49:07.2Z,2,REGULAR,block,,[],203954,,,1610612763,23,32,2024-04-07T00:49:09Z,1650000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
171,PT10M41.00S,2024-04-07T00:49:09.2Z,2,REGULAR,rebound,offensive,[],1630590,,,1610612763,23,32,2024-04-07T01:00:06Z,1660000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:0),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,Restricted Area,0-8 Center,,,169.0,1.0,0.0,1.0,,,,,,,,,,,,,
228,PT10M40.00S,2024-04-07T00:49:11.1Z,2,REGULAR,turnover,bad pass,[],1630590,,,1610612763,23,32,2024-04-07T00:59:41Z,1665000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (2 TO),"[1630590, 1626166]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Payne,1626166.0,,,,,,
229,PT10M40.00S,2024-04-07T00:49:11.1Z,2,REGULAR,steal,,[],1626166,,,1610612755,23,32,2024-04-07T00:59:07Z,1667500,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
172,PT10M35.00S,2024-04-07T00:49:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630231,95.22010512483574,50.0,1610612755,23,32,2024-04-07T01:05:00Z,1670000,False,0.0,-8.0,1,right,MISS K. Martin running Layup - blocked,"[1630231, 1630285]",1610612755.0,PHI,running,,,Martin,K. Martin,,,,,,Restricted Area,0-8 Center,0.76,Missed,,,,,,,,,,,,,,,,Simpson,1630285.0
173,PT10M35.00S,2024-04-07T00:49:15.0Z,2,REGULAR,block,,[],1630285,,,1610612755,23,32,2024-04-07T00:49:17Z,1680000,False,,,0,,Z. Simpson BLOCK (1 BLK),[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
174,PT10M31.00S,2024-04-07T00:49:19.0Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612755,23,32,2024-04-07T00:49:21Z,1690000,False,,,0,,K. Martin REBOUND (Off:2 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,Restricted Area,0-8 Center,,,172.0,3.0,1.0,2.0,,,,,,,,,,,,,
175,PT10M31.00S,2024-04-07T00:49:20.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,94.40999984741211,50.0,1610612755,23,34,2024-04-07T00:59:07Z,1700000,False,0.0,0.0,1,right,K. Martin putback Layup (4 PTS),[1630231],1610612755.0,PHI,putback,,,Martin,K. Martin,,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,
176,PT10M31.00S,2024-04-07T00:49:27.0Z,2,REGULAR,foul,personal,[],1627741,,,1610612763,23,34,2024-04-07T00:50:47Z,1710000,False,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 1641851]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,2004.0,Mid-Range,16-24 Left,,,,,,,,,,,,,,2.0,0.0,Allen,1641851.0,,
186,PT10M31.00S,2024-04-07T00:49:39.8Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,23,34,2024-04-07T00:51:18Z,1725000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M31.00S,2024-04-07T00:49:39.8Z,2,REGULAR,substitution,in,[],1641970,,,1610612763,23,34,2024-04-07T00:51:18Z,1727500,False,,,0,,SUB in: M. Pereira,[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M16.00S,2024-04-07T00:49:52.7Z,2,REGULAR,2pt,Jump Shot,[],1630590,21.632720105124836,30.637254901960787,1610612763,25,34,2024-04-07T00:49:59Z,1730000,False,97.0,151.0,1,left,S. Pippen Jr. 17' step back Jump Shot (2 PTS),[1630590],1610612763.0,MEM,step back,,,Pippen Jr.,S. Pippen Jr.,,,,,,Mid-Range,16-24 Right Center,17.92,Made,,,,,2.0,,,,,,,,,,,,
180,PT10M02.00S,2024-04-07T00:50:23.3Z,2,REGULAR,foul,personal,['2freethrow'],1641970,,,1610612755,25,34,2024-04-07T00:50:34Z,1750000,False,,,0,,M. Pereira shooting personal FOUL (1 PF) (Embiid 2 FT),"[1641970, 203954]",1610612763.0,MEM,shooting,,,Pereira,M. Pereira,,,,,2004.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Embiid,203954.0,,
182,PT10M02.00S,2024-04-07T00:50:36.8Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,25,35,2024-04-07T00:50:36Z,1770000,False,,,0,,J. Embiid Free Throw 1 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
183,PT10M02.00S,2024-04-07T00:50:54.4Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,25,36,2024-04-07T00:50:54Z,1780000,False,,,0,,J. Embiid Free Throw 2 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
184,PT09M45.00S,2024-04-07T00:51:12.8Z,2,REGULAR,2pt,Jump Shot,[],1630590,21.23850197109067,38.72549019607843,1610612763,25,36,2024-04-07T00:51:18Z,1790000,False,56.0,147.0,1,left,MISS S. Pippen Jr. 15' driving floating Shot,[1630590],1610612763.0,MEM,driving floating,,,Pippen Jr.,S. Pippen Jr.,,,,,,Mid-Range,8-16 Center,15.75,Missed,,,,,,,,,,,,,,,,,
185,PT09M41.00S,2024-04-07T00:51:15.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,25,36,2024-04-07T00:51:15Z,1800000,False,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Mid-Range,8-16 Center,,,184.0,6.0,6.0,0.0,,,,,,,,,,,,,
188,PT09M29.00S,2024-04-07T00:51:28.0Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,25,36,2024-04-07T00:51:33Z,1810000,False,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 1630590]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,Pippen Jr.,1630590.0,,,,,,
189,PT09M29.00S,2024-04-07T00:51:28.0Z,2,REGULAR,steal,,[],1630590,,,1610612763,25,36,2024-04-07T00:51:30Z,1820000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
190,PT09M16.00S,2024-04-07T00:51:40.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630285,16.63929040735874,41.911764705882355,1610612763,25,36,2024-04-07T00:51:46Z,1830000,False,40.0,104.0,1,left,MISS Z. Simpson 11' driving Hook,[1630285],1610612763.0,MEM,driving,,,Simpson,Z. Simpson,,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,
191,PT09M13.00S,2024-04-07T00:51:43.6Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612755,25,36,2024-04-07T00:51:46Z,1840000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,In The Paint (Non-RA),8-16 Center,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,
192,PT09M09.00S,2024-04-07T00:51:48.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,76.2976346911958,12.009803921568627,1610612755,25,36,2024-04-07T00:51:57Z,1850000,False,-190.0,170.0,1,right,MISS B. Hield 25' running 3PT,[1627741],1610612755.0,PHI,running,,,Hield,B. Hield,,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,
193,PT09M07.00S,2024-04-07T00:51:50.6Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,25,36,2024-04-07T00:51:50Z,1860000,False,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Above the Break 3,24+ Left Center,,,192.0,7.0,6.0,1.0,,,,,,,,,,,,,
194,PT09M04.00S,2024-04-07T00:51:53.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,93.64323258869908,94.85294117647058,1610612755,25,36,2024-04-07T00:52:05Z,1870000,False,224.0,7.0,1,right,MISS C. Payne 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,
195,PT09M00.00S,2024-04-07T00:51:57.1Z,2,REGULAR,rebound,defensive,[],1641970,,,1610612763,25,36,2024-04-07T00:52:05Z,1880000,False,,,0,,M. Pereira REBOUND (Off:0 Def:5),[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,Right Corner 3,24+ Right,,,194.0,5.0,5.0,0.0,,,,,,,,,,,,,
196,PT08M48.00S,2024-04-07T00:52:09.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641970,5.206964520367937,51.71568627450981,1610612763,25,36,2024-04-07T00:52:15Z,1890000,False,-9.0,-4.0,1,left,MISS M. Pereira driving finger roll Layup,[1641970],1610612763.0,MEM,driving finger roll,,,Pereira,M. Pereira,,,,,,Restricted Area,0-8 Center,0.93,Missed,,,,,,,,,,,,,,,,,
197,PT08M46.00S,2024-04-07T00:52:11.4Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,25,36,2024-04-07T00:52:15Z,1900000,False,,,0,,K. Martin REBOUND (Off:2 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,Restricted Area,0-8 Center,,,196.0,4.0,2.0,2.0,,,,,,,,,,,,,
198,PT08M38.00S,2024-04-07T00:52:19.2Z,2,REGULAR,3pt,Jump Shot,[],201587,93.64323258869908,95.09803921568627,1610612755,25,39,2024-04-07T00:52:23Z,1910000,False,225.0,7.0,1,right,N. Batum 3PT  (3 PTS) (K. Martin 1 AST),"[201587, 1630231]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,,Right Corner 3,24+ Right,22.56,Made,,,,,3.0,K. Martin,1630231.0,1.0,,,,,,,,,
200,PT08M18.00S,2024-04-07T00:52:42.2Z,2,REGULAR,foul,personal,['2freethrow'],203954,,,1610612763,25,39,2024-04-07T00:52:50Z,1930000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Pippen Jr. 2 FT),"[203954, 1630590]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,2004.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Pippen Jr.,1630590.0,,
202,PT08M18.00S,2024-04-07T00:53:09.3Z,2,REGULAR,freethrow,1 of 2,[],1630590,,,1610612763,26,39,2024-04-07T00:53:09Z,1950000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (3 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
203,PT08M18.00S,2024-04-07T00:53:09.9Z,2,REGULAR,substitution,out,[],1630285,,,1610612763,26,39,2024-04-07T00:53:17Z,1960000,False,,,0,,SUB out: Z. Simpson,[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M18.00S,2024-04-07T00:53:09.9Z,2,REGULAR,substitution,out,[],1630231,,,1610612763,26,39,2024-04-07T00:53:17Z,1970000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M18.00S,2024-04-07T00:53:09.9Z,2,REGULAR,substitution,in,[],1630692,,,1610612763,26,39,2024-04-07T00:53:17Z,1980000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M18.00S,2024-04-07T00:53:09.9Z,2,REGULAR,substitution,in,[],1626162,,,1610612763,26,39,2024-04-07T00:53:17Z,1990000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M18.00S,2024-04-07T00:53:09.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612763,26,39,2024-04-07T00:53:32Z,2000000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M18.00S,2024-04-07T00:53:09.9Z,2,REGULAR,substitution,in,[],200768,,,1610612763,26,39,2024-04-07T00:53:32Z,2010000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M18.00S,2024-04-07T00:53:44.2Z,2,REGULAR,freethrow,2 of 2,[],1630590,,,1610612763,27,39,2024-04-07T00:53:44Z,2020000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (4 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
210,PT08M04.00S,2024-04-07T00:53:59.3Z,2,REGULAR,2pt,Jump Shot,[],203954,87.07293035479631,25.98039215686275,1610612755,27,39,2024-04-07T00:54:05Z,2030000,False,-120.0,69.0,1,right,MISS J. Embiid 13' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Mid-Range,8-16 Left,13.85,Missed,,,,,,,,,,,,,,,,,
211,PT07M58.00S,2024-04-07T00:54:05.3Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612763,27,39,2024-04-07T00:54:05Z,2040000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,Mid-Range,8-16 Left,,,210.0,2.0,1.0,1.0,,,,,,,,,,,,,
212,PT07M58.00S,2024-04-07T00:54:08.6Z,2,REGULAR,foul,personal,[],1626166,,,1610612763,27,39,2024-04-07T00:54:35Z,2050000,False,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1630590]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,2004.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,0.0,Pippen Jr.,1630590.0,,
215,PT07M44.00S,2024-04-07T00:55:01.7Z,2,REGULAR,foul,personal,[],1626162,,,1610612763,27,39,2024-04-07T00:55:12Z,2080000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1630692]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,2004.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,0.0,Goodwin,1630692.0,,
217,PT07M36.00S,2024-04-07T00:55:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641851,8.360709592641262,37.745098039215684,1610612763,29,39,2024-04-07T00:55:35Z,2100000,False,61.0,26.0,1,left,T. Allen 6' driving floating bank Jump Shot (2 PTS) (T. Jemison 1 AST),"[1641851, 1641998]",1610612763.0,MEM,driving floating bank,,,Allen,T. Allen,,,,,,In The Paint (Non-RA),0-8 Center,6.66,Made,,,,,2.0,T. Jemison,1641998.0,1.0,,,,,,,,,
219,PT07M17.00S,2024-04-07T00:55:44.7Z,2,REGULAR,3pt,Jump Shot,[],1626162,67.36202365308804,47.30392156862745,1610612755,29,39,2024-04-07T00:55:49Z,2120000,False,-13.0,254.0,1,right,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,
220,PT07M15.00S,2024-04-07T00:55:46.7Z,2,REGULAR,rebound,defensive,[],1641970,,,1610612763,29,39,2024-04-07T00:55:49Z,2130000,False,,,0,,M. Pereira REBOUND (Off:0 Def:6),[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,Above the Break 3,24+ Center,,,219.0,6.0,6.0,0.0,,,,,,,,,,,,,
221,PT07M02.00S,2024-04-07T00:56:00.8Z,2,REGULAR,2pt,Jump Shot,[],1641851,19.136005256241788,70.09803921568627,1610612763,29,39,2024-04-07T00:56:10Z,2140000,False,-100.0,127.0,1,left,MISS T. Allen 16' pullup Shot,[1641851],1610612763.0,MEM,pullup,,,Allen,T. Allen,,,,,,Mid-Range,16-24 Left Center,16.23,Missed,,,,,,,,,,,,,,,,,
222,PT07M00.00S,2024-04-07T00:56:02.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,29,39,2024-04-07T00:56:57Z,2150000,False,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Mid-Range,16-24 Left Center,,,221.0,8.0,7.0,1.0,,,,,,,,,,,,,
223,PT07M00.00S,2024-04-07T00:56:09.2Z,2,REGULAR,foul,personal,[],1641970,,,1610612755,29,39,2024-04-07T00:57:02Z,2160000,False,,,0,,M. Pereira personal FOUL (2 PF),"[1641970, 203954]",1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,2004.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Embiid,203954.0,,
225,PT06M49.00S,2024-04-07T00:56:35.4Z,2,REGULAR,foul,personal,[],1630590,,,1610612755,29,39,2024-04-07T00:56:43Z,2180000,False,,,0,,S. Pippen Jr. personal FOUL (2 PF),"[1630590, 203954]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,2004.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,0.0,Embiid,203954.0,,
227,PT06M49.00S,2024-04-07T00:56:44.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,29,39,2024-04-07T00:56:44Z,2200000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M49.00S,2024-04-07T00:59:18.8Z,2,REGULAR,substitution,out,[],1630590,,,1610612755,29,39,2024-04-07T00:59:35Z,2210000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M49.00S,2024-04-07T00:59:18.8Z,2,REGULAR,substitution,out,[],1626166,,,1610612755,29,39,2024-04-07T00:59:35Z,2220000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M49.00S,2024-04-07T00:59:18.8Z,2,REGULAR,substitution,in,[],1630285,,,1610612755,29,39,2024-04-07T00:59:35Z,2230000,False,,,0,,SUB in: Z. Simpson,[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M49.00S,2024-04-07T00:59:18.8Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,29,39,2024-04-07T00:59:35Z,2240000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M38.00S,2024-04-07T00:59:43.7Z,2,REGULAR,3pt,Jump Shot,[],200768,87.99277266754271,4.6568627450980395,1610612755,29,42,2024-04-07T00:59:48Z,2250000,False,-227.0,60.0,1,right,K. Lowry 3PT  (5 PTS) (K. Oubre Jr. 1 AST),"[200768, 1626162]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,Left Corner 3,24+ Left,23.46,Made,,,,,5.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,
236,PT06M12.00S,2024-04-07T01:00:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630285,7.178055190538765,48.03921568627451,1610612763,29,42,2024-04-07T01:00:17Z,2270000,False,10.0,15.0,1,left,MISS Z. Simpson driving finger roll Layup,[1630285],1610612763.0,MEM,driving finger roll,,,Simpson,Z. Simpson,,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,
237,PT06M10.00S,2024-04-07T01:00:11.5Z,2,REGULAR,rebound,defensive,[],201587,,,1610612755,29,42,2024-04-07T01:14:29Z,2280000,False,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,Restricted Area,0-8 Center,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,,
238,PT06M10.00S,2024-04-07T01:00:16.4Z,2,REGULAR,foul,personal,[],1630285,,,1610612755,29,42,2024-04-07T01:00:23Z,2290000,False,,,0,,Z. Simpson personal FOUL (1 PF),"[1630285, 1626162]",1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,1627541.0,Mid-Range,8-16 Center,,,,,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,
240,PT06M10.00S,2024-04-07T01:00:21.0Z,2,REGULAR,substitution,out,[],1641970,,,1610612755,29,42,2024-04-07T01:00:29Z,2310000,False,,,0,,SUB out: M. Pereira,[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M10.00S,2024-04-07T01:00:21.0Z,2,REGULAR,substitution,in,[],1641713,,,1610612755,29,42,2024-04-07T01:00:29Z,2320000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M51.00S,2024-04-07T01:00:52.1Z,2,REGULAR,2pt,Jump Shot,[],1630178,74.85216819973719,51.71568627450981,1610612755,29,44,2024-04-07T01:00:58Z,2330000,False,9.0,184.0,1,right,T. Maxey 18' step back Jump Shot (7 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,,Mid-Range,16-24 Center,18.41,Made,,,,,7.0,,,,,,,,,,,,
243,PT05M39.00S,2024-04-07T01:01:03.2Z,2,REGULAR,3pt,Jump Shot,[],1641851,9.411957950065702,3.1862745098039214,1610612763,29,44,2024-04-07T01:01:10Z,2340000,False,234.0,36.0,1,left,MISS T. Allen 3PT,[1641851],1610612763.0,MEM,,,,Allen,T. Allen,,,,,,Right Corner 3,24+ Right,23.69,Missed,,,,,,,,,,,,,,,,,
244,PT05M34.00S,2024-04-07T01:01:08.2Z,2,REGULAR,rebound,offensive,[],1630692,,,1610612763,29,44,2024-04-07T01:01:10Z,2350000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:1),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,Right Corner 3,24+ Right,,,243.0,3.0,1.0,2.0,,,,,,,,,,,,,
245,PT05M34.00S,2024-04-07T01:01:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,5.590000152587891,50.0,1610612763,31,44,2024-04-07T01:01:08Z,2360000,False,0.0,0.0,1,left,J. Goodwin putback Layup (9 PTS),[1630692],1610612763.0,MEM,putback,,,Goodwin,J. Goodwin,,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,9.0,,,,,,,,,,,,
246,PT05M20.00S,2024-04-07T01:01:25.3Z,2,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,31,44,2024-04-07T01:01:37Z,2370000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (5 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,1627541.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,5.0,,,,,,,,
247,PT05M20.00S,2024-04-07T01:01:27.5Z,2,REGULAR,substitution,out,[],1641851,,,1610612763,31,44,2024-04-07T01:01:32Z,2380000,False,,,0,,SUB out: T. Allen,[1641851],1610612763.0,MEM,,,,Allen,T. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M20.00S,2024-04-07T01:01:27.5Z,2,REGULAR,substitution,in,[],1629634,,,1610612763,31,44,2024-04-07T01:01:32Z,2390000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M02.00S,2024-04-07T01:01:58.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641713,30.17411300919842,70.09803921568627,1610612763,31,44,2024-04-07T01:02:02Z,2400000,False,-100.0,231.0,1,left,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,
250,PT04M59.00S,2024-04-07T01:02:01.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,31,44,2024-04-07T01:02:02Z,2410000,False,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Above the Break 3,24+ Left Center,,,249.0,9.0,8.0,1.0,,,,,,,,,,,,,
251,PT04M50.00S,2024-04-07T01:02:12.0Z,2,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,31,44,2024-04-07T01:02:19Z,2420000,False,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (6 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,1627541.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,6.0,,,,,,,,
