actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
528,PT00M40.60S,2024-01-26T02:03:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.24901445466492,53.67647058823529,1610612755,110,87,2024-01-26T02:03:32Z,5190000,False,18.0,11.0,1,right,K. Oubre Jr. driving finger roll Layup (4 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,2.14,,,,,,,,,
529,PT00M40.60S,2024-01-26T02:03:29.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631097,,,1610612755,110,87,2024-01-26T02:03:33Z,5200000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1631097, 1626162]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,200834.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
531,PT00M40.60S,2024-01-26T02:03:52.3Z,3,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,110,87,2024-01-26T02:04:02Z,5220000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
532,PT00M39.60S,2024-01-26T02:03:53.3Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,110,87,2024-01-26T02:03:53Z,5230000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,531.0,1.0,1.0,0.0,,,
534,PT00M29.60S,2024-01-26T02:04:05.3Z,3,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,110,87,2024-01-26T02:04:11Z,5240000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (1 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.0,,,1627524.0,,,,,,,,,,,,,,,,
535,PT00M13.10S,2024-01-26T02:04:31.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627788,92.72339027595268,55.14705882352941,1610612755,110,89,2024-01-26T02:04:37Z,5250000,False,26.0,16.0,1,right,F. Korkmaz driving Layup (2 PTS),[1627788],1610612755.0,PHI,driving,,,Korkmaz,F. Korkmaz,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,3.02,,,,,,,,,
536,PT00M13.10S,2024-01-26T02:04:33.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630188,,,1610612755,110,89,2024-01-26T02:04:38Z,5260000,False,,,0,,J. Smith shooting personal FOUL (5 PF) (Korkmaz 1 FT),"[1630188, 1627788]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,200834.0,5.0,0.0,Korkmaz,1627788.0,,,,,,,,,,,,
538,PT00M13.10S,2024-01-26T02:04:48.2Z,3,REGULAR,substitution,out,[],1630188,,,1610612755,110,89,2024-01-26T02:05:13Z,5280000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M13.10S,2024-01-26T02:04:48.2Z,3,REGULAR,substitution,in,[],1630543,,,1610612755,110,89,2024-01-26T02:05:13Z,5290000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT00M13.10S,2024-01-26T02:05:10.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627788,,,1610612755,110,89,2024-01-26T02:05:14Z,5300000,False,,,0,,MISS F. Korkmaz Free Throw 1 of 1,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
541,PT00M11.00S,2024-01-26T02:05:13.0Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,110,89,2024-01-26T02:05:14Z,5310000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,540.0,4.0,3.0,1.0,,,
542,PT00M07.50S,2024-01-26T02:05:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,6.652431011826544,55.63725490196079,1610612754,110,89,2024-01-26T02:05:23Z,5320000,False,-28.0,10.0,1,left,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.99,,,,,,,,,
543,PT00M04.40S,2024-01-26T02:05:19.7Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612754,110,89,2024-01-26T02:05:19Z,5330000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,542.0,2.0,1.0,1.0,,,
546,PT00M02.20S,2024-01-26T02:05:21.9Z,3,REGULAR,turnover,bad pass,[],1630543,,,1610612754,110,89,2024-01-26T02:05:42Z,5360000,False,,,0,,I. Jackson bad pass TURNOVER (1 TO),"[1630543, 1627788]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,1.0,Korkmaz,1627788.0,,,,,,,,,,,,,,,,,
547,PT00M02.20S,2024-01-26T02:05:21.9Z,3,REGULAR,steal,,[],1627788,,,1610612755,110,89,2024-01-26T02:15:54Z,5370000,False,,,0,,F. Korkmaz STEAL (1 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
548,PT00M02.10S,2024-01-26T02:05:26.1Z,3,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612755,110,89,2024-01-26T02:05:54Z,5380000,False,,,0,,K. Martin lost ball out-of-bounds TURNOVER (2 TO),[1630231],1610612755.0,PHI,lost ball,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,2.0,,,1627962.0,,,,,,,,,,,,,,,,
549,PT00M00.00S,2024-01-26T02:05:41.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631097,10.33180026281209,23.52941176470588,1610612754,110,89,2024-01-26T02:05:59Z,5390000,False,132.0,45.0,1,left,MISS B. Mathurin 13' driving floating Shot - blocked,"[1631097, 1626162]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,13.97,Oubre Jr.,1626162.0,,,,,,,
550,PT00M00.00S,2024-01-26T02:05:41.4Z,3,REGULAR,block,,[],1626162,,,1610612754,110,89,2024-01-26T02:05:43Z,5400000,False,,,0,,K. Oubre Jr. BLOCK (3 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
551,PT00M00.00S,2024-01-26T02:05:41.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,110,89,2024-01-26T02:05:59Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,549.0,,,,,,
552,PT00M00.00S,2024-01-26T02:05:46.2Z,3,REGULAR,period,end,[],0,,,1610612754,110,89,2024-01-26T02:05:46Z,5420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2024-01-26T02:07:55.0Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612754,110,89,2024-01-26T02:08:39Z,5430000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2024-01-26T02:07:55.0Z,4,REGULAR,substitution,out,['startperiod'],1626162,,,1610612754,110,89,2024-01-26T02:08:39Z,5440000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2024-01-26T02:07:55.0Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612754,110,89,2024-01-26T02:08:39Z,5450000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2024-01-26T02:07:55.0Z,4,REGULAR,substitution,out,['startperiod'],1627788,,,1610612754,110,89,2024-01-26T02:08:39Z,5460000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2024-01-26T02:07:55.0Z,4,REGULAR,substitution,in,['startperiod'],1627863,,,1610612754,110,89,2024-01-26T02:08:39Z,5470000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2024-01-26T02:07:55.0Z,4,REGULAR,substitution,in,['startperiod'],1641741,,,1610612754,110,89,2024-01-26T02:08:39Z,5480000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2024-01-26T02:07:55.0Z,4,REGULAR,substitution,in,['startperiod'],1630194,,,1610612754,110,89,2024-01-26T02:08:39Z,5490000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2024-01-26T02:07:55.0Z,4,REGULAR,substitution,in,['startperiod'],1631173,,,1610612754,110,89,2024-01-26T02:08:39Z,5500000,False,,,0,,SUB in: T. Smith,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2024-01-26T02:08:34.4Z,4,REGULAR,period,start,[],0,,,1610612755,110,89,2024-01-26T02:08:40Z,5510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT11M49.00S,2024-01-26T02:08:45.1Z,4,REGULAR,2pt,Layup,[],1630531,92.85479632063075,25.0,1610612755,110,91,2024-01-26T02:08:51Z,5520000,False,-125.0,15.0,1,right,J. Springer 12' driving Layup (8 PTS) (P. Reed 1 AST),"[1630531, 1630194]",1610612755.0,PHI,driving,,,Springer,J. Springer,,,,,Mid-Range,8-16 Left,,,,,,,,,Made,8.0,12.59,,,,,,,P. Reed,1630194.0,1.0
563,PT11M39.00S,2024-01-26T02:09:08.2Z,4,REGULAR,turnover,bad pass,[],1630167,,,1610612754,110,91,2024-01-26T02:09:27Z,5530000,False,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 1631173]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right Center,1.0,Smith,1631173.0,,,,,,,,,,,,,,,,,
564,PT11M39.00S,2024-01-26T02:09:08.2Z,4,REGULAR,steal,,[],1631173,,,1610612755,110,91,2024-01-26T02:15:07Z,5540000,False,,,0,,T. Smith STEAL (1 STL),[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
565,PT11M37.00S,2024-01-26T02:09:12.7Z,4,REGULAR,turnover,out-of-bounds,[],1627863,,,1610612755,110,91,2024-01-26T02:09:19Z,5550000,False,,,0,,D. House Jr. step out-of-bounds TURNOVER (2 TO),[1627863],1610612755.0,PHI,step,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Left Center,2.0,,,1627962.0,,,,,,,,,,,,,,,,
566,PT11M29.00S,2024-01-26T02:09:31.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631097,9.017739816031538,58.57843137254902,1610612754,110,91,2024-01-26T02:11:35Z,5560000,False,-43.0,32.0,1,left,MISS B. Mathurin driving floating bank Shot,[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.37,,,,,,,,,
567,PT11M26.00S,2024-01-26T02:09:34.6Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,110,91,2024-01-26T02:11:35Z,5570000,False,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,566.0,3.0,3.0,0.0,,,
568,PT11M20.00S,2024-01-26T02:09:41.4Z,4,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612755,110,91,2024-01-26T02:09:53Z,5580000,False,,,0,,B. Sheppard shooting personal FOUL (4 PF) (Council IV 2 FT),"[1641767, 1641741]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,200834.0,4.0,0.0,Council IV,1641741.0,,,,,,,,,,,,
570,PT11M20.00S,2024-01-26T02:10:07.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641741,,,1610612755,110,92,2024-01-26T02:10:28Z,5600000,False,,,0,,R. Council IV Free Throw 1 of 2 (1 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,
571,PT11M20.00S,2024-01-26T02:10:08.6Z,4,REGULAR,substitution,out,[],1631097,,,1610612755,110,92,2024-01-26T02:10:18Z,5610000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT11M20.00S,2024-01-26T02:10:08.6Z,4,REGULAR,substitution,in,[],1630174,,,1610612755,110,92,2024-01-26T02:10:18Z,5620000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT11M20.00S,2024-01-26T02:10:07.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641741,,,1610612755,110,92,2024-01-26T02:10:28Z,5630000,False,,,0,,MISS R. Council IV Free Throw 2 of 2,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
574,PT11M19.00S,2024-01-26T02:10:08.3Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,110,92,2024-01-26T02:10:28Z,5640000,False,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,573.0,3.0,2.0,1.0,,,
575,PT11M00.00S,2024-01-26T02:10:45.3Z,4,REGULAR,2pt,Jump Shot,[],204456,18.2161629434954,28.431372549019606,1610612754,112,92,2024-01-26T02:10:50Z,5650000,False,108.0,119.0,1,left,T. McConnell 16' pullup Jump Shot (6 PTS) (A. Nesmith 2 AST),"[204456, 1630174]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,6.0,16.03,,,,,,,A. Nesmith,1630174.0,2.0
577,PT10M35.00S,2024-01-26T02:11:10.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630531,89.48751642575559,60.56219362745098,1610612755,112,92,2024-01-26T02:11:24Z,5670000,False,53.0,46.0,1,right,MISS J. Springer 7' Jump Shot,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,7.02,,,,,,,,,
578,PT10M33.00S,2024-01-26T02:11:12.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,112,92,2024-01-26T02:11:24Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,577.0,,,,,,
579,PT10M33.00S,2024-01-26T02:11:19.2Z,4,REGULAR,foul,personal,[],1641767,,,1610612755,112,92,2024-01-26T02:11:29Z,5690000,False,,,0,,B. Sheppard loose ball personal FOUL (5 PF),"[1641767, 1630194]",1610612754.0,IND,loose ball,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,1627962.0,5.0,0.0,Reed,1630194.0,,,,,,,,,,,,
581,PT10M25.00S,2024-01-26T02:11:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641741,91.40932982917214,56.127450980392155,1610612755,112,92,2024-01-26T02:11:52Z,5710000,False,31.0,28.0,1,right,MISS R. Council IV Layup,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,4.17,,,,,,,,,
582,PT10M21.00S,2024-01-26T02:11:51.1Z,4,REGULAR,rebound,offensive,[],1641741,,,1610612755,112,92,2024-01-26T02:11:52Z,5720000,False,,,0,,R. Council IV REBOUND (Off:1 Def:0),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,581.0,1.0,0.0,1.0,,,
583,PT10M19.00S,2024-01-26T02:11:51.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641741,92.85479632063075,50.73529411764706,1610612755,112,92,2024-01-26T02:11:56Z,5730000,False,4.0,15.0,1,right,MISS R. Council IV Layup - blocked,"[1641741, 1630543]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.52,Jackson,1630543.0,,,,,,,
584,PT10M19.00S,2024-01-26T02:11:51.6Z,4,REGULAR,block,,[],1630543,,,1610612755,112,92,2024-01-26T02:11:54Z,5740000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT10M17.00S,2024-01-26T02:11:53.6Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,112,92,2024-01-26T02:12:03Z,5750000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:5),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,583.0,6.0,5.0,1.0,,,
587,PT10M15.00S,2024-01-26T02:12:20.6Z,4,REGULAR,substitution,out,[],1630531,,,1610612754,112,92,2024-01-26T02:12:23Z,5770000,False,,,0,,SUB out: J. Springer,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT10M15.00S,2024-01-26T02:12:20.6Z,4,REGULAR,substitution,in,[],1630231,,,1610612754,112,92,2024-01-26T02:12:23Z,5780000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M11.00S,2024-01-26T02:12:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,9.149145860709593,47.549019607843135,1610612754,112,92,2024-01-26T02:12:40Z,5790000,False,12.0,34.0,1,left,MISS T. McConnell driving finger roll Layup - blocked,"[204456, 1627863]",1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.57,House Jr.,1627863.0,,,,,,,
591,PT10M11.00S,2024-01-26T02:12:34.3Z,4,REGULAR,block,,[],1627863,,,1610612754,112,92,2024-01-26T02:12:36Z,5800000,False,,,0,,D. House Jr. BLOCK (1 BLK),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
592,PT10M06.00S,2024-01-26T02:12:39.3Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,112,92,2024-01-26T02:21:16Z,5810000,False,,,0,,K. Martin REBOUND (Off:1 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,590.0,3.0,2.0,1.0,,,
593,PT10M04.00S,2024-01-26T02:12:40.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641741,90.09526938239159,52.94117647058824,1610612755,112,92,2024-01-26T02:12:47Z,5820000,False,15.0,41.0,1,right,MISS R. Council IV running Layup,[1641741],1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,4.32,,,,,,,,,
595,PT10M00.00S,2024-01-26T02:12:44.6Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,112,92,2024-01-26T02:12:47Z,5840000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:4),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,593.0,4.0,4.0,0.0,,,
596,PT09M57.00S,2024-01-26T02:12:47.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,11.645860709592641,95.09803921568627,1610612754,112,92,2024-01-26T02:12:55Z,5850000,False,-225.0,57.0,1,left,MISS B. Sheppard running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.26,,,,,,,,,
597,PT09M56.00S,2024-01-26T02:12:53.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,112,92,2024-01-26T02:12:53Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,596.0,,,,,,
598,PT09M56.00S,2024-01-26T02:12:53.7Z,4,REGULAR,foul,personal,[],1630231,,,1610612754,112,92,2024-01-26T02:13:04Z,5870000,False,,,0,,K. Martin loose ball personal FOUL (4 PF),"[1630231, 1630167]",1610612755.0,PHI,loose ball,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,1627962.0,4.0,0.0,Toppin,1630167.0,,,,,,,,,,,,
600,PT09M56.00S,2024-01-26T02:13:07.0Z,4,REGULAR,substitution,out,[],1641767,,,1610612754,112,92,2024-01-26T02:13:08Z,5890000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT09M56.00S,2024-01-26T02:13:07.0Z,4,REGULAR,substitution,in,[],1631097,,,1610612754,112,92,2024-01-26T02:13:08Z,5900000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT09M49.00S,2024-01-26T02:13:22.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],204456,7.966491458607096,27.205882352941174,1610612754,112,92,2024-01-26T02:13:28Z,5910000,False,114.0,22.0,1,left,MISS T. McConnell 11' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,11.62,,,,,,,,,
603,PT09M44.00S,2024-01-26T02:13:27.1Z,4,REGULAR,rebound,offensive,[],204456,,,1610612754,112,92,2024-01-26T02:13:28Z,5920000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,602.0,2.0,1.0,1.0,,,
604,PT09M43.00S,2024-01-26T02:13:26.9Z,4,REGULAR,turnover,bad pass,[],204456,,,1610612754,112,92,2024-01-26T02:13:30Z,5930000,False,,,0,,T. McConnell bad pass TURNOVER (3 TO),"[204456, 1627863]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,3.0,House Jr.,1627863.0,,,,,,,,,,,,,,,,,
605,PT09M43.00S,2024-01-26T02:13:26.9Z,4,REGULAR,steal,,[],1627863,,,1610612755,112,92,2024-01-26T02:13:28Z,5940000,False,,,0,,D. House Jr. STEAL (2 STL),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
606,PT09M36.00S,2024-01-26T02:13:34.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630194,83.39356110381078,57.84313725490197,1610612755,112,92,2024-01-26T02:13:38Z,5950000,False,39.0,104.0,1,right,MISS P. Reed 11' Layup,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,11.08,,,,,,,,,
607,PT09M34.00S,2024-01-26T02:13:36.9Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,112,92,2024-01-26T02:13:37Z,5960000,False,,,0,,P. Reed REBOUND (Off:1 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,606.0,4.0,3.0,1.0,,,
608,PT09M29.00S,2024-01-26T02:13:42.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631173,79.05716162943496,96.81372549019608,1610612755,112,92,2024-01-26T02:13:47Z,5970000,False,234.0,144.0,1,right,MISS T. Smith 27' step back 3PT,[1631173],1610612755.0,PHI,step back,,,Smith,T. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.51,,,,,,,,,
609,PT09M25.00S,2024-01-26T02:13:46.2Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,112,92,2024-01-26T02:13:47Z,5980000,False,,,0,,T. McConnell REBOUND (Off:1 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,608.0,3.0,2.0,1.0,,,
610,PT09M08.00S,2024-01-26T02:14:03.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,12.040078843626807,41.911764705882355,1610612754,112,92,2024-01-26T02:14:38Z,5990000,False,40.0,61.0,1,left,MISS I. Jackson 7' Layup,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,7.29,,,,,,,,,
611,PT09M07.00S,2024-01-26T02:14:04.5Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,112,92,2024-01-26T02:15:18Z,6000000,False,,,0,,P. Reed REBOUND (Off:1 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,610.0,5.0,4.0,1.0,,,
