actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
607,PT07M30.00S,2023-11-07T02:06:16.7Z,4,REGULAR,3pt,Jump Shot,[],1630572,69.07030223390277,17.892156862745097,1610612759,136,96,2023-11-07T02:06:20Z,5970000,False,-161.0,238.0,1,right,MISS S. Mamukelashvili 28' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,28.72,Missed,,,,,,,,,,,,,,,,,,
608,PT07M27.00S,2023-11-07T02:06:19.7Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612754,136,96,2023-11-07T02:06:20Z,5980000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,607.0,2.0,2.0,0.0,,,,,,,,,,,,,,
609,PT07M15.00S,2023-11-07T02:06:33.5Z,4,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,136,96,2023-11-07T02:06:37Z,5990000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,1.0,,,,,,,,,,,,
610,PT07M03.00S,2023-11-07T02:06:57.1Z,4,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612759,136,96,2023-11-07T02:07:02Z,6000000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Barlow 2 FT),"[1641767, 1631230]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Barlow,1631230.0,,
612,PT07M03.00S,2023-11-07T02:07:18.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631230,,,1610612759,136,97,2023-11-07T02:07:18Z,6020000,False,,,0,,D. Barlow Free Throw 1 of 2 (1 PTS),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
613,PT07M03.00S,2023-11-07T02:07:32.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631230,,,1610612759,136,98,2023-11-07T02:07:32Z,6030000,False,,,0,,D. Barlow Free Throw 2 of 2 (2 PTS),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
632,PT06M48.00S,2023-11-07T02:07:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,5.863994743758213,44.6078431372549,1610612754,136,98,2023-11-07T02:10:28Z,6035000,False,27.0,3.0,1,left,MISS T. McConnell driving Layup - blocked,"[204456, 1630577]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,Champagnie,1630577.0
633,PT06M48.00S,2023-11-07T02:07:35.4Z,4,REGULAR,block,,[],1630577,,,1610612754,136,98,2023-11-07T02:10:28Z,6037500,False,,,0,,J. Champagnie BLOCK (2 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
634,PT06M48.00S,2023-11-07T02:07:35.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,136,98,2023-11-07T02:10:28Z,6038750,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,632.0,,,,,,,,,,,,,,,,,
615,PT06M42.00S,2023-11-07T02:08:09.1Z,4,REGULAR,turnover,out-of-bounds,[],1629670,,,1610612754,136,98,2023-11-07T02:08:13Z,6050000,False,,,0,,J. Nwora bad pass out-of-bounds TURNOVER (1 TO),[1629670],1610612754.0,IND,bad pass,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,1.0,,,,,,,,,,,,
616,PT06M32.00S,2023-11-07T02:08:26.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630572,90.88370565045992,51.470588235294116,1610612759,136,100,2023-11-07T02:08:31Z,6060000,False,7.0,33.0,1,right,S. Mamukelashvili driving Layup (2 PTS) (B. Wesley 1 AST),"[1630572, 1631104]",1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,2.0,,,B. Wesley,1631104.0,1.0,,,,,,
618,PT06M17.00S,2023-11-07T02:08:40.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,10.33180026281209,44.11764705882353,1610612754,138,100,2023-11-07T02:08:44Z,6080000,False,29.0,45.0,1,left,T. McConnell turnaround bank Jump Shot (2 PTS),[204456],1610612754.0,IND,turnaround bank,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,,,,,,,2.0,,,,,,,,,,,
619,PT06M07.00S,2023-11-07T02:08:51.1Z,4,REGULAR,3pt,Jump Shot,[],1630577,67.7562417871222,26.96078431372549,1610612759,138,100,2023-11-07T02:08:57Z,6090000,False,-115.0,251.0,1,right,MISS J. Champagnie 27' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,27.58,Missed,,,,,,,,,,,,,,,,,,
620,PT06M01.00S,2023-11-07T02:08:57.1Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612754,138,100,2023-11-07T02:08:57Z,6100000,False,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,619.0,3.0,3.0,0.0,,,,,,,,,,,,,,
621,PT06M00.00S,2023-11-07T02:08:57.3Z,4,REGULAR,turnover,lost ball,[],1629670,,,1610612754,138,100,2023-11-07T02:09:00Z,6110000,False,,,0,,J. Nwora lost ball TURNOVER (2 TO),"[1629670, 1628984]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,,Graham,1628984.0,,,,,,,,,
622,PT06M00.00S,2023-11-07T02:08:57.3Z,4,REGULAR,steal,,[],1628984,,,1610612759,138,100,2023-11-07T02:08:59Z,6120000,False,,,0,,D. Graham STEAL (2 STL),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
623,PT05M56.00S,2023-11-07T02:09:01.1Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1631104,74.45795006570303,32.59803921568628,1610612759,138,100,2023-11-07T02:09:08Z,6130000,False,-87.0,188.0,1,right,MISS B. Wesley 20' running pullup Shot,[1631104],1610612759.0,SAS,running pullup,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Left Center,20.68,Missed,,,,,,,,,,,,,,,,,,
624,PT05M52.00S,2023-11-07T02:09:06.2Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,138,100,2023-11-07T02:09:06Z,6140000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Left Center,,,623.0,1.0,0.0,1.0,,,,,,,,,,,,,,
625,PT05M42.00S,2023-11-07T02:09:17.5Z,4,REGULAR,foul,personal,['2freethrow'],204456,,,1610612759,138,100,2023-11-07T02:09:23Z,6150000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Graham 2 FT),"[204456, 1628984]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,,,,,1628953.0,,,,,,,,1.0,0.0,Graham,1628984.0,,
627,PT05M42.00S,2023-11-07T02:09:43.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628984,,,1610612759,138,101,2023-11-07T02:09:43Z,6170000,False,,,0,,D. Graham Free Throw 1 of 2 (1 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
628,PT05M42.00S,2023-11-07T02:09:56.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628984,,,1610612759,138,102,2023-11-07T02:09:56Z,6180000,False,,,0,,D. Graham Free Throw 2 of 2 (2 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
629,PT05M27.00S,2023-11-07T02:10:13.6Z,4,REGULAR,3pt,Jump Shot,[],1641767,28.203022339027594,81.12745098039215,1610612754,138,102,2023-11-07T02:10:35Z,6190000,False,-156.0,213.0,1,left,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
630,PT05M22.00S,2023-11-07T02:10:17.1Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,138,102,2023-11-07T02:10:17Z,6200000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,629.0,1.0,1.0,0.0,,,,,,,,,,,,,,
631,PT05M14.00S,2023-11-07T02:10:25.1Z,4,REGULAR,3pt,Jump Shot,[],1630572,91.80354796320631,4.901960784313726,1610612759,138,102,2023-11-07T02:10:38Z,6210000,False,-225.0,25.0,1,right,MISS S. Mamukelashvili 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
635,PT05M12.00S,2023-11-07T02:10:27.1Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,138,102,2023-11-07T02:10:38Z,6220000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,,,631.0,2.0,2.0,0.0,,,,,,,,,,,,,,
636,PT05M09.00S,2023-11-07T02:10:31.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630543,5.469776609724048,48.28431372549019,1610612754,140,102,2023-11-07T02:10:43Z,6230000,False,9.0,-1.0,1,left,I. Jackson running alley-oop DUNK (5 PTS) (T. McConnell 2 AST),"[1630543, 204456]",1610612754.0,IND,running alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,5.0,,,T. McConnell,204456.0,2.0,,,,,,
638,PT04M51.00S,2023-11-07T02:10:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,92.85479632063075,51.9607843137255,1610612759,140,104,2023-11-07T02:10:52Z,6250000,False,10.0,15.0,1,right,D. Barlow Layup (4 PTS),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1.77,Made,,,,,,,4.0,,,,,,,,,,,
639,PT04M36.00S,2023-11-07T02:11:04.4Z,4,REGULAR,3pt,Jump Shot,[],1629670,6.915243101182654,3.9215686274509802,1610612754,143,104,2023-11-07T02:11:09Z,6260000,False,230.0,13.0,1,left,J. Nwora 3PT  (3 PTS) (T. McConnell 3 AST),"[1629670, 204456]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Right Corner 3,24+ Right,23.07,Made,,,,,,,3.0,,,T. McConnell,204456.0,3.0,,,,,,
642,PT04M12.00S,2023-11-07T02:11:45.0Z,4,REGULAR,2pt,Jump Shot,[],1631104,93.38042049934296,75.0,1610612759,143,104,2023-11-07T02:11:51Z,6290000,False,125.0,10.0,1,right,MISS B. Wesley 12' pullup Shot,[1631104],1610612759.0,SAS,pullup,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,12.54,Missed,,,,,,,,,,,,,,,,,,
643,PT04M08.00S,2023-11-07T02:11:49.0Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,143,104,2023-11-07T02:11:51Z,6300000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Right,,,642.0,1.0,1.0,0.0,,,,,,,,,,,,,,
644,PT03M54.00S,2023-11-07T02:12:01.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629670,5.338370565045992,48.529411764705884,1610612754,145,104,2023-11-07T02:12:05Z,6310000,False,7.0,-2.0,1,left,J. Nwora driving DUNK (5 PTS) (J. Walker 2 AST),"[1629670, 1641716]",1610612754.0,IND,driving,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,5.0,,,J. Walker,1641716.0,2.0,,,,,,
646,PT03M45.00S,2023-11-07T02:12:13.0Z,4,REGULAR,foul,personal,[],1630543,,,1610612759,145,104,2023-11-07T02:12:20Z,6330000,False,,,0,,I. Jackson take personal FOUL (4 PF),"[1630543, 1631230]",1610612754.0,IND,take,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Center,,,,,,,1626301.0,,,,,,,,4.0,0.0,Barlow,1631230.0,,
648,PT03M37.00S,2023-11-07T02:12:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631230,89.43823915900131,48.03921568627451,1610612759,145,104,2023-11-07T02:12:46Z,6350000,False,-10.0,47.0,1,right,MISS D. Barlow Jump Shot - blocked,"[1631230, 1630543]",1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
649,PT03M37.00S,2023-11-07T02:12:42.2Z,4,REGULAR,block,,[],1630543,,,1610612759,145,104,2023-11-07T02:12:44Z,6360000,False,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT03M33.00S,2023-11-07T02:12:46.2Z,4,REGULAR,rebound,offensive,[],1628984,,,1610612759,145,104,2023-11-07T02:12:46Z,6370000,False,,,0,,D. Graham REBOUND (Off:1 Def:0),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,648.0,1.0,0.0,1.0,,,,,,,,,,,,,,
651,PT03M32.00S,2023-11-07T02:12:46.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631230,91.93495400788436,15.441176470588236,1610612759,145,104,2023-11-07T02:12:52Z,6380000,False,-173.0,23.0,1,right,MISS D. Barlow 17' Jump Shot,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left,17.44,Missed,,,,,,,,,,,,,,,,,,
652,PT03M31.00S,2023-11-07T02:12:47.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,145,104,2023-11-07T02:12:52Z,6390000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Left,,,651.0,,,,,,,,,,,,,,,,,
654,PT03M14.00S,2023-11-07T02:13:14.9Z,4,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612754,145,104,2023-11-07T02:13:20Z,6410000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (McConnell 2 FT),"[1631230, 204456]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1626301.0,,,,,,,,1.0,0.0,McConnell,204456.0,,
656,PT03M14.00S,2023-11-07T02:13:45.1Z,4,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,146,104,2023-11-07T02:13:45Z,6430000,False,,,0,,T. McConnell Free Throw 1 of 2 (3 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
657,PT03M14.00S,2023-11-07T02:14:01.0Z,4,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,147,104,2023-11-07T02:14:01Z,6440000,False,,,0,,T. McConnell Free Throw 2 of 2 (4 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
658,PT03M02.00S,2023-11-07T02:14:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,92.32917214191852,55.392156862745104,1610612759,147,104,2023-11-07T02:14:21Z,6450000,False,27.0,20.0,1,right,MISS J. Champagnie driving Layup,[1630577],1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
659,PT02M58.00S,2023-11-07T02:14:21.7Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,147,104,2023-11-07T02:14:21Z,6460000,False,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,658.0,3.0,3.0,0.0,,,,,,,,,,,,,,
660,PT02M55.00S,2023-11-07T02:14:23.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629670,28.203022339027594,22.058823529411764,1610612754,147,104,2023-11-07T02:14:33Z,6470000,False,140.0,213.0,1,left,MISS J. Nwora 25' running 3PT,[1629670],1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
661,PT02M51.00S,2023-11-07T02:14:27.9Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,147,104,2023-11-07T02:14:29Z,6480000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,660.0,2.0,1.0,1.0,,,,,,,,,,,,,,
662,PT02M43.00S,2023-11-07T02:14:36.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,81.15965834428384,45.09803921568628,1610612759,147,104,2023-11-07T02:14:48Z,6490000,False,-25.0,125.0,1,right,MISS D. Graham 12' step back Shot,[1628984],1610612759.0,SAS,step back,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,12.7,Missed,,,,,,,,,,,,,,,,,,
663,PT02M39.00S,2023-11-07T02:14:39.0Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612754,147,104,2023-11-07T02:14:39Z,6500000,False,,,0,,J. Nwora REBOUND (Off:0 Def:4),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,662.0,4.0,4.0,0.0,,,,,,,,,,,,,,
664,PT02M23.00S,2023-11-07T02:14:59.3Z,4,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612754,147,104,2023-11-07T02:15:11Z,6510000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Nwora 2 FT),"[1631104, 1629670]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Nwora,1629670.0,,
666,PT02M23.00S,2023-11-07T02:15:10.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,147,104,2023-11-07T02:15:10Z,6530000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M23.00S,2023-11-07T02:18:23.2Z,4,REGULAR,freethrow,1 of 2,[],1629670,,,1610612754,147,104,2023-11-07T02:18:23Z,6540000,False,,,0,,MISS J. Nwora Free Throw 1 of 2,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
668,PT02M23.00S,2023-11-07T02:18:23.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,147,104,2023-11-07T02:18:23Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,,
669,PT02M23.00S,2023-11-07T02:18:34.5Z,4,REGULAR,freethrow,2 of 2,[],1629670,,,1610612754,148,104,2023-11-07T02:18:34Z,6560000,False,,,0,,J. Nwora Free Throw 2 of 2 (6 PTS),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
670,PT01M58.00S,2023-11-07T02:19:01.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,92.9862023653088,53.67647058823529,1610612759,148,104,2023-11-07T02:19:06Z,6570000,False,18.0,13.0,1,right,MISS D. Barlow driving finger roll Layup,[1631230],1610612759.0,SAS,driving finger roll,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
671,PT01M57.00S,2023-11-07T02:19:02.7Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,148,104,2023-11-07T02:19:06Z,6580000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,670.0,3.0,1.0,2.0,,,,,,,,,,,,,,
672,PT01M57.00S,2023-11-07T02:19:04.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,94.40999984741211,50.0,1610612759,148,106,2023-11-07T02:19:04Z,6590000,False,0.0,0.0,1,right,S. Mamukelashvili tip Layup (4 PTS),[1630572],1610612759.0,SAS,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
673,PT01M37.00S,2023-11-07T02:19:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,7.046649145860711,55.392156862745104,1610612754,148,106,2023-11-07T02:19:29Z,6600000,False,-27.0,14.0,1,left,MISS B. Sheppard driving finger roll Layup,[1641767],1610612754.0,IND,driving finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
674,PT01M36.00S,2023-11-07T02:19:27.5Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,148,106,2023-11-07T02:19:29Z,6610000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,673.0,2.0,2.0,0.0,,,,,,,,,,,,,,
675,PT01M29.00S,2023-11-07T02:19:34.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,93.64323258869908,53.92156862745098,1610612759,148,108,2023-11-07T02:23:03Z,6620000,False,20.0,7.0,1,right,B. Wesley driving reverse Layup (2 PTS) (D. Graham 1 AST),"[1631104, 1628984]",1610612759.0,SAS,driving reverse,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,2.0,,,D. Graham,1628984.0,1.0,,,,,,
677,PT01M25.00S,2023-11-07T02:19:41.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,6.521024967148489,50.98039215686274,1610612754,150,108,2023-11-07T02:19:53Z,6640000,False,-5.0,9.0,1,left,I. Jackson driving DUNK (7 PTS) (T. McConnell 4 AST),"[1630543, 204456]",1610612754.0,IND,driving,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,7.0,,,T. McConnell,204456.0,4.0,,,,,,
679,PT01M13.00S,2023-11-07T02:19:55.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,91.40932982917214,47.794117647058826,1610612759,150,108,2023-11-07T02:19:59Z,6660000,False,-11.0,28.0,1,right,MISS B. Wesley driving Layup,[1631104],1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
680,PT01M10.00S,2023-11-07T02:19:58.3Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,150,108,2023-11-07T02:19:59Z,6670000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,679.0,1.0,1.0,0.0,,,,,,,,,,,,,,
681,PT01M06.00S,2023-11-07T02:20:05.3Z,4,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612754,150,108,2023-11-07T02:20:12Z,6680000,False,,,0,,B. Wesley shooting personal FOUL (2 PF) (Walker 2 FT),"[1631104, 1641716]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Walker,1641716.0,,
683,PT01M06.00S,2023-11-07T02:20:25.4Z,4,REGULAR,freethrow,1 of 2,[],1641716,,,1610612754,151,108,2023-11-07T02:24:29Z,6700000,False,,,0,,J. Walker Free Throw 1 of 2 (1 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
684,PT01M06.00S,2023-11-07T02:20:25.4Z,4,REGULAR,freethrow,2 of 2,[],1641716,,,1610612754,152,108,2023-11-07T02:24:29Z,6710000,False,,,0,,J. Walker Free Throw 2 of 2 (2 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
685,PT00M52.70S,2023-11-07T02:20:56.5Z,4,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612759,152,108,2023-11-07T02:21:00Z,6720000,False,,,0,,I. Jackson shooting personal FOUL (5 PF) (Mamukelashvili 2 FT),"[1630543, 1630572]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,1628953.0,,,,,,,,5.0,0.0,Mamukelashvili,1630572.0,,
687,PT00M52.70S,2023-11-07T02:21:14.3Z,4,REGULAR,freethrow,1 of 2,[],1630572,,,1610612759,152,109,2023-11-07T02:21:29Z,6740000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (5 PTS),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
688,PT00M52.70S,2023-11-07T02:21:14.3Z,4,REGULAR,freethrow,2 of 2,[],1630572,,,1610612759,152,109,2023-11-07T02:21:29Z,6750000,False,,,0,,MISS S. Mamukelashvili Free Throw 2 of 2,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
689,PT00M51.70S,2023-11-07T02:21:15.3Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,152,109,2023-11-07T02:21:29Z,6760000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,688.0,2.0,2.0,0.0,,,,,,,,,,,,,,
