actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
251,PT05M58.00S,2024-03-16T23:56:08.5Z,2,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612754,41,44,2024-03-16T23:56:14Z,2500000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Nembhard 1 FT),"[1629651, 1629614]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628172.0,2.0,1.0,Nembhard,1629614.0,,,
253,PT05M58.00S,2024-03-16T23:56:14.8Z,2,REGULAR,substitution,out,[],1628372,,,1610612754,41,44,2024-03-16T23:56:42Z,2520000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M58.00S,2024-03-16T23:56:14.8Z,2,REGULAR,substitution,out,[],1629651,,,1610612754,41,44,2024-03-16T23:56:42Z,2530000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M58.00S,2024-03-16T23:56:14.8Z,2,REGULAR,substitution,in,[],1629661,,,1610612754,41,44,2024-03-16T23:56:42Z,2540000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M58.00S,2024-03-16T23:56:14.8Z,2,REGULAR,substitution,in,[],1630549,,,1610612754,41,44,2024-03-16T23:56:42Z,2550000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M58.00S,2024-03-16T23:56:40.1Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629614,,,1610612754,41,44,2024-03-16T23:56:43Z,2560000,False,,,0,,MISS A. Nembhard Free Throw 1 of 1,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT05M55.00S,2024-03-16T23:56:43.1Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,41,44,2024-03-16T23:56:43Z,2570000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,257.0,4.0,3.0,1.0,,,,,,,,,,,,,,
259,PT05M48.00S,2024-03-16T23:56:48.8Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612751,41,44,2024-03-16T23:56:52Z,2580000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1630174]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Nesmith,1630174.0
260,PT05M48.00S,2024-03-16T23:56:48.8Z,2,REGULAR,steal,,[],1630174,,,1610612754,41,44,2024-03-16T23:56:50Z,2590000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT05M33.00S,2024-03-16T23:57:04.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,93.64323258869908,63.970588235294116,1610612754,41,44,2024-03-16T23:57:09Z,2600000,False,70.0,7.0,1,right,MISS P. Siakam 7' turnaround bank Shot,[1627783],1610612754.0,IND,turnaround bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
262,PT05M30.00S,2024-03-16T23:57:07.0Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,41,44,2024-03-17T00:04:25Z,2610000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,
263,PT05M09.00S,2024-03-16T23:57:26.8Z,2,REGULAR,turnover,bad pass,[],1630549,,,1610612751,41,44,2024-03-16T23:57:29Z,2620000,False,,,0,,D. Sharpe bad pass TURNOVER (1 TO),"[1630549, 1630169]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0
264,PT05M09.00S,2024-03-16T23:57:26.8Z,2,REGULAR,steal,,[],1630169,,,1610612754,41,44,2024-03-16T23:57:28Z,2630000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
265,PT05M04.00S,2024-03-16T23:57:32.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630174,90.22667542706965,96.07843137254902,1610612754,41,44,2024-03-16T23:57:40Z,2640000,False,230.0,39.0,1,right,MISS A. Nesmith running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
266,PT04M59.00S,2024-03-16T23:57:37.0Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,41,44,2024-03-16T23:57:40Z,2650000,False,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,265.0,6.0,4.0,2.0,,,,,,,,,,,,,,
267,PT04M59.00S,2024-03-16T23:57:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627783,94.40999984741211,50.0,1610612754,43,44,2024-03-16T23:57:36Z,2660000,False,0.0,0.0,1,right,P. Siakam putback Layup (10 PTS),[1627783],1610612754.0,IND,putback,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
268,PT04M47.00S,2024-03-16T23:57:51.9Z,2,REGULAR,foul,offensive,[],1630549,,,1610612751,43,44,2024-03-16T23:57:58Z,2670000,False,,,0,,D. Sharpe offensive FOUL (1 PF),"[1630549, 1629614]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,201246.0,1.0,0.0,Nembhard,1629614.0,,,
270,PT04M47.00S,2024-03-16T23:57:51.9Z,2,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,43,44,2024-03-16T23:57:51Z,2690000,False,,,0,,D. Sharpe offensive foul TURNOVER (2 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,201246.0,,,,,2.0,,
271,PT04M44.00S,2024-03-16T23:58:03.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,89.17542706964521,97.30392156862744,1610612754,46,44,2024-03-16T23:58:09Z,2700000,False,237.0,49.0,1,right,A. Nesmith 24' 3PT  (11 PTS) (P. Siakam 2 AST),"[1630174, 1627783]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,24.16,Made,,,,,11.0,,,P. Siakam,1627783.0,2.0,,,,,,,,
273,PT04M42.00S,2024-03-16T23:58:08.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,46,44,2024-03-16T23:58:08Z,2720000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M42.00S,2024-03-16T23:59:12.0Z,2,REGULAR,substitution,out,[],1627783,,,1610612751,46,44,2024-03-16T23:59:40Z,2730000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M42.00S,2024-03-16T23:59:12.0Z,2,REGULAR,substitution,out,[],1628969,,,1610612751,46,44,2024-03-16T23:59:40Z,2740000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M42.00S,2024-03-16T23:59:12.0Z,2,REGULAR,substitution,in,[],1630167,,,1610612751,46,44,2024-03-16T23:59:40Z,2750000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M42.00S,2024-03-16T23:59:12.0Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,46,44,2024-03-16T23:59:40Z,2760000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M31.00S,2024-03-17T00:00:01.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,6.258212877792378,50.49019607843137,1610612751,46,46,2024-03-17T00:04:45Z,2770000,False,-2.0,6.0,1,left,D. Sharpe cutting Layup (2 PTS) (D. Schroder 4 AST),"[1630549, 203471]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,2.0,,,D. Schroder,203471.0,4.0,,,,,,,,
280,PT04M31.00S,2024-03-17T00:00:03.1Z,2,REGULAR,foul,personal,['1freethrow'],1629614,,,1610612751,46,46,2024-03-17T00:00:18Z,2790000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1629614, 1630549]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Sharpe,1630549.0,,,
282,PT04M31.00S,2024-03-17T00:00:27.8Z,2,REGULAR,freethrow,1 of 1,[],1630549,,,1610612751,46,46,2024-03-17T00:00:31Z,2810000,False,,,0,,MISS D. Sharpe Free Throw 1 of 1,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT04M29.00S,2024-03-17T00:00:29.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,46,46,2024-03-17T00:00:31Z,2820000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,282.0,3.0,2.0,1.0,,,,,,,,,,,,,,
284,PT04M09.00S,2024-03-17T00:00:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,90.88370565045992,60.29411764705882,1610612754,46,46,2024-03-17T00:00:58Z,2830000,False,51.0,33.0,1,right,MISS M. Turner 6' driving floating bank Shot,[1626167],1610612754.0,IND,driving floating bank,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
285,PT04M06.00S,2024-03-17T00:00:52.8Z,2,REGULAR,rebound,defensive,[],203471,,,1610612751,46,46,2024-03-17T00:01:06Z,2840000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,284.0,2.0,2.0,0.0,,,,,,,,,,,,,,
286,PT03M59.00S,2024-03-17T00:00:59.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203471,32.933639947437584,32.84313725490196,1610612751,46,49,2024-03-17T00:06:37Z,2850000,False,86.0,257.0,1,left,D. Schroder 27' 3PT running pullup (6 PTS),[203471],1610612751.0,BKN,running pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,27.1,Made,,,,,6.0,,,,,,,,,,,,,
287,PT03M43.00S,2024-03-17T00:01:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,88.38699080157687,51.470588235294116,1610612754,48,49,2024-03-17T00:01:20Z,2860000,False,7.0,57.0,1,right,T. Haliburton driving floating Jump Shot (2 PTS) (M. Turner 1 AST),"[1630169, 1626167]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.72,Made,,,,,2.0,,,M. Turner,1626167.0,1.0,,,,,,,,
289,PT03M26.00S,2024-03-17T00:01:34.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612751,48,49,2024-03-17T00:01:43Z,2880000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Schroder 2 FT),"[1626167, 203471]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628172.0,2.0,0.0,Schroder,203471.0,,,
291,PT03M26.00S,2024-03-17T00:02:14.8Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612751,48,50,2024-03-17T00:02:14Z,2900000,False,,,0,,D. Schroder Free Throw 1 of 2 (7 PTS),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
292,PT03M26.00S,2024-03-17T00:02:15.4Z,2,REGULAR,substitution,out,[],1630167,,,1610612751,48,50,2024-03-17T00:02:19Z,2910000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M26.00S,2024-03-17T00:02:15.4Z,2,REGULAR,substitution,in,[],1627783,,,1610612751,48,50,2024-03-17T00:02:19Z,2920000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M26.00S,2024-03-17T00:02:41.5Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612751,48,51,2024-03-17T00:02:41Z,2930000,False,,,0,,D. Schroder Free Throw 2 of 2 (8 PTS),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
295,PT03M12.00S,2024-03-17T00:02:57.2Z,2,REGULAR,turnover,lost ball,[],1630169,,,1610612754,48,51,2024-03-17T00:03:01Z,2940000,False,,,0,,T. Haliburton lost ball TURNOVER (2 TO),"[1630169, 1627827]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Finney-Smith,1627827.0
296,PT03M12.00S,2024-03-17T00:02:57.2Z,2,REGULAR,steal,,[],1627827,,,1610612751,48,51,2024-03-17T00:02:59Z,2950000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
297,PT03M05.00S,2024-03-17T00:03:04.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203471,7.046649145860711,74.01960784313727,1610612751,48,51,2024-03-17T00:09:24Z,2960000,False,-120.0,14.0,1,left,MISS D. Schroder 12' driving floating Shot,[203471],1610612751.0,BKN,driving floating,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,12.09,Missed,,,,,,,,,,,,,,,,,,
298,PT03M02.00S,2024-03-17T00:03:07.6Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,48,51,2024-03-17T00:09:24Z,2970000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,297.0,5.0,3.0,2.0,,,,,,,,,,,,,,
299,PT03M02.00S,2024-03-17T00:03:11.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612751,48,51,2024-03-17T00:03:18Z,2980000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1629614, 1630549]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,2.0,0.0,Sharpe,1630549.0,,,
301,PT03M02.00S,2024-03-17T00:03:33.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630549,,,1610612751,48,52,2024-03-17T00:03:52Z,3000000,False,,,0,,D. Sharpe Free Throw 1 of 2 (3 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
302,PT03M02.00S,2024-03-17T00:03:33.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630549,,,1610612751,48,52,2024-03-17T00:03:52Z,3010000,False,,,0,,MISS D. Sharpe Free Throw 2 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT03M00.00S,2024-03-17T00:03:35.9Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,48,52,2024-03-17T00:03:52Z,3020000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,302.0,7.0,5.0,2.0,,,,,,,,,,,,,,
304,PT02M46.00S,2024-03-17T00:04:07.7Z,2,REGULAR,foul,personal,[],203471,,,1610612754,48,52,2024-03-17T00:07:25Z,3030000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1630169]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1662.0,1.0,0.0,Haliburton,1630169.0,,,
306,PT02M39.00S,2024-03-17T00:04:40.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612754,48,52,2024-03-17T00:04:48Z,3050000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Siakam 2 FT),"[1627827, 1627783]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628172.0,2.0,0.0,Siakam,1627783.0,,,
308,PT02M39.00S,2024-03-17T00:05:09.2Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,49,52,2024-03-17T00:05:09Z,3070000,False,,,0,,P. Siakam Free Throw 1 of 2 (11 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
309,PT02M39.00S,2024-03-17T00:05:31.4Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,50,52,2024-03-17T00:05:31Z,3080000,False,,,0,,P. Siakam Free Throw 2 of 2 (12 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
310,PT02M20.00S,2024-03-17T00:05:53.7Z,2,REGULAR,3pt,Jump Shot,[],1629661,32.933639947437584,50.98039215686274,1610612751,50,52,2024-03-17T00:05:58Z,3090000,False,-5.0,257.0,1,left,MISS C. Johnson 25' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
311,PT02M16.00S,2024-03-17T00:05:57.7Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,50,52,2024-03-17T00:05:58Z,3100000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,310.0,2.0,2.0,0.0,,,,,,,,,,,,,,
312,PT02M06.00S,2024-03-17T00:06:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.31340341655716,57.84313725490197,1610612754,52,52,2024-03-17T00:06:11Z,3110000,False,39.0,95.0,1,right,P. Siakam 10' turnaround fadeaway Jump Shot (14 PTS),[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,,,,,14.0,,,,,,,,,,,,,
313,PT01M48.00S,2024-03-17T00:06:28.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612751,52,52,2024-03-17T00:06:31Z,3120000,False,,,0,,A. Nembhard personal FOUL (3 PF) (Schroder 2 FT),"[1629614, 203471]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,201246.0,3.0,0.0,Schroder,203471.0,,,
315,PT01M48.00S,2024-03-17T00:07:01.3Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612751,52,52,2024-03-17T00:07:01Z,3140000,False,,,0,,MISS D. Schroder Free Throw 1 of 2,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT01M48.00S,2024-03-17T00:07:01.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,52,52,2024-03-17T00:07:01Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,
317,PT01M48.00S,2024-03-17T00:07:02.0Z,2,REGULAR,substitution,out,[],1629614,,,1610612751,52,52,2024-03-17T00:07:11Z,3160000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M48.00S,2024-03-17T00:07:02.0Z,2,REGULAR,substitution,in,[],1641767,,,1610612751,52,52,2024-03-17T00:07:11Z,3170000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M48.00S,2024-03-17T00:07:21.0Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612751,52,53,2024-03-17T00:07:21Z,3180000,False,,,0,,D. Schroder Free Throw 2 of 2 (9 PTS),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
320,PT01M35.00S,2024-03-17T00:07:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,93.51182654402102,51.225490196078425,1610612754,52,53,2024-03-17T00:07:40Z,3190000,False,6.0,8.0,1,right,MISS M. Turner cutting Layup,[1626167],1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
321,PT01M32.00S,2024-03-17T00:07:39.8Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,52,53,2024-03-17T00:07:40Z,3200000,False,,,0,,M. Turner REBOUND (Off:2 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,320.0,4.0,2.0,2.0,,,,,,,,,,,,,,
322,PT01M32.00S,2024-03-17T00:07:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,94.40999984741211,50.0,1610612754,54,53,2024-03-17T00:07:39Z,3210000,False,0.0,0.0,1,right,M. Turner tip Layup (4 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
323,PT01M30.00S,2024-03-17T00:07:41.5Z,2,REGULAR,turnover,bad pass,[],1630549,,,1610612751,54,53,2024-03-17T00:07:49Z,3220000,False,,,0,,D. Sharpe bad pass TURNOVER (3 TO),"[1630549, 1630174]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,3.0,Nesmith,1630174.0
324,PT01M30.00S,2024-03-17T00:07:41.5Z,2,REGULAR,steal,,[],1630174,,,1610612754,54,53,2024-03-17T00:07:43Z,3230000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
325,PT01M25.00S,2024-03-17T00:07:46.2Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612754,54,53,2024-03-17T00:07:51Z,3240000,False,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1629661]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Johnson,1629661.0
326,PT01M25.00S,2024-03-17T00:07:46.2Z,2,REGULAR,steal,,[],1629661,,,1610612751,54,53,2024-03-17T00:07:47Z,3250000,False,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
327,PT01M20.00S,2024-03-17T00:07:51.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630560,6.915243101182654,54.65686274509803,1610612751,54,53,2024-03-17T00:07:56Z,3260000,False,-23.0,13.0,1,left,MISS C. Thomas running Layup,[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
328,PT01M16.00S,2024-03-17T00:07:55.0Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612751,54,53,2024-03-17T00:07:56Z,3270000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,327.0,2.0,1.0,1.0,,,,,,,,,,,,,,
329,PT01M16.00S,2024-03-17T00:07:55.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629661,5.590000152587891,50.0,1610612751,54,53,2024-03-17T00:15:45Z,3280000,False,0.0,0.0,1,left,MISS C. Johnson tip Layup,[1629661],1610612751.0,BKN,tip,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
330,PT01M16.00S,2024-03-17T00:07:55.0Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,54,53,2024-03-17T00:07:58Z,3290000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,329.0,6.0,3.0,3.0,,,,,,,,,,,,,,
331,PT01M14.00S,2024-03-17T00:07:57.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630560,25.837713534822605,12.254901960784313,1610612751,54,53,2024-03-17T00:08:01Z,3300000,False,189.0,190.0,1,left,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
