actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
342,PT00M28.90S,2024-04-14T18:07:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,14.931011826544022,34.31372549019608,1610612737,83,72,2024-04-14T18:08:00Z,3390000,False,78.0,88.0,1,left,D. Murray 11' pullup Jump Shot (22 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,11.78,Made,,,,,,,,,,,,22.0,,,,,,
343,PT00M08.30S,2024-04-14T18:08:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,89.30683311432325,45.34313725490196,1610612754,85,72,2024-04-14T18:08:26Z,3400000,False,-23.0,48.0,1,right,P. Siakam driving finger roll Layup (16 PTS) (T. Haliburton 8 AST),"[1627783, 1630169]",1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,,,,,,,,,,,,16.0,T. Haliburton,1630169.0,8.0,,,
345,PT00M08.30S,2024-04-14T18:08:24.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629631,,,1610612754,85,72,2024-04-14T18:08:31Z,3420000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Siakam 1 FT),"[1629631, 1627783]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1146.0,1.0,0.0,Siakam,1627783.0,,,,,,,
347,PT00M08.30S,2024-04-14T18:08:42.1Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,85,72,2024-04-14T18:12:31Z,3440000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M08.30S,2024-04-14T18:08:42.1Z,2,REGULAR,substitution,in,[],1630188,,,1610612754,85,72,2024-04-14T18:12:31Z,3450000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M08.30S,2024-04-14T18:09:02.7Z,2,REGULAR,freethrow,1 of 1,[],1627783,,,1610612754,86,72,2024-04-14T18:09:02Z,3460000,False,,,0,,P. Siakam Free Throw 1 of 1 (17 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,17.0,,,,,,
351,PT00M00.00S,2024-04-14T18:09:52.1Z,2,REGULAR,period,end,[],0,,,1610612737,86,72,2024-04-14T18:09:52Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2024-04-14T18:24:21.6Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612737,86,72,2024-04-14T18:25:11Z,3490000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2024-04-14T18:24:21.6Z,3,REGULAR,substitution,out,['startperiod'],1641767,,,1610612737,86,72,2024-04-14T18:25:11Z,3500000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-04-14T18:24:21.6Z,3,REGULAR,substitution,out,['startperiod'],1630188,,,1610612737,86,72,2024-04-14T18:25:11Z,3510000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-04-14T18:24:21.6Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612737,86,72,2024-04-14T18:25:11Z,3520000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-04-14T18:24:21.6Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612737,86,72,2024-04-14T18:25:11Z,3530000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-04-14T18:24:21.6Z,3,REGULAR,substitution,in,['startperiod'],1629614,,,1610612737,86,72,2024-04-14T18:25:11Z,3540000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-04-14T18:25:19.3Z,3,REGULAR,period,start,[],0,,,1610612754,86,72,2024-04-14T18:25:19Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M38.00S,2024-04-14T18:25:40.7Z,3,REGULAR,3pt,Jump Shot,[],1627783,29.25427069645204,24.019607843137255,1610612754,89,72,2024-04-14T18:25:45Z,3560000,False,130.0,222.0,1,left,P. Siakam 25' 3PT  (20 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,,,,,,,,20.0,A. Nembhard,1629614.0,2.0,,,
361,PT11M22.00S,2024-04-14T18:25:59.2Z,3,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612737,89,72,2024-04-14T18:26:03Z,3580000,False,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Hunter 2 FT),"[1630169, 1629631]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2002.0,2.0,0.0,Hunter,1629631.0,,,,,,,
363,PT11M22.00S,2024-04-14T18:26:20.5Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,89,73,2024-04-14T18:26:20Z,3600000,False,,,0,,D. Hunter Free Throw 1 of 2 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
364,PT11M22.00S,2024-04-14T18:26:35.0Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,89,74,2024-04-14T18:26:35Z,3610000,False,,,0,,D. Hunter Free Throw 2 of 2 (6 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
365,PT11M09.00S,2024-04-14T18:26:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,7.5722733245729295,46.32352941176471,1610612754,91,74,2024-04-14T18:26:54Z,3620000,False,18.0,19.0,1,left,A. Nembhard driving finger roll Layup (10 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,,10.0,,,,,,
366,PT10M53.00S,2024-04-14T18:27:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.19776609724047,45.588235294117645,1610612737,91,74,2024-04-14T18:27:14Z,3630000,False,-22.0,21.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612737.0,ATL,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
367,PT10M51.00S,2024-04-14T18:27:07.8Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,91,74,2024-04-14T18:27:08Z,3640000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,366.0,2.0,2.0,0.0,,,,,,,,,,,,
368,PT10M32.00S,2024-04-14T18:27:27.2Z,3,REGULAR,3pt,Jump Shot,[],1626167,11.645860709592641,4.166666666666666,1610612754,94,74,2024-04-14T18:27:31Z,3650000,False,229.0,57.0,1,left,M. Turner 3PT step back (21 PTS),[1626167],1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.62,Made,,,,,,,,,,,,21.0,,,,,,
369,PT10M16.00S,2024-04-14T18:27:44.0Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,94,74,2024-04-14T18:27:47Z,3660000,False,,,0,,T. Young bad pass TURNOVER (5 TO),"[1629027, 1629614]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,5.0,Nembhard,1629614.0
370,PT10M16.00S,2024-04-14T18:27:44.0Z,3,REGULAR,steal,,[],1629614,,,1610612754,94,74,2024-04-14T18:27:45Z,3670000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT10M06.00S,2024-04-14T18:27:54.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,9.017739816031538,46.81372549019608,1610612754,96,74,2024-04-14T18:27:58Z,3680000,False,16.0,32.0,1,left,P. Siakam driving floating Jump Shot (22 PTS),[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,,,,,,,,22.0,,,,,,
372,PT09M51.00S,2024-04-14T18:28:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.75886990801577,46.568627450980394,1610612737,96,76,2024-04-14T18:28:12Z,3690000,False,-17.0,81.0,1,right,D. Murray 8' turnaround fadeaway Jump Shot (24 PTS),[1627749],1610612737.0,ATL,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.32,Made,,,,,,,,,,,,24.0,,,,,,
373,PT09M29.00S,2024-04-14T18:28:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.440867279894875,47.549019607843135,1610612754,98,76,2024-04-14T18:28:34Z,3700000,False,12.0,17.0,1,left,M. Turner cutting finger roll Layup (23 PTS) (A. Nembhard 3 AST),"[1626167, 1629614]",1610612754.0,IND,cutting finger roll,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,,,,,,,,23.0,A. Nembhard,1629614.0,3.0,,,
375,PT09M18.00S,2024-04-14T18:28:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,80.50262812089356,49.754901960784316,1610612737,98,78,2024-04-14T18:28:45Z,3720000,False,-1.0,131.0,1,right,B. Bogdanovic 13' driving floating Jump Shot (12 PTS) (T. Young 8 AST),"[203992, 1629027]",1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,13.08,Made,,,,,,,,,,,,12.0,T. Young,1629027.0,8.0,,,
377,PT09M05.00S,2024-04-14T18:28:54.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,34.641918528252305,45.83333333333333,1610612754,98,78,2024-04-14T18:29:00Z,3740000,False,21.0,273.0,1,left,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.39,Missed,,,,,,,,,,,,,,,,,,
378,PT09M01.00S,2024-04-14T18:28:58.5Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,98,78,2024-04-14T18:29:00Z,3750000,False,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,377.0,2.0,1.0,1.0,,,,,,,,,,,,
379,PT08M55.00S,2024-04-14T18:29:08.0Z,3,REGULAR,foul,personal,['3freethrow'],1630169,,,1610612737,98,78,2024-04-14T18:29:15Z,3760000,False,,,0,,T. Haliburton shooting personal FOUL (3 PF) (Bogdanovic 3 FT),"[1630169, 203992]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,,,,,,101283.0,3.0,0.0,Bogdanovic,203992.0,,,,,,,
381,PT08M55.00S,2024-04-14T18:29:38.4Z,3,REGULAR,freethrow,1 of 3,[],203992,,,1610612737,98,79,2024-04-14T18:29:38Z,3780000,False,,,0,,B. Bogdanovic Free Throw 1 of 3 (13 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
382,PT08M55.00S,2024-04-14T18:29:58.6Z,3,REGULAR,freethrow,2 of 3,[],203992,,,1610612737,98,80,2024-04-14T18:29:58Z,3790000,False,,,0,,B. Bogdanovic Free Throw 2 of 3 (14 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
383,PT08M55.00S,2024-04-14T18:30:15.5Z,3,REGULAR,freethrow,3 of 3,[],203992,,,1610612737,98,81,2024-04-14T18:30:15Z,3800000,False,,,0,,B. Bogdanovic Free Throw 3 of 3 (15 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,,,15.0,,,,,,
384,PT08M40.00S,2024-04-14T18:30:32.7Z,3,REGULAR,2pt,Jump Shot,[],1626167,21.23850197109067,62.99019607843137,1610612754,100,81,2024-04-14T18:30:39Z,3810000,False,-65.0,147.0,1,left,M. Turner 16' step back Jump Shot (25 PTS),[1626167],1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,16.08,Made,,,,,,,,,,,,25.0,,,,,,
385,PT08M24.00S,2024-04-14T18:30:48.9Z,3,REGULAR,3pt,Jump Shot,[],1629631,93.24901445466492,4.166666666666666,1610612737,100,81,2024-04-14T18:30:53Z,3820000,False,-229.0,11.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
386,PT08M20.00S,2024-04-14T18:30:52.9Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,100,81,2024-04-14T18:30:53Z,3830000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,385.0,3.0,3.0,0.0,,,,,,,,,,,,
387,PT08M13.00S,2024-04-14T18:30:59.5Z,3,REGULAR,2pt,Jump Shot,[],1626167,21.23850197109067,33.82352941176471,1610612754,102,81,2024-04-14T18:31:03Z,3840000,False,81.0,147.0,1,left,M. Turner 16' Jump Shot (27 PTS) (T. Haliburton 9 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,16.79,Made,,,,,,,,,,,,27.0,T. Haliburton,1630169.0,9.0,,,
389,PT08M05.00S,2024-04-14T18:31:08.6Z,3,REGULAR,3pt,Jump Shot,[],203992,77.61169513797634,8.088235294117647,1610612737,102,84,2024-04-14T18:31:26Z,3860000,False,-210.0,158.0,1,right,B. Bogdanovic 26' 3PT  (18 PTS) (T. Young 9 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.25,Made,,,,,,,,,,,,18.0,T. Young,1629027.0,9.0,,,
391,PT07M41.00S,2024-04-14T18:31:31.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,14.799605781865965,59.068627450980394,1610612754,102,84,2024-04-14T18:31:35Z,3880000,False,-45.0,87.0,1,left,MISS P. Siakam 9' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.77,Missed,,,,,,,,,,,,,,,,,,
392,PT07M39.00S,2024-04-14T18:31:33.6Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,102,84,2024-04-14T18:31:35Z,3890000,False,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,391.0,3.0,2.0,1.0,,,,,,,,,,,,
393,PT07M31.00S,2024-04-14T18:31:41.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,90.09526938239159,44.6078431372549,1610612737,102,86,2024-04-14T18:31:45Z,3900000,False,-27.0,41.0,1,right,B. Fernando alley-oop DUNK (10 PTS) (T. Young 10 AST),"[1628981, 1629027]",1610612737.0,ATL,alley-oop,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,,,,,,,10.0,T. Young,1629027.0,10.0,,,
395,PT07M28.00S,2024-04-14T18:31:49.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,102,86,2024-04-14T18:31:49Z,3920000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M19.00S,2024-04-14T18:34:57.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,7.5722733245729295,51.225490196078425,1610612754,104,86,2024-04-14T18:35:02Z,3930000,False,-6.0,19.0,1,left,M. Turner cutting DUNK (29 PTS) (T. Haliburton 10 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,,,,,,29.0,T. Haliburton,1630169.0,10.0,,,
398,PT07M03.00S,2024-04-14T18:35:13.4Z,3,REGULAR,3pt,Jump Shot,[],203992,66.44218134034165,41.17647058823529,1610612737,104,86,2024-04-14T18:35:18Z,3950000,False,-44.0,263.0,1,right,MISS B. Bogdanovic 26' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
399,PT07M02.00S,2024-04-14T18:35:14.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,104,86,2024-04-14T18:35:18Z,3960000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,398.0,,,,,,,,,,,,,,,
401,PT06M49.00S,2024-04-14T18:35:35.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.09789750328515,46.81372549019608,1610612754,106,86,2024-04-14T18:35:43Z,3980000,False,16.0,24.0,1,left,P. Siakam driving Layup (24 PTS) (T. Haliburton 11 AST),"[1627783, 1630169]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.85,Made,,,,,,,,,,,,24.0,T. Haliburton,1630169.0,11.0,,,
403,PT06M30.00S,2024-04-14T18:35:53.9Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,106,86,2024-04-14T18:35:59Z,4000000,False,,,0,,T. Young bad pass TURNOVER (6 TO),"[1629027, 1630169]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,6.0,Haliburton,1630169.0
404,PT06M30.00S,2024-04-14T18:35:53.9Z,3,REGULAR,steal,,[],1630169,,,1610612754,106,86,2024-04-14T18:35:55Z,4010000,False,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
405,PT06M27.00S,2024-04-14T18:35:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630174,8.492115637319317,52.94117647058824,1610612754,108,86,2024-04-14T18:36:04Z,4020000,False,-15.0,27.0,1,left,A. Nesmith running Layup (2 PTS) (T. Haliburton 12 AST),"[1630174, 1630169]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,,,,,,2.0,T. Haliburton,1630169.0,12.0,,,
407,PT06M27.00S,2024-04-14T18:36:02.7Z,3,REGULAR,foul,personal,['1freethrow'],203992,,,1610612754,108,86,2024-04-14T18:36:07Z,4040000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Nesmith 1 FT),"[203992, 1630174]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,1.0,0.0,Nesmith,1630174.0,,,,,,,
409,PT06M27.00S,2024-04-14T18:36:08.2Z,3,REGULAR,substitution,out,[],1628981,,,1610612754,108,86,2024-04-14T18:36:52Z,4060000,False,,,0,,SUB out: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M27.00S,2024-04-14T18:36:08.2Z,3,REGULAR,substitution,in,[],1631243,,,1610612754,108,86,2024-04-14T18:36:52Z,4070000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M27.00S,2024-04-14T18:36:32.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630174,,,1610612754,109,86,2024-04-14T18:36:32Z,4080000,False,,,0,,A. Nesmith Free Throw 1 of 1 (3 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
412,PT06M12.00S,2024-04-14T18:36:49.9Z,3,REGULAR,2pt,Jump Shot,[],1629631,89.83245729303549,25.0,1610612737,109,86,2024-04-14T18:36:57Z,4090000,False,-125.0,43.0,1,right,MISS D. Hunter 13' pullup Shot - blocked,"[1629631, 1630169]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,13.22,Missed,Haliburton,1630169.0,,,,,,,,,,,,,,,,
413,PT06M12.00S,2024-04-14T18:36:49.9Z,3,REGULAR,block,,[],1630169,,,1610612737,109,86,2024-04-14T18:36:51Z,4100000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
414,PT06M12.00S,2024-04-14T18:36:49.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,109,86,2024-04-14T18:36:57Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,,,412.0,,,,,,,,,,,,,,,
416,PT06M09.00S,2024-04-14T18:37:11.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,87.72996057818659,26.96078431372549,1610612737,109,86,2024-04-14T18:37:18Z,4130000,False,-115.0,63.0,1,right,MISS D. Hunter 13' turnaround fadeaway Shot,[1629631],1610612737.0,ATL,turnaround fadeaway,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,13.12,Missed,,,,,,,,,,,,,,,,,,
417,PT06M04.00S,2024-04-14T18:37:16.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,109,86,2024-04-14T18:37:18Z,4140000,False,,,0,,M. Turner REBOUND (Off:3 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,416.0,9.0,6.0,3.0,,,,,,,,,,,,
418,PT05M59.00S,2024-04-14T18:37:22.7Z,3,REGULAR,foul,personal,[],203992,,,1610612754,109,86,2024-04-14T18:37:27Z,4150000,False,,,0,,B. Bogdanovic personal FOUL (2 PF),"[203992, 1626167]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,1146.0,2.0,0.0,Turner,1626167.0,,,,,,,
420,PT05M52.00S,2024-04-14T18:37:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.623521681997373,46.32352941176471,1610612754,111,86,2024-04-14T18:37:46Z,4170000,False,18.0,29.0,1,left,P. Siakam Layup (26 PTS) (T. Haliburton 13 AST),"[1627783, 1630169]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,,,,26.0,T. Haliburton,1630169.0,13.0,,,
422,PT05M39.00S,2024-04-14T18:37:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.46057818659659,57.107843137254896,1610612737,111,86,2024-04-14T18:38:00Z,4190000,False,36.0,18.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612737.0,ATL,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
424,PT05M36.00S,2024-04-14T18:37:59.4Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,111,86,2024-04-14T18:38:00Z,4210000,False,,,0,,M. Turner REBOUND (Off:3 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,422.0,10.0,7.0,3.0,,,,,,,,,,,,
425,PT05M28.00S,2024-04-14T18:38:09.6Z,3,REGULAR,foul,offensive,[],1627783,,,1610612754,111,86,2024-04-14T18:38:14Z,4220000,False,,,0,,P. Siakam offensive FOUL (2 PF),"[1627783, 1629027]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2002.0,2.0,0.0,Young,1629027.0,,,,,,,
427,PT05M28.00S,2024-04-14T18:38:09.6Z,3,REGULAR,turnover,offensive foul,[],1627783,,,1610612754,111,86,2024-04-14T18:38:09Z,4240000,False,,,0,,P. Siakam offensive foul TURNOVER (1 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2002.0,,,,,,,,,1.0,,
428,PT05M28.00S,2024-04-14T18:38:14.4Z,3,REGULAR,substitution,out,[],1627749,,,1610612737,111,86,2024-04-14T18:38:20Z,4250000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M28.00S,2024-04-14T18:38:14.4Z,3,REGULAR,substitution,in,[],1629726,,,1610612737,111,86,2024-04-14T18:38:20Z,4260000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M12.00S,2024-04-14T18:38:40.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203992,68.80749014454665,87.99019607843137,1610612737,111,86,2024-04-14T18:38:50Z,4270000,False,190.0,241.0,1,right,MISS B. Bogdanovic 30' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,30.67,Missed,,,,,,,,,,,,,,,,,,
