actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
76,PT06M30.00S,2023-11-19T22:21:42.3Z,1,REGULAR,steal,,[],204060,,,1610612753,8,18,2023-11-19T22:21:44Z,760000,False,,,0,,J. Ingles STEAL (1 STL),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT06M07.00S,2023-11-19T22:22:05.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,4.155716162943495,80.88235294117648,1610612753,8,18,2023-11-19T22:22:10Z,770000,False,-154.0,-13.0,1,left,MISS P. Banchero 15' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,15.5,Missed,,,,,,,,,,,,,,,,,,
78,PT06M02.00S,2023-11-19T22:22:10.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,8,18,2023-11-19T22:37:29Z,780000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,77.0,2.0,1.0,1.0,,,,,,,,,,,,,,
81,PT05M55.00S,2023-11-19T22:22:19.8Z,1,REGULAR,foul,personal,[],1629048,,,1610612754,8,18,2023-11-19T22:22:46Z,810000,False,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 1626167]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Turner,1626167.0
83,PT05M44.00S,2023-11-19T22:23:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,93.11760840998686,65.44117647058823,1610612754,10,18,2023-11-19T22:23:08Z,830000,False,77.0,12.0,1,right,T. McConnell 7' driving floating Jump Shot (2 PTS) (M. Turner 1 AST),"[204456, 1626167]",1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.82,Made,,,,,,,2.0,,,,,M. Turner,1626167.0,1.0,,,,
85,PT05M19.00S,2023-11-19T22:23:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,16.63929040735874,54.166666666666664,1610612753,10,20,2023-11-19T22:23:33Z,850000,False,-21.0,104.0,1,left,P. Banchero 10' turnaround fadeaway Jump Shot (4 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,10.6,Made,,,,,,,4.0,,,,,,,,,,,
86,PT05M07.00S,2023-11-19T22:23:41.5Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612754,10,20,2023-11-19T22:23:48Z,860000,False,,,0,,A. Black shooting personal FOUL (1 PF) (McConnell 2 FT),"[1641710, 204456]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Mid-Range,0-8 Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,McConnell,204456.0
88,PT05M07.00S,2023-11-19T22:24:13.7Z,1,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,11,20,2023-11-19T22:24:42Z,880000,False,,,0,,T. McConnell Free Throw 1 of 2 (3 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
89,PT05M07.00S,2023-11-19T22:24:14.2Z,1,REGULAR,substitution,out,[],1641710,,,1610612754,11,20,2023-11-19T22:24:20Z,890000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M07.00S,2023-11-19T22:24:14.2Z,1,REGULAR,substitution,out,[],1631094,,,1610612754,11,20,2023-11-19T22:24:20Z,900000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M07.00S,2023-11-19T22:24:14.2Z,1,REGULAR,substitution,in,[],1628371,,,1610612754,11,20,2023-11-19T22:24:20Z,910000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M07.00S,2023-11-19T22:24:14.2Z,1,REGULAR,substitution,in,[],1630175,,,1610612754,11,20,2023-11-19T22:24:20Z,920000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M07.00S,2023-11-19T22:24:13.7Z,1,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,11,20,2023-11-19T22:24:42Z,930000,False,,,0,,MISS T. McConnell Free Throw 2 of 2,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
94,PT05M05.00S,2023-11-19T22:24:15.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,11,20,2023-11-19T22:24:42Z,940000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,
96,PT04M47.00S,2023-11-19T22:25:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,6.521024967148489,52.20588235294118,1610612753,11,22,2023-11-19T22:25:07Z,960000,False,-11.0,9.0,1,left,G. Bitadze Layup (4 PTS) (G. Harris 1 AST),"[1629048, 203914]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,4.0,,,,,G. Harris,203914.0,1.0,,,,
98,PT04M37.00S,2023-11-19T22:25:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,95.87713534822602,52.94117647058824,1610612754,11,22,2023-11-19T22:25:18Z,980000,False,15.0,-14.0,1,right,MISS T. McConnell driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
99,PT04M35.00S,2023-11-19T22:25:13.9Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,11,22,2023-11-19T22:41:27Z,990000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT04M25.00S,2023-11-19T22:25:24.1Z,1,REGULAR,3pt,Jump Shot,[],204060,28.728646517739815,16.176470588235293,1610612753,11,22,2023-11-19T22:25:28Z,1000000,False,169.0,218.0,1,left,MISS J. Ingles 27' 3PT,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,27.55,Missed,,,,,,,,,,,,,,,,,,
101,PT04M23.00S,2023-11-19T22:25:26.1Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,11,22,2023-11-19T22:25:28Z,1010000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT04M18.00S,2023-11-19T22:25:34.8Z,1,REGULAR,foul,personal,[],1630175,,,1610612754,11,22,2023-11-19T22:25:42Z,1020000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1626167]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Turner,1626167.0
104,PT04M18.00S,2023-11-19T22:25:39.2Z,1,REGULAR,substitution,out,[],1630167,,,1610612754,11,22,2023-11-19T22:25:46Z,1040000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M18.00S,2023-11-19T22:25:39.2Z,1,REGULAR,substitution,out,[],1629048,,,1610612754,11,22,2023-11-19T22:25:46Z,1050000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M18.00S,2023-11-19T22:25:39.2Z,1,REGULAR,substitution,in,[],1630169,,,1610612754,11,22,2023-11-19T22:25:46Z,1060000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M18.00S,2023-11-19T22:25:39.2Z,1,REGULAR,substitution,in,[],1629021,,,1610612754,11,22,2023-11-19T22:25:46Z,1070000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M18.00S,2023-11-19T22:25:49.8Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,11,22,2023-11-19T22:25:52Z,1080000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M18.00S,2023-11-19T22:25:49.8Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,11,22,2023-11-19T22:25:52Z,1090000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M11.00S,2023-11-19T22:26:13.5Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,11,22,2023-11-19T22:26:18Z,1100000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 203914]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,Harris,203914.0,,,,,,,,,
111,PT04M11.00S,2023-11-19T22:26:13.5Z,1,REGULAR,steal,,[],203914,,,1610612753,11,22,2023-11-19T22:26:14Z,1110000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
112,PT04M09.00S,2023-11-19T22:26:17.0Z,1,REGULAR,foul,personal,['2freethrow'],204456,,,1610612753,11,22,2023-11-19T22:26:26Z,1120000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Isaac 2 FT),"[204456, 1628371]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,,,,,,,,,,1.0,0.0,Isaac,1628371.0
114,PT04M09.00S,2023-11-19T22:26:45.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628371,,,1610612753,11,22,2023-11-19T22:27:47Z,1140000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
115,PT04M09.00S,2023-11-19T22:26:45.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,11,22,2023-11-19T22:27:47Z,1150000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,
117,PT04M09.00S,2023-11-19T22:26:45.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628371,,,1610612753,11,23,2023-11-19T22:27:47Z,1170000,False,,,0,,J. Isaac Free Throw 2 of 2 (1 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
118,PT04M01.00S,2023-11-19T22:27:54.1Z,1,REGULAR,3pt,Jump Shot,[],204456,92.59198423127464,5.147058823529411,1610612754,11,23,2023-11-19T22:27:59Z,1180000,False,-224.0,17.0,1,right,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,22.5,Missed,,,,,,,,,,,,,,,,,,
119,PT03M56.00S,2023-11-19T22:27:59.1Z,1,REGULAR,rebound,defensive,[],204060,,,1610612753,11,23,2023-11-19T22:27:59Z,1190000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Left Corner 3,24+ Left,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT03M44.00S,2023-11-19T22:28:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,6.915243101182654,51.9607843137255,1610612753,11,25,2023-11-19T22:28:15Z,1200000,False,-10.0,13.0,1,left,J. Isaac alley-oop Layup (3 PTS) (J. Ingles 1 AST),"[1628371, 204060]",1610612753.0,ORL,alley-oop,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,3.0,,,,,J. Ingles,204060.0,1.0,,,,
122,PT03M34.00S,2023-11-19T22:28:19.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,95.6143232588699,61.274509803921575,1610612754,13,25,2023-11-19T22:28:27Z,1220000,False,56.0,-11.0,1,right,T. McConnell floating Jump Shot (5 PTS) (T. Haliburton 1 AST),"[204456, 1630169]",1610612754.0,IND,floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,,,,,,,5.0,,,,,T. Haliburton,1630169.0,1.0,,,,
125,PT03M10.00S,2023-11-19T22:29:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.389618922470433,50.73529411764706,1610612753,13,27,2023-11-19T22:29:06Z,1250000,False,-4.0,8.0,1,left,C. Anthony finger roll Layup (2 PTS),[1630175],1610612753.0,ORL,finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,2.0,,,,,,,,,,,
126,PT03M02.00S,2023-11-19T22:29:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.51182654402102,50.49019607843137,1610612754,13,27,2023-11-19T22:29:20Z,1260000,False,2.0,8.0,1,right,MISS T. Haliburton driving Layup - blocked,"[1630169, 1630175]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,Anthony,1630175.0,,,,,,,
127,PT03M02.00S,2023-11-19T22:29:10.2Z,1,REGULAR,block,,[],1630175,,,1610612754,13,27,2023-11-19T22:29:12Z,1270000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT03M01.00S,2023-11-19T22:29:11.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,13,27,2023-11-19T22:29:25Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,126.0,,,,,,,,,,,,,,,,,
130,PT03M00.00S,2023-11-19T22:29:31.2Z,1,REGULAR,foul,personal,[],204060,,,1610612754,13,27,2023-11-19T22:29:42Z,1300000,False,,,0,,J. Ingles personal FOUL (1 PF),"[204060, 1627741]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Right Corner 3,24+ Right,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Hield,1627741.0
133,PT02M53.00S,2023-11-19T22:30:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,94.30026281208936,51.71568627450981,1610612754,13,27,2023-11-19T22:31:00Z,1330000,False,9.0,1.0,1,right,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
134,PT02M50.00S,2023-11-19T22:30:59.0Z,1,REGULAR,rebound,defensive,[],204060,,,1610612753,13,27,2023-11-19T22:31:00Z,1340000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,,
135,PT02M45.00S,2023-11-19T22:31:03.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203914,8.754927726675426,5.88235294117647,1610612753,13,30,2023-11-19T22:31:16Z,1350000,False,221.0,30.0,1,left,G. Harris 3PT running (3 PTS) (J. Ingles 2 AST),"[203914, 204060]",1610612753.0,ORL,running,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,22.26,Made,,,,,,,3.0,,,,,J. Ingles,204060.0,2.0,,,,
137,PT02M41.00S,2023-11-19T22:31:11.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,13,30,2023-11-19T22:31:11Z,1370000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M41.00S,2023-11-19T22:33:46.6Z,1,REGULAR,substitution,out,[],204456,,,1610612754,13,30,2023-11-19T22:33:48Z,1380000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M41.00S,2023-11-19T22:33:46.6Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,13,30,2023-11-19T22:33:48Z,1390000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M31.00S,2023-11-19T22:34:17.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,71.96123521681997,23.03921568627451,1610612754,13,30,2023-11-19T22:34:22Z,1400000,False,-135.0,211.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
141,PT02M30.00S,2023-11-19T22:34:18.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,13,30,2023-11-19T22:34:22Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,140.0,,,,,,,,,,,,,,,,,
142,PT02M30.00S,2023-11-19T22:34:21.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612754,13,30,2023-11-19T22:34:33Z,1420000,False,,,0,,M. Wagner loose ball personal FOUL (1 PF) (Smith 2 FT),"[1629021, 1630188]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,1.0,0.0,Smith,1630188.0
144,PT02M30.00S,2023-11-19T22:34:48.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630188,,,1610612754,13,30,2023-11-19T22:34:48Z,1440000,False,,,0,,MISS J. Smith Free Throw 1 of 2,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT02M30.00S,2023-11-19T22:34:48.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,13,30,2023-11-19T22:34:48Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,
146,PT02M30.00S,2023-11-19T22:35:03.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630188,,,1610612754,14,30,2023-11-19T22:35:03Z,1460000,False,,,0,,J. Smith Free Throw 2 of 2 (1 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
147,PT02M19.00S,2023-11-19T22:35:15.4Z,1,REGULAR,3pt,Jump Shot,[],203914,27.414586070959263,88.23529411764706,1610612753,14,33,2023-11-19T22:35:19Z,1470000,False,-191.0,205.0,1,left,G. Harris 28' 3PT  (6 PTS) (M. Wagner 1 AST),"[203914, 1629021]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,28.05,Made,,,,,,,6.0,,,,,M. Wagner,1629021.0,1.0,,,,
149,PT01M56.00S,2023-11-19T22:35:38.0Z,1,REGULAR,turnover,bad pass,[],1630188,,,1610612754,14,33,2023-11-19T22:35:42Z,1490000,False,,,0,,J. Smith bad pass TURNOVER (1 TO),"[1630188, 1628371]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,Isaac,1628371.0,,,,,,,,,
150,PT01M56.00S,2023-11-19T22:35:38.0Z,1,REGULAR,steal,,[],1628371,,,1610612753,14,33,2023-11-19T22:35:39Z,1500000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT01M44.00S,2023-11-19T22:35:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,6.783837056504599,52.20588235294118,1610612753,14,35,2023-11-19T22:35:53Z,1510000,False,-11.0,11.0,1,left,M. Wagner cutting Layup (2 PTS) (G. Harris 2 AST),"[1629021, 203914]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,,,2.0,,,,,G. Harris,203914.0,2.0,,,,
153,PT01M41.00S,2023-11-19T22:36:00.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,14,35,2023-11-19T22:36:00Z,1530000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M39.00S,2023-11-19T22:37:32.0Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,14,35,2023-11-19T22:37:35Z,1540000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 204060]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,Ingles,204060.0,,,,,,,,,
155,PT01M39.00S,2023-11-19T22:37:32.0Z,1,REGULAR,steal,,[],204060,,,1610612753,14,35,2023-11-19T22:37:33Z,1550000,False,,,0,,J. Ingles STEAL (2 STL),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
156,PT01M25.00S,2023-11-19T22:37:45.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630175,8.360709592641262,73.77450980392157,1610612753,14,35,2023-11-19T22:37:49Z,1560000,False,-119.0,26.0,1,left,MISS C. Anthony 12' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,12.17,Missed,,,,,,,,,,,,,,,,,,
157,PT01M23.00S,2023-11-19T22:37:47.8Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,14,35,2023-11-19T22:37:49Z,1570000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,,,156.0,1.0,0.0,1.0,,,,,,,,,,,,,,
158,PT01M17.00S,2023-11-19T22:37:54.0Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628371,7.703679369250986,17.647058823529413,1610612753,14,35,2023-11-19T22:38:00Z,1580000,False,162.0,20.0,1,left,MISS J. Isaac 16' Jump Shot,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right,16.3,Missed,,,,,,,,,,,,,,,,,,
159,PT01M15.00S,2023-11-19T22:37:56.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,14,35,2023-11-19T22:38:00Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right,,,158.0,,,,,,,,,,,,,,,,,
160,PT01M15.00S,2023-11-19T22:38:00.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612753,14,35,2023-11-19T22:38:08Z,1600000,False,,,0,,A. Nesmith loose ball personal FOUL (1 PF) (Wagner 2 FT),"[1630174, 1629021]",1610612754.0,IND,loose ball,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,1.0,0.0,Wagner,1629021.0
162,PT01M15.00S,2023-11-19T22:38:30.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629021,,,1610612753,14,36,2023-11-19T22:38:30Z,1620000,False,,,0,,M. Wagner Free Throw 1 of 2 (3 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
163,PT01M15.00S,2023-11-19T22:38:32.1Z,1,REGULAR,substitution,out,[],1627741,,,1610612753,14,36,2023-11-19T22:38:35Z,1630000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT01M15.00S,2023-11-19T22:38:32.1Z,1,REGULAR,substitution,in,[],1641767,,,1610612753,14,36,2023-11-19T22:38:35Z,1640000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT01M15.00S,2023-11-19T22:38:48.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629021,,,1610612753,14,37,2023-11-19T22:38:48Z,1650000,False,,,0,,M. Wagner Free Throw 2 of 2 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
166,PT01M06.00S,2023-11-19T22:39:00.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612754,14,37,2023-11-19T22:39:07Z,1660000,False,,,0,,G. Harris shooting personal FOUL (1 PF) (Haliburton 2 FT),"[203914, 1630169]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,1.0,0.0,Haliburton,1630169.0
168,PT01M06.00S,2023-11-19T22:39:27.0Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,15,37,2023-11-19T22:39:27Z,1680000,False,,,0,,T. Haliburton Free Throw 1 of 2 (1 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
169,PT01M06.00S,2023-11-19T22:39:40.5Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,16,37,2023-11-19T22:39:40Z,1690000,False,,,0,,T. Haliburton Free Throw 2 of 2 (2 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
