actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
339,PT00M00.10S,2024-03-08T01:14:08.7Z,2,REGULAR,3pt,Jump Shot,[],1630162,70.64717477003943,9.803921568627452,1610612750,49,60,2024-03-08T01:14:15Z,3320000,False,-201.0,223.0,1,right,MISS A. Edwards 30' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,30.05,Missed,,,,,,,,,,,,,,,,,
340,PT00M00.10S,2024-03-08T01:14:08.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,49,60,2024-03-08T01:14:15Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,339.0,,,,,,,,,,,,,,,,
341,PT00M00.00S,2024-03-08T01:14:12.8Z,2,REGULAR,period,end,[],0,,,1610612750,49,60,2024-03-08T01:14:12Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,substitution,out,['startperiod'],1630188,,,1610612750,49,60,2024-03-08T01:30:11Z,3350000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,substitution,out,['startperiod'],1641716,,,1610612750,49,60,2024-03-08T01:30:11Z,3360000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,49,60,2024-03-08T01:30:11Z,3370000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612750,49,60,2024-03-08T01:30:11Z,3380000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,substitution,in,['startperiod'],1630169,,,1610612750,49,60,2024-03-08T01:30:11Z,3390000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612750,49,60,2024-03-08T01:30:11Z,3400000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,substitution,in,['startperiod'],203937,,,1610612750,49,60,2024-03-08T01:30:11Z,3410000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,49,60,2024-03-08T01:30:11Z,3420000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-03-08T01:29:26.6Z,3,REGULAR,foul,technical,[],1630174,,,1610612750,49,60,2024-03-08T01:59:16Z,3430000,False,,,0,,A. Nesmith double technical FOUL (1 Tech),[1630174],1610612754.0,IND,double,,,Nesmith,A. Nesmith,,,,,,,201639.0,,,,,,,,,,,1.0,1.0,,,,,,,
352,PT12M00.00S,2024-03-08T01:30:12.7Z,3,REGULAR,foul,technical,[],203497,,,1610612750,49,60,2024-03-08T01:30:17Z,3440000,False,,,0,,R. Gobert double technical FOUL (1 Tech),[203497],1610612750.0,MIN,double,,,Gobert,R. Gobert,,,,,,,201639.0,,,,,,,,,,,1.0,1.0,,,,,,,
353,PT12M00.00S,2024-03-08T01:30:26.1Z,3,REGULAR,period,start,[],0,,,1610612754,49,60,2024-03-08T01:30:26Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M44.00S,2024-03-08T01:30:41.3Z,3,REGULAR,3pt,Jump Shot,[],1630174,71.96123521681997,80.14705882352942,1610612754,49,60,2024-03-08T01:30:47Z,3460000,False,151.0,211.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,25.94,Missed,,,,,,,,,,,,,,,,,
355,PT11M40.00S,2024-03-08T01:30:45.3Z,3,REGULAR,rebound,offensive,[],1629614,,,1610612754,49,60,2024-03-08T01:35:06Z,3470000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:0),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,354.0,1.0,0.0,1.0,,,,,,,,,,,,,
356,PT11M36.00S,2024-03-08T01:30:49.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,79.31997371879106,91.17647058823529,1610612754,52,60,2024-03-08T01:30:55Z,3480000,False,206.0,142.0,1,right,A. Nesmith 25' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,25.01,Made,,,,,3.0,A. Nembhard,1629614.0,1.0,,,,,,,,,
358,PT11M14.00S,2024-03-08T01:31:10.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.1268068331143235,49.26470588235294,1610612750,52,62,2024-03-08T01:31:14Z,3500000,False,4.0,5.0,1,left,R. Gobert alley-oop DUNK (12 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,0.63,Made,,,,,12.0,M. Conley,201144.0,4.0,,,,,,,,,
360,PT10M59.00S,2024-03-08T01:31:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,91.93495400788436,56.61764705882353,1610612754,52,62,2024-03-08T01:31:31Z,3520000,False,33.0,23.0,1,right,MISS A. Nesmith driving Layup,[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,4.05,Missed,,,,,,,,,,,,,,,,,
361,PT10M56.00S,2024-03-08T01:31:29.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,52,62,2024-03-08T01:31:31Z,3530000,False,,,0,,R. Gobert REBOUND (Off:3 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,360.0,8.0,5.0,3.0,,,,,,,,,,,,,
362,PT10M50.00S,2024-03-08T01:31:39.5Z,3,REGULAR,foul,personal,[],1630174,,,1610612750,52,62,2024-03-08T01:31:45Z,3540000,False,,,0,,A. Nesmith personal FOUL (2 PF),"[1630174, 1630162]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,202901.0,,,,,,,,,,,2.0,1.0,Edwards,1630162.0,,,,,
364,PT10M39.00S,2024-03-08T01:32:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.915243101182654,58.08823529411765,1610612750,52,62,2024-03-08T01:32:12Z,3560000,False,-40.0,13.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 1626167]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,4.23,Missed,,,,,,,,,,,,,,,,Turner,1626167.0
427,PT10M39.00S,2024-03-08T01:32:08.8Z,3,REGULAR,block,,[],1626167,,,1610612750,52,62,2024-03-08T01:39:49Z,3565000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT10M36.00S,2024-03-08T01:32:11.8Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,52,62,2024-03-08T01:32:12Z,3570000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,,,
366,PT10M23.00S,2024-03-08T01:32:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,91.40932982917214,57.35294117647059,1610612754,52,62,2024-03-08T01:37:11Z,3580000,False,37.0,28.0,1,right,MISS M. Turner Layup - blocked,"[1626167, 203497]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,4.64,Missed,,,,,,,,,,,,,,,,Gobert,203497.0
367,PT10M23.00S,2024-03-08T01:32:24.7Z,3,REGULAR,block,,[],203497,,,1610612754,52,62,2024-03-08T01:32:26Z,3590000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT10M20.00S,2024-03-08T01:32:27.7Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,52,62,2024-03-08T01:32:38Z,3600000,False,,,0,,P. Siakam REBOUND (Off:1 Def:0),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,366.0,1.0,0.0,1.0,,,,,,,,,,,,,
369,PT10M19.00S,2024-03-08T01:32:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,92.9862023653088,51.71568627450981,1610612754,52,62,2024-03-08T01:32:41Z,3610000,False,9.0,13.0,1,right,MISS P. Siakam putback Layup - blocked,"[1627783, 203497]",1610612754.0,IND,putback,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,1.59,Missed,,,,,,,,,,,,,,,,Gobert,203497.0
370,PT10M19.00S,2024-03-08T01:32:28.3Z,3,REGULAR,block,,[],203497,,,1610612754,52,62,2024-03-08T01:32:30Z,3620000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT10M17.00S,2024-03-08T01:32:30.3Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,52,62,2024-03-08T01:32:41Z,3630000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,369.0,4.0,4.0,0.0,,,,,,,,,,,,,
372,PT10M16.00S,2024-03-08T01:32:32.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,20.318659658344284,91.17647058823529,1610612750,52,62,2024-03-08T01:39:57Z,3640000,False,-206.0,138.0,1,left,MISS M. Conley 24' running pullup 3PT,[201144],1610612750.0,MIN,running pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,24.81,Missed,,,,,,,,,,,,,,,,,
373,PT10M13.00S,2024-03-08T01:32:35.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,52,62,2024-03-08T01:32:50Z,3650000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,372.0,2.0,1.0,1.0,,,,,,,,,,,,,
374,PT10M06.00S,2024-03-08T01:32:44.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,78.79434954007884,3.9215686274509802,1610612754,55,62,2024-03-08T01:41:20Z,3660000,False,-230.0,147.0,1,right,A. Nembhard 27' 3PT running (7 PTS) (A. Nesmith 1 AST),"[1629614, 1630174]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,27.32,Made,,,,,7.0,A. Nesmith,1630174.0,1.0,,,,,,,,,
375,PT09M46.00S,2024-03-08T01:33:01.1Z,3,REGULAR,2pt,Layup,[],1630183,6.521024967148489,32.1078431372549,1610612750,55,62,2024-03-08T01:33:09Z,3670000,False,89.0,9.0,1,left,MISS J. McDaniels 8' driving Layup - blocked,"[1630183, 1626167]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,8.99,Missed,,,,,,,,,,,,,,,,Turner,1626167.0
376,PT09M46.00S,2024-03-08T01:33:01.1Z,3,REGULAR,block,,[],1626167,,,1610612750,55,62,2024-03-08T01:33:03Z,3680000,False,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
377,PT09M43.00S,2024-03-08T01:33:04.1Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,55,62,2024-03-08T01:33:09Z,3690000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,375.0,5.0,4.0,1.0,,,,,,,,,,,,,
378,PT09M42.00S,2024-03-08T01:33:05.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201144,11.514454664914586,4.166666666666666,1610612750,55,62,2024-03-08T01:33:11Z,3700000,False,229.0,56.0,1,left,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,23.59,Missed,,,,,,,,,,,,,,,,,
379,PT09M40.00S,2024-03-08T01:33:07.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,55,62,2024-03-08T01:33:11Z,3710000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,,378.0,,,,,,,,,,,,,,,,
381,PT09M28.00S,2024-03-08T01:33:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,93.11760840998686,54.90196078431373,1610612754,57,62,2024-03-08T01:33:30Z,3730000,False,25.0,12.0,1,right,M. Turner Layup (3 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,2.74,Made,,,,,3.0,A. Nembhard,1629614.0,2.0,,,,,,,,,
383,PT09M28.00S,2024-03-08T01:33:29.2Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612754,57,62,2024-03-08T01:33:34Z,3750000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Turner 1 FT),"[1630183, 1626167]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,3.0,0.0,Turner,1626167.0,,,,,
385,PT09M28.00S,2024-03-08T01:33:50.8Z,3,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,58,62,2024-03-08T01:33:50Z,3770000,False,,,0,,M. Turner Free Throw 1 of 1 (4 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
386,PT09M13.00S,2024-03-08T01:34:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.09789750328515,40.931372549019606,1610612750,58,62,2024-03-08T01:34:13Z,3780000,False,45.0,24.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,5.11,Missed,,,,,,,,,,,,,,,,,
387,PT09M11.00S,2024-03-08T01:34:10.4Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,58,62,2024-03-08T01:34:38Z,3790000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,386.0,2.0,2.0,0.0,,,,,,,,,,,,,
388,PT09M03.00S,2024-03-08T01:34:19.7Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612754,58,62,2024-03-08T01:34:26Z,3800000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Turner 2 FT),"[1630183, 1626167]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,101283.0,,,,,,,,,,,4.0,0.0,Turner,1626167.0,,,,,
390,PT09M03.00S,2024-03-08T01:34:48.5Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,59,62,2024-03-08T01:35:10Z,3820000,False,,,0,,M. Turner Free Throw 1 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
391,PT09M03.00S,2024-03-08T01:34:51.8Z,3,REGULAR,substitution,out,[],1630183,,,1610612754,59,62,2024-03-08T01:34:55Z,3830000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M03.00S,2024-03-08T01:34:51.8Z,3,REGULAR,substitution,in,[],1629638,,,1610612754,59,62,2024-03-08T01:34:55Z,3840000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT09M03.00S,2024-03-08T01:34:48.5Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,59,62,2024-03-08T01:35:10Z,3850000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
394,PT09M01.00S,2024-03-08T01:34:50.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,59,62,2024-03-08T01:35:10Z,3860000,False,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,393.0,9.0,6.0,3.0,,,,,,,,,,,,,
395,PT08M47.00S,2024-03-08T01:35:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,9.937582128777924,57.59803921568627,1610612750,59,64,2024-03-08T01:35:25Z,3870000,False,-38.0,41.0,1,left,K. Anderson driving floating bank Jump Shot (2 PTS),[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,5.58,Made,,,,,2.0,,,,,,,,,,,,
396,PT08M37.00S,2024-03-08T01:35:32.3Z,3,REGULAR,3pt,Jump Shot,[],1626167,67.62483574244416,48.77450980392157,1610612754,59,64,2024-03-08T01:35:38Z,3880000,False,-6.0,252.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,25.19,Missed,,,,,,,,,,,,,,,,,
397,PT08M31.00S,2024-03-08T01:35:38.3Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,59,64,2024-03-08T01:35:38Z,3890000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,396.0,4.0,4.0,0.0,,,,,,,,,,,,,
399,PT08M24.00S,2024-03-08T01:35:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.1268068331143235,54.65686274509803,1610612750,59,66,2024-03-08T01:35:47Z,3900000,False,-23.0,5.0,1,left,A. Edwards driving Layup (17 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,2.39,Made,,,,,17.0,,,,,,,,,,,,
400,PT08M18.00S,2024-03-08T01:35:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,91.40932982917214,50.245098039215684,1610612754,61,66,2024-03-08T01:36:01Z,3910000,False,1.0,28.0,1,right,T. Haliburton driving finger roll Layup (11 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,2.83,Made,,,,,11.0,,,,,,,,,,,,
401,PT08M18.00S,2024-03-08T01:35:55.3Z,3,REGULAR,foul,personal,['1freethrow'],203937,,,1610612754,61,66,2024-03-08T01:36:01Z,3920000,False,,,0,,K. Anderson shooting personal FOUL (4 PF) (Haliburton 1 FT),"[203937, 1630169]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,4.0,0.0,Haliburton,1630169.0,,,,,
403,PT08M18.00S,2024-03-08T01:36:07.9Z,3,REGULAR,substitution,out,[],203937,,,1610612754,61,66,2024-03-08T01:36:43Z,3940000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M18.00S,2024-03-08T01:36:07.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612754,61,66,2024-03-08T01:36:43Z,3950000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M18.00S,2024-03-08T01:36:23.7Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,62,66,2024-03-08T01:36:23Z,3960000,False,,,0,,T. Haliburton Free Throw 1 of 1 (12 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
406,PT08M05.00S,2024-03-08T01:36:39.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,11.383048620236531,43.627450980392155,1610612750,62,66,2024-03-08T01:36:46Z,3970000,False,32.0,55.0,1,left,MISS A. Edwards 6' turnaround Shot,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,6.31,Missed,,,,,,,,,,,,,,,,,
407,PT08M00.00S,2024-03-08T01:36:44.5Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,62,66,2024-03-08T01:36:46Z,3980000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,406.0,2.0,1.0,1.0,,,,,,,,,,,,,
408,PT07M57.00S,2024-03-08T01:36:46.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,70.38436268068331,21.07843137254902,1610612754,62,66,2024-03-08T01:36:53Z,3990000,False,-145.0,226.0,1,right,MISS A. Nembhard 26' running 3PT,[1629614],1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,26.82,Missed,,,,,,,,,,,,,,,,,
409,PT07M54.00S,2024-03-08T01:36:49.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,62,66,2024-03-08T01:36:53Z,4000000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,
410,PT07M45.00S,2024-03-08T01:36:59.2Z,3,REGULAR,3pt,Jump Shot,[],1629638,32.14520367936925,35.294117647058826,1610612750,62,66,2024-03-08T01:37:05Z,4010000,False,74.0,250.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,26.03,Missed,,,,,,,,,,,,,,,,,
411,PT07M42.00S,2024-03-08T01:37:02.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,62,66,2024-03-08T01:37:05Z,4020000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,410.0,4.0,4.0,0.0,,,,,,,,,,,,,
412,PT07M34.00S,2024-03-08T01:37:09.9Z,3,REGULAR,3pt,Jump Shot,[],1630174,75.3777923784494,89.4607843137255,1610612754,62,66,2024-03-08T01:37:15Z,4030000,False,197.0,179.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,26.63,Missed,,,,,,,,,,,,,,,,,
413,PT07M30.00S,2024-03-08T01:37:13.4Z,3,REGULAR,rebound,offensive,[],1629614,,,1610612754,62,66,2024-03-08T01:37:13Z,4040000,False,,,0,,A. Nembhard REBOUND (Off:2 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,412.0,3.0,1.0,2.0,,,,,,,,,,,,,
414,PT07M22.00S,2024-03-08T01:37:22.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626167,91.93495400788436,49.754901960784316,1610612754,64,66,2024-03-08T01:37:25Z,4050000,False,-1.0,23.0,1,right,M. Turner driving DUNK (7 PTS) (T. Haliburton 8 AST),"[1626167, 1630169]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,2.33,Made,,,,,7.0,T. Haliburton,1630169.0,8.0,,,,,,,,,
416,PT07M00.00S,2024-03-08T01:37:47.7Z,3,REGULAR,foul,personal,[],1630174,,,1610612750,64,66,2024-03-08T01:38:00Z,4070000,False,,,0,,A. Nesmith personal FOUL (3 PF),"[1630174, 201144]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,201639.0,,,,,,,,,,,3.0,1.0,Conley,201144.0,,,,,
418,PT06M56.00S,2024-03-08T01:38:13.0Z,3,REGULAR,3pt,Jump Shot,[],1629675,20.18725361366623,96.32352941176471,1610612750,64,66,2024-03-08T01:38:16Z,4090000,False,-232.0,137.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,26.92,Missed,,,,,,,,,,,,,,,,,
419,PT06M53.00S,2024-03-08T01:38:16.0Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,64,66,2024-03-08T01:38:16Z,4100000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:4),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,418.0,4.0,4.0,0.0,,,,,,,,,,,,,
