actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
430,PT05M46.00S,2023-11-05T00:42:25.7Z,3,REGULAR,substitution,in,[],1627741,,,1610612754,71,72,2023-11-05T00:43:04Z,4260000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M46.00S,2023-11-05T00:42:25.7Z,3,REGULAR,substitution,in,[],1630550,,,1610612754,71,72,2023-11-05T00:43:04Z,4270000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M35.00S,2023-11-05T00:43:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.77463863337714,54.41176470588235,1610612754,73,72,2023-11-05T00:43:30Z,4280000,False,22.0,6.0,1,right,B. Brown driving finger roll Layup (7 PTS) (T. Haliburton 7 AST),"[1628971, 1630169]",1610612754.0,IND,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,7.0,T. Haliburton,1630169.0,7.0,,,,,,,,,
434,PT05M13.00S,2023-11-05T00:43:49.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,9.149145860709593,45.83333333333333,1610612766,73,74,2023-11-05T00:43:54Z,4300000,False,21.0,34.0,1,left,T. Rozier driving floating Jump Shot (11 PTS),[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.94,Made,,,,,,11.0,,,,,,,,,,,,
435,PT04M56.00S,2023-11-05T00:44:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.85479632063075,54.41176470588235,1610612754,75,74,2023-11-05T00:44:20Z,4310000,False,22.0,15.0,1,right,T. Haliburton driving finger roll Layup (29 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,29.0,,,,,,,,,,,,
436,PT04M56.00S,2023-11-05T00:44:11.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641706,,,1610612754,75,74,2023-11-05T00:44:19Z,4320000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (Haliburton 1 FT),"[1641706, 1630169]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,2004.0,,,,,,,,,,,,,2.0,0.0,Haliburton,1630169.0
438,PT04M56.00S,2023-11-05T00:44:35.2Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,76,74,2023-11-05T00:44:35Z,4340000,False,,,0,,T. Haliburton Free Throw 1 of 1 (30 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,30.0,,,,,,,,,,,,
439,PT04M46.00S,2023-11-05T00:44:48.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,14.799605781865965,49.26470588235294,1610612766,76,76,2023-11-05T00:44:53Z,4350000,False,4.0,87.0,1,left,T. Rozier 8' fadeaway Jump Shot (13 PTS),[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.67,Made,,,,,,13.0,,,,,,,,,,,,
440,PT04M33.00S,2023-11-05T00:45:00.4Z,3,REGULAR,3pt,Jump Shot,[],1626167,65.78515111695138,28.676470588235293,1610612754,79,76,2023-11-05T00:45:04Z,4360000,False,-107.0,269.0,1,right,M. Turner 28' 3PT  (13 PTS) (T. Haliburton 8 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,28.94,Made,,,,,,13.0,T. Haliburton,1630169.0,8.0,,,,,,,,,
442,PT04M21.00S,2023-11-05T00:45:14.5Z,3,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612766,79,76,2023-11-05T00:45:25Z,4380000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Williams 2 FT),"[1627741, 1631109]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,2004.0,,,,,,,,,,,,,1.0,0.0,Williams,1631109.0
444,PT04M21.00S,2023-11-05T00:45:50.1Z,3,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,79,77,2023-11-05T00:45:50Z,4400000,False,,,0,,M. Williams Free Throw 1 of 2 (17 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,17.0,,,,,,,,,,,,
445,PT04M21.00S,2023-11-05T00:45:51.1Z,3,REGULAR,substitution,out,[],202330,,,1610612766,79,77,2023-11-05T00:45:58Z,4410000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M21.00S,2023-11-05T00:45:51.1Z,3,REGULAR,substitution,in,[],1630177,,,1610612766,79,77,2023-11-05T00:45:58Z,4420000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M21.00S,2023-11-05T00:46:09.3Z,3,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,79,78,2023-11-05T00:46:09Z,4430000,False,,,0,,M. Williams Free Throw 2 of 2 (18 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,18.0,,,,,,,,,,,,
448,PT03M59.00S,2023-11-05T00:46:35.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630177,,,1610612754,79,78,2023-11-05T00:49:07Z,4440000,False,,,0,,T. Maledon shooting personal FOUL (3 PF) (Turner 2 FT),"[1630177, 1626167]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,,,,,,,,,,,,,3.0,0.0,Turner,1626167.0
451,PT03M59.00S,2023-11-05T00:47:11.5Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612754,79,78,2023-11-05T00:49:08Z,4470000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M59.00S,2023-11-05T00:49:29.9Z,3,REGULAR,substitution,out,[],1628971,,,1610612754,79,78,2023-11-05T00:49:45Z,4490000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M59.00S,2023-11-05T00:49:29.9Z,3,REGULAR,substitution,out,[],1631109,,,1610612754,79,78,2023-11-05T00:49:45Z,4500000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M59.00S,2023-11-05T00:49:29.9Z,3,REGULAR,substitution,in,[],1629614,,,1610612754,79,78,2023-11-05T00:49:45Z,4510000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M59.00S,2023-11-05T00:49:29.9Z,3,REGULAR,substitution,in,[],1630208,,,1610612754,79,78,2023-11-05T00:49:45Z,4520000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M59.00S,2023-11-05T00:49:55.4Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,80,78,2023-11-05T00:50:12Z,4530000,False,,,0,,M. Turner Free Throw 1 of 2 (14 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
458,PT03M59.00S,2023-11-05T00:49:55.4Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,80,78,2023-11-05T00:50:12Z,4540000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT03M58.00S,2023-11-05T00:49:56.4Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,80,78,2023-11-05T00:50:12Z,4550000,False,,,0,,N. Richards REBOUND (Off:1 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,458.0,,,,,,,,,7.0,6.0,1.0,,,,,,
460,PT03M43.00S,2023-11-05T00:50:25.4Z,3,REGULAR,2pt,Jump Shot,[],1626179,21.369908015768726,63.23529411764706,1610612766,80,78,2023-11-05T00:50:30Z,4560000,False,-66.0,148.0,1,left,MISS T. Rozier 16' Jump Shot - blocked,"[1626179, 1630174]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,16.25,Missed,,,,,,,,,,,,,Nesmith,1630174.0,,,,
461,PT03M43.00S,2023-11-05T00:50:25.4Z,3,REGULAR,block,,[],1630174,,,1610612766,80,78,2023-11-05T00:50:28Z,4570000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
462,PT03M40.00S,2023-11-05T00:50:28.4Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,80,78,2023-11-05T00:50:30Z,4580000,False,,,0,,N. Richards REBOUND (Off:2 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,460.0,,,,,,,,,8.0,6.0,2.0,,,,,,
463,PT03M39.00S,2023-11-05T00:50:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,6.1268068331143235,51.470588235294116,1610612766,80,80,2023-11-05T00:50:44Z,4590000,False,-7.0,5.0,1,left,N. Richards Layup (8 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,8.0,,,,,,,,,,,,
464,PT03M23.00S,2023-11-05T00:50:44.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,70.51576872536137,83.08823529411765,1610612754,83,80,2023-11-05T00:50:51Z,4600000,False,165.0,225.0,1,right,T. Haliburton 27' 3PT  (33 PTS) (A. Nesmith 1 AST),"[1630169, 1630174]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.9,Made,,,,,,33.0,A. Nesmith,1630174.0,1.0,,,,,,,,,
466,PT03M08.00S,2023-11-05T00:51:04.2Z,3,REGULAR,turnover,3-second-violation,[],1630208,,,1610612766,83,80,2023-11-05T00:51:09Z,4620000,False,,,0,,N. Richards 3-second-violation TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,2004.0,1.0,,,,,,,,,,,,,,,
467,PT03M08.00S,2023-11-05T00:51:07.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,83,80,2023-11-05T00:51:11Z,4630000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M08.00S,2023-11-05T00:51:07.9Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,83,80,2023-11-05T00:51:11Z,4640000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M53.00S,2023-11-05T00:51:36.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630188,89.96386333771353,45.34313725490196,1610612754,85,80,2023-11-05T00:51:53Z,4650000,False,-23.0,42.0,1,right,J. Smith turnaround Hook (7 PTS) (T. Haliburton 9 AST),"[1630188, 1630169]",1610612754.0,IND,turnaround,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,,,,,,7.0,T. Haliburton,1630169.0,9.0,,,,,,,,,
471,PT02M39.00S,2023-11-05T00:51:50.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,12.565703022339028,34.80392156862745,1610612766,85,82,2023-11-05T00:52:19Z,4670000,False,76.0,66.0,1,left,B. Miller 10' driving floating Jump Shot (6 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Right,10.04,Made,,,,,,6.0,,,,,,,,,,,,
472,PT02M22.00S,2023-11-05T00:52:06.8Z,3,REGULAR,3pt,Jump Shot,[],1627741,71.04139290407359,21.568627450980394,1610612754,88,82,2023-11-05T00:52:11Z,4680000,False,-142.0,220.0,1,right,B. Hield 26' 3PT  (6 PTS) (T. Haliburton 10 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,,6.0,T. Haliburton,1630169.0,10.0,,,,,,,,,
474,PT02M20.00S,2023-11-05T00:52:12.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,88,82,2023-11-05T00:52:12Z,4700000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M20.00S,2023-11-05T00:53:34.1Z,3,REGULAR,substitution,out,[],1630550,,,1610612766,88,82,2023-11-05T00:53:49Z,4710000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M20.00S,2023-11-05T00:53:34.1Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,88,82,2023-11-05T00:53:49Z,4720000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M09.00S,2023-11-05T00:54:01.7Z,3,REGULAR,3pt,Jump Shot,[],1626179,31.882391590013142,58.57843137254902,1610612766,88,85,2023-11-05T00:54:05Z,4730000,False,-43.0,247.0,1,left,T. Rozier 25' 3PT pullup (16 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,25.09,Made,,,,,,16.0,,,,,,,,,,,,
478,PT01M54.00S,2023-11-05T00:54:16.6Z,3,REGULAR,3pt,Jump Shot,[],1630169,67.36202365308804,17.401960784313726,1610612754,91,85,2023-11-05T00:54:20Z,4740000,False,-163.0,254.0,1,right,T. Haliburton 30' 3PT step back (36 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,30.21,Made,,,,,,36.0,,,,,,,,,,,,
479,PT01M40.00S,2023-11-05T00:54:29.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,19.398817345597898,94.36274509803921,1610612766,91,88,2023-11-05T00:54:33Z,4750000,False,-222.0,130.0,1,left,T. Rozier 25' 3PT step back (19 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.7,Made,,,,,,19.0,,,,,,,,,,,,
480,PT01M28.00S,2023-11-05T00:54:41.6Z,3,REGULAR,3pt,Jump Shot,[],1630169,81.68528252299606,94.6078431372549,1610612754,91,88,2023-11-05T00:54:47Z,4760000,False,223.0,120.0,1,right,MISS T. Haliburton 25' fadeaway 3PT,[1630169],1610612754.0,IND,fadeaway,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
481,PT01M25.00S,2023-11-05T00:54:44.6Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,91,88,2023-11-05T00:54:47Z,4770000,False,,,0,,T. Rozier REBOUND (Off:0 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,480.0,,,,,,,,,6.0,6.0,0.0,,,,,,
482,PT01M21.00S,2023-11-05T00:54:49.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630177,5.469776609724048,95.58823529411765,1610612766,91,88,2023-11-05T00:54:55Z,4780000,False,-228.0,-1.0,1,left,MISS T. Maledon running 3PT,[1630177],1610612766.0,CHA,running,,,Maledon,T. Maledon,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
483,PT01M17.00S,2023-11-05T00:54:53.5Z,3,REGULAR,rebound,offensive,[],1641706,,,1610612766,91,88,2023-11-05T00:56:41Z,4790000,False,,,0,,B. Miller REBOUND (Off:1 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,482.0,,,,,,,,,2.0,1.0,1.0,,,,,,
484,PT01M17.00S,2023-11-05T00:54:54.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641706,5.590000152587891,50.0,1610612766,91,90,2023-11-05T00:56:43Z,4800000,False,0.0,0.0,1,left,B. Miller tip Layup (8 PTS),[1641706],1610612766.0,CHA,tip,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,8.0,,,,,,,,,,,,
486,PT01M10.00S,2023-11-05T00:55:00.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,89.83245729303549,50.73529411764706,1610612754,93,90,2023-11-05T00:55:04Z,4820000,False,4.0,43.0,1,right,T. Haliburton driving floating Jump Shot (38 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,4.33,Made,,,,,,38.0,,,,,,,,,,,,
487,PT00M54.80S,2023-11-05T00:55:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,5.863994743758213,55.88235294117647,1610612766,93,90,2023-11-05T00:55:19Z,4830000,False,-29.0,3.0,1,left,MISS T. Rozier driving finger roll Layup,[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
488,PT00M53.60S,2023-11-05T00:55:16.8Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,93,90,2023-11-05T01:46:22Z,4840000,False,,,0,,N. Richards REBOUND (Off:3 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,487.0,,,,,,,,,9.0,6.0,3.0,,,,,,
489,PT00M52.40S,2023-11-05T00:55:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,6.1268068331143235,51.9607843137255,1610612766,93,92,2023-11-05T01:46:28Z,4850000,False,-10.0,5.0,1,left,N. Richards putback Layup (10 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,10.0,,,,,,,,,,,,
490,PT00M33.90S,2023-11-05T00:55:40.9Z,3,REGULAR,3pt,Jump Shot,[],1630188,67.36202365308804,64.70588235294117,1610612754,96,92,2023-11-05T00:55:44Z,4860000,False,74.0,254.0,1,right,J. Smith 26' 3PT  (10 PTS) (T. Haliburton 11 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,26.47,Made,,,,,,10.0,T. Haliburton,1630169.0,11.0,,,,,,,,,
492,PT00M16.40S,2023-11-05T00:56:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630177,23.73521681997372,13.725490196078432,1610612766,96,92,2023-11-05T00:56:09Z,4880000,False,181.0,171.0,1,left,MISS T. Maledon 24' 3PT,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
493,PT00M12.20S,2023-11-05T00:56:08.8Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,96,92,2023-11-05T00:56:08Z,4890000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,492.0,,,,,,,,,1.0,1.0,0.0,,,,,,
494,PT00M00.40S,2023-11-05T00:56:20.6Z,3,REGULAR,3pt,Jump Shot,[],1630169,64.60249671484888,36.51960784313725,1610612754,96,92,2023-11-05T00:56:25Z,4900000,False,-67.0,280.0,1,right,MISS T. Haliburton 28' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,28.82,Missed,,,,,,,,,,,,,,,,,,
495,PT00M00.40S,2023-11-05T00:56:20.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,96,92,2023-11-05T00:56:25Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,494.0,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2023-11-05T00:56:23.4Z,3,REGULAR,period,end,[],0,,,1610612754,96,92,2023-11-05T00:56:23Z,4920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-11-05T00:58:25.5Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612754,96,92,2023-11-05T00:58:53Z,4930000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-11-05T00:58:25.5Z,4,REGULAR,substitution,out,['startperiod'],1626179,,,1610612754,96,92,2023-11-05T00:58:53Z,4940000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-11-05T00:58:25.5Z,4,REGULAR,substitution,in,['startperiod'],1631097,,,1610612754,96,92,2023-11-05T00:58:53Z,4950000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-11-05T00:58:25.5Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612754,96,92,2023-11-05T00:58:53Z,4960000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-11-05T00:59:01.9Z,4,REGULAR,period,start,[],0,,,1610612754,96,92,2023-11-05T00:59:01Z,4970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M43.00S,2023-11-05T00:59:17.9Z,4,REGULAR,3pt,Jump Shot,[],1629614,63.41984231274639,48.77450980392157,1610612754,99,92,2023-11-05T00:59:23Z,4980000,False,-6.0,291.0,1,right,A. Nembhard 29' 3PT  (5 PTS) (B. Hield 2 AST),"[1629614, 1627741]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,29.15,Made,,,,,,5.0,B. Hield,1627741.0,2.0,,,,,,,,,
504,PT11M21.00S,2023-11-05T00:59:40.3Z,4,REGULAR,2pt,Jump Shot,[],1629023,10.5946123521682,33.33333333333333,1610612766,99,92,2023-11-05T00:59:44Z,5000000,False,83.0,47.0,1,left,MISS P. Washington 9' driving floating bank Shot,[1629023],1610612766.0,CHA,driving floating bank,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,9.57,Missed,,,,,,,,,,,,,,,,,,
505,PT11M18.00S,2023-11-05T00:59:43.1Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,99,92,2023-11-05T00:59:43Z,5010000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,504.0,,,,,,,,,2.0,1.0,1.0,,,,,,
506,PT11M17.00S,2023-11-05T00:59:43.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,8.09789750328515,47.794117647058826,1610612766,99,92,2023-11-05T00:59:49Z,5020000,False,11.0,24.0,1,left,MISS P. Washington putback Layup - blocked,"[1629023, 1630174]",1610612766.0,CHA,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,Nesmith,1630174.0,,,,
507,PT11M17.00S,2023-11-05T00:59:43.9Z,4,REGULAR,block,,[],1630174,,,1610612766,99,92,2023-11-05T00:59:47Z,5030000,False,,,0,,A. Nesmith BLOCK (2 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT11M13.00S,2023-11-05T00:59:47.9Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,99,92,2023-11-05T00:59:49Z,5040000,False,,,0,,J. Smith REBOUND (Off:2 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,506.0,,,,,,,,,8.0,6.0,2.0,,,,,,
509,PT11M10.00S,2023-11-05T00:59:50.8Z,4,REGULAR,turnover,lost ball,[],1627741,,,1610612754,99,92,2023-11-05T00:59:55Z,5050000,False,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 1629023]",1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,2.0,Washington,1629023.0,,,,,,,,,,,,,
510,PT11M10.00S,2023-11-05T00:59:50.8Z,4,REGULAR,steal,,[],1629023,,,1610612766,99,92,2023-11-05T01:01:02Z,5060000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
511,PT11M10.00S,2023-11-05T00:59:54.6Z,4,REGULAR,foul,personal,[],1630188,,,1610612766,99,92,2023-11-05T01:01:22Z,5070000,False,,,0,,J. Smith personal FOUL (3 PF),"[1630188, 1629023]",1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,1626300.0,,,,,,,,,,,,,3.0,0.0,Washington,1629023.0
513,PT10M54.00S,2023-11-05T01:00:26.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,34.641918528252305,43.13725490196079,1610612766,99,95,2023-11-05T01:00:30Z,5090000,False,34.0,273.0,1,left,L. Ball 27' 3PT pullup (8 PTS) (P. Washington 4 AST),"[1630163, 1629023]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,27.52,Made,,,,,,8.0,P. Washington,1629023.0,4.0,,,,,,,,,
