actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
526,PT12M00.00S,2024-01-04T01:57:08.6Z,4,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,113,97,2024-01-04T01:57:38Z,5200000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2024-01-04T01:57:08.6Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612749,113,97,2024-01-04T01:57:38Z,5210000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-01-04T01:57:08.6Z,4,REGULAR,substitution,in,['startperiod'],1627736,,,1610612749,113,97,2024-01-04T01:57:38Z,5220000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2024-01-04T01:57:48.5Z,4,REGULAR,period,start,[],0,,,1610612749,113,97,2024-01-04T01:57:48Z,5230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M43.00S,2024-01-04T01:58:05.4Z,4,REGULAR,3pt,Jump Shot,[],1626166,22.552562417871222,90.19607843137256,1610612749,113,100,2024-01-04T01:58:12Z,5240000,False,-201.0,159.0,1,left,C. Payne 25' 3PT  (5 PTS) (M. Beasley 1 AST),"[1626166, 1627736]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,25.66,Made,5.0,,,,,M. Beasley,1627736.0,1.0,,,,,,,,
532,PT11M29.00S,2024-01-04T01:58:20.2Z,4,REGULAR,foul,personal,[],1626171,,,1610612754,113,100,2024-01-04T01:58:26Z,5260000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1631097]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,1662.0,,,,,,,,,,,,1.0,0.0,Mathurin,1631097.0,,,,
534,PT11M19.00S,2024-01-04T01:58:48.1Z,4,REGULAR,3pt,Jump Shot,[],1630167,66.17936925098554,68.38235294117648,1610612754,113,100,2024-01-04T01:58:53Z,5280000,False,92.0,265.0,1,right,MISS O. Toppin 28' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,28.09,Missed,,,,,,,,,,,,,,,,
535,PT11M15.00S,2024-01-04T01:58:52.1Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,113,100,2024-01-04T01:58:53Z,5290000,False,,,0,,K. Middleton REBOUND (Off:1 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,534.0,5.0,4.0,1.0,,,,,,,,,,,
536,PT11M06.00S,2024-01-04T01:59:02.7Z,4,REGULAR,foul,personal,[],1627741,,,1610612749,113,100,2024-01-04T01:59:08Z,5300000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1627736]",1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,201246.0,,,,,,,,,,,,1.0,0.0,Beasley,1627736.0,,,,
538,PT10M59.00S,2024-01-04T01:59:27.0Z,4,REGULAR,foul,personal,[],1630167,,,1610612749,113,100,2024-01-04T01:59:32Z,5320000,False,,,0,,O. Toppin personal FOUL (2 PF),"[1630167, 201572]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,1628168.0,,,,,,,,,,,,2.0,0.0,Lopez,201572.0,,,,
540,PT10M53.00S,2024-01-04T01:59:48.8Z,4,REGULAR,2pt,Jump Shot,[],1627736,19.136005256241788,72.30392156862744,1610612749,113,100,2024-01-04T01:59:53Z,5340000,False,-112.0,127.0,1,left,MISS M. Beasley 16' pullup Shot,[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,,,16.93,Missed,,,,,,,,,,,,,,,,
541,PT10M50.00S,2024-01-04T01:59:51.8Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,113,100,2024-01-04T01:59:53Z,5350000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,540.0,3.0,2.0,1.0,,,,,,,,,,,
542,PT10M38.00S,2024-01-04T02:00:04.4Z,4,REGULAR,3pt,Jump Shot,[],204456,66.83639947437582,61.51960784313726,1610612754,113,100,2024-01-04T02:00:09Z,5360000,False,58.0,259.0,1,right,MISS T. McConnell 26' pullup 3PT,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,26.55,Missed,,,,,,,,,,,,,,,,
543,PT10M34.00S,2024-01-04T02:00:08.4Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,113,100,2024-01-04T02:00:09Z,5370000,False,,,0,,B. Lopez REBOUND (Off:3 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,542.0,5.0,2.0,3.0,,,,,,,,,,,
544,PT10M27.00S,2024-01-04T02:00:15.8Z,4,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,113,100,2024-01-04T02:00:20Z,5380000,False,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (3 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,1662.0,3.0,,,,,,,,,,,,,,,,,,
545,PT10M17.00S,2024-01-04T02:00:29.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631097,84.70762155059133,23.52941176470588,1610612754,113,100,2024-01-04T02:00:34Z,5390000,False,-132.0,91.0,1,right,MISS B. Mathurin 16' pullup bank Shot,[1631097],1610612754.0,IND,pullup bank,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left,,,16.08,Missed,,,,,,,,,,,,,,,,
546,PT10M13.00S,2024-01-04T02:00:33.4Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,113,100,2024-01-04T02:00:50Z,5400000,False,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,,,,,,545.0,5.0,3.0,2.0,,,,,,,,,,,
547,PT10M06.00S,2024-01-04T02:00:39.6Z,4,REGULAR,3pt,Jump Shot,[],1626166,30.962549277266753,30.392156862745097,1610612749,113,100,2024-01-04T02:00:47Z,5410000,False,98.0,239.0,1,left,MISS C. Payne 25' step back 3PT,[1626166],1610612749.0,MIL,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,25.78,Missed,,,,,,,,,,,,,,,,
548,PT10M04.00S,2024-01-04T02:00:41.6Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,113,100,2024-01-04T02:01:28Z,5420000,False,,,0,,B. Portis REBOUND (Off:3 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,547.0,6.0,3.0,3.0,,,,,,,,,,,
549,PT10M04.00S,2024-01-04T02:00:45.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,5.590000152587891,50.0,1610612749,113,100,2024-01-04T02:01:35Z,5430000,False,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
550,PT10M03.00S,2024-01-04T02:00:46.4Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,113,100,2024-01-04T02:01:35Z,5440000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,549.0,1.0,1.0,0.0,,,,,,,,,,,
551,PT09M56.00S,2024-01-04T02:00:49.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,94.03745072273325,4.6568627450980395,1610612754,116,100,2024-01-04T02:07:23Z,5450000,False,-227.0,4.0,1,right,B. Hield 3PT running (10 PTS) (T. McConnell 3 AST),"[1627741, 204456]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,22.67,Made,10.0,,,,,T. McConnell,204456.0,3.0,,,,,,,,
553,PT09M43.00S,2024-01-04T02:01:02.3Z,4,REGULAR,turnover,lost ball,[],203114,,,1610612749,116,100,2024-01-04T02:01:08Z,5470000,False,,,0,,K. Middleton lost ball TURNOVER (4 TO),"[203114, 1627741]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,4.0,,,,,,,,,,,,,,,Hield,1627741.0,,
554,PT09M43.00S,2024-01-04T02:01:02.3Z,4,REGULAR,steal,,[],1627741,,,1610612754,116,100,2024-01-04T02:01:05Z,5480000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
555,PT09M40.00S,2024-01-04T02:01:06.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630543,93.24901445466492,50.0,1610612754,118,100,2024-01-04T02:10:55Z,5490000,False,0.0,11.0,1,right,I. Jackson running DUNK (9 PTS),[1630543],1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,1.1,Made,9.0,,,,,,,,,,,,,,,
557,PT09M40.00S,2024-01-04T02:01:12.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,118,100,2024-01-04T02:01:12Z,5510000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M40.00S,2024-01-04T02:03:21.7Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,118,100,2024-01-04T02:03:42Z,5520000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M40.00S,2024-01-04T02:03:21.7Z,4,REGULAR,substitution,out,[],201572,,,1610612749,118,100,2024-01-04T02:03:42Z,5530000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M40.00S,2024-01-04T02:03:21.7Z,4,REGULAR,substitution,in,[],203507,,,1610612749,118,100,2024-01-04T02:03:42Z,5540000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M40.00S,2024-01-04T02:03:21.7Z,4,REGULAR,substitution,in,[],1641748,,,1610612749,118,100,2024-01-04T02:03:42Z,5550000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M26.00S,2024-01-04T02:04:22.1Z,4,REGULAR,turnover,out-of-bounds,[],1641748,,,1610612749,118,100,2024-01-04T02:04:27Z,5560000,False,,,0,,A. Jackson Jr. step out-of-bounds TURNOVER (1 TO),[1641748],1610612749.0,MIL,step,,,Jackson Jr.,A. Jackson Jr.,,,,,Right Corner 3,24+ Right,201246.0,1.0,,,,,,,,,,,,,,,,,,
563,PT09M08.00S,2024-01-04T02:04:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,88.51839684625493,46.81372549019608,1610612754,118,100,2024-01-04T02:04:52Z,5570000,False,-16.0,55.0,1,right,MISS T. McConnell driving Layup - blocked,"[204456, 203114]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,5.76,Missed,,,,,,,,,,,,,,,Middleton,203114.0
564,PT09M08.00S,2024-01-04T02:04:47.8Z,4,REGULAR,block,,[],203114,,,1610612754,118,100,2024-01-04T02:04:49Z,5580000,False,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT09M05.00S,2024-01-04T02:04:50.8Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,118,100,2024-01-04T02:04:52Z,5590000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,563.0,9.0,9.0,0.0,,,,,,,,,,,
566,PT08M59.00S,2024-01-04T02:05:00.5Z,4,REGULAR,foul,personal,['3freethrow'],1631097,,,1610612749,118,100,2024-01-04T02:05:05Z,5600000,False,,,0,,B. Mathurin shooting personal FOUL (3 PF) (Payne 3 FT),"[1631097, 1626166]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,201246.0,,,,,,,,,,,,3.0,0.0,Payne,1626166.0,,,,
568,PT08M59.00S,2024-01-04T02:05:30.2Z,4,REGULAR,freethrow,1 of 3,[],1626166,,,1610612749,118,100,2024-01-04T02:05:30Z,5620000,False,,,0,,MISS C. Payne Free Throw 1 of 3,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
569,PT08M59.00S,2024-01-04T02:05:30.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,118,100,2024-01-04T02:05:30Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,
570,PT08M59.00S,2024-01-04T02:05:48.8Z,4,REGULAR,freethrow,2 of 3,[],1626166,,,1610612749,118,101,2024-01-04T02:05:48Z,5640000,False,,,0,,C. Payne Free Throw 2 of 3 (6 PTS),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
571,PT08M59.00S,2024-01-04T02:05:49.7Z,4,REGULAR,substitution,out,[],204456,,,1610612749,118,101,2024-01-04T02:05:54Z,5650000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M59.00S,2024-01-04T02:05:49.7Z,4,REGULAR,substitution,in,[],1630169,,,1610612749,118,101,2024-01-04T02:05:54Z,5660000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M59.00S,2024-01-04T02:06:16.4Z,4,REGULAR,freethrow,3 of 3,[],1626166,,,1610612749,118,102,2024-01-04T02:06:16Z,5670000,False,,,0,,C. Payne Free Throw 3 of 3 (7 PTS),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
574,PT08M49.00S,2024-01-04T02:06:30.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,64.99671484888306,40.44117647058824,1610612754,118,102,2024-01-04T02:06:37Z,5680000,False,-48.0,277.0,1,right,MISS B. Hield 28' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,28.06,Missed,,,,,,,,,,,,,,,,
575,PT08M44.00S,2024-01-04T02:06:35.7Z,4,REGULAR,rebound,offensive,[],1630167,,,1610612754,118,102,2024-01-04T02:06:37Z,5690000,False,,,0,,O. Toppin REBOUND (Off:3 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,574.0,7.0,4.0,3.0,,,,,,,,,,,
576,PT08M44.00S,2024-01-04T02:06:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630167,94.40999984741211,50.0,1610612754,118,102,2024-01-04T02:06:35Z,5700000,False,0.0,0.0,1,right,MISS O. Toppin tip Layup,[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
577,PT08M43.00S,2024-01-04T02:06:36.0Z,4,REGULAR,rebound,defensive,[],1641748,,,1610612749,118,102,2024-01-04T02:06:36Z,5710000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:2),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,576.0,2.0,2.0,0.0,,,,,,,,,,,
580,PT08M41.00S,2024-01-04T02:09:43.6Z,4,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612749,118,102,2024-01-04T02:10:31Z,5740000,False,,,0,,B. Mathurin shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1631097, 203507]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,1628168.0,,,,,,,,,,,,4.0,0.0,Antetokounmpo,203507.0,,,,
582,PT08M41.00S,2024-01-04T02:10:06.9Z,4,REGULAR,foul,technical,[],1630167,,,1610612749,118,102,2024-01-04T02:10:28Z,5760000,False,,,0,,O. Toppin double technical FOUL (1 Tech),[1630167],1610612754.0,IND,double,,,Toppin,O. Toppin,,,,,,,1662.0,,,,,,,,,,,,2.0,1.0,,,,,,
583,PT08M41.00S,2024-01-04T02:10:06.9Z,4,REGULAR,foul,technical,[],1641748,,,1610612749,118,102,2024-01-04T02:10:11Z,5770000,False,,,0,,A. Jackson Jr. double technical FOUL (1 Tech),[1641748],1610612749.0,MIL,double,,,Jackson Jr.,A. Jackson Jr.,,,,,,,1662.0,,,,,,,,,,,,0.0,1.0,,,,,,
584,PT08M41.00S,2024-01-04T02:10:49.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,118,103,2024-01-04T02:15:06Z,5780000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
585,PT08M41.00S,2024-01-04T02:10:49.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,118,104,2024-01-04T02:15:06Z,5790000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
586,PT08M20.00S,2024-01-04T02:11:32.0Z,4,REGULAR,3pt,Jump Shot,[],1630169,63.6826544021025,40.44117647058824,1610612754,121,104,2024-01-04T02:11:47Z,5800000,False,-48.0,289.0,1,right,T. Haliburton 29' 3PT step back (19 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,29.28,Made,19.0,,,,,,,,,,,,,,,
587,PT08M20.00S,2024-01-04T02:11:36.0Z,4,REGULAR,foul,personal,['1freethrow'],1626166,,,1610612754,121,104,2024-01-04T02:11:47Z,5810000,False,,,0,,C. Payne shooting personal FOUL (3 PF) (Haliburton 1 FT),"[1626166, 1630169]",1610612749.0,MIL,shooting,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,1628168.0,,,,,,,,,,,,3.0,0.0,Haliburton,1630169.0,,,,
589,PT08M20.00S,2024-01-04T02:11:49.7Z,4,REGULAR,substitution,out,[],1627741,,,1610612754,121,104,2024-01-04T02:12:13Z,5830000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M20.00S,2024-01-04T02:11:49.7Z,4,REGULAR,substitution,out,[],1626166,,,1610612754,121,104,2024-01-04T02:12:13Z,5840000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M20.00S,2024-01-04T02:11:49.7Z,4,REGULAR,substitution,in,[],1628971,,,1610612754,121,104,2024-01-04T02:12:13Z,5850000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M20.00S,2024-01-04T02:11:49.7Z,4,REGULAR,substitution,in,[],203081,,,1610612754,121,104,2024-01-04T02:12:13Z,5860000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M20.00S,2024-01-04T02:12:17.2Z,4,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,122,104,2024-01-04T02:12:17Z,5870000,False,,,0,,T. Haliburton Free Throw 1 of 1 (20 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
594,PT08M15.00S,2024-01-04T02:12:24.3Z,4,REGULAR,3pt,Jump Shot,[],203114,31.750985545335087,30.88235294117647,1610612749,122,104,2024-01-04T02:12:31Z,5880000,False,96.0,246.0,1,left,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,26.39,Missed,,,,,,,,,,,,,,,,
595,PT08M10.00S,2024-01-04T02:12:29.3Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612754,122,104,2024-01-04T02:12:31Z,5890000,False,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,594.0,5.0,5.0,0.0,,,,,,,,,,,
596,PT08M07.00S,2024-01-04T02:12:32.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,77.87450722733246,88.97058823529412,1610612754,122,104,2024-01-04T02:12:38Z,5900000,False,195.0,155.0,1,right,MISS T. Haliburton 24' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,24.93,Missed,,,,,,,,,,,,,,,,
597,PT08M02.00S,2024-01-04T02:12:37.1Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,122,104,2024-01-04T02:12:38Z,5910000,False,,,0,,K. Middleton REBOUND (Off:1 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,596.0,6.0,5.0,1.0,,,,,,,,,,,
598,PT07M58.00S,2024-01-04T02:12:40.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,6.915243101182654,49.754901960784316,1610612749,122,106,2024-01-04T02:12:46Z,5920000,False,1.0,13.0,1,left,G. Antetokounmpo running DUNK (23 PTS) (K. Middleton 7 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,1.26,Made,23.0,,,,,K. Middleton,203114.0,7.0,,,,,,,,
600,PT07M37.00S,2024-01-04T02:13:01.1Z,4,REGULAR,3pt,Jump Shot,[],1630167,74.58935611038108,83.33333333333334,1610612754,122,106,2024-01-04T02:13:05Z,5940000,False,167.0,186.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,25.01,Missed,,,,,,,,,,,,,,,,
601,PT07M35.00S,2024-01-04T02:13:04.2Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,122,106,2024-01-04T02:13:04Z,5950000,False,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,600.0,4.0,2.0,2.0,,,,,,,,,,,
602,PT07M34.00S,2024-01-04T02:13:06.2Z,4,REGULAR,turnover,out-of-bounds,[],1630543,,,1610612754,122,106,2024-01-04T02:13:11Z,5960000,False,,,0,,I. Jackson bad pass out-of-bounds TURNOVER (1 TO),[1630543],1610612754.0,IND,bad pass,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,1628168.0,1.0,,,,,,,,,,,,,,,,,,
603,PT07M34.00S,2024-01-04T02:13:08.8Z,4,REGULAR,substitution,out,[],1630543,,,1610612749,122,106,2024-01-04T02:13:16Z,5970000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M34.00S,2024-01-04T02:13:08.8Z,4,REGULAR,substitution,in,[],1626167,,,1610612749,122,106,2024-01-04T02:13:16Z,5980000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M21.00S,2024-01-04T02:13:36.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203114,26.49474375821288,83.57843137254902,1610612749,122,109,2024-01-04T02:13:41Z,5990000,False,-168.0,197.0,1,left,K. Middleton 25' 3PT  (16 PTS) (A. Jackson Jr. 1 AST),"[203114, 1641748]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,25.85,Made,16.0,,,,,A. Jackson Jr.,1641748.0,1.0,,,,,,,,
607,PT06M58.00S,2024-01-04T02:14:02.5Z,4,REGULAR,foul,offensive,[],1626167,,,1610612754,122,109,2024-01-04T02:14:10Z,6010000,False,,,0,,M. Turner offensive FOUL (3 PF),"[1626167, 1641748]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,1628168.0,,,,,,,,,,,,3.0,1.0,Jackson Jr.,1641748.0,,,,
609,PT06M58.00S,2024-01-04T02:14:02.5Z,4,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,122,109,2024-01-04T02:14:02Z,6030000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,1628168.0,2.0,,,,,,,,,,,,,,,,,,
610,PT06M46.00S,2024-01-04T02:14:22.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203081,35.03613666228647,38.970588235294116,1610612749,122,109,2024-01-04T02:14:27Z,6040000,False,55.0,277.0,1,left,MISS D. Lillard 28' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,28.22,Missed,,,,,,,,,,,,,,,,
