actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT05M27.00S,2026-01-24T03:30:58.9Z,2,REGULAR,rebound,defensive,[],1631124,,,1610612743,37,32,2026-01-24T03:31:02Z,2520000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,Above the Break 3,24+ Center,,,,,,,254.0,1.0,1.0,0.0,,,,,,,,,
256,PT05M13.00S,2026-01-24T03:31:12.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629618,5.206964520367937,49.754901960784316,1610612743,37,34,2026-01-24T03:31:20Z,2530000,False,1.0,-4.0,1,left,J. Pickett driving reverse Layup (2 PTS),[1629618],1610612743.0,DEN,driving reverse,,,Pickett,J. Pickett,,,,,,Restricted Area,0-8 Center,0.38,Made,2.0,,,,,,,,,,,,,,,,
257,PT04M51.00S,2026-01-24T03:31:35.1Z,2,REGULAR,3pt,Jump Shot,[],1629599,82.1287779237845,5.4151348039215685,1610612749,37,34,2026-01-24T03:31:42Z,2540000,False,-223.0,115.0,1,right,MISS A. Coffey 25' 3PT,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,
258,PT04M47.00S,2026-01-24T03:31:39.1Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,37,34,2026-01-24T03:31:42Z,2550000,False,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Above the Break 3,24+ Left Center,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,,
259,PT04M37.00S,2026-01-24T03:31:49.4Z,2,REGULAR,2pt,Jump Shot,[],203932,20.844283837056505,47.794117647058826,1610612743,37,34,2026-01-24T03:31:57Z,2560000,False,11.0,143.0,1,left,MISS A. Gordon 14' turnaround Shot,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,,Mid-Range,8-16 Center,14.38,Missed,,,,,,,,,,,,,,,,,
260,PT04M33.00S,2026-01-24T03:31:53.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,37,34,2026-01-24T03:31:57Z,2570000,False,,,0,,M. Turner REBOUND (Off:2 Def:4),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Mid-Range,8-16 Center,,,,,,,259.0,6.0,4.0,2.0,,,,,,,,,
261,PT04M28.00S,2026-01-24T03:31:58.4Z,2,REGULAR,3pt,Jump Shot,[],1629599,91.45860709592641,3.699448529411765,1610612749,37,34,2026-01-24T03:32:05Z,2580000,False,-232.0,28.0,1,right,MISS A. Coffey 3PT,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,
262,PT04M24.00S,2026-01-24T03:32:02.4Z,2,REGULAR,rebound,defensive,[],1631124,,,1610612743,37,34,2026-01-24T03:32:05Z,2590000,False,,,0,,J. Strawther REBOUND (Off:0 Def:2),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,Left Corner 3,24+ Left,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,
263,PT04M17.00S,2026-01-24T03:32:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.30946123521682,51.225490196078425,1610612743,37,34,2026-01-24T05:52:24Z,2600000,False,-6.0,16.0,1,left,MISS A. Gordon driving Layup - blocked,"[203932, 1626167]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,Turner,1626167.0,,,,
264,PT04M17.00S,2026-01-24T03:32:08.7Z,2,REGULAR,block,,[],1626167,,,1610612743,37,34,2026-01-24T03:32:12Z,2610000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
265,PT04M13.00S,2026-01-24T03:32:12.7Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,37,34,2026-01-24T03:32:17Z,2620000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:4),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,,,,,,,263.0,5.0,4.0,1.0,,,,,,,,,
266,PT04M12.00S,2026-01-24T03:32:13.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,5.601182654402102,51.9607843137255,1610612743,37,34,2026-01-24T03:33:57Z,2630000,False,-10.0,0.0,1,left,MISS Z. Nnaji driving Layup - blocked,"[1630192, 1626167]",1610612743.0,DEN,driving,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,Turner,1626167.0,,,,
267,PT04M12.00S,2026-01-24T03:32:13.8Z,2,REGULAR,block,,[],1626167,,,1610612743,37,34,2026-01-24T03:32:16Z,2640000,False,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
268,PT04M09.00S,2026-01-24T03:32:16.8Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,37,34,2026-01-24T03:32:21Z,2650000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:4),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,,,,,,,266.0,6.0,4.0,2.0,,,,,,,,,
269,PT04M06.00S,2026-01-24T03:32:20.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629618,18.478975032851512,59.55882352941176,1610612743,37,36,2026-01-24T03:32:28Z,2660000,False,-48.0,121.0,1,left,J. Pickett 13' step back Jump Shot (4 PTS),[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,,In The Paint (Non-RA),8-16 Center,13.03,Made,4.0,,,,,,,,,,,,,,,,
270,PT03M37.00S,2026-01-24T03:32:52.2Z,2,REGULAR,2pt,Jump Shot,[],203507,92.59198423127464,26.715686274509803,1610612749,37,36,2026-01-24T03:45:11Z,2670000,False,-116.0,17.0,1,right,MISS G. Antetokounmpo 11' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,,Mid-Range,8-16 Left,11.76,Missed,,,,,,,,,,,,,,,,,
271,PT03M34.00S,2026-01-24T03:32:55.2Z,2,REGULAR,rebound,defensive,[],1631124,,,1610612743,37,36,2026-01-24T03:45:11Z,2680000,False,,,0,,J. Strawther REBOUND (Off:0 Def:3),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,Mid-Range,8-16 Left,,,,,,,270.0,3.0,3.0,0.0,,,,,,,,,
272,PT03M12.00S,2026-01-24T03:33:13.3Z,2,REGULAR,3pt,Jump Shot,[],1629618,28.33442838370565,79.90196078431373,1610612743,37,36,2026-01-24T03:33:19Z,2690000,False,-150.0,214.0,1,left,MISS J. Pickett 26' step back 3PT,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,
273,PT03M08.00S,2026-01-24T03:33:17.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,37,36,2026-01-24T03:33:19Z,2700000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Above the Break 3,24+ Left Center,,,,,,,272.0,4.0,4.0,0.0,,,,,,,,,
274,PT03M03.00S,2026-01-24T03:33:22.4Z,2,REGULAR,2pt,Jump Shot,[],203507,76.69185282522996,36.76470588235294,1610612749,37,36,2026-01-24T03:33:32Z,2710000,False,-66.0,167.0,1,right,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,Mid-Range,16-24 Left Center,17.93,Missed,,,,,,,,,,,,,,,,,
275,PT03M00.00S,2026-01-24T03:33:25.4Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,37,36,2026-01-24T03:33:32Z,2720000,False,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Mid-Range,16-24 Left Center,,,,,,,274.0,5.0,5.0,0.0,,,,,,,,,
286,PT02M58.00S,2026-01-24T03:33:23.2Z,2,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612743,37,36,2026-01-24T03:47:21Z,2740000,False,,,0,,A. Coffey shooting personal FOUL (3 PF) (Gordon 1 FT),"[1629599, 203932]",1610612749.0,MIL,shooting,,,Coffey,A. Coffey,,,,,200832.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Gordon,203932.0
279,PT02M58.00S,2026-01-24T03:33:42.6Z,2,REGULAR,substitution,out,[],1629599,,,1610612743,37,36,2026-01-24T03:36:57Z,2760000,False,,,0,,SUB out: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M58.00S,2026-01-24T03:33:42.6Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,37,36,2026-01-24T03:36:57Z,2770000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M58.00S,2026-01-24T03:33:42.6Z,2,REGULAR,substitution,in,[],1628398,,,1610612743,37,36,2026-01-24T03:36:57Z,2780000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M58.00S,2026-01-24T03:33:42.6Z,2,REGULAR,substitution,in,[],203501,,,1610612743,37,36,2026-01-24T03:36:57Z,2790000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M58.00S,2026-01-24T03:34:17.1Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612743,37,36,2026-01-24T03:45:04Z,2800000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M58.00S,2026-01-24T03:36:14.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203932,5.995400788436268,51.9607843137255,1610612743,37,38,2026-01-24T03:37:56Z,2820000,False,-10.0,4.0,1,left,A. Gordon running Layup (9 PTS),[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,,Restricted Area,0-8 Center,1.05,Made,9.0,,,,,,,,,,,,,,,,
288,PT02M58.00S,2026-01-24T03:36:40.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203932,,,1610612743,37,39,2026-01-24T03:36:40Z,2850000,False,,,0,,A. Gordon Free Throw 1 of 1 (10 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
289,PT02M40.00S,2026-01-24T03:37:00.7Z,2,REGULAR,3pt,Jump Shot,[],203914,96.27135348226018,96.07843137254902,1610612749,37,39,2026-01-24T03:37:05Z,2860000,False,230.0,-17.0,1,right,MISS G. Harris 3PT,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,
290,PT02M36.00S,2026-01-24T03:37:04.7Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,37,39,2026-01-24T03:37:05Z,2870000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:5),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Right Corner 3,24+ Right,,,,,,,289.0,7.0,5.0,2.0,,,,,,,,,
291,PT02M25.00S,2026-01-24T03:37:15.6Z,2,REGULAR,3pt,Jump Shot,[],1642461,18.2161629434954,7.107843137254902,1610612743,37,42,2026-01-24T03:37:24Z,2880000,False,214.0,119.0,1,left,S. Jones 24' 3PT  (5 PTS) (J. Pickett 4 AST),"[1642461, 1629618]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,,Above the Break 3,24+ Right Center,24.52,Made,5.0,J. Pickett,1629618.0,4.0,,,,,,,,,,,,,
293,PT02M02.00S,2026-01-24T03:37:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,79.71419185282524,47.30392156862745,1610612749,37,42,2026-01-24T03:48:17Z,2900000,False,-13.0,138.0,1,right,MISS M. Turner 13' pullup Shot - blocked,"[1626167, 1630192]",1610612749.0,MIL,pullup,,,Turner,M. Turner,,,,,,In The Paint (Non-RA),8-16 Center,13.89,Missed,,,,,,,,,,,,Nnaji,1630192.0,,,,
294,PT02M02.00S,2026-01-24T03:37:41.7Z,2,REGULAR,block,,[],1630192,,,1610612749,37,42,2026-01-24T03:37:57Z,2910000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
295,PT02M00.00S,2026-01-24T03:37:43.7Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,37,42,2026-01-24T03:38:58Z,2920000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,293.0,5.0,4.0,1.0,,,,,,,,,
302,PT01M58.00S,2026-01-24T03:37:51.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203507,78.26872536136662,48.529411764705884,1610612749,37,42,2026-01-24T03:39:42Z,2925000,False,-7.0,152.0,1,right,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,Mid-Range,8-16 Center,15.2,Missed,,,,,,,,,,,,,,,,,
303,PT01M57.00S,2026-01-24T03:37:52.4Z,2,REGULAR,rebound,offensive,[],1631157,,,1610612749,37,42,2026-01-24T03:39:24Z,2927500,False,,,0,,R. Rollins REBOUND (Off:2 Def:0),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,Mid-Range,8-16 Center,,,,,,,302.0,2.0,0.0,2.0,,,,,,,,,
296,PT01M50.00S,2026-01-24T03:38:01.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642461,,,1610612749,37,42,2026-01-24T03:38:14Z,2930000,False,,,0,,S. Jones shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1642461, 203507]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0
298,PT01M50.00S,2026-01-24T03:38:38.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,38,42,2026-01-24T03:39:24Z,2950000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
299,PT01M50.00S,2026-01-24T03:38:51.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,39,42,2026-01-24T03:39:24Z,2960000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
300,PT01M35.00S,2026-01-24T03:39:08.9Z,2,REGULAR,2pt,Jump Shot,[],203932,20.97568988173456,23.774509803921568,1610612743,39,42,2026-01-24T03:39:34Z,2970000,False,131.0,145.0,1,left,MISS A. Gordon 19' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Mid-Range,16-24 Right Center,19.53,Missed,,,,,,,,,,,,,,,,,
301,PT01M31.00S,2026-01-24T03:39:13.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,39,42,2026-01-24T03:39:13Z,2980000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Mid-Range,16-24 Right Center,,,,,,,300.0,6.0,5.0,1.0,,,,,,,,,
304,PT01M22.00S,2026-01-24T03:39:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,91.06438896189225,47.63327205882353,1610612749,41,42,2026-01-24T03:39:39Z,2990000,False,-12.0,31.0,1,right,M. Turner driving Layup (11 PTS) (G. Antetokounmpo 5 AST),"[1626167, 203507]",1610612749.0,MIL,driving,,,Turner,M. Turner,,,,,,Restricted Area,0-8 Center,3.36,Made,11.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,
305,PT01M22.00S,2026-01-24T03:39:31.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203932,,,1610612749,41,42,2026-01-24T03:39:41Z,3000000,False,,,0,,A. Gordon shooting personal FOUL (2 PF) (Turner 1 FT),"[203932, 1626167]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,200832.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Turner,1626167.0
307,PT01M22.00S,2026-01-24T03:39:50.7Z,2,REGULAR,freethrow,1 of 1,[],1626167,,,1610612749,42,42,2026-01-24T03:39:50Z,3020000,False,,,0,,M. Turner Free Throw 1 of 1 (12 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
309,PT01M05.00S,2026-01-24T03:40:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.5722733245729295,52.94117647058824,1610612743,42,44,2026-01-24T03:40:17Z,3030000,False,-15.0,19.0,1,left,A. Gordon Layup (12 PTS) (J. Pickett 5 AST),"[203932, 1629618]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Restricted Area,0-8 Center,2.38,Made,12.0,J. Pickett,1629618.0,5.0,,,,,,,,,,,,,
311,PT01M05.00S,2026-01-24T03:40:15.0Z,2,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612743,42,44,2026-01-24T03:40:24Z,3050000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Gordon 1 FT),"[1626167, 203932]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,203591.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Gordon,203932.0
313,PT01M05.00S,2026-01-24T03:40:35.5Z,2,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,42,45,2026-01-24T03:40:35Z,3070000,False,,,0,,A. Gordon Free Throw 1 of 1 (13 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
314,PT00M56.50S,2026-01-24T03:40:51.3Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,42,45,2026-01-24T03:41:18Z,3080000,False,,,0,,G. Antetokounmpo offensive FOUL (1 PF),"[203507, 203932]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,203591.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Gordon,203932.0
316,PT00M56.50S,2026-01-24T03:40:51.3Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,42,45,2026-01-24T03:40:51Z,3100000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,203591.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,,,,
318,PT00M47.00S,2026-01-24T03:42:38.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629618,28.765604467805517,73.30729166666666,1610612743,42,48,2026-01-24T03:42:50Z,3120000,False,-117.0,218.0,1,left,J. Pickett 24' 3PT  (7 PTS) (A. Gordon 3 AST),"[1629618, 203932]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,Above the Break 3,24+ Left Center,24.71,Made,7.0,A. Gordon,203932.0,3.0,,,,,,,,,,,,,
320,PT00M35.10S,2026-01-24T03:42:53.8Z,2,REGULAR,3pt,Jump Shot,[],1628398,67.01297634691196,41.689644607843135,1610612749,42,48,2026-01-24T03:43:01Z,3140000,False,-42.0,258.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,
321,PT00M31.30S,2026-01-24T03:42:57.6Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,42,48,2026-01-24T03:43:01Z,3150000,False,,,0,,A. Gordon REBOUND (Off:0 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Above the Break 3,24+ Center,,,,,,,320.0,6.0,6.0,0.0,,,,,,,,,
322,PT00M13.60S,2026-01-24T03:43:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630192,10.068988173455978,94.85294117647058,1610612743,42,48,2026-01-24T03:43:19Z,3160000,False,-224.0,42.0,1,left,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,
323,PT00M09.90S,2026-01-24T03:43:19.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,42,48,2026-01-24T03:43:19Z,3170000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Left Corner 3,24+ Left,,,,,,,322.0,7.0,6.0,1.0,,,,,,,,,
324,PT00M03.60S,2026-01-24T03:43:25.4Z,2,REGULAR,3pt,Jump Shot,[],1628398,89.96386333771353,2.450980392156863,1610612749,42,48,2026-01-24T03:43:35Z,3180000,False,-238.0,42.0,1,right,MISS K. Kuzma 24' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,Left Corner 3,24+ Left,24.13,Missed,,,,,,,,,,,,,,,,,
325,PT00M03.60S,2026-01-24T03:43:25.4Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,42,48,2026-01-24T03:43:35Z,3190000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:6),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Left Corner 3,24+ Left,,,,,,,324.0,8.0,6.0,2.0,,,,,,,,,
326,PT00M00.00S,2026-01-24T03:43:55.4Z,2,REGULAR,period,end,[],0,,,1610612743,42,48,2026-01-24T03:43:55Z,3200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2026-01-24T03:58:16.3Z,3,REGULAR,substitution,out,['startperiod'],203932,,,1610612743,42,48,2026-01-24T03:58:39Z,3210000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2026-01-24T03:58:16.3Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612743,42,48,2026-01-24T03:58:39Z,3220000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-01-24T03:58:16.3Z,3,REGULAR,substitution,in,['startperiod'],1631124,,,1610612743,42,48,2026-01-24T03:58:39Z,3230000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-01-24T03:58:16.3Z,3,REGULAR,substitution,in,['startperiod'],1641747,,,1610612743,42,48,2026-01-24T03:58:39Z,3240000,False,,,0,,SUB in: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-01-24T03:58:45.9Z,3,REGULAR,period,start,[],0,,,1610612743,42,48,2026-01-24T03:58:45Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M44.00S,2026-01-24T03:59:00.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,82.7365308804205,52.450980392156865,1610612743,42,50,2026-01-24T03:59:08Z,3260000,False,12.0,110.0,1,right,J. Strawther 11' driving floating Jump Shot (6 PTS) (Z. Nnaji 2 AST),"[1631124, 1630192]",1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,,In The Paint (Non-RA),8-16 Center,11.05,Made,6.0,Z. Nnaji,1630192.0,2.0,,,,,,,,,,,,,
334,PT11M27.00S,2026-01-24T03:59:18.0Z,3,REGULAR,3pt,Jump Shot,[],203914,12.171484888304862,95.09803921568627,1610612749,45,50,2026-01-24T03:59:26Z,3280000,False,-225.0,62.0,1,left,G. Harris 3PT  (4 PTS) (K. Kuzma 3 AST),"[203914, 1628398]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,,Left Corner 3,24+ Left,23.38,Made,4.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,
336,PT11M13.00S,2026-01-24T03:59:35.4Z,3,REGULAR,foul,personal,[],1626167,,,1610612743,45,50,2026-01-24T03:59:47Z,3300000,False,,,0,,M. Turner personal FOUL (2 PF),"[1626167, 1631124]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Strawther,1631124.0
338,PT11M02.00S,2026-01-24T03:59:59.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,91.80354796320631,55.392156862745104,1610612743,45,52,2026-01-24T04:00:04Z,3320000,False,27.0,25.0,1,right,J. Strawther driving finger roll Layup (8 PTS),[1631124],1610612743.0,DEN,driving finger roll,,,Strawther,J. Strawther,,,,,,Restricted Area,0-8 Center,3.65,Made,8.0,,,,,,,,,,,,,,,,
339,PT10M49.00S,2026-01-24T04:00:13.0Z,3,REGULAR,3pt,Jump Shot,[],1626167,25.706307490144546,81.37254901960785,1610612749,48,52,2026-01-24T04:00:19Z,3330000,False,-157.0,189.0,1,left,M. Turner 24' 3PT step back (15 PTS) (G. Antetokounmpo 6 AST),"[1626167, 203507]",1610612749.0,MIL,step back,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Left Center,24.57,Made,15.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,
