actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
250,PT05M03.00S,2026-03-09T00:53:15.6Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612753,39,48,2026-03-09T00:53:43Z,2410000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1626167, 1628976]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
252,PT05M03.00S,2026-03-09T00:53:44.2Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,39,49,2026-03-09T00:53:44Z,2430000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
253,PT05M03.00S,2026-03-09T00:54:01.5Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,39,50,2026-03-09T00:54:01Z,2440000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
254,PT04M49.00S,2026-03-09T00:54:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,17.0335085413929,55.88235294117647,1610612749,39,50,2026-03-09T00:54:23Z,2450000,False,-29.0,108.0,1,left,MISS R. Rollins 11' pullup Shot,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.15,,,,,,,,,
255,PT04M44.00S,2026-03-09T00:54:22.2Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,39,50,2026-03-09T00:54:22Z,2460000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,254.0,4.0,3.0,1.0,,,,,
256,PT04M28.00S,2026-03-09T00:54:38.1Z,2,REGULAR,3pt,Jump Shot,[],1631094,66.96780551905388,33.57843137254902,1610612753,39,53,2026-03-09T00:58:38Z,2470000,False,-82.0,258.0,1,right,P. Banchero 27' 3PT pullup (15 PTS) (J. Carter 1 AST),"[1631094, 1628975]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,Made,15.0,,,,27.07,,,,,J. Carter,1628975.0,1.0,,
258,PT04M12.00S,2026-03-09T00:54:54.2Z,2,REGULAR,turnover,bad pass,[],1631157,,,1610612749,39,53,2026-03-09T00:55:01Z,2490000,False,,,0,,R. Rollins bad pass TURNOVER (2 TO),"[1631157, 1641783]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,da Silva,1641783.0,,,,,,,,,,
259,PT04M12.00S,2026-03-09T00:54:54.2Z,2,REGULAR,steal,,[],1641783,,,1610612753,39,53,2026-03-09T00:54:57Z,2500000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
260,PT04M09.00S,2026-03-09T00:54:59.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631094,93.24901445466492,50.98039215686274,1610612753,39,55,2026-03-09T00:55:20Z,2510000,False,5.0,11.0,1,right,P. Banchero running finger roll Layup (17 PTS) (T. da Silva 3 AST),"[1631094, 1641783]",1610612753.0,ORL,running finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,1.2,,,,,T. da Silva,1641783.0,3.0,,
262,PT04M08.00S,2026-03-09T00:55:11.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,39,55,2026-03-09T00:55:11Z,2530000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M54.00S,2026-03-09T00:58:29.3Z,2,REGULAR,foul,personal,[],1628976,,,1610612749,39,55,2026-03-09T01:02:39Z,2540000,False,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 1626167]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,1628951.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
265,PT03M54.00S,2026-03-09T00:59:04.5Z,2,REGULAR,substitution,out,[],1630579,,,1610612749,39,55,2026-03-09T00:59:14Z,2560000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M54.00S,2026-03-09T00:59:04.5Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,39,55,2026-03-09T00:59:14Z,2570000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M54.00S,2026-03-09T00:59:04.5Z,2,REGULAR,substitution,in,[],1630560,,,1610612749,39,55,2026-03-09T00:59:14Z,2580000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M54.00S,2026-03-09T00:59:04.5Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,39,55,2026-03-09T00:59:14Z,2590000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M42.00S,2026-03-09T00:59:39.9Z,2,REGULAR,2pt,Jump Shot,[],1630560,5.995400788436268,79.90196078431373,1610612749,39,55,2026-03-09T00:59:44Z,2610000,False,-150.0,4.0,1,left,MISS C. Thomas 14' pullup Shot,[1630560],1610612749.0,MIL,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,14.96,,,,,,,,,
271,PT03M38.00S,2026-03-09T00:59:43.9Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,39,55,2026-03-09T00:59:44Z,2620000,False,,,0,,T. da Silva REBOUND (Off:1 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,270.0,4.0,3.0,1.0,,,,,
272,PT03M21.00S,2026-03-09T01:00:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,81.8166885676741,37.00980392156863,1610612753,39,55,2026-03-09T01:00:06Z,2630000,False,-65.0,118.0,1,right,MISS W. Carter Jr. 13' turnaround fadeaway Shot,[1628976],1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,13.51,,,,,,,,,
273,PT03M17.00S,2026-03-09T01:00:04.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,39,55,2026-03-09T01:00:06Z,2640000,False,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,272.0,7.0,5.0,2.0,,,,,
274,PT03M12.00S,2026-03-09T01:00:09.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,34.699408672798945,47.68305759803921,1610612749,42,55,2026-03-09T01:00:19Z,2650000,False,12.0,274.0,1,left,B. Portis 27' 3PT  (12 PTS) (C. Thomas 3 AST),"[1626171, 1630560]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,,,,27.39,,,,,C. Thomas,1630560.0,3.0,,
276,PT02M51.00S,2026-03-09T01:00:29.7Z,2,REGULAR,3pt,Jump Shot,[],1628975,77.08607095926413,6.127450980392156,1610612753,42,55,2026-03-09T01:02:13Z,2670000,False,-219.0,163.0,1,right,MISS J. Carter 27' pullup 3PT,[1628975],1610612753.0,ORL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,27.33,,,,,,,,,
277,PT02M50.00S,2026-03-09T01:00:30.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,42,55,2026-03-09T01:00:41Z,2680000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,276.0,,,,,,,,
279,PT02M46.00S,2026-03-09T01:00:46.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,72.88107752956637,14.460784313725492,1610612753,42,55,2026-03-09T01:02:38Z,2700000,False,-178.0,202.0,1,right,MISS D. Bane 26' pullup 3PT,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.93,,,,,,,,,
280,PT02M43.00S,2026-03-09T01:00:49.5Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612749,42,55,2026-03-09T01:00:52Z,2710000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,279.0,1.0,1.0,0.0,,,,,
281,PT02M33.00S,2026-03-09T01:01:00.6Z,2,REGULAR,3pt,Jump Shot,[],1631157,4.812746386333772,96.07843137254902,1610612749,45,55,2026-03-09T01:01:11Z,2720000,False,-230.0,-7.0,1,left,R. Rollins 3PT  (5 PTS) (B. Portis 3 AST),"[1631157, 1626171]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,,,,23.05,,,,,B. Portis,1626171.0,3.0,,
283,PT02M32.00S,2026-03-09T01:01:13.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,45,55,2026-03-09T01:01:13Z,2740000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M32.00S,2026-03-09T01:02:41.1Z,2,REGULAR,substitution,out,[],1628975,,,1610612753,45,55,2026-03-09T01:02:56Z,2750000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M32.00S,2026-03-09T01:02:41.1Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,45,55,2026-03-09T01:02:56Z,2760000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M21.00S,2026-03-09T01:03:09.3Z,2,REGULAR,violation,kicked ball,[],1626171,,,1610612753,45,55,2026-03-09T01:03:14Z,2770000,False,,,0,,B. Portis kicked ball VIOLATION,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,201245.0,,,,,,,,,,,,,,,,,,,
287,PT02M13.00S,2026-03-09T01:03:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630591,71.09067017082786,10.071997549019608,1610612753,45,58,2026-03-09T01:03:40Z,2780000,False,-200.0,219.0,1,right,J. Suggs 29' 3PT  (9 PTS) (P. Banchero 2 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,29.65,,,,,P. Banchero,1631094.0,2.0,,
289,PT02M04.00S,2026-03-09T01:03:43.3Z,2,REGULAR,foul,personal,[],1630591,,,1610612749,45,58,2026-03-09T01:04:04Z,2800000,False,,,0,,J. Suggs personal FOUL (3 PF),"[1630591, 1631157]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,1628951.0,3.0,0.0,Rollins,1631157.0,,,,,,,,,,,,,,,
291,PT02M04.00S,2026-03-09T01:03:54.9Z,2,REGULAR,substitution,out,[],1630591,,,1610612749,45,58,2026-03-09T01:03:58Z,2820000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M04.00S,2026-03-09T01:03:54.9Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,45,58,2026-03-09T01:03:58Z,2830000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M57.00S,2026-03-09T01:04:14.2Z,2,REGULAR,3pt,Jump Shot,[],1626171,30.831143232588698,76.22549019607843,1610612749,48,58,2026-03-09T01:04:19Z,2840000,False,-131.0,237.0,1,left,B. Portis 27' 3PT  (15 PTS) (C. Thomas 4 AST),"[1626171, 1630560]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,Made,15.0,,,,27.11,,,,,C. Thomas,1630560.0,4.0,,
295,PT01M38.00S,2026-03-09T01:04:32.3Z,2,REGULAR,3pt,Jump Shot,[],1631094,74.85216819973719,12.009803921568627,1610612753,48,61,2026-03-09T01:04:37Z,2860000,False,-190.0,184.0,1,right,P. Banchero 26' 3PT  (20 PTS) (D. Bane 4 AST),"[1631094, 1630217]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,Made,20.0,,,,26.44,,,,,D. Bane,1630217.0,4.0,,
297,PT01M21.00S,2026-03-09T01:04:49.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,24.860381077529567,84.09160539215686,1610612749,51,61,2026-03-09T01:04:56Z,2880000,False,-170.0,181.0,1,left,B. Portis 24' 3PT  (18 PTS) (C. Thomas 5 AST),"[1626171, 1630560]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,Made,18.0,,,,24.88,,,,,C. Thomas,1630560.0,5.0,,
299,PT00M56.60S,2026-03-09T01:05:14.4Z,2,REGULAR,3pt,Jump Shot,[],1631094,68.9388961892247,25.98039215686275,1610612753,51,61,2026-03-09T01:05:24Z,2900000,False,-120.0,239.0,1,right,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.79,,,,,,,,,
300,PT00M53.20S,2026-03-09T01:05:17.8Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,51,61,2026-03-09T01:05:24Z,2910000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,299.0,1.0,1.0,0.0,,,,,
301,PT00M53.20S,2026-03-09T01:05:21.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641783,,,1610612749,51,61,2026-03-09T01:05:35Z,2920000,False,,,0,,T. da Silva personal FOUL (2 PF) (Rollins 2 FT),"[1641783, 1631157]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,201245.0,2.0,0.0,Rollins,1631157.0,,,,,,,,,,,,,,,
303,PT00M53.20S,2026-03-09T01:05:57.5Z,2,REGULAR,freethrow,1 of 2,[],1631157,,,1610612749,52,61,2026-03-09T01:05:57Z,2940000,False,,,0,,R. Rollins Free Throw 1 of 2 (6 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
304,PT00M53.20S,2026-03-09T01:06:12.7Z,2,REGULAR,freethrow,2 of 2,[],1631157,,,1610612749,53,61,2026-03-09T01:06:12Z,2950000,False,,,0,,R. Rollins Free Throw 2 of 2 (7 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
305,PT00M35.20S,2026-03-09T01:06:31.8Z,2,REGULAR,3pt,Jump Shot,[],1631094,94.43166885676742,4.166666666666666,1610612753,53,64,2026-03-09T01:06:38Z,2960000,False,-229.0,0.0,1,right,P. Banchero 3PT  (23 PTS) (D. Bane 5 AST),"[1631094, 1630217]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,Made,23.0,,,,22.92,,,,,D. Bane,1630217.0,5.0,,
307,PT00M27.10S,2026-03-09T01:06:43.1Z,2,REGULAR,2pt,Jump Shot,[],1630560,21.50131406044678,72.05882352941177,1610612749,55,64,2026-03-09T01:06:48Z,2980000,False,-110.0,150.0,1,left,C. Thomas 18' step back Jump Shot (9 PTS),[1630560],1610612749.0,MIL,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,,,Made,9.0,,,,18.59,,,,,,,,,
308,PT00M03.90S,2026-03-09T01:07:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.38042049934296,50.245098039215684,1610612753,55,66,2026-03-09T01:07:36Z,2990000,False,1.0,10.0,1,right,P. Banchero driving Layup (25 PTS) (T. da Silva 4 AST),"[1631094, 1641783]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,,,,0.98,,,,,T. da Silva,1641783.0,4.0,,
310,PT00M03.90S,2026-03-09T01:07:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630560,,,1610612753,55,66,2026-03-09T01:07:45Z,3010000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Banchero 1 FT),"[1630560, 1631094]",1610612749.0,MIL,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1628951.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
312,PT00M03.90S,2026-03-09T01:07:40.2Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,55,66,2026-03-09T01:07:44Z,3030000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M03.90S,2026-03-09T01:07:40.2Z,2,REGULAR,substitution,in,[],1641724,,,1610612753,55,66,2026-03-09T01:07:44Z,3040000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M03.90S,2026-03-09T01:07:54.3Z,2,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,55,67,2026-03-09T01:07:54Z,3050000,False,,,0,,P. Banchero Free Throw 1 of 1 (26 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
315,PT00M01.50S,2026-03-09T01:07:58.3Z,2,REGULAR,heave,,[],0,,,1610612749,55,67,2026-03-09T01:14:11Z,3060000,False,,,0,,MIL Heave,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,52.23,,,,,,,,,
316,PT00M00.10S,2026-03-09T01:07:59.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,55,67,2026-03-09T01:09:17Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,315.0,,,,,,,,
317,PT00M00.00S,2026-03-09T01:08:16.0Z,2,REGULAR,period,end,[],0,,,1610612749,55,67,2026-03-09T01:08:16Z,3080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-03-09T01:22:47.1Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,55,67,2026-03-09T01:23:08Z,3090000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-03-09T01:22:47.1Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612749,55,67,2026-03-09T01:23:08Z,3100000,False,,,0,,SUB out: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-03-09T01:22:47.1Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612749,55,67,2026-03-09T01:23:08Z,3110000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-03-09T01:22:47.1Z,3,REGULAR,substitution,out,['startperiod'],1641724,,,1610612749,55,67,2026-03-09T01:23:08Z,3120000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2026-03-09T01:22:47.1Z,3,REGULAR,substitution,in,['startperiod'],1630579,,,1610612749,55,67,2026-03-09T01:23:08Z,3130000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2026-03-09T01:22:47.1Z,3,REGULAR,substitution,in,['startperiod'],1631260,,,1610612749,55,67,2026-03-09T01:23:08Z,3140000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2026-03-09T01:22:47.1Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612749,55,67,2026-03-09T01:23:08Z,3150000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2026-03-09T01:22:47.1Z,3,REGULAR,substitution,in,['startperiod'],1641783,,,1610612749,55,67,2026-03-09T01:23:08Z,3160000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2026-03-09T01:23:13.6Z,3,REGULAR,period,start,[],0,,,1610612749,55,67,2026-03-09T01:23:13Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M45.00S,2026-03-09T01:23:28.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,69.07030223390277,65.93137254901961,1610612749,55,67,2026-03-09T01:23:35Z,3180000,False,80.0,238.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.12,,,,,,,,,
328,PT11M44.00S,2026-03-09T01:23:29.6Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,55,67,2026-03-09T01:23:51Z,3190000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,327.0,1.0,1.0,0.0,,,,,
330,PT11M25.00S,2026-03-09T01:24:07.2Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,55,67,2026-03-09T01:24:14Z,3210000,False,,,0,,J. Suggs bad pass TURNOVER (4 TO),"[1630591, 1631157]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,4.0,Rollins,1631157.0,,,,,,,,,,
331,PT11M25.00S,2026-03-09T01:24:07.2Z,3,REGULAR,steal,,[],1631157,,,1610612749,55,67,2026-03-09T01:24:10Z,3220000,False,,,0,,R. Rollins STEAL (2 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
332,PT11M18.00S,2026-03-09T01:24:14.4Z,3,REGULAR,turnover,bad pass,[],1631157,,,1610612749,55,67,2026-03-09T01:24:20Z,3230000,False,,,0,,R. Rollins bad pass TURNOVER (3 TO),"[1631157, 1628976]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,3.0,Carter Jr.,1628976.0,,,,,,,,,,
333,PT11M18.00S,2026-03-09T01:24:14.4Z,3,REGULAR,steal,,[],1628976,,,1610612753,55,67,2026-03-09T01:25:53Z,3240000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
334,PT11M05.00S,2026-03-09T01:24:26.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,30.17411300919842,74.01960784313727,1610612753,55,70,2026-03-09T01:24:31Z,3250000,False,-120.0,231.0,1,left,J. Suggs 26' 3PT  (12 PTS) (D. Bane 6 AST),"[1630591, 1630217]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,,,,26.04,,,,,D. Bane,1630217.0,6.0,,
336,PT10M57.00S,2026-03-09T01:24:34.0Z,3,REGULAR,turnover,bad pass,[],1631157,,,1610612749,55,70,2026-03-09T01:26:50Z,3270000,False,,,0,,R. Rollins bad pass TURNOVER (4 TO),"[1631157, 1630591]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,,,4.0,Suggs,1630591.0,,,,,,,,,,
337,PT10M57.00S,2026-03-09T01:24:34.0Z,3,REGULAR,steal,,[],1630591,,,1610612753,55,70,2026-03-09T01:26:50Z,3280000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
338,PT10M48.00S,2026-03-09T01:24:45.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,6.652431011826544,51.9607843137255,1610612753,55,72,2026-03-09T01:24:53Z,3290000,False,-10.0,10.0,1,left,D. Bane driving finger roll Layup (10 PTS),[1630217],1610612753.0,ORL,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,1.4,,,,,,,,,
339,PT10M48.00S,2026-03-09T01:24:54.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,55,72,2026-03-09T01:24:54Z,3300000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
