actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
599,PT06M44.00S,2025-10-23T02:06:04.2Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,114,101,2025-10-23T02:06:06Z,5590000,False,,,0,,B. Carrington REBOUND (Off:0 Def:5),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,,598.0,5.0,5.0,0.0,,,,,,,,,
600,PT06M35.00S,2025-10-23T02:06:12.7Z,4,REGULAR,2pt,Hook,[],1642259,11.383048620236531,31.372549019607842,1610612764,114,101,2025-10-23T02:06:17Z,5600000,False,93.0,55.0,1,left,MISS A. Sarr 10' turnaround Hook,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Right,,,,,,10.79,Missed,,,,,,,,,,,,,
601,PT06M33.00S,2025-10-23T02:06:14.7Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612749,114,101,2025-10-23T02:06:54Z,5610000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,,,,,,600.0,1.0,1.0,0.0,,,,,,,,,
602,PT06M27.00S,2025-10-23T02:06:21.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.59198423127464,50.49019607843137,1610612749,116,101,2025-10-23T02:06:26Z,5620000,False,2.0,17.0,1,right,G. Antetokounmpo driving finger roll Layup (28 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,1.73,Made,,,,,,,28.0,,,,,,
603,PT06M27.00S,2025-10-23T02:06:27.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,116,101,2025-10-23T02:06:27Z,5630000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M27.00S,2025-10-23T02:08:42.3Z,4,REGULAR,substitution,out,[],1629599,,,1610612764,116,101,2025-10-23T02:09:01Z,5640000,False,,,0,,SUB out: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M27.00S,2025-10-23T02:08:42.3Z,4,REGULAR,substitution,in,[],1631260,,,1610612764,116,101,2025-10-23T02:09:01Z,5650000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M11.00S,2025-10-23T02:09:40.6Z,4,REGULAR,3pt,Jump Shot,[],203468,25.443495400788436,85.7843137254902,1610612764,116,101,2025-10-23T02:09:46Z,5660000,False,-179.0,187.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,25.86,Missed,,,,,,,,,,,,,
607,PT06M07.00S,2025-10-23T02:09:44.6Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,116,101,2025-10-23T02:09:46Z,5670000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,606.0,13.0,11.0,2.0,,,,,,,,,
608,PT05M58.00S,2025-10-23T02:09:53.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,94.1688567674113,50.0,1610612749,118,101,2025-10-23T02:09:58Z,5680000,False,0.0,2.0,1,right,G. Antetokounmpo driving DUNK (30 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,0.23,Made,,,,,,,30.0,,,,,,
609,PT05M41.00S,2025-10-23T02:10:10.6Z,4,REGULAR,2pt,Jump Shot,[],203114,18.74178712220762,17.401960784313726,1610612764,118,103,2025-10-23T02:10:17Z,5690000,False,163.0,124.0,1,left,K. Middleton 20' pullup Jump Shot (21 PTS),[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,20.46,Made,,,,,,,21.0,,,,,,
610,PT05M29.00S,2025-10-23T02:10:27.1Z,4,REGULAR,foul,personal,[],203114,,,1610612749,118,103,2025-10-23T02:10:36Z,5700000,False,,,0,,K. Middleton personal FOUL (4 PF),"[203114, 1626171]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,101283.0,4.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
612,PT05M16.00S,2025-10-23T02:10:52.3Z,4,REGULAR,3pt,Jump Shot,[],203507,67.11563731931669,47.25030637254902,1610612749,121,103,2025-10-23T02:11:00Z,5720000,False,-14.0,257.0,1,right,G. Antetokounmpo 25' 3PT  (33 PTS) (B. Portis 1 AST),"[203507, 1626171]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,25.7,Made,,,,,,,33.0,B. Portis,1626171.0,1.0,,,
614,PT04M55.00S,2025-10-23T02:11:12.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,7.835085413929041,42.40196078431372,1610612764,121,105,2025-10-23T02:11:17Z,5740000,False,38.0,21.0,1,left,A. Sarr turnaround Hook (8 PTS) (T. Johnson 2 AST),"[1642259, 1642848]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,4.35,Made,,,,,,,8.0,T. Johnson,1642848.0,2.0,,,
616,PT04M35.00S,2025-10-23T02:11:32.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631260,89.96386333771353,35.049019607843135,1610612749,123,105,2025-10-23T02:11:38Z,5760000,False,-75.0,42.0,1,right,A. Green 8' pullup bank Jump Shot (11 PTS),[1631260],1610612749.0,MIL,pullup bank,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.57,Made,,,,,,,11.0,,,,,,
617,PT04M27.00S,2025-10-23T02:11:42.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,11.432325886990801,48.78216911764706,1610612764,123,105,2025-10-23T02:13:33Z,5770000,False,6.0,55.0,1,left,MISS A. Sarr turnaround Hook,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.53,Missed,,,,,,,,,,,,,
618,PT04M24.00S,2025-10-23T02:11:45.1Z,4,REGULAR,rebound,offensive,[],1642848,,,1610612764,123,105,2025-10-23T02:11:52Z,5780000,False,,,0,,T. Johnson REBOUND (Off:2 Def:3),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,617.0,5.0,3.0,2.0,,,,,,,,,
619,PT04M24.00S,2025-10-23T02:11:45.4Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612764,123,105,2025-10-23T02:12:03Z,5790000,False,,,0,,G. Antetokounmpo shooting personal FOUL (4 PF) (Sarr 2 FT),"[203507, 1642259]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1627961.0,4.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
621,PT04M24.00S,2025-10-23T02:12:18.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642259,,,1610612764,123,105,2025-10-23T02:12:47Z,5810000,False,,,0,,MISS A. Sarr Free Throw 1 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
622,PT04M24.00S,2025-10-23T02:12:18.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,123,105,2025-10-23T02:12:47Z,5820000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,621.0,,,,,,,,,,,,
708,PT04M24.00S,2025-10-23T02:12:28.0Z,4,REGULAR,substitution,out,[],1626171,,,1610612764,123,105,2025-10-23T02:46:52Z,5845000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT04M24.00S,2025-10-23T02:12:28.0Z,4,REGULAR,substitution,in,[],1626167,,,1610612764,123,105,2025-10-23T02:46:52Z,5857500,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M24.00S,2025-10-23T02:12:18.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642259,,,1610612764,123,105,2025-10-23T02:43:26Z,5870000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
628,PT04M22.00S,2025-10-23T02:12:20.1Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,123,105,2025-10-23T02:40:48Z,5880000,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,627.0,3.0,3.0,0.0,,,,,,,,,
705,PT04M13.00S,2025-10-23T02:12:38.0Z,4,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612749,123,105,2025-10-23T02:43:26Z,5885000,False,,,0,,B. Carrington flagrant-type-1 personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1642267, 203507]",1610612764.0,WAS,flagrant-type-1,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,200832.0,2.0,1.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
634,PT04M13.00S,2025-10-23T02:15:22.1Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,124,105,2025-10-23T02:44:29Z,5920000,False,,,0,,G. Antetokounmpo flagrant Free Throw 1 of 2 (34 PTS),[203507],1610612749.0,MIL,flagrant,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,,,,,,34.0,,,,,,
635,PT04M13.00S,2025-10-23T02:15:22.1Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,125,105,2025-10-23T02:44:29Z,5930000,False,,,0,,G. Antetokounmpo flagrant Free Throw 2 of 2 (35 PTS),[203507],1610612749.0,MIL,flagrant,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,,,,,,35.0,,,,,,
637,PT04M13.00S,2025-10-23T02:15:51.6Z,4,REGULAR,substitution,out,[],1627752,,,1610612764,125,105,2025-10-23T02:16:01Z,5940000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M13.00S,2025-10-23T02:15:51.6Z,4,REGULAR,substitution,in,[],1629018,,,1610612764,125,105,2025-10-23T02:16:01Z,5950000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M05.00S,2025-10-23T02:16:06.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,52.450980392156865,1610612749,125,105,2025-10-23T02:43:26Z,5960000,False,12.0,12.0,1,right,MISS G. Antetokounmpo cutting Layup,[203507],1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,1.73,Missed,,,,,,,,,,,,,
640,PT04M02.00S,2025-10-23T02:16:09.1Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,125,105,2025-10-23T02:16:12Z,5970000,False,,,0,,A. Sarr REBOUND (Off:1 Def:8),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,639.0,9.0,8.0,1.0,,,,,,,,,
641,PT03M55.00S,2025-10-23T02:16:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,4.944152431011826,51.470588235294116,1610612764,125,107,2025-10-23T02:16:21Z,5980000,False,-7.0,-6.0,1,left,A. Sarr Layup (10 PTS) (K. Middleton 2 AST),"[1642259, 203114]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,0.95,Made,,,,,,,10.0,K. Middleton,203114.0,2.0,,,
710,PT03M43.00S,2025-10-23T02:16:48.1Z,4,REGULAR,substitution,out,[],1642848,,,1610612749,125,107,2025-10-23T02:49:56Z,6005000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT03M43.00S,2025-10-23T02:16:48.1Z,4,REGULAR,substitution,in,[],1642273,,,1610612749,125,107,2025-10-23T02:49:56Z,6007500,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M37.00S,2025-10-23T02:16:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,84.1819973718791,51.225490196078425,1610612749,125,107,2025-10-23T02:17:00Z,6010000,False,6.0,96.0,1,right,MISS G. Antetokounmpo 9' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.64,Missed,,,,,,,,,,,,,
645,PT03M34.00S,2025-10-23T02:16:59.8Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,125,107,2025-10-23T02:17:00Z,6020000,False,,,0,,A. Sarr REBOUND (Off:1 Def:9),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,644.0,10.0,9.0,1.0,,,,,,,,,
646,PT03M28.00S,2025-10-23T02:17:06.5Z,4,REGULAR,3pt,Jump Shot,[],203114,31.882391590013142,20.833333333333336,1610612764,125,107,2025-10-23T02:17:11Z,6030000,False,146.0,247.0,1,left,MISS K. Middleton 28' 3PT,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,28.7,Missed,,,,,,,,,,,,,
647,PT03M24.00S,2025-10-23T02:17:10.5Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,125,107,2025-10-23T02:17:11Z,6040000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,646.0,14.0,12.0,2.0,,,,,,,,,
648,PT03M19.00S,2025-10-23T02:17:15.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,68.15045992115637,61.51960784313726,1610612749,125,107,2025-10-23T02:17:20Z,6050000,False,58.0,247.0,1,right,MISS G. Trent Jr. 25' running 3PT,[1629018],1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,25.35,Missed,,,,,,,,,,,,,
649,PT03M16.00S,2025-10-23T02:17:18.2Z,4,REGULAR,rebound,defensive,[],203468,,,1610612764,125,107,2025-10-23T02:17:20Z,6060000,False,,,0,,C. McCollum REBOUND (Off:2 Def:4),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,648.0,6.0,4.0,2.0,,,,,,,,,
650,PT03M07.00S,2025-10-23T02:17:27.2Z,4,REGULAR,2pt,Jump Shot,[],203114,3.4986859395532193,19.362745098039216,1610612764,125,109,2025-10-23T02:17:31Z,6070000,False,153.0,-20.0,1,left,K. Middleton 15' turnaround fadeaway Jump Shot (23 PTS),[203114],1610612764.0,WAS,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,15.44,Made,,,,,,,23.0,,,,,,
651,PT02M47.00S,2025-10-23T02:17:47.0Z,4,REGULAR,2pt,Jump Shot,[],1629018,79.188567674113,64.70588235294117,1610612749,127,109,2025-10-23T02:17:56Z,6080000,False,74.0,143.0,1,right,G. Trent Jr. 16' pullup bank Jump Shot (17 PTS) (M. Turner 5 AST),"[1629018, 1626167]",1610612749.0,MIL,pullup bank,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,16.09,Made,,,,,,,17.0,M. Turner,1626167.0,5.0,,,
653,PT02M34.00S,2025-10-23T02:17:59.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642273,8.492115637319317,50.49019607843137,1610612764,127,111,2025-10-23T02:18:04Z,6100000,False,-2.0,27.0,1,left,K. George driving DUNK (18 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,2.74,Made,,,,,,,18.0,,,,,,
654,PT02M19.00S,2025-10-23T02:18:14.8Z,4,REGULAR,3pt,Jump Shot,[],1631260,97.7168199737188,95.83333333333334,1610612749,127,111,2025-10-23T02:18:21Z,6110000,False,229.0,-31.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,,,23.13,Missed,,,,,,,,,,,,,
655,PT02M15.00S,2025-10-23T02:18:18.8Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,127,111,2025-10-23T02:18:21Z,6120000,False,,,0,,A. Sarr REBOUND (Off:1 Def:10),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,,,,,,654.0,11.0,10.0,1.0,,,,,,,,,
656,PT02M13.00S,2025-10-23T02:18:21.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,27.283180026281208,11.27450980392157,1610612764,127,114,2025-10-23T02:18:27Z,6130000,False,194.0,204.0,1,left,K. George 28' 3PT running (21 PTS) (K. Middleton 3 AST),"[1642273, 203114]",1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,28.12,Made,,,,,,,21.0,K. Middleton,203114.0,3.0,,,
658,PT02M11.00S,2025-10-23T02:18:28.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,127,114,2025-10-23T02:18:28Z,6150000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M00.00S,2025-10-23T02:21:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.64323258869908,50.49019607843137,1610612749,129,114,2025-10-23T02:21:46Z,6160000,False,2.0,7.0,1,right,G. Antetokounmpo driving Layup (37 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,0.77,Made,,,,,,,37.0,,,,,,
660,PT01M49.00S,2025-10-23T02:21:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.30946123521682,50.73529411764706,1610612764,129,116,2025-10-23T02:21:54Z,6170000,False,-4.0,16.0,1,left,C. McCollum driving reverse Layup (9 PTS),[203468],1610612764.0,WAS,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,1.66,Made,,,,,,,9.0,,,,,,
661,PT01M42.00S,2025-10-23T02:22:00.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612749,129,116,2025-10-23T02:22:26Z,6180000,False,,,0,,B. Carrington take personal FOUL (3 PF) (Rollins 2 FT),"[1642267, 1631157]",1610612764.0,WAS,take,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,1627961.0,3.0,1.0,Rollins,1631157.0,,,,,,,,,,,,,,,
663,PT01M42.00S,2025-10-23T02:22:42.4Z,4,REGULAR,freethrow,1 of 2,[],1631157,,,1610612749,130,116,2025-10-23T02:22:42Z,6200000,False,,,0,,R. Rollins Free Throw 1 of 2 (8 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,Made,,,,,,,8.0,,,,,,
664,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],1626167,,,1610612749,130,116,2025-10-23T02:23:22Z,6210000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,130,116,2025-10-23T02:23:22Z,6220000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],203507,,,1610612749,130,116,2025-10-23T02:23:22Z,6230000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],1629018,,,1610612749,130,116,2025-10-23T02:23:22Z,6240000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],203468,,,1610612749,130,116,2025-10-23T02:23:22Z,6250000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],1642267,,,1610612749,130,116,2025-10-23T02:23:22Z,6260000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],1642273,,,1610612749,130,116,2025-10-23T02:23:22Z,6270000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],1642259,,,1610612749,130,116,2025-10-23T02:23:22Z,6280000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,out,[],203114,,,1610612749,130,116,2025-10-23T02:23:22Z,6290000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],1630579,,,1610612749,130,116,2025-10-23T02:23:22Z,6300000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],203914,,,1610612749,130,116,2025-10-23T02:23:22Z,6310000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],1641748,,,1610612749,130,116,2025-10-23T02:23:22Z,6320000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],203648,,,1610612749,130,116,2025-10-23T02:23:22Z,6330000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],1642358,,,1610612749,130,116,2025-10-23T02:23:22Z,6340000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],1641774,,,1610612749,130,116,2025-10-23T02:23:22Z,6350000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],1642860,,,1610612749,130,116,2025-10-23T02:23:22Z,6360000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],1630264,,,1610612749,130,116,2025-10-23T02:23:22Z,6370000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT01M42.00S,2025-10-23T02:22:43.9Z,4,REGULAR,substitution,in,[],1630536,,,1610612749,130,116,2025-10-23T02:23:22Z,6380000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT01M42.00S,2025-10-23T02:23:30.9Z,4,REGULAR,freethrow,2 of 2,[],1631157,,,1610612749,131,116,2025-10-23T02:23:30Z,6390000,False,,,0,,R. Rollins Free Throw 2 of 2 (9 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,Made,,,,,,,9.0,,,,,,
684,PT01M32.00S,2025-10-23T02:23:40.8Z,4,REGULAR,turnover,bad pass,[],1630536,,,1610612764,131,116,2025-10-23T02:23:46Z,6400000,False,,,0,,S. Cooper bad pass TURNOVER (1 TO),"[1630536, 1631157]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Rollins,1631157.0
685,PT01M32.00S,2025-10-23T02:23:40.8Z,4,REGULAR,steal,,[],1631157,,,1610612749,131,116,2025-10-23T02:23:43Z,6410000,False,,,0,,R. Rollins STEAL (2 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
