actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
511,PT09M36.00S,2026-01-01T02:58:02.9Z,4,REGULAR,3pt,Jump Shot,[],1626171,91.98423127463863,2.9641544117647056,1610612749,94,99,2026-01-01T02:58:09Z,5030000,False,-235.0,23.0,1,right,B. Portis 3PT  (10 PTS) (G. Antetokounmpo 1 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.63,Made,,,,,,,,,,10.0,,G. Antetokounmpo,203507.0,1.0,,,,
513,PT09M15.00S,2026-01-01T02:58:28.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,7.966491458607096,51.470588235294116,1610612764,94,101,2026-01-01T02:58:34Z,5050000,False,-7.0,22.0,1,left,M. Bagley III Layup (6 PTS) (A. Johnson 2 AST),"[1628963, 1642358]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,6.0,,A. Johnson,1642358.0,2.0,,,,
515,PT09M15.00S,2026-01-01T02:58:32.1Z,4,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612764,94,101,2026-01-01T02:58:44Z,5070000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Bagley III 1 FT),"[1628398, 1628963]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,
517,PT09M15.00S,2026-01-01T02:58:55.3Z,4,REGULAR,freethrow,1 of 1,[],1628963,,,1610612764,94,102,2026-01-01T02:58:55Z,5090000,False,,,0,,M. Bagley III Free Throw 1 of 1 (7 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
518,PT09M02.00S,2026-01-01T02:59:09.2Z,4,REGULAR,3pt,Jump Shot,[],1631157,66.83639947437582,57.35294117647059,1610612749,97,102,2026-01-01T02:59:56Z,5100000,False,37.0,259.0,1,right,R. Rollins 26' 3PT pullup (13 PTS) (G. Antetokounmpo 2 AST),"[1631157, 203507]",1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,26.18,Made,,,,,,,,,,13.0,,G. Antetokounmpo,203507.0,2.0,,,,
519,PT08M56.00S,2026-01-01T02:59:18.0Z,4,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,97,102,2026-01-01T02:59:26Z,5110000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (2 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,,,,,,2.0,,,,,,,
520,PT08M56.00S,2026-01-01T02:59:24.6Z,4,REGULAR,substitution,out,[],1628398,,,1610612749,97,102,2026-01-01T02:59:29Z,5120000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M56.00S,2026-01-01T02:59:24.6Z,4,REGULAR,substitution,in,[],1631260,,,1610612749,97,102,2026-01-01T02:59:29Z,5130000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M44.00S,2026-01-01T02:59:41.3Z,4,REGULAR,turnover,bad pass,[],203507,,,1610612749,97,102,2026-01-01T02:59:50Z,5140000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (5 TO),"[203507, 1642358]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,5.0,,,,,,Johnson,1642358.0
523,PT08M44.00S,2026-01-01T02:59:41.3Z,4,REGULAR,steal,,[],1642358,,,1610612764,97,102,2026-01-01T02:59:44Z,5150000,False,,,0,,A. Johnson STEAL (1 STL),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
524,PT08M38.00S,2026-01-01T02:59:47.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642358,7.835085413929041,50.0,1610612764,97,102,2026-01-01T02:59:54Z,5160000,False,0.0,21.0,1,left,MISS A. Johnson running Layup,[1642358],1610612764.0,WAS,running,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
525,PT08M36.00S,2026-01-01T02:59:49.6Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612764,97,102,2026-01-01T02:59:49Z,5170000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:6),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,524.0,8.0,6.0,2.0,,,,,,,,,,,,,,
526,PT08M34.00S,2026-01-01T02:59:50.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642267,28.991458607095925,77.45098039215686,1610612764,97,105,2026-01-01T03:00:00Z,5180000,False,-137.0,220.0,1,left,B. Carrington 25' 3PT  (20 PTS) (J. Champagnie 2 AST),"[1642267, 1630551]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,,,,,,20.0,,J. Champagnie,1630551.0,2.0,,,,
529,PT08M10.00S,2026-01-01T03:00:33.0Z,4,REGULAR,2pt,Jump Shot,[],1629018,78.26872536136662,33.088235294117645,1610612749,97,105,2026-01-01T03:02:33Z,5210000,False,-85.0,152.0,1,right,MISS G. Trent Jr. 17' driving floating Shot,[1629018],1610612749.0,MIL,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,17.38,Missed,,,,,,,,,,,,,,,,,,
530,PT08M10.00S,2026-01-01T03:00:33.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,97,105,2026-01-01T03:00:42Z,5220000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Left Center,,,529.0,,,,,,,,,,,,,,,,,
532,PT07M59.00S,2026-01-01T03:00:53.5Z,4,REGULAR,3pt,Jump Shot,[],1642267,30.699737187910642,27.450980392156865,1610612764,97,105,2026-01-01T03:01:03Z,5240000,False,113.0,236.0,1,left,MISS B. Carrington 26' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
533,PT07M55.00S,2026-01-01T03:00:57.0Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612764,97,105,2026-01-01T03:00:57Z,5250000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:6),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,532.0,9.0,6.0,3.0,,,,,,,,,,,,,,
534,PT07M54.00S,2026-01-01T03:01:00.9Z,4,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612764,97,105,2026-01-01T03:01:14Z,5260000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Coulibaly 2 FT),"[1626171, 1641731]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,2.0,1.0,Coulibaly,1641731.0,,,,,,,,,
537,PT07M54.00S,2026-01-01T03:01:25.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641731,,,1610612764,97,106,2026-01-01T03:01:25Z,5280000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (9 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
538,PT07M54.00S,2026-01-01T03:01:29.7Z,4,REGULAR,substitution,out,[],1629018,,,1610612764,97,106,2026-01-01T03:01:35Z,5290000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M54.00S,2026-01-01T03:01:29.7Z,4,REGULAR,substitution,in,[],1629645,,,1610612764,97,106,2026-01-01T03:01:35Z,5300000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M54.00S,2026-01-01T03:01:41.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641731,,,1610612764,97,107,2026-01-01T03:01:41Z,5310000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (10 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
541,PT07M41.00S,2026-01-01T03:01:55.5Z,4,REGULAR,3pt,Jump Shot,[],1631260,67.36202365308804,65.68627450980392,1610612749,100,107,2026-01-01T03:02:00Z,5320000,False,78.0,254.0,1,right,A. Green 26' 3PT  (9 PTS) (B. Portis 3 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,26.61,Made,,,,,,,,,,9.0,,B. Portis,1626171.0,3.0,,,,
543,PT07M27.00S,2026-01-01T03:02:12.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612764,100,107,2026-01-01T03:02:23Z,5340000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Coulibaly 2 FT),"[203507, 1641731]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,3.0,0.0,Coulibaly,1641731.0,,,,,,,,,
545,PT07M27.00S,2026-01-01T03:02:46.1Z,4,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,100,107,2026-01-01T03:03:03Z,5360000,False,,,0,,MISS B. Coulibaly Free Throw 1 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
546,PT07M27.00S,2026-01-01T03:02:46.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,100,107,2026-01-01T03:03:03Z,5370000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,,,
547,PT07M27.00S,2026-01-01T03:02:46.1Z,4,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,100,107,2026-01-01T03:03:03Z,5380000,False,,,0,,MISS B. Coulibaly Free Throw 2 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
548,PT07M24.00S,2026-01-01T03:02:49.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,100,107,2026-01-01T03:03:03Z,5390000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,547.0,5.0,4.0,1.0,,,,,,,,,,,,,,
549,PT07M07.00S,2026-01-01T03:03:18.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.85479632063075,49.01960784313725,1610612749,102,107,2026-01-01T03:03:23Z,5400000,False,-5.0,15.0,1,right,G. Antetokounmpo driving Layup (29 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,,,,29.0,,,,,,,,
550,PT06M47.00S,2026-01-01T03:03:39.7Z,4,REGULAR,3pt,Jump Shot,[],1641731,33.85348226018397,47.05882352941176,1610612764,102,107,2026-01-01T03:06:46Z,5410000,False,15.0,266.0,1,left,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
551,PT06M46.00S,2026-01-01T03:03:40.7Z,4,REGULAR,rebound,offensive,[],1642267,,,1610612764,102,107,2026-01-01T03:06:46Z,5420000,False,,,0,,B. Carrington REBOUND (Off:1 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,550.0,5.0,4.0,1.0,,,,,,,,,,,,,,
552,PT06M38.00S,2026-01-01T03:03:50.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641731,13.87976346911958,61.274509803921575,1610612764,102,107,2026-01-01T03:07:06Z,5430000,False,-56.0,78.0,1,left,MISS B. Coulibaly 9' driving floating Shot,[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Left,9.63,Missed,,,,,,,,,,,,,,,,,,
553,PT06M37.00S,2026-01-01T03:03:51.3Z,4,REGULAR,rebound,offensive,[],1641731,,,1610612764,102,107,2026-01-01T03:07:06Z,5440000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Left,,,552.0,3.0,2.0,1.0,,,,,,,,,,,,,,
554,PT06M31.00S,2026-01-01T03:03:55.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641731,5.590000152587891,50.0,1610612764,102,107,2026-01-01T03:07:15Z,5450000,False,0.0,0.0,1,left,MISS B. Coulibaly tip Layup,[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
555,PT06M30.00S,2026-01-01T03:03:56.6Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,102,107,2026-01-01T03:07:15Z,5460000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,554.0,4.0,4.0,0.0,,,,,,,,,,,,,,
556,PT06M29.00S,2026-01-01T03:04:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,91.5407358738502,48.77450980392157,1610612749,102,107,2026-01-01T03:05:10Z,5470000,False,-6.0,27.0,1,right,MISS R. Rollins driving Layup,[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
557,PT06M28.00S,2026-01-01T03:04:01.5Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,102,107,2026-01-01T03:05:10Z,5480000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,556.0,10.0,7.0,3.0,,,,,,,,,,,,,,
558,PT06M27.00S,2026-01-01T03:04:09.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203507,94.40999984741211,50.0,1610612749,104,107,2026-01-01T03:05:23Z,5490000,False,0.0,0.0,1,right,G. Antetokounmpo tip DUNK (31 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,31.0,,,,,,,,
559,PT06M27.00S,2026-01-01T03:04:18.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,104,107,2026-01-01T03:04:18Z,5500000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M27.00S,2026-01-01T03:06:02.9Z,4,REGULAR,substitution,out,[],1642358,,,1610612764,104,107,2026-01-01T03:07:00Z,5510000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M27.00S,2026-01-01T03:06:02.9Z,4,REGULAR,substitution,in,[],203468,,,1610612764,104,107,2026-01-01T03:07:00Z,5520000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M14.00S,2026-01-01T03:07:16.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,5.863994743758213,49.26470588235294,1610612764,104,109,2026-01-01T03:07:23Z,5530000,False,4.0,3.0,1,left,M. Bagley III cutting DUNK (9 PTS) (C. McCollum 4 AST),"[1628963, 203468]",1610612764.0,WAS,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,,9.0,,C. McCollum,203468.0,4.0,,,,
564,PT05M48.00S,2026-01-01T03:07:41.9Z,4,REGULAR,3pt,Jump Shot,[],1626171,94.1688567674113,3.431372549019608,1610612749,107,109,2026-01-01T03:07:47Z,5550000,False,-233.0,2.0,1,right,B. Portis 3PT  (13 PTS) (K. Porter Jr. 5 AST),"[1626171, 1629645]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,,,,13.0,,K. Porter Jr.,1629645.0,5.0,,,,
566,PT05M21.00S,2026-01-01T03:08:08.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,12.565703022339028,42.64705882352941,1610612764,107,109,2026-01-01T03:08:23Z,5570000,False,37.0,66.0,1,left,MISS M. Bagley III 7' Hook,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
567,PT05M17.00S,2026-01-01T03:08:12.5Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,107,109,2026-01-01T03:08:23Z,5580000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,566.0,11.0,8.0,3.0,,,,,,,,,,,,,,
568,PT05M14.00S,2026-01-01T03:08:19.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.32917214191852,49.50980392156863,1610612749,107,109,2026-01-01T03:08:47Z,5590000,False,-2.0,20.0,1,right,MISS G. Antetokounmpo driving DUNK - blocked,"[203507, 1642267]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,Carrington,1642267.0,,
569,PT05M14.00S,2026-01-01T03:08:19.0Z,4,REGULAR,block,,[],1642267,,,1610612749,107,109,2026-01-01T03:08:23Z,5600000,False,,,0,,B. Carrington BLOCK (1 BLK),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
570,PT05M14.00S,2026-01-01T03:08:19.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,107,109,2026-01-01T03:08:47Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,568.0,,,,,,,,,,,,,,,,,
572,PT05M14.00S,2026-01-01T03:08:28.0Z,4,REGULAR,substitution,out,[],203507,,,1610612749,107,109,2026-01-01T03:09:17Z,5630000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M14.00S,2026-01-01T03:08:28.0Z,4,REGULAR,substitution,out,[],1642267,,,1610612749,107,109,2026-01-01T03:09:17Z,5640000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M14.00S,2026-01-01T03:08:28.0Z,4,REGULAR,substitution,out,[],1630551,,,1610612749,107,109,2026-01-01T03:09:17Z,5650000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M14.00S,2026-01-01T03:08:28.0Z,4,REGULAR,substitution,out,[],1628963,,,1610612749,107,109,2026-01-01T03:09:17Z,5660000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M14.00S,2026-01-01T03:08:28.0Z,4,REGULAR,substitution,in,[],1626167,,,1610612749,107,109,2026-01-01T03:09:17Z,5670000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M14.00S,2026-01-01T03:08:28.0Z,4,REGULAR,substitution,in,[],203114,,,1610612749,107,109,2026-01-01T03:09:17Z,5680000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M14.00S,2026-01-01T03:08:28.0Z,4,REGULAR,substitution,in,[],1642259,,,1610612749,107,109,2026-01-01T03:09:17Z,5690000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M14.00S,2026-01-01T03:08:28.0Z,4,REGULAR,substitution,in,[],1642848,,,1610612749,107,109,2026-01-01T03:09:17Z,5700000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M04.00S,2026-01-01T03:09:19.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,79.23784494086728,6.150428921568627,1610612749,107,109,2026-01-01T03:10:38Z,5710000,False,-219.0,143.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
581,PT05M02.00S,2026-01-01T03:09:21.4Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,107,109,2026-01-01T03:10:38Z,5720000,False,,,0,,A. Sarr REBOUND (Off:4 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,580.0,10.0,6.0,4.0,,,,,,,,,,,,,,
582,PT04M46.00S,2026-01-01T03:09:25.5Z,4,REGULAR,turnover,out-of-bounds,[],1642848,,,1610612764,107,109,2026-01-01T03:09:35Z,5730000,False,,,0,,T. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1642848],1610612764.0,WAS,lost ball,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,201639.0,,,,,,1.0,,,,,,,
583,PT04M36.00S,2026-01-01T03:09:40.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,66.83639947437582,67.15686274509804,1610612749,107,109,2026-01-01T03:09:47Z,5740000,False,86.0,259.0,1,right,MISS A. Green 27' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,,
584,PT04M30.00S,2026-01-01T03:09:46.9Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,107,109,2026-01-01T03:09:47Z,5750000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,583.0,4.0,3.0,1.0,,,,,,,,,,,,,,
585,PT04M19.00S,2026-01-01T03:10:00.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612764,107,109,2026-01-01T03:10:27Z,5760000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Sarr 2 FT),"[1626167, 1642259]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,3.0,0.0,Sarr,1642259.0,,,,,,,,,
587,PT04M19.00S,2026-01-01T03:10:29.0Z,4,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,107,110,2026-01-01T03:10:29Z,5780000,False,,,0,,A. Sarr Free Throw 1 of 2 (20 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
588,PT04M19.00S,2026-01-01T03:10:29.0Z,4,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,107,110,2026-01-01T03:10:51Z,5790000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
589,PT04M14.00S,2026-01-01T03:10:34.0Z,4,REGULAR,rebound,offensive,[],1642848,,,1610612764,107,110,2026-01-01T03:13:35Z,5800000,False,,,0,,T. Johnson REBOUND (Off:1 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,588.0,2.0,1.0,1.0,,,,,,,,,,,,,,
590,PT04M14.00S,2026-01-01T03:10:49.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642848,33.065045992115635,42.40196078431372,1610612764,107,110,2026-01-01T03:10:58Z,5810000,False,38.0,258.0,1,left,MISS T. Johnson 26' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
591,PT04M11.00S,2026-01-01T03:10:52.8Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612749,107,110,2026-01-01T03:10:58Z,5820000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,590.0,5.0,4.0,1.0,,,,,,,,,,,,,,
592,PT03M53.00S,2026-01-01T03:11:11.2Z,4,REGULAR,2pt,Jump Shot,[],1626167,94.69448094612353,86.51960784313727,1610612749,107,110,2026-01-01T03:11:17Z,5830000,False,183.0,-3.0,1,right,MISS M. Turner 18' Jump Shot,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,18.26,Missed,,,,,,,,,,,,,,,,,,
593,PT03M49.00S,2026-01-01T03:11:15.2Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,107,110,2026-01-01T03:11:17Z,5840000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right,,,592.0,5.0,4.0,1.0,,,,,,,,,,,,,,
