actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
453,PT00M35.10S,2022-03-13T20:47:36.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202694,91.11366622864652,3.9215686274509807,1610612746,72,68,2022-03-13T20:47:41Z,4460000,-230.0,31.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,
454,PT00M32.00S,2022-03-13T20:47:39.7Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,72,68,2022-03-13T20:47:39Z,4470000,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,453.0,3.0,2.0,1.0,,,,,,,,,,,,,,
455,PT00M27.00S,2022-03-13T20:47:44.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628379,90.06241787122208,50.73529411764706,1610612746,72,68,2022-03-13T20:47:49Z,4480000,4.0,41.0,1,right,MISS L. Kennard floating Shot,[1628379],1610612746.0,LAC,floating,,,Kennard,L. Kennard,,,,,4.11,Missed,,,,,,,,,,,,,,,,,,
456,PT00M24.50S,2022-03-13T20:47:47.2Z,3,REGULAR,rebound,defensive,[],1630587,,,1610612765,72,68,2022-03-13T20:47:47Z,4490000,,,0,,I. Livers REBOUND (Off:1 Def:3),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,455.0,4.0,3.0,1.0,,,,,,,,,,,,,,
457,PT00M20.60S,2022-03-13T20:47:51.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202709,6.619579500657039,41.91176470588235,1610612765,72,68,2022-03-13T20:47:56Z,4500000,40.0,10.0,1,left,MISS C. Joseph running Layup - blocked,"[202709, 202704]",1610612765.0,DET,running,,,Joseph,C. Joseph,,,,,4.15,Missed,,,,,,,,,,,,,,,Jackson,202704.0,,
458,PT00M20.60S,2022-03-13T20:47:51.1Z,3,REGULAR,block,,[],202704,,,1610612765,72,68,2022-03-13T20:47:53Z,4510000,,,0,,R. Jackson BLOCK (1 BLK),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M17.60S,2022-03-13T20:47:54.1Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,72,68,2022-03-13T20:47:54Z,4520000,,,0,,R. Jackson REBOUND (Off:1 Def:5),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,457.0,6.0,5.0,1.0,,,,,,,,,,,,,,
460,PT00M15.60S,2022-03-13T20:47:57.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.61038107752957,53.67647058823529,1610612746,72,70,2022-03-13T20:48:08Z,4530000,18.0,8.0,1,right,I. Zubac running alley-oop DUNK (14 PTS) (R. Jackson 5 AST),"[1627826, 202704]",1610612746.0,LAC,running alley-oop,,,Zubac,I. Zubac,,,,,1.99,Made,,,,,14.0,,,R. Jackson,202704.0,5.0,,,,,,,,
462,PT00M00.00S,2022-03-13T20:49:02.7Z,3,REGULAR,period,end,[],0,,,1610612765,72,70,2022-03-13T20:49:02Z,4550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-03-13T20:50:32.9Z,4,REGULAR,substitution,out,['startperiod'],203482,,,1610612765,72,70,2022-03-13T20:51:11Z,4560000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-03-13T20:50:32.9Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612765,72,70,2022-03-13T20:51:11Z,4570000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-03-13T20:50:32.9Z,4,REGULAR,substitution,out,['startperiod'],202709,,,1610612765,72,70,2022-03-13T20:51:11Z,4580000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2022-03-13T20:50:32.9Z,4,REGULAR,substitution,out,['startperiod'],1627826,,,1610612765,72,70,2022-03-13T20:51:11Z,4590000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2022-03-13T20:50:32.9Z,4,REGULAR,substitution,in,['startperiod'],1628963,,,1610612765,72,70,2022-03-13T20:51:11Z,4600000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2022-03-13T20:50:32.9Z,4,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,72,70,2022-03-13T20:51:11Z,4610000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-03-13T20:50:32.9Z,4,REGULAR,substitution,in,['startperiod'],203924,,,1610612765,72,70,2022-03-13T20:51:11Z,4620000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-03-13T20:50:32.9Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612765,72,70,2022-03-13T20:51:11Z,4630000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-03-13T20:51:18.0Z,4,REGULAR,period,start,[],0,,,1610612765,72,70,2022-03-13T20:51:18Z,4640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT11M42.00S,2022-03-13T20:51:35.2Z,4,REGULAR,3pt,Jump Shot,[],203924,28.56438896189225,84.80392156862746,1610612765,75,70,2022-03-13T20:52:09Z,4650000,-174.0,216.0,1,left,J. Grant 27' 3PT  (13 PTS) (C. Cunningham 7 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,27.74,Made,,,,,13.0,,,C. Cunningham,1630595.0,7.0,,,,,,,,
474,PT11M20.00S,2022-03-13T20:51:57.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,91.37647831800263,48.0392156862745,1610612746,75,72,2022-03-13T20:52:35Z,4670000,-10.0,29.0,1,right,I. Hartenstein turnaround Hook (6 PTS) (M. Morris Sr. 2 AST),"[1628392, 202694]",1610612746.0,LAC,turnaround,,,Hartenstein,I. Hartenstein,,,,,3.02,Made,,,,,6.0,,,M. Morris Sr.,202694.0,2.0,,,,,,,,
476,PT10M57.00S,2022-03-13T20:52:19.5Z,4,REGULAR,3pt,Jump Shot,[],203924,24.753613666228645,11.764705882352942,1610612765,78,72,2022-03-13T20:52:23Z,4690000,191.0,180.0,1,left,J. Grant 26' 3PT  (16 PTS) (S. Lee 3 AST),"[203924, 1630240]",1610612765.0,DET,,,,Grant,J. Grant,,,,,26.27,Made,,,,,16.0,,,S. Lee,1630240.0,3.0,,,,,,,,
478,PT10M40.00S,2022-03-13T20:52:36.1Z,4,REGULAR,3pt,Jump Shot,[],202704,69.30026281208936,26.470588235294116,1610612746,78,75,2022-03-13T20:52:41Z,4710000,-118.0,236.0,1,right,R. Jackson 26' 3PT  (10 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.38,Made,,,,,10.0,,,,,,,,,,,,,
479,PT10M21.00S,2022-03-13T20:52:56.4Z,4,REGULAR,3pt,Jump Shot,[],203924,7.408015768725363,97.79411764705883,1610612765,78,75,2022-03-13T20:53:00Z,4720000,-239.0,17.0,1,left,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.96,Missed,,,,,,,,,,,,,,,,,,
480,PT10M19.00S,2022-03-13T20:52:58.4Z,4,REGULAR,rebound,offensive,[],1630587,,,1610612765,78,75,2022-03-13T20:52:58Z,4730000,,,0,,I. Livers REBOUND (Off:2 Def:3),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,479.0,5.0,3.0,2.0,,,,,,,,,,,,,,
481,PT10M12.00S,2022-03-13T20:53:04.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630595,9.904730617608408,54.65686274509804,1610612765,78,75,2022-03-13T20:53:08Z,4740000,-23.0,41.0,1,left,MISS C. Cunningham floating Shot,[1630595],1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,4.68,Missed,,,,,,,,,,,,,,,,,,
482,PT10M09.00S,2022-03-13T20:53:07.2Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,78,75,2022-03-13T20:53:07Z,4750000,,,0,,M. Bagley III REBOUND (Off:2 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,481.0,6.0,4.0,2.0,,,,,,,,,,,,,,
483,PT10M09.00S,2022-03-13T20:53:07.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,5.590000152587891,50.0,1610612765,80,75,2022-03-13T20:53:07Z,4760000,0.0,0.0,1,left,M. Bagley III tip Layup (9 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,0.0,Made,,,,,9.0,,,,,,,,,,,,,
484,PT09M55.00S,2022-03-13T20:53:31.4Z,4,REGULAR,foul,technical,['1freethrow'],1628963,,,1610612746,80,75,2022-03-13T20:53:42Z,4770000,,,0,,M. Bagley III defensive-3-second technical FOUL (1 Tech),[1628963],1610612765.0,DET,defensive-3-second,,,Bagley III,M. Bagley III,,,,,,,,,,,,202056.0,,,,,3.0,1.0,,,,,,
485,PT09M55.00S,2022-03-13T20:53:52.9Z,4,REGULAR,freethrow,1 of 1,[],202694,,,1610612746,80,76,2022-03-13T20:53:52Z,4780000,,,0,,M. Morris Sr. technical Free Throw 1 of 1 (25 PTS),[202694],1610612746.0,LAC,technical,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
486,PT09M39.00S,2022-03-13T20:54:27.4Z,4,REGULAR,2pt,Jump Shot,[],202694,91.11366622864652,24.75490196078431,1610612746,80,78,2022-03-13T20:55:02Z,4790000,-126.0,31.0,1,right,M. Morris Sr. 13' Jump Shot (27 PTS) (R. Jackson 6 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,13.0,Made,,,,,27.0,,,R. Jackson,202704.0,6.0,,,,,,,,
488,PT09M22.00S,2022-03-13T20:54:44.7Z,4,REGULAR,3pt,Jump Shot,[],203924,9.510512483574246,3.1862745098039227,1610612765,80,78,2022-03-13T20:55:05Z,4810000,234.0,37.0,1,left,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,
489,PT09M22.00S,2022-03-13T20:54:44.7Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,80,78,2022-03-13T20:55:05Z,4820000,,,0,,R. Jackson REBOUND (Off:1 Def:6),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,488.0,7.0,6.0,1.0,,,,,,,,,,,,,,
490,PT09M12.00S,2022-03-13T20:54:54.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,89.14257555847568,49.754901960784316,1610612746,80,80,2022-03-13T20:55:11Z,4830000,-1.0,50.0,1,right,T. Mann floating Jump Shot (6 PTS),[1629611],1610612746.0,LAC,floating,,,Mann,T. Mann,,,,,4.96,Made,,,,,6.0,,,,,,,,,,,,,
492,PT08M54.00S,2022-03-13T20:55:24.4Z,4,REGULAR,foul,technical,['1freethrow'],1628379,,,1610612765,80,80,2022-03-13T20:55:32Z,4850000,,,0,,L. Kennard defensive-3-second technical FOUL (1 Tech),[1628379],1610612746.0,LAC,defensive-3-second,,,Kennard,L. Kennard,,,,,,,,,,,,204058.0,,,,,0.0,1.0,,,,,,
493,PT08M54.00S,2022-03-13T20:55:44.2Z,4,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,81,80,2022-03-13T20:55:44Z,4860000,,,0,,J. Grant technical Free Throw 1 of 1 (17 PTS),[203924],1610612765.0,DET,technical,,,Grant,J. Grant,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
494,PT08M48.00S,2022-03-13T20:56:05.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.619579500657039,45.34313725490197,1610612765,83,80,2022-03-13T20:56:11Z,4870000,23.0,10.0,1,left,C. Cunningham driving Layup (17 PTS) (S. Lee 4 AST),"[1630595, 1630240]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.52,Made,,,,,17.0,,,S. Lee,1630240.0,4.0,,,,,,,,
496,PT08M30.00S,2022-03-13T20:56:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,89.6681997371879,47.79411764705882,1610612746,83,80,2022-03-13T20:56:32Z,4890000,-11.0,45.0,1,right,MISS I. Hartenstein floating Shot,[1628392],1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,4.59,Missed,,,,,,,,,,,,,,,,,,
497,PT08M24.00S,2022-03-13T20:56:28.9Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612746,83,80,2022-03-13T20:56:28Z,4900000,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,496.0,3.0,1.0,2.0,,,,,,,,,,,,,,
498,PT08M24.00S,2022-03-13T20:56:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.40999984741211,50.0,1610612746,83,82,2022-03-13T20:56:28Z,4910000,0.0,0.0,1,right,I. Hartenstein tip Layup (8 PTS),[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,
499,PT08M19.00S,2022-03-13T20:56:39.0Z,4,REGULAR,foul,personal,[],1629611,,,1610612765,83,82,2022-03-13T20:57:13Z,4920000,,,0,,T. Mann personal FOUL (3 PF),"[1629611, 203924]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,204058.0,,,,,3.0,0.0,Grant,203924.0,,,,
501,PT08M19.00S,2022-03-13T20:56:46.4Z,4,REGULAR,substitution,out,[],202694,,,1610612765,83,82,2022-03-13T20:56:51Z,4940000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M19.00S,2022-03-13T20:56:46.4Z,4,REGULAR,substitution,in,[],1629599,,,1610612765,83,82,2022-03-13T20:56:51Z,4950000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M03.00S,2022-03-13T20:57:16.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.4881734559789805,54.16666666666667,1610612765,83,82,2022-03-13T20:57:21Z,4960000,-21.0,8.0,1,left,MISS M. Bagley III alley-oop Layup,[1628963],1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,
504,PT07M59.00S,2022-03-13T20:57:20.8Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,83,82,2022-03-13T20:57:21Z,4970000,,,0,,M. Bagley III REBOUND (Off:3 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,503.0,7.0,4.0,3.0,,,,,,,,,,,,,,
505,PT07M59.00S,2022-03-13T20:57:20.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612765,83,82,2022-03-13T20:57:23Z,4980000,0.0,0.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
506,PT07M59.00S,2022-03-13T20:57:20.4Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,83,82,2022-03-13T20:57:23Z,4990000,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,505.0,4.0,3.0,1.0,,,,,,,,,,,,,,
507,PT07M53.00S,2022-03-13T20:57:26.0Z,4,REGULAR,3pt,Jump Shot,[],1628379,67.59198423127464,42.40196078431373,1610612746,83,85,2022-03-13T20:57:49Z,5000000,-38.0,252.0,1,right,L. Kennard 25' 3PT  (8 PTS) (R. Jackson 7 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.49,Made,,,,,8.0,,,R. Jackson,202704.0,7.0,,,,,,,,
509,PT07M48.00S,2022-03-13T20:57:39.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,83,85,2022-03-13T20:57:39Z,5020000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT07M48.00S,2022-03-13T20:57:39.6Z,4,REGULAR,substitution,out,[],1630240,,,1610612765,83,85,2022-03-13T21:00:25Z,5030000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
511,PT07M48.00S,2022-03-13T20:57:39.6Z,4,REGULAR,substitution,in,[],202709,,,1610612765,83,85,2022-03-13T21:00:25Z,5040000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M32.00S,2022-03-13T21:00:50.5Z,4,REGULAR,3pt,Jump Shot,[],1630595,34.60906701708278,29.411764705882348,1610612765,83,85,2022-03-13T21:00:55Z,5050000,103.0,273.0,1,left,MISS C. Cunningham 29' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,29.16,Missed,,,,,,,,,,,,,,,,,,
513,PT07M30.00S,2022-03-13T21:00:52.5Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,83,85,2022-03-13T21:00:55Z,5060000,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,512.0,4.0,2.0,2.0,,,,,,,,,,,,,,
514,PT07M19.00S,2022-03-13T21:01:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,91.37647831800263,46.32352941176471,1610612746,83,87,2022-03-13T21:01:10Z,5070000,-18.0,29.0,1,right,I. Hartenstein alley-oop Layup (10 PTS) (R. Jackson 8 AST),"[1628392, 202704]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,3.4,Made,,,,,10.0,,,R. Jackson,202704.0,8.0,,,,,,,,
516,PT07M04.00S,2022-03-13T21:01:22.4Z,4,REGULAR,foul,personal,['2freethrow'],202704,,,1610612765,83,87,2022-03-13T21:01:38Z,5090000,,,0,,R. Jackson shooting personal FOUL (4 PF) (Grant 2 FT),"[202704, 203924]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,202056.0,,,,,4.0,0.0,Grant,203924.0,,,,
518,PT07M04.00S,2022-03-13T21:01:48.5Z,4,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,84,87,2022-03-13T21:01:48Z,5110000,,,0,,J. Grant Free Throw 1 of 2 (18 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
519,PT07M04.00S,2022-03-13T21:02:06.8Z,4,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,85,87,2022-03-13T21:02:06Z,5120000,,,0,,J. Grant Free Throw 2 of 2 (19 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
520,PT06M52.00S,2022-03-13T21:02:25.7Z,4,REGULAR,2pt,Jump Shot,[],1628379,87.0400788436268,27.450980392156865,1610612746,85,89,2022-03-13T21:02:30Z,5130000,-113.0,69.0,1,right,L. Kennard 13' pullup Jump Shot (10 PTS) (R. Jackson 9 AST),"[1628379, 202704]",1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,13.23,Made,,,,,10.0,,,R. Jackson,202704.0,9.0,,,,,,,,
522,PT06M27.00S,2022-03-13T21:02:50.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,7.408015768725363,46.07843137254902,1610612765,87,89,2022-03-13T21:02:55Z,5150000,20.0,17.0,1,left,M. Bagley III cutting DUNK (11 PTS) (I. Livers 1 AST),"[1628963, 1630587]",1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,2.6,Made,,,,,11.0,,,I. Livers,1630587.0,1.0,,,,,,,,
524,PT05M58.00S,2022-03-13T21:03:18.7Z,4,REGULAR,3pt,Jump Shot,[],1628379,94.13600525624179,3.67647058823529,1610612746,87,92,2022-03-13T21:03:24Z,5170000,-232.0,3.0,1,right,L. Kennard 3PT  (13 PTS) (A. Coffey 4 AST),"[1628379, 1629599]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,23.16,Made,,,,,13.0,,,A. Coffey,1629599.0,4.0,,,,,,,,
526,PT05M45.00S,2022-03-13T21:03:32.6Z,4,REGULAR,2pt,Jump Shot,[],203924,5.962549277266746,34.06862745098039,1610612765,89,92,2022-03-13T21:03:36Z,5190000,80.0,4.0,1,left,J. Grant 7' turnaround fadeaway Jump Shot (21 PTS),[203924],1610612765.0,DET,turnaround fadeaway,,,Grant,J. Grant,,,,,7.98,Made,,,,,21.0,,,,,,,,,,,,,
527,PT05M19.00S,2022-03-13T21:03:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,92.82194480946123,50.0,1610612746,89,94,2022-03-13T21:04:02Z,5200000,0.0,15.0,1,right,I. Hartenstein alley-oop Layup (12 PTS) (T. Mann 2 AST),"[1628392, 1629611]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,1.5,Made,,,,,12.0,,,T. Mann,1629611.0,2.0,,,,,,,,
529,PT04M54.00S,2022-03-13T21:04:22.9Z,4,REGULAR,3pt,Jump Shot,[],1630587,6.750985545335084,97.54901960784314,1610612765,92,94,2022-03-13T21:04:26Z,5220000,-238.0,11.0,1,left,I. Livers 3PT  (9 PTS) (C. Cunningham 8 AST),"[1630587, 1630595]",1610612765.0,DET,,,,Livers,I. Livers,,,,,23.8,Made,,,,,9.0,,,C. Cunningham,1630595.0,8.0,,,,,,,,
531,PT04M34.00S,2022-03-13T21:04:43.5Z,4,REGULAR,3pt,Jump Shot,[],1628379,68.24901445466492,31.617647058823522,1610612746,92,97,2022-03-13T21:04:47Z,5240000,-92.0,246.0,1,right,L. Kennard 26' 3PT  (16 PTS) (I. Hartenstein 2 AST),"[1628379, 1628392]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.26,Made,,,,,16.0,,,I. Hartenstein,1628392.0,2.0,,,,,,,,
533,PT04M25.00S,2022-03-13T21:04:59.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,92,97,2022-03-13T21:04:59Z,5260000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT04M12.00S,2022-03-13T21:08:21.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,7.013797634691201,54.90196078431372,1610612765,94,97,2022-03-13T21:08:25Z,5270000,-25.0,13.0,1,left,M. Bagley III alley-oop DUNK (13 PTS) (C. Cunningham 9 AST),"[1628963, 1630595]",1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,2.79,Made,,,,,13.0,,,C. Cunningham,1630595.0,9.0,,,,,,,,
536,PT03M54.00S,2022-03-13T21:08:47.1Z,4,REGULAR,foul,personal,[],1630587,,,1610612746,94,97,2022-03-13T21:09:06Z,5290000,,,0,,I. Livers personal FOUL (1 PF),"[1630587, 1628392]",1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,204058.0,,,,,1.0,0.0,Hartenstein,1628392.0,,,,
538,PT03M41.00S,2022-03-13T21:09:18.9Z,4,REGULAR,2pt,Jump Shot,[],202704,77.57884362680683,32.1078431372549,1610612746,94,97,2022-03-13T21:11:18Z,5310000,-89.0,158.0,1,right,MISS R. Jackson 18' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,18.18,Missed,,,,,,,,,,,,,,,,,,
539,PT03M38.00S,2022-03-13T21:09:21.9Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,94,97,2022-03-13T21:09:23Z,5320000,,,0,,J. Grant REBOUND (Off:0 Def:5),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,538.0,5.0,5.0,0.0,,,,,,,,,,,,,,
540,PT03M28.00S,2022-03-13T21:09:31.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,18.05190538764782,62.745098039215684,1610612765,94,97,2022-03-13T21:09:35Z,5330000,-64.0,117.0,1,left,MISS J. Grant 13' turnaround fadeaway Shot,[203924],1610612765.0,DET,turnaround fadeaway,,,Grant,J. Grant,,,,,13.34,Missed,,,,,,,,,,,,,,,,,,
541,PT03M26.00S,2022-03-13T21:09:33.6Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,94,97,2022-03-13T21:09:35Z,5340000,,,0,,R. Jackson REBOUND (Off:1 Def:7),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,540.0,8.0,7.0,1.0,,,,,,,,,,,,,,
542,PT03M13.00S,2022-03-13T21:09:46.7Z,4,REGULAR,3pt,Jump Shot,[],1629599,91.37647831800263,4.166666666666657,1610612746,94,97,2022-03-13T21:09:50Z,5350000,-229.0,29.0,1,right,MISS A. Coffey 3PT - blocked,"[1629599, 1630587]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,23.1,Missed,,,,,,,,,,,,,,,Livers,1630587.0,,
543,PT03M13.00S,2022-03-13T21:09:46.7Z,4,REGULAR,block,,[],1630587,,,1610612746,94,97,2022-03-13T21:09:49Z,5360000,,,0,,I. Livers BLOCK (1 BLK),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
544,PT03M09.00S,2022-03-13T21:09:50.7Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,94,97,2022-03-13T21:09:50Z,5370000,,,0,,C. Cunningham REBOUND (Off:0 Def:9),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,542.0,9.0,9.0,0.0,,,,,,,,,,,,,,
