actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
269,PT04M41.00S,2022-03-27T20:26:55.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,86.38304862023654,45.34313725490197,1610612752,33,54,2022-03-27T20:32:02Z,2690000,-23.0,75.0,1,right,J. Randle 7' turnaround Jump Shot (6 PTS),[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,,,,,,Made,6.0,7.9,,,,,,,,,,,,,
270,PT04M30.00S,2022-03-27T20:27:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,14.766754270696453,53.431372549019606,1610612765,35,54,2022-03-27T20:27:18Z,2700000,-17.0,86.0,1,left,C. Cunningham 8' floating Jump Shot (10 PTS),[1630595],1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,,,,,,Made,10.0,8.8,,,,,,,,,,,,,
271,PT04M12.00S,2022-03-27T20:27:29.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,35,54,2022-03-27T20:27:29Z,2710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M12.00S,2022-03-27T20:27:30.4Z,2,REGULAR,substitution,out,[],1629628,,,1610612752,35,54,2022-03-27T20:27:35Z,2720000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M12.00S,2022-03-27T20:27:30.4Z,2,REGULAR,substitution,in,[],202692,,,1610612752,35,54,2022-03-27T20:27:35Z,2730000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M06.00S,2022-03-27T20:27:48.9Z,2,REGULAR,2pt,Jump Shot,[],203944,92.95335085413929,18.872549019607845,1610612752,35,54,2022-03-27T20:32:55Z,2740000,-156.0,14.0,1,right,MISS J. Randle 15' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,,,,,,Missed,,15.62,,,,,,,,,,,,,
275,PT04M01.00S,2022-03-27T20:27:53.3Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,35,54,2022-03-27T20:27:53Z,2750000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,274.0,2.0,2.0,0.0,,,,
276,PT03M54.00S,2022-03-27T20:27:59.9Z,2,REGULAR,3pt,Jump Shot,[],1630191,32.637976346911955,39.70588235294118,1610612765,38,54,2022-03-27T20:28:40Z,2760000,51.0,254.0,1,left,I. Stewart 25' 3PT  (3 PTS) (C. Joseph 3 AST),"[1630191, 202709]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Made,3.0,25.95,C. Joseph,202709.0,3.0,,,,,,,,,,
278,PT03M26.00S,2022-03-27T20:28:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.82194480946123,45.34313725490197,1610612752,38,56,2022-03-27T20:33:58Z,2780000,-23.0,15.0,1,right,J. Randle driving Layup (8 PTS) (E. Fournier 3 AST),"[203944, 203095]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,,,Made,8.0,2.77,E. Fournier,203095.0,3.0,,,,,,,,,,
281,PT03M12.00S,2022-03-27T20:28:42.2Z,2,REGULAR,3pt,Jump Shot,[],1630191,32.637976346911955,43.627450980392155,1610612765,38,56,2022-03-27T20:28:56Z,2800000,32.0,254.0,1,left,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Missed,,25.63,,,,,,,,,,,,,
283,PT03M10.00S,2022-03-27T20:28:44.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,38,56,2022-03-27T20:28:56Z,2810000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,281.0,,,,,,,
284,PT03M10.00S,2022-03-27T20:28:50.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,38,56,2022-03-27T20:28:50Z,2820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M53.00S,2022-03-27T20:29:13.3Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612752,38,56,2022-03-27T20:29:17Z,2830000,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1630595]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0,
286,PT02M53.00S,2022-03-27T20:29:13.3Z,2,REGULAR,steal,,[],1630595,,,1610612765,38,56,2022-03-27T20:29:15Z,2840000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M47.00S,2022-03-27T20:29:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202709,9.904730617608408,45.34313725490197,1610612765,38,56,2022-03-27T20:29:25Z,2850000,23.0,41.0,1,left,MISS C. Joseph running Layup,[202709],1610612765.0,DET,running,,,Joseph,C. Joseph,,,,,,,,,,Missed,,4.68,,,,,,,,,,,,,
288,PT02M44.00S,2022-03-27T20:29:21.7Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,38,56,2022-03-27T20:29:25Z,2860000,,,0,,J. Sims REBOUND (Off:1 Def:5),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,287.0,6.0,5.0,1.0,,,,
289,PT02M41.00S,2022-03-27T20:29:24.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,93.74178712220763,45.58823529411765,1610612752,38,56,2022-03-27T20:29:30Z,2870000,-22.0,6.0,1,right,MISS J. Randle running Layup,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,,,,,,Missed,,2.3,,,,,,,,,,,,,
290,PT02M38.00S,2022-03-27T20:29:27.5Z,2,REGULAR,rebound,defensive,[],1630296,,,1610612765,38,56,2022-03-27T20:29:30Z,2880000,,,0,,B. Key REBOUND (Off:1 Def:1),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,289.0,2.0,1.0,1.0,,,,
291,PT02M34.00S,2022-03-27T20:29:31.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630191,8.853482260183966,55.3921568627451,1610612765,40,56,2022-03-27T20:35:04Z,2890000,-27.0,31.0,1,left,I. Stewart running alley-oop Layup (5 PTS) (C. Cunningham 4 AST),"[1630191, 1630595]",1610612765.0,DET,running alley-oop,,,Stewart,I. Stewart,,,,,,,,,,Made,5.0,4.09,C. Cunningham,1630595.0,4.0,,,,,,,,,,
293,PT02M15.00S,2022-03-27T20:29:51.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,87.30289093298292,48.529411764705884,1610612752,40,56,2022-03-27T20:35:47Z,2910000,-7.0,67.0,1,right,MISS I. Quickley 6' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,,,,Missed,,6.73,,,,,,,,,,,,,
294,PT02M11.00S,2022-03-27T20:29:55.2Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,40,56,2022-03-27T20:29:57Z,2920000,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,293.0,3.0,3.0,0.0,,,,
295,PT02M05.00S,2022-03-27T20:30:00.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,19.49737187910644,35.5392156862745,1610612765,42,56,2022-03-27T20:30:04Z,2930000,72.0,131.0,1,left,C. Cunningham 14' pullup Jump Shot (12 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,Made,12.0,14.95,,,,,,,,,,,,,
296,PT01M53.00S,2022-03-27T20:30:18.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,42,56,2022-03-27T20:30:22Z,2940000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M53.00S,2022-03-27T20:30:26.8Z,2,REGULAR,substitution,out,[],202709,,,1610612752,42,56,2022-03-27T20:33:08Z,2950000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M53.00S,2022-03-27T20:30:26.8Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,42,56,2022-03-27T20:33:08Z,2960000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M53.00S,2022-03-27T20:30:26.8Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,42,56,2022-03-27T20:33:08Z,2970000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M53.00S,2022-03-27T20:30:26.8Z,2,REGULAR,substitution,in,[],1628963,,,1610612752,42,56,2022-03-27T20:33:08Z,2980000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M53.00S,2022-03-27T20:30:26.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,42,56,2022-03-27T20:33:08Z,2990000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M53.00S,2022-03-27T20:30:26.8Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,42,56,2022-03-27T20:33:08Z,3000000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M32.00S,2022-03-27T20:33:31.9Z,2,REGULAR,3pt,Jump Shot,[],203944,70.87713534822602,79.65686274509804,1610612752,42,59,2022-03-27T20:37:46Z,3010000,148.0,221.0,1,right,J. Randle 26' 3PT step back (11 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,,,Made,11.0,26.64,,,,,,,,,,,,,
306,PT01M10.00S,2022-03-27T20:33:55.8Z,2,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612765,42,59,2022-03-27T20:34:19Z,3030000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1629628, 1628963]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,1627529.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,
308,PT01M10.00S,2022-03-27T20:34:34.1Z,2,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,43,59,2022-03-27T20:34:34Z,3050000,,,0,,M. Bagley III Free Throw 1 of 2 (15 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
309,PT01M10.00S,2022-03-27T20:34:57.9Z,2,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,44,59,2022-03-27T20:34:57Z,3060000,,,0,,M. Bagley III Free Throw 2 of 2 (16 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
310,PT00M59.20S,2022-03-27T20:35:09.8Z,2,REGULAR,turnover,lost ball,[],1629011,,,1610612752,44,59,2022-03-27T20:44:27Z,3070000,,,0,,M. Robinson lost ball TURNOVER (1 TO),"[1629011, 1630296]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,1.0,Key,1630296.0,
311,PT00M59.20S,2022-03-27T20:35:09.8Z,2,REGULAR,steal,,[],1630296,,,1610612765,44,59,2022-03-27T20:35:12Z,3080000,,,0,,B. Key STEAL (1 STL),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M55.30S,2022-03-27T20:35:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630296,8.196452036793687,53.431372549019606,1610612765,46,59,2022-03-27T20:35:20Z,3090000,-17.0,25.0,1,left,B. Key running Layup (2 PTS),[1630296],1610612765.0,DET,running,,,Key,B. Key,,,,,,,,,,Made,2.0,2.99,,,,,,,,,,,,,
313,PT00M36.50S,2022-03-27T20:35:35.5Z,2,REGULAR,2pt,Jump Shot,[],203944,75.87056504599212,50.0,1610612752,46,59,2022-03-27T20:35:40Z,3100000,0.0,174.0,1,right,MISS J. Randle 17' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,,,Missed,,17.43,,,,,,,,,,,,,
314,PT00M33.50S,2022-03-27T20:35:38.5Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,46,59,2022-03-27T20:35:40Z,3110000,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,313.0,3.0,2.0,1.0,,,,
315,PT00M31.50S,2022-03-27T20:35:42.5Z,2,REGULAR,turnover,traveling,[],203944,,,1610612752,46,59,2022-03-27T20:35:47Z,3120000,,,0,,J. Randle traveling TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,1627961.0,,,,,,,,,,,,,,,,,2.0,,,
316,PT00M15.50S,2022-03-27T20:36:12.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628963,9.641918528252305,42.64705882352941,1610612765,46,59,2022-03-27T20:36:27Z,3130000,37.0,38.0,1,left,MISS M. Bagley III Layup - blocked,"[1628963, 1629011]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,Missed,,5.3,,,,Robinson,1629011.0,,,,,,,,
317,PT00M15.50S,2022-03-27T20:36:12.9Z,2,REGULAR,block,,[],1629011,,,1610612765,46,59,2022-03-27T20:36:20Z,3140000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M11.70S,2022-03-27T20:36:16.7Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,46,59,2022-03-27T20:36:27Z,3150000,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,316.0,4.0,2.0,2.0,,,,
319,PT00M11.70S,2022-03-27T20:36:26.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612765,46,59,2022-03-27T20:36:39Z,3160000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1629011, 1628963]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,1627529.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,
321,PT00M11.70S,2022-03-27T20:36:50.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628963,,,1610612765,47,59,2022-03-27T20:36:50Z,3180000,,,0,,M. Bagley III Free Throw 1 of 2 (17 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
322,PT00M11.70S,2022-03-27T20:36:54.5Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,47,59,2022-03-27T20:36:59Z,3190000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M11.70S,2022-03-27T20:36:54.5Z,2,REGULAR,substitution,in,[],202709,,,1610612765,47,59,2022-03-27T20:36:59Z,3200000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M11.70S,2022-03-27T20:37:16.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628963,,,1610612765,47,59,2022-03-27T20:37:16Z,3210000,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,Missed,,,,,,,,,,,,,,,
325,PT00M09.10S,2022-03-27T20:37:17.9Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,47,59,2022-03-27T20:37:17Z,3220000,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,324.0,4.0,3.0,1.0,,,,
326,PT00M07.00S,2022-03-27T20:37:20.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628963,32.50657030223391,45.34313725490197,1610612765,47,59,2022-03-27T20:37:26Z,3230000,23.0,253.0,1,left,MISS M. Bagley III 25' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,Missed,,25.42,,,,,,,,,,,,,
327,PT00M04.60S,2022-03-27T20:37:22.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,47,59,2022-03-27T20:37:22Z,3240000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,326.0,4.0,3.0,1.0,,,,
328,PT00M02.20S,2022-03-27T20:37:27.0Z,2,REGULAR,2pt,Jump Shot,[],203944,77.39816031537451,78.40839460784314,1610612752,47,59,2022-03-27T20:41:26Z,3250000,142.0,160.0,1,right,MISS J. Randle 21' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,,,,,Missed,,21.39,,,,,,,,,,,,,
329,PT00M00.20S,2022-03-27T20:37:29.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,47,59,2022-03-27T20:39:05Z,3260000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,328.0,,,,,,,
330,PT00M00.00S,2022-03-27T20:37:35.9Z,2,REGULAR,period,end,[],0,,,1610612752,47,59,2022-03-27T20:37:35Z,3270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-27T20:51:41.3Z,3,REGULAR,substitution,out,['startperiod'],1630296,,,1610612752,47,59,2022-03-27T20:52:57Z,3280000,,,0,,SUB out: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-27T20:51:41.3Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612752,47,59,2022-03-27T20:52:57Z,3290000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-27T20:53:00.2Z,3,REGULAR,period,start,[],0,,,1610612765,47,59,2022-03-27T20:53:00Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M43.00S,2022-03-27T20:53:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.11366622864652,57.59803921568628,1610612765,49,59,2022-03-27T20:54:27Z,3310000,38.0,31.0,1,right,C. Cunningham driving finger roll Layup (14 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,,,,,,Made,14.0,4.9,I. Stewart,1630191.0,1.0,,,,,,,,,,
336,PT11M33.00S,2022-03-27T20:53:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.933639947437584,44.607843137254896,1610612752,49,59,2022-03-27T20:53:33Z,3330000,27.0,22.0,1,left,MISS M. Robinson cutting Layup,[1629011],1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,,,,,,Missed,,3.49,,,,,,,,,,,,,
337,PT11M31.00S,2022-03-27T20:53:28.4Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,49,59,2022-03-27T20:53:28Z,3340000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,336.0,2.0,0.0,2.0,,,,
338,PT11M29.00S,2022-03-27T20:53:30.1Z,3,REGULAR,turnover,lost ball,[],1629011,,,1610612752,49,59,2022-03-27T20:53:39Z,3350000,,,0,,M. Robinson lost ball TURNOVER (2 TO),"[1629011, 1630180]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,2.0,Bey,1630180.0,
339,PT11M29.00S,2022-03-27T20:53:30.1Z,3,REGULAR,steal,,[],1630180,,,1610612765,49,59,2022-03-27T20:53:32Z,3360000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M28.00S,2022-03-27T20:53:35.3Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,49,59,2022-03-27T20:58:04Z,3370000,,,0,,C. Cunningham lost ball TURNOVER (3 TO),"[1630595, 203944]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,3.0,Randle,203944.0,
341,PT11M28.00S,2022-03-27T20:53:35.3Z,3,REGULAR,steal,,[],203944,,,1610612752,49,59,2022-03-27T20:55:08Z,3380000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M28.00S,2022-03-27T20:53:43.0Z,3,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612752,49,59,2022-03-27T20:53:53Z,3390000,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Randle 2 FT),"[1628963, 203944]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,1627961.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,,
344,PT11M28.00S,2022-03-27T20:54:05.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,49,59,2022-03-27T20:54:05Z,3410000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,,,,,,,,,,,,,,
345,PT11M28.00S,2022-03-27T20:54:05.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,49,59,2022-03-27T20:54:05Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,,,,
346,PT11M28.00S,2022-03-27T20:54:26.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,49,60,2022-03-27T20:54:26Z,3430000,,,0,,J. Randle Free Throw 2 of 2 (12 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
347,PT11M14.00S,2022-03-27T20:54:44.5Z,3,REGULAR,3pt,Jump Shot,[],1630180,73.37385019710908,78.67647058823529,1610612765,52,60,2022-03-27T20:54:49Z,3440000,143.0,198.0,1,right,S. Bey 24' 3PT  (7 PTS) (I. Stewart 2 AST),"[1630180, 1630191]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,7.0,24.43,I. Stewart,1630191.0,2.0,,,,,,,,,,
349,PT10M58.00S,2022-03-27T20:55:01.9Z,3,REGULAR,3pt,Jump Shot,[],1629628,25.673455978975028,85.7843137254902,1610612752,52,60,2022-03-27T20:55:11Z,3460000,-179.0,189.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,Missed,,26.01,,,,,,,,,,,,,
350,PT10M55.00S,2022-03-27T20:55:05.4Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,52,60,2022-03-27T20:55:05Z,3470000,,,0,,M. Bagley III REBOUND (Off:2 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,349.0,5.0,3.0,2.0,,,,
351,PT10M42.00S,2022-03-27T20:55:17.8Z,3,REGULAR,3pt,Jump Shot,[],1630180,70.87713534822602,22.303921568627445,1610612765,52,60,2022-03-27T20:55:23Z,3480000,-138.0,221.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Missed,,26.11,,,,,,,,,,,,,
352,PT10M38.00S,2022-03-27T20:55:21.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,52,60,2022-03-27T20:55:23Z,3490000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,351.0,5.0,4.0,1.0,,,,
353,PT10M30.00S,2022-03-27T20:55:29.4Z,3,REGULAR,3pt,Jump Shot,[],203095,18.31471747700394,5.392156862745097,1610612752,52,60,2022-03-27T20:55:33Z,3500000,223.0,120.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Missed,,25.31,,,,,,,,,,,,,
354,PT10M28.00S,2022-03-27T20:55:31.4Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,52,60,2022-03-27T20:55:33Z,3510000,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,353.0,2.0,2.0,0.0,,,,
355,PT10M10.00S,2022-03-27T20:55:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,88.2227332457293,45.34313725490197,1610612765,54,60,2022-03-27T20:56:37Z,3520000,-23.0,58.0,1,right,S. Bey 6' turnaround Jump Shot (9 PTS),[1630180],1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,,,,,,Made,9.0,6.27,,,,,,,,,,,,,
356,PT10M10.00S,2022-03-27T20:55:57.9Z,3,REGULAR,foul,personal,['1freethrow'],203095,,,1610612765,54,60,2022-03-27T20:56:07Z,3530000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Bey 1 FT),"[203095, 1630180]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,1627961.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,,
358,PT10M10.00S,2022-03-27T20:56:22.4Z,3,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,55,60,2022-03-27T20:56:22Z,3550000,,,0,,S. Bey Free Throw 1 of 1 (10 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
