actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
545,PT00M31.80S,2022-03-22T01:03:47.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630568,,,1610612765,87,95,2022-03-22T01:03:47Z,5390000,,,0,,L. Garza Free Throw 1 of 2 (7 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
546,PT00M31.80S,2022-03-22T01:04:03.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630568,,,1610612765,88,95,2022-03-22T01:04:03Z,5400000,,,0,,L. Garza Free Throw 2 of 2 (8 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
547,PT00M09.30S,2022-03-22T01:04:31.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630587,,,1610612757,88,95,2022-03-22T01:04:42Z,5410000,,,0,,I. Livers shooting personal FOUL (3 PF) (Eubanks 2 FT),"[1630587, 1629234]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,,,,,,,,,,,204059.0,3.0,0.0,Eubanks,1629234.0,,,,,,
549,PT00M09.30S,2022-03-22T01:04:54.6Z,3,REGULAR,freethrow,1 of 2,[],1629234,,,1610612757,88,95,2022-03-22T01:51:41Z,5435000,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Missed,,,,,,,,,,,,,,,,
550,PT00M09.30S,2022-03-22T01:04:54.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,88,95,2022-03-22T01:51:41Z,5442500,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,
553,PT00M09.30S,2022-03-22T01:04:54.6Z,3,REGULAR,freethrow,2 of 2,[],1629234,,,1610612757,88,96,2022-03-22T01:51:41Z,5446250,,,0,,D. Eubanks Free Throw 2 of 2 (15 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
551,PT00M09.30S,2022-03-22T01:04:56.4Z,3,REGULAR,substitution,out,[],203463,,,1610612765,88,96,2022-03-22T01:51:41Z,5450000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M09.30S,2022-03-22T01:04:56.4Z,3,REGULAR,substitution,in,[],1629604,,,1610612765,88,96,2022-03-22T01:51:41Z,5460000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT00M01.40S,2022-03-22T01:05:26.0Z,3,REGULAR,3pt,Jump Shot,[],1630240,84.54336399474376,4.656862745098039,1610612765,88,96,2022-03-22T01:06:15Z,5465000,-227.0,93.0,1,right,MISS S. Lee 24' 3PT,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,24.5,Missed,,,,,,,,,,,,,,,,
555,PT00M00.10S,2022-03-22T01:05:27.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,88,96,2022-03-22T01:06:28Z,5467500,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,554.0,,,,,,,,,,,,,,
556,PT00M00.00S,2022-03-22T01:05:33.6Z,3,REGULAR,period,end,[],0,,,1610612765,88,96,2022-03-22T01:05:33Z,5500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2022-03-22T01:06:05.3Z,4,REGULAR,substitution,out,['startperiod'],1630595,,,1610612765,88,96,2022-03-22T01:08:23Z,5510000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-03-22T01:06:05.3Z,4,REGULAR,substitution,in,['startperiod'],1630165,,,1610612765,88,96,2022-03-22T01:08:23Z,5520000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-03-22T01:08:32.0Z,4,REGULAR,period,start,[],0,,,1610612757,88,96,2022-03-22T01:08:32Z,5530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT11M45.00S,2022-03-22T01:08:46.2Z,4,REGULAR,3pt,Jump Shot,[],1629604,4.204993429697765,4.633884803921575,1610612757,88,96,2022-03-22T01:08:55Z,5540000,227.0,-13.0,1,left,MISS C. Elleby 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,22.72,Missed,,,,,,,,,,,,,,,,
561,PT11M41.00S,2022-03-22T01:08:50.2Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,88,96,2022-03-22T01:08:55Z,5550000,,,0,,I. Livers REBOUND (Off:0 Def:3),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,560.0,3.0,3.0,0.0,,,,,,,,,,,
562,PT11M26.00S,2022-03-22T01:09:05.3Z,4,REGULAR,3pt,Jump Shot,[],1630691,76.39618922470433,10.049019607843135,1610612765,88,96,2022-03-22T01:09:11Z,5560000,-200.0,169.0,1,right,MISS J. Pickett 26' 3PT,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,26.19,Missed,,,,,,,,,,,,,,,,
563,PT11M22.00S,2022-03-22T01:09:09.3Z,4,REGULAR,rebound,offensive,[],1630240,,,1610612765,88,96,2022-03-22T01:09:11Z,5570000,,,0,,S. Lee REBOUND (Off:1 Def:0),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,562.0,1.0,0.0,1.0,,,,,,,,,,,
564,PT11M17.00S,2022-03-22T01:09:15.7Z,4,REGULAR,foul,personal,['2freethrow'],1630535,,,1610612765,88,96,2022-03-22T01:10:04Z,5580000,,,0,,G. Brown III shooting personal FOUL (5 PF) (Lee 2 FT),"[1630535, 1630240]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,201638.0,5.0,1.0,Lee,1630240.0,,,,,,
566,PT11M17.00S,2022-03-22T01:09:47.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630240,,,1610612765,89,96,2022-03-22T01:09:47Z,5600000,,,0,,S. Lee Free Throw 1 of 2 (6 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
567,PT11M17.00S,2022-03-22T01:10:03.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630240,,,1610612765,90,96,2022-03-22T01:10:03Z,5610000,,,0,,S. Lee Free Throw 2 of 2 (7 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
568,PT11M01.00S,2022-03-22T01:10:19.7Z,4,REGULAR,2pt,Jump Shot,[],1627739,7.276609724047319,16.911764705882348,1610612757,90,96,2022-03-22T01:54:47Z,5620000,165.0,16.0,1,left,MISS K. Dunn 16' step back Shot,[1627739],1610612757.0,POR,step back,,,Dunn,K. Dunn,,,,,,,,16.62,Missed,,,,,,,,,,,,,,,,
569,PT10M58.00S,2022-03-22T01:10:22.7Z,4,REGULAR,rebound,defensive,[],1630568,,,1610612765,90,96,2022-03-22T01:10:23Z,5630000,,,0,,L. Garza REBOUND (Off:0 Def:1),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,568.0,1.0,1.0,0.0,,,,,,,,,,,
570,PT10M46.00S,2022-03-22T01:10:34.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,92.29632063074901,49.26470588235294,1610612765,90,96,2022-03-22T01:10:41Z,5640000,-4.0,20.0,1,right,MISS L. Garza Layup,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,2.02,Missed,,,,,,,,,,,,,,,,
571,PT10M46.00S,2022-03-22T01:10:34.5Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,90,96,2022-03-22T01:10:41Z,5650000,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,570.0,2.0,1.0,1.0,,,,,,,,,,,
572,PT10M46.00S,2022-03-22T01:10:40.9Z,4,REGULAR,foul,personal,[],1629234,,,1610612765,90,96,2022-03-22T01:11:02Z,5660000,,,0,,D. Eubanks personal FOUL (2 PF),"[1629234, 1630568]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,204059.0,2.0,0.0,Garza,1630568.0,,,,,,
574,PT10M35.00S,2022-03-22T01:11:17.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630165,80.946123521682,45.013786764705884,1610612765,92,96,2022-03-22T01:11:53Z,5680000,-25.0,127.0,1,right,K. Hayes 12' driving floating Jump Shot (10 PTS),[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,,,,12.9,Made,10.0,,,,,,,,,,,,,,,
575,PT10M35.00S,2022-03-22T01:11:21.3Z,4,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612765,92,96,2022-03-22T01:56:04Z,5682500,,,0,,D. Eubanks shooting personal FOUL (3 PF) (Hayes 1 FT),"[1629234, 1630165]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Hayes,1630165.0,,,,,,
577,PT10M35.00S,2022-03-22T01:11:42.1Z,4,REGULAR,freethrow,1 of 1,[],1630165,,,1610612765,92,96,2022-03-22T01:55:24Z,5685000,,,0,,MISS K. Hayes Free Throw 1 of 1,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,Missed,,,,,,,,,,,,,,,,
578,PT10M33.00S,2022-03-22T01:11:44.1Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612757,92,96,2022-03-22T01:55:24Z,5687500,,,0,,D. Eubanks REBOUND (Off:4 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,577.0,7.0,3.0,4.0,,,,,,,,,,,
579,PT10M28.00S,2022-03-22T01:11:47.7Z,4,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612757,92,96,2022-03-22T01:12:06Z,5730000,,,0,,K. Hayes shooting personal FOUL (4 PF) (Johnson 2 FT),"[1630165, 1630553]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,,,,204059.0,4.0,0.0,Johnson,1630553.0,,,,,,
581,PT10M28.00S,2022-03-22T01:12:17.2Z,4,REGULAR,freethrow,1 of 2,[],1630553,,,1610612757,92,97,2022-03-22T01:12:17Z,5750000,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
582,PT10M28.00S,2022-03-22T01:12:23.4Z,4,REGULAR,substitution,out,[],1630535,,,1610612757,92,97,2022-03-22T01:12:34Z,5760000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT10M28.00S,2022-03-22T01:12:23.4Z,4,REGULAR,substitution,in,[],203463,,,1610612757,92,97,2022-03-22T01:12:34Z,5770000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT10M28.00S,2022-03-22T01:12:17.2Z,4,REGULAR,freethrow,2 of 2,[],1630553,,,1610612757,92,97,2022-03-22T01:12:47Z,5780000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
585,PT10M25.00S,2022-03-22T01:12:20.2Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,92,97,2022-03-22T01:12:47Z,5790000,,,0,,I. Livers REBOUND (Off:0 Def:4),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,584.0,4.0,4.0,0.0,,,,,,,,,,,
586,PT10M03.00S,2022-03-22T01:13:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,90.71944809461235,47.30392156862745,1610612765,94,97,2022-03-22T01:13:13Z,5800000,-13.0,35.0,1,right,S. Lee driving Layup (9 PTS),[1630240],1610612765.0,DET,driving,,,Lee,S. Lee,,,,,,,,3.72,Made,9.0,,,,,,,,,,,,,,,
587,PT09M51.00S,2022-03-22T01:13:22.5Z,4,REGULAR,foul,personal,[],1630691,,,1610612757,94,97,2022-03-22T01:13:40Z,5810000,,,0,,J. Pickett personal FOUL (4 PF),"[1630691, 1629604]",1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,201638.0,4.0,0.0,Elleby,1629604.0,,,,,,
589,PT09M45.00S,2022-03-22T01:13:44.5Z,4,REGULAR,3pt,Jump Shot,[],1630553,7.145203679369246,1.7156862745098067,1610612757,94,97,2022-03-22T01:13:49Z,5830000,241.0,15.0,1,left,MISS K. Johnson 24' 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,24.18,Missed,,,,,,,,,,,,,,,,
590,PT09M42.00S,2022-03-22T01:13:47.5Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,94,97,2022-03-22T01:13:49Z,5840000,,,0,,I. Livers REBOUND (Off:0 Def:5),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,589.0,5.0,5.0,0.0,,,,,,,,,,,
591,PT09M30.00S,2022-03-22T01:13:59.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,93.08475689881735,60.049019607843135,1610612765,96,97,2022-03-22T01:14:03Z,5850000,50.0,13.0,1,right,L. Garza turnaround Hook (10 PTS) (I. Livers 2 AST),"[1630568, 1630587]",1610612765.0,DET,turnaround,,,Garza,L. Garza,,,,,,,,5.17,Made,10.0,,,,,,,,,,,,I. Livers,1630587.0,2.0,
593,PT09M30.00S,2022-03-22T01:14:06.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,96,97,2022-03-22T01:14:06Z,5870000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M30.00S,2022-03-22T01:14:21.4Z,4,REGULAR,substitution,out,[],1630553,,,1610612757,96,97,2022-03-22T01:17:04Z,5880000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M30.00S,2022-03-22T01:14:21.4Z,4,REGULAR,substitution,out,[],1629604,,,1610612757,96,97,2022-03-22T01:17:04Z,5890000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT09M30.00S,2022-03-22T01:14:21.4Z,4,REGULAR,substitution,out,[],1629234,,,1610612757,96,97,2022-03-22T01:17:04Z,5900000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M30.00S,2022-03-22T01:14:21.4Z,4,REGULAR,substitution,in,[],1626159,,,1610612757,96,97,2022-03-22T01:17:04Z,5910000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT09M30.00S,2022-03-22T01:14:21.4Z,4,REGULAR,substitution,in,[],1630314,,,1610612757,96,97,2022-03-22T01:17:04Z,5920000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT09M30.00S,2022-03-22T01:14:21.4Z,4,REGULAR,substitution,in,[],1630570,,,1610612757,96,97,2022-03-22T01:17:04Z,5930000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M15.00S,2022-03-22T01:17:19.0Z,4,REGULAR,3pt,Jump Shot,[],203463,29.48423127463863,76.22549019607843,1610612757,96,97,2022-03-22T01:17:25Z,5940000,-131.0,225.0,1,left,MISS B. McLemore 26' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,26.01,Missed,,,,,,,,,,,,,,,,
601,PT09M10.00S,2022-03-22T01:17:24.0Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,96,97,2022-03-22T01:17:25Z,5950000,,,0,,S. Lee REBOUND (Off:1 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,600.0,2.0,1.0,1.0,,,,,,,,,,,
602,PT09M00.00S,2022-03-22T01:17:34.5Z,4,REGULAR,3pt,Jump Shot,[],1630587,94.79303547963207,1.2254901960784252,1610612765,96,97,2022-03-22T01:17:40Z,5960000,-244.0,-4.0,1,right,MISS I. Livers 24' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,24.39,Missed,,,,,,,,,,,,,,,,
603,PT08M56.00S,2022-03-22T01:17:38.5Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612757,96,97,2022-03-22T01:17:40Z,5970000,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,602.0,2.0,2.0,0.0,,,,,,,,,,,
604,PT08M50.00S,2022-03-22T01:17:44.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630570,8.459264126149804,46.81372549019608,1610612757,96,99,2022-03-22T01:17:50Z,5980000,16.0,27.0,1,left,T. Watford cutting DUNK (8 PTS) (B. McLemore 2 AST),"[1630570, 203463]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,,,,3.13,Made,8.0,,,,,,,,,,,,B. McLemore,203463.0,2.0,
606,PT08M30.00S,2022-03-22T01:18:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630691,92.55913272010513,41.42156862745098,1610612765,96,99,2022-03-22T01:18:10Z,6000000,-43.0,17.0,1,right,MISS J. Pickett driving floating bank Shot,[1630691],1610612765.0,DET,driving floating bank,,,Pickett,J. Pickett,,,,,,,,4.63,Missed,,,,,,,,,,,,,,,,
607,PT08M25.00S,2022-03-22T01:18:08.5Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612757,96,99,2022-03-22T01:18:10Z,6010000,,,0,,J. Winslow REBOUND (Off:1 Def:3),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,606.0,4.0,3.0,1.0,,,,,,,,,,,
608,PT08M23.00S,2022-03-22T01:18:10.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,13.584099868593952,51.96078431372549,1610612757,96,101,2022-03-22T01:53:28Z,6020000,-10.0,75.0,1,left,T. Watford 7' driving floating Jump Shot (10 PTS),[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,,,,7.58,Made,10.0,,,,,,,,,,,,,,,
609,PT08M06.00S,2022-03-22T01:18:27.9Z,4,REGULAR,3pt,Jump Shot,[],1630691,93.87319316688567,1.7156862745098067,1610612765,96,101,2022-03-22T01:18:34Z,6030000,-241.0,5.0,1,right,MISS J. Pickett 24' 3PT,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,24.15,Missed,,,,,,,,,,,,,,,,
610,PT08M02.00S,2022-03-22T01:18:31.9Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612757,96,101,2022-03-22T01:18:34Z,6040000,,,0,,J. Winslow REBOUND (Off:1 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,609.0,5.0,4.0,1.0,,,,,,,,,,,
611,PT07M41.00S,2022-03-22T01:18:53.3Z,4,REGULAR,3pt,Jump Shot,[],1626159,35.79172141918528,56.127450980392155,1610612757,96,101,2022-03-22T01:19:00Z,6050000,-31.0,284.0,1,left,MISS J. Winslow 28' 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,28.55,Missed,,,,,,,,,,,,,,,,
612,PT07M35.00S,2022-03-22T01:18:59.3Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,96,101,2022-03-22T01:19:00Z,6060000,,,0,,S. Lee REBOUND (Off:1 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,611.0,3.0,2.0,1.0,,,,,,,,,,,
613,PT07M32.00S,2022-03-22T01:19:06.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,96,101,2022-03-22T01:19:06Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M26.00S,2022-03-22T01:19:27.7Z,4,REGULAR,3pt,Jump Shot,[],1630587,72.27332457293035,18.11427696078431,1610612765,99,101,2022-03-22T01:19:43Z,6080000,-159.0,208.0,1,right,I. Livers 26' 3PT  (4 PTS) (J. Pickett 1 AST),"[1630587, 1630691]",1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,26.21,Made,4.0,,,,,,,,,,,,J. Pickett,1630691.0,1.0,
616,PT07M11.00S,2022-03-22T01:19:42.1Z,4,REGULAR,turnover,bad pass,[],1630570,,,1610612757,99,101,2022-03-22T01:19:57Z,6100000,,,0,,T. Watford bad pass TURNOVER (2 TO),"[1630570, 1630165]",1610612757.0,POR,,,,Watford,T. Watford,,,,,2.0,Hayes,1630165.0,,,,,,,,,,,,,,,,,,
617,PT07M11.00S,2022-03-22T01:19:42.1Z,4,REGULAR,steal,,[],1630165,,,1610612765,99,101,2022-03-22T01:19:43Z,6110000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M07.00S,2022-03-22T01:19:45.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630165,92.42772667542707,51.71568627450981,1610612765,101,101,2022-03-22T01:54:00Z,6120000,9.0,19.0,1,right,K. Hayes running DUNK (12 PTS),[1630165],1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,,,,2.06,Made,12.0,,,,,,,,,,,,,,,
619,PT06M54.00S,2022-03-22T01:19:58.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,15.160972404730614,62.99019607843137,1610612757,101,103,2022-03-22T01:56:54Z,6130000,-65.0,90.0,1,left,B. Williams 11' turnaround fadeaway Jump Shot (17 PTS),[1630314],1610612757.0,POR,turnaround fadeaway,,,Williams,B. Williams,,,,,,,,11.1,Made,17.0,,,,,,,,,,,,,,,
620,PT06M46.00S,2022-03-22T01:20:08.3Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612765,101,103,2022-03-22T01:20:22Z,6140000,,,0,,T. Watford shooting personal FOUL (5 PF) (Livers 2 FT),"[1630570, 1630587]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,204059.0,5.0,0.0,Livers,1630587.0,,,,,,
622,PT06M46.00S,2022-03-22T01:20:43.2Z,4,REGULAR,freethrow,1 of 2,[],1630587,,,1610612765,101,103,2022-03-22T01:20:43Z,6160000,,,0,,MISS I. Livers Free Throw 1 of 2,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,Missed,,,,,,,,,,,,,,,,
623,PT06M46.00S,2022-03-22T01:20:43.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,101,103,2022-03-22T01:20:43Z,6170000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,622.0,,,,,,,,,,,,,,
624,PT06M46.00S,2022-03-22T01:20:44.0Z,4,REGULAR,substitution,out,[],1627739,,,1610612765,101,103,2022-03-22T01:20:47Z,6180000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M46.00S,2022-03-22T01:20:44.0Z,4,REGULAR,substitution,in,[],1629604,,,1610612765,101,103,2022-03-22T01:20:47Z,6190000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M46.00S,2022-03-22T01:20:50.4Z,4,REGULAR,substitution,out,[],1630570,,,1610612765,101,103,2022-03-22T01:20:54Z,6200000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M46.00S,2022-03-22T01:20:50.4Z,4,REGULAR,substitution,in,[],1629234,,,1610612765,101,103,2022-03-22T01:20:54Z,6210000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M46.00S,2022-03-22T01:21:06.5Z,4,REGULAR,freethrow,2 of 2,[],1630587,,,1610612765,102,103,2022-03-22T01:21:06Z,6220000,,,0,,I. Livers Free Throw 2 of 2 (5 PTS),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
629,PT06M28.00S,2022-03-22T01:21:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,10.167542706964511,50.98039215686275,1610612757,102,103,2022-03-22T01:21:38Z,6230000,-5.0,43.0,1,left,MISS B. Williams driving Layup - blocked,"[1630314, 1630568]",1610612757.0,POR,driving,,,Williams,B. Williams,,,,,,,,4.34,Missed,,,,,,,,,,,Garza,1630568.0,,,,
630,PT06M28.00S,2022-03-22T01:21:26.5Z,4,REGULAR,block,,[],1630568,,,1610612757,102,103,2022-03-22T01:21:30Z,6240000,,,0,,L. Garza BLOCK (1 BLK),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M28.00S,2022-03-22T01:21:26.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,102,103,2022-03-22T01:21:38Z,6250000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,,,,
632,PT06M28.00S,2022-03-22T01:21:37.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,102,103,2022-03-22T01:21:37Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M28.00S,2022-03-22T01:21:40.1Z,4,REGULAR,substitution,out,[],1630240,,,1610612757,102,103,2022-03-22T01:21:43Z,6270000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
