actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
287,PT04M13.00S,2021-11-21T23:55:03.5Z,2,REGULAR,block,,[],1630191,,,1610612747,53,54,2021-11-21T23:56:53Z,2695000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M10.00S,2021-11-21T23:55:06.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,53,54,2021-11-21T23:56:53Z,2700000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,
278,PT04M05.00S,2021-11-21T23:55:10.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,27.513140604467807,83.57843137254902,1610612765,53,54,2021-11-21T23:55:27Z,2710000,-168.0,206.0,1,left,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,26.58,Missed,,,,,,,,,,,
279,PT04M02.00S,2021-11-21T23:55:13.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,53,54,2021-11-21T23:55:27Z,2720000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,278.0,2.0,2.0,0.0,,,,,,,
280,PT03M58.00S,2021-11-21T23:55:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,93.08475689881735,53.67647058823529,1610612747,53,54,2021-11-21T23:55:34Z,2730000,18.0,13.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,,,,,,2.22,Missed,,,,,,,,,,,
281,PT03M56.00S,2021-11-21T23:55:20.2Z,2,REGULAR,rebound,defensive,[],203924,,,1610612765,53,54,2021-11-21T23:55:34Z,2740000,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,280.0,2.0,2.0,0.0,,,,,,,
282,PT03M49.00S,2021-11-21T23:55:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.831143232588701,57.1078431372549,1610612765,53,54,2021-11-21T23:55:59Z,2750000,-36.0,2.0,1,left,MISS J. Grant Layup,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,3.56,Missed,,,,,,,,,,,
283,PT03M49.00S,2021-11-21T23:55:26.9Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,53,54,2021-11-22T00:09:03Z,2760000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,282.0,2.0,2.0,0.0,,,,,,,
284,PT03M43.00S,2021-11-21T23:55:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,94.92444152431011,53.431372549019606,1610612747,53,56,2021-11-21T23:55:56Z,2770000,17.0,-5.0,1,right,T. Horton-Tucker driving reverse Layup (4 PTS) (R. Westbrook 3 AST),"[1629659, 201566]",1610612747.0,LAL,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,1.79,Made,,,,,4.0,R. Westbrook,201566.0,3.0,,,
286,PT03M40.00S,2021-11-21T23:55:44.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,53,56,2021-11-21T23:55:44Z,2790000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M27.00S,2021-11-21T23:58:51.9Z,2,REGULAR,3pt,Jump Shot,[],1630180,5.962549277266746,97.30392156862744,1610612765,53,56,2021-11-21T23:58:59Z,2800000,-237.0,4.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,23.65,Missed,,,,,,,,,,,
289,PT03M25.00S,2021-11-21T23:58:54.2Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,53,56,2021-11-21T23:58:54Z,2810000,,,0,,D. Howard REBOUND (Off:1 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,288.0,4.0,3.0,1.0,,,,,,,
290,PT03M20.00S,2021-11-21T23:59:26.4Z,2,REGULAR,jumpball,recovered,[],1630595,,,1610612747,53,56,2021-11-21T23:59:26Z,2820000,,,0,,Jump Ball J. Grant vs. T. Horton-Tucker: Tip to C. Cunningham,"[1630595, 203924, 1629659]",1610612765.0,DET,heldball,C. Cunningham,1630595.0,Cunningham,C. Cunningham,Grant,203924.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,,,,,,,
293,PT03M20.00S,2021-11-21T23:59:26.4Z,2,REGULAR,turnover,lost ball,[],1629659,,,1610612747,53,56,2021-11-21T23:59:26Z,2850000,,,0,,T. Horton-Tucker lost ball TURNOVER (1 TO),"[1629659, 203924]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,1.0,Grant,203924.0,,,,,,,,,,,,,
294,PT03M20.00S,2021-11-21T23:59:26.4Z,2,REGULAR,steal,,[],203924,,,1610612765,53,56,2021-11-21T23:59:26Z,2860000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M09.00S,2021-11-21T23:59:37.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203924,24.885019710906704,73.77450980392157,1610612765,53,56,2021-11-21T23:59:46Z,2870000,-119.0,181.0,1,left,MISS J. Grant 21' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,,,,,,,,,21.69,Missed,,,,,,,,,,,
296,PT03M06.00S,2021-11-21T23:59:43.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,53,56,2021-11-21T23:59:43Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,
297,PT03M06.00S,2021-11-21T23:59:45.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,53,56,2021-11-21T23:59:45Z,2890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M06.00S,2021-11-21T23:59:45.8Z,2,REGULAR,substitution,out,[],1628370,,,1610612765,53,56,2021-11-21T23:59:54Z,2900000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M06.00S,2021-11-21T23:59:45.8Z,2,REGULAR,substitution,in,[],2544,,,1610612765,53,56,2021-11-21T23:59:54Z,2910000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M48.00S,2021-11-22T00:00:31.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630595,23.176741130091983,91.66666666666667,1610612765,56,56,2021-11-22T00:00:35Z,2920000,-208.0,165.0,1,left,C. Cunningham 26' 3PT  (9 PTS) (S. Bey 2 AST),"[1630595, 1630180]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,26.6,Made,,,,,9.0,S. Bey,1630180.0,2.0,,,
302,PT02M35.00S,2021-11-22T00:00:51.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612747,56,56,2021-11-22T00:01:01Z,2940000,,,0,,C. Cunningham personal FOUL (2 PF) (Westbrook 2 FT),"[1630595, 201566]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,1162.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,,
304,PT02M35.00S,2021-11-22T00:01:17.8Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,56,57,2021-11-22T00:01:17Z,2960000,,,0,,R. Westbrook Free Throw 1 of 2 (9 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
305,PT02M35.00S,2021-11-22T00:01:35.2Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,56,58,2021-11-22T00:01:35Z,2970000,,,0,,R. Westbrook Free Throw 2 of 2 (10 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,,,,,10.0,,,,,,
306,PT02M18.00S,2021-11-22T00:01:52.0Z,2,REGULAR,3pt,Jump Shot,[],203924,23.833771353482263,90.19607843137254,1610612765,59,58,2021-11-22T00:01:56Z,2980000,-201.0,172.0,1,left,J. Grant 26' 3PT  (9 PTS) (C. Cunningham 5 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,26.42,Made,,,,,9.0,C. Cunningham,1630595.0,5.0,,,
308,PT02M08.00S,2021-11-22T00:02:02.8Z,2,REGULAR,3pt,Jump Shot,[],201566,71.00854139290408,81.12745098039215,1610612747,59,58,2021-11-22T00:02:06Z,3000000,156.0,220.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,26.95,Missed,,,,,,,,,,,
309,PT02M05.00S,2021-11-22T00:02:05.8Z,2,REGULAR,rebound,defensive,[],203924,,,1610612765,59,58,2021-11-22T00:02:06Z,3010000,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,308.0,3.0,3.0,0.0,,,,,,,
310,PT01M59.00S,2021-11-22T00:02:10.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203924,31.84954007884363,31.372549019607845,1610612765,62,58,2021-11-22T00:02:16Z,3020000,93.0,247.0,1,left,J. Grant 26' 3PT  (12 PTS) (C. Joseph 5 AST),"[203924, 202709]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,26.39,Made,,,,,12.0,C. Joseph,202709.0,5.0,,,
312,PT01M43.00S,2021-11-22T00:02:27.7Z,2,REGULAR,turnover,bad pass,[],1629659,,,1610612747,62,58,2021-11-22T00:02:38Z,3040000,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 1630595]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,2.0,Cunningham,1630595.0,,,,,,,,,,,,,
313,PT01M43.00S,2021-11-22T00:02:27.7Z,2,REGULAR,steal,,[],1630595,,,1610612765,62,58,2021-11-22T00:11:08Z,3050000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M29.00S,2021-11-22T00:02:41.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202709,28.038764783180028,64.2156862745098,1610612765,62,58,2021-11-22T00:02:46Z,3060000,-71.0,211.0,1,left,MISS C. Joseph 22' pullup Shot,[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,,,,,,,,,22.28,Missed,,,,,,,,,,,
315,PT01M26.00S,2021-11-22T00:02:44.5Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,62,58,2021-11-22T00:02:46Z,3070000,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,314.0,4.0,4.0,0.0,,,,,,,
316,PT01M08.00S,2021-11-22T00:03:03.1Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612747,62,58,2021-11-22T00:03:08Z,3080000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1630595]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,1.0,Cunningham,1630595.0,,,,,,,,,,,,,
317,PT01M08.00S,2021-11-22T00:03:03.1Z,2,REGULAR,steal,,[],1630595,,,1610612765,62,58,2021-11-22T00:03:05Z,3090000,,,0,,C. Cunningham STEAL (2 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M00.00S,2021-11-22T00:03:11.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203924,34.346254927726676,55.3921568627451,1610612765,65,58,2021-11-22T00:03:16Z,3100000,-27.0,270.0,1,left,J. Grant 27' 3PT  (15 PTS) (C. Cunningham 6 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,27.17,Made,,,,,15.0,C. Cunningham,1630595.0,6.0,,,
320,PT00M42.50S,2021-11-22T00:03:32.6Z,2,REGULAR,3pt,Jump Shot,[],201566,92.29632063074901,2.941176470588232,1610612747,65,58,2021-11-22T00:03:36Z,3120000,-235.0,20.0,1,right,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,23.61,Missed,,,,,,,,,,,
321,PT00M40.40S,2021-11-22T00:03:34.7Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,65,58,2021-11-22T00:03:36Z,3130000,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,320.0,4.0,4.0,0.0,,,,,,,
322,PT00M25.80S,2021-11-22T00:03:50.5Z,2,REGULAR,3pt,Jump Shot,[],203924,35.66031537450722,52.450980392156865,1610612765,68,58,2021-11-22T00:03:54Z,3140000,-12.0,283.0,1,left,J. Grant 28' 3PT  (18 PTS) (C. Cunningham 7 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,28.3,Made,,,,,18.0,C. Cunningham,1630595.0,7.0,,,
324,PT00M02.00S,2021-11-22T00:04:18.6Z,2,REGULAR,3pt,Jump Shot,[],2730,69.4316688567674,27.696078431372555,1610612747,68,61,2021-11-22T00:04:23Z,3160000,-112.0,235.0,1,right,D. Howard 25' 3PT  (13 PTS) (A. Davis 3 AST),"[2730, 203076]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,25.99,Made,,,,,13.0,A. Davis,203076.0,3.0,,,
326,PT00M01.30S,2021-11-22T00:04:23.9Z,2,REGULAR,turnover,bad pass,[],1630191,,,1610612765,68,61,2021-11-22T00:06:12Z,3180000,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 203076]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,1.0,Davis,203076.0,,,,,,,,,,,,,
327,PT00M01.30S,2021-11-22T00:04:23.9Z,2,REGULAR,steal,,[],203076,,,1610612747,68,61,2021-11-22T00:04:27Z,3190000,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M00.90S,2021-11-22T00:04:31.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,92.0335085413929,47.549019607843135,1610612747,68,61,2021-11-22T00:11:23Z,3200000,-12.0,22.0,1,right,MISS A. Davis floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,,,,,,,,,2.56,Missed,,,,,,,,,,,
329,PT00M00.10S,2021-11-22T00:04:32.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,68,61,2021-11-22T00:06:20Z,3210000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,328.0,,,,,,,,,,
330,PT00M00.00S,2021-11-22T00:04:48.7Z,2,REGULAR,period,end,[],0,,,1610612747,68,61,2021-11-22T00:04:48Z,3220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-11-22T00:18:43.6Z,3,REGULAR,substitution,out,['startperiod'],1629659,,,1610612747,68,61,2021-11-22T00:19:39Z,3230000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-11-22T00:18:43.6Z,3,REGULAR,substitution,out,['startperiod'],2730,,,1610612747,68,61,2021-11-22T00:19:39Z,3240000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-11-22T00:18:43.6Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612747,68,61,2021-11-22T00:19:39Z,3250000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-11-22T00:18:43.6Z,3,REGULAR,substitution,in,['startperiod'],202340,,,1610612747,68,61,2021-11-22T00:19:39Z,3260000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-11-22T00:19:51.4Z,3,REGULAR,period,start,[],0,,,1610612765,68,61,2021-11-22T00:19:51Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M42.00S,2021-11-22T00:20:09.1Z,3,REGULAR,2pt,Jump Shot,[],203924,72.7168199737188,40.44117647058824,1610612765,70,61,2021-11-22T00:20:13Z,3280000,-48.0,204.0,1,right,J. Grant 20' pullup Jump Shot (20 PTS),[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,,,,,,,,,20.95,Made,,,,,20.0,,,,,,
337,PT11M22.00S,2021-11-22T00:20:28.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.962549277266746,53.92156862745098,1610612747,70,61,2021-11-22T00:20:34Z,3290000,-20.0,4.0,1,left,MISS R. Westbrook driving reverse Layup,[201566],1610612747.0,LAL,driving reverse,,,Westbrook,R. Westbrook,,,,,,,,,,,,,1.99,Missed,,,,,,,,,,,
338,PT11M19.00S,2021-11-22T00:20:30.5Z,3,REGULAR,rebound,offensive,[],201599,,,1610612747,70,61,2021-11-22T00:20:30Z,3300000,,,0,,D. Jordan REBOUND (Off:2 Def:4),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,337.0,6.0,4.0,2.0,,,,,,,
339,PT11M19.00S,2021-11-22T00:20:31.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.699737187910642,55.14705882352941,1610612747,70,63,2021-11-22T00:20:37Z,3310000,-26.0,1.0,1,left,D. Jordan Layup (6 PTS),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,2.57,Made,,,,,6.0,,,,,,
340,PT11M02.00S,2021-11-22T00:20:48.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,91.11366622864652,50.98039215686275,1610612765,72,63,2021-11-22T00:20:56Z,3320000,5.0,31.0,1,right,C. Cunningham driving floating Jump Shot (11 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,,,,,,,,,3.14,Made,,,,,11.0,,,,,,
341,PT10M43.00S,2021-11-22T00:21:07.7Z,3,REGULAR,3pt,Jump Shot,[],2544,33.6892247043364,59.80392156862745,1610612747,72,66,2021-11-22T00:21:11Z,3330000,-49.0,264.0,1,left,L. James 26' 3PT  (10 PTS) (D. Jordan 1 AST),"[2544, 201599]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,26.87,Made,,,,,10.0,D. Jordan,201599.0,1.0,,,
343,PT10M17.00S,2021-11-22T00:21:32.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,67.7233902759527,47.79411764705882,1610612765,75,66,2021-11-22T00:21:39Z,3350000,-11.0,251.0,1,right,S. Bey 25' 3PT step back (10 PTS),[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,,,,,,,,,25.11,Made,,,,,10.0,,,,,,
344,PT09M59.00S,2021-11-22T00:21:52.8Z,3,REGULAR,3pt,Jump Shot,[],202340,25.54204993429697,90.19607843137254,1610612747,75,66,2021-11-22T00:22:20Z,3360000,-201.0,188.0,1,left,MISS A. Bradley 27' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,27.49,Missed,,,,,,,,,,,
345,PT09M59.00S,2021-11-22T00:21:52.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,75,66,2021-11-22T00:22:20Z,3370000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,344.0,,,,,,,,,,
346,PT09M59.00S,2021-11-22T00:22:02.8Z,3,REGULAR,foul,personal,[],201599,,,1610612765,75,66,2021-11-22T00:23:53Z,3380000,,,0,,D. Jordan loose ball personal FOUL (2 PF),"[201599, 203924]",1610612747.0,LAL,loose ball,,,Jordan,D. Jordan,,,,,1162.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
348,PT09M47.00S,2021-11-22T00:22:28.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,91.90210249671485,54.90196078431372,1610612765,77,66,2021-11-22T00:22:34Z,3400000,25.0,24.0,1,right,J. Grant driving DUNK (22 PTS) (C. Cunningham 8 AST),"[203924, 1630595]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,,,,,,,3.4,Made,,,,,22.0,C. Cunningham,1630595.0,8.0,,,
349,PT09M47.00S,2021-11-22T00:22:37.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,77,66,2021-11-22T00:22:37Z,3410000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M24.00S,2021-11-22T00:25:52.4Z,3,REGULAR,3pt,Jump Shot,[],2544,32.24375821287779,72.54901960784314,1610612747,77,66,2021-11-22T00:25:57Z,3420000,-113.0,251.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,27.48,Missed,,,,,,,,,,,
352,PT09M21.00S,2021-11-22T00:25:55.4Z,3,REGULAR,rebound,offensive,[],201599,,,1610612747,77,66,2021-11-22T00:25:57Z,3430000,,,0,,D. Jordan REBOUND (Off:3 Def:4),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,351.0,7.0,4.0,3.0,,,,,,,
353,PT09M20.00S,2021-11-22T00:25:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,6.619579500657039,48.0392156862745,1610612747,77,66,2021-11-22T00:26:00Z,3440000,10.0,10.0,1,left,MISS D. Jordan Layup,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,1.38,Missed,,,,,,,,,,,
354,PT09M20.00S,2021-11-22T00:25:55.5Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,77,66,2021-11-22T00:26:00Z,3450000,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,353.0,5.0,5.0,0.0,,,,,,,
355,PT09M18.00S,2021-11-22T00:26:00.2Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612765,77,66,2021-11-22T00:26:08Z,3460000,,,0,,A. Davis shooting personal FOUL (2 PF) (Grant 2 FT),"[203076, 203924]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,203593.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
357,PT09M18.00S,2021-11-22T00:26:31.3Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,77,66,2021-11-22T00:26:31Z,3480000,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,Missed,,,,,,,,,,,
358,PT09M18.00S,2021-11-22T00:26:31.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,77,66,2021-11-22T00:26:31Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,357.0,,,,,,,,,,
359,PT09M18.00S,2021-11-22T00:26:41.3Z,3,REGULAR,substitution,out,[],202340,,,1610612765,77,66,2021-11-22T00:26:46Z,3500000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT09M18.00S,2021-11-22T00:26:41.3Z,3,REGULAR,substitution,in,[],201961,,,1610612765,77,66,2021-11-22T00:26:46Z,3510000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M18.00S,2021-11-22T00:26:54.5Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,78,66,2021-11-22T00:26:54Z,3520000,,,0,,J. Grant Free Throw 2 of 2 (23 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,Made,,,,,23.0,,,,,,
362,PT09M18.00S,2021-11-22T00:30:55.5Z,3,REGULAR,stoppage,other,[],0,,,1610612747,78,66,2021-11-22T00:30:55Z,3530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M18.00S,2021-11-22T00:31:18.8Z,3,REGULAR,foul,personal,[],1630191,,,1610612747,78,66,2021-11-22T01:46:23Z,3550000,,,0,,I. Stewart loose ball personal FOUL (2 PF),"[1630191, 2544]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,1162.0,2.0,0.0,James,2544.0,,,,,,,,,,,,,,,,
366,PT09M18.00S,2021-11-22T00:31:38.2Z,3,REGULAR,instantreplay,request,[],0,,,1610612747,78,66,2021-11-22T00:34:22Z,3570000,,,0,,,[],,,overturned,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,Common Foul to Flagrant 2
414,PT09M18.00S,2021-11-22T00:33:04.5Z,3,REGULAR,foul,personal,['2freethrow'],2544,,,1610612747,78,66,2021-11-22T00:42:31Z,3575000,,,0,,L. James flagrant-type-2 personal FOUL (1 PF) (Stewart 2 FT),"[2544, 1630191]",1610612747.0,LAL,flagrant-type-2,,,James,L. James,,,,,1162.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,,
415,PT09M18.00S,2021-11-22T00:33:04.5Z,3,REGULAR,turnover,,[],2544,,,1610612747,78,66,2021-11-22T00:33:04Z,3577500,,,0,,L. James TURNOVER (2 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,1162.0,,,,,2.0,,,,,,,,,,,,,,,
