actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
359,PT09M38.00S,2022-03-26T00:26:42.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,12.532851511169525,63.72549019607843,1610612764,51,63,2022-03-26T00:26:48Z,3550000,-69.0,65.0,1,left,MISS C. Kispert 9' floating Shot,[1630557],1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,9.47,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M34.00S,2022-03-26T00:26:46.7Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,51,63,2022-03-26T00:26:48Z,3560000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,359.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
369,PT09M32.00S,2022-03-26T00:27:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.72141918528253,50.71231617647059,1610612765,53,63,2022-03-26T00:33:11Z,3575000,4.0,25.0,1,right,C. Cunningham driving Layup (8 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.56,Made,,,,,8.0,,,,,,,,,,,,,,
366,PT09M32.00S,2022-03-26T00:28:12.5Z,3,REGULAR,foul,technical,['1freethrow'],1335,,,1610612764,53,63,2022-03-26T00:29:13Z,3620000,,,0,,TEAM foul technical,[1335],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,
367,PT09M32.00S,2022-03-26T00:28:35.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,53,63,2022-03-26T00:28:35Z,3630000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M32.00S,2022-03-26T00:29:06.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612764,53,63,2022-03-26T00:32:44Z,3640000,,,0,,,[],1610612765.0,DET,overturned,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,No Foul on C. Cunningham
370,PT09M32.00S,2022-03-26T00:29:06.4Z,3,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,53,64,2022-03-26T00:32:49Z,3650000,,,0,,K. Porzingis technical Free Throw 1 of 1 (16 PTS),[204001],1610612764.0,WAS,technical,,,Porzingis,K. Porzingis,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
371,PT09M12.00S,2022-03-26T00:33:25.4Z,3,REGULAR,3pt,Jump Shot,[],204001,32.50657030223391,39.4607843137255,1610612764,53,67,2022-03-26T00:33:29Z,3660000,53.0,253.0,1,left,K. Porzingis 25' 3PT  (19 PTS) (T. Satoransky 3 AST),"[204001, 203107]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,25.85,Made,,,,,19.0,,,,,,,,,T. Satoransky,203107.0,3.0,,,
373,PT08M55.00S,2022-03-26T00:33:42.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,88.74835742444152,49.754901960784316,1610612765,55,67,2022-03-26T00:33:46Z,3680000,-1.0,53.0,1,right,I. Stewart Hook (12 PTS) (C. Cunningham 7 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,5.33,Made,,,,,12.0,,,,,,,,,C. Cunningham,1630595.0,7.0,,,
375,PT08M40.00S,2022-03-26T00:33:57.0Z,3,REGULAR,3pt,Jump Shot,[],1629060,7.670827858081481,4.166666666666657,1610612764,55,67,2022-03-26T00:34:02Z,3700000,229.0,20.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
376,PT08M36.00S,2022-03-26T00:34:01.0Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,55,67,2022-03-26T00:34:02Z,3710000,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,375.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
377,PT08M23.00S,2022-03-26T00:34:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,88.61695137976346,49.26470588235294,1610612765,57,67,2022-03-26T00:34:42Z,3720000,-4.0,55.0,1,right,C. Cunningham driving finger roll Layup (10 PTS),[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,5.46,Made,,,,,10.0,,,,,,,,,,,,,,
378,PT08M22.00S,2022-03-26T00:34:24.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,57,67,2022-03-26T00:34:24Z,3730000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M07.00S,2022-03-26T00:37:27.9Z,3,REGULAR,2pt,Jump Shot,[],203107,22.125492772667542,44.11764705882353,1610612764,57,69,2022-03-26T00:38:29Z,3740000,29.0,155.0,1,left,T. Satoransky 15' pullup Jump Shot (6 PTS) (K. Porzingis 2 AST),"[203107, 204001]",1610612764.0,WAS,pullup,,,Satoransky,T. Satoransky,,,,,15.83,Made,,,,,6.0,,,,,,,,,K. Porzingis,204001.0,2.0,,,
381,PT07M49.00S,2022-03-26T00:37:45.5Z,3,REGULAR,3pt,Jump Shot,[],202709,79.94415243101183,5.882352941176478,1610612765,57,69,2022-03-26T00:38:10Z,3760000,-221.0,136.0,1,right,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
382,PT07M49.00S,2022-03-26T00:37:45.5Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,57,69,2022-03-26T00:38:10Z,3770000,,,0,,K. Porzingis REBOUND (Off:1 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,381.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
383,PT07M42.00S,2022-03-26T00:37:53.4Z,3,REGULAR,3pt,Jump Shot,[],1629060,26.461892247043366,83.82352941176471,1610612764,57,69,2022-03-26T00:38:15Z,3780000,-169.0,196.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M38.00S,2022-03-26T00:37:57.4Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,57,69,2022-03-26T00:38:15Z,3790000,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,383.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
385,PT07M30.00S,2022-03-26T00:38:06.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630595,91.11366622864652,50.49019607843137,1610612765,59,69,2022-03-26T00:38:53Z,3800000,2.0,31.0,1,right,C. Cunningham driving DUNK (12 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,3.11,Made,,,,,12.0,,,,,,,,,,,,,,
386,PT07M16.00S,2022-03-26T00:38:18.7Z,3,REGULAR,3pt,Jump Shot,[],204001,33.03219448094612,45.58823529411765,1610612764,59,69,2022-03-26T00:38:23Z,3810000,22.0,258.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
387,PT07M13.00S,2022-03-26T00:38:21.7Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,59,69,2022-03-26T00:38:23Z,3820000,,,0,,M. Bagley III REBOUND (Off:0 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,386.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
388,PT07M06.00S,2022-03-26T00:38:29.1Z,3,REGULAR,3pt,Jump Shot,[],1630180,71.00854139290408,25.0,1610612765,59,69,2022-03-26T00:38:35Z,3830000,-125.0,220.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
389,PT07M04.00S,2022-03-26T00:38:31.1Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,59,69,2022-03-26T00:38:35Z,3840000,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,388.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
390,PT06M53.00S,2022-03-26T00:38:42.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629060,15.029566360052556,43.13725490196079,1610612764,59,71,2022-03-26T00:38:47Z,3850000,34.0,89.0,1,left,R. Hachimura 9' driving Hook (9 PTS) (T. Satoransky 4 AST),"[1629060, 203107]",1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,9.52,Made,,,,,9.0,,,,,,,,,T. Satoransky,203107.0,4.0,,,
392,PT06M34.00S,2022-03-26T00:39:01.4Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,59,71,2022-03-26T00:39:05Z,3870000,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 203107]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,3.0,Satoransky,203107.0,,,,,,,,,,,
393,PT06M34.00S,2022-03-26T00:39:01.4Z,3,REGULAR,steal,,[],203107,,,1610612764,59,71,2022-03-26T00:39:03Z,3880000,,,0,,T. Satoransky STEAL (1 STL),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M29.00S,2022-03-26T00:39:06.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,30.009855453350852,75.49019607843138,1610612764,59,71,2022-03-26T00:39:47Z,3890000,-127.0,230.0,1,left,MISS K. Caldwell-Pope 26' running 3PT,[203484],1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M25.00S,2022-03-26T00:39:09.5Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,59,71,2022-03-26T00:39:09Z,3900000,,,0,,C. Cunningham REBOUND (Off:3 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,394.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
396,PT06M14.00S,2022-03-26T00:39:20.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,90.98226018396846,55.88235294117647,1610612765,61,71,2022-03-26T00:40:07Z,3910000,29.0,32.0,1,right,C. Cunningham driving Hook (14 PTS) (C. Joseph 1 AST),"[1630595, 202709]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,4.37,Made,,,,,14.0,,,,,,,,,C. Joseph,202709.0,1.0,,,
398,PT06M00.00S,2022-03-26T00:39:35.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,7.145203679369246,42.40196078431373,1610612764,61,71,2022-03-26T00:39:40Z,3930000,38.0,15.0,1,left,MISS K. Porzingis driving Layup,[204001],1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,,
399,PT05M57.00S,2022-03-26T00:39:38.5Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,61,71,2022-03-26T00:39:40Z,3940000,,,0,,I. Stewart REBOUND (Off:1 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,398.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
400,PT05M53.00S,2022-03-26T00:39:43.7Z,3,REGULAR,foul,personal,['2freethrow'],203484,,,1610612765,61,71,2022-03-26T00:40:04Z,3950000,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Bey 2 FT),"[203484, 1630180]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,202037.0,2.0,0.0,Bey,1630180.0,,,,,,
402,PT05M53.00S,2022-03-26T00:40:14.3Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,62,71,2022-03-26T00:40:14Z,3970000,,,0,,S. Bey Free Throw 1 of 2 (5 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
403,PT05M53.00S,2022-03-26T00:40:15.3Z,3,REGULAR,substitution,out,[],1628963,,,1610612765,62,71,2022-03-26T00:40:26Z,3980000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M53.00S,2022-03-26T00:40:15.3Z,3,REGULAR,substitution,out,[],1629060,,,1610612765,62,71,2022-03-26T00:40:26Z,3990000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M53.00S,2022-03-26T00:40:15.3Z,3,REGULAR,substitution,out,[],1630557,,,1610612765,62,71,2022-03-26T00:40:26Z,4000000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M53.00S,2022-03-26T00:40:15.3Z,3,REGULAR,substitution,in,[],1630165,,,1610612765,62,71,2022-03-26T00:40:26Z,4010000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M53.00S,2022-03-26T00:40:15.3Z,3,REGULAR,substitution,in,[],1630166,,,1610612765,62,71,2022-03-26T00:40:26Z,4020000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M53.00S,2022-03-26T00:40:15.3Z,3,REGULAR,substitution,in,[],1630264,,,1610612765,62,71,2022-03-26T00:40:26Z,4030000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M53.00S,2022-03-26T00:40:42.4Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,62,71,2022-03-26T00:40:42Z,4040000,,,0,,MISS S. Bey Free Throw 2 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
410,PT05M49.00S,2022-03-26T00:40:43.7Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,62,71,2022-03-26T00:40:43Z,4050000,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,409.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
411,PT05M38.00S,2022-03-26T00:40:57.8Z,3,REGULAR,turnover,traveling,[],1630166,,,1610612764,62,71,2022-03-26T00:41:03Z,4060000,,,0,,D. Avdija traveling TURNOVER (2 TO),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,2.0,,,202037.0,,,,,,,,,,
412,PT05M24.00S,2022-03-26T00:41:16.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630191,93.42969776609723,47.77113970588235,1610612765,62,71,2022-03-26T00:41:23Z,4070000,-11.0,9.0,1,right,MISS I. Stewart cutting Layup,[1630191],1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,1.45,Missed,,,,,,,,,,,,,,,,,,,
413,PT05M19.00S,2022-03-26T00:41:21.9Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,62,71,2022-03-26T00:41:23Z,4080000,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,412.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
414,PT05M13.00S,2022-03-26T00:41:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203107,10.036136662286467,43.38235294117647,1610612764,62,71,2022-03-26T00:41:32Z,4090000,33.0,42.0,1,left,MISS T. Satoransky cutting Layup,[203107],1610612764.0,WAS,cutting,,,Satoransky,T. Satoransky,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,,
415,PT05M10.00S,2022-03-26T00:41:31.8Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,62,71,2022-03-26T00:41:32Z,4100000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,414.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
416,PT04M58.00S,2022-03-26T00:41:44.0Z,3,REGULAR,3pt,Jump Shot,[],1630180,68.77463863337714,75.24509803921569,1610612765,62,71,2022-03-26T00:41:50Z,4110000,126.0,241.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
417,PT04M52.00S,2022-03-26T00:41:50.0Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,62,71,2022-03-26T00:41:50Z,4120000,,,0,,A. Gill REBOUND (Off:0 Def:3),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,416.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
418,PT04M47.00S,2022-03-26T00:41:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,7.145203679369246,45.09803921568627,1610612764,62,73,2022-03-26T00:42:08Z,4130000,25.0,15.0,1,left,D. Avdija driving Layup (19 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,2.86,Made,,,,,19.0,,,,,,,,,,,,,,
419,PT04M36.00S,2022-03-26T00:42:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,90.98226018396846,49.01960784313726,1610612765,64,73,2022-03-26T00:42:13Z,4140000,-5.0,32.0,1,right,C. Cunningham driving floating bank Jump Shot (16 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,3.27,Made,,,,,16.0,,,,,,,,,,,,,,
420,PT04M23.00S,2022-03-26T00:42:17.7Z,3,REGULAR,3pt,Jump Shot,[],204001,32.769382391590014,66.66666666666667,1610612764,64,73,2022-03-26T00:42:25Z,4150000,-83.0,256.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
421,PT04M21.00S,2022-03-26T00:42:19.7Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,64,73,2022-03-26T00:42:25Z,4160000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,420.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
422,PT04M16.00S,2022-03-26T00:42:30.3Z,3,REGULAR,foul,offensive,[],1630165,,,1610612765,64,73,2022-03-26T00:44:10Z,4170000,,,0,,K. Hayes offensive FOUL (1 PF),"[1630165, 203484]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,1146.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,
424,PT04M16.00S,2022-03-26T00:42:30.3Z,3,REGULAR,turnover,offensive foul,[],1630165,,,1610612765,64,73,2022-03-26T00:42:30Z,4190000,,,0,,K. Hayes offensive foul TURNOVER (2 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,2.0,,,1146.0,,,,,,,,,,
425,PT04M16.00S,2022-03-26T00:42:46.4Z,3,REGULAR,substitution,out,[],1630180,,,1610612764,64,73,2022-03-26T00:42:58Z,4200000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M16.00S,2022-03-26T00:42:46.4Z,3,REGULAR,substitution,out,[],204001,,,1610612764,64,73,2022-03-26T00:42:58Z,4210000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M16.00S,2022-03-26T00:42:46.4Z,3,REGULAR,substitution,out,[],203107,,,1610612764,64,73,2022-03-26T00:42:58Z,4220000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M16.00S,2022-03-26T00:42:46.4Z,3,REGULAR,substitution,in,[],203585,,,1610612764,64,73,2022-03-26T00:42:58Z,4230000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M16.00S,2022-03-26T00:42:46.4Z,3,REGULAR,substitution,in,[],202397,,,1610612764,64,73,2022-03-26T00:42:58Z,4240000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M16.00S,2022-03-26T00:42:46.4Z,3,REGULAR,substitution,in,[],1628418,,,1610612764,64,73,2022-03-26T00:42:58Z,4250000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M52.00S,2022-03-26T00:43:10.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628418,9.641918528252305,47.30392156862745,1610612764,64,73,2022-03-26T00:43:15Z,4260000,13.0,38.0,1,left,MISS T. Bryant Layup - blocked,"[1628418, 1630595]",1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,4.04,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0,
447,PT03M52.00S,2022-03-26T00:43:10.0Z,3,REGULAR,block,,[],1630595,,,1610612764,64,73,2022-03-26T00:45:46Z,4265000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M49.00S,2022-03-26T00:43:13.0Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,64,73,2022-03-26T00:43:15Z,4270000,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,431.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
433,PT03M41.00S,2022-03-26T00:43:21.8Z,3,REGULAR,3pt,Jump Shot,[],1630595,68.1401938239159,71.30055147058823,1610612765,64,73,2022-03-26T00:43:38Z,4280000,107.0,247.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
434,PT03M32.00S,2022-03-26T00:43:30.8Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612764,64,73,2022-03-26T00:43:38Z,4290000,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,433.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
435,PT03M28.00S,2022-03-26T00:43:34.2Z,3,REGULAR,2pt,Jump Shot,[],202397,22.78252299605782,54.411764705882355,1610612764,64,75,2022-03-26T00:43:45Z,4300000,-22.0,162.0,1,left,I. Smith 16' pullup Jump Shot (4 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,16.32,Made,,,,,4.0,,,,,,,,,,,,,,
436,PT03M06.00S,2022-03-26T00:43:59.4Z,3,REGULAR,turnover,traveling,[],1630165,,,1610612765,64,75,2022-03-26T00:44:23Z,4310000,,,0,,K. Hayes traveling TURNOVER (3 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,3.0,,,202037.0,,,,,,,,,,
437,PT03M06.00S,2022-03-26T00:44:03.4Z,3,REGULAR,substitution,out,[],202709,,,1610612764,64,75,2022-03-26T00:44:09Z,4320000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M06.00S,2022-03-26T00:44:03.4Z,3,REGULAR,substitution,in,[],1628402,,,1610612764,64,75,2022-03-26T00:44:09Z,4330000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M55.00S,2022-03-26T00:44:29.2Z,3,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,64,75,2022-03-26T00:44:35Z,4340000,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (3 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,,,,,,,,3.0,,,202037.0,,,,,,,,,,
440,PT02M48.00S,2022-03-26T00:44:50.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,64,75,2022-03-26T00:44:50Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M48.00S,2022-03-26T00:44:52.9Z,3,REGULAR,substitution,out,[],203484,,,1610612765,64,75,2022-03-26T00:45:02Z,4360000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M48.00S,2022-03-26T00:44:52.9Z,3,REGULAR,substitution,in,[],1630557,,,1610612765,64,75,2022-03-26T00:45:02Z,4370000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M42.00S,2022-03-26T00:45:15.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,78.36727989487517,53.67647058823529,1610612765,66,75,2022-03-26T00:45:25Z,4380000,18.0,151.0,1,right,C. Cunningham 15' pullup Jump Shot (18 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,15.19,Made,,,,,18.0,,,,,,,,,I. Stewart,1630191.0,1.0,,,
445,PT02M17.00S,2022-03-26T00:45:41.0Z,3,REGULAR,2pt,Jump Shot,[],202397,7.539421813403408,17.40196078431373,1610612764,66,75,2022-03-26T00:45:49Z,4400000,163.0,18.0,1,left,MISS I. Smith 16' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,16.4,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M14.00S,2022-03-26T00:45:44.0Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,66,75,2022-03-26T00:45:49Z,4410000,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,445.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
