actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
473,PT01M26.00S,2022-02-26T18:52:53.2Z,3,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,78,76,2022-02-26T18:53:00Z,4520000,,,0,,P. Pritchard step out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,step,,,Pritchard,P. Pritchard,,,,,1627529.0,,,,,,,,,,,,,,,1.0,,,,,
474,PT01M19.00S,2022-02-26T18:53:16.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628963,93.77463863337714,46.568627450980394,1610612765,80,76,2022-02-26T18:53:21Z,4530000,-17.0,6.0,1,right,M. Bagley III alley-oop Layup (12 PTS) (C. Cunningham 2 AST),"[1628963, 1630595]",1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,,,,,,1.82,Made,,,,,12.0,C. Cunningham,1630595.0,2.0,,,,,,
476,PT01M19.00S,2022-02-26T18:53:19.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629684,,,1610612765,80,76,2022-02-26T18:53:30Z,4550000,,,0,,G. Williams shooting personal FOUL (2 PF) (Bagley III 1 FT),"[1629684, 1628963]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,1627529.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,
478,PT01M19.00S,2022-02-26T18:53:33.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,80,76,2022-02-26T18:53:49Z,4570000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M19.00S,2022-02-26T18:54:17.0Z,3,REGULAR,substitution,out,[],1629057,,,1610612765,80,76,2022-02-26T18:54:56Z,4580000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M19.00S,2022-02-26T18:54:17.0Z,3,REGULAR,substitution,in,[],201143,,,1610612765,80,76,2022-02-26T18:54:56Z,4590000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M19.00S,2022-02-26T18:55:15.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628963,,,1610612765,81,76,2022-02-26T18:55:15Z,4600000,,,0,,M. Bagley III Free Throw 1 of 1 (13 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,
482,PT00M59.90S,2022-02-26T18:55:36.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,19.004599211563733,60.5392156862745,1610612738,81,76,2022-02-26T18:55:40Z,4610000,-53.0,126.0,1,left,MISS J. Tatum 13' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,,,13.67,Missed,,,,,,,,,,,,,,
483,PT00M56.90S,2022-02-26T18:55:39.2Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,81,76,2022-02-26T18:55:40Z,4620000,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,482.0,5.0,5.0,0.0,,,,,,,,,,
484,PT00M54.40S,2022-02-26T18:55:43.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612765,81,76,2022-02-26T18:56:03Z,4630000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Bagley III 2 FT),"[1628369, 1628963]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,1193.0,3.0,1.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,
486,PT00M54.40S,2022-02-26T18:56:14.3Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,81,76,2022-02-26T18:56:14Z,4650000,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,Missed,,,,,,,,,,,,,,
487,PT00M54.40S,2022-02-26T18:56:14.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,81,76,2022-02-26T18:56:14Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,
488,PT00M54.40S,2022-02-26T18:56:15.1Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,81,76,2022-02-26T18:56:28Z,4670000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M54.40S,2022-02-26T18:56:15.1Z,3,REGULAR,substitution,in,[],202709,,,1610612765,81,76,2022-02-26T18:56:28Z,4680000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M54.40S,2022-02-26T18:56:37.0Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,82,76,2022-02-26T18:56:37Z,4690000,,,0,,M. Bagley III Free Throw 2 of 2 (14 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,Made,,,,,14.0,,,,,,,,,
491,PT00M39.70S,2022-02-26T18:56:59.3Z,3,REGULAR,foul,personal,[],203585,,,1610612738,82,76,2022-02-26T18:57:02Z,4700000,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 1628369]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,1627529.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
493,PT00M28.80S,2022-02-26T18:57:25.5Z,3,REGULAR,turnover,bad pass,[],1628401,,,1610612738,82,76,2022-02-26T18:57:29Z,4720000,,,0,,D. White bad pass TURNOVER (2 TO),"[1628401, 1628963]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,2.0,Bagley III,1628963.0,,,
494,PT00M28.80S,2022-02-26T18:57:25.5Z,3,REGULAR,steal,,[],1628963,,,1610612765,82,76,2022-02-26T18:57:27Z,4730000,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M06.90S,2022-02-26T18:57:47.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203585,69.46452036793693,12.254901960784313,1610612765,82,76,2022-02-26T18:57:53Z,4740000,-189.0,235.0,1,right,MISS R. McGruder 30' 3PT - blocked,"[203585, 1628369]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,30.1,Missed,,,,,,,,,,,,,Tatum,1628369.0
498,PT00M06.90S,2022-02-26T18:57:47.4Z,3,REGULAR,block,,[],1628369,,,1610612765,82,76,2022-02-26T18:57:50Z,4750000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M03.60S,2022-02-26T18:57:50.7Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,82,76,2022-02-26T18:57:53Z,4760000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,497.0,2.0,2.0,0.0,,,,,,,,,,
500,PT00M02.90S,2022-02-26T18:57:52.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,6.389618922470433,52.69607843137255,1610612738,82,78,2022-02-26T18:57:57Z,4770000,-13.0,8.0,1,left,P. Pritchard running Layup (9 PTS) (G. Williams 2 AST),"[1630202, 1629684]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,,,,,,1.55,Made,,,,,9.0,G. Williams,1629684.0,2.0,,,,,,
502,PT00M00.40S,2022-02-26T18:58:01.8Z,3,REGULAR,3pt,Jump Shot,[],203482,65.57777595269383,87.52297794117648,1610612765,82,78,2022-02-26T19:05:50Z,4790000,188.0,271.0,1,right,MISS K. Olynyk 32' running pullup 3PT,[203482],1610612765.0,DET,running pullup,,,Olynyk,K. Olynyk,,,,,,,,,,32.97,Missed,,,,,,,,,,,,,,
503,PT00M00.10S,2022-02-26T18:58:02.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,82,78,2022-02-26T18:58:45Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,502.0,,,,,,,,,,,,,
504,PT00M00.00S,2022-02-26T18:58:09.3Z,3,REGULAR,period,end,[],0,,,1610612765,82,78,2022-02-26T18:58:09Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-02-26T18:59:49.4Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612765,82,78,2022-02-26T19:00:47Z,4820000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-02-26T18:59:49.4Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612765,82,78,2022-02-26T19:00:47Z,4830000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-02-26T19:00:46.6Z,4,REGULAR,period,start,[],0,,,1610612738,82,78,2022-02-26T19:00:47Z,4840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M51.00S,2022-02-26T19:00:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,5.995400788436268,47.05882352941176,1610612738,82,80,2022-02-26T19:01:20Z,4850000,15.0,4.0,1,left,G. Williams driving finger roll Layup (10 PTS) (D. White 3 AST),"[1629684, 1628401]",1610612738.0,BOS,driving finger roll,,,Williams,G. Williams,,,,,,,,,,1.52,Made,,,,,10.0,D. White,1628401.0,3.0,,,,,,
510,PT11M51.00S,2022-02-26T19:01:02.2Z,4,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612738,82,80,2022-02-26T19:01:18Z,4860000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Williams 1 FT),"[1630165, 1629684]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,1179.0,2.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,,
512,PT11M51.00S,2022-02-26T19:01:19.7Z,4,REGULAR,freethrow,1 of 1,[],1629684,,,1610612738,82,81,2022-02-26T19:02:55Z,4880000,,,0,,G. Williams Free Throw 1 of 1 (11 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,
513,PT11M38.00S,2022-02-26T19:01:32.3Z,4,REGULAR,3pt,Jump Shot,[],202709,69.99014454664915,76.22549019607843,1610612765,82,81,2022-02-26T19:01:37Z,4890000,131.0,230.0,1,right,MISS C. Joseph 26' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,26.44,Missed,,,,,,,,,,,,,,
514,PT11M35.00S,2022-02-26T19:01:35.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,82,81,2022-02-26T19:01:37Z,4900000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,513.0,2.0,2.0,0.0,,,,,,,,,,
515,PT11M19.00S,2022-02-26T19:01:53.2Z,4,REGULAR,foul,personal,['2freethrow'],203482,,,1610612738,82,81,2022-02-26T19:02:17Z,4910000,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Williams 2 FT),"[203482, 1629684]",1610612765.0,DET,shooting,,,Olynyk,K. Olynyk,,,,,1627529.0,3.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,,
517,PT11M19.00S,2022-02-26T19:02:19.1Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,82,82,2022-02-26T19:02:19Z,4930000,,,0,,G. Williams Free Throw 1 of 2 (12 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,
518,PT11M19.00S,2022-02-26T19:02:30.9Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,82,83,2022-02-26T19:02:30Z,4940000,,,0,,G. Williams Free Throw 2 of 2 (13 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,
519,PT11M05.00S,2022-02-26T19:02:49.8Z,4,REGULAR,foul,personal,[],1629684,,,1610612765,82,83,2022-02-26T19:02:54Z,4950000,,,0,,G. Williams loose ball personal FOUL (3 PF),"[1629684, 1628963]",1610612738.0,BOS,loose ball,,,Williams,G. Williams,,,,,1627529.0,3.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,
522,PT10M48.00S,2022-02-26T19:03:27.7Z,4,REGULAR,2pt,Jump Shot,[],202709,73.27529566360053,64.95098039215686,1610612765,84,83,2022-02-26T19:03:32Z,4970000,75.0,199.0,1,right,C. Joseph 21' step back Jump Shot (9 PTS),[202709],1610612765.0,DET,step back,,,Joseph,C. Joseph,,,,,,,,,,21.23,Made,,,,,9.0,,,,,,,,,
523,PT10M37.00S,2022-02-26T19:03:39.3Z,4,REGULAR,turnover,bad pass,[],1629684,,,1610612738,84,83,2022-02-26T19:03:44Z,4980000,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1628963]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1.0,Bagley III,1628963.0,,,
524,PT10M37.00S,2022-02-26T19:03:39.3Z,4,REGULAR,steal,,[],1628963,,,1610612765,84,83,2022-02-26T19:03:41Z,4990000,,,0,,M. Bagley III STEAL (2 STL),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M23.00S,2022-02-26T19:03:52.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203585,92.9862023653088,95.83333333333334,1610612765,84,83,2022-02-26T19:03:57Z,5000000,229.0,13.0,1,right,MISS R. McGruder 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,22.96,Missed,,,,,,,,,,,,,,
526,PT10M21.00S,2022-02-26T19:03:54.7Z,4,REGULAR,rebound,offensive,[],203482,,,1610612765,84,83,2022-02-26T19:03:54Z,5010000,,,0,,K. Olynyk REBOUND (Off:1 Def:4),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,525.0,5.0,4.0,1.0,,,,,,,,,,
527,PT10M20.00S,2022-02-26T19:03:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203585,92.85479632063075,53.67647058823529,1610612765,84,83,2022-02-26T19:04:00Z,5020000,18.0,15.0,1,right,MISS R. McGruder Layup,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,2.36,Missed,,,,,,,,,,,,,,
528,PT10M20.00S,2022-02-26T19:03:55.6Z,4,REGULAR,rebound,offensive,[],203585,,,1610612765,84,83,2022-02-26T19:04:00Z,5030000,,,0,,R. McGruder REBOUND (Off:1 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,527.0,2.0,1.0,1.0,,,,,,,,,,
529,PT10M12.00S,2022-02-26T19:04:03.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628963,94.1688567674113,3.1862745098039214,1610612765,84,83,2022-02-26T19:04:07Z,5040000,-234.0,2.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,23.41,Missed,,,,,,,,,,,,,,
530,PT10M10.00S,2022-02-26T19:04:05.3Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,84,83,2022-02-26T19:04:07Z,5050000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,529.0,3.0,3.0,0.0,,,,,,,,,,
531,PT10M02.00S,2022-02-26T19:04:16.3Z,4,REGULAR,foul,personal,[],1630165,,,1610612738,84,83,2022-02-26T19:04:30Z,5060000,,,0,,K. Hayes personal FOUL (3 PF),"[1630165, 201143]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,1193.0,3.0,0.0,Horford,201143.0,,,,,,,,,,,,,,,,
533,PT09M53.00S,2022-02-26T19:04:41.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.09789750328515,52.94117647058824,1610612738,84,83,2022-02-26T19:04:48Z,5080000,-15.0,24.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,,2.78,Missed,,,,,,,,,,,,,,
535,PT09M49.00S,2022-02-26T19:04:45.6Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,84,83,2022-02-26T19:04:48Z,5100000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,533.0,3.0,2.0,1.0,,,,,,,,,,
536,PT09M48.00S,2022-02-26T19:04:46.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,32.802233902759525,64.95098039215686,1610612738,84,83,2022-02-26T19:04:53Z,5110000,-75.0,256.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,26.65,Missed,,,,,,,,,,,,,,
537,PT09M48.00S,2022-02-26T19:04:46.0Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,84,83,2022-02-26T19:04:53Z,5120000,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,536.0,4.0,2.0,2.0,,,,,,,,,,
538,PT09M27.00S,2022-02-26T19:05:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630165,71.43561103810775,80.88235294117648,1610612765,84,83,2022-02-26T19:05:10Z,5130000,154.0,216.0,1,right,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,26.55,Missed,,,,,,,,,,,,,,
539,PT09M25.00S,2022-02-26T19:05:08.6Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,84,83,2022-02-26T19:05:10Z,5140000,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,538.0,4.0,4.0,0.0,,,,,,,,,,
540,PT09M17.00S,2022-02-26T19:05:19.6Z,4,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,84,83,2022-02-26T19:05:31Z,5150000,,,0,,D. White bad pass out-of-bounds TURNOVER (3 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,1179.0,,,,,,,,,,,,,,,3.0,,,,,
541,PT08M57.00S,2022-02-26T19:05:45.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628963,94.56307490144546,35.78431372549019,1610612765,84,83,2022-02-26T19:06:30Z,5160000,-71.0,-1.0,1,right,MISS M. Bagley III 7' turnaround Hook,[1628963],1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,,,,,,7.11,Missed,,,,,,,,,,,,,,
542,PT08M56.00S,2022-02-26T19:05:46.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,84,83,2022-02-26T19:06:30Z,5170000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,,
543,PT08M56.00S,2022-02-26T19:05:53.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,84,83,2022-02-26T19:05:53Z,5180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M56.00S,2022-02-26T19:05:54.5Z,4,REGULAR,substitution,out,[],1628963,,,1610612738,84,83,2022-02-26T19:06:23Z,5190000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M56.00S,2022-02-26T19:05:54.5Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,84,83,2022-02-26T19:06:23Z,5200000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M56.00S,2022-02-26T19:05:54.5Z,4,REGULAR,substitution,in,[],203924,,,1610612738,84,83,2022-02-26T19:06:23Z,5210000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M56.00S,2022-02-26T19:05:54.5Z,4,REGULAR,substitution,in,[],203935,,,1610612738,84,83,2022-02-26T19:06:23Z,5220000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M49.00S,2022-02-26T19:06:36.8Z,4,REGULAR,foul,personal,[],1630165,,,1610612738,84,83,2022-02-26T19:06:51Z,5230000,,,0,,K. Hayes personal FOUL (4 PF),"[1630165, 1627759]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,1193.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
550,PT08M49.00S,2022-02-26T19:06:51.8Z,4,REGULAR,substitution,out,[],202709,,,1610612738,84,83,2022-02-26T19:06:57Z,5250000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M49.00S,2022-02-26T19:06:51.8Z,4,REGULAR,substitution,in,[],1630595,,,1610612738,84,83,2022-02-26T19:06:57Z,5260000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M45.00S,2022-02-26T19:07:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.652431011826544,46.81372549019608,1610612738,84,85,2022-02-26T19:07:13Z,5270000,16.0,10.0,1,left,J. Brown cutting Layup (20 PTS) (G. Williams 3 AST),"[1627759, 1629684]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,,,,,,1.88,Made,,,,,20.0,G. Williams,1629684.0,3.0,,,,,,
554,PT08M34.00S,2022-02-26T19:07:25.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,84,85,2022-02-26T19:07:25Z,5290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M23.00S,2022-02-26T19:07:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.9862023653088,47.549019607843135,1610612765,86,85,2022-02-26T19:07:51Z,5300000,-12.0,13.0,1,right,C. Cunningham cutting Layup (19 PTS) (R. McGruder 2 AST),"[1630595, 203585]",1610612765.0,DET,cutting,,,Cunningham,C. Cunningham,,,,,,,,,,1.82,Made,,,,,19.0,R. McGruder,203585.0,2.0,,,,,,
557,PT08M09.00S,2022-02-26T19:08:00.8Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,86,85,2022-02-26T19:08:06Z,5320000,,,0,,J. Brown lost ball TURNOVER (3 TO),"[1627759, 1630165]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,3.0,Hayes,1630165.0,,,
558,PT08M09.00S,2022-02-26T19:08:00.8Z,4,REGULAR,steal,,[],1630165,,,1610612765,86,85,2022-02-26T19:08:02Z,5330000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M05.00S,2022-02-26T19:08:05.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630165,92.59198423127464,45.83333333333333,1610612765,88,85,2022-02-26T19:08:11Z,5340000,-21.0,17.0,1,right,K. Hayes running DUNK (3 PTS),[1630165],1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,,,,,,2.69,Made,,,,,3.0,,,,,,,,,
560,PT07M44.00S,2022-02-26T19:08:26.8Z,4,REGULAR,3pt,Jump Shot,[],1630202,20.581471747700395,93.38235294117648,1610612738,88,88,2022-02-26T19:08:31Z,5350000,-217.0,141.0,1,left,P. Pritchard 25' 3PT  (12 PTS) (A. Horford 2 AST),"[1630202, 201143]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,25.87,Made,,,,,12.0,A. Horford,201143.0,2.0,,,,,,
562,PT07M30.00S,2022-02-26T19:08:41.8Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612765,88,88,2022-02-26T19:08:49Z,5370000,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 203935]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,,
563,PT07M30.00S,2022-02-26T19:08:41.8Z,4,REGULAR,steal,,[],203935,,,1610612738,88,88,2022-02-26T19:08:45Z,5380000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M30.00S,2022-02-26T19:08:46.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612738,88,88,2022-02-26T19:08:55Z,5390000,,,0,,C. Cunningham personal FOUL (5 PF) (Smart 2 FT),"[1630595, 203935]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,1627529.0,5.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,,
566,PT07M30.00S,2022-02-26T19:09:14.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203935,,,1610612738,88,89,2022-02-26T19:09:14Z,5410000,,,0,,M. Smart Free Throw 1 of 2 (6 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
567,PT07M30.00S,2022-02-26T19:09:15.1Z,4,REGULAR,substitution,out,[],203585,,,1610612738,88,89,2022-02-26T19:09:35Z,5420000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M30.00S,2022-02-26T19:09:15.1Z,4,REGULAR,substitution,out,[],1630595,,,1610612738,88,89,2022-02-26T19:09:35Z,5430000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
