actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
455,PT06M15.00S,2022-01-15T01:44:09.8Z,3,REGULAR,foul,personal,[],1627783,,,1610612765,67,51,2022-01-15T01:44:37Z,4450000,,,0,,P. Siakam personal FOUL (4 PF),"[1627783, 1630595]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,1628484.0,4.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,
457,PT06M04.00S,2022-01-15T01:44:36.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,93.2161629434954,46.81372549019608,1610612765,69,51,2022-01-15T01:45:11Z,4470000,-16.0,11.0,1,right,H. Diallo cutting DUNK (16 PTS) (C. Cunningham 5 AST),"[1628977, 1630595]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,1.95,Made,,,,,,,,,,16.0,C. Cunningham,1630595.0,5.0,,,,,,
459,PT05M51.00S,2022-01-15T01:44:50.7Z,3,REGULAR,3pt,Jump Shot,[],1627832,35.79172141918528,48.28431372549019,1610612761,69,54,2022-01-15T01:45:06Z,4490000,9.0,284.0,1,left,F. VanVleet 28' 3PT  (15 PTS) (P. Siakam 1 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,28.4,Made,,,,,,,,,,15.0,P. Siakam,1627783.0,1.0,,,,,,
461,PT05M33.00S,2022-01-15T01:45:07.6Z,3,REGULAR,3pt,Jump Shot,[],1630595,65.88370565045992,51.96078431372549,1610612765,69,54,2022-01-15T01:45:15Z,4510000,10.0,268.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
462,PT05M33.00S,2022-01-15T01:45:07.6Z,3,REGULAR,rebound,offensive,[],202709,,,1610612765,69,54,2022-01-15T01:45:15Z,4520000,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,461.0,,,,,,2.0,1.0,1.0,,,,,,,,,,
463,PT05M21.00S,2022-01-15T01:45:20.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,81.91524310118265,7.843137254901961,1610612765,69,54,2022-01-15T01:45:27Z,4530000,-211.0,117.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,,
464,PT05M18.00S,2022-01-15T01:45:23.1Z,3,REGULAR,rebound,offensive,[],202709,,,1610612765,69,54,2022-01-15T01:45:27Z,4540000,,,0,,C. Joseph REBOUND (Off:2 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,463.0,,,,,,3.0,1.0,2.0,,,,,,,,,,
465,PT05M16.00S,2022-01-15T01:45:27.5Z,3,REGULAR,foul,personal,[],1630551,,,1610612765,69,54,2022-01-15T01:45:51Z,4550000,,,0,,J. Champagnie personal FOUL (3 PF),"[1630551, 1630180]",1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,1626301.0,3.0,0.0,Bey,1630180.0,,,,,,,,,,,,,
467,PT05M05.00S,2022-01-15T01:46:05.1Z,3,REGULAR,turnover,bad pass,[],1628977,,,1610612765,69,54,2022-01-15T01:46:10Z,4570000,,,0,,H. Diallo bad pass TURNOVER (1 TO),"[1628977, 1628449]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,1.0,Boucher,1628449.0,
468,PT05M05.00S,2022-01-15T01:46:05.1Z,3,REGULAR,steal,,[],1628449,,,1610612761,69,54,2022-01-15T01:46:07Z,4580000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M00.00S,2022-01-15T01:46:12.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,11.613009198423129,59.55882352941176,1610612761,69,56,2022-01-15T01:46:46Z,4590000,-48.0,57.0,1,left,P. Siakam 7' driving Layup (18 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,7.42,Made,,,,,,,,,,18.0,,,,,,,,,
470,PT05M00.00S,2022-01-15T01:46:21.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628977,,,1610612761,69,56,2022-01-15T01:46:34Z,4600000,,,0,,H. Diallo shooting personal FOUL (4 PF) (Siakam 1 FT),"[1628977, 1627783]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,1626301.0,4.0,1.0,Siakam,1627783.0,,,,,,,,,,,,,
472,PT05M00.00S,2022-01-15T01:46:40.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,69,56,2022-01-15T01:49:57Z,4620000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M00.00S,2022-01-15T01:46:49.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612761,69,56,2022-01-15T01:49:57Z,4630000,,,0,,,[],1610612765.0,DET,stands,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,
474,PT05M00.00S,2022-01-15T01:49:10.6Z,3,REGULAR,substitution,out,[],1628977,,,1610612761,69,56,2022-01-15T01:49:57Z,4640000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT05M00.00S,2022-01-15T01:49:10.6Z,3,REGULAR,substitution,in,[],1628367,,,1610612761,69,56,2022-01-15T01:49:57Z,4650000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT05M00.00S,2022-01-15T01:49:32.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627783,,,1610612761,69,57,2022-01-15T01:49:32Z,4660000,,,0,,P. Siakam Free Throw 1 of 1 (19 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
477,PT04M41.00S,2022-01-15T01:49:54.8Z,3,REGULAR,3pt,Jump Shot,[],202709,86.7772667542707,2.4509803921568647,1610612765,69,57,2022-01-15T01:49:59Z,4670000,-238.0,72.0,1,right,MISS C. Joseph 24' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
478,PT04M38.00S,2022-01-15T01:49:57.8Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,69,57,2022-01-15T01:49:59Z,4680000,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,477.0,,,,,,5.0,3.0,2.0,,,,,,,,,,
479,PT04M29.00S,2022-01-15T01:50:07.1Z,3,REGULAR,3pt,Jump Shot,[],1628449,27.77595269382391,21.813725490196077,1610612761,69,60,2022-01-15T01:50:13Z,4690000,141.0,209.0,1,left,C. Boucher 25' 3PT  (8 PTS) (P. Siakam 2 AST),"[1628449, 1627783]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.17,Made,,,,,,,,,,8.0,P. Siakam,1627783.0,2.0,,,,,,
481,PT03M59.00S,2022-01-15T01:51:04.1Z,3,REGULAR,jumpball,recovered,[],202709,,,1610612765,69,60,2022-01-15T01:52:27Z,4710000,,,0,,Jump Ball T. Lyles vs. C. Boucher: Tip to C. Joseph,"[202709, 1626168, 1628449]",1610612765.0,DET,heldball,C. Joseph,202709.0,Joseph,C. Joseph,Lyles,1626168.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,,,,
484,PT03M53.00S,2022-01-15T01:51:07.8Z,3,REGULAR,3pt,Jump Shot,[],202709,66.01511169513799,75.0,1610612765,72,60,2022-01-15T01:52:11Z,4740000,125.0,267.0,1,right,C. Joseph 29' 3PT pullup (6 PTS),[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,29.48,Made,,,,,,,,,,6.0,,,,,,,,,
485,PT03M36.00S,2022-01-15T01:51:27.3Z,3,REGULAR,turnover,traveling,[],1627783,,,1610612761,72,60,2022-01-15T01:51:38Z,4750000,,,0,,P. Siakam traveling TURNOVER (1 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,1626301.0,,,,,,,,,,,,,,1.0,,,
486,PT03M18.00S,2022-01-15T01:51:59.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,88.48554533508542,48.774509803921575,1610612765,74,60,2022-01-15T01:52:04Z,4760000,-6.0,56.0,1,right,C. Cunningham driving Layup (15 PTS) (C. Joseph 1 AST),"[1630595, 202709]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,5.6,Made,,,,,,,,,,15.0,C. Joseph,202709.0,1.0,,,,,,
488,PT03M07.00S,2022-01-15T01:52:11.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,13.058475689881732,58.82352941176471,1610612761,74,62,2022-01-15T01:52:17Z,4780000,-44.0,70.0,1,left,O. Anunoby 8' pullup Jump Shot (16 PTS) (P. Siakam 3 AST),"[1628384, 1627783]",1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,8.29,Made,,,,,,,,,,16.0,P. Siakam,1627783.0,3.0,,,,,,
490,PT02M43.00S,2022-01-15T01:52:33.7Z,3,REGULAR,2pt,Jump Shot,[],202709,75.73915900131406,40.931372549019606,1610612765,74,62,2022-01-15T01:52:42Z,4800000,-45.0,176.0,1,right,MISS C. Joseph 18' Jump Shot,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,18.13,Missed,,,,,,,,,,,,,,,,,,,
491,PT02M41.00S,2022-01-15T01:52:35.7Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,74,62,2022-01-15T01:52:42Z,4810000,,,0,,P. Siakam REBOUND (Off:2 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,490.0,,,,,,8.0,6.0,2.0,,,,,,,,,,
492,PT02M34.00S,2022-01-15T01:52:43.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,27.77595269382391,81.61764705882354,1610612761,74,62,2022-01-15T01:52:48Z,4820000,-158.0,209.0,1,left,MISS F. VanVleet 26' step back 3PT,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
493,PT02M30.00S,2022-01-15T01:52:47.3Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,74,62,2022-01-15T01:52:48Z,4830000,,,0,,T. Lyles REBOUND (Off:2 Def:4),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,492.0,,,,,,6.0,4.0,2.0,,,,,,,,,,
494,PT02M25.00S,2022-01-15T01:52:52.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,93.2161629434954,56.86274509803921,1610612765,76,62,2022-01-15T01:52:57Z,4840000,34.0,11.0,1,right,J. Jackson running finger roll Layup (7 PTS),[1628367],1610612765.0,DET,running finger roll,,,Jackson,J. Jackson,,,,,3.61,Made,,,,,,,,,,7.0,,,,,,,,,
495,PT02M25.00S,2022-01-15T01:53:00.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,76,62,2022-01-15T01:53:00Z,4850000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M25.00S,2022-01-15T01:53:32.9Z,3,REGULAR,substitution,out,[],1630595,,,1610612761,76,62,2022-01-15T01:54:23Z,4860000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M25.00S,2022-01-15T01:53:32.9Z,3,REGULAR,substitution,out,[],1630180,,,1610612761,76,62,2022-01-15T01:54:23Z,4870000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M25.00S,2022-01-15T01:53:32.9Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,76,62,2022-01-15T01:54:23Z,4880000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M25.00S,2022-01-15T01:53:32.9Z,3,REGULAR,substitution,in,[],1630240,,,1610612761,76,62,2022-01-15T01:54:23Z,4890000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M25.00S,2022-01-15T01:53:32.9Z,3,REGULAR,substitution,in,[],1630199,,,1610612761,76,62,2022-01-15T01:54:23Z,4900000,,,0,,SUB in: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M25.00S,2022-01-15T01:53:32.9Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,76,62,2022-01-15T01:54:23Z,4910000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M11.00S,2022-01-15T01:54:40.6Z,3,REGULAR,3pt,Jump Shot,[],1628449,4.385676741130098,1.9607843137254974,1610612761,76,62,2022-01-15T01:54:46Z,4920000,240.0,-11.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,,
503,PT02M06.00S,2022-01-15T01:54:45.6Z,3,REGULAR,rebound,defensive,[],1628367,,,1610612765,76,62,2022-01-15T01:54:46Z,4930000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,502.0,,,,,,1.0,1.0,0.0,,,,,,,,,,
504,PT01M52.00S,2022-01-15T01:55:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,92.55913272010513,56.86274509803921,1610612765,78,62,2022-01-15T01:55:05Z,4940000,34.0,17.0,1,right,J. Jackson alley-oop Layup (9 PTS) (C. Joseph 2 AST),"[1628367, 202709]",1610612765.0,DET,alley-oop,,,Jackson,J. Jackson,,,,,3.85,Made,,,,,,,,,,9.0,C. Joseph,202709.0,2.0,,,,,,
506,PT01M52.00S,2022-01-15T01:55:04.8Z,3,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612765,78,62,2022-01-15T01:55:15Z,4960000,,,0,,C. Boucher shooting personal FOUL (3 PF) (Jackson 1 FT),"[1628449, 1628367]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,1626301.0,3.0,0.0,Jackson,1628367.0,,,,,,,,,,,,,
508,PT01M52.00S,2022-01-15T01:55:30.9Z,3,REGULAR,freethrow,1 of 1,[],1628367,,,1610612765,79,62,2022-01-15T01:55:30Z,4980000,,,0,,J. Jackson Free Throw 1 of 1 (10 PTS),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
509,PT01M32.00S,2022-01-15T01:55:51.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628384,11.875821287779246,59.55882352941176,1610612761,79,62,2022-01-15T01:55:56Z,4990000,-48.0,59.0,1,left,MISS O. Anunoby 7' Hook,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,7.6,Missed,,,,,,,,,,,,,,,,,,,
510,PT01M29.00S,2022-01-15T01:55:54.5Z,3,REGULAR,rebound,defensive,[],1628367,,,1610612765,79,62,2022-01-15T01:55:56Z,5000000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,509.0,,,,,,2.0,2.0,0.0,,,,,,,,,,
511,PT01M22.00S,2022-01-15T01:56:01.3Z,3,REGULAR,3pt,Jump Shot,[],1628367,71.92838370565046,20.34313725490196,1610612765,79,62,2022-01-15T01:56:06Z,5010000,-148.0,211.0,1,right,MISS J. Jackson 25' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
512,PT01M19.00S,2022-01-15T01:56:04.3Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612761,79,62,2022-01-15T01:56:06Z,5020000,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,511.0,,,,,,3.0,2.0,1.0,,,,,,,,,,
513,PT01M13.00S,2022-01-15T01:56:10.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,9.904730617608408,60.294117647058826,1610612761,79,64,2022-01-15T01:56:17Z,5030000,-51.0,41.0,1,left,S. Barnes 6' turnaround bank Hook (4 PTS) (F. VanVleet 7 AST),"[1630567, 1627832]",1610612761.0,TOR,turnaround bank,,,Barnes,S. Barnes,,,,,6.56,Made,,,,,,,,,,4.0,F. VanVleet,1627832.0,7.0,,,,,,
515,PT00M53.70S,2022-01-15T01:56:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,88.04204993429698,51.59313725490196,1610612765,81,64,2022-01-15T01:56:39Z,5050000,8.0,60.0,1,right,T. Lyles 6' driving floating Jump Shot (19 PTS) (S. Lee 1 AST),"[1626168, 1630240]",1610612765.0,DET,driving floating,,,Lyles,T. Lyles,,,,,6.04,Made,,,,,,,,,,19.0,S. Lee,1630240.0,1.0,,,,,,
517,PT00M34.60S,2022-01-15T01:56:52.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,13.84691195795007,39.4607843137255,1610612761,81,66,2022-01-15T01:56:57Z,5070000,53.0,78.0,1,left,S. Barnes 9' floating Jump Shot (6 PTS) (F. VanVleet 8 AST),"[1630567, 1627832]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,9.39,Made,,,,,,,,,,6.0,F. VanVleet,1627832.0,8.0,,,,,,
519,PT00M25.30S,2022-01-15T01:57:11.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612765,81,66,2022-01-15T02:01:01Z,5090000,,,0,,J. Champagnie shooting personal FOUL (4 PF) (Lyles 2 FT),"[1630551, 1626168]",1610612761.0,TOR,shooting,,,Champagnie,J. Champagnie,,,,,,,,2530.0,4.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,
521,PT00M25.30S,2022-01-15T01:57:39.8Z,3,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,82,66,2022-01-15T02:02:53Z,5110000,,,0,,T. Lyles Free Throw 1 of 2 (20 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,20.0,,,,,,,,,
524,PT00M25.30S,2022-01-15T01:57:39.8Z,3,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,83,66,2022-01-15T02:02:53Z,5115000,,,0,,T. Lyles Free Throw 2 of 2 (21 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
522,PT00M25.30S,2022-01-15T01:57:41.0Z,3,REGULAR,substitution,out,[],1630551,,,1610612761,83,66,2022-01-15T02:02:53Z,5120000,,,0,,SUB out: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M25.30S,2022-01-15T01:57:41.0Z,3,REGULAR,substitution,in,[],1629139,,,1610612761,83,66,2022-01-15T02:02:53Z,5130000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M03.90S,2022-01-15T01:58:44.8Z,3,REGULAR,2pt,Jump Shot,[],1628384,24.096583442838366,38.23529411764706,1610612761,83,66,2022-01-15T01:59:47Z,5135000,59.0,174.0,1,left,MISS O. Anunoby 18' turnaround Shot,[1628384],1610612761.0,TOR,turnaround,,,Anunoby,O. Anunoby,,,,,18.37,Missed,,,,,,,,,,,,,,,,,,,
526,PT00M01.00S,2022-01-15T01:58:47.7Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612761,83,66,2022-01-15T01:59:47Z,5137500,,,0,,F. VanVleet REBOUND (Off:2 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,525.0,,,,,,3.0,1.0,2.0,,,,,,,,,,
527,PT00M00.30S,2022-01-15T01:58:49.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627832,12.00722733245729,34.803921568627445,1610612761,83,66,2022-01-15T02:00:08Z,5138750,76.0,60.0,1,left,MISS F. VanVleet 9' floating Shot,[1627832],1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,9.71,Missed,,,,,,,,,,,,,,,,,,,
528,PT00M00.10S,2022-01-15T01:58:50.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,83,66,2022-01-15T02:00:08Z,5139375,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,527.0,,,,,,,,,,,,,,,,,,
529,PT00M00.00S,2022-01-15T01:58:56.0Z,3,REGULAR,period,end,[],0,,,1610612761,83,66,2022-01-15T01:58:56Z,5190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-01-15T02:00:40.5Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612761,83,66,2022-01-15T02:01:28Z,5200000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-01-15T02:00:40.5Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,83,66,2022-01-15T02:01:28Z,5210000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-01-15T02:01:29.7Z,4,REGULAR,period,start,[],0,,,1610612765,83,66,2022-01-15T02:01:29Z,5220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M38.00S,2022-01-15T02:01:50.9Z,4,REGULAR,3pt,Jump Shot,[],1628367,64.56964520367937,56.86274509803921,1610612765,86,66,2022-01-15T02:01:57Z,5230000,34.0,281.0,1,right,J. Jackson 28' 3PT  (13 PTS) (S. Lee 2 AST),"[1628367, 1630240]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,28.26,Made,,,,,,,,,,13.0,S. Lee,1630240.0,2.0,,,,,,
535,PT11M15.00S,2022-01-15T02:02:13.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,11.218791064388967,42.64705882352941,1610612761,86,68,2022-01-15T02:02:41Z,5250000,37.0,53.0,1,left,S. Barnes 6' floating Jump Shot (8 PTS),[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,6.45,Made,,,,,,,,,,8.0,,,,,,,,,
536,PT10M59.00S,2022-01-15T02:02:28.8Z,4,REGULAR,3pt,Jump Shot,[],202709,96.23850197109067,2.941176470588232,1610612765,89,68,2022-01-15T02:02:44Z,5260000,-235.0,-17.0,1,right,C. Joseph 3PT  (9 PTS) (S. Lee 3 AST),"[202709, 1630240]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,23.59,Made,,,,,,,,,,9.0,S. Lee,1630240.0,3.0,,,,,,
538,PT10M38.00S,2022-01-15T02:02:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,7.145203679369246,45.09803921568627,1610612761,89,70,2022-01-15T02:02:55Z,5280000,25.0,15.0,1,left,C. Boucher Layup (10 PTS) (F. VanVleet 9 AST),"[1628449, 1627832]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,2.86,Made,,,,,,,,,,10.0,F. VanVleet,1627832.0,9.0,,,,,,
540,PT10M22.00S,2022-01-15T02:03:10.1Z,4,REGULAR,foul,personal,[],1627832,,,1610612765,89,70,2022-01-15T02:03:24Z,5300000,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 1630240]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,2530.0,2.0,0.0,Lee,1630240.0,,,,,,,,,,,,,
542,PT10M22.00S,2022-01-15T02:03:19.0Z,4,REGULAR,substitution,out,[],1626168,,,1610612765,89,70,2022-01-15T02:03:21Z,5320000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M22.00S,2022-01-15T02:03:19.0Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,89,70,2022-01-15T02:03:21Z,5330000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT10M12.00S,2022-01-15T02:03:37.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628367,87.17148488830486,44.607843137254896,1610612765,89,70,2022-01-15T02:03:44Z,5340000,-27.0,68.0,1,right,MISS J. Jackson 7' Jump Shot,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,7.33,Missed,,,,,,,,,,,,,,,,,,,
545,PT10M09.00S,2022-01-15T02:03:40.5Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,89,70,2022-01-15T02:03:44Z,5350000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,544.0,,,,,,1.0,1.0,0.0,,,,,,,,,,
546,PT10M00.00S,2022-01-15T02:03:49.9Z,4,REGULAR,3pt,Jump Shot,[],1629139,10.167542706964511,97.05882352941177,1610612761,89,70,2022-01-15T02:03:55Z,5360000,-235.0,43.0,1,left,MISS Y. Watanabe 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
547,PT09M55.00S,2022-01-15T02:03:54.9Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,89,70,2022-01-15T02:03:55Z,5370000,,,0,,S. Lee REBOUND (Off:0 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,546.0,,,,,,2.0,2.0,0.0,,,,,,,,,,
