actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
452,PT11M50.00S,2022-03-10T01:49:23.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,91,84,2022-03-10T01:49:23Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT11M40.00S,2022-03-10T01:49:43.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630240,7.802233902759525,47.79411764705882,1610612765,91,84,2022-03-10T01:49:48Z,4500000,11.0,21.0,1,left,MISS S. Lee driving Layup,[1630240],1610612765.0,DET,driving,,,Lee,S. Lee,,,,,,,,2.35,Missed,,,,,,,,,,,,,,,
454,PT11M38.00S,2022-03-10T01:49:45.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,91,84,2022-03-10T01:49:48Z,4510000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,453.0,5.0,5.0,0.0,,,,,,,,,,
455,PT11M35.00S,2022-03-10T01:49:50.4Z,4,REGULAR,foul,personal,[],1628977,,,1610612741,91,84,2022-03-10T01:50:20Z,4520000,,,0,,H. Diallo personal FOUL (1 PF),"[1628977, 201942]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,DeRozan,201942.0,,
457,PT11M35.00S,2022-03-10T01:49:58.4Z,4,REGULAR,substitution,out,[],1628977,,,1610612741,91,84,2022-03-10T01:50:14Z,4540000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M35.00S,2022-03-10T01:49:58.4Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,91,84,2022-03-10T01:50:14Z,4550000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
459,PT11M35.00S,2022-03-10T01:49:58.4Z,4,REGULAR,substitution,in,[],1630180,,,1610612741,91,84,2022-03-10T01:50:14Z,4560000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
460,PT11M35.00S,2022-03-10T01:49:58.4Z,4,REGULAR,substitution,in,[],1628972,,,1610612741,91,84,2022-03-10T01:50:14Z,4570000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
461,PT11M20.00S,2022-03-10T01:50:33.4Z,4,REGULAR,2pt,Jump Shot,[],201942,78.10446780551905,74.75490196078431,1610612741,91,86,2022-03-10T01:51:15Z,4580000,124.0,153.0,1,right,D. DeRozan 19' step back Jump Shot (22 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,,,,19.7,Made,22.0,,,,,,,,,,,,,,
462,PT11M20.00S,2022-03-10T01:50:37.8Z,4,REGULAR,foul,personal,['1freethrow'],203482,,,1610612741,91,86,2022-03-10T01:50:46Z,4590000,,,0,,K. Olynyk shooting personal FOUL (4 PF) (DeRozan 1 FT),"[203482, 201942]",1610612765.0,DET,shooting,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,202901.0,4.0,0.0,DeRozan,201942.0,,
464,PT11M20.00S,2022-03-10T01:51:07.6Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,91,87,2022-03-10T01:51:07Z,4610000,,,0,,D. DeRozan Free Throw 1 of 1 (23 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
465,PT10M56.00S,2022-03-10T01:51:33.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203482,6.093955321944804,37.00980392156863,1610612765,93,87,2022-03-10T01:51:39Z,4620000,65.0,5.0,1,left,K. Olynyk 6' Hook (12 PTS) (S. Bey 4 AST),"[203482, 1630180]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,6.52,Made,12.0,,,,,S. Bey,1630180.0,4.0,,,,,,,
467,PT10M42.00S,2022-03-10T01:51:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.74178712220763,45.34313725490197,1610612741,93,89,2022-03-10T01:51:51Z,4640000,-23.0,6.0,1,right,D. DeRozan driving Layup (25 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,,,2.41,Made,25.0,,,,,,,,,,,,,,
468,PT10M32.00S,2022-03-10T01:51:57.5Z,4,REGULAR,3pt,Jump Shot,[],203482,29.48423127463863,22.303921568627445,1610612765,93,89,2022-03-10T01:52:01Z,4650000,138.0,225.0,1,left,MISS K. Olynyk 26' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,26.4,Missed,,,,,,,,,,,,,,,
469,PT10M30.00S,2022-03-10T01:51:59.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,93,89,2022-03-10T01:52:01Z,4660000,,,0,,D. DeRozan REBOUND (Off:0 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,468.0,6.0,6.0,0.0,,,,,,,,,,
470,PT10M21.00S,2022-03-10T01:52:08.8Z,4,REGULAR,2pt,Jump Shot,[],201942,73.242444152431,49.01960784313726,1610612741,93,89,2022-03-10T01:52:18Z,4670000,-5.0,199.0,1,right,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,19.91,Missed,,,,,,,,,,,,,,,
471,PT10M20.00S,2022-03-10T01:52:09.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,93,89,2022-03-10T01:52:18Z,4680000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,
472,PT10M20.00S,2022-03-10T01:52:14.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,93,89,2022-03-10T01:52:14Z,4690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT10M03.00S,2022-03-10T01:52:50.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,93,89,2022-03-10T01:52:50Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT09M59.00S,2022-03-10T01:53:03.6Z,4,REGULAR,3pt,Jump Shot,[],203585,8.590670170827863,97.30392156862744,1610612765,96,89,2022-03-10T01:53:07Z,4710000,-237.0,28.0,1,left,R. McGruder 3PT  (6 PTS) (S. Lee 3 AST),"[203585, 1630240]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,23.82,Made,6.0,,,,,S. Lee,1630240.0,3.0,,,,,,,
476,PT09M35.00S,2022-03-10T01:53:28.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.14257555847568,55.88235294117647,1610612741,96,89,2022-03-10T01:53:32Z,4730000,29.0,50.0,1,right,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,,,5.77,Missed,,,,,,,,,,,,,,,
477,PT09M33.00S,2022-03-10T01:53:30.3Z,4,REGULAR,rebound,defensive,[],203482,,,1610612765,96,89,2022-03-10T01:53:32Z,4740000,,,0,,K. Olynyk REBOUND (Off:0 Def:4),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,476.0,4.0,4.0,0.0,,,,,,,,,,
478,PT09M29.00S,2022-03-10T01:53:33.4Z,4,REGULAR,turnover,lost ball,[],203482,,,1610612765,96,89,2022-03-10T01:53:37Z,4750000,,,0,,K. Olynyk lost ball TURNOVER (2 TO),"[203482, 202696]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,2.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,
479,PT09M29.00S,2022-03-10T01:53:33.4Z,4,REGULAR,steal,,[],202696,,,1610612741,96,89,2022-03-10T01:53:35Z,4760000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
480,PT09M23.00S,2022-03-10T01:53:40.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629632,90.45663600525624,97.05882352941177,1610612741,96,92,2022-03-10T01:53:45Z,4770000,235.0,37.0,1,right,C. White 3PT  (8 PTS) (D. DeRozan 4 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,,,,23.82,Made,8.0,,,,,D. DeRozan,201942.0,4.0,,,,,,,
482,PT09M14.00S,2022-03-10T01:53:54.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,96,92,2022-03-10T01:53:54Z,4790000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT09M14.00S,2022-03-10T01:53:55.3Z,4,REGULAR,substitution,out,[],203482,,,1610612765,96,92,2022-03-10T01:56:36Z,4800000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
484,PT09M14.00S,2022-03-10T01:53:55.3Z,4,REGULAR,substitution,out,[],1627884,,,1610612765,96,92,2022-03-10T01:56:36Z,4810000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
485,PT09M14.00S,2022-03-10T01:53:55.3Z,4,REGULAR,substitution,in,[],1628963,,,1610612765,96,92,2022-03-10T01:56:36Z,4820000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
486,PT09M14.00S,2022-03-10T01:53:55.3Z,4,REGULAR,substitution,in,[],203897,,,1610612765,96,92,2022-03-10T01:56:36Z,4830000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
487,PT08M59.00S,2022-03-10T01:57:03.7Z,4,REGULAR,3pt,Jump Shot,[],203585,8.590670170827863,97.05882352941177,1610612765,99,92,2022-03-10T01:57:07Z,4840000,-235.0,28.0,1,left,R. McGruder 3PT  (9 PTS) (S. Bey 5 AST),"[203585, 1630180]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,23.7,Made,9.0,,,,,S. Bey,1630180.0,5.0,,,,,,,
489,PT08M41.00S,2022-03-10T01:57:21.5Z,4,REGULAR,2pt,Jump Shot,[],201942,76.74113009198423,51.6390931372549,1610612741,99,92,2022-03-10T01:57:27Z,4860000,8.0,166.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,16.63,Missed,,,,,,,,,,,,,,,
490,PT08M38.00S,2022-03-10T01:57:24.5Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,99,92,2022-03-10T01:57:27Z,4870000,,,0,,I. Livers REBOUND (Off:1 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,489.0,3.0,2.0,1.0,,,,,,,,,,
491,PT08M33.00S,2022-03-10T01:57:30.0Z,4,REGULAR,3pt,Jump Shot,[],1630180,33.295006570302235,54.411764705882355,1610612765,99,92,2022-03-10T01:57:59Z,4880000,-22.0,260.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,26.14,Missed,,,,,,,,,,,,,,,
492,PT08M30.00S,2022-03-10T01:57:33.0Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,99,92,2022-03-10T01:57:59Z,4890000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,,
493,PT08M19.00S,2022-03-10T01:57:44.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,90.45663600525624,54.65686274509804,1610612741,99,92,2022-03-10T01:57:50Z,4900000,23.0,37.0,1,right,MISS C. White turnaround Shot,[1629632],1610612741.0,CHI,turnaround,,,White,C. White,,,,,,,,4.39,Missed,,,,,,,,,,,,,,,
494,PT08M17.00S,2022-03-10T01:57:46.3Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,99,92,2022-03-10T01:57:50Z,4910000,,,0,,S. Lee REBOUND (Off:0 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,493.0,2.0,2.0,0.0,,,,,,,,,,
495,PT08M12.00S,2022-03-10T01:57:50.3Z,4,REGULAR,3pt,Jump Shot,[],203585,25.936268068331145,85.29411764705883,1610612765,99,92,2022-03-10T01:57:55Z,4920000,-176.0,191.0,1,left,MISS R. McGruder 26' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,26.03,Missed,,,,,,,,,,,,,,,
496,PT08M10.00S,2022-03-10T01:57:52.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,99,92,2022-03-10T01:57:55Z,4930000,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,495.0,5.0,5.0,0.0,,,,,,,,,,
497,PT08M05.00S,2022-03-10T01:58:01.1Z,4,REGULAR,foul,personal,[],1630587,,,1610612741,99,92,2022-03-10T01:58:44Z,4940000,,,0,,I. Livers personal FOUL (2 PF),"[1630587, 202696]",1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Vucevic,202696.0,,
499,PT08M05.00S,2022-03-10T01:58:09.4Z,4,REGULAR,substitution,out,[],202696,,,1610612741,99,92,2022-03-10T01:58:24Z,4960000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M05.00S,2022-03-10T01:58:09.4Z,4,REGULAR,substitution,out,[],201942,,,1610612741,99,92,2022-03-10T01:58:24Z,4970000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M05.00S,2022-03-10T01:58:09.4Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,99,92,2022-03-10T01:58:24Z,4980000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M05.00S,2022-03-10T01:58:09.4Z,4,REGULAR,substitution,in,[],202684,,,1610612741,99,92,2022-03-10T01:58:24Z,4990000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M58.00S,2022-03-10T01:58:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.42772667542707,49.01960784313726,1610612741,99,94,2022-03-10T01:58:48Z,5000000,-5.0,19.0,1,right,Z. LaVine driving Layup (19 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,,,,1.93,Made,19.0,,,,,,,,,,,,,,
504,PT07M37.00S,2022-03-10T01:58:56.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,12.795663600525614,58.088235294117645,1610612765,99,94,2022-03-10T01:59:02Z,5010000,-40.0,68.0,1,left,MISS S. Bey 7' fadeaway Shot,[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,,,,7.89,Missed,,,,,,,,,,,,,,,
505,PT07M35.00S,2022-03-10T01:58:58.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,99,94,2022-03-10T01:59:02Z,5020000,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,504.0,4.0,4.0,0.0,,,,,,,,,,
506,PT07M32.00S,2022-03-10T01:59:04.6Z,4,REGULAR,foul,personal,['2freethrow'],1630587,,,1610612741,99,94,2022-03-10T01:59:18Z,5030000,,,0,,I. Livers shooting personal FOUL (3 PF) (Dosunmu 2 FT),"[1630587, 1630245]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Dosunmu,1630245.0,,
508,PT07M32.00S,2022-03-10T01:59:29.0Z,4,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,99,94,2022-03-10T01:59:29Z,5050000,,,0,,MISS A. Dosunmu Free Throw 1 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,Missed,,,,,,,,,,,,,,,
509,PT07M32.00S,2022-03-10T01:59:29.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,99,94,2022-03-10T01:59:29Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,
510,PT07M32.00S,2022-03-10T01:59:44.3Z,4,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,99,95,2022-03-10T01:59:44Z,5070000,,,0,,A. Dosunmu Free Throw 2 of 2 (9 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
511,PT07M12.00S,2022-03-10T02:00:05.4Z,4,REGULAR,turnover,bad pass,[],1630240,,,1610612765,99,95,2022-03-10T02:00:10Z,5080000,,,0,,S. Lee bad pass TURNOVER (1 TO),"[1630240, 202684]",1610612765.0,DET,,,,Lee,S. Lee,,,,,1.0,Thompson,202684.0,,,,,,,,,,,,,,,,,
512,PT07M12.00S,2022-03-10T02:00:05.4Z,4,REGULAR,steal,,[],202684,,,1610612741,99,95,2022-03-10T02:00:07Z,5090000,,,0,,T. Thompson STEAL (1 STL),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M04.00S,2022-03-10T02:00:13.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202684,92.95335085413929,46.32352941176471,1610612741,99,95,2022-03-10T02:00:17Z,5100000,-18.0,14.0,1,right,MISS T. Thompson Layup,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,2.29,Missed,,,,,,,,,,,,,,,
514,PT07M02.00S,2022-03-10T02:00:15.5Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,99,95,2022-03-10T02:00:17Z,5110000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,513.0,2.0,2.0,0.0,,,,,,,,,,
515,PT06M44.00S,2022-03-10T02:00:33.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,8.722076215505908,45.34313725490197,1610612765,99,95,2022-03-10T02:00:39Z,5120000,23.0,29.0,1,left,MISS S. Lee driving Layup,[1630240],1610612765.0,DET,driving,,,Lee,S. Lee,,,,,,,,3.76,Missed,,,,,,,,,,,,,,,
517,PT06M40.00S,2022-03-10T02:00:37.8Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,99,95,2022-03-10T02:00:39Z,5140000,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,515.0,4.0,4.0,0.0,,,,,,,,,,
518,PT06M39.00S,2022-03-10T02:00:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.2161629434954,48.28431372549019,1610612741,99,95,2022-03-10T02:01:19Z,5150000,-9.0,11.0,1,right,MISS C. White running Layup,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,,,,1.42,Missed,,,,,,,,,,,,,,,
519,PT06M39.00S,2022-03-10T02:00:42.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,99,95,2022-03-10T02:00:42Z,5160000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,518.0,,,,,,,,,,,,,
520,PT06M39.00S,2022-03-10T02:00:44.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,99,95,2022-03-10T02:00:44Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M34.00S,2022-03-10T02:01:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203585,,,1610612741,99,95,2022-03-10T02:01:25Z,5180000,,,0,,R. McGruder shooting personal FOUL (1 PF) (LaVine 2 FT),"[203585, 203897]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,LaVine,203897.0,,
523,PT06M34.00S,2022-03-10T02:01:28.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203897,,,1610612741,99,96,2022-03-10T02:01:28Z,5200000,,,0,,Z. LaVine Free Throw 1 of 2 (20 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
524,PT06M34.00S,2022-03-10T02:01:29.6Z,4,REGULAR,substitution,out,[],1630587,,,1610612741,99,96,2022-03-10T02:01:37Z,5210000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M34.00S,2022-03-10T02:01:29.6Z,4,REGULAR,substitution,out,[],1630240,,,1610612741,99,96,2022-03-10T02:01:37Z,5220000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M34.00S,2022-03-10T02:01:29.6Z,4,REGULAR,substitution,in,[],1630595,,,1610612741,99,96,2022-03-10T02:01:37Z,5230000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M34.00S,2022-03-10T02:01:29.6Z,4,REGULAR,substitution,in,[],203924,,,1610612741,99,96,2022-03-10T02:01:37Z,5240000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M34.00S,2022-03-10T02:01:41.1Z,4,REGULAR,substitution,out,[],1628972,,,1610612741,99,96,2022-03-10T02:01:49Z,5250000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M34.00S,2022-03-10T02:01:41.1Z,4,REGULAR,substitution,in,[],201942,,,1610612741,99,96,2022-03-10T02:01:49Z,5260000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M34.00S,2022-03-10T02:02:02.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203897,,,1610612741,99,97,2022-03-10T02:02:02Z,5270000,,,0,,Z. LaVine Free Throw 2 of 2 (21 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
531,PT06M15.00S,2022-03-10T02:02:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,9.641918528252305,43.13725490196079,1610612765,99,97,2022-03-10T02:02:32Z,5280000,34.0,38.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,5.13,Missed,,,,,,,,,,,,,,,
532,PT06M13.00S,2022-03-10T02:02:30.0Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,99,97,2022-03-10T02:02:30Z,5290000,,,0,,D. DeRozan REBOUND (Off:0 Def:7),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,531.0,7.0,7.0,0.0,,,,,,,,,,
533,PT06M06.00S,2022-03-10T02:02:45.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612741,99,97,2022-03-10T02:03:10Z,5300000,,,0,,C. Cunningham shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1630595, 201942]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,2003.0,3.0,0.0,DeRozan,201942.0,,
535,PT06M06.00S,2022-03-10T02:03:18.5Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,99,98,2022-03-10T02:03:18Z,5320000,,,0,,D. DeRozan Free Throw 1 of 2 (26 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
536,PT06M06.00S,2022-03-10T02:03:19.3Z,4,REGULAR,substitution,out,[],202684,,,1610612741,99,98,2022-03-10T02:03:24Z,5330000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M06.00S,2022-03-10T02:03:19.3Z,4,REGULAR,substitution,in,[],202696,,,1610612741,99,98,2022-03-10T02:03:24Z,5340000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M06.00S,2022-03-10T02:03:37.0Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,99,99,2022-03-10T02:03:37Z,5350000,,,0,,D. DeRozan Free Throw 2 of 2 (27 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
539,PT05M48.00S,2022-03-10T02:03:58.0Z,4,REGULAR,turnover,lost ball,[],203585,,,1610612765,99,99,2022-03-10T02:04:02Z,5360000,,,0,,R. McGruder lost ball TURNOVER (1 TO),"[203585, 1630245]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,1.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,
540,PT05M48.00S,2022-03-10T02:03:58.0Z,4,REGULAR,steal,,[],1630245,,,1610612741,99,99,2022-03-10T02:10:00Z,5370000,,,0,,A. Dosunmu STEAL (3 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
