actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
532,PT06M51.00S,2022-02-05T01:58:48.0Z,4,REGULAR,freethrow,1 of 1,[],1626168,,,1610612765,69,88,2022-02-05T01:58:48Z,5220000,,,0,,T. Lyles Free Throw 1 of 1 (9 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
533,PT06M39.00S,2022-02-05T01:59:01.0Z,4,REGULAR,3pt,Jump Shot,[],1629641,9.280551905387648,4.166666666666666,1610612738,69,88,2022-02-05T01:59:08Z,5230000,229.0,35.0,1,left,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
534,PT06M39.00S,2022-02-05T01:59:01.0Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,69,88,2022-02-05T01:59:08Z,5240000,,,0,,I. Stewart REBOUND (Off:6 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,533.0,12.0,6.0,6.0,,,,,,
535,PT06M34.00S,2022-02-05T01:59:11.5Z,4,REGULAR,foul,offensive,['inpenalty'],1626168,,,1610612765,69,88,2022-02-05T01:59:23Z,5250000,,,0,,T. Lyles offensive FOUL (2 PF),"[1626168, 203471]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,1148.0,2.0,0.0,Schroder,203471.0,,,,,,,,,,
537,PT06M34.00S,2022-02-05T01:59:11.5Z,4,REGULAR,turnover,offensive foul,[],1626168,,,1610612765,69,88,2022-02-05T01:59:11Z,5270000,,,0,,T. Lyles offensive foul TURNOVER (4 TO),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,1148.0,,,,,,,,,4.0,,,,,
538,PT06M34.00S,2022-02-05T01:59:20.7Z,4,REGULAR,substitution,out,[],1626168,,,1610612738,69,88,2022-02-05T01:59:33Z,5280000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M34.00S,2022-02-05T01:59:20.7Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,69,88,2022-02-05T01:59:33Z,5290000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M34.00S,2022-02-05T01:59:20.7Z,4,REGULAR,substitution,in,[],1630180,,,1610612738,69,88,2022-02-05T01:59:33Z,5300000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M34.00S,2022-02-05T01:59:20.7Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,69,88,2022-02-05T01:59:33Z,5310000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M20.00S,2022-02-05T01:59:38.0Z,4,REGULAR,turnover,bad pass,[],203471,,,1610612738,69,88,2022-02-05T01:59:42Z,5320000,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1628402]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,2.0,,,Jackson,1628402.0,
543,PT06M20.00S,2022-02-05T01:59:38.0Z,4,REGULAR,steal,,[],1628402,,,1610612765,69,88,2022-02-05T01:59:40Z,5330000,,,0,,F. Jackson STEAL (1 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M12.00S,2022-02-05T01:59:44.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630191,92.85479632063075,51.71568627450981,1610612765,71,88,2022-02-05T01:59:50Z,5340000,9.0,15.0,1,right,I. Stewart Layup (4 PTS) (F. Jackson 1 AST),"[1630191, 1628402]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,1.7,Made,4.0,F. Jackson,1628402.0,1.0,,,,,,,,,,,,,,,
546,PT05M50.00S,2022-02-05T02:00:06.8Z,4,REGULAR,2pt,Jump Shot,[],1627759,6.521024967148489,82.59803921568627,1610612738,71,88,2022-02-05T02:00:11Z,5360000,-163.0,9.0,1,left,MISS J. Brown 16' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,16.32,Missed,,,,,,,,,,,,,,,,,,,
547,PT05M48.00S,2022-02-05T02:00:08.8Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,71,88,2022-02-05T02:00:11Z,5370000,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,546.0,4.0,4.0,0.0,,,,,,
548,PT05M43.00S,2022-02-05T02:00:13.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630165,85.3646517739816,50.98039215686274,1610612765,71,88,2022-02-05T02:00:22Z,5380000,5.0,85.0,1,right,MISS K. Hayes 8' driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,8.52,Missed,,,,,,,,,,,,,,,,,,,
549,PT05M41.00S,2022-02-05T02:00:16.7Z,4,REGULAR,rebound,offensive,[],1630165,,,1610612765,71,88,2022-02-05T02:00:16Z,5390000,,,0,,K. Hayes REBOUND (Off:1 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,548.0,5.0,4.0,1.0,,,,,,
550,PT05M38.00S,2022-02-05T02:00:19.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203585,87.33574244415243,53.67647058823529,1610612765,71,88,2022-02-05T02:00:26Z,5400000,18.0,67.0,1,right,MISS R. McGruder 6' floating Shot,[203585],1610612765.0,DET,floating,,,McGruder,R. McGruder,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,,
551,PT05M38.00S,2022-02-05T02:00:19.7Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,71,88,2022-02-05T02:00:26Z,5410000,,,0,,I. Stewart REBOUND (Off:7 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,550.0,13.0,6.0,7.0,,,,,,
552,PT05M32.00S,2022-02-05T02:00:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,71,88,2022-02-05T02:00:24Z,5420000,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
553,PT05M31.00S,2022-02-05T02:00:25.9Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,71,88,2022-02-05T02:00:25Z,5430000,,,0,,J. Richardson REBOUND (Off:1 Def:4),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,552.0,5.0,4.0,1.0,,,,,,
554,PT05M29.00S,2022-02-05T02:00:29.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628402,,,1610612738,71,88,2022-02-05T02:00:43Z,5440000,,,0,,F. Jackson shooting personal FOUL (3 PF) (Richardson 2 FT),"[1628402, 1626196]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,201638.0,3.0,0.0,Richardson,1626196.0,,,,,,,,,,
556,PT05M29.00S,2022-02-05T02:00:47.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,71,88,2022-02-05T02:01:02Z,5460000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M29.00S,2022-02-05T02:01:17.0Z,4,REGULAR,substitution,out,[],203585,,,1610612738,71,88,2022-02-05T02:03:36Z,5470000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M29.00S,2022-02-05T02:01:17.0Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,71,88,2022-02-05T02:03:36Z,5480000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M29.00S,2022-02-05T02:01:17.0Z,4,REGULAR,substitution,in,[],1628977,,,1610612738,71,88,2022-02-05T02:03:36Z,5490000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M29.00S,2022-02-05T02:01:17.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,71,88,2022-02-05T02:03:36Z,5500000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M29.00S,2022-02-05T02:03:48.5Z,4,REGULAR,freethrow,1 of 2,[],1626196,,,1610612738,71,89,2022-02-05T02:03:48Z,5510000,,,0,,J. Richardson Free Throw 1 of 2 (8 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
563,PT05M29.00S,2022-02-05T02:04:07.9Z,4,REGULAR,freethrow,2 of 2,[],1626196,,,1610612738,71,90,2022-02-05T02:04:07Z,5520000,,,0,,J. Richardson Free Throw 2 of 2 (9 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
564,PT05M15.00S,2022-02-05T02:04:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,92.9862023653088,58.82352941176471,1610612765,71,90,2022-02-05T02:04:35Z,5530000,44.0,13.0,1,right,MISS F. Jackson Layup - blocked,"[1628402, 1629057]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,4.61,Missed,,,,,,,,,,,,,,,Williams III,1629057.0,,,
565,PT05M15.00S,2022-02-05T02:04:22.3Z,4,REGULAR,block,,[],1629057,,,1610612765,71,90,2022-02-05T02:04:24Z,5540000,,,0,,R. Williams III BLOCK (5 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M12.00S,2022-02-05T02:04:25.3Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,71,90,2022-02-05T02:04:35Z,5550000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,564.0,2.0,2.0,0.0,,,,,,
567,PT05M10.00S,2022-02-05T02:04:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629641,6.783837056504599,43.872549019607845,1610612738,71,90,2022-02-05T02:04:41Z,5560000,31.0,11.0,1,left,MISS R. Langford Layup,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,3.26,Missed,,,,,,,,,,,,,,,,,,,
568,PT05M05.00S,2022-02-05T02:04:32.5Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,71,90,2022-02-05T02:04:41Z,5570000,,,0,,I. Stewart REBOUND (Off:7 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,567.0,14.0,7.0,7.0,,,,,,
569,PT05M03.00S,2022-02-05T02:04:34.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,90.09526938239159,96.32352941176471,1610612765,74,90,2022-02-05T02:04:49Z,5580000,232.0,41.0,1,right,S. Bey 3PT  (11 PTS) (K. Hayes 4 AST),"[1630180, 1630165]",1610612765.0,DET,,,,Bey,S. Bey,,,,,23.51,Made,11.0,K. Hayes,1630165.0,4.0,,,,,,,,,,,,,,,
571,PT04M42.00S,2022-02-05T02:04:54.8Z,4,REGULAR,3pt,Jump Shot,[],1626196,11.12023653088042,94.85294117647058,1610612738,74,93,2022-02-05T02:05:01Z,5600000,-224.0,52.0,1,left,J. Richardson 3PT  (12 PTS) (G. Williams 2 AST),"[1626196, 1629684]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,23.02,Made,12.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,,
573,PT04M33.00S,2022-02-05T02:05:06.6Z,4,REGULAR,foul,offensive,['inpenalty'],1630191,,,1610612765,74,93,2022-02-05T02:09:18Z,5620000,,,0,,I. Stewart charge offensive FOUL (2 PF),"[1630191, 1629684]",1610612765.0,DET,charge,,,Stewart,I. Stewart,,,,,,,,,,,201638.0,2.0,0.0,Williams,1629684.0,,,,,,,,,,
575,PT04M33.00S,2022-02-05T02:05:06.6Z,4,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,74,93,2022-02-05T02:05:06Z,5640000,,,0,,I. Stewart offensive foul TURNOVER (3 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,201638.0,,,,,,,,,3.0,,,,,
576,PT04M20.00S,2022-02-05T02:05:34.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629641,12.565703022339028,4.6568627450980395,1610612738,74,96,2022-02-05T02:06:10Z,5650000,227.0,66.0,1,left,R. Langford 3PT  (9 PTS) (R. Williams III 4 AST),"[1629641, 1629057]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.6,Made,9.0,R. Williams III,1629057.0,4.0,,,,,,,,,,,,,,,
578,PT04M07.00S,2022-02-05T02:05:48.0Z,4,REGULAR,2pt,Jump Shot,[],1630165,90.62089356110381,69.85294117647058,1610612765,74,96,2022-02-05T02:10:26Z,5670000,99.0,36.0,1,right,MISS K. Hayes 10' fadeaway Shot,[1630165],1610612765.0,DET,fadeaway,,,Hayes,K. Hayes,,,,,10.55,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M07.00S,2022-02-05T02:05:48.0Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,74,96,2022-02-05T02:06:13Z,5680000,,,0,,I. Stewart REBOUND (Off:8 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,578.0,15.0,7.0,8.0,,,,,,
580,PT04M04.00S,2022-02-05T02:05:53.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,74,96,2022-02-05T02:05:53Z,5690000,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
581,PT04M04.00S,2022-02-05T02:05:56.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,74,96,2022-02-05T02:05:56Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,580.0,,,,,,,,,
582,PT04M04.00S,2022-02-05T02:05:58.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,74,96,2022-02-05T02:05:58Z,5710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M04.00S,2022-02-05T02:05:59.8Z,4,REGULAR,substitution,out,[],1626196,,,1610612765,74,96,2022-02-05T02:06:13Z,5720000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M04.00S,2022-02-05T02:05:59.8Z,4,REGULAR,substitution,out,[],1629057,,,1610612765,74,96,2022-02-05T02:06:13Z,5730000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M04.00S,2022-02-05T02:05:59.8Z,4,REGULAR,substitution,out,[],203471,,,1610612765,74,96,2022-02-05T02:06:13Z,5740000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M04.00S,2022-02-05T02:05:59.8Z,4,REGULAR,substitution,in,[],1630202,,,1610612765,74,96,2022-02-05T02:06:13Z,5750000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M04.00S,2022-02-05T02:05:59.8Z,4,REGULAR,substitution,in,[],1628981,,,1610612765,74,96,2022-02-05T02:06:13Z,5760000,,,0,,SUB in: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M04.00S,2022-02-05T02:05:59.8Z,4,REGULAR,substitution,in,[],1630174,,,1610612765,74,96,2022-02-05T02:06:13Z,5770000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M00.00S,2022-02-05T02:06:29.6Z,4,REGULAR,foul,personal,['3freethrow'],1629684,,,1610612765,74,96,2022-02-05T02:06:44Z,5780000,,,0,,G. Williams shooting personal FOUL (2 PF) (Bey 3 FT),"[1629684, 1630180]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,201638.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,
591,PT04M00.00S,2022-02-05T02:07:04.4Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],1630180,,,1610612765,75,96,2022-02-05T02:07:36Z,5800000,,,0,,S. Bey Free Throw 1 of 3 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
592,PT04M00.00S,2022-02-05T02:07:04.4Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],1630180,,,1610612765,76,96,2022-02-05T02:07:36Z,5810000,,,0,,S. Bey Free Throw 2 of 3 (13 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
593,PT04M00.00S,2022-02-05T02:07:04.4Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],1630180,,,1610612765,76,96,2022-02-05T02:07:36Z,5820000,,,0,,MISS S. Bey Free Throw 3 of 3,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
594,PT03M57.00S,2022-02-05T02:07:07.4Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,76,96,2022-02-05T02:07:36Z,5830000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,593.0,1.0,1.0,0.0,,,,,,
595,PT03M48.00S,2022-02-05T02:07:38.6Z,4,REGULAR,3pt,Jump Shot,[],1630174,27.020367936925098,77.69607843137256,1610612738,76,96,2022-02-05T02:07:57Z,5840000,-138.0,201.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,,
596,PT03M44.00S,2022-02-05T02:07:42.1Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,76,96,2022-02-05T02:07:42Z,5850000,,,0,,H. Diallo REBOUND (Off:6 Def:5),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,595.0,11.0,5.0,6.0,,,,,,
597,PT03M38.00S,2022-02-05T02:07:48.1Z,4,REGULAR,3pt,Jump Shot,[],1630165,67.09921156373193,33.82352941176471,1610612765,76,96,2022-02-05T02:08:01Z,5860000,-81.0,257.0,1,right,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,,
598,PT03M35.00S,2022-02-05T02:07:51.1Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,76,96,2022-02-05T02:08:01Z,5870000,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,597.0,2.0,2.0,0.0,,,,,,
599,PT03M24.00S,2022-02-05T02:08:02.8Z,4,REGULAR,3pt,Jump Shot,[],1629684,32.14520367936925,55.392156862745104,1610612738,76,96,2022-02-05T02:08:07Z,5880000,-27.0,250.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
600,PT03M21.00S,2022-02-05T02:08:05.3Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,76,96,2022-02-05T02:08:05Z,5890000,,,0,,H. Diallo REBOUND (Off:6 Def:6),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,599.0,12.0,6.0,6.0,,,,,,
601,PT03M15.00S,2022-02-05T02:08:12.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,83.52496714848883,34.80392156862745,1610612765,78,96,2022-02-05T02:08:19Z,5900000,-76.0,102.0,1,right,H. Diallo 12' driving floating Jump Shot (19 PTS),[1628977],1610612765.0,DET,driving floating,,,Diallo,H. Diallo,,,,,12.75,Made,19.0,,,,,,,,,,,,,,,,,,
602,PT02M53.00S,2022-02-05T02:08:34.0Z,4,REGULAR,turnover,bad pass,[],1630174,,,1610612738,78,96,2022-02-05T02:08:38Z,5910000,,,0,,A. Nesmith bad pass TURNOVER (1 TO),"[1630174, 1628402]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,1.0,,,Jackson,1628402.0,
603,PT02M53.00S,2022-02-05T02:08:34.0Z,4,REGULAR,steal,,[],1628402,,,1610612765,78,96,2022-02-05T02:08:36Z,5920000,,,0,,F. Jackson STEAL (2 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M49.00S,2022-02-05T02:08:40.2Z,4,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,78,96,2022-02-05T02:08:47Z,5930000,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (1 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,,,,,,,1148.0,,,,,,,,,1.0,,,,,
605,PT02M49.00S,2022-02-05T02:08:44.2Z,4,REGULAR,substitution,out,[],1628402,,,1610612738,78,96,2022-02-05T02:08:50Z,5940000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M49.00S,2022-02-05T02:08:44.2Z,4,REGULAR,substitution,in,[],203585,,,1610612738,78,96,2022-02-05T02:08:50Z,5950000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M27.00S,2022-02-05T02:09:13.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,12.828515111695138,97.05882352941177,1610612738,78,96,2022-02-05T02:10:36Z,5960000,-235.0,68.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,,
608,PT02M24.00S,2022-02-05T02:09:16.1Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,78,96,2022-02-05T02:09:16Z,5970000,,,0,,H. Diallo REBOUND (Off:6 Def:7),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,607.0,13.0,7.0,6.0,,,,,,
609,PT02M19.00S,2022-02-05T02:09:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.62089356110381,55.88235294117647,1610612765,80,96,2022-02-05T02:13:10Z,5980000,29.0,36.0,1,right,S. Bey driving Layup (15 PTS),[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,4.62,Made,15.0,,,,,,,,,,,,,,,,,,
610,PT02M19.00S,2022-02-05T02:09:31.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630202,,,1610612765,80,96,2022-02-05T02:09:38Z,5990000,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Bey 1 FT),"[1630202, 1630180]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,1148.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,
612,PT02M19.00S,2022-02-05T02:09:39.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612765,80,96,2022-02-05T02:09:55Z,6010000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M19.00S,2022-02-05T02:09:39.8Z,4,REGULAR,substitution,in,[],202683,,,1610612765,80,96,2022-02-05T02:09:55Z,6020000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M19.00S,2022-02-05T02:09:58.1Z,4,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,81,96,2022-02-05T02:09:58Z,6030000,,,0,,S. Bey Free Throw 1 of 1 (16 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
617,PT02M03.00S,2022-02-05T02:10:15.7Z,4,REGULAR,2pt,Jump Shot,[],1628981,14.011169513797633,23.284313725490197,1610612738,81,96,2022-02-05T02:10:42Z,6040000,134.0,79.0,1,left,MISS B. Fernando 15' Jump Shot,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,15.53,Missed,,,,,,,,,,,,,,,,,,,
618,PT02M03.00S,2022-02-05T02:10:15.7Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,81,96,2022-02-05T02:10:42Z,6050000,,,0,,H. Diallo REBOUND (Off:6 Def:8),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,617.0,14.0,8.0,6.0,,,,,,
619,PT01M52.00S,2022-02-05T02:10:26.6Z,4,REGULAR,3pt,Jump Shot,[],1630180,80.23981603153744,6.61764705882353,1610612765,84,96,2022-02-05T02:10:45Z,6060000,-217.0,133.0,1,right,S. Bey 25' 3PT  (19 PTS) (K. Hayes 5 AST),"[1630180, 1630165]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.45,Made,19.0,K. Hayes,1630165.0,5.0,,,,,,,,,,,,,,,
621,PT01M52.00S,2022-02-05T02:10:35.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,84,96,2022-02-05T02:10:35Z,6080000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
