actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
365,PT10M44.00S,2022-02-04T01:25:02.7Z,3,REGULAR,2pt,Jump Shot,[],1626157,25.673455978975028,33.82352941176471,1610612750,69,67,2022-02-04T01:25:07Z,3560000,81.0,189.0,1,left,MISS K. Towns 20' step back Shot,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,20.54,Missed,,,,,,,,,,,,,,,,,,,
366,PT10M42.00S,2022-02-04T01:25:04.7Z,3,REGULAR,rebound,defensive,[],203924,,,1610612765,69,67,2022-02-04T01:25:07Z,3570000,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,365.0,2.0,2.0,0.0,,,,,,,,,
367,PT10M32.00S,2022-02-04T01:25:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630180,74.29369250985545,16.666666666666657,1610612765,69,67,2022-02-04T01:25:20Z,3580000,-167.0,189.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
368,PT10M28.00S,2022-02-04T01:25:19.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,69,67,2022-02-04T01:25:20Z,3590000,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,367.0,5.0,4.0,1.0,,,,,,,,,
369,PT10M24.00S,2022-02-04T01:25:23.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,33.42641261498029,44.607843137254896,1610612750,69,67,2022-02-04T01:25:31Z,3600000,27.0,262.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
370,PT10M18.00S,2022-02-04T01:25:29.4Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,69,67,2022-02-04T01:25:31Z,3610000,,,0,,S. Bey REBOUND (Off:4 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,369.0,8.0,4.0,4.0,,,,,,,,,
371,PT10M05.00S,2022-02-04T01:25:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,91.77069645203679,53.431372549019606,1610612765,69,67,2022-02-04T01:25:47Z,3620000,17.0,25.0,1,right,MISS I. Stewart Layup - blocked,"[1630191, 1629020]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,3.03,Missed,,,,,Vanderbilt,1629020.0,,,,,,,,,,,,,
372,PT10M05.00S,2022-02-04T01:25:42.5Z,3,REGULAR,block,,[],1629020,,,1610612765,69,67,2022-02-04T01:25:45Z,3630000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT10M02.00S,2022-02-04T01:25:45.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,69,67,2022-02-04T01:25:47Z,3640000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,371.0,6.0,5.0,1.0,,,,,,,,,
374,PT10M01.00S,2022-02-04T01:25:49.4Z,3,REGULAR,turnover,double dribble,[],201976,,,1610612750,69,67,2022-02-04T01:26:30Z,3650000,,,0,,P. Beverley double dribble TURNOVER (1 TO),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,1.0,,,1627534.0,,,,,
375,PT09M55.00S,2022-02-04T01:26:11.6Z,3,REGULAR,turnover,out-of-bounds,[],202709,,,1610612765,69,67,2022-02-04T01:26:55Z,3660000,,,0,,C. Joseph bad pass out-of-bounds TURNOVER (2 TO),[202709],1610612765.0,DET,bad pass,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,2.0,,,201245.0,,,,,
376,PT09M40.00S,2022-02-04T01:26:31.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,8.459264126149804,49.26470588235294,1610612750,69,69,2022-02-04T01:27:40Z,3670000,4.0,27.0,1,left,A. Edwards driving bank Jump Shot (14 PTS) (P. Beverley 7 AST),"[1630162, 201976]",1610612750.0,MIN,driving bank,,,Edwards,A. Edwards,,,,,2.73,Made,14.0,P. Beverley,201976.0,7.0,,,,,,,,,,,,,,,
378,PT09M40.00S,2022-02-04T01:26:43.7Z,3,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612765,69,69,2022-02-04T01:26:56Z,3690000,,,0,,A. Edwards technical FOUL (1 Tech),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,1830.0,1.0,1.0,,,
379,PT09M40.00S,2022-02-04T01:26:56.9Z,3,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,69,69,2022-02-04T01:26:57Z,3700000,,,0,,MISS J. Grant technical Free Throw 1 of 1,[203924],1610612765.0,DET,technical,,,Grant,J. Grant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
380,PT09M40.00S,2022-02-04T01:26:56.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,69,69,2022-02-04T01:26:57Z,3710000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,379.0,,,,,,,,,,,,
381,PT09M25.00S,2022-02-04T01:27:21.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,93.08475689881735,52.69607843137255,1610612765,71,69,2022-02-04T01:28:03Z,3720000,13.0,13.0,1,right,J. Grant driving DUNK (15 PTS) (R. McGruder 1 AST),"[203924, 203585]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,1.84,Made,15.0,R. McGruder,203585.0,1.0,,,,,,,,,,,,,,,
383,PT09M25.00S,2022-02-04T01:27:28.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,71,69,2022-02-04T01:27:47Z,3740000,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,
384,PT09M14.00S,2022-02-04T01:27:46.8Z,3,REGULAR,foul,personal,[],203585,,,1610612750,71,69,2022-02-04T01:28:13Z,3750000,,,0,,R. McGruder personal FOUL (2 PF),"[203585, 1626157]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Towns,1626157.0,
386,PT09M04.00S,2022-02-04T01:28:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,11.350197109067011,50.73529411764706,1610612750,71,69,2022-02-04T01:28:18Z,3770000,-4.0,54.0,1,left,MISS A. Edwards driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,5.43,Missed,,,,,,,,,,,,,,,,,,,
387,PT09M02.00S,2022-02-04T01:28:12.5Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,71,69,2022-02-04T01:28:12Z,3780000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,386.0,2.0,1.0,1.0,,,,,,,,,
388,PT08M59.00S,2022-02-04T01:28:15.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,6.225361366622863,47.79411764705882,1610612750,71,71,2022-02-04T01:28:24Z,3790000,11.0,6.0,1,left,J. Vanderbilt reverse Layup (11 PTS) (J. McDaniels 2 AST),"[1629020, 1630183]",1610612750.0,MIN,reverse,,,Vanderbilt,J. Vanderbilt,,,,,1.25,Made,11.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,,
390,PT08M46.00S,2022-02-04T01:28:31.8Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612765,71,71,2022-02-04T01:28:40Z,3810000,,,0,,P. Beverley shooting personal FOUL (1 PF) (Bey 2 FT),"[201976, 1630180]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,201245.0,1.0,1.0,Bey,1630180.0,
392,PT08M46.00S,2022-02-04T01:29:01.7Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,71,71,2022-02-04T01:29:01Z,3830000,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
393,PT08M46.00S,2022-02-04T01:29:01.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,71,71,2022-02-04T01:29:01Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,392.0,,,,,,,,,,,,
394,PT08M46.00S,2022-02-04T01:29:16.3Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,72,71,2022-02-04T01:29:16Z,3850000,,,0,,S. Bey Free Throw 2 of 2 (14 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
395,PT08M33.00S,2022-02-04T01:29:31.0Z,3,REGULAR,3pt,Jump Shot,[],1630162,28.43298291721419,19.117647058823522,1610612750,72,71,2022-02-04T01:29:51Z,3860000,154.0,215.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M28.00S,2022-02-04T01:29:36.0Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,72,71,2022-02-04T01:29:36Z,3870000,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,395.0,3.0,3.0,0.0,,,,,,,,,
397,PT08M26.00S,2022-02-04T01:29:41.3Z,3,REGULAR,foul,personal,[],1630162,,,1610612765,72,71,2022-02-04T01:29:49Z,3880000,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 203924]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,201245.0,2.0,1.0,Grant,203924.0,
399,PT08M11.00S,2022-02-04T01:30:10.9Z,3,REGULAR,3pt,Jump Shot,[],203585,81.91524310118265,96.07843137254902,1610612765,75,71,2022-02-04T01:30:14Z,3900000,230.0,117.0,1,right,R. McGruder 25' 3PT  (6 PTS) (J. Grant 1 AST),"[203585, 203924]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,25.86,Made,6.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,,
401,PT07M57.00S,2022-02-04T01:30:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.831143232588701,53.67647058823529,1610612750,75,73,2022-02-04T01:30:31Z,3920000,-18.0,2.0,1,left,A. Edwards driving reverse Layup (16 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,1.85,Made,16.0,,,,,,,,,,,,,,,,,,
402,PT07M40.00S,2022-02-04T01:30:41.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,85.3318002628121,36.029411764705884,1610612765,77,73,2022-02-04T01:31:09Z,3930000,-70.0,85.0,1,right,S. Bey 11' pullup Jump Shot (16 PTS),[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,11.04,Made,16.0,,,,,,,,,,,,,,,,,,
404,PT07M24.00S,2022-02-04T01:30:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.619579500657039,52.69607843137255,1610612750,77,75,2022-02-04T01:31:03Z,3950000,-13.0,10.0,1,left,A. Edwards driving Layup (18 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.66,Made,18.0,,,,,,,,,,,,,,,,,,
405,PT07M04.00S,2022-02-04T01:31:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,89.6681997371879,59.80392156862745,1610612765,79,75,2022-02-04T01:31:22Z,3960000,49.0,45.0,1,right,S. Bey 6' floating Jump Shot (18 PTS) (I. Stewart 1 AST),"[1630180, 1630191]",1610612765.0,DET,floating,,,Bey,S. Bey,,,,,6.63,Made,18.0,I. Stewart,1630191.0,1.0,,,,,,,,,,,,,,,
407,PT06M47.00S,2022-02-04T01:31:38.8Z,3,REGULAR,foul,personal,[],1630191,,,1610612750,79,75,2022-02-04T01:31:51Z,3980000,,,0,,I. Stewart personal FOUL (2 PF),"[1630191, 1626157]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Towns,1626157.0,
409,PT06M47.00S,2022-02-04T01:31:50.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,79,75,2022-02-04T01:31:50Z,4000000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M39.00S,2022-02-04T01:34:53.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,14.50394218134035,41.42156862745098,1610612750,79,75,2022-02-04T01:34:59Z,4010000,43.0,84.0,1,left,MISS P. Beverley 9' floating Shot,[201976],1610612750.0,MIN,floating,,,Beverley,P. Beverley,,,,,9.41,Missed,,,,,,,,,,,,,,,,,,,
411,PT06M37.00S,2022-02-04T01:34:55.9Z,3,REGULAR,rebound,defensive,[],203924,,,1610612765,79,75,2022-02-04T01:34:59Z,4020000,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,410.0,3.0,3.0,0.0,,,,,,,,,
412,PT06M26.00S,2022-02-04T01:35:07.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,66.5407358738502,52.205882352941174,1610612765,79,75,2022-02-04T01:35:13Z,4030000,11.0,262.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
413,PT06M22.00S,2022-02-04T01:35:11.4Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,79,75,2022-02-04T01:35:13Z,4040000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,412.0,4.0,3.0,1.0,,,,,,,,,
414,PT06M16.00S,2022-02-04T01:35:19.3Z,3,REGULAR,foul,personal,['2freethrow'],203585,,,1610612750,79,75,2022-02-04T01:35:34Z,4050000,,,0,,R. McGruder shooting personal FOUL (3 PF) (Edwards 2 FT),"[203585, 1630162]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Edwards,1630162.0,
416,PT06M16.00S,2022-02-04T01:35:40.7Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,79,76,2022-02-04T01:35:40Z,4070000,,,0,,A. Edwards Free Throw 1 of 2 (19 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
417,PT06M16.00S,2022-02-04T01:35:57.6Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,79,77,2022-02-04T01:35:57Z,4080000,,,0,,A. Edwards Free Throw 2 of 2 (20 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
418,PT06M00.00S,2022-02-04T01:36:14.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,83.88633377135349,59.31372549019608,1610612765,79,77,2022-02-04T01:36:19Z,4090000,47.0,99.0,1,right,MISS I. Stewart 10' Jump Shot,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,10.94,Missed,,,,,,,,,,,,,,,,,,,
419,PT05M58.00S,2022-02-04T01:36:16.3Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,79,77,2022-02-04T01:36:19Z,4100000,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,418.0,4.0,4.0,0.0,,,,,,,,,
420,PT05M49.00S,2022-02-04T01:36:25.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,23.176741130091983,92.15686274509804,1610612750,79,77,2022-02-04T01:36:29Z,4110000,-211.0,165.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
421,PT05M46.00S,2022-02-04T01:36:28.9Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,79,77,2022-02-04T01:36:29Z,4120000,,,0,,S. Bey REBOUND (Off:4 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,420.0,9.0,5.0,4.0,,,,,,,,,
422,PT05M38.00S,2022-02-04T01:36:35.8Z,3,REGULAR,3pt,Jump Shot,[],203924,94.13600525624179,3.1862745098039227,1610612765,82,77,2022-02-04T01:36:40Z,4130000,-234.0,3.0,1,right,J. Grant 3PT  (18 PTS) (R. McGruder 2 AST),"[203924, 203585]",1610612765.0,DET,,,,Grant,J. Grant,,,,,23.41,Made,18.0,R. McGruder,203585.0,2.0,,,,,,,,,,,,,,,
424,PT05M17.00S,2022-02-04T01:37:00.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612750,82,77,2022-02-04T01:37:14Z,4150000,,,0,,J. Grant shooting personal FOUL (2 PF) (Vanderbilt 2 FT),"[203924, 1629020]",1610612765.0,DET,shooting,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Vanderbilt,1629020.0,
426,PT05M17.00S,2022-02-04T01:37:21.0Z,3,REGULAR,freethrow,1 of 2,[],1629020,,,1610612750,82,78,2022-02-04T01:40:30Z,4170000,,,0,,J. Vanderbilt Free Throw 1 of 2 (12 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
435,PT05M17.00S,2022-02-04T01:37:21.0Z,3,REGULAR,freethrow,2 of 2,[],1629020,,,1610612750,82,79,2022-02-04T01:40:30Z,4175000,,,0,,J. Vanderbilt Free Throw 2 of 2 (13 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
427,PT05M17.00S,2022-02-04T01:37:22.7Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,82,79,2022-02-04T01:40:30Z,4180000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M17.00S,2022-02-04T01:37:22.7Z,3,REGULAR,substitution,out,[],203585,,,1610612765,82,79,2022-02-04T01:40:30Z,4190000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M17.00S,2022-02-04T01:37:22.7Z,3,REGULAR,substitution,out,[],1630162,,,1610612765,82,79,2022-02-04T01:40:30Z,4200000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M17.00S,2022-02-04T01:37:22.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612765,82,79,2022-02-04T01:40:30Z,4210000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M17.00S,2022-02-04T01:37:22.7Z,3,REGULAR,substitution,in,[],1628402,,,1610612765,82,79,2022-02-04T01:40:30Z,4220000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M17.00S,2022-02-04T01:37:22.7Z,3,REGULAR,substitution,in,[],203482,,,1610612765,82,79,2022-02-04T01:40:30Z,4230000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M17.00S,2022-02-04T01:37:22.7Z,3,REGULAR,substitution,in,[],1629162,,,1610612765,82,79,2022-02-04T01:40:30Z,4240000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M17.00S,2022-02-04T01:37:22.7Z,3,REGULAR,substitution,in,[],1627736,,,1610612765,82,79,2022-02-04T01:40:30Z,4250000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M03.00S,2022-02-04T01:38:04.5Z,3,REGULAR,3pt,Jump Shot,[],1628402,91.50788436268068,97.79411764705883,1610612765,85,79,2022-02-04T01:39:42Z,4255000,239.0,27.0,1,right,F. Jackson 24' 3PT  (15 PTS) (S. Bey 6 AST),"[1628402, 1630180]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,24.06,Made,15.0,S. Bey,1630180.0,6.0,,,,,,,,,,,,,,,
438,PT04M54.00S,2022-02-04T01:38:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.853482260183966,48.0392156862745,1610612750,85,81,2022-02-04T01:41:54Z,4290000,10.0,31.0,1,left,K. Towns driving Layup (12 PTS) (J. McLaughlin 3 AST),"[1626157, 1629162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,3.22,Made,12.0,J. McLaughlin,1629162.0,3.0,,,,,,,,,,,,,,,
440,PT04M47.00S,2022-02-04T01:38:14.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203482,75.34494086727989,90.44117647058823,1610612765,85,81,2022-02-04T01:42:38Z,4310000,202.0,179.0,1,right,MISS K. Olynyk 27' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
441,PT04M45.00S,2022-02-04T01:38:16.7Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,85,81,2022-02-04T01:42:38Z,4320000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,440.0,5.0,4.0,1.0,,,,,,,,,
442,PT04M37.00S,2022-02-04T01:38:20.7Z,3,REGULAR,substitution,out,[],201976,,,1610612750,85,81,2022-02-04T01:38:32Z,4330000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M37.00S,2022-02-04T01:38:20.7Z,3,REGULAR,substitution,in,[],1630162,,,1610612750,85,81,2022-02-04T01:38:32Z,4340000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M37.00S,2022-02-04T01:38:36.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612750,85,81,2022-02-04T01:38:56Z,4350000,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Towns 2 FT),"[203482, 1626157]",1610612765.0,DET,shooting,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Towns,1626157.0,
446,PT04M37.00S,2022-02-04T01:39:06.6Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,85,82,2022-02-04T01:39:06Z,4370000,,,0,,K. Towns Free Throw 1 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
447,PT04M37.00S,2022-02-04T01:39:07.4Z,3,REGULAR,substitution,out,[],203924,,,1610612750,85,82,2022-02-04T01:39:12Z,4380000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M37.00S,2022-02-04T01:39:07.4Z,3,REGULAR,substitution,in,[],1626168,,,1610612750,85,82,2022-02-04T01:39:12Z,4390000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M37.00S,2022-02-04T01:39:30.8Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,85,83,2022-02-04T01:39:30Z,4400000,,,0,,K. Towns Free Throw 2 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
450,PT04M21.00S,2022-02-04T01:39:48.4Z,3,REGULAR,3pt,Jump Shot,[],1628402,66.80354796320631,60.049019607843135,1610612765,85,83,2022-02-04T01:39:58Z,4410000,50.0,260.0,1,right,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
451,PT04M18.00S,2022-02-04T01:39:51.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,85,83,2022-02-04T01:39:58Z,4420000,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,450.0,7.0,6.0,1.0,,,,,,,,,
452,PT04M10.00S,2022-02-04T01:39:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.831143232588701,54.411764705882355,1610612750,85,85,2022-02-04T01:41:08Z,4430000,-22.0,2.0,1,left,K. Towns cutting Layup (16 PTS) (J. McLaughlin 4 AST),"[1626157, 1629162]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,2.22,Made,16.0,J. McLaughlin,1629162.0,4.0,,,,,,,,,,,,,,,
454,PT03M55.00S,2022-02-04T01:40:13.4Z,3,REGULAR,3pt,Jump Shot,[],203482,69.1688567674113,77.20588235294117,1610612765,85,85,2022-02-04T01:40:18Z,4450000,136.0,237.0,1,right,MISS K. Olynyk 27' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,27.35,Missed,,,,,,,,,,,,,,,,,,,
455,PT03M53.00S,2022-02-04T01:40:15.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,85,85,2022-02-04T01:40:18Z,4460000,,,0,,K. Towns REBOUND (Off:1 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,454.0,8.0,7.0,1.0,,,,,,,,,
