actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
373,PT07M38.00S,2021-11-24T01:30:16.7Z,3,REGULAR,foul,offensive,[],202710,,,1610612748,59,52,2021-11-24T01:30:32Z,3620000,,,0,,J. Butler offensive FOUL (1 PF),"[202710, 1630180]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,2530.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,,
375,PT07M38.00S,2021-11-24T01:30:16.7Z,3,REGULAR,turnover,offensive foul,[],202710,,,1610612748,59,52,2021-11-24T01:30:16Z,3640000,,,0,,J. Butler offensive foul TURNOVER (2 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,2530.0,,,,,,,,,,,,,,,2.0,,,,,
376,PT07M17.00S,2021-11-24T01:30:48.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202709,85.5946123521682,60.78431372549019,1610612765,61,52,2021-11-24T01:30:53Z,3650000,54.0,83.0,1,right,C. Joseph 9' fadeaway Jump Shot (7 PTS),[202709],1610612765.0,DET,fadeaway,,,Joseph,C. Joseph,,,,,,,,,,9.89,Made,7.0,,,,,,,,,,,,,
377,PT06M59.00S,2021-11-24T01:31:07.0Z,3,REGULAR,3pt,Jump Shot,[],202710,12.401445466491452,96.07843137254902,1610612748,61,52,2021-11-24T01:31:11Z,3660000,-230.0,64.0,1,left,MISS J. Butler pullup 3PT,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,,,,,,23.92,Missed,,,,,,,,,,,,,,
378,PT06M55.00S,2021-11-24T01:31:11.0Z,3,REGULAR,rebound,defensive,[],203924,,,1610612765,61,52,2021-11-24T01:31:11Z,3670000,,,0,,J. Grant REBOUND (Off:1 Def:4),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,377.0,5.0,4.0,1.0,,,,,,
379,PT06M51.00S,2021-11-24T01:31:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203924,64.1754270696452,58.088235294117645,1610612765,61,52,2021-11-24T01:31:29Z,3680000,40.0,284.0,1,right,MISS J. Grant 28' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,28.72,Missed,,,,,,,,,,,,,,
380,PT06M47.00S,2021-11-24T01:31:19.2Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,61,52,2021-11-24T01:31:29Z,3690000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,379.0,3.0,3.0,0.0,,,,,,
381,PT06M38.00S,2021-11-24T01:31:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,13.584099868593952,48.0392156862745,1610612748,61,52,2021-11-24T01:31:33Z,3700000,10.0,75.0,1,left,MISS J. Butler 7' floating Shot,[202710],1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,,,,,,7.58,Missed,,,,,,,,,,,,,,
382,PT06M33.00S,2021-11-24T01:31:32.9Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,61,52,2021-11-24T01:31:32Z,3710000,,,0,,B. Adebayo REBOUND (Off:3 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,381.0,6.0,3.0,3.0,,,,,,
383,PT06M31.00S,2021-11-24T01:31:34.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,6.750985545335084,60.294117647058826,1610612748,61,54,2021-11-24T01:32:50Z,3720000,-51.0,11.0,1,left,B. Adebayo putback Layup (10 PTS),[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,,,,,,5.27,Made,10.0,,,,,,,,,,,,,
384,PT06M29.00S,2021-11-24T01:31:45.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,61,54,2021-11-24T01:31:45Z,3730000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M12.00S,2021-11-24T01:35:01.1Z,3,REGULAR,foul,personal,[],202710,,,1610612765,61,54,2021-11-24T01:35:44Z,3740000,,,0,,J. Butler personal FOUL (2 PF),"[202710, 1630180]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,2530.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,,
387,PT05M58.00S,2021-11-24T01:36:01.8Z,3,REGULAR,3pt,Jump Shot,[],202709,64.30683311432327,63.48039215686275,1610612765,61,54,2021-11-24T01:36:05Z,3760000,67.0,283.0,1,right,MISS C. Joseph 29' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,29.09,Missed,,,,,,,,,,,,,,
388,PT05M54.00S,2021-11-24T01:36:05.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,61,54,2021-11-24T01:36:05Z,3770000,,,0,,B. Adebayo REBOUND (Off:3 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,387.0,7.0,4.0,3.0,,,,,,
389,PT05M49.00S,2021-11-24T01:36:12.8Z,3,REGULAR,foul,offensive,[],1629130,,,1610612748,61,54,2021-11-24T01:36:25Z,3780000,,,0,,D. Robinson offensive FOUL (3 PF),"[1629130, 1628402]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,2530.0,3.0,0.0,Jackson,1628402.0,,,,,,,,,,,,,,,,
391,PT05M49.00S,2021-11-24T01:36:12.8Z,3,REGULAR,turnover,offensive foul,[],1629130,,,1610612748,61,54,2021-11-24T01:36:12Z,3800000,,,0,,D. Robinson offensive foul TURNOVER (1 TO),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,2530.0,,,,,,,,,,,,,,,1.0,,,,,
392,PT05M49.00S,2021-11-24T01:36:23.8Z,3,REGULAR,substitution,out,[],200768,,,1610612765,61,54,2021-11-24T01:36:26Z,3810000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M49.00S,2021-11-24T01:36:23.8Z,3,REGULAR,substitution,in,[],1629639,,,1610612765,61,54,2021-11-24T01:36:26Z,3820000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M31.00S,2021-11-24T01:36:50.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,67.06636005256242,31.617647058823522,1610612765,61,54,2021-11-24T01:37:00Z,3830000,-92.0,257.0,1,right,MISS S. Bey 27' step back 3PT,[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,,,,,,27.3,Missed,,,,,,,,,,,,,,
395,PT05M25.00S,2021-11-24T01:36:56.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,61,54,2021-11-24T01:37:26Z,3840000,,,0,,B. Adebayo REBOUND (Off:3 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,394.0,8.0,5.0,3.0,,,,,,
396,PT05M13.00S,2021-11-24T01:37:08.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,8.196452036793687,2.941176470588232,1610612748,61,54,2021-11-24T01:37:12Z,3850000,235.0,25.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,23.66,Missed,,,,,,,,,,,,,,
397,PT05M11.00S,2021-11-24T01:37:10.6Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,61,54,2021-11-24T01:37:10Z,3860000,,,0,,J. Butler REBOUND (Off:3 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,396.0,7.0,4.0,3.0,,,,,,
398,PT05M08.00S,2021-11-24T01:37:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,6.750985545335084,39.950980392156865,1610612748,61,56,2021-11-24T01:38:06Z,3870000,50.0,11.0,1,left,J. Butler putback Layup (12 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,,,,,,5.14,Made,12.0,,,,,,,,,,,,,
399,PT04M52.00S,2021-11-24T01:37:29.2Z,3,REGULAR,3pt,Jump Shot,[],1628402,86.51445466491458,96.32352941176471,1610612765,64,56,2021-11-24T01:37:33Z,3880000,232.0,74.0,1,right,F. Jackson 24' 3PT  (9 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,24.32,Made,9.0,,,,,,,,,,,,,
400,PT04M39.00S,2021-11-24T01:37:42.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,7.145203679369246,51.96078431372549,1610612748,64,58,2021-11-24T01:37:48Z,3890000,-10.0,15.0,1,left,B. Adebayo DUNK (12 PTS) (J. Butler 5 AST),"[1628389, 202710]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,1.77,Made,12.0,J. Butler,202710.0,5.0,,,,,,,,,,
402,PT04M29.00S,2021-11-24T01:37:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,80.99540078843627,45.833333333333336,1610612765,66,58,2021-11-24T01:37:57Z,3910000,-21.0,126.0,1,right,T. Lyles 12' floating Jump Shot (4 PTS) (C. Joseph 7 AST),"[1626168, 202709]",1610612765.0,DET,floating,,,Lyles,T. Lyles,,,,,,,,,,12.78,Made,4.0,C. Joseph,202709.0,7.0,,,,,,,,,,
404,PT04M08.00S,2021-11-24T01:38:12.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,13.84691195795007,41.91176470588235,1610612748,66,58,2021-11-24T01:38:16Z,3930000,40.0,78.0,1,left,MISS T. Herro 8' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,,,,,,8.76,Missed,,,,,,,,,,,,,,
405,PT04M06.00S,2021-11-24T01:38:14.9Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,66,58,2021-11-24T01:38:16Z,3940000,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,404.0,4.0,3.0,1.0,,,,,,
406,PT03M52.00S,2021-11-24T01:38:29.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628402,82.70367936925098,45.58823529411765,1610612765,68,58,2021-11-24T01:38:35Z,3950000,-22.0,110.0,1,right,F. Jackson 11' pullup Jump Shot (11 PTS),[1628402],1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,,,,,,11.23,Made,11.0,,,,,,,,,,,,,
407,PT03M50.00S,2021-11-24T01:38:38.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,68,58,2021-11-24T01:38:38Z,3960000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M50.00S,2021-11-24T01:40:55.6Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,68,58,2021-11-24T01:41:20Z,3970000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M50.00S,2021-11-24T01:40:55.6Z,3,REGULAR,substitution,out,[],200782,,,1610612748,68,58,2021-11-24T01:41:20Z,3980000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M50.00S,2021-11-24T01:40:55.6Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,68,58,2021-11-24T01:41:20Z,3990000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M50.00S,2021-11-24T01:40:55.6Z,3,REGULAR,substitution,in,[],203473,,,1610612748,68,58,2021-11-24T01:41:20Z,4000000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M27.00S,2021-11-24T01:41:51.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,13.452693823915894,46.07843137254902,1610612748,68,58,2021-11-24T01:41:58Z,4010000,20.0,74.0,1,left,MISS J. Butler 7' driving floating Shot,[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,,,,,,7.66,Missed,,,,,,,,,,,,,,
413,PT03M22.00S,2021-11-24T01:41:56.6Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,68,58,2021-11-24T01:41:58Z,4020000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,412.0,1.0,1.0,0.0,,,,,,
414,PT03M13.00S,2021-11-24T01:42:04.7Z,3,REGULAR,2pt,Jump Shot,[],203924,80.99540078843627,77.20588235294117,1610612765,70,58,2021-11-24T01:42:10Z,4030000,136.0,126.0,1,right,J. Grant 18' Jump Shot (16 PTS) (C. Joseph 8 AST),"[203924, 202709]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,18.55,Made,16.0,C. Joseph,202709.0,8.0,,,,,,,,,,
416,PT02M53.00S,2021-11-24T01:42:24.4Z,3,REGULAR,3pt,Jump Shot,[],1628997,24.885019710906704,12.5,1610612748,70,61,2021-11-24T01:42:29Z,4050000,188.0,181.0,1,left,C. Martin 26' 3PT  (3 PTS) (T. Herro 2 AST),"[1628997, 1629639]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,26.09,Made,3.0,T. Herro,1629639.0,2.0,,,,,,,,,,
418,PT02M34.00S,2021-11-24T01:42:43.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,85.98883048620237,55.14705882352941,1610612765,70,61,2021-11-24T01:42:51Z,4070000,26.0,79.0,1,right,MISS J. Grant 8' floating Shot,[203924],1610612765.0,DET,floating,,,Grant,J. Grant,,,,,,,,,,8.33,Missed,,,,,,,,,,,,,,
419,PT02M34.00S,2021-11-24T01:42:43.9Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612765,70,61,2021-11-24T01:42:51Z,4080000,,,0,,T. Lyles REBOUND (Off:2 Def:5),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,418.0,7.0,5.0,2.0,,,,,,
420,PT02M34.00S,2021-11-24T01:42:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,94.40999984741211,50.0,1610612765,70,61,2021-11-24T01:42:49Z,4090000,0.0,0.0,1,right,MISS T. Lyles tip Layup,[1626168],1610612765.0,DET,tip,,,Lyles,T. Lyles,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
421,PT02M34.00S,2021-11-24T01:42:50.3Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612765,70,61,2021-11-24T01:42:50Z,4100000,,,0,,T. Lyles REBOUND (Off:3 Def:5),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,420.0,8.0,5.0,3.0,,,,,,
422,PT02M34.00S,2021-11-24T01:42:51.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,90.06241787122208,51.22549019607843,1610612765,72,61,2021-11-24T01:44:03Z,4110000,6.0,41.0,1,right,T. Lyles putback Layup (6 PTS),[1626168],1610612765.0,DET,putback,,,Lyles,T. Lyles,,,,,,,,,,4.14,Made,6.0,,,,,,,,,,,,,
424,PT02M34.00S,2021-11-24T01:42:57.8Z,3,REGULAR,foul,personal,['1freethrow'],203473,,,1610612765,72,61,2021-11-24T01:43:15Z,4130000,,,0,,D. Dedmon shooting personal FOUL (2 PF) (Lyles 1 FT),"[203473, 1626168]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,2530.0,2.0,1.0,Lyles,1626168.0,,,,,,,,,,,,,,,,
426,PT02M34.00S,2021-11-24T01:43:07.3Z,3,REGULAR,substitution,out,[],202709,,,1610612765,72,61,2021-11-24T01:43:24Z,4150000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M34.00S,2021-11-24T01:43:07.3Z,3,REGULAR,substitution,in,[],1630240,,,1610612765,72,61,2021-11-24T01:43:24Z,4160000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M34.00S,2021-11-24T01:43:22.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626168,,,1610612765,72,61,2021-11-24T01:43:27Z,4170000,,,0,,MISS T. Lyles Free Throw 1 of 1,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,Missed,,,,,,,,,,,,,,
429,PT02M30.00S,2021-11-24T01:43:26.7Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,72,61,2021-11-24T01:43:27Z,4180000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,428.0,2.0,2.0,0.0,,,,,,
430,PT02M20.00S,2021-11-24T01:43:35.1Z,3,REGULAR,2pt,Jump Shot,[],1629639,10.95597897503285,70.34313725490196,1610612748,72,63,2021-11-24T01:43:41Z,4190000,-102.0,50.0,1,left,T. Herro 11' fadeaway bank Jump Shot (15 PTS),[1629639],1610612748.0,MIA,fadeaway bank,,,Herro,T. Herro,,,,,,,,,,11.35,Made,15.0,,,,,,,,,,,,,
431,PT01M55.00S,2021-11-24T01:43:59.9Z,3,REGULAR,3pt,Jump Shot,[],1630180,75.73915900131406,15.931372549019613,1610612765,72,63,2021-11-24T01:45:22Z,4200000,-170.0,176.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,24.46,Missed,,,,,,,,,,,,,,
439,PT01M44.00S,2021-11-24T01:44:10.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,72,63,2021-11-24T01:45:22Z,4205000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,
432,PT01M44.00S,2021-11-24T01:44:37.6Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,72,63,2021-11-24T01:44:51Z,4210000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT01M44.00S,2021-11-24T01:44:37.6Z,3,REGULAR,substitution,out,[],1629130,,,1610612765,72,63,2021-11-24T01:44:51Z,4220000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M44.00S,2021-11-24T01:44:37.6Z,3,REGULAR,substitution,in,[],1628977,,,1610612765,72,63,2021-11-24T01:44:51Z,4230000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M44.00S,2021-11-24T01:44:37.6Z,3,REGULAR,substitution,in,[],1629216,,,1610612765,72,63,2021-11-24T01:44:51Z,4240000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M44.00S,2021-11-24T01:44:55.2Z,3,REGULAR,jumpball,recovered,[],1628977,,,1610612765,72,63,2021-11-24T01:44:55Z,4250000,,,0,,Jump Ball T. Lyles vs. D. Dedmon: Tip to H. Diallo,"[1628977, 1626168, 203473]",1610612765.0,DET,heldball,H. Diallo,1628977.0,Diallo,H. Diallo,Lyles,1626168.0,Dedmon,203473.0,,,,,,,,,,,,,,,,,,,,,
441,PT01M44.00S,2021-11-24T01:44:57.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,91.11366622864652,43.872549019607845,1610612765,74,63,2021-11-24T01:48:53Z,4290000,-31.0,31.0,1,right,H. Diallo Layup (6 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,4.36,Made,6.0,,,,,,,,,,,,,
443,PT01M44.00S,2021-11-24T01:45:23.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628402,,,1610612748,74,63,2021-11-24T01:45:43Z,4310000,,,0,,F. Jackson shooting personal FOUL (3 PF) (Vincent 2 FT),"[1628402, 1629216]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,2530.0,3.0,0.0,Vincent,1629216.0,,,,,,,,,,,,,,,,
445,PT01M44.00S,2021-11-24T01:45:46.3Z,3,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,74,63,2021-11-24T02:27:57Z,4330000,,,0,,MISS G. Vincent Free Throw 1 of 2,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,Missed,,,,,,,,,,,,,,
456,PT01M44.00S,2021-11-24T01:45:46.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,74,63,2021-11-24T02:27:57Z,4335000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,445.0,,,,,,,,,
446,PT01M44.00S,2021-11-24T01:45:46.3Z,3,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,74,64,2021-11-24T02:27:57Z,4340000,,,0,,G. Vincent Free Throw 2 of 2 (1 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
447,PT01M28.00S,2021-11-24T01:46:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,90.98226018396846,43.872549019607845,1610612765,74,64,2021-11-24T01:46:04Z,4350000,-31.0,32.0,1,right,MISS F. Jackson driving Layup,[1628402],1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,,,,,,4.45,Missed,,,,,,,,,,,,,,
448,PT01M25.00S,2021-11-24T01:46:03.2Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,74,64,2021-11-24T01:46:04Z,4360000,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,447.0,3.0,3.0,0.0,,,,,,
449,PT01M19.00S,2021-11-24T01:46:08.4Z,3,REGULAR,3pt,Jump Shot,[],1629639,25.410643889618925,17.15686274509804,1610612748,74,64,2021-11-24T01:46:12Z,4370000,164.0,186.0,1,left,MISS T. Herro 24' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,24.84,Missed,,,,,,,,,,,,,,
450,PT01M17.00S,2021-11-24T01:46:11.6Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,74,64,2021-11-24T01:46:11Z,4380000,,,0,,D. Dedmon REBOUND (Off:1 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,449.0,4.0,3.0,1.0,,,,,,
451,PT01M05.00S,2021-11-24T01:46:23.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202710,17.000657030223394,86.51960784313725,1610612748,74,64,2021-11-24T01:46:29Z,4390000,-183.0,107.0,1,left,MISS J. Butler 21' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,,,,,,21.18,Missed,,,,,,,,,,,,,,
452,PT01M01.00S,2021-11-24T01:46:26.8Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,74,64,2021-11-24T01:46:26Z,4400000,,,0,,J. Butler REBOUND (Off:4 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,451.0,8.0,4.0,4.0,,,,,,
453,PT01M01.00S,2021-11-24T01:46:29.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630240,,,1610612748,74,64,2021-11-24T01:46:57Z,4410000,,,0,,S. Lee shooting personal FOUL (1 PF) (Butler 2 FT),"[1630240, 202710]",1610612765.0,DET,shooting,,,Lee,S. Lee,,,,,1627526.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,,
455,PT01M01.00S,2021-11-24T01:46:58.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,74,65,2021-11-24T01:47:30Z,4430000,,,0,,J. Butler Free Throw 1 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
522,PT01M01.00S,2021-11-24T01:46:58.9Z,3,REGULAR,substitution,out,[],203924,,,1610612748,74,65,2021-11-24T02:01:05Z,4435000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M01.00S,2021-11-24T01:46:58.9Z,3,REGULAR,substitution,in,[],1628367,,,1610612748,74,65,2021-11-24T02:01:05Z,4437500,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M01.00S,2021-11-24T01:46:58.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,74,65,2021-11-24T01:47:30Z,4440000,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Missed,,,,,,,,,,,,,,
458,PT00M52.00S,2021-11-24T01:47:07.8Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,74,65,2021-11-24T01:47:30Z,4450000,,,0,,T. Lyles REBOUND (Off:3 Def:6),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,457.0,9.0,6.0,3.0,,,,,,
459,PT00M36.00S,2021-11-24T01:47:42.8Z,3,REGULAR,2pt,Jump Shot,[],1628367,72.32260183968462,53.67647058823529,1610612765,74,65,2021-11-24T01:51:16Z,4460000,18.0,208.0,1,right,MISS J. Jackson 20' pullup Shot,[1628367],1610612765.0,DET,pullup,,,Jackson,J. Jackson,,,,,,,,,,20.85,Missed,,,,,,,,,,,,,,
460,PT00M36.00S,2021-11-24T01:47:42.8Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,74,65,2021-11-24T01:57:19Z,4470000,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,459.0,4.0,3.0,1.0,,,,,,
