actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
469,PT02M29.00S,2021-12-18T18:41:54.0Z,3,REGULAR,substitution,in,[],201571,,,1610612745,72,83,2021-12-18T18:41:57Z,4540000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,
470,PT02M29.00S,2021-12-18T18:42:02.1Z,3,REGULAR,substitution,out,[],1630595,,,1610612745,72,83,2021-12-18T18:42:14Z,4550000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
471,PT02M29.00S,2021-12-18T18:42:02.1Z,3,REGULAR,substitution,out,[],201569,,,1610612745,72,83,2021-12-18T18:42:14Z,4560000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
472,PT02M29.00S,2021-12-18T18:42:02.1Z,3,REGULAR,substitution,in,[],1630240,,,1610612745,72,83,2021-12-18T18:42:14Z,4570000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,,,,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,
473,PT02M29.00S,2021-12-18T18:42:02.1Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,72,83,2021-12-18T18:42:14Z,4580000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
474,PT02M29.00S,2021-12-18T18:42:17.1Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,72,84,2021-12-18T18:42:17Z,4590000,,,0,,A. Sengun Free Throw 2 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,5.0,,,,,,,,,
475,PT02M16.00S,2021-12-18T18:42:33.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630165,93.2161629434954,45.58823529411765,1610612765,72,84,2021-12-18T18:52:02Z,4600000,-22.0,11.0,1,right,MISS K. Hayes driving DUNK - blocked,"[1630165, 1630578]",1610612765.0,DET,driving,,,,,,,,,Hayes,K. Hayes,,,2.48,Missed,,,,,,,,,,,,Sengun,1630578.0,
476,PT02M16.00S,2021-12-18T18:42:33.4Z,3,REGULAR,block,,[],1630578,,,1610612765,72,84,2021-12-18T18:42:36Z,4610000,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
477,PT02M16.00S,2021-12-18T18:42:33.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,72,84,2021-12-18T18:42:42Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,
478,PT02M16.00S,2021-12-18T18:42:44.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,72,84,2021-12-18T18:42:44Z,4630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M11.00S,2021-12-18T18:42:52.1Z,3,REGULAR,foul,personal,[],1630578,,,1610612765,72,84,2021-12-18T18:42:59Z,4640000,,,0,,A. Sengun personal FOUL (4 PF),"[1630578, 1630180]",1610612745.0,HOU,,,,,,,201246.0,4.0,0.0,Sengun,A. Sengun,Bey,1630180.0,,,,,,,,,,,,,,,,
481,PT02M02.00S,2021-12-18T18:43:15.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628402,67.19776609724047,56.127450980392155,1610612765,72,84,2021-12-18T18:53:14Z,4660000,31.0,256.0,1,right,MISS F. Jackson 25' pullup 3PT,[1628402],1610612765.0,DET,pullup,,,,,,,,,Jackson,F. Jackson,,,25.76,Missed,,,,,,,,,,,,,,
482,PT02M00.00S,2021-12-18T18:43:17.1Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,72,84,2021-12-18T18:43:20Z,4670000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:6),[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,481.0,8.0,6.0,2.0,,,,,,,,,,
483,PT01M51.00S,2021-12-18T18:43:27.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201571,20.285808147174762,36.029411764705884,1610612745,72,84,2021-12-18T18:53:57Z,4680000,70.0,138.0,1,left,MISS D. Augustin 15' pullup Shot,[201571],1610612745.0,HOU,pullup,,,,,,,,,Augustin,D. Augustin,,,15.49,Missed,,,,,,,,,,,,,,
484,PT01M48.00S,2021-12-18T18:43:30.1Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,72,84,2021-12-18T18:43:31Z,4690000,,,0,,K. Hayes REBOUND (Off:1 Def:3),[1630165],1610612765.0,DET,,,,,,,,,,Hayes,K. Hayes,,,,,483.0,4.0,3.0,1.0,,,,,,,,,,
639,PT01M44.00S,2021-12-18T18:43:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,92.29632063074901,44.607843137254896,1610612765,72,84,2021-12-18T19:10:12Z,4692500,-27.0,20.0,1,right,MISS S. Lee driving Layup - blocked,"[1630240, 1626174]",1610612765.0,DET,driving,,,,,,,,,Lee,S. Lee,,,3.35,Missed,,,,,,,,,,,,Wood,1626174.0,
640,PT01M44.00S,2021-12-18T18:43:29.4Z,3,REGULAR,block,,[],1626174,,,1610612765,72,84,2021-12-18T19:10:12Z,4693750,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
641,PT01M44.00S,2021-12-18T18:43:29.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,72,84,2021-12-18T19:10:12Z,4694375,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,,,
490,PT01M44.00S,2021-12-18T18:43:30.5Z,3,REGULAR,substitution,out,[],1626174,,,1610612765,72,84,2021-12-18T19:13:05Z,4708750,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
491,PT01M44.00S,2021-12-18T18:43:30.5Z,3,REGULAR,substitution,in,[],1629726,,,1610612765,72,84,2021-12-18T19:13:05Z,4714375,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
512,PT01M36.00S,2021-12-18T18:43:31.8Z,3,REGULAR,turnover,bad pass,[],1628402,,,1610612765,72,84,2021-12-18T19:13:05Z,4717187,,,0,,F. Jackson bad pass TURNOVER (1 TO),"[1628402, 1629726]",1610612765.0,DET,,,,,,,,,,Jackson,F. Jackson,,,,,,,,,,1.0,,,,Mathews,1629726.0,,,
513,PT01M36.00S,2021-12-18T18:43:31.8Z,3,REGULAR,steal,,[],1629726,,,1610612745,72,84,2021-12-18T19:10:54Z,4718593,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
488,PT01M28.00S,2021-12-18T18:44:15.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628021,7.013797634691201,46.568627450980394,1610612745,72,86,2021-12-18T18:57:03Z,4720000,17.0,13.0,1,left,D. Nwaba cutting DUNK (4 PTS) (A. Sengun 3 AST),"[1628021, 1630578]",1610612745.0,HOU,cutting,,,,,,,,,Nwaba,D. Nwaba,,,2.18,Made,,,,,4.0,,A. Sengun,1630578.0,3.0,,,,,
492,PT01M09.00S,2021-12-18T18:44:31.1Z,3,REGULAR,foul,personal,['2freethrow'],1628021,,,1610612765,72,86,2021-12-18T18:44:42Z,4760000,,,0,,D. Nwaba shooting personal FOUL (2 PF) (Lyles 2 FT),"[1628021, 1626168]",1610612745.0,HOU,shooting,,,,,,1199.0,2.0,0.0,Nwaba,D. Nwaba,Lyles,1626168.0,,,,,,,,,,,,,,,,
494,PT01M09.00S,2021-12-18T18:45:02.8Z,3,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,73,86,2021-12-18T18:45:02Z,4780000,,,0,,T. Lyles Free Throw 1 of 2 (6 PTS),[1626168],1610612765.0,DET,,,,,,,,,,Lyles,T. Lyles,,,,Made,,,,,6.0,,,,,,,,,
495,PT01M09.00S,2021-12-18T18:45:03.8Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,73,86,2021-12-18T18:45:07Z,4790000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
496,PT01M09.00S,2021-12-18T18:45:03.8Z,3,REGULAR,substitution,in,[],1628367,,,1610612765,73,86,2021-12-18T18:45:07Z,4800000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,,,,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,
497,PT01M09.00S,2021-12-18T18:45:24.4Z,3,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,73,86,2021-12-18T18:45:24Z,4810000,,,0,,MISS T. Lyles Free Throw 2 of 2,[1626168],1610612765.0,DET,,,,,,,,,,Lyles,T. Lyles,,,,Missed,,,,,,,,,,,,,,
498,PT01M07.00S,2021-12-18T18:45:25.3Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,73,86,2021-12-18T18:45:25Z,4820000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:7),[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,497.0,9.0,7.0,2.0,,,,,,,,,,
499,PT00M53.90S,2021-12-18T18:45:39.4Z,3,REGULAR,3pt,Jump Shot,[],1629726,8.196452036793687,3.67647058823529,1610612745,73,86,2021-12-18T18:46:01Z,4830000,232.0,25.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,23.29,Missed,,,,,,,,,,,,,,
500,PT00M52.10S,2021-12-18T18:45:41.2Z,3,REGULAR,rebound,offensive,[],1628021,,,1610612745,73,86,2021-12-18T18:45:41Z,4840000,,,0,,D. Nwaba REBOUND (Off:2 Def:3),[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,499.0,5.0,3.0,2.0,,,,,,,,,,
501,PT00M40.80S,2021-12-18T18:45:52.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629726,6.619579500657039,40.44117647058824,1610612745,73,86,2021-12-18T18:59:54Z,4850000,48.0,10.0,1,left,MISS G. Mathews floating Shot,[1629726],1610612745.0,HOU,floating,,,,,,,,,Mathews,G. Mathews,,,4.88,Missed,,,,,,,,,,,,,,
502,PT00M39.00S,2021-12-18T18:45:54.3Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,73,86,2021-12-18T18:45:54Z,4860000,,,0,,A. Sengun REBOUND (Off:3 Def:0),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,501.0,3.0,0.0,3.0,,,,,,,,,,
503,PT00M32.40S,2021-12-18T18:46:02.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,9.116294349540084,50.245098039215684,1610612745,73,88,2021-12-18T18:46:10Z,4870000,-1.0,33.0,1,left,A. Sengun Layup (7 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,3.32,Made,,,,,7.0,,,,,,,,,
504,PT00M12.00S,2021-12-18T18:46:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,93.08475689881735,47.79411764705882,1610612765,75,88,2021-12-18T19:00:52Z,4880000,-11.0,13.0,1,right,K. Hayes cutting Layup (8 PTS) (T. Lyles 2 AST),"[1630165, 1626168]",1610612765.0,DET,cutting,,,,,,,,,Hayes,K. Hayes,,,1.67,Made,,,,,8.0,,T. Lyles,1626168.0,2.0,,,,,
506,PT00M01.20S,2021-12-18T18:46:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201571,7.276609724047319,46.568627450980394,1610612745,75,88,2021-12-18T19:01:54Z,4900000,17.0,16.0,1,left,MISS D. Augustin driving Layup,[201571],1610612745.0,HOU,driving,,,,,,,,,Augustin,D. Augustin,,,2.34,Missed,,,,,,,,,,,,,,
507,PT00M01.20S,2021-12-18T18:46:37.4Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,75,88,2021-12-18T18:48:11Z,4910000,,,0,,K. Martin Jr. REBOUND (Off:3 Def:7),[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,506.0,10.0,7.0,3.0,,,,,,,,,,
508,PT00M00.00S,2021-12-18T18:46:41.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,7.408015768725363,48.529411764705884,1610612745,75,88,2021-12-18T19:03:53Z,4920000,7.0,17.0,1,left,MISS K. Martin Jr. putback Layup,[1630231],1610612745.0,HOU,putback,,,,,,,,,Martin Jr.,K. Martin Jr.,,,1.86,Missed,,,,,,,,,,,,,,
510,PT00M00.00S,2021-12-18T18:46:41.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,75,88,2021-12-18T18:48:16Z,4940000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,
511,PT00M00.00S,2021-12-18T18:46:47.7Z,3,REGULAR,period,end,[],0,,,1610612765,75,88,2021-12-18T18:46:47Z,4950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-12-18T18:48:42.4Z,4,REGULAR,substitution,out,['startperiod'],1630165,,,1610612765,75,88,2021-12-18T18:49:35Z,4960000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-12-18T18:48:42.4Z,4,REGULAR,substitution,out,['startperiod'],1626168,,,1610612765,75,88,2021-12-18T18:49:35Z,4970000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-12-18T18:48:42.4Z,4,REGULAR,substitution,in,['startperiod'],1630568,,,1610612765,75,88,2021-12-18T18:49:35Z,4980000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-12-18T18:48:42.4Z,4,REGULAR,substitution,in,['startperiod'],203585,,,1610612765,75,88,2021-12-18T18:49:35Z,4990000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,,,,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-12-18T18:49:28.3Z,4,REGULAR,period,start,[],0,,,1610612765,75,88,2021-12-18T18:49:36Z,5000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M42.00S,2021-12-18T18:49:45.2Z,4,REGULAR,3pt,Jump Shot,[],1628367,65.88370565045992,48.774509803921575,1610612765,75,88,2021-12-18T18:49:51Z,5010000,-6.0,268.0,1,right,MISS J. Jackson 26' 3PT,[1628367],1610612765.0,DET,,,,,,,,,,Jackson,J. Jackson,,,26.83,Missed,,,,,,,,,,,,,,
520,PT11M38.00S,2021-12-18T18:49:49.2Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,75,88,2021-12-18T18:49:51Z,5020000,,,0,,A. Sengun REBOUND (Off:3 Def:1),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,519.0,4.0,1.0,3.0,,,,,,,,,,
521,PT11M33.00S,2021-12-18T18:49:59.0Z,4,REGULAR,violation,kicked ball,[],1630240,,,1610612745,75,88,2021-12-18T18:50:05Z,5030000,,,0,,S. Lee kicked ball VIOLATION,[1630240],1610612765.0,DET,,,,,,,201246.0,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,
522,PT11M32.00S,2021-12-18T18:50:23.0Z,4,REGULAR,foul,personal,[],1630568,,,1610612745,75,88,2021-12-18T18:50:56Z,5040000,,,0,,L. Garza personal FOUL (1 PF),"[1630568, 1630578]",1610612765.0,DET,,,,,,,1627534.0,1.0,0.0,Garza,L. Garza,Sengun,1630578.0,,,,,,,,,,,,,,,,
524,PT11M20.00S,2021-12-18T18:50:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628021,6.093955321944804,46.568627450980394,1610612745,75,90,2021-12-18T19:13:55Z,5060000,17.0,5.0,1,left,D. Nwaba driving Layup (6 PTS) (G. Mathews 2 AST),"[1628021, 1629726]",1610612745.0,HOU,driving,,,,,,,,,Nwaba,D. Nwaba,,,1.79,Made,,,,,6.0,,G. Mathews,1629726.0,2.0,,,,,
526,PT11M11.00S,2021-12-18T18:50:52.6Z,4,REGULAR,turnover,bad pass,[],203585,,,1610612765,75,90,2021-12-18T18:51:13Z,5080000,,,0,,R. McGruder bad pass TURNOVER (3 TO),"[203585, 1629726]",1610612765.0,DET,,,,,,,,,,McGruder,R. McGruder,,,,,,,,,,3.0,,,,Mathews,1629726.0,,,
527,PT11M11.00S,2021-12-18T18:50:52.6Z,4,REGULAR,steal,,[],1629726,,,1610612745,75,90,2021-12-18T18:50:56Z,5090000,,,0,,G. Mathews STEAL (2 STL),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
528,PT11M05.00S,2021-12-18T18:50:57.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629726,7.670827858081481,49.754901960784316,1610612745,75,92,2021-12-18T19:14:50Z,5100000,1.0,20.0,1,left,G. Mathews running DUNK (13 PTS),[1629726],1610612745.0,HOU,running,,,,,,,,,Mathews,G. Mathews,,,1.96,Made,,,,,13.0,,,,,,,,,
529,PT10M53.00S,2021-12-18T18:51:10.0Z,4,REGULAR,turnover,lost ball,[],1628402,,,1610612765,75,92,2021-12-18T19:15:39Z,5110000,,,0,,F. Jackson lost ball TURNOVER (2 TO),"[1628402, 201571]",1610612765.0,DET,,,,,,,,,,Jackson,F. Jackson,,,,,,,,,,2.0,,,,Augustin,201571.0,,,
530,PT10M53.00S,2021-12-18T18:51:10.0Z,4,REGULAR,steal,,[],201571,,,1610612745,75,92,2021-12-18T18:51:11Z,5120000,,,0,,D. Augustin STEAL (2 STL),[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,
531,PT10M51.00S,2021-12-18T18:51:17.9Z,4,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612745,75,92,2021-12-18T18:51:30Z,5130000,,,0,,F. Jackson shooting personal FOUL (1 PF) (Nwaba 2 FT),"[1628402, 1628021]",1610612765.0,DET,shooting,,,,,,1199.0,1.0,0.0,Jackson,F. Jackson,Nwaba,1628021.0,,,,,,,,,,,,,,,,
533,PT10M51.00S,2021-12-18T18:51:44.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628021,,,1610612745,75,92,2021-12-18T18:51:44Z,5150000,,,0,,MISS D. Nwaba Free Throw 1 of 2,[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,Missed,,,,,,,,,,,,,,
534,PT10M51.00S,2021-12-18T18:51:44.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,75,92,2021-12-18T18:51:44Z,5160000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,
535,PT10M51.00S,2021-12-18T18:52:06.9Z,4,REGULAR,turnover,LaneViolation,[],1629726,,,1610612745,75,92,2021-12-18T18:52:06Z,5170000,,,0,,G. Mathews LaneViolation TURNOVER (1 TO),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,1.0,,,,,,,,
536,PT10M51.00S,2021-12-18T18:52:21.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,75,92,2021-12-18T18:52:21Z,5180000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M36.00S,2021-12-18T18:55:10.9Z,4,REGULAR,turnover,bad pass,[],1628367,,,1610612765,75,92,2021-12-18T18:55:19Z,5190000,,,0,,J. Jackson bad pass TURNOVER (1 TO),"[1628367, 1630231]",1610612765.0,DET,,,,,,,,,,Jackson,J. Jackson,,,,,,,,,,1.0,,,,Martin Jr.,1630231.0,,,
538,PT10M36.00S,2021-12-18T18:55:10.9Z,4,REGULAR,steal,,[],1630231,,,1610612745,75,92,2021-12-18T18:55:13Z,5200000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
539,PT10M34.00S,2021-12-18T18:55:16.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628021,7.145203679369246,47.05882352941176,1610612745,75,94,2021-12-18T19:17:06Z,5210000,15.0,15.0,1,left,D. Nwaba running Layup (8 PTS) (K. Martin Jr. 1 AST),"[1628021, 1630231]",1610612745.0,HOU,running,,,,,,,,,Nwaba,D. Nwaba,,,2.08,Made,,,,,8.0,,K. Martin Jr.,1630231.0,1.0,,,,,
541,PT10M34.00S,2021-12-18T18:55:22.6Z,4,REGULAR,foul,personal,['1freethrow'],1628402,,,1610612745,75,94,2021-12-18T18:55:35Z,5230000,,,0,,F. Jackson shooting personal FOUL (2 PF) (Nwaba 1 FT),"[1628402, 1628021]",1610612765.0,DET,shooting,,,,,,201246.0,2.0,0.0,Jackson,F. Jackson,Nwaba,1628021.0,,,,,,,,,,,,,,,,
543,PT10M34.00S,2021-12-18T18:55:39.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628021,,,1610612745,75,95,2021-12-18T18:55:39Z,5250000,,,0,,D. Nwaba Free Throw 1 of 1 (9 PTS),[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,Made,,,,,9.0,,,,,,,,,
544,PT10M16.00S,2021-12-18T18:55:57.7Z,4,REGULAR,3pt,Jump Shot,[],1628402,93.87319316688567,3.4313725490196134,1610612765,75,95,2021-12-18T18:56:01Z,5260000,-233.0,5.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,,,,,,,Jackson,F. Jackson,,,23.29,Missed,,,,,,,,,,,,,,
545,PT10M14.00S,2021-12-18T18:56:00.6Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,75,95,2021-12-18T18:56:00Z,5270000,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,,,544.0,1.0,0.0,1.0,,,,,,,,,,
546,PT10M13.00S,2021-12-18T18:56:01.2Z,4,REGULAR,turnover,bad pass,[],1630568,,,1610612765,75,95,2021-12-18T18:56:05Z,5280000,,,0,,L. Garza bad pass TURNOVER (1 TO),"[1630568, 201571]",1610612765.0,DET,,,,,,,,,,Garza,L. Garza,,,,,,,,,,1.0,,,,Augustin,201571.0,,,
547,PT10M13.00S,2021-12-18T18:56:01.2Z,4,REGULAR,steal,,[],201571,,,1610612745,75,95,2021-12-18T19:21:00Z,5290000,,,0,,D. Augustin STEAL (3 STL),[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,
548,PT10M05.00S,2021-12-18T18:56:09.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201571,30.798291721419176,28.92156862745098,1610612745,75,95,2021-12-18T18:56:13Z,5300000,105.0,237.0,1,left,MISS D. Augustin 25' 3PT,[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,25.94,Missed,,,,,,,,,,,,,,
549,PT10M02.00S,2021-12-18T18:56:12.1Z,4,REGULAR,rebound,defensive,[],1628367,,,1610612765,75,95,2021-12-18T18:56:13Z,5310000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,,,,,,,Jackson,J. Jackson,,,,,548.0,1.0,1.0,0.0,,,,,,,,,,
550,PT09M57.00S,2021-12-18T18:56:17.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628367,67.85479632063075,68.13725490196079,1610612765,75,95,2021-12-18T19:19:26Z,5320000,91.0,250.0,1,right,MISS J. Jackson 26' pullup 3PT,[1628367],1610612765.0,DET,pullup,,,,,,,,,Jackson,J. Jackson,,,26.57,Missed,,,,,,,,,,,,,,
551,PT09M55.00S,2021-12-18T18:56:19.2Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,75,95,2021-12-18T18:56:36Z,5330000,,,0,,G. Mathews REBOUND (Off:0 Def:3),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,550.0,3.0,3.0,0.0,,,,,,,,,,
552,PT09M43.00S,2021-12-18T18:56:36.6Z,4,REGULAR,foul,personal,[],1630568,,,1610612745,75,95,2021-12-18T18:57:11Z,5340000,,,0,,L. Garza personal FOUL (2 PF),"[1630568, 1630578]",1610612765.0,DET,,,,,,,1627534.0,2.0,0.0,Garza,L. Garza,Sengun,1630578.0,,,,,,,,,,,,,,,,
554,PT09M43.00S,2021-12-18T18:56:54.0Z,4,REGULAR,substitution,out,[],203585,,,1610612745,75,95,2021-12-18T18:56:58Z,5360000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,,,,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,
555,PT09M43.00S,2021-12-18T18:56:54.0Z,4,REGULAR,substitution,in,[],1630595,,,1610612745,75,95,2021-12-18T18:56:58Z,5370000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
556,PT09M41.00S,2021-12-18T18:57:10.0Z,4,REGULAR,turnover,bad pass,[],201571,,,1610612745,75,95,2021-12-18T19:22:27Z,5380000,,,0,,D. Augustin bad pass TURNOVER (1 TO),"[201571, 1630240]",1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,1.0,,,,Lee,1630240.0,,,
557,PT09M41.00S,2021-12-18T18:57:10.0Z,4,REGULAR,steal,,[],1630240,,,1610612765,75,95,2021-12-18T18:57:13Z,5390000,,,0,,S. Lee STEAL (1 STL),[1630240],1610612765.0,DET,,,,,,,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,
