actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
276,PT03M44.00S,2021-11-18T01:00:37.9Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,41,38,2021-11-18T01:00:38Z,2720000,,,0,,I. Stewart REBOUND (Off:3 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,275.0,5.0,2.0,3.0,,,,,,,,,,,,,,
277,PT03M44.00S,2021-11-18T01:00:37.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630191,5.590000152587891,50.0,1610612765,41,38,2021-11-18T01:00:48Z,2730000,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M44.00S,2021-11-18T01:00:37.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,41,38,2021-11-18T01:00:48Z,2740000,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,277.0,2.0,1.0,1.0,,,,,,,,,,,,,,
279,PT03M40.00S,2021-11-18T01:00:42.2Z,2,REGULAR,3pt,Jump Shot,[],1626167,65.62089356110381,53.18627450980392,1610612754,41,41,2021-11-18T01:01:01Z,2750000,16.0,271.0,1,right,M. Turner 27' 3PT  (5 PTS) (T. McConnell 4 AST),"[1626167, 204456]",1610612754.0,IND,,,,Turner,M. Turner,,,,,27.12,Made,5.0,,,,,,,,,,,,,T. McConnell,204456.0,4.0,,,
281,PT03M30.00S,2021-11-18T01:00:55.4Z,2,REGULAR,foul,offensive,['inpenalty'],1630165,,,1610612765,41,41,2021-11-18T01:15:26Z,2770000,,,0,,K. Hayes offensive FOUL (1 PF),"[1630165, 204456]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,1193.0,1.0,0.0,McConnell,204456.0,,,,,,,,,
283,PT03M30.00S,2021-11-18T01:00:55.4Z,2,REGULAR,turnover,offensive foul,[],1630165,,,1610612765,41,41,2021-11-18T01:01:33Z,2790000,,,0,,K. Hayes offensive foul TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,1193.0,,,,,1.0,,,,,,,,
284,PT03M07.00S,2021-11-18T01:01:31.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,77.84165571616295,88.48039215686275,1610612754,41,41,2021-11-18T01:01:37Z,2800000,192.0,156.0,1,right,MISS M. Brogdon 24' 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
285,PT03M03.00S,2021-11-18T01:01:35.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,41,41,2021-11-18T01:01:37Z,2810000,,,0,,I. Stewart REBOUND (Off:3 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,284.0,6.0,3.0,3.0,,,,,,,,,,,,,,
286,PT02M57.00S,2021-11-18T01:01:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,8.196452036793687,45.833333333333336,1610612765,43,41,2021-11-18T01:18:29Z,2820000,21.0,25.0,1,left,J. Grant running finger roll Layup (8 PTS) (K. Hayes 4 AST),"[203924, 1630165]",1610612765.0,DET,running finger roll,,,Grant,J. Grant,,,,,3.21,Made,8.0,,,,,,,,,,,,,K. Hayes,1630165.0,4.0,,,
287,PT02M42.00S,2021-11-18T01:01:58.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,90.5880420499343,58.33333333333333,1610612754,43,41,2021-11-18T01:19:02Z,2830000,42.0,36.0,1,right,MISS M. Brogdon driving Layup - blocked,"[1627763, 1630595]",1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,5.51,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0,
288,PT02M42.00S,2021-11-18T01:01:58.0Z,2,REGULAR,block,,[],1630595,,,1610612754,43,41,2021-11-18T01:02:01Z,2840000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M38.00S,2021-11-18T01:02:02.0Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,43,41,2021-11-18T01:02:12Z,2850000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,287.0,3.0,3.0,0.0,,,,,,,,,,,,,,
290,PT02M35.00S,2021-11-18T01:02:03.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630180,8.984888304862025,47.79411764705882,1610612765,45,41,2021-11-18T01:20:01Z,2860000,11.0,32.0,1,left,S. Bey running DUNK (5 PTS) (C. Cunningham 2 AST),"[1630180, 1630595]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,3.38,Made,5.0,,,,,,,,,,,,,C. Cunningham,1630595.0,2.0,,,
292,PT02M30.00S,2021-11-18T01:02:21.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,45,41,2021-11-18T01:02:21Z,2880000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M30.00S,2021-11-18T01:03:38.7Z,2,REGULAR,substitution,out,[],1630180,,,1610612754,45,41,2021-11-18T01:03:51Z,2890000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M30.00S,2021-11-18T01:03:38.7Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,45,41,2021-11-18T01:03:51Z,2900000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M30.00S,2021-11-18T01:03:38.7Z,2,REGULAR,substitution,out,[],203087,,,1610612754,45,41,2021-11-18T01:03:51Z,2910000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M30.00S,2021-11-18T01:03:38.7Z,2,REGULAR,substitution,in,[],202709,,,1610612754,45,41,2021-11-18T01:03:51Z,2920000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M30.00S,2021-11-18T01:03:38.7Z,2,REGULAR,substitution,in,[],1627734,,,1610612754,45,41,2021-11-18T01:03:51Z,2930000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M30.00S,2021-11-18T01:03:38.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612754,45,41,2021-11-18T01:03:51Z,2940000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M21.00S,2021-11-18T01:04:05.6Z,2,REGULAR,2pt,Jump Shot,[],204456,89.27398160315374,68.62745098039215,1610612754,45,41,2021-11-18T01:04:10Z,2950000,93.0,48.0,1,right,MISS T. McConnell 10' Jump Shot - blocked,"[204456, 1630165]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,10.49,Missed,,,,,,,,,,,,,,,,,Hayes,1630165.0,
301,PT02M21.00S,2021-11-18T01:04:05.6Z,2,REGULAR,block,,[],1630165,,,1610612754,45,41,2021-11-18T01:04:08Z,2960000,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M18.00S,2021-11-18T01:04:08.6Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,45,41,2021-11-18T01:04:10Z,2970000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,300.0,2.0,2.0,0.0,,,,,,,,,,,,,,
303,PT02M08.00S,2021-11-18T01:04:18.8Z,2,REGULAR,3pt,Jump Shot,[],1630595,32.769382391590014,62.99019607843137,1610612765,45,41,2021-11-18T01:04:24Z,2980000,-65.0,256.0,1,left,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
304,PT02M04.00S,2021-11-18T01:04:22.8Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612754,45,41,2021-11-18T01:04:24Z,2990000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,,,,,
305,PT01M57.00S,2021-11-18T01:04:30.6Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,45,41,2021-11-18T01:04:36Z,3000000,,,0,,M. Turner bad pass TURNOVER (3 TO),"[1626167, 203924]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,3.0,Grant,203924.0,,,,,,
306,PT01M57.00S,2021-11-18T01:04:30.6Z,2,REGULAR,steal,,[],203924,,,1610612765,45,41,2021-11-18T01:04:54Z,3010000,,,0,,J. Grant STEAL (2 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M45.00S,2021-11-18T01:04:41.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630191,12.532851511169525,54.411764705882355,1610612765,47,41,2021-11-18T01:04:58Z,3020000,-22.0,65.0,1,left,I. Stewart 6' Hook (5 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,6.89,Made,5.0,,,,,,,,,,,,,,,,,,
308,PT01M31.00S,2021-11-18T01:04:55.3Z,2,REGULAR,3pt,Jump Shot,[],1627763,67.85479632063075,54.16666666666667,1610612754,47,41,2021-11-18T01:22:45Z,3030000,21.0,250.0,1,right,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
309,PT01M31.00S,2021-11-18T01:04:55.3Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,47,41,2021-11-18T01:05:01Z,3040000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,308.0,4.0,3.0,1.0,,,,,,,,,,,,,,
310,PT01M27.00S,2021-11-18T01:05:00.5Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612754,47,41,2021-11-18T01:05:05Z,3050000,,,0,,D. Sabonis bad pass TURNOVER (4 TO),"[1627734, 1630595]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,4.0,Cunningham,1630595.0,,,,,,
311,PT01M27.00S,2021-11-18T01:05:00.5Z,2,REGULAR,steal,,[],1630595,,,1610612765,47,41,2021-11-18T01:05:02Z,3060000,,,0,,C. Cunningham STEAL (2 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M27.00S,2021-11-18T01:05:10.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612765,47,41,2021-11-18T01:05:59Z,3070000,,,0,,T. McConnell take personal FOUL (2 PF) (Cunningham 2 FT),"[204456, 1630595]",1610612754.0,IND,take,,,McConnell,T. McConnell,,,,,,,,,,,,1193.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,
314,PT01M27.00S,2021-11-18T01:05:30.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630595,,,1610612765,48,41,2021-11-18T01:05:30Z,3090000,,,0,,C. Cunningham Free Throw 1 of 2 (8 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
315,PT01M27.00S,2021-11-18T01:05:44.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630595,,,1610612765,49,41,2021-11-18T01:05:44Z,3100000,,,0,,C. Cunningham Free Throw 2 of 2 (9 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
316,PT01M06.00S,2021-11-18T01:06:09.7Z,2,REGULAR,3pt,Jump Shot,[],1627747,65.88370565045992,56.127450980392155,1610612754,49,41,2021-11-18T01:06:14Z,3110000,31.0,268.0,1,right,MISS C. LeVert 26' 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
317,PT01M02.00S,2021-11-18T01:06:13.7Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,49,41,2021-11-18T01:06:14Z,3120000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,316.0,7.0,4.0,3.0,,,,,,,,,,,,,,
318,PT00M50.90S,2021-11-18T01:06:25.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,10.298948751642584,63.23529411764706,1610612765,49,41,2021-11-18T01:06:34Z,3130000,-66.0,44.0,1,left,MISS C. Cunningham 7' Hook,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,7.97,Missed,,,,,,,,,,,,,,,,,,,
319,PT00M50.90S,2021-11-18T01:06:25.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,49,41,2021-11-18T01:06:34Z,3140000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,
320,PT00M50.90S,2021-11-18T01:06:34.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,49,41,2021-11-18T01:06:34Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M28.20S,2021-11-18T01:06:59.0Z,2,REGULAR,2pt,Jump Shot,[],1627763,83.22930354796321,77.94117647058823,1610612754,49,41,2021-11-18T01:07:02Z,3160000,140.0,105.0,1,right,MISS M. Brogdon 17' pullup Shot,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,17.48,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M25.50S,2021-11-18T01:07:01.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,49,41,2021-11-18T01:07:01Z,3170000,,,0,,I. Stewart REBOUND (Off:3 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,321.0,8.0,5.0,3.0,,,,,,,,,,,,,,
323,PT00M04.60S,2021-11-18T01:07:22.5Z,2,REGULAR,turnover,bad pass,[],1630165,,,1610612765,49,41,2021-11-18T01:07:25Z,3180000,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1627747]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,,,,
324,PT00M04.60S,2021-11-18T01:07:22.5Z,2,REGULAR,steal,,[],1627747,,,1610612754,49,41,2021-11-18T01:07:24Z,3190000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M01.40S,2021-11-18T01:07:28.0Z,2,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612754,49,41,2021-11-18T01:07:34Z,3200000,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (1 TO),[1627747],1610612754.0,IND,bad pass,,,LeVert,C. LeVert,,,,,,,,,,,,1193.0,,,,,1.0,,,,,,,,
350,PT00M01.40S,2021-11-18T01:07:34.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,49,41,2021-11-18T01:25:09Z,3205000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M01.40S,2021-11-18T01:07:41.9Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,49,41,2021-11-18T01:25:44Z,3217500,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M01.40S,2021-11-18T01:07:41.9Z,2,REGULAR,substitution,in,[],1628402,,,1610612765,49,41,2021-11-18T01:25:44Z,3223750,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2021-11-18T01:08:03.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202709,55.49030880420499,51.830575980392155,1610612765,49,41,2021-11-18T01:08:59Z,3230000,-9.0,469.0,1,left,MISS C. Joseph 46' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,46.92,Missed,,,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2021-11-18T01:08:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,49,41,2021-11-18T01:08:59Z,3240000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2021-11-18T01:08:10.0Z,2,REGULAR,period,end,[],0,,,1610612765,49,41,2021-11-18T01:08:10Z,3250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-11-18T01:22:29.9Z,3,REGULAR,substitution,out,['startperiod'],202709,,,1610612765,49,41,2021-11-18T01:23:12Z,3260000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-11-18T01:22:29.9Z,3,REGULAR,substitution,out,['startperiod'],1628402,,,1610612765,49,41,2021-11-18T01:23:12Z,3270000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-11-18T01:22:29.9Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612765,49,41,2021-11-18T01:23:12Z,3280000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-11-18T01:22:29.9Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,49,41,2021-11-18T01:23:12Z,3290000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-11-18T01:22:29.9Z,3,REGULAR,substitution,in,['startperiod'],1630180,,,1610612765,49,41,2021-11-18T01:23:12Z,3300000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-11-18T01:22:29.9Z,3,REGULAR,substitution,in,['startperiod'],1629103,,,1610612765,49,41,2021-11-18T01:23:12Z,3310000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-18T01:23:19.2Z,3,REGULAR,period,start,[],0,,,1610612765,49,41,2021-11-18T01:23:19Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M48.00S,2021-11-18T01:23:32.4Z,3,REGULAR,foul,personal,['2freethrow'],1629103,,,1610612765,49,41,2021-11-18T01:23:44Z,3330000,,,0,,K. Martin shooting personal FOUL (2 PF) (Grant 2 FT),"[1629103, 203924]",1610612754.0,IND,shooting,,,Martin,K. Martin,,,,,,,,,,,,1148.0,2.0,0.0,Grant,203924.0,,,,,,,,,
343,PT11M48.00S,2021-11-18T01:23:58.0Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,50,41,2021-11-18T01:23:58Z,3350000,,,0,,J. Grant Free Throw 1 of 2 (9 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
344,PT11M48.00S,2021-11-18T01:24:11.8Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,51,41,2021-11-18T01:24:11Z,3360000,,,0,,J. Grant Free Throw 2 of 2 (10 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
345,PT11M40.00S,2021-11-18T01:24:21.9Z,3,REGULAR,foul,personal,[],1630165,,,1610612754,51,41,2021-11-18T01:24:44Z,3370000,,,0,,K. Hayes personal FOUL (2 PF),"[1630165, 1627763]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,202901.0,2.0,0.0,Brogdon,1627763.0,,,,,,,,,
347,PT11M28.00S,2021-11-18T01:24:50.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,9.904730617608408,60.78431372549019,1610612754,51,43,2021-11-18T01:25:01Z,3390000,-54.0,41.0,1,left,C. LeVert 6' bank Jump Shot (2 PTS),[1627747],1610612754.0,IND,bank,,,LeVert,C. LeVert,,,,,6.75,Made,2.0,,,,,,,,,,,,,,,,,,
348,PT11M28.00S,2021-11-18T01:24:58.7Z,3,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612754,51,43,2021-11-18T01:25:14Z,3400000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (LeVert 1 FT),"[1630595, 1627747]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,1148.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,
351,PT11M28.00S,2021-11-18T01:25:16.7Z,3,REGULAR,freethrow,1 of 1,[],1627747,,,1610612754,51,44,2021-11-18T01:25:16Z,3420000,,,0,,C. LeVert Free Throw 1 of 1 (3 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
352,PT11M12.00S,2021-11-18T01:25:30.6Z,3,REGULAR,2pt,Jump Shot,[],1630180,72.9796320630749,67.64705882352942,1610612765,51,44,2021-11-18T01:25:35Z,3430000,88.0,201.0,1,right,MISS S. Bey 22' Jump Shot,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,22.0,Missed,,,,,,,,,,,,,,,,,,,
353,PT11M09.00S,2021-11-18T01:25:33.6Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612765,51,44,2021-11-18T01:25:35Z,3440000,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,352.0,3.0,2.0,1.0,,,,,,,,,,,,,,
354,PT11M06.00S,2021-11-18T01:25:37.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,66.67214191852825,42.892156862745104,1610612765,51,44,2021-11-18T01:25:41Z,3450000,-36.0,261.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
355,PT11M02.00S,2021-11-18T01:25:41.0Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,51,44,2021-11-18T01:25:41Z,3460000,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,354.0,3.0,2.0,1.0,,,,,,,,,,,,,,
356,PT11M01.00S,2021-11-18T01:25:42.2Z,3,REGULAR,turnover,bad pass,[],1626167,,,1610612754,51,44,2021-11-18T01:28:56Z,3470000,,,0,,M. Turner bad pass TURNOVER (4 TO),"[1626167, 1630165]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,4.0,Hayes,1630165.0,,,,,,
357,PT11M01.00S,2021-11-18T01:25:42.2Z,3,REGULAR,steal,,[],1630165,,,1610612765,51,44,2021-11-18T01:25:45Z,3480000,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M56.00S,2021-11-18T01:25:46.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,90.5880420499343,48.28431372549019,1610612765,51,44,2021-11-18T01:25:53Z,3490000,-9.0,36.0,1,right,MISS S. Bey reverse Layup,[1630180],1610612765.0,DET,reverse,,,Bey,S. Bey,,,,,3.7,Missed,,,,,,,,,,,,,,,,,,,
359,PT10M53.00S,2021-11-18T01:25:49.6Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,51,44,2021-11-18T01:25:49Z,3500000,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,358.0,4.0,3.0,1.0,,,,,,,,,,,,,,
360,PT10M50.00S,2021-11-18T01:25:52.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,27.513140604467807,83.33333333333334,1610612754,51,44,2021-11-18T01:29:52Z,3510000,-167.0,206.0,1,left,MISS C. LeVert 26' running pullup 3PT,[1627747],1610612754.0,IND,running pullup,,,LeVert,C. LeVert,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
361,PT10M46.00S,2021-11-18T01:25:56.6Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,51,44,2021-11-18T01:29:52Z,3520000,,,0,,K. Hayes REBOUND (Off:1 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,360.0,4.0,3.0,1.0,,,,,,,,,,,,,,
362,PT10M27.00S,2021-11-18T01:26:15.7Z,3,REGULAR,3pt,Jump Shot,[],203924,87.69710906701708,95.34313725490196,1610612765,51,44,2021-11-18T01:26:20Z,3530000,227.0,63.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
363,PT10M25.00S,2021-11-18T01:26:17.7Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,51,44,2021-11-18T01:26:20Z,3540000,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,362.0,5.0,4.0,1.0,,,,,,,,,,,,,,
364,PT10M10.00S,2021-11-18T01:26:33.3Z,3,REGULAR,3pt,Jump Shot,[],1627763,26.987516425755587,14.460784313725497,1610612754,51,44,2021-11-18T01:26:38Z,3550000,178.0,201.0,1,left,MISS M. Brogdon 26' 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
