actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
272,PT05M16.00S,2022-02-25T00:58:48.5Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,41,50,2022-02-25T00:58:48Z,2720000,,,0,,L. Markkanen Free Throw 1 of 2 (4 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
273,PT05M16.00S,2022-02-25T00:59:03.1Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,41,51,2022-02-25T00:59:03Z,2730000,,,0,,L. Markkanen Free Throw 2 of 2 (5 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
274,PT04M58.00S,2022-02-25T00:59:21.1Z,2,REGULAR,2pt,Jump Shot,[],203924,23.04533508541394,74.75490196078431,1610612765,43,51,2022-02-25T00:59:26Z,2740000,-124.0,164.0,1,left,J. Grant 20' Jump Shot (4 PTS) (S. Bey 1 AST),"[203924, 1630180]",1610612765.0,DET,,,,Grant,J. Grant,,,,,20.56,Made,,,,,,,,,,,4.0,S. Bey,1630180.0,1.0,,,,,
276,PT04M49.00S,2022-02-25T00:59:30.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.08475689881735,49.50980392156863,1610612739,43,53,2022-02-25T00:59:34Z,2760000,-2.0,13.0,1,right,L. Markkanen DUNK (7 PTS) (R. Rondo 6 AST),"[1628374, 200765]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1.27,Made,,,,,,,,,,,7.0,R. Rondo,200765.0,6.0,,,,,
278,PT04M33.00S,2022-02-25T00:59:46.5Z,2,REGULAR,3pt,Jump Shot,[],1630180,6.225361366622863,3.9215686274509807,1610612765,46,53,2022-02-25T00:59:53Z,2780000,230.0,6.0,1,left,S. Bey 3PT  (3 PTS) (C. Joseph 2 AST),"[1630180, 202709]",1610612765.0,DET,,,,Bey,S. Bey,,,,,23.05,Made,,,,,,,,,,,3.0,C. Joseph,202709.0,2.0,,,,,
280,PT04M25.00S,2022-02-25T00:59:56.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612739,46,53,2022-02-25T01:00:14Z,2800000,,,0,,S. Bey shooting personal FOUL (2 PF) (Markkanen 2 FT),"[1630180, 1628374]",1610612765.0,DET,shooting,,,Bey,S. Bey,,,,,,,,,,,1155.0,,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
282,PT04M25.00S,2022-02-25T01:00:20.1Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,46,54,2022-02-25T01:00:20Z,2820000,,,0,,L. Markkanen Free Throw 1 of 2 (8 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
283,PT04M25.00S,2022-02-25T01:00:37.8Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,46,55,2022-02-25T01:00:37Z,2830000,,,0,,L. Markkanen Free Throw 2 of 2 (9 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
284,PT04M08.00S,2022-02-25T01:01:03.0Z,2,REGULAR,foul,personal,[],1628386,,,1610612765,46,55,2022-02-25T01:01:18Z,2840000,,,0,,J. Allen personal FOUL (1 PF),"[1628386, 203924]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,1155.0,,1.0,0.0,Grant,203924.0,,,,,,,,,
286,PT03M56.00S,2022-02-25T01:01:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.4881734559789805,47.05882352941176,1610612765,48,55,2022-02-25T01:01:41Z,2860000,15.0,8.0,1,left,M. Bagley III Layup (10 PTS) (S. Bey 2 AST),"[1628963, 1630180]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,1.7,Made,,,,,,,,,,,10.0,S. Bey,1630180.0,2.0,,,,,
288,PT03M48.00S,2022-02-25T01:01:42.5Z,2,REGULAR,turnover,bad pass,[],200765,,,1610612739,48,55,2022-02-25T01:01:46Z,2880000,,,0,,R. Rondo bad pass TURNOVER (1 TO),"[200765, 203924]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,1.0,,,,,,,,,Grant,203924.0,,,
289,PT03M48.00S,2022-02-25T01:01:42.5Z,2,REGULAR,steal,,[],203924,,,1610612765,48,55,2022-02-25T01:01:44Z,2890000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M41.00S,2022-02-25T01:01:49.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628963,6.750985545335084,45.34313725490197,1610612765,50,55,2022-02-25T01:02:05Z,2900000,23.0,11.0,1,left,M. Bagley III alley-oop DUNK (12 PTS) (C. Cunningham 2 AST),"[1628963, 1630595]",1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,2.58,Made,,,,,,,,,,,12.0,C. Cunningham,1630595.0,2.0,,,,,
292,PT03M24.00S,2022-02-25T01:02:06.4Z,2,REGULAR,2pt,Jump Shot,[],1628374,86.90867279894876,76.7156862745098,1610612739,50,55,2022-02-25T01:02:12Z,2920000,134.0,71.0,1,right,MISS L. Markkanen 15' Jump Shot,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,15.11,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M22.00S,2022-02-25T01:02:08.4Z,2,REGULAR,rebound,defensive,[],203924,,,1610612765,50,55,2022-02-25T01:02:08Z,2930000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,292.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
294,PT03M14.00S,2022-02-25T01:02:15.9Z,2,REGULAR,3pt,Jump Shot,[],1630180,4.517082785808142,97.79411764705883,1610612765,50,55,2022-02-25T01:02:21Z,2940000,-239.0,-10.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
295,PT03M12.00S,2022-02-25T01:02:17.9Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,50,55,2022-02-25T01:02:21Z,2950000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,294.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
296,PT03M03.00S,2022-02-25T01:02:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201567,89.79960578186596,50.245098039215684,1610612739,50,55,2022-02-25T01:02:37Z,2960000,1.0,43.0,1,right,MISS K. Love Layup - blocked,"[201567, 202709]",1610612739.0,CLE,,,,Love,K. Love,,,,,4.34,Missed,,,,,,,,,,,,,,,,,Joseph,202709.0,
297,PT03M03.00S,2022-02-25T01:02:27.8Z,2,REGULAR,block,,[],202709,,,1610612739,50,55,2022-02-25T01:02:30Z,2970000,,,0,,C. Joseph BLOCK (1 BLK),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M59.00S,2022-02-25T01:02:31.8Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,50,55,2022-02-25T01:02:37Z,2980000,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,296.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
299,PT02M48.00S,2022-02-25T01:02:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.276609724047319,49.26470588235294,1610612765,50,55,2022-02-25T01:04:45Z,2990000,4.0,16.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M46.00S,2022-02-25T01:02:44.9Z,2,REGULAR,rebound,offensive,[],1630595,,,1610612765,50,55,2022-02-25T01:02:45Z,3000000,,,0,,C. Cunningham REBOUND (Off:2 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,299.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
301,PT02M44.00S,2022-02-25T01:02:46.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202709,31.192509855453352,31.372549019607845,1610612765,50,55,2022-02-25T01:02:51Z,3010000,93.0,241.0,1,left,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
302,PT02M40.00S,2022-02-25T01:02:50.5Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,50,55,2022-02-25T01:02:51Z,3020000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
303,PT02M37.00S,2022-02-25T01:02:56.8Z,2,REGULAR,turnover,out-of-bounds,[],200765,,,1610612739,50,55,2022-02-25T01:03:07Z,3030000,,,0,,R. Rondo bad pass out-of-bounds TURNOVER (2 TO),[200765],1610612739.0,CLE,bad pass,,,Rondo,R. Rondo,,,,,,,,,,,1155.0,2.0,,,,,,,,,,,,,
304,PT02M37.00S,2022-02-25T01:03:05.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,50,55,2022-02-25T01:03:05Z,3040000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M37.00S,2022-02-25T01:03:06.0Z,2,REGULAR,substitution,out,[],1628374,,,1610612765,50,55,2022-02-25T01:05:48Z,3050000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M37.00S,2022-02-25T01:03:06.0Z,2,REGULAR,substitution,out,[],1630171,,,1610612765,50,55,2022-02-25T01:05:48Z,3060000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M37.00S,2022-02-25T01:03:06.0Z,2,REGULAR,substitution,out,[],201567,,,1610612765,50,55,2022-02-25T01:05:48Z,3070000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M37.00S,2022-02-25T01:03:06.0Z,2,REGULAR,substitution,in,[],1626224,,,1610612765,50,55,2022-02-25T01:05:48Z,3080000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M37.00S,2022-02-25T01:03:06.0Z,2,REGULAR,substitution,in,[],1629731,,,1610612765,50,55,2022-02-25T01:05:48Z,3090000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M37.00S,2022-02-25T01:03:06.0Z,2,REGULAR,substitution,in,[],1630596,,,1610612765,50,55,2022-02-25T01:05:48Z,3100000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M17.00S,2022-02-25T01:06:17.3Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,50,55,2022-02-25T01:06:21Z,3110000,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 1628386]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,1.0,,,,,,,,,Allen,1628386.0,,,
312,PT02M17.00S,2022-02-25T01:06:17.3Z,2,REGULAR,steal,,[],1628386,,,1610612739,50,55,2022-02-25T01:06:19Z,3120000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M00.00S,2022-02-25T01:06:33.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200765,65.88370565045992,87.25490196078431,1610612739,50,55,2022-02-25T01:06:42Z,3130000,186.0,268.0,1,right,MISS R. Rondo 32' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,32.66,Missed,,,,,,,,,,,,,,,,,,,
314,PT01M56.00S,2022-02-25T01:06:37.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,50,55,2022-02-25T01:06:42Z,3140000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,313.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
315,PT01M51.00S,2022-02-25T01:06:52.8Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,50,55,2022-02-25T01:07:00Z,3150000,,,0,,S. Bey bad pass out-of-bounds TURNOVER (3 TO),[1630180],1610612765.0,DET,bad pass,,,Bey,S. Bey,,,,,,,,,,,1628159.0,3.0,,,,,,,,,,,,,
316,PT01M33.00S,2022-02-25T01:07:10.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,77.44743758212877,93.38235294117646,1610612739,50,55,2022-02-25T01:07:14Z,3160000,217.0,159.0,1,right,MISS D. Wade 26' 3PT - blocked,"[1629731, 203924]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,26.92,Missed,,,,,,,,,,,,,,,,,Grant,203924.0,
317,PT01M33.00S,2022-02-25T01:07:10.3Z,2,REGULAR,block,,[],203924,,,1610612739,50,55,2022-02-25T01:07:13Z,3170000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M30.00S,2022-02-25T01:07:13.3Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,50,55,2022-02-25T01:07:14Z,3180000,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,316.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
319,PT01M27.00S,2022-02-25T01:07:19.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200765,,,1610612765,50,55,2022-02-25T01:07:35Z,3190000,,,0,,R. Rondo shooting personal FOUL (2 PF) (Grant 2 FT),"[200765, 203924]",1610612739.0,CLE,shooting,,,Rondo,R. Rondo,,,,,,,,,,,1662.0,,2.0,0.0,Grant,203924.0,,,,,,,,,
321,PT01M27.00S,2022-02-25T01:07:43.7Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,51,55,2022-02-25T01:07:43Z,3210000,,,0,,J. Grant Free Throw 1 of 2 (5 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
322,PT01M27.00S,2022-02-25T01:07:44.4Z,2,REGULAR,substitution,out,[],200765,,,1610612765,51,55,2022-02-25T01:07:47Z,3220000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M27.00S,2022-02-25T01:07:44.4Z,2,REGULAR,substitution,in,[],1629164,,,1610612765,51,55,2022-02-25T01:07:47Z,3230000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M27.00S,2022-02-25T01:08:00.1Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,52,55,2022-02-25T01:08:00Z,3240000,,,0,,J. Grant Free Throw 2 of 2 (6 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,,6.0,,,,,,,,
325,PT01M05.00S,2022-02-25T01:08:23.3Z,2,REGULAR,3pt,Jump Shot,[],1629164,66.14651773981603,70.34313725490196,1610612739,52,55,2022-02-25T01:08:28Z,3250000,102.0,266.0,1,right,MISS B. Goodwin 28' 3PT,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,28.45,Missed,,,,,,,,,,,,,,,,,,,
326,PT01M05.00S,2022-02-25T01:08:23.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,52,55,2022-02-25T01:08:28Z,3260000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,
327,PT01M05.00S,2022-02-25T01:08:27.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,52,55,2022-02-25T01:08:27Z,3270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M55.90S,2022-02-25T01:08:41.4Z,2,REGULAR,turnover,out-of-bounds,[],202709,,,1610612765,52,55,2022-02-25T01:09:01Z,3280000,,,0,,C. Joseph step out-of-bounds TURNOVER (2 TO),[202709],1610612765.0,DET,step,,,Joseph,C. Joseph,,,,,,,,,,,1155.0,2.0,,,,,,,,,,,,,
329,PT00M41.20S,2022-02-25T01:09:07.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,69.1688567674113,78.43137254901961,1610612739,52,55,2022-02-25T01:09:12Z,3290000,142.0,237.0,1,right,MISS C. Osman 27' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,27.66,Missed,,,,,,,,,,,,,,,,,,,
330,PT00M38.30S,2022-02-25T01:09:10.4Z,2,REGULAR,rebound,defensive,[],203924,,,1610612765,52,55,2022-02-25T01:09:12Z,3300000,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,329.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
331,PT00M28.80S,2022-02-25T01:09:19.8Z,2,REGULAR,3pt,Jump Shot,[],1628963,33.42641261498029,53.67647058823529,1610612765,52,55,2022-02-25T01:09:23Z,3310000,-18.0,262.0,1,left,MISS M. Bagley III 26' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
332,PT00M26.40S,2022-02-25T01:09:22.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,52,55,2022-02-25T01:09:22Z,3320000,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
333,PT00M07.10S,2022-02-25T01:09:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,90.8508541392904,43.627450980392155,1610612739,52,55,2022-02-25T01:09:47Z,3330000,-32.0,34.0,1,right,MISS C. Osman floating Shot,[1626224],1610612739.0,CLE,floating,,,Osman,C. Osman,,,,,4.63,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M04.90S,2022-02-25T01:09:43.7Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,52,55,2022-02-25T01:09:43Z,3340000,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,333.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
335,PT00M01.50S,2022-02-25T01:09:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202709,7.802233902759525,45.34313725490197,1610612765,52,55,2022-02-25T01:09:57Z,3350000,23.0,21.0,1,left,MISS C. Joseph running Layup - blocked,"[202709, 1630596]",1610612765.0,DET,running,,,Joseph,C. Joseph,,,,,3.12,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0,
336,PT00M01.50S,2022-02-25T01:09:48.3Z,2,REGULAR,block,,[],1630596,,,1610612765,52,55,2022-02-25T01:09:51Z,3360000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M01.50S,2022-02-25T01:09:48.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,52,55,2022-02-25T01:09:57Z,3370000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,
338,PT00M01.50S,2022-02-25T01:09:53.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,52,55,2022-02-25T01:09:53Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M01.50S,2022-02-25T01:10:04.0Z,2,REGULAR,substitution,out,[],1628963,,,1610612765,52,55,2022-02-25T01:10:09Z,3390000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M01.50S,2022-02-25T01:10:04.0Z,2,REGULAR,substitution,in,[],203482,,,1610612765,52,55,2022-02-25T01:10:09Z,3400000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2022-02-25T01:10:26.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,32.769382391590014,25.980392156862735,1610612765,52,55,2022-02-25T01:10:31Z,3410000,120.0,256.0,1,left,MISS S. Bey 28' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,28.23,Missed,,,,,,,,,,,,,,,,,,,
342,PT00M00.00S,2022-02-25T01:10:26.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,52,55,2022-02-25T01:10:31Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,,,,
343,PT00M00.00S,2022-02-25T01:10:31.0Z,2,REGULAR,period,end,[],0,,,1610612765,52,55,2022-02-25T01:10:31Z,3430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-02-25T01:24:04.7Z,3,REGULAR,substitution,out,['startperiod'],203482,,,1610612765,52,55,2022-02-25T01:25:46Z,3440000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-02-25T01:24:04.7Z,3,REGULAR,substitution,out,['startperiod'],1629164,,,1610612765,52,55,2022-02-25T01:25:46Z,3450000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-02-25T01:24:04.7Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612765,52,55,2022-02-25T01:25:46Z,3460000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-02-25T01:24:04.7Z,3,REGULAR,substitution,out,['startperiod'],1629731,,,1610612765,52,55,2022-02-25T01:25:46Z,3470000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-02-25T01:24:04.7Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,52,55,2022-02-25T01:25:46Z,3480000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-02-25T01:24:04.7Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612765,52,55,2022-02-25T01:25:46Z,3490000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-02-25T01:24:04.7Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612765,52,55,2022-02-25T01:25:46Z,3500000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-02-25T01:24:04.7Z,3,REGULAR,substitution,in,['startperiod'],200765,,,1610612765,52,55,2022-02-25T01:25:46Z,3510000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-02-25T01:25:43.9Z,3,REGULAR,period,start,[],0,,,1610612765,52,55,2022-02-25T01:25:46Z,3520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M47.00S,2022-02-25T01:25:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,93.47897503285151,52.94117647058824,1610612765,54,55,2022-02-25T01:26:04Z,3530000,15.0,9.0,1,right,C. Joseph driving Layup (6 PTS),[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,1.71,Made,,,,,,,,,,,6.0,,,,,,,,
354,PT11M35.00S,2022-02-25T01:26:07.1Z,3,REGULAR,3pt,Jump Shot,[],200765,31.45532194480947,80.14705882352942,1610612739,54,58,2022-02-25T01:26:12Z,3540000,-151.0,243.0,1,left,R. Rondo 28' 3PT  (7 PTS) (E. Mobley 1 AST),"[200765, 1630596]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,28.61,Made,,,,,,,,,,,7.0,E. Mobley,1630596.0,1.0,,,,,
356,PT11M19.00S,2022-02-25T01:26:23.5Z,3,REGULAR,3pt,Jump Shot,[],1630180,68.38042049934297,31.862745098039213,1610612765,54,58,2022-02-25T01:27:27Z,3560000,-91.0,245.0,1,right,MISS S. Bey 26' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
357,PT11M17.00S,2022-02-25T01:26:25.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,54,58,2022-02-25T01:26:27Z,3570000,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,356.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
358,PT11M04.00S,2022-02-25T01:26:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,5.962549277266746,54.16666666666667,1610612739,54,58,2022-02-25T01:26:48Z,3580000,-21.0,4.0,1,left,MISS E. Mobley Layup - blocked,"[1630596, 1630191]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,2.11,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0,
