actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
290,PT04M58.00S,2022-12-03T03:03:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,5.590000152587891,50.0,1610612754,53,49,2022-12-03T03:03:32Z,2850000,False,0.0,0.0,1,left,J. Smith putback Layup (6 PTS),[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,0.0,Made,6.0,,,,,,,,,,,,,,,
291,PT04M58.00S,2022-12-03T03:03:34.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629659,,,1610612754,53,49,2022-12-03T03:03:43Z,2860000,False,,,0,,T. Horton-Tucker shooting personal FOUL (3 PF) (Smith 1 FT),"[1629659, 1630188]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,3.0,0.0,Smith,1630188.0,,,,,,
293,PT04M58.00S,2022-12-03T03:03:57.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630188,,,1610612754,53,50,2022-12-03T03:03:57Z,2880000,False,,,0,,J. Smith Free Throw 1 of 1 (7 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
294,PT04M45.00S,2022-12-03T03:04:14.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612762,53,50,2022-12-03T03:04:31Z,2890000,False,,,0,,A. Nesmith personal FOUL (3 PF) (Markkanen 2 FT),"[1630174, 1628374]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,202041.0,,,,,,,,,,3.0,0.0,Markkanen,1628374.0,,,,,,
296,PT04M45.00S,2022-12-03T03:04:45.7Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,54,50,2022-12-03T03:05:07Z,2910000,False,,,0,,L. Markkanen Free Throw 1 of 2 (13 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
297,PT04M45.00S,2022-12-03T03:04:48.0Z,2,REGULAR,substitution,out,[],1630174,,,1610612762,54,50,2022-12-03T03:04:50Z,2920000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M45.00S,2022-12-03T03:04:48.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612762,54,50,2022-12-03T03:04:50Z,2930000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M45.00S,2022-12-03T03:04:45.7Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,54,50,2022-12-03T03:05:07Z,2940000,False,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
300,PT04M44.00S,2022-12-03T03:04:46.7Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,54,50,2022-12-03T03:05:07Z,2950000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,299.0,2.0,1.0,1.0,,
301,PT04M33.00S,2022-12-03T03:05:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,8.229303547963205,43.13725490196079,1610612754,54,50,2022-12-03T03:05:20Z,2960000,False,34.0,25.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,4.24,Missed,,,,,,,,,,,,,,,,
302,PT04M32.00S,2022-12-03T03:05:17.1Z,2,REGULAR,rebound,offensive,[],1629614,,,1610612754,54,50,2022-12-03T03:05:20Z,2970000,False,,,0,,A. Nembhard REBOUND (Off:2 Def:0),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,301.0,2.0,0.0,2.0,,
304,PT04M28.00S,2022-12-03T03:05:22.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612754,54,50,2022-12-03T03:05:37Z,2990000,False,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Mathurin 2 FT),"[203482, 1631097]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,3.0,0.0,Mathurin,1631097.0,,,,,,
306,PT04M28.00S,2022-12-03T03:05:56.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631097,,,1610612754,54,51,2022-12-03T03:05:56Z,3010000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
307,PT04M28.00S,2022-12-03T03:05:57.0Z,2,REGULAR,substitution,out,[],203482,,,1610612754,54,51,2022-12-03T03:06:01Z,3020000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M28.00S,2022-12-03T03:05:57.0Z,2,REGULAR,substitution,in,[],1627736,,,1610612754,54,51,2022-12-03T03:06:01Z,3030000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M28.00S,2022-12-03T03:06:17.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631097,,,1610612754,54,52,2022-12-03T03:06:17Z,3040000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
310,PT04M18.00S,2022-12-03T03:06:31.8Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,54,52,2022-12-03T03:06:37Z,3050000,False,,,0,,J. Clarkson bad pass TURNOVER (3 TO),"[203903, 1627741]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,Hield,1627741.0,,,,,,,,,,
311,PT04M18.00S,2022-12-03T03:06:31.8Z,2,REGULAR,steal,,[],1627741,,,1610612754,54,52,2022-12-03T03:06:33Z,3060000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
312,PT04M12.00S,2022-12-03T03:06:38.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630188,6.915243101182654,45.09803921568628,1610612754,54,54,2022-12-03T03:06:45Z,3070000,False,25.0,13.0,1,left,J. Smith Layup (9 PTS) (B. Mathurin 2 AST),"[1630188, 1631097]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,2.75,Made,9.0,B. Mathurin,1631097.0,2.0,,,,,,,,,,,,
314,PT03M47.00S,2022-12-03T03:07:02.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,91.14651773981603,46.81372549019608,1610612762,56,54,2022-12-03T03:07:07Z,3090000,False,-16.0,31.0,1,right,J. Vanderbilt DUNK (4 PTS) (T. Horton-Tucker 3 AST),"[1629020, 1629659]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,3.46,Made,4.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,,,,,
316,PT03M29.00S,2022-12-03T03:07:20.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,15.193823915900131,44.11764705882353,1610612754,56,54,2022-12-03T03:07:25Z,3110000,False,29.0,90.0,1,left,MISS T. Haliburton 9' floating Shot,[1630169],1610612754.0,IND,floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,9.5,Missed,,,,,,,,,,,,,,,,
317,PT03M27.00S,2022-12-03T03:07:22.4Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612762,56,54,2022-12-03T03:07:25Z,3120000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,316.0,2.0,2.0,0.0,,
318,PT03M18.00S,2022-12-03T03:07:32.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,92.19776609724047,2.2058823529411766,1610612762,59,54,2022-12-03T03:07:37Z,3130000,False,-239.0,21.0,1,right,L. Markkanen 3PT  (16 PTS) (T. Horton-Tucker 4 AST),"[1628374, 1629659]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,23.99,Made,16.0,T. Horton-Tucker,1629659.0,4.0,,,,,,,,,,,,
320,PT03M08.00S,2022-12-03T03:07:41.6Z,2,REGULAR,3pt,Jump Shot,[],1631097,20.844283837056505,89.70588235294117,1610612754,59,54,2022-12-03T03:07:47Z,3150000,False,-199.0,143.0,1,left,MISS B. Mathurin 24' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,24.49,Missed,,,,,,,,,,,,,,,,
321,PT03M06.00S,2022-12-03T03:07:43.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,59,54,2022-12-03T03:07:47Z,3160000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,320.0,,,,,
323,PT02M55.00S,2022-12-03T03:08:15.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203903,91.27792378449409,49.26470588235294,1610612762,61,54,2022-12-03T03:08:27Z,3180000,False,-4.0,29.0,1,right,J. Clarkson cutting DUNK (5 PTS) (J. Vanderbilt 1 AST),"[203903, 1629020]",1610612762.0,UTA,cutting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,2.97,Made,5.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,
325,PT02M42.00S,2022-12-03T03:08:27.4Z,2,REGULAR,2pt,Jump Shot,[],1629614,21.23850197109067,49.50980392156863,1610612754,61,54,2022-12-03T03:08:32Z,3200000,False,2.0,147.0,1,left,MISS A. Nembhard 14' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,,,14.71,Missed,,,,,,,,,,,,,,,,
326,PT02M41.00S,2022-12-03T03:08:28.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,61,54,2022-12-03T03:08:32Z,3210000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,325.0,5.0,4.0,1.0,,
327,PT02M33.00S,2022-12-03T03:08:37.1Z,2,REGULAR,turnover,bad pass,[],1629659,,,1610612762,61,54,2022-12-03T03:08:41Z,3220000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 1630169]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,Haliburton,1630169.0,,,,,,,,,,
328,PT02M33.00S,2022-12-03T03:08:37.1Z,2,REGULAR,steal,,[],1630169,,,1610612754,61,54,2022-12-03T03:08:39Z,3230000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT02M23.00S,2022-12-03T03:08:47.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,27.94021024967148,21.323529411764707,1610612754,61,54,2022-12-03T03:08:52Z,3240000,False,143.0,210.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,25.44,Missed,,,,,,,,,,,,,,,,
330,PT02M19.00S,2022-12-03T03:08:51.5Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,61,54,2022-12-03T03:08:52Z,3250000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,329.0,6.0,5.0,1.0,,
331,PT02M09.00S,2022-12-03T03:09:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,90.48948751642575,44.85294117647059,1610612762,63,54,2022-12-03T03:09:05Z,3260000,False,-26.0,37.0,1,right,J. Clarkson Layup (7 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,4.5,Made,7.0,,,,,,,,,,,,,,,
332,PT02M08.00S,2022-12-03T03:09:06.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,63,54,2022-12-03T03:09:12Z,3270000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M08.00S,2022-12-03T03:10:09.9Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,63,54,2022-12-03T03:10:29Z,3280000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M08.00S,2022-12-03T03:10:09.9Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,63,54,2022-12-03T03:10:29Z,3290000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M08.00S,2022-12-03T03:10:09.9Z,2,REGULAR,substitution,in,[],204456,,,1610612754,63,54,2022-12-03T03:10:29Z,3300000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT02M08.00S,2022-12-03T03:10:09.9Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,63,54,2022-12-03T03:10:29Z,3310000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M55.00S,2022-12-03T03:10:49.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,32.013797634691194,53.67647058823529,1610612754,63,54,2022-12-03T03:10:54Z,3320000,False,-18.0,248.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,24.91,Missed,,,,,,,,,,,,,,,,
340,PT01M52.00S,2022-12-03T03:10:52.3Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,63,54,2022-12-03T03:10:54Z,3330000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,339.0,7.0,6.0,1.0,,
341,PT01M48.00S,2022-12-03T03:10:55.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629020,92.59198423127464,53.18627450980392,1610612762,65,54,2022-12-03T03:11:01Z,3340000,False,16.0,17.0,1,right,J. Vanderbilt DUNK (6 PTS) (L. Markkanen 2 AST),"[1629020, 1628374]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,2.33,Made,6.0,L. Markkanen,1628374.0,2.0,,,,,,,,,,,,
343,PT01M40.00S,2022-12-03T03:11:03.8Z,2,REGULAR,turnover,bad pass,[],1627741,,,1610612754,65,54,2022-12-03T03:11:07Z,3360000,False,,,0,,B. Hield bad pass TURNOVER (3 TO),"[1627741, 203903]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,3.0,,,,,,,Clarkson,203903.0,,,,,,,,,,
344,PT01M40.00S,2022-12-03T03:11:03.8Z,2,REGULAR,steal,,[],203903,,,1610612762,65,54,2022-12-03T03:11:05Z,3370000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT01M36.00S,2022-12-03T03:11:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,91.80354796320631,44.85294117647059,1610612762,67,54,2022-12-03T03:11:15Z,3380000,False,-26.0,25.0,1,right,J. Vanderbilt running Layup (8 PTS) (J. Clarkson 3 AST),"[1629020, 203903]",1610612762.0,UTA,running,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,3.55,Made,8.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,,
347,PT01M15.00S,2022-12-03T03:11:28.0Z,2,REGULAR,3pt,Jump Shot,[],1630169,16.507884362680684,2.2058823529411766,1610612754,67,54,2022-12-03T03:11:41Z,3400000,False,239.0,103.0,1,left,MISS T. Haliburton 26' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,26.01,Missed,,,,,,,,,,,,,,,,
348,PT01M10.00S,2022-12-03T03:11:33.0Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,67,54,2022-12-03T03:11:34Z,3410000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,347.0,2.0,1.0,1.0,,
349,PT01M10.00S,2022-12-03T03:11:34.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204456,15.719448094612352,58.82352941176471,1610612754,67,54,2022-12-03T03:11:42Z,3420000,False,-44.0,95.0,1,left,MISS T. McConnell 10' Jump Shot,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,10.5,Missed,,,,,,,,,,,,,,,,
350,PT01M08.00S,2022-12-03T03:11:36.3Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,67,54,2022-12-03T03:11:42Z,3430000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:6),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,349.0,6.0,6.0,0.0,,
351,PT01M03.00S,2022-12-03T03:11:45.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612762,67,54,2022-12-03T03:11:52Z,3440000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1631097, 203903]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,,,1.0,0.0,Clarkson,203903.0,,,,,,
353,PT01M03.00S,2022-12-03T03:12:14.5Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,68,54,2022-12-03T03:12:14Z,3460000,False,,,0,,J. Clarkson Free Throw 1 of 2 (8 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
354,PT01M03.00S,2022-12-03T03:12:16.5Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,68,54,2022-12-03T03:12:20Z,3470000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT01M03.00S,2022-12-03T03:12:16.5Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,68,54,2022-12-03T03:12:20Z,3480000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT01M03.00S,2022-12-03T03:12:36.9Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,69,54,2022-12-03T03:12:36Z,3490000,False,,,0,,J. Clarkson Free Throw 2 of 2 (9 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
357,PT00M52.90S,2022-12-03T03:12:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,10.068988173455978,54.65686274509803,1610612754,69,54,2022-12-03T03:12:55Z,3500000,False,-23.0,42.0,1,left,MISS B. Hield Layup,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,4.81,Missed,,,,,,,,,,,,,,,,
358,PT00M48.90S,2022-12-03T03:12:53.8Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,69,54,2022-12-03T03:12:55Z,3510000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,357.0,8.0,7.0,1.0,,
359,PT00M44.60S,2022-12-03T03:12:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.93495400788436,54.166666666666664,1610612762,71,54,2022-12-03T03:13:03Z,3520000,False,21.0,23.0,1,right,J. Clarkson driving Layup (11 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,3.12,Made,11.0,,,,,,,,,,,,,,,
360,PT00M34.00S,2022-12-03T03:13:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,7.966491458607096,42.8921568627451,1610612754,71,56,2022-12-03T03:13:16Z,3530000,False,36.0,22.0,1,left,T. Haliburton driving Layup (9 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,4.2,Made,9.0,,,,,,,,,,,,,,,
361,PT00M12.30S,2022-12-03T03:13:39.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612762,71,56,2022-12-03T03:13:48Z,3540000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Sexton 2 FT),"[1627741, 1629012]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,1193.0,,,,,,,,,,1.0,0.0,Sexton,1629012.0,,,,,,
363,PT00M12.30S,2022-12-03T03:14:03.4Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,72,56,2022-12-03T03:14:03Z,3560000,False,,,0,,C. Sexton Free Throw 1 of 2 (7 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
364,PT00M12.30S,2022-12-03T03:14:17.4Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,73,56,2022-12-03T03:14:17Z,3570000,False,,,0,,C. Sexton Free Throw 2 of 2 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
365,PT00M04.40S,2022-12-03T03:14:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.835085413929041,43.13725490196079,1610612754,73,58,2022-12-03T03:28:38Z,3580000,False,34.0,21.0,1,left,T. McConnell driving Layup (8 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,4.03,Made,8.0,,,,,,,,,,,,,,,
366,PT00M04.40S,2022-12-03T03:14:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203903,,,1610612754,73,58,2022-12-03T03:14:57Z,3590000,False,,,0,,J. Clarkson shooting personal FOUL (2 PF) (McConnell 1 FT),"[203903, 204456]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,2.0,0.0,McConnell,204456.0,,,,,,
368,PT00M04.40S,2022-12-03T03:14:57.8Z,2,REGULAR,substitution,out,[],1630169,,,1610612754,73,58,2022-12-03T03:16:13Z,3610000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M04.40S,2022-12-03T03:14:57.8Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,73,58,2022-12-03T03:16:13Z,3620000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M04.40S,2022-12-03T03:15:12.3Z,2,REGULAR,freethrow,1 of 1,[],204456,,,1610612754,73,59,2022-12-03T03:15:12Z,3630000,False,,,0,,T. McConnell Free Throw 1 of 1 (9 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
371,PT00M03.40S,2022-12-03T03:15:18.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612762,73,59,2022-12-03T03:15:24Z,3640000,False,,,0,,T. McConnell personal FOUL (3 PF) (Sexton 2 FT),"[204456, 1629012]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,202041.0,,,,,,,,,,3.0,0.0,Sexton,1629012.0,,,,,,
373,PT00M03.40S,2022-12-03T03:15:47.7Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,74,59,2022-12-03T03:15:47Z,3660000,False,,,0,,C. Sexton Free Throw 1 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
374,PT00M03.40S,2022-12-03T03:15:49.0Z,2,REGULAR,substitution,out,[],204456,,,1610612762,74,59,2022-12-03T03:15:55Z,3670000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M03.40S,2022-12-03T03:15:49.0Z,2,REGULAR,substitution,in,[],1630169,,,1610612762,74,59,2022-12-03T03:15:55Z,3680000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT00M03.40S,2022-12-03T03:16:04.0Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,75,59,2022-12-03T03:16:04Z,3690000,False,,,0,,C. Sexton Free Throw 2 of 2 (10 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
