actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
598,PT07M17.00S,2022-11-01T03:07:33.7Z,4,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612763,106,85,2022-11-01T03:07:47Z,5920000,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Morant 2 FT),"[1629659, 1629630]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,1628482.0,1.0,0.0,Morant,1629630.0,,,,,,,,,,,,
600,PT07M17.00S,2022-11-01T03:08:07.6Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,106,85,2022-11-01T03:08:07Z,5940000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
601,PT07M17.00S,2022-11-01T03:08:07.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,106,85,2022-11-01T03:08:07Z,5950000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,
602,PT07M17.00S,2022-11-01T03:08:24.5Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,106,86,2022-11-01T03:08:24Z,5960000,,,0,,J. Morant Free Throw 2 of 2 (37 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
603,PT07M07.00S,2022-11-01T03:08:39.6Z,4,REGULAR,3pt,Jump Shot,[],1627736,68.67608409986859,17.15686274509804,1610612762,106,86,2022-11-01T03:08:44Z,5970000,-164.0,242.0,1,right,MISS M. Beasley 29' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,29.24,Missed,,,,,,,,,,,,,,,,,,
604,PT07M03.00S,2022-11-01T03:08:43.6Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,106,86,2022-11-01T03:08:44Z,5980000,,,0,,X. Tillman REBOUND (Off:2 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,603.0,4.0,2.0,2.0,,,,,,,,
605,PT06M58.00S,2022-11-01T03:08:48.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628415,7.835085413929041,57.35294117647059,1610612763,106,88,2022-11-01T03:09:17Z,5990000,-37.0,21.0,1,left,D. Brooks Layup (17 PTS) (J. Morant 4 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,4.24,Made,17.0,,,,,,,,,,,J. Morant,1629630.0,4.0,,,,
607,PT06M48.00S,2022-11-01T03:09:01.3Z,4,REGULAR,foul,personal,[],1628415,,,1610612762,106,88,2022-11-01T03:09:15Z,6010000,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 203482]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,,,,1628482.0,2.0,1.0,Olynyk,203482.0,,,,,,,,,,,,
609,PT06M40.00S,2022-11-01T03:09:29.4Z,4,REGULAR,3pt,Jump Shot,[],1629659,67.09921156373193,57.59803921568627,1610612762,109,88,2022-11-01T03:09:48Z,6030000,38.0,257.0,1,right,T. Horton-Tucker 25' 3PT step back (9 PTS) (J. Clarkson 7 AST),"[1629659, 203903]",1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,25.96,Made,9.0,,,,,,,,,,,J. Clarkson,203903.0,7.0,,,,
611,PT06M33.00S,2022-11-01T03:09:40.0Z,4,REGULAR,foul,personal,['3freethrow'],203482,,,1610612763,109,88,2022-11-01T03:10:06Z,6050000,,,0,,K. Olynyk shooting personal FOUL (6 PF) (Brooks 3 FT),"[203482, 1628415]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,1830.0,6.0,0.0,Brooks,1628415.0,,,,,,,,,,,,
613,PT06M33.00S,2022-11-01T03:10:00.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,109,88,2022-11-01T03:10:00Z,6070000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M33.00S,2022-11-01T03:11:28.2Z,4,REGULAR,substitution,out,[],203482,,,1610612763,109,88,2022-11-01T03:11:40Z,6090000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M33.00S,2022-11-01T03:11:28.2Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,109,88,2022-11-01T03:11:40Z,6100000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M33.00S,2022-11-01T03:11:28.2Z,4,REGULAR,substitution,in,[],1628374,,,1610612763,109,88,2022-11-01T03:11:40Z,6110000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M33.00S,2022-11-01T03:11:28.2Z,4,REGULAR,substitution,in,[],1629723,,,1610612763,109,88,2022-11-01T03:11:40Z,6120000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M33.00S,2022-11-01T03:11:42.6Z,4,REGULAR,freethrow,1 of 3,[],1628415,,,1610612763,109,89,2022-11-01T03:11:42Z,6130000,,,0,,D. Brooks Free Throw 1 of 3 (18 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
620,PT06M33.00S,2022-11-01T03:11:56.2Z,4,REGULAR,freethrow,2 of 3,[],1628415,,,1610612763,109,89,2022-11-01T03:11:56Z,6140000,,,0,,MISS D. Brooks Free Throw 2 of 3,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
621,PT06M33.00S,2022-11-01T03:11:56.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,109,89,2022-11-01T03:11:56Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,620.0,,,,,,,,,,,
622,PT06M33.00S,2022-11-01T03:11:57.1Z,4,REGULAR,substitution,out,[],1627736,,,1610612763,109,89,2022-11-01T03:12:03Z,6160000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M33.00S,2022-11-01T03:11:57.1Z,4,REGULAR,substitution,out,[],1630534,,,1610612763,109,89,2022-11-01T03:12:03Z,6170000,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M33.00S,2022-11-01T03:11:57.1Z,4,REGULAR,substitution,in,[],1629012,,,1610612763,109,89,2022-11-01T03:12:03Z,6180000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M33.00S,2022-11-01T03:11:57.1Z,4,REGULAR,substitution,in,[],201144,,,1610612763,109,89,2022-11-01T03:12:03Z,6190000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M33.00S,2022-11-01T03:11:57.1Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,109,89,2022-11-01T03:13:20Z,6195000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M33.00S,2022-11-01T03:11:57.1Z,4,REGULAR,substitution,in,[],1631223,,,1610612763,109,89,2022-11-01T03:13:20Z,6197500,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M33.00S,2022-11-01T03:12:18.9Z,4,REGULAR,freethrow,3 of 3,[],1628415,,,1610612763,109,90,2022-11-01T03:12:18Z,6200000,,,0,,D. Brooks Free Throw 3 of 3 (19 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
627,PT06M13.00S,2022-11-01T03:12:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612762,109,90,2022-11-01T03:13:28Z,6210000,,,0,,J. Morant shooting personal FOUL (2 PF) (Sexton 2 FT),"[1629630, 1629012]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,1830.0,2.0,0.0,Sexton,1629012.0,,,,,,,,,,,,
629,PT06M13.00S,2022-11-01T03:13:08.8Z,4,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,110,90,2022-11-01T03:13:08Z,6230000,,,0,,C. Sexton Free Throw 1 of 2 (14 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
632,PT06M13.00S,2022-11-01T03:13:22.5Z,4,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,111,90,2022-11-01T03:13:22Z,6240000,,,0,,C. Sexton Free Throw 2 of 2 (15 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
633,PT06M00.00S,2022-11-01T03:13:35.4Z,4,REGULAR,3pt,Jump Shot,[],1629723,6.521024967148489,3.431372549019608,1610612763,111,90,2022-11-01T03:13:41Z,6250000,233.0,9.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
634,PT05M58.00S,2022-11-01T03:13:37.4Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612762,111,90,2022-11-01T03:13:41Z,6260000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:3),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,633.0,4.0,3.0,1.0,,,,,,,,
635,PT05M48.00S,2022-11-01T03:13:47.4Z,4,REGULAR,turnover,lost ball,[],1629659,,,1610612762,111,90,2022-11-01T03:13:52Z,6270000,,,0,,T. Horton-Tucker lost ball TURNOVER (3 TO),"[1629659, 1631223]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,,,,,,Roddy,1631223.0
636,PT05M48.00S,2022-11-01T03:13:47.4Z,4,REGULAR,steal,,[],1631223,,,1610612763,111,90,2022-11-01T03:14:11Z,6280000,,,0,,D. Roddy STEAL (2 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
637,PT05M43.00S,2022-11-01T03:13:52.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631223,25.837713534822605,81.12745098039215,1610612763,111,90,2022-11-01T03:14:00Z,6290000,-156.0,190.0,1,left,MISS D. Roddy 24' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
638,PT05M42.00S,2022-11-01T03:13:53.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,111,90,2022-11-01T03:14:00Z,6300000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,637.0,,,,,,,,,,,
639,PT05M42.00S,2022-11-01T03:13:56.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203903,,,1610612763,111,90,2022-11-01T03:14:02Z,6310000,,,0,,J. Clarkson loose ball personal FOUL (4 PF) (Tillman 2 FT),"[203903, 1630214]",1610612762.0,UTA,loose ball,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,1628482.0,4.0,0.0,Tillman,1630214.0,,,,,,,,,,,,
641,PT05M42.00S,2022-11-01T03:14:25.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630214,,,1610612763,111,91,2022-11-01T03:14:25Z,6330000,,,0,,X. Tillman Free Throw 1 of 2 (5 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
642,PT05M42.00S,2022-11-01T03:14:41.3Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630214,,,1610612763,111,92,2022-11-01T03:14:41Z,6340000,,,0,,X. Tillman Free Throw 2 of 2 (6 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
643,PT05M22.00S,2022-11-01T03:15:04.1Z,4,REGULAR,3pt,Jump Shot,[],203903,66.96780551905388,59.55882352941176,1610612762,111,92,2022-11-01T03:15:08Z,6350000,48.0,258.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,26.24,Missed,,,,,,,,,,,,,,,,,,
644,PT05M19.00S,2022-11-01T03:15:07.1Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,111,92,2022-11-01T03:15:08Z,6360000,,,0,,J. Clarkson REBOUND (Off:1 Def:6),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,,643.0,7.0,6.0,1.0,,,,,,,,
645,PT05M17.00S,2022-11-01T03:15:08.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,84.44480946123521,41.42156862745098,1610612762,111,92,2022-11-01T03:15:14Z,6370000,-43.0,94.0,1,right,MISS J. Clarkson 10' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,10.31,Missed,,,,,,,,,,,,,,,,,,
646,PT05M16.00S,2022-11-01T03:15:09.0Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,111,92,2022-11-01T03:16:52Z,6380000,,,0,,L. Markkanen REBOUND (Off:3 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,645.0,10.0,7.0,3.0,,,,,,,,
649,PT05M16.00S,2022-11-01T03:15:13.2Z,4,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612762,111,92,2022-11-01T03:15:22Z,6410000,,,0,,J. Konchar shooting personal FOUL (4 PF) (Markkanen 2 FT),"[1629723, 1628374]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,1628482.0,4.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,
651,PT05M16.00S,2022-11-01T03:15:42.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628374,,,1610612762,112,92,2022-11-01T03:15:59Z,6430000,,,0,,L. Markkanen Free Throw 1 of 2 (29 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
652,PT05M16.00S,2022-11-01T03:15:42.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628374,,,1610612762,112,92,2022-11-01T03:15:59Z,6440000,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
653,PT05M14.00S,2022-11-01T03:15:44.5Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,112,92,2022-11-01T03:15:59Z,6450000,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,652.0,3.0,2.0,1.0,,,,,,,,
654,PT05M01.00S,2022-11-01T03:16:10.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,7.835085413929041,43.13725490196079,1610612763,112,92,2022-11-01T03:16:16Z,6460000,34.0,21.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
655,PT04M56.00S,2022-11-01T03:16:15.8Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612763,112,92,2022-11-01T03:16:16Z,6470000,,,0,,X. Tillman REBOUND (Off:3 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,654.0,5.0,2.0,3.0,,,,,,,,
656,PT04M56.00S,2022-11-01T03:16:14.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,5.590000152587891,50.0,1610612763,112,94,2022-11-01T03:16:14Z,6480000,0.0,0.0,1,left,X. Tillman tip Layup (8 PTS),[1630214],1610612763.0,MEM,tip,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
657,PT04M44.00S,2022-11-01T03:16:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,90.75229960578186,50.0,1610612762,112,94,2022-11-01T03:16:33Z,6490000,0.0,34.0,1,right,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,,,,,,,,,,,,,,
658,PT04M40.00S,2022-11-01T03:16:32.3Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,112,94,2022-11-01T03:17:07Z,6500000,,,0,,L. Markkanen REBOUND (Off:4 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,657.0,11.0,7.0,4.0,,,,,,,,
659,PT04M40.00S,2022-11-01T03:16:32.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628374,94.40999984741211,50.0,1610612762,114,94,2022-11-01T03:17:02Z,6510000,0.0,0.0,1,right,L. Markkanen tip DUNK (31 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.0,Made,31.0,,,,,,,,,,,,,,,,,
660,PT04M40.00S,2022-11-01T03:16:34.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,114,94,2022-11-01T03:16:34Z,6520000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT04M40.00S,2022-11-01T03:17:48.9Z,4,REGULAR,substitution,out,[],1629630,,,1610612763,114,94,2022-11-01T03:18:03Z,6530000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M40.00S,2022-11-01T03:17:48.9Z,4,REGULAR,substitution,out,[],1628415,,,1610612763,114,94,2022-11-01T03:18:03Z,6540000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M40.00S,2022-11-01T03:17:48.9Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,114,94,2022-11-01T03:18:03Z,6550000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT04M40.00S,2022-11-01T03:17:48.9Z,4,REGULAR,substitution,in,[],1631113,,,1610612763,114,94,2022-11-01T03:18:03Z,6560000,,,0,,SUB in: K. Chandler,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M40.00S,2022-11-01T03:17:48.9Z,4,REGULAR,substitution,in,[],1631246,,,1610612763,114,94,2022-11-01T03:18:03Z,6570000,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M40.00S,2022-11-01T03:17:48.9Z,4,REGULAR,substitution,in,[],1631254,,,1610612763,114,94,2022-11-01T03:18:03Z,6580000,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M27.00S,2022-11-01T03:18:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,8.886333771353483,55.14705882352941,1610612763,114,94,2022-11-01T03:18:29Z,6590000,-26.0,31.0,1,left,MISS K. Lofton Jr. driving Layup - blocked,"[1631254, 1628374]",1610612763.0,MEM,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,Markkanen,1628374.0,,
668,PT04M27.00S,2022-11-01T03:18:23.7Z,4,REGULAR,block,,[],1628374,,,1610612763,114,94,2022-11-01T03:18:25Z,6600000,,,0,,L. Markkanen BLOCK (4 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
669,PT04M23.00S,2022-11-01T03:18:27.7Z,4,REGULAR,rebound,offensive,[],1631254,,,1610612763,114,94,2022-11-01T03:18:29Z,6610000,,,0,,K. Lofton Jr. REBOUND (Off:1 Def:0),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,667.0,1.0,0.0,1.0,,,,,,,,
670,PT04M23.00S,2022-11-01T03:18:28.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631254,5.590000152587891,50.0,1610612763,114,96,2022-11-01T03:18:28Z,6620000,0.0,0.0,1,left,K. Lofton Jr. putback Layup (2 PTS),[1631254],1610612763.0,MEM,putback,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
671,PT04M11.00S,2022-11-01T03:18:39.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203903,90.75229960578186,46.568627450980394,1610612762,114,96,2022-11-01T03:18:44Z,6630000,-17.0,34.0,1,right,MISS J. Clarkson driving DUNK - blocked,"[203903, 1631223]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,Roddy,1631223.0,,
672,PT04M11.00S,2022-11-01T03:18:39.5Z,4,REGULAR,block,,[],1631223,,,1610612762,114,96,2022-11-01T03:18:41Z,6640000,,,0,,D. Roddy BLOCK (1 BLK),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
673,PT04M08.00S,2022-11-01T03:18:42.5Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612763,114,96,2022-11-01T03:18:44Z,6650000,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,671.0,1.0,1.0,0.0,,,,,,,,
674,PT04M06.00S,2022-11-01T03:18:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631254,5.338370565045992,53.67647058823529,1610612763,114,96,2022-11-01T03:22:59Z,6660000,-18.0,-2.0,1,left,MISS K. Lofton Jr. running reverse Layup,[1631254],1610612763.0,MEM,running reverse,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
675,PT04M02.00S,2022-11-01T03:18:49.7Z,4,REGULAR,rebound,offensive,[],1631246,,,1610612763,114,96,2022-11-01T03:18:52Z,6670000,,,0,,V. Williams Jr. REBOUND (Off:1 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,674.0,2.0,1.0,1.0,,,,,,,,
676,PT04M02.00S,2022-11-01T03:18:49.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631246,5.590000152587891,50.0,1610612763,114,98,2022-11-01T03:18:49Z,6680000,0.0,0.0,1,left,V. Williams Jr. putback Layup (2 PTS),[1631246],1610612763.0,MEM,putback,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
677,PT03M49.00S,2022-11-01T03:19:01.5Z,4,REGULAR,3pt,Jump Shot,[],201144,71.82982917214193,21.07843137254902,1610612762,117,98,2022-11-01T03:23:45Z,6690000,-145.0,212.0,1,right,M. Conley 25' 3PT pullup (15 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.69,Made,15.0,,,,,,,,,,,,,,,,,
678,PT03M33.00S,2022-11-01T03:19:18.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,5.075558475689881,53.18627450980392,1610612763,117,100,2022-11-01T03:19:23Z,6700000,-16.0,-5.0,1,left,K. Lofton Jr. Layup (4 PTS) (K. Chandler 3 AST),"[1631254, 1631113]",1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,,,,,,,,,,,K. Chandler,1631113.0,3.0,,,,
680,PT03M17.00S,2022-11-01T03:19:35.6Z,4,REGULAR,turnover,traveling,[],203903,,,1610612762,117,100,2022-11-01T03:19:42Z,6720000,,,0,,J. Clarkson traveling TURNOVER (1 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,200833.0,,,,,,,,,1.0,,,,,,,
681,PT03M17.00S,2022-11-01T03:19:40.4Z,4,REGULAR,substitution,out,[],203903,,,1610612763,117,100,2022-11-01T03:19:51Z,6730000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M17.00S,2022-11-01T03:19:40.4Z,4,REGULAR,substitution,out,[],1629012,,,1610612763,117,100,2022-11-01T03:19:51Z,6740000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
