actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
348,PT12M00.00S,2022-10-30T02:19:47.1Z,3,REGULAR,period,start,[],0,,,1610612762,62,54,2022-10-30T02:19:47Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M42.00S,2022-10-30T02:20:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,90.22667542706965,56.86274509803921,1610612762,64,54,2022-10-30T02:20:08Z,3430000,34.0,39.0,1,right,J. Vanderbilt cutting Layup (7 PTS) (C. Sexton 2 AST),"[1629020, 1629012]",1610612762.0,UTA,cutting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,7.0,,,,,,,,,,,,,C. Sexton,1629012.0,2.0,,
351,PT11M28.00S,2022-10-30T02:20:20.5Z,3,REGULAR,foul,personal,['2freethrow'],203482,,,1610612763,64,54,2022-10-30T02:20:30Z,3450000,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Brooks 2 FT),"[203482, 1628415]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628168.0,2.0,0.0,Brooks,1628415.0,,,,,
353,PT11M28.00S,2022-10-30T02:20:43.1Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,64,55,2022-10-30T02:20:43Z,3470000,,,0,,D. Brooks Free Throw 1 of 2 (13 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
354,PT11M28.00S,2022-10-30T02:20:54.1Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,64,56,2022-10-30T02:20:54Z,3480000,,,0,,D. Brooks Free Throw 2 of 2 (14 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
355,PT11M09.00S,2022-10-30T02:21:16.0Z,3,REGULAR,turnover,bad pass,[],1629020,,,1610612762,64,56,2022-10-30T02:21:20Z,3490000,,,0,,J. Vanderbilt bad pass TURNOVER (2 TO),"[1629020, 1626145]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Center,,,,2.0,Jones,1626145.0,,,,,,,,,,,,,,
356,PT11M09.00S,2022-10-30T02:21:16.0Z,3,REGULAR,steal,,[],1626145,,,1610612763,64,56,2022-10-30T02:21:17Z,3500000,,,0,,T. Jones STEAL (2 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
357,PT11M04.00S,2022-10-30T02:21:20.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,6.652431011826544,44.36274509803921,1610612763,64,58,2022-10-30T02:21:27Z,3510000,28.0,10.0,1,left,D. Brooks DUNK (16 PTS) (T. Jones 3 AST),"[1628415, 1626145]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.99,Made,16.0,,,,,,,,,,,,,T. Jones,1626145.0,3.0,,
359,PT10M35.00S,2022-10-30T02:21:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,81.68528252299606,54.166666666666664,1610612762,64,58,2022-10-30T02:21:59Z,3530000,21.0,120.0,1,right,MISS C. Sexton 12' driving Layup - blocked,"[1629012, 203500]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,12.15,Missed,,,,,,,,,,,,,,,,,Adams,203500.0
360,PT10M35.00S,2022-10-30T02:21:50.3Z,3,REGULAR,block,,[],203500,,,1610612762,64,58,2022-10-30T02:21:53Z,3540000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
361,PT10M35.00S,2022-10-30T02:21:50.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,64,58,2022-10-30T02:21:59Z,3550000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,359.0,,,,,,,,,,,,,
363,PT10M35.00S,2022-10-30T02:22:04.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,64,58,2022-10-30T02:22:14Z,3570000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,,,,,,,,,
364,PT10M21.00S,2022-10-30T02:22:18.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,35.8245729303548,47.549019607843135,1610612763,64,58,2022-10-30T02:22:28Z,3580000,12.0,284.0,1,left,MISS D. Brooks 28' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,28.46,Missed,,,,,,,,,,,,,,,,,,
365,PT10M19.00S,2022-10-30T02:22:20.9Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,64,58,2022-10-30T02:22:28Z,3590000,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,364.0,4.0,1.0,3.0,,,,,,,,,,
366,PT10M19.00S,2022-10-30T02:22:28.6Z,3,REGULAR,foul,personal,[],203482,,,1610612763,64,58,2022-10-30T02:22:34Z,3600000,,,0,,K. Olynyk personal FOUL (3 PF),"[203482, 203500]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,3.0,0.0,Adams,203500.0,,,,,
368,PT10M16.00S,2022-10-30T02:22:44.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630583,8.09789750328515,49.754901960784316,1610612763,64,60,2022-10-30T02:22:49Z,3620000,1.0,24.0,1,left,S. Aldama driving reverse Layup (9 PTS) (D. Brooks 1 AST),"[1630583, 1628415]",1610612763.0,MEM,driving reverse,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.36,Made,9.0,,,,,,,,,,,,,D. Brooks,1628415.0,1.0,,
370,PT09M58.00S,2022-10-30T02:23:01.7Z,3,REGULAR,3pt,Jump Shot,[],1629012,69.33311432325887,73.2843137254902,1610612762,67,60,2022-10-30T02:23:06Z,3640000,116.0,236.0,1,right,C. Sexton 26' 3PT  (14 PTS) (L. Markkanen 3 AST),"[1629012, 1628374]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.3,Made,14.0,,,,,,,,,,,,,L. Markkanen,1628374.0,3.0,,
372,PT09M44.00S,2022-10-30T02:23:15.8Z,3,REGULAR,3pt,Jump Shot,[],1628415,22.28975032851511,12.990196078431374,1610612763,67,63,2022-10-30T02:23:20Z,3660000,185.0,157.0,1,left,D. Brooks 24' 3PT step back (19 PTS),[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,24.26,Made,19.0,,,,,,,,,,,,,,,,,
373,PT09M32.00S,2022-10-30T02:23:28.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,83.52496714848883,36.76470588235294,1610612762,67,63,2022-10-30T02:23:32Z,3670000,-66.0,102.0,1,right,MISS L. Markkanen 12' driving Layup - blocked,"[1628374, 1630217]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,12.19,Missed,,,,,,,,,,,,,,,,,Bane,1630217.0
374,PT09M32.00S,2022-10-30T02:23:28.0Z,3,REGULAR,block,,[],1630217,,,1610612762,67,63,2022-10-30T02:23:30Z,3680000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
375,PT09M29.00S,2022-10-30T02:23:31.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,67,63,2022-10-30T02:23:32Z,3690000,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,373.0,1.0,1.0,0.0,,,,,,,,,,
376,PT09M27.00S,2022-10-30T02:23:33.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,8.886333771353483,46.32352941176471,1610612763,67,63,2022-10-30T02:23:39Z,3700000,18.0,31.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
377,PT09M27.00S,2022-10-30T02:23:33.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,67,63,2022-10-30T02:23:39Z,3710000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,376.0,,,,,,,,,,,,,
379,PT09M15.00S,2022-10-30T02:23:53.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,82.34231274638634,51.470588235294116,1610612762,69,63,2022-10-30T02:23:58Z,3730000,7.0,113.0,1,right,K. Olynyk 11' driving floating Jump Shot (9 PTS) (J. Vanderbilt 5 AST),"[203482, 1629020]",1610612762.0,UTA,driving floating,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,11.37,Made,9.0,,,,,,,,,,,,,J. Vanderbilt,1629020.0,5.0,,
380,PT09M15.00S,2022-10-30T02:23:57.2Z,3,REGULAR,foul,personal,['1freethrow'],1630583,,,1610612762,69,63,2022-10-30T02:28:43Z,3740000,,,0,,S. Aldama shooting personal FOUL (3 PF) (Olynyk 1 FT),"[1630583, 203482]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2004.0,3.0,0.0,Olynyk,203482.0,,,,,
382,PT09M15.00S,2022-10-30T02:24:14.7Z,3,REGULAR,freethrow,1 of 1,[],203482,,,1610612762,70,63,2022-10-30T02:24:14Z,3760000,,,0,,K. Olynyk Free Throw 1 of 1 (10 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
384,PT08M51.00S,2022-10-30T02:24:40.0Z,3,REGULAR,2pt,Jump Shot,[],1630217,10.33180026281209,66.42156862745098,1610612763,70,65,2022-10-30T02:24:45Z,3770000,-82.0,45.0,1,left,D. Bane 9' driving floating Jump Shot (12 PTS),[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,9.34,Made,12.0,,,,,,,,,,,,,,,,,
385,PT08M39.00S,2022-10-30T02:24:52.1Z,3,REGULAR,3pt,Jump Shot,[],203482,69.07030223390277,73.52941176470588,1610612762,73,65,2022-10-30T02:24:57Z,3780000,118.0,238.0,1,right,K. Olynyk 26' 3PT  (13 PTS) (J. Vanderbilt 6 AST),"[203482, 1629020]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,26.56,Made,13.0,,,,,,,,,,,,,J. Vanderbilt,1629020.0,6.0,,
387,PT08M28.00S,2022-10-30T02:25:03.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,30.962549277266753,63.725490196078425,1610612763,73,65,2022-10-30T02:25:07Z,3800000,-69.0,239.0,1,left,MISS D. Bane 24' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,24.82,Missed,,,,,,,,,,,,,,,,,,
388,PT08M27.00S,2022-10-30T02:25:05.2Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,73,65,2022-10-30T02:25:05Z,3810000,,,0,,S. Adams REBOUND (Off:4 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,387.0,5.0,1.0,4.0,,,,,,,,,,
389,PT08M25.00S,2022-10-30T02:25:08.0Z,3,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,73,65,2022-10-30T02:25:15Z,3820000,,,0,,S. Adams lost ball out-of-bounds TURNOVER (4 TO),[203500],1610612763.0,MEM,lost ball,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,4.0,,,,,,,2004.0,,,,,,,,,
390,PT08M11.00S,2022-10-30T02:25:26.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629020,91.14651773981603,95.58823529411765,1610612762,73,65,2022-10-30T02:25:30Z,3830000,228.0,31.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
391,PT08M10.00S,2022-10-30T02:25:27.2Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,73,65,2022-10-30T02:25:30Z,3840000,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,,,,,390.0,2.0,2.0,0.0,,,,,,,,,,
392,PT08M06.00S,2022-10-30T02:25:31.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,24.52365308804205,13.970588235294118,1610612763,73,68,2022-10-30T02:25:39Z,3850000,180.0,178.0,1,left,T. Jones 25' 3PT  (18 PTS) (D. Brooks 2 AST),"[1626145, 1628415]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.32,Made,18.0,,,,,,,,,,,,,D. Brooks,1628415.0,2.0,,
394,PT07M49.00S,2022-10-30T02:25:47.2Z,3,REGULAR,3pt,Jump Shot,[],203903,66.44218134034165,39.950980392156865,1610612762,76,68,2022-10-30T02:25:54Z,3870000,-50.0,263.0,1,right,J. Clarkson 26' 3PT step back (12 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,26.76,Made,12.0,,,,,,,,,,,,,,,,,
395,PT07M28.00S,2022-10-30T02:26:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,6.1268068331143235,58.08823529411765,1610612763,76,70,2022-10-30T02:26:14Z,3880000,-40.0,5.0,1,left,T. Jones driving floating bank Jump Shot (20 PTS),[1626145],1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,4.07,Made,20.0,,,,,,,,,,,,,,,,,
396,PT07M19.00S,2022-10-30T02:26:20.6Z,3,REGULAR,foul,personal,[],1630583,,,1610612762,76,70,2022-10-30T02:26:50Z,3890000,,,0,,S. Aldama personal FOUL (4 PF),"[1630583, 203482]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,203591.0,4.0,0.0,Olynyk,203482.0,,,,,
398,PT07M16.00S,2022-10-30T02:26:48.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,68.01905387647832,69.85294117647058,1610612762,79,70,2022-10-30T02:26:53Z,3910000,99.0,248.0,1,right,C. Sexton 26' 3PT pullup (17 PTS) (J. Vanderbilt 7 AST),"[1629012, 1629020]",1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.72,Made,17.0,,,,,,,,,,,,,J. Vanderbilt,1629020.0,7.0,,
400,PT06M56.00S,2022-10-30T02:27:08.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,10.85742444152431,40.68627450980392,1610612763,79,70,2022-10-30T02:27:12Z,3930000,47.0,50.0,1,left,MISS D. Bane 6' driving Layup - blocked,"[1630217, 203482]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,Olynyk,203482.0
401,PT06M56.00S,2022-10-30T02:27:08.1Z,3,REGULAR,block,,[],203482,,,1610612763,79,70,2022-10-30T02:27:10Z,3940000,,,0,,K. Olynyk BLOCK (2 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT06M56.00S,2022-10-30T02:27:08.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,79,70,2022-10-30T02:27:12Z,3950000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,400.0,,,,,,,,,,,,,
404,PT06M56.00S,2022-10-30T02:27:17.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,79,70,2022-10-30T02:27:17Z,3970000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M56.00S,2022-10-30T02:29:38.0Z,3,REGULAR,substitution,out,[],1630583,,,1610612763,79,70,2022-10-30T02:30:06Z,3980000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M56.00S,2022-10-30T02:29:38.0Z,3,REGULAR,substitution,in,[],1631223,,,1610612763,79,70,2022-10-30T02:30:06Z,3990000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M53.00S,2022-10-30T02:30:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,8.886333771353483,48.529411764705884,1610612763,79,72,2022-10-30T02:30:23Z,4000000,7.0,31.0,1,left,D. Brooks cutting Layup (21 PTS) (T. Jones 4 AST),"[1628415, 1626145]",1610612763.0,MEM,cutting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.19,Made,21.0,,,,,,,,,,,,,T. Jones,1626145.0,4.0,,
409,PT06M36.00S,2022-10-30T02:30:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.49605781865965,57.84313725490197,1610612762,79,72,2022-10-30T02:30:40Z,4020000,39.0,84.0,1,right,MISS J. Clarkson 9' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
410,PT06M34.00S,2022-10-30T02:30:37.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,79,72,2022-10-30T02:30:40Z,4030000,,,0,,S. Adams REBOUND (Off:4 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,409.0,6.0,2.0,4.0,,,,,,,,,,
411,PT06M30.00S,2022-10-30T02:30:41.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,24.655059132720105,16.911764705882355,1610612763,79,75,2022-10-30T02:30:48Z,4040000,165.0,179.0,1,left,D. Bane 24' 3PT step back (15 PTS) (D. Brooks 3 AST),"[1630217, 1628415]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,24.39,Made,15.0,,,,,,,,,,,,,D. Brooks,1628415.0,3.0,,
413,PT06M10.00S,2022-10-30T02:31:00.7Z,3,REGULAR,3pt,Jump Shot,[],203482,71.56701708278581,77.94117647058823,1610612762,79,75,2022-10-30T02:31:04Z,4060000,140.0,215.0,1,right,MISS K. Olynyk 25' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
414,PT06M09.00S,2022-10-30T02:31:01.7Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612762,79,75,2022-10-30T02:31:04Z,4070000,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,413.0,2.0,1.0,1.0,,,,,,,,,,
415,PT06M06.00S,2022-10-30T02:31:05.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203903,86.41590013140605,96.81372549019608,1610612762,79,75,2022-10-30T02:31:10Z,4080000,234.0,75.0,1,right,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,24.59,Missed,,,,,,,,,,,,,,,,,,
416,PT06M03.00S,2022-10-30T02:31:08.7Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,79,75,2022-10-30T02:31:10Z,4090000,,,0,,S. Adams REBOUND (Off:4 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Right Corner 3,24+ Right,,,,,,,415.0,7.0,3.0,4.0,,,,,,,,,,
417,PT05M59.00S,2022-10-30T02:31:13.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,6.652431011826544,45.588235294117645,1610612763,79,77,2022-10-30T02:31:20Z,4100000,22.0,10.0,1,left,D. Bane driving Layup (17 PTS) (T. Jones 5 AST),"[1630217, 1626145]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.43,Made,17.0,,,,,,,,,,,,,T. Jones,1626145.0,5.0,,
419,PT05M59.00S,2022-10-30T02:31:15.7Z,3,REGULAR,foul,personal,['1freethrow'],203482,,,1610612763,79,77,2022-10-30T02:31:21Z,4120000,,,0,,K. Olynyk shooting personal FOUL (4 PF) (Bane 1 FT),"[203482, 1630217]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,4.0,0.0,Bane,1630217.0,,,,,
421,PT05M59.00S,2022-10-30T02:31:27.6Z,3,REGULAR,substitution,out,[],1629020,,,1610612763,79,77,2022-10-30T02:33:16Z,4140000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M59.00S,2022-10-30T02:31:27.6Z,3,REGULAR,substitution,out,[],203482,,,1610612763,79,77,2022-10-30T02:33:16Z,4150000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M59.00S,2022-10-30T02:31:27.6Z,3,REGULAR,substitution,in,[],1627736,,,1610612763,79,77,2022-10-30T02:33:16Z,4160000,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M59.00S,2022-10-30T02:31:27.6Z,3,REGULAR,substitution,in,[],1630534,,,1610612763,79,77,2022-10-30T02:33:16Z,4170000,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M59.00S,2022-10-30T02:31:57.7Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,79,78,2022-10-30T02:31:57Z,4180000,,,0,,D. Bane Free Throw 1 of 1 (18 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
426,PT05M39.00S,2022-10-30T02:32:22.3Z,3,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,79,78,2022-10-30T02:32:31Z,4190000,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (3 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left,,,,3.0,,,,,,,2004.0,,,,,,,,,
427,PT05M39.00S,2022-10-30T02:32:30.8Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,79,78,2022-10-30T02:32:36Z,4200000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M39.00S,2022-10-30T02:32:30.8Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,79,78,2022-10-30T02:32:36Z,4210000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M19.00S,2022-10-30T02:32:51.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,6.783837056504599,43.872549019607845,1610612763,79,80,2022-10-30T02:32:56Z,4220000,31.0,11.0,1,left,D. Brooks Layup (23 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.26,Made,23.0,,,,,,,,,,,,,,,,,
430,PT04M58.00S,2022-10-30T02:33:12.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,80.89684625492772,52.450980392156865,1610612762,79,80,2022-10-30T02:33:17Z,4230000,12.0,127.0,1,right,MISS J. Clarkson 12' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,12.77,Missed,,,,,,,,,,,,,,,,,,
431,PT04M54.00S,2022-10-30T02:33:16.2Z,3,REGULAR,rebound,offensive,[],203903,,,1610612762,79,80,2022-10-30T02:33:16Z,4240000,,,0,,J. Clarkson REBOUND (Off:2 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,430.0,2.0,0.0,2.0,,,,,,,,,,
432,PT04M54.00S,2022-10-30T02:33:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,94.40999984741211,50.0,1610612762,79,80,2022-10-30T02:33:16Z,4250000,0.0,0.0,1,right,MISS J. Clarkson tip Layup,[203903],1610612762.0,UTA,tip,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
433,PT04M53.00S,2022-10-30T02:33:16.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,79,80,2022-10-30T02:33:16Z,4260000,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,,,,432.0,8.0,4.0,4.0,,,,,,,,,,
434,PT04M50.00S,2022-10-30T02:33:20.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",203500,10.068988173455978,39.21568627450981,1610612763,79,82,2022-10-30T02:33:31Z,4270000,54.0,42.0,1,left,S. Adams 6' driving bank Hook (2 PTS) (T. Jones 6 AST),"[203500, 1626145]",1610612763.0,MEM,driving bank,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,6.84,Made,2.0,,,,,,,,,,,,,T. Jones,1626145.0,6.0,,
