actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
611,PT05M54.00S,2022-10-20T03:15:05.8Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,105,96,2022-10-20T03:15:09Z,6090000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,609.0,,,,,,1.0,1.0,0.0,,,,,
612,PT05M52.00S,2022-10-20T03:15:08.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,28.203022339027594,21.323529411764707,1610612762,105,96,2022-10-20T03:15:16Z,6100000,143.0,213.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,25.64,Missed,,,,,,,,,,,,,,,
613,PT05M49.00S,2022-10-20T03:15:11.7Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,105,96,2022-10-20T03:15:16Z,6110000,,,0,,A. Gordon REBOUND (Off:3 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,612.0,,,,,,8.0,5.0,3.0,,,,,
614,PT05M42.00S,2022-10-20T03:15:20.2Z,4,REGULAR,foul,personal,[],1629020,,,1610612743,105,96,2022-10-20T03:15:28Z,6120000,,,0,,J. Vanderbilt personal FOUL (6 PF),"[1629020, 203932]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201246.0,6.0,1.0,Gordon,203932.0,,,,,,,,
616,PT05M42.00S,2022-10-20T03:15:33.3Z,4,REGULAR,substitution,out,[],1629020,,,1610612743,105,96,2022-10-20T03:15:38Z,6140000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M42.00S,2022-10-20T03:15:33.3Z,4,REGULAR,substitution,in,[],200752,,,1610612743,105,96,2022-10-20T03:15:38Z,6150000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M35.00S,2022-10-20T03:15:58.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.28449408672799,57.84313725490197,1610612743,105,98,2022-10-20T03:16:03Z,6160000,39.0,76.0,1,right,N. Jokic 8' floating Jump Shot (27 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,8.59,Made,27.0,,,,,,,,,,J. Murray,1627750.0,1.0,,
620,PT05M19.00S,2022-10-20T03:16:14.9Z,4,REGULAR,3pt,Jump Shot,[],200752,30.699737187910642,29.65686274509804,1610612762,108,98,2022-10-20T03:16:20Z,6180000,102.0,236.0,1,left,R. Gay 25' 3PT  (16 PTS) (M. Conley 8 AST),"[200752, 201144]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,,,,25.71,Made,16.0,,,,,,,,,,M. Conley,201144.0,8.0,,
622,PT05M02.00S,2022-10-20T03:16:31.5Z,4,REGULAR,3pt,Jump Shot,[],203932,92.32917214191852,94.6078431372549,1610612743,108,98,2022-10-20T03:16:36Z,6200000,223.0,20.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,22.39,Missed,,,,,,,,,,,,,,,
623,PT05M00.00S,2022-10-20T03:16:33.5Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612762,108,98,2022-10-20T03:16:36Z,6210000,,,0,,M. Beasley REBOUND (Off:2 Def:2),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,,,,,622.0,,,,,,4.0,2.0,2.0,,,,,
624,PT04M51.00S,2022-10-20T03:16:43.3Z,4,REGULAR,3pt,Jump Shot,[],1627736,30.831143232588698,58.57843137254902,1610612762,111,98,2022-10-20T03:16:49Z,6220000,-43.0,237.0,1,left,M. Beasley 24' 3PT step back (15 PTS),[1627736],1610612762.0,UTA,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,24.11,Made,15.0,,,,,,,,,,,,,,
625,PT04M49.00S,2022-10-20T03:16:49.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,111,98,2022-10-20T03:16:49Z,6230000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M49.00S,2022-10-20T03:18:55.9Z,4,REGULAR,substitution,out,[],203903,,,1610612743,111,98,2022-10-20T03:19:32Z,6240000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M49.00S,2022-10-20T03:18:55.9Z,4,REGULAR,substitution,in,[],1629012,,,1610612743,111,98,2022-10-20T03:19:32Z,6250000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M29.00S,2022-10-20T03:20:04.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,85.75886990801577,42.15686274509804,1610612743,111,98,2022-10-20T03:20:13Z,6260000,-39.0,81.0,1,right,MISS N. Jokic 9' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,9.03,Missed,,,,,,,,,,,,,,,
629,PT04M26.00S,2022-10-20T03:20:07.3Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,111,98,2022-10-20T03:20:13Z,6270000,,,0,,A. Gordon REBOUND (Off:4 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,628.0,,,,,,9.0,5.0,4.0,,,,,
630,PT04M26.00S,2022-10-20T03:20:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,111,100,2022-10-20T03:20:07Z,6280000,0.0,0.0,1,right,A. Gordon tip Layup (22 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,0.0,Made,22.0,,,,,,,,,,,,,,
631,PT04M15.00S,2022-10-20T03:20:20.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612762,111,100,2022-10-20T03:20:28Z,6290000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Conley 2 FT),"[203484, 201144]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201246.0,1.0,0.0,Conley,201144.0,,,,,,,,
633,PT04M15.00S,2022-10-20T03:20:48.8Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,112,100,2022-10-20T03:20:48Z,6310000,,,0,,M. Conley Free Throw 1 of 2 (12 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
634,PT04M15.00S,2022-10-20T03:21:06.0Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,113,100,2022-10-20T03:21:06Z,6320000,,,0,,M. Conley Free Throw 2 of 2 (13 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
635,PT04M04.00S,2022-10-20T03:21:21.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.19776609724047,54.41176470588235,1610612743,113,102,2022-10-20T03:22:47Z,6330000,22.0,21.0,1,right,J. Murray Layup (12 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,3.03,Made,12.0,,,,,,,,,,,,,,
636,PT03M51.00S,2022-10-20T03:21:34.3Z,4,REGULAR,3pt,Jump Shot,[],1628374,10.200394218134035,94.6078431372549,1610612762,113,102,2022-10-20T03:21:39Z,6340000,-223.0,43.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,22.72,Missed,,,,,,,,,,,,,,,
637,PT03M48.00S,2022-10-20T03:21:37.3Z,4,REGULAR,rebound,defensive,[],203484,,,1610612743,113,102,2022-10-20T03:21:39Z,6350000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:4),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,636.0,,,,,,4.0,4.0,0.0,,,,,
638,PT03M46.00S,2022-10-20T03:21:41.0Z,4,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,113,102,2022-10-20T03:21:48Z,6360000,,,0,,J. Murray bad pass out-of-bounds TURNOVER (3 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,201246.0,,,,,,,,,,,,
639,PT03M28.00S,2022-10-20T03:22:09.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612762,113,102,2022-10-20T03:22:13Z,6370000,,,0,,K. Caldwell-Pope personal FOUL (2 PF) (Sexton 2 FT),"[203484, 1629012]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,203177.0,2.0,0.0,Sexton,1629012.0,,,,,,,,
641,PT03M28.00S,2022-10-20T03:22:36.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612762,114,102,2022-10-20T03:22:36Z,6390000,,,0,,C. Sexton Free Throw 1 of 2 (15 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
642,PT03M28.00S,2022-10-20T03:22:47.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612762,115,102,2022-10-20T03:22:47Z,6400000,,,0,,C. Sexton Free Throw 2 of 2 (16 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
643,PT03M16.00S,2022-10-20T03:23:02.0Z,4,REGULAR,3pt,Jump Shot,[],1627750,67.09921156373193,50.0,1610612743,115,102,2022-10-20T03:23:06Z,6410000,0.0,257.0,1,right,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,25.68,Missed,,,,,,,,,,,,,,,
644,PT03M12.00S,2022-10-20T03:23:06.0Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612762,115,102,2022-10-20T03:23:06Z,6420000,,,0,,M. Beasley REBOUND (Off:2 Def:3),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,643.0,,,,,,5.0,3.0,2.0,,,,,
645,PT03M02.00S,2022-10-20T03:23:14.8Z,4,REGULAR,3pt,Jump Shot,[],1629012,22.815374507227332,87.00980392156863,1610612762,115,102,2022-10-20T03:23:21Z,6430000,-185.0,162.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,24.59,Missed,,,,,,,,,,,,,,,
646,PT02M59.00S,2022-10-20T03:23:17.8Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,115,102,2022-10-20T03:23:21Z,6440000,,,0,,A. Gordon REBOUND (Off:4 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,645.0,,,,,,10.0,6.0,4.0,,,,,
647,PT02M50.00S,2022-10-20T03:23:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,87.46714848883047,49.26470588235294,1610612743,115,102,2022-10-20T03:23:32Z,6450000,-4.0,65.0,1,right,MISS A. Gordon 6' Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,6.54,Missed,,,,,,,,,,,,,,,
648,PT02M48.00S,2022-10-20T03:23:29.1Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612762,115,102,2022-10-20T03:23:32Z,6460000,,,0,,C. Sexton REBOUND (Off:1 Def:3),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,647.0,,,,,,4.0,3.0,1.0,,,,,
649,PT02M44.00S,2022-10-20T03:23:33.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201144,21.369908015768726,10.53921568627451,1610612762,115,102,2022-10-20T03:23:42Z,6470000,197.0,148.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,24.69,Missed,,,,,,,,,,,,,,,
650,PT02M42.00S,2022-10-20T03:23:35.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,115,102,2022-10-20T03:23:42Z,6480000,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,649.0,,,,,,4.0,2.0,2.0,,,,,
651,PT02M33.00S,2022-10-20T03:23:44.4Z,4,REGULAR,3pt,Jump Shot,[],1629008,68.80749014454665,65.44117647058823,1610612743,115,102,2022-10-20T03:23:49Z,6490000,77.0,241.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,25.28,Missed,,,,,,,,,,,,,,,
652,PT02M29.00S,2022-10-20T03:23:48.4Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612762,115,102,2022-10-20T03:23:49Z,6500000,,,0,,C. Sexton REBOUND (Off:1 Def:4),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,651.0,,,,,,5.0,4.0,1.0,,,,,
653,PT02M14.00S,2022-10-20T03:24:02.4Z,4,REGULAR,2pt,Jump Shot,[],1629012,20.97568988173456,55.63725490196079,1610612762,117,102,2022-10-20T03:24:07Z,6510000,-28.0,145.0,1,left,C. Sexton 14' step back Jump Shot (18 PTS),[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Center,,,,14.74,Made,18.0,,,,,,,,,,,,,,
654,PT02M07.00S,2022-10-20T03:24:14.1Z,4,REGULAR,foul,offensive,['inpenalty'],203999,,,1610612743,117,102,2022-10-20T03:24:20Z,6520000,,,0,,N. Jokic charge offensive FOUL (4 PF),"[203999, 1629012]",1610612743.0,DEN,charge,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right,,,,,,,,1146.0,4.0,0.0,Sexton,1629012.0,,,,,,,,
656,PT02M07.00S,2022-10-20T03:24:14.1Z,4,REGULAR,turnover,offensive foul,[],203999,,,1610612743,117,102,2022-10-20T03:24:14Z,6540000,,,0,,N. Jokic offensive foul TURNOVER (3 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right,3.0,,,,,,,1146.0,,,,,,,,,,,,
657,PT01M55.00S,2022-10-20T03:24:43.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,10.200394218134035,36.76470588235294,1610612762,117,102,2022-10-20T03:24:48Z,6550000,66.0,43.0,1,left,MISS L. Markkanen 7' driving Layup - blocked,"[1628374, 203932]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,7.92,Missed,,,,,,,,,,,,,,Gordon,203932.0
658,PT01M55.00S,2022-10-20T03:24:43.4Z,4,REGULAR,block,,[],203932,,,1610612762,117,102,2022-10-20T03:24:45Z,6560000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
659,PT01M55.00S,2022-10-20T03:24:43.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,117,102,2022-10-20T03:24:48Z,6570000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,657.0,,,,,,,,,,,,,
661,PT01M50.00S,2022-10-20T03:25:09.5Z,4,REGULAR,turnover,lost ball,[],200752,,,1610612762,117,102,2022-10-20T03:25:14Z,6590000,,,0,,R. Gay lost ball TURNOVER (1 TO),"[200752, 1629008]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),8-16 Center,1.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,,,
662,PT01M50.00S,2022-10-20T03:25:09.5Z,4,REGULAR,steal,,[],1629008,,,1610612743,117,102,2022-10-20T03:25:11Z,6600000,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
663,PT01M47.00S,2022-10-20T03:25:13.0Z,4,REGULAR,turnover,lost ball,[],1629008,,,1610612743,117,102,2022-10-20T03:25:17Z,6610000,,,0,,M. Porter Jr. lost ball TURNOVER (4 TO),"[1629008, 201144]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,4.0,Conley,201144.0,,,,,,,,,,,,,,,,,
664,PT01M47.00S,2022-10-20T03:25:13.0Z,4,REGULAR,steal,,[],201144,,,1610612762,117,102,2022-10-20T03:25:14Z,6620000,,,0,,M. Conley STEAL (2 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
665,PT01M28.00S,2022-10-20T03:25:32.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,6.652431011826544,55.392156862745104,1610612762,119,102,2022-10-20T03:25:37Z,6630000,-27.0,10.0,1,left,C. Sexton driving Layup (20 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,2.88,Made,20.0,,,,,,,,,,,,,,
666,PT01M28.00S,2022-10-20T03:25:41.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,119,102,2022-10-20T03:27:19Z,6640000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,119,102,2022-10-20T03:27:10Z,6650000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,out,[],203484,,,1610612743,119,102,2022-10-20T03:27:10Z,6660000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,out,[],203999,,,1610612743,119,102,2022-10-20T03:27:10Z,6670000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,119,102,2022-10-20T03:27:10Z,6680000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,out,[],203932,,,1610612743,119,102,2022-10-20T03:27:10Z,6690000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,in,[],201145,,,1610612743,119,102,2022-10-20T03:27:10Z,6700000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,in,[],1631212,,,1610612743,119,102,2022-10-20T03:27:10Z,6710000,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,119,102,2022-10-20T03:27:10Z,6720000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,in,[],1628427,,,1610612743,119,102,2022-10-20T03:27:10Z,6730000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M28.00S,2022-10-20T03:27:02.0Z,4,REGULAR,substitution,in,[],202397,,,1610612743,119,102,2022-10-20T03:27:10Z,6740000,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M15.00S,2022-10-20T03:27:27.1Z,4,REGULAR,2pt,Jump Shot,[],202397,81.94809461235218,66.66666666666666,1610612743,119,102,2022-10-20T03:27:32Z,6750000,83.0,117.0,1,right,MISS I. Smith 14' pullup Shot,[202397],1610612743.0,DEN,pullup,,,Smith,I. Smith,,,,,Mid-Range,8-16 Right,,,,14.38,Missed,,,,,,,,,,,,,,,
678,PT01M11.00S,2022-10-20T03:27:31.1Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,119,102,2022-10-20T03:27:32Z,6760000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,677.0,,,,,,2.0,2.0,0.0,,,,,
679,PT00M58.10S,2022-10-20T03:27:44.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,9.806176084099869,60.29411764705882,1610612762,119,102,2022-10-20T03:27:49Z,6770000,-51.0,40.0,1,left,MISS M. Beasley 6' driving bank Shot,[1627736],1610612762.0,UTA,driving bank,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,6.5,Missed,,,,,,,,,,,,,,,
680,PT00M56.00S,2022-10-20T03:27:46.1Z,4,REGULAR,rebound,defensive,[],202397,,,1610612743,119,102,2022-10-20T03:27:46Z,6780000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,679.0,,,,,,1.0,1.0,0.0,,,,,
681,PT00M55.50S,2022-10-20T03:27:48.3Z,4,REGULAR,turnover,out-of-bounds,[],202397,,,1610612743,119,102,2022-10-20T03:27:58Z,6790000,,,0,,I. Smith lost ball out-of-bounds TURNOVER (1 TO),[202397],1610612743.0,DEN,lost ball,,,Smith,I. Smith,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,201246.0,,,,,,,,,,,,
682,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,out,[],1629012,,,1610612762,119,102,2022-10-20T03:28:01Z,6800000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,out,[],1627736,,,1610612762,119,102,2022-10-20T03:28:01Z,6810000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,out,[],201144,,,1610612762,119,102,2022-10-20T03:28:01Z,6820000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,out,[],200752,,,1610612762,119,102,2022-10-20T03:28:01Z,6830000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,out,[],1628374,,,1610612762,119,102,2022-10-20T03:28:01Z,6840000,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,in,[],1631323,,,1610612762,119,102,2022-10-20T03:28:01Z,6850000,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,in,[],1630534,,,1610612762,119,102,2022-10-20T03:28:01Z,6860000,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,in,[],1629638,,,1610612762,119,102,2022-10-20T03:28:01Z,6870000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,in,[],1630195,,,1610612762,119,102,2022-10-20T03:28:01Z,6880000,,,0,,SUB in: L. Bolmaro,[1630195],1610612762.0,UTA,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M55.50S,2022-10-20T03:27:51.1Z,4,REGULAR,substitution,in,[],1631117,,,1610612762,119,102,2022-10-20T03:28:01Z,6890000,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
