actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
601,PT05M42.00S,2022-12-16T04:12:28.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,109,108,2022-12-16T04:12:28Z,5950000,False,0.0,0.0,1,right,W. Kessler putback Layup (6 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,6.0,,,,,,,,,,
602,PT05M28.00S,2022-12-16T04:12:42.3Z,4,REGULAR,2pt,Jump Shot,[],203468,20.71287779237845,30.88235294117647,1610612740,109,108,2022-12-16T04:12:46Z,5960000,False,96.0,142.0,1,left,MISS C. McCollum 17' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,17.13,Missed,,,,,,,,,,,,,,,,,,
603,PT05M26.00S,2022-12-16T04:12:44.3Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,109,108,2022-12-16T04:12:46Z,5970000,False,,,0,,H. Jones REBOUND (Off:2 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,602.0,3.0,1.0,2.0,,,,,,,,,,,,,,
604,PT05M18.00S,2022-12-16T04:12:52.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,7.440867279894875,60.78431372549019,1610612740,109,108,2022-12-16T04:12:58Z,5980000,False,-54.0,17.0,1,left,MISS Z. Williamson Layup,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,,
605,PT05M15.00S,2022-12-16T04:12:55.7Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,109,108,2022-12-16T04:12:58Z,5990000,False,,,0,,Z. Williamson REBOUND (Off:4 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,604.0,7.0,3.0,4.0,,,,,,,,,,,,,,
606,PT05M15.00S,2022-12-16T04:12:56.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,5.590000152587891,50.0,1610612740,109,110,2022-12-16T04:12:56Z,6000000,False,0.0,0.0,1,left,Z. Williamson putback Layup (25 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,25.0,,,,,,,,,,
607,PT04M59.00S,2022-12-16T04:13:12.3Z,4,REGULAR,2pt,Jump Shot,[],200752,88.51839684625493,73.52941176470588,1610612762,109,110,2022-12-16T04:13:19Z,6010000,False,118.0,55.0,1,right,MISS R. Gay 13' step back Shot,[200752],1610612762.0,UTA,step back,,,Gay,R. Gay,,,,,Mid-Range,8-16 Right,13.0,Missed,,,,,,,,,,,,,,,,,,
608,PT04M56.00S,2022-12-16T04:13:15.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,109,110,2022-12-16T04:13:19Z,6020000,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,607.0,2.0,1.0,1.0,,,,,,,,,,,,,,
609,PT04M50.00S,2022-12-16T04:13:21.0Z,4,REGULAR,3pt,Jump Shot,[],1630230,3.630091984231275,95.34313725490196,1610612740,109,110,2022-12-16T04:13:26Z,6030000,False,-227.0,-18.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.74,Missed,,,,,,,,,,,,,,,,,,
610,PT04M47.00S,2022-12-16T04:13:24.0Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,109,110,2022-12-16T04:13:26Z,6040000,False,,,0,,W. Kessler REBOUND (Off:1 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,609.0,5.0,4.0,1.0,,,,,,,,,,,,,,
611,PT04M39.00S,2022-12-16T04:13:31.5Z,4,REGULAR,3pt,Jump Shot,[],1628374,69.46452036793693,75.0,1610612762,109,110,2022-12-16T04:13:38Z,6050000,False,125.0,235.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
612,PT04M37.00S,2022-12-16T04:13:33.5Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,109,110,2022-12-16T04:13:38Z,6060000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,611.0,3.0,3.0,0.0,,,,,,,,,,,,,,
613,PT04M32.00S,2022-12-16T04:13:38.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,6.521024967148489,45.09803921568628,1610612740,109,112,2022-12-16T04:13:45Z,6070000,False,25.0,9.0,1,left,H. Jones driving Layup (9 PTS) (C. McCollum 3 AST),"[1630529, 203468]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,,9.0,,,,,,,,C. McCollum,203468.0,3.0
615,PT04M15.00S,2022-12-16T04:13:55.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,93.24901445466492,42.8921568627451,1610612762,111,112,2022-12-16T04:13:59Z,6090000,False,-36.0,11.0,1,right,W. Kessler alley-oop DUNK (8 PTS) (J. Clarkson 2 AST),"[1631117, 203903]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,,,,8.0,,,,,,,,J. Clarkson,203903.0,2.0
617,PT03M59.00S,2022-12-16T04:14:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.046649145860711,53.92156862745098,1610612740,111,112,2022-12-16T04:16:15Z,6110000,False,-20.0,14.0,1,left,MISS H. Jones Layup - blocked,"[1630529, 200752]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,Gay,200752.0,,,
618,PT03M59.00S,2022-12-16T04:14:13.8Z,4,REGULAR,block,,[],200752,,,1610612740,111,112,2022-12-16T04:14:15Z,6120000,False,,,0,,R. Gay BLOCK (1 BLK),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
619,PT03M59.00S,2022-12-16T04:14:13.8Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,111,112,2022-12-16T04:16:15Z,6130000,False,,,0,,H. Jones REBOUND (Off:3 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,617.0,4.0,1.0,3.0,,,,,,,,,,,,,,
620,PT03M57.00S,2022-12-16T04:14:22.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612740,111,112,2022-12-16T04:14:28Z,6140000,False,,,0,,W. Kessler shooting personal FOUL (4 PF) (Jones 2 FT),"[1631117, 1630529]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,4.0,0.0,Jones,1630529.0,,,,,
622,PT03M57.00S,2022-12-16T04:14:41.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630529,,,1610612740,111,112,2022-12-16T04:14:41Z,6160000,False,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
623,PT03M57.00S,2022-12-16T04:14:41.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,111,112,2022-12-16T04:14:41Z,6170000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,622.0,,,,,,,,,,,,,,,,,
624,PT03M57.00S,2022-12-16T04:14:42.2Z,4,REGULAR,substitution,out,[],200752,,,1610612740,111,112,2022-12-16T04:14:48Z,6180000,False,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M57.00S,2022-12-16T04:14:42.2Z,4,REGULAR,substitution,in,[],203482,,,1610612740,111,112,2022-12-16T04:14:48Z,6190000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M57.00S,2022-12-16T04:15:01.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630529,,,1610612740,111,113,2022-12-16T04:15:01Z,6200000,False,,,0,,H. Jones Free Throw 2 of 2 (10 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
627,PT03M40.00S,2022-12-16T04:15:21.3Z,4,REGULAR,2pt,Jump Shot,[],203903,82.7365308804205,31.372549019607842,1610612762,111,113,2022-12-16T04:17:37Z,6210000,False,-93.0,110.0,1,right,MISS J. Clarkson 14' pullup Shot - blocked,"[203903, 1629627]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,14.4,Missed,,,,,,,,,,,,,,Williamson,1629627.0,,,
628,PT03M40.00S,2022-12-16T04:15:21.3Z,4,REGULAR,block,,[],1629627,,,1610612762,111,113,2022-12-16T04:15:23Z,6220000,False,,,0,,Z. Williamson BLOCK (2 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
629,PT03M37.00S,2022-12-16T04:15:24.3Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,111,113,2022-12-16T04:15:32Z,6230000,False,,,0,,J. Clarkson REBOUND (Off:3 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,627.0,7.0,4.0,3.0,,,,,,,,,,,,,,
630,PT03M33.00S,2022-12-16T04:15:28.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203482,82.86793692509855,58.82352941176471,1610612762,111,113,2022-12-16T04:18:02Z,6240000,False,44.0,109.0,1,right,MISS K. Olynyk 11' fadeaway Shot,[203482],1610612762.0,UTA,fadeaway,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,11.71,Missed,,,,,,,,,,,,,,,,,,
631,PT03M29.00S,2022-12-16T04:15:32.2Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,111,113,2022-12-16T04:15:36Z,6250000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,630.0,4.0,4.0,0.0,,,,,,,,,,,,,,
632,PT03M20.00S,2022-12-16T04:15:40.5Z,4,REGULAR,3pt,Jump Shot,[],203468,25.443495400788436,15.441176470588236,1610612740,111,116,2022-12-16T04:15:45Z,6260000,False,173.0,187.0,1,left,C. McCollum 25' 3PT  (28 PTS) (Z. Williamson 6 AST),"[203468, 1629627]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,,,,,,28.0,,,,,,,,Z. Williamson,1629627.0,6.0
634,PT03M18.00S,2022-12-16T04:15:45.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,111,116,2022-12-16T04:15:45Z,6280000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M18.00S,2022-12-16T04:17:36.3Z,4,REGULAR,substitution,out,[],1629638,,,1610612762,111,116,2022-12-16T04:17:38Z,6290000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M18.00S,2022-12-16T04:17:36.3Z,4,REGULAR,substitution,in,[],201144,,,1610612762,111,116,2022-12-16T04:17:38Z,6300000,False,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M05.00S,2022-12-16T04:18:52.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,91.27792378449409,47.05882352941176,1610612762,113,116,2022-12-16T04:18:56Z,6310000,False,-15.0,29.0,1,right,L. Markkanen cutting DUNK (24 PTS) (M. Conley 4 AST),"[1628374, 201144]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,,24.0,,,,,,,,M. Conley,201144.0,4.0
639,PT02M40.00S,2022-12-16T04:19:16.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,5.075558475689881,56.127450980392155,1610612740,113,116,2022-12-16T04:19:22Z,6330000,False,-31.0,-5.0,1,left,MISS L. Nance Jr. reverse Layup - blocked,"[1626204, 1631117]",1610612740.0,NOP,reverse,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,Kessler,1631117.0,,,
640,PT02M40.00S,2022-12-16T04:19:16.8Z,4,REGULAR,block,,[],1631117,,,1610612740,113,116,2022-12-16T04:19:19Z,6340000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
641,PT02M37.00S,2022-12-16T04:19:19.8Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,113,116,2022-12-16T04:19:22Z,6350000,False,,,0,,W. Kessler REBOUND (Off:1 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,639.0,6.0,5.0,1.0,,,,,,,,,,,,,,
642,PT02M24.00S,2022-12-16T04:19:36.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612762,113,116,2022-12-16T04:20:07Z,6360000,False,,,0,,H. Jones shooting personal FOUL (5 PF) (Markkanen 2 FT),"[1630529, 1628374]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,5.0,0.0,Markkanen,1628374.0,,,,,
644,PT02M24.00S,2022-12-16T04:20:03.0Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,114,116,2022-12-16T04:20:03Z,6380000,False,,,0,,L. Markkanen Free Throw 1 of 2 (25 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,25.0,,,,,,,,,,
645,PT02M24.00S,2022-12-16T04:20:19.8Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,115,116,2022-12-16T04:20:19Z,6390000,False,,,0,,L. Markkanen Free Throw 2 of 2 (26 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,26.0,,,,,,,,,,
646,PT02M08.00S,2022-12-16T04:20:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.440867279894875,55.63725490196079,1610612740,115,116,2022-12-16T04:21:26Z,6400000,False,-28.0,17.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
647,PT02M06.00S,2022-12-16T04:20:38.6Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,115,116,2022-12-16T04:20:40Z,6410000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,646.0,4.0,3.0,1.0,,,,,,,,,,,,,,
648,PT01M56.00S,2022-12-16T04:20:48.4Z,4,REGULAR,turnover,lost ball,[],1628374,,,1610612762,115,116,2022-12-16T04:20:52Z,6420000,False,,,0,,L. Markkanen lost ball TURNOVER (2 TO),"[1628374, 1630230]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Marshall,1630230.0,,,,,,,,,,,
649,PT01M56.00S,2022-12-16T04:20:48.4Z,4,REGULAR,steal,,[],1630230,,,1610612740,115,116,2022-12-16T04:20:49Z,6430000,False,,,0,,N. Marshall STEAL (4 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
650,PT01M53.00S,2022-12-16T04:20:54.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612740,115,116,2022-12-16T04:21:13Z,6440000,False,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Jones 2 FT),"[203482, 1630529]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,3.0,0.0,Jones,1630529.0,,,,,
652,PT01M53.00S,2022-12-16T04:21:24.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630529,,,1610612740,115,117,2022-12-16T04:21:24Z,6460000,False,,,0,,H. Jones Free Throw 1 of 2 (11 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
653,PT01M53.00S,2022-12-16T04:21:41.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630529,,,1610612740,115,118,2022-12-16T04:21:41Z,6470000,False,,,0,,H. Jones Free Throw 2 of 2 (12 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
654,PT01M35.00S,2022-12-16T04:22:03.5Z,4,REGULAR,3pt,Jump Shot,[],203903,70.25295663600527,14.215686274509803,1610612762,118,118,2022-12-16T04:22:08Z,6480000,False,-179.0,227.0,1,right,J. Clarkson 28' 3PT  (35 PTS) (M. Conley 5 AST),"[203903, 201144]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,28.91,Made,,,,,,,,35.0,,,,,,,,M. Conley,201144.0,5.0
656,PT01M16.00S,2022-12-16T04:22:25.9Z,4,REGULAR,3pt,Jump Shot,[],1626204,4.28712220762155,95.34313725490196,1610612740,118,118,2022-12-16T04:22:31Z,6500000,False,-227.0,-12.0,1,left,MISS L. Nance Jr. 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
657,PT01M13.00S,2022-12-16T04:22:28.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,118,118,2022-12-16T04:22:31Z,6510000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:4),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,,,656.0,5.0,4.0,1.0,,,,,,,,,,,,,,
658,PT00M56.00S,2022-12-16T04:22:45.7Z,4,REGULAR,3pt,Jump Shot,[],203903,65.65374507227332,44.85294117647059,1610612762,118,118,2022-12-16T04:23:51Z,6520000,False,-26.0,270.0,1,right,MISS J. Clarkson 27' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,,
659,PT00M51.60S,2022-12-16T04:22:50.1Z,4,REGULAR,rebound,offensive,[],203482,,,1610612762,118,118,2022-12-16T04:22:55Z,6530000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:4),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,658.0,6.0,4.0,2.0,,,,,,,,,,,,,,
660,PT00M49.60S,2022-12-16T04:23:00.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,118,118,2022-12-16T04:23:00Z,6540000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M30.60S,2022-12-16T04:24:58.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,68.41327201051249,68.38235294117648,1610612762,121,118,2022-12-16T04:25:04Z,6550000,False,92.0,244.0,1,right,L. Markkanen 26' 3PT  (29 PTS) (M. Conley 6 AST),"[1628374, 201144]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.11,Made,,,,,,,,29.0,,,,,,,,M. Conley,201144.0,6.0
663,PT00M22.50S,2022-12-16T04:25:16.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,121,118,2022-12-16T04:25:16Z,6570000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M22.50S,2022-12-16T04:26:52.4Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,121,118,2022-12-16T04:26:59Z,6580000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M22.50S,2022-12-16T04:26:52.4Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,121,118,2022-12-16T04:26:59Z,6590000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M22.50S,2022-12-16T04:26:52.4Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,121,118,2022-12-16T04:26:59Z,6600000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M22.50S,2022-12-16T04:26:52.4Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,121,118,2022-12-16T04:26:59Z,6610000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M19.20S,2022-12-16T04:27:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.046649145860711,57.84313725490197,1610612740,121,120,2022-12-16T04:27:28Z,6620000,False,-39.0,14.0,1,left,Z. Williamson Layup (27 PTS) (H. Jones 4 AST),"[1629627, 1630529]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,,,,27.0,,,,,,,,H. Jones,1630529.0,4.0
670,PT00M12.60S,2022-12-16T04:27:29.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612762,121,120,2022-12-16T04:28:11Z,6640000,False,,,0,,H. Jones take personal FOUL (6 PF) (Conley 2 FT),"[1630529, 201144]",1610612740.0,NOP,take,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1629178.0,6.0,0.0,Conley,201144.0,,,,,
672,PT00M12.60S,2022-12-16T04:27:39.1Z,4,REGULAR,substitution,out,[],1630529,,,1610612762,121,120,2022-12-16T04:27:56Z,6660000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M12.60S,2022-12-16T04:27:39.1Z,4,REGULAR,substitution,in,[],1626204,,,1610612762,121,120,2022-12-16T04:27:56Z,6670000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M12.60S,2022-12-16T04:28:01.2Z,4,REGULAR,substitution,out,[],1626204,,,1610612762,121,120,2022-12-16T04:28:08Z,6680000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M12.60S,2022-12-16T04:28:01.2Z,4,REGULAR,substitution,in,[],202685,,,1610612762,121,120,2022-12-16T04:28:08Z,6690000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M12.60S,2022-12-16T04:28:21.1Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,122,120,2022-12-16T04:28:21Z,6700000,False,,,0,,M. Conley Free Throw 1 of 2 (3 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
677,PT00M12.60S,2022-12-16T04:28:22.2Z,4,REGULAR,substitution,out,[],1628984,,,1610612762,122,120,2022-12-16T04:28:26Z,6710000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M12.60S,2022-12-16T04:28:22.2Z,4,REGULAR,substitution,in,[],1626204,,,1610612762,122,120,2022-12-16T04:28:26Z,6720000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M12.60S,2022-12-16T04:28:43.6Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,123,120,2022-12-16T04:28:43Z,6730000,False,,,0,,M. Conley Free Throw 2 of 2 (4 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
680,PT00M12.60S,2022-12-16T04:28:47.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,123,120,2022-12-16T04:28:47Z,6740000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M12.60S,2022-12-16T04:29:54.0Z,4,REGULAR,substitution,out,[],1631117,,,1610612740,123,120,2022-12-16T04:30:08Z,6750000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M12.60S,2022-12-16T04:29:54.0Z,4,REGULAR,substitution,in,[],1629638,,,1610612740,123,120,2022-12-16T04:30:08Z,6760000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
