actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
422,PT06M15.00S,2023-01-24T03:34:04.2Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,73,62,2023-01-24T03:34:04Z,4220000,False,,,0,,L. Markkanen Free Throw 2 of 2 (20 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
423,PT06M05.00S,2023-01-24T03:34:18.1Z,3,REGULAR,3pt,Jump Shot,[],1626179,5.206964520367937,95.83333333333334,1610612766,73,65,2023-01-24T03:34:22Z,4230000,False,-229.0,-4.0,1,left,T. Rozier 3PT  (23 PTS) (M. Plumlee 4 AST),"[1626179, 203486]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,,,23.0,M. Plumlee,203486.0,4.0,,,,,,,,
425,PT05M49.00S,2023-01-24T03:34:33.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.62746386333771,42.8921568627451,1610612762,75,65,2023-01-24T03:34:38Z,4250000,False,-36.0,83.0,1,right,J. Clarkson 8' driving floating Jump Shot (12 PTS) (C. Sexton 3 AST),"[203903, 1629012]",1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,8.99,Made,,,,,,,12.0,C. Sexton,1629012.0,3.0,,,,,,,,
427,PT05M33.00S,2023-01-24T03:34:49.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,8.09789750328515,37.00980392156863,1610612766,75,65,2023-01-24T03:34:53Z,4270000,False,65.0,24.0,1,left,MISS J. McDaniels 6' driving floating bank Shot,[1629667],1610612766.0,CHA,driving floating bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
428,PT05M31.00S,2023-01-24T03:34:52.0Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,75,65,2023-01-24T03:34:52Z,4280000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,427.0,5.0,3.0,2.0,,,,,,,,,,,,,,
429,PT05M24.00S,2023-01-24T03:34:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,5.075558475689881,53.18627450980392,1610612766,75,67,2023-01-24T03:35:02Z,4290000,False,-16.0,-5.0,1,left,J. McDaniels Layup (8 PTS) (M. Plumlee 5 AST),"[1629667, 203486]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,8.0,M. Plumlee,203486.0,5.0,,,,,,,,
431,PT05M06.00S,2023-01-24T03:35:17.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,85.62746386333771,45.83333333333333,1610612762,77,67,2023-01-24T03:35:22Z,4310000,False,-21.0,83.0,1,right,C. Sexton 8' driving floating Jump Shot (11 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,8.52,Made,,,,,,,11.0,,,,,,,,,,,
432,PT04M55.00S,2023-01-24T03:35:29.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612766,77,67,2023-01-24T03:35:33Z,4320000,False,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1628374, 203486]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Plumlee,203486.0
434,PT04M55.00S,2023-01-24T03:35:51.4Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,77,68,2023-01-24T03:35:51Z,4340000,False,,,0,,M. Plumlee Free Throw 1 of 2 (11 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
435,PT04M55.00S,2023-01-24T03:35:52.0Z,3,REGULAR,substitution,out,[],1627736,,,1610612766,77,68,2023-01-24T03:36:06Z,4350000,False,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M55.00S,2023-01-24T03:35:52.0Z,3,REGULAR,substitution,out,[],1628374,,,1610612766,77,68,2023-01-24T03:36:06Z,4360000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M55.00S,2023-01-24T03:35:52.0Z,3,REGULAR,substitution,out,[],1629667,,,1610612766,77,68,2023-01-24T03:36:06Z,4370000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M55.00S,2023-01-24T03:35:52.0Z,3,REGULAR,substitution,in,[],1630534,,,1610612766,77,68,2023-01-24T03:36:06Z,4380000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M55.00S,2023-01-24T03:35:52.0Z,3,REGULAR,substitution,in,[],200752,,,1610612766,77,68,2023-01-24T03:36:06Z,4390000,False,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M55.00S,2023-01-24T03:35:52.0Z,3,REGULAR,substitution,in,[],1628372,,,1610612766,77,68,2023-01-24T03:36:06Z,4400000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M55.00S,2023-01-24T03:36:26.3Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,77,69,2023-01-24T03:36:26Z,4410000,False,,,0,,M. Plumlee Free Throw 2 of 2 (12 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
442,PT04M42.00S,2023-01-24T03:36:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.06636005256242,55.392156862745104,1610612762,79,69,2023-01-24T03:36:46Z,4420000,False,27.0,22.0,1,right,J. Clarkson driving Layup (14 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,,,14.0,,,,,,,,,,,
443,PT04M32.00S,2023-01-24T03:36:52.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,25.443495400788436,85.7843137254902,1610612766,79,69,2023-01-24T03:37:02Z,4430000,False,-179.0,187.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
444,PT04M27.00S,2023-01-24T03:36:57.6Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,79,69,2023-01-24T03:36:58Z,4440000,False,,,0,,M. Plumlee REBOUND (Off:3 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,443.0,6.0,3.0,3.0,,,,,,,,,,,,,,
445,PT04M27.00S,2023-01-24T03:36:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,5.590000152587891,50.0,1610612766,79,71,2023-01-24T03:36:56Z,4450000,False,0.0,0.0,1,left,M. Plumlee tip Layup (14 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,14.0,,,,,,,,,,,
446,PT04M16.00S,2023-01-24T03:37:10.2Z,3,REGULAR,turnover,traveling,[],203903,,,1610612762,79,71,2023-01-24T03:37:15Z,4460000,False,,,0,,J. Clarkson traveling TURNOVER (3 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,3.0,,,,,,,,,,,,
447,PT04M10.00S,2023-01-24T03:37:22.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631121,6.258212877792378,39.46078431372549,1610612766,79,71,2023-01-24T03:37:28Z,4470000,False,53.0,6.0,1,left,MISS B. McGowens alley-oop Layup,[1631121],1610612766.0,CHA,alley-oop,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
448,PT04M05.00S,2023-01-24T03:37:27.4Z,3,REGULAR,rebound,offensive,[],1631121,,,1610612766,79,71,2023-01-24T03:37:28Z,4480000,False,,,0,,B. McGowens REBOUND (Off:1 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,447.0,2.0,1.0,1.0,,,,,,,,,,,,,,
449,PT04M05.00S,2023-01-24T03:37:27.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631121,5.590000152587891,50.0,1610612766,79,71,2023-01-24T03:38:10Z,4490000,False,0.0,0.0,1,left,MISS B. McGowens tip Layup,[1631121],1610612766.0,CHA,tip,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
450,PT04M05.00S,2023-01-24T03:37:27.7Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,79,71,2023-01-24T03:38:10Z,4500000,False,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,449.0,2.0,2.0,0.0,,,,,,,,,,,,,,
451,PT04M01.00S,2023-01-24T03:37:31.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630534,92.59198423127464,53.92156862745098,1610612762,79,71,2023-01-24T03:37:44Z,4510000,False,20.0,17.0,1,right,MISS O. Agbaji running DUNK,[1630534],1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
452,PT03M57.00S,2023-01-24T03:37:35.7Z,3,REGULAR,rebound,defensive,[],1631121,,,1610612766,79,71,2023-01-24T03:37:44Z,4520000,False,,,0,,B. McGowens REBOUND (Off:1 Def:2),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,451.0,3.0,2.0,1.0,,,,,,,,,,,,,,
453,PT03M54.00S,2023-01-24T03:37:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,6.652431011826544,44.36274509803921,1610612766,79,71,2023-01-24T03:38:11Z,4530000,False,28.0,10.0,1,left,MISS T. Rozier running Layup,[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
454,PT03M54.00S,2023-01-24T03:37:38.4Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,79,71,2023-01-24T03:38:14Z,4540000,False,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,453.0,3.0,3.0,0.0,,,,,,,,,,,,,,
455,PT03M54.00S,2023-01-24T03:37:46.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,79,71,2023-01-24T03:37:46Z,4550000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M54.00S,2023-01-24T03:40:11.7Z,3,REGULAR,substitution,out,[],1630534,,,1610612762,79,71,2023-01-24T03:40:20Z,4560000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M54.00S,2023-01-24T03:40:11.7Z,3,REGULAR,substitution,out,[],203486,,,1610612762,79,71,2023-01-24T03:40:20Z,4570000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M54.00S,2023-01-24T03:40:11.7Z,3,REGULAR,substitution,in,[],1629659,,,1610612762,79,71,2023-01-24T03:40:20Z,4580000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M54.00S,2023-01-24T03:40:11.7Z,3,REGULAR,substitution,in,[],1631109,,,1610612762,79,71,2023-01-24T03:40:20Z,4590000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M39.00S,2023-01-24T03:40:51.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,92.46057818659659,63.23529411764706,1610612762,81,71,2023-01-24T03:41:02Z,4600000,False,66.0,18.0,1,right,J. Clarkson 6' turnaround Jump Shot (16 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,,,,,,,16.0,,,,,,,,,,,
462,PT03M15.00S,2023-01-24T03:41:16.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628372,6.1268068331143235,40.931372549019606,1610612766,81,73,2023-01-24T03:41:24Z,4610000,False,45.0,5.0,1,left,D. Smith Jr. cutting DUNK (6 PTS) (T. Rozier 2 AST),"[1628372, 1626179]",1610612766.0,CHA,cutting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,,,,,,,6.0,T. Rozier,1626179.0,2.0,,,,,,,,
464,PT03M07.00S,2023-01-24T03:41:27.7Z,3,REGULAR,foul,personal,[],1631109,,,1610612762,81,73,2023-01-24T03:41:33Z,4630000,False,,,0,,M. Williams personal FOUL (1 PF),"[1631109, 1629012]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Sexton,1629012.0
466,PT02M58.00S,2023-01-24T03:41:52.2Z,3,REGULAR,2pt,Jump Shot,[],203903,92.06636005256242,28.921568627450984,1610612762,83,73,2023-01-24T03:41:59Z,4650000,False,-105.0,22.0,1,right,J. Clarkson 10' pullup Jump Shot (18 PTS) (T. Horton-Tucker 3 AST),"[203903, 1629659]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,10.77,Made,,,,,,,18.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,
468,PT02M42.00S,2023-01-24T03:42:10.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203903,,,1610612766,83,73,2023-01-24T03:42:15Z,4670000,False,,,0,,J. Clarkson personal FOUL (2 PF) (Williams 2 FT),"[203903, 1631109]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Williams,1631109.0
470,PT02M42.00S,2023-01-24T03:42:32.7Z,3,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,83,73,2023-01-24T03:42:32Z,4690000,False,,,0,,MISS M. Williams Free Throw 1 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
471,PT02M42.00S,2023-01-24T03:42:32.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,83,73,2023-01-24T03:42:32Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,
472,PT02M42.00S,2023-01-24T03:42:48.2Z,3,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,83,74,2023-01-24T03:42:48Z,4710000,False,,,0,,M. Williams Free Throw 2 of 2 (11 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
473,PT02M26.00S,2023-01-24T03:43:08.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],200752,92.9862023653088,54.90196078431373,1610612762,83,74,2023-01-24T03:43:12Z,4720000,False,25.0,13.0,1,right,MISS R. Gay driving reverse DUNK,[200752],1610612762.0,UTA,driving reverse,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
474,PT02M24.00S,2023-01-24T03:43:10.2Z,3,REGULAR,rebound,offensive,[],200752,,,1610612762,83,74,2023-01-24T03:43:12Z,4730000,False,,,0,,R. Gay REBOUND (Off:1 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,473.0,4.0,3.0,1.0,,,,,,,,,,,,,,
475,PT02M23.00S,2023-01-24T03:43:10.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",200752,92.85479632063075,53.92156862745098,1610612762,85,74,2023-01-24T03:43:16Z,4740000,False,20.0,15.0,1,right,R. Gay putback DUNK (2 PTS),[200752],1610612762.0,UTA,putback,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,2.0,,,,,,,,,,,
476,PT02M10.00S,2023-01-24T03:43:22.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,6.915243101182654,62.745098039215684,1610612766,85,74,2023-01-24T03:43:26Z,4750000,False,-64.0,13.0,1,left,MISS D. Smith Jr. 6' driving floating Shot,[1628372],1610612766.0,CHA,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,,,,,,
477,PT02M08.00S,2023-01-24T03:43:24.9Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,85,74,2023-01-24T03:43:26Z,4760000,False,,,0,,R. Gay REBOUND (Off:1 Def:4),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,,,476.0,5.0,4.0,1.0,,,,,,,,,,,,,,
478,PT02M00.00S,2023-01-24T03:43:33.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629659,93.11760840998686,57.59803921568627,1610612762,87,74,2023-01-24T03:43:38Z,4770000,False,38.0,12.0,1,right,T. Horton-Tucker driving DUNK (4 PTS) (J. Clarkson 2 AST),"[1629659, 203903]",1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,,,4.0,J. Clarkson,203903.0,2.0,,,,,,,,
480,PT01M59.00S,2023-01-24T03:43:40.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,87,74,2023-01-24T03:43:40Z,4790000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M59.00S,2023-01-24T03:45:10.2Z,3,REGULAR,substitution,out,[],1630550,,,1610612766,87,74,2023-01-24T03:45:12Z,4800000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M59.00S,2023-01-24T03:45:10.2Z,3,REGULAR,substitution,in,[],1629667,,,1610612766,87,74,2023-01-24T03:45:12Z,4810000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M47.00S,2023-01-24T03:45:33.6Z,3,REGULAR,2pt,Jump Shot,[],1626179,7.178055190538765,33.57843137254902,1610612766,87,74,2023-01-24T03:45:43Z,4820000,False,82.0,15.0,1,left,MISS T. Rozier 8' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,8.35,Missed,,,,,,,,,,,,,,,,,,
484,PT01M42.00S,2023-01-24T03:45:38.6Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612766,87,74,2023-01-24T03:45:43Z,4830000,False,,,0,,M. Williams REBOUND (Off:3 Def:0),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Right,,,483.0,3.0,0.0,3.0,,,,,,,,,,,,,,
485,PT01M42.00S,2023-01-24T03:45:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,5.590000152587891,50.0,1610612766,87,74,2023-01-24T03:45:37Z,4840000,False,0.0,0.0,1,left,MISS M. Williams tip Layup,[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
486,PT01M39.00S,2023-01-24T03:45:40.3Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,87,74,2023-01-24T03:45:40Z,4850000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:4),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,485.0,5.0,4.0,1.0,,,,,,,,,,,,,,
488,PT01M34.00S,2023-01-24T03:46:11.2Z,3,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612762,87,74,2023-01-24T03:46:19Z,4870000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Gay 2 FT),"[1629667, 200752]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,,,,,3.0,0.0,Gay,200752.0
490,PT01M34.00S,2023-01-24T03:46:37.0Z,3,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,88,74,2023-01-24T03:46:37Z,4890000,False,,,0,,R. Gay Free Throw 1 of 2 (3 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
491,PT01M34.00S,2023-01-24T03:46:54.7Z,3,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,89,74,2023-01-24T03:46:54Z,4900000,False,,,0,,R. Gay Free Throw 2 of 2 (4 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
492,PT01M24.00S,2023-01-24T03:47:12.0Z,3,REGULAR,foul,offensive,[],1631109,,,1610612766,89,74,2023-01-24T03:47:25Z,4910000,False,,,0,,M. Williams offensive FOUL (2 PF),"[1631109, 1629012]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Sexton,1629012.0
494,PT01M24.00S,2023-01-24T03:47:12.0Z,3,REGULAR,turnover,offensive foul,[],1631109,,,1610612766,89,74,2023-01-24T03:47:12Z,4930000,False,,,0,,M. Williams offensive foul TURNOVER (1 TO),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,202049.0,1.0,,,,,,,,,,,,
495,PT01M24.00S,2023-01-24T03:47:35.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,89,74,2023-01-24T03:47:35Z,4940000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M11.00S,2023-01-24T03:50:46.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200752,92.72339027595268,2.696078431372549,1610612762,89,74,2023-01-24T03:50:52Z,4960000,False,-237.0,16.0,1,right,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
498,PT01M07.00S,2023-01-24T03:50:50.3Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612766,89,74,2023-01-24T03:50:51Z,4970000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:2),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,,,497.0,2.0,2.0,0.0,,,,,,,,,,,,,,
499,PT01M03.00S,2023-01-24T03:50:54.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628372,6.521024967148489,53.67647058823529,1610612766,89,76,2023-01-24T03:50:59Z,4980000,False,-18.0,9.0,1,left,D. Smith Jr. running Layup (8 PTS),[1628372],1610612766.0,CHA,running,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.04,Made,,,,,,,8.0,,,,,,,,,,,
500,PT00M44.30S,2023-01-24T03:51:14.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,89.56964520367937,50.245098039215684,1610612762,89,76,2023-01-24T03:51:21Z,4990000,False,1.0,46.0,1,right,MISS C. Sexton driving Layup - blocked,"[1629012, 1631109]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.55,Missed,,,,,,,,,,,,,Williams,1631109.0,,,,
501,PT00M44.30S,2023-01-24T03:51:14.3Z,3,REGULAR,block,,[],1631109,,,1610612762,89,76,2023-01-24T03:51:16Z,5000000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
502,PT00M41.60S,2023-01-24T03:51:17.0Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,89,76,2023-01-24T03:51:21Z,5010000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:7),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,500.0,8.0,7.0,1.0,,,,,,,,,,,,,,
503,PT00M36.40S,2023-01-24T03:51:22.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628372,12.565703022339028,55.63725490196079,1610612766,89,78,2023-01-24T03:51:32Z,5020000,False,-28.0,66.0,1,left,D. Smith Jr. 7' floating Jump Shot (10 PTS) (J. McDaniels 3 AST),"[1628372, 1629667]",1610612766.0,CHA,floating,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.14,Made,,,,,,,10.0,J. McDaniels,1629667.0,3.0,,,,,,,,
