actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
599,PT05M28.00S,2023-04-05T03:07:48.2Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,104,109,2023-04-05T03:07:49Z,5980000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,598.0,5.0,3.0,2.0,,,,,,,,,,,,,
600,PT05M11.00S,2023-04-05T03:08:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630534,10.726018396846255,41.911764705882355,1610612762,104,109,2023-04-05T03:08:09Z,5990000,False,40.0,48.0,1,left,MISS O. Agbaji 6' driving floating Shot,[1630534],1610612762.0,UTA,driving floating,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,6.3,Missed,,,,,,,,,,,,,,,,,,
601,PT05M09.00S,2023-04-05T03:08:06.5Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,104,109,2023-04-05T03:08:09Z,6000000,False,,,0,,A. Davis REBOUND (Off:3 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,600.0,10.0,7.0,3.0,,,,,,,,,,,,,
602,PT05M03.00S,2023-04-05T03:08:14.6Z,4,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612747,104,109,2023-04-05T03:08:21Z,6010000,False,,,0,,U. Azubuike shooting personal FOUL (3 PF) (Davis 2 FT),"[1628962, 203076]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,,,,,3.0,0.0,Davis,203076.0
604,PT05M03.00S,2023-04-05T03:08:46.7Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,104,109,2023-04-05T03:08:46Z,6030000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
605,PT05M03.00S,2023-04-05T03:08:46.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,104,109,2023-04-05T03:08:46Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,,,,
606,PT05M03.00S,2023-04-05T03:08:47.4Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,104,109,2023-04-05T03:08:49Z,6050000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M03.00S,2023-04-05T03:08:47.4Z,4,REGULAR,substitution,in,[],2544,,,1610612747,104,109,2023-04-05T03:08:49Z,6060000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M03.00S,2023-04-05T03:09:07.8Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,104,110,2023-04-05T03:09:07Z,6070000,False,,,0,,A. Davis Free Throw 2 of 2 (19 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
609,PT04M48.00S,2023-04-05T03:09:27.3Z,4,REGULAR,foul,personal,['2freethrow'],203076,,,1610612762,104,110,2023-04-05T03:09:32Z,6080000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Horton-Tucker 2 FT),"[203076, 1629659]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,,,,,,2.0,0.0,Horton-Tucker,1629659.0
614,PT04M48.00S,2023-04-05T03:09:56.8Z,4,REGULAR,freethrow,1 of 2,[],1629659,,,1610612762,105,110,2023-04-05T03:09:56Z,6100000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (19 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
615,PT04M48.00S,2023-04-05T03:10:16.6Z,4,REGULAR,freethrow,2 of 2,[],1629659,,,1610612762,106,110,2023-04-05T03:10:16Z,6110000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (20 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
616,PT04M35.00S,2023-04-05T03:10:34.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628962,,,1610612747,106,110,2023-04-05T03:10:40Z,6120000,False,,,0,,U. Azubuike shooting personal FOUL (4 PF) (Davis 2 FT),"[1628962, 203076]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,,,,,,4.0,0.0,Davis,203076.0
618,PT04M35.00S,2023-04-05T03:11:02.4Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,106,111,2023-04-05T03:11:02Z,6140000,False,,,0,,A. Davis Free Throw 1 of 2 (20 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
619,PT04M35.00S,2023-04-05T03:11:03.2Z,4,REGULAR,substitution,out,[],1627736,,,1610612747,106,111,2023-04-05T03:11:05Z,6150000,False,,,0,,SUB out: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M35.00S,2023-04-05T03:11:03.2Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,106,111,2023-04-05T03:11:05Z,6160000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M35.00S,2023-04-05T03:11:22.8Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,106,112,2023-04-05T03:11:22Z,6170000,False,,,0,,A. Davis Free Throw 2 of 2 (21 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
622,PT04M19.00S,2023-04-05T03:11:41.5Z,4,REGULAR,3pt,Jump Shot,[],1629659,23.340998685939553,86.02941176470588,1610612762,106,112,2023-04-05T03:11:48Z,6180000,False,-180.0,167.0,1,left,MISS T. Horton-Tucker 24' step back 3PT,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
623,PT04M15.00S,2023-04-05T03:11:45.5Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,106,112,2023-04-05T03:11:48Z,6190000,False,,,0,,A. Davis REBOUND (Off:3 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,622.0,11.0,8.0,3.0,,,,,,,,,,,,,
624,PT04M03.00S,2023-04-05T03:11:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,86.15308804204993,43.627450980392155,1610612747,106,114,2023-04-05T03:12:02Z,6200000,False,-32.0,78.0,1,right,L. James 8' driving floating Jump Shot (25 PTS),[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,8.4,Made,25.0,,,,,,,,,,,,,,,,,
626,PT03M51.00S,2023-04-05T03:12:24.6Z,4,REGULAR,3pt,Jump Shot,[],1630534,10.463206307490145,3.431372549019608,1610612762,109,114,2023-04-05T03:13:00Z,6220000,False,233.0,46.0,1,left,O. Agbaji 3PT pullup (17 PTS) (T. Horton-Tucker 7 AST),"[1630534, 1629659]",1610612762.0,UTA,pullup,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.73,Made,17.0,,,,,T. Horton-Tucker,1629659.0,7.0,,,,,,,,,,
629,PT03M38.00S,2023-04-05T03:13:02.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,109,114,2023-04-05T03:13:02Z,6250000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M38.00S,2023-04-05T03:15:08.4Z,4,REGULAR,substitution,out,[],1631323,,,1610612747,109,114,2023-04-05T03:15:33Z,6260000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M38.00S,2023-04-05T03:15:08.4Z,4,REGULAR,substitution,out,[],1628962,,,1610612747,109,114,2023-04-05T03:15:33Z,6270000,False,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M38.00S,2023-04-05T03:15:08.4Z,4,REGULAR,substitution,in,[],1627745,,,1610612747,109,114,2023-04-05T03:15:33Z,6280000,False,,,0,,SUB in: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M38.00S,2023-04-05T03:15:08.4Z,4,REGULAR,substitution,in,[],1627739,,,1610612747,109,114,2023-04-05T03:15:33Z,6290000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M26.00S,2023-04-05T03:16:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.51182654402102,53.92156862745098,1610612747,109,116,2023-04-05T03:16:09Z,6300000,False,20.0,8.0,1,right,L. James driving Layup (27 PTS) (A. Davis 6 AST),"[2544, 203076]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.14,Made,27.0,,,,,A. Davis,203076.0,6.0,,,,,,,,,,
636,PT03M26.00S,2023-04-05T03:16:07.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627739,,,1610612747,109,116,2023-04-05T03:16:12Z,6320000,False,,,0,,K. Dunn shooting personal FOUL (4 PF) (James 1 FT),"[1627739, 2544]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,,,,,,4.0,0.0,James,2544.0
638,PT03M26.00S,2023-04-05T03:16:29.1Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,109,117,2023-04-05T03:16:29Z,6340000,False,,,0,,L. James Free Throw 1 of 1 (28 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
639,PT03M15.00S,2023-04-05T03:16:46.1Z,4,REGULAR,foul,personal,['2freethrow'],203076,,,1610612762,109,117,2023-04-05T03:16:52Z,6350000,False,,,0,,A. Davis shooting personal FOUL (3 PF) (Agbaji 2 FT),"[203076, 1630534]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,,,,,,3.0,0.0,Agbaji,1630534.0
641,PT03M15.00S,2023-04-05T03:17:23.5Z,4,REGULAR,freethrow,1 of 2,[],1630534,,,1610612762,110,117,2023-04-05T03:17:23Z,6370000,False,,,0,,O. Agbaji Free Throw 1 of 2 (18 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
642,PT03M15.00S,2023-04-05T03:17:46.8Z,4,REGULAR,freethrow,2 of 2,[],1630534,,,1610612762,111,117,2023-04-05T03:17:46Z,6380000,False,,,0,,O. Agbaji Free Throw 2 of 2 (19 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
643,PT02M53.00S,2023-04-05T03:18:10.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.14651773981603,44.36274509803921,1610612747,111,117,2023-04-05T03:18:18Z,6390000,False,-28.0,31.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,,
644,PT02M52.00S,2023-04-05T03:18:11.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,111,117,2023-04-05T03:18:18Z,6400000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:4),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,643.0,6.0,4.0,2.0,,,,,,,,,,,,,
645,PT02M47.00S,2023-04-05T03:18:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,8.229303547963205,49.01960784313725,1610612762,111,117,2023-04-05T03:18:25Z,6410000,False,5.0,25.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
646,PT02M47.00S,2023-04-05T03:18:16.9Z,4,REGULAR,rebound,offensive,[],1630534,,,1610612762,111,117,2023-04-05T03:18:25Z,6420000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:3),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,645.0,4.0,3.0,1.0,,,,,,,,,,,,,
647,PT02M47.00S,2023-04-05T03:18:21.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630534,5.590000152587891,50.0,1610612762,111,117,2023-04-05T03:18:37Z,6430000,False,0.0,0.0,1,left,MISS O. Agbaji tip Layup,[1630534],1610612762.0,UTA,tip,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
648,PT02M47.00S,2023-04-05T03:18:21.1Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,111,117,2023-04-05T03:18:37Z,6440000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,647.0,3.0,3.0,0.0,,,,,,,,,,,,,
649,PT02M47.00S,2023-04-05T03:18:22.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612747,111,117,2023-04-05T03:18:37Z,6450000,False,,,0,,K. Dunn personal FOUL (5 PF) (Reaves 2 FT),"[1627739, 1630559]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203054.0,,,,,,5.0,0.0,Reaves,1630559.0
652,PT02M47.00S,2023-04-05T03:18:52.5Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,111,118,2023-04-05T03:18:52Z,6480000,False,,,0,,A. Reaves Free Throw 1 of 2 (20 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
653,PT02M47.00S,2023-04-05T03:19:08.8Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,111,119,2023-04-05T03:19:08Z,6490000,False,,,0,,A. Reaves Free Throw 2 of 2 (21 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
654,PT02M35.00S,2023-04-05T03:19:22.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.652431011826544,52.94117647058824,1610612762,111,119,2023-04-05T03:19:28Z,6500000,False,-15.0,10.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
655,PT02M33.00S,2023-04-05T03:19:24.6Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,111,119,2023-04-05T03:19:28Z,6510000,False,,,0,,A. Davis REBOUND (Off:3 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,654.0,12.0,9.0,3.0,,,,,,,,,,,,,
656,PT02M30.00S,2023-04-05T03:19:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630559,92.59198423127464,45.34313725490196,1610612747,111,121,2023-04-05T03:20:20Z,6520000,False,-23.0,17.0,1,right,A. Reaves driving Layup (23 PTS) (L. James 6 AST),"[1630559, 2544]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.89,Made,23.0,,,,,L. James,2544.0,6.0,,,,,,,,,,
658,PT02M13.00S,2023-04-05T03:19:43.9Z,4,REGULAR,3pt,Jump Shot,[],1627745,4.28712220762155,95.34313725490196,1610612762,114,121,2023-04-05T03:19:50Z,6540000,False,-227.0,-12.0,1,left,D. Jones 3PT  (14 PTS) (K. Olynyk 5 AST),"[1627745, 203482]",1610612762.0,UTA,,,,Jones,D. Jones,,,,,Left Corner 3,24+ Left,22.7,Made,14.0,,,,,K. Olynyk,203482.0,5.0,,,,,,,,,,
660,PT01M43.00S,2023-04-05T03:20:15.7Z,4,REGULAR,3pt,Jump Shot,[],1630559,92.9862023653088,3.1862745098039214,1610612747,114,124,2023-04-05T03:20:21Z,6560000,False,-234.0,13.0,1,right,A. Reaves 3PT  (26 PTS) (D. Schroder 4 AST),"[1630559, 203471]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.45,Made,26.0,,,,,D. Schroder,203471.0,4.0,,,,,,,,,,
662,PT01M36.00S,2023-04-05T03:20:24.0Z,4,REGULAR,3pt,Jump Shot,[],1630534,9.280551905387648,3.6764705882352944,1610612762,117,124,2023-04-05T03:20:29Z,6580000,False,232.0,35.0,1,left,O. Agbaji 3PT  (22 PTS) (K. Olynyk 6 AST),"[1630534, 203482]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.42,Made,22.0,,,,,K. Olynyk,203482.0,6.0,,,,,,,,,,
664,PT01M14.00S,2023-04-05T03:20:49.4Z,4,REGULAR,foul,offensive,[],2544,,,1610612747,117,124,2023-04-05T03:21:10Z,6600000,False,,,0,,L. James offensive FOUL (1 PF),"[2544, 1627745]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,101284.0,,,,,,1.0,0.0,Jones,1627745.0
666,PT01M14.00S,2023-04-05T03:20:49.4Z,4,REGULAR,turnover,offensive foul,[],2544,,,1610612747,117,124,2023-04-05T03:20:49Z,6620000,False,,,0,,L. James offensive foul TURNOVER (5 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,101284.0,5.0,,,,,,,,
667,PT01M06.00S,2023-04-05T03:21:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627739,7.046649145860711,42.64705882352941,1610612762,119,124,2023-04-05T03:21:21Z,6630000,False,37.0,14.0,1,left,K. Dunn driving Layup (10 PTS),[1627739],1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.93,Made,10.0,,,,,,,,,,,,,,,,,
668,PT00M48.90S,2023-04-05T03:21:36.9Z,4,REGULAR,2pt,Jump Shot,[],203076,76.16622864651774,48.529411764705884,1610612747,119,124,2023-04-05T03:21:43Z,6640000,False,-7.0,172.0,1,right,MISS A. Davis 17' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,17.17,Missed,,,,,,,,,,,,,,,,,,
669,PT00M45.80S,2023-04-05T03:21:40.0Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612762,119,124,2023-04-05T03:21:43Z,6650000,False,,,0,,K. Dunn REBOUND (Off:0 Def:3),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,668.0,3.0,3.0,0.0,,,,,,,,,,,,,
670,PT00M42.50S,2023-04-05T03:21:43.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203482,34.90473061760841,53.431372549019606,1610612762,122,124,2023-04-05T03:23:53Z,6660000,False,-17.0,276.0,1,left,K. Olynyk 27' 3PT pullup bank (17 PTS),[203482],1610612762.0,UTA,pullup bank,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,27.61,Made,17.0,,,,,,,,,,,,,,,,,
671,PT00M24.20S,2023-04-05T03:22:05.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,88.64980289093299,54.166666666666664,1610612747,122,124,2023-04-05T03:22:11Z,6670000,False,21.0,54.0,1,right,MISS A. Davis turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
672,PT00M21.50S,2023-04-05T03:22:08.3Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,122,124,2023-04-05T03:22:11Z,6680000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:5),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,671.0,7.0,5.0,2.0,,,,,,,,,,,,,
673,PT00M11.40S,2023-04-05T03:22:21.4Z,4,REGULAR,foul,personal,['2freethrow'],2544,,,1610612762,122,124,2023-04-05T03:22:33Z,6690000,False,,,0,,L. James shooting personal FOUL (2 PF) (Jones 2 FT),"[2544, 1627745]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,,,,,,2.0,0.0,Jones,1627745.0
675,PT00M11.40S,2023-04-05T03:22:53.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,122,124,2023-04-05T03:22:53Z,6710000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M11.40S,2023-04-05T03:23:58.7Z,4,REGULAR,substitution,out,[],1628972,,,1610612762,122,124,2023-04-05T03:24:14Z,6720000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M11.40S,2023-04-05T03:23:58.7Z,4,REGULAR,substitution,out,[],203471,,,1610612762,122,124,2023-04-05T03:24:14Z,6730000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M11.40S,2023-04-05T03:23:58.7Z,4,REGULAR,substitution,in,[],1629060,,,1610612762,122,124,2023-04-05T03:24:14Z,6740000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M11.40S,2023-04-05T03:23:58.7Z,4,REGULAR,substitution,in,[],1629117,,,1610612762,122,124,2023-04-05T03:24:14Z,6750000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M11.40S,2023-04-05T03:24:27.6Z,4,REGULAR,freethrow,1 of 2,[],1627745,,,1610612762,123,124,2023-04-05T03:24:27Z,6760000,False,,,0,,D. Jones Free Throw 1 of 2 (15 PTS),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
681,PT00M11.40S,2023-04-05T03:24:39.3Z,4,REGULAR,freethrow,2 of 2,[],1627745,,,1610612762,124,124,2023-04-05T03:24:39Z,6770000,False,,,0,,D. Jones Free Throw 2 of 2 (16 PTS),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
682,PT00M11.40S,2023-04-05T03:24:42.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,124,124,2023-04-05T03:24:42Z,6780000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M11.40S,2023-04-05T03:25:47.0Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,124,124,2023-04-05T03:26:06Z,6790000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M11.40S,2023-04-05T03:25:47.0Z,4,REGULAR,substitution,out,[],1629117,,,1610612747,124,124,2023-04-05T03:26:06Z,6800000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M11.40S,2023-04-05T03:25:47.0Z,4,REGULAR,substitution,in,[],203471,,,1610612747,124,124,2023-04-05T03:26:06Z,6810000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M11.40S,2023-04-05T03:25:47.0Z,4,REGULAR,substitution,in,[],1628972,,,1610612747,124,124,2023-04-05T03:26:06Z,6820000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2023-04-05T03:26:33.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.40932982917214,43.38235294117647,1610612747,124,124,2023-04-05T03:26:41Z,6830000,False,-33.0,28.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
688,PT00M00.00S,2023-04-05T03:26:33.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,124,124,2023-04-05T03:26:59Z,6840000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,687.0,,,,,,,,,,,,,,,,
689,PT00M00.00S,2023-04-05T03:26:41.3Z,4,REGULAR,period,end,[],0,,,1610612747,124,124,2023-04-05T03:26:59Z,6850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT05M00.00S,2023-04-05T03:29:37.5Z,5,OVERTIME,period,start,[],0,,,0,124,124,2023-04-05T03:29:37Z,6860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
