actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
566,PT00M21.40S,2023-03-25T02:49:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.5407358738502,46.32352941176471,1610612762,82,115,2023-03-25T02:49:58Z,5600000,False,-18.0,27.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
567,PT00M19.70S,2023-03-25T02:49:55.9Z,3,REGULAR,rebound,offensive,[],1629659,,,1610612762,82,115,2023-03-25T02:49:55Z,5610000,False,,,0,,T. Horton-Tucker REBOUND (Off:4 Def:0),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,566.0,4.0,0.0,4.0,,,,,,,,
568,PT00M19.30S,2023-03-25T02:49:59.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,82,115,2023-03-25T02:49:59Z,5620000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT00M19.30S,2023-03-25T02:50:54.5Z,3,REGULAR,substitution,out,[],203507,,,1610612762,82,115,2023-03-25T02:51:28Z,5630000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT00M19.30S,2023-03-25T02:50:54.5Z,3,REGULAR,substitution,in,[],203648,,,1610612762,82,115,2023-03-25T02:51:28Z,5640000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT00M09.90S,2023-03-25T02:51:57.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,68.01905387647832,69.11764705882352,1610612762,85,115,2023-03-25T02:52:01Z,5650000,False,96.0,248.0,1,right,S. Fontecchio 26' 3PT  (21 PTS) (J. Toscano-Anderson 2 AST),"[1631323, 1629308]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.59,Made,21.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,,,,,,,,
574,PT00M01.60S,2023-03-25T02:52:10.7Z,3,REGULAR,3pt,Jump Shot,[],202083,33.590670170827856,35.53921568627451,1610612749,85,115,2023-03-25T02:52:16Z,5670000,False,72.0,263.0,1,left,MISS W. Matthews 27' step back 3PT,[202083],1610612749.0,MIL,step back,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
575,PT00M01.60S,2023-03-25T02:52:10.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,85,115,2023-03-25T02:52:16Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,574.0,,,,,,,,,,,
576,PT00M00.00S,2023-03-25T02:52:15.1Z,3,REGULAR,period,end,[],0,,,1610612749,85,115,2023-03-25T02:52:15Z,5690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT12M00.00S,2023-03-25T02:54:24.3Z,4,REGULAR,substitution,out,['startperiod'],1627739,,,1610612749,85,115,2023-03-25T02:54:53Z,5700000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT12M00.00S,2023-03-25T02:54:24.3Z,4,REGULAR,substitution,out,['startperiod'],1629308,,,1610612749,85,115,2023-03-25T02:54:53Z,5710000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2023-03-25T02:54:24.3Z,4,REGULAR,substitution,out,['startperiod'],204060,,,1610612749,85,115,2023-03-25T02:54:53Z,5720000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT12M00.00S,2023-03-25T02:54:24.3Z,4,REGULAR,substitution,in,['startperiod'],1627745,,,1610612749,85,115,2023-03-25T02:54:53Z,5730000,False,,,0,,SUB in: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT12M00.00S,2023-03-25T02:54:24.3Z,4,REGULAR,substitution,in,['startperiod'],1629714,,,1610612749,85,115,2023-03-25T02:54:53Z,5740000,False,,,0,,SUB in: J. Brantley,[1629714],1610612762.0,UTA,,,,Brantley,J. Brantley,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT12M00.00S,2023-03-25T02:54:24.3Z,4,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,85,115,2023-03-25T02:54:53Z,5750000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT12M00.00S,2023-03-25T02:55:04.6Z,4,REGULAR,period,start,[],0,,,1610612749,85,115,2023-03-25T02:55:04Z,5760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT11M47.00S,2023-03-25T02:55:17.5Z,4,REGULAR,3pt,Jump Shot,[],1626192,15.588042049934298,1.9607843137254901,1610612749,85,118,2023-03-25T02:55:22Z,5770000,False,240.0,94.0,1,left,P. Connaughton 25' 3PT  (12 PTS) (T. Antetokounmpo 1 AST),"[1626192, 203648]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right,25.79,Made,12.0,T. Antetokounmpo,203648.0,1.0,,,,,,,,,,,,,,
586,PT11M30.00S,2023-03-25T02:55:32.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628962,92.19776609724047,45.34313725490196,1610612762,85,118,2023-03-25T02:55:35Z,5790000,False,-23.0,21.0,1,right,MISS U. Azubuike DUNK - blocked,"[1628962, 201572]",1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,Lopez,201572.0,,,,,,,,,,,,
587,PT11M30.00S,2023-03-25T02:55:32.8Z,4,REGULAR,block,,[],201572,,,1610612762,85,118,2023-03-25T02:55:34Z,5800000,False,,,0,,B. Lopez BLOCK (7 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
588,PT11M28.00S,2023-03-25T02:55:34.8Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,85,118,2023-03-25T02:55:35Z,5810000,False,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,586.0,1.0,1.0,0.0,,,,,,,,
589,PT11M25.00S,2023-03-25T02:55:44.4Z,4,REGULAR,foul,offensive,[],203648,,,1610612749,85,118,2023-03-25T02:55:49Z,5820000,False,,,0,,T. Antetokounmpo offensive FOUL (1 PF),"[203648, 1631323]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2005.0,1.0,0.0,,Fontecchio,1631323.0,,
591,PT11M25.00S,2023-03-25T02:55:44.4Z,4,REGULAR,turnover,offensive foul,[],203648,,,1610612749,85,118,2023-03-25T02:55:44Z,5840000,False,,,0,,T. Antetokounmpo offensive foul TURNOVER (1 TO),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2005.0,,,1.0,,,,
592,PT11M15.00S,2023-03-25T02:56:00.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631323,91.27792378449409,62.00980392156863,1610612762,85,118,2023-03-25T02:56:09Z,5850000,False,60.0,29.0,1,right,MISS S. Fontecchio 6' driving floating bank Shot,[1631323],1610612762.0,UTA,driving floating bank,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
593,PT11M12.00S,2023-03-25T02:56:03.8Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,85,118,2023-03-25T02:56:05Z,5860000,False,,,0,,B. Lopez REBOUND (Off:3 Def:9),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,592.0,12.0,9.0,3.0,,,,,,,,
594,PT11M06.00S,2023-03-25T02:56:09.6Z,4,REGULAR,3pt,Jump Shot,[],1628975,28.07161629434954,20.588235294117645,1610612749,85,118,2023-03-25T02:56:14Z,5870000,False,147.0,211.0,1,left,MISS J. Carter 25' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
595,PT11M04.00S,2023-03-25T02:56:11.6Z,4,REGULAR,rebound,defensive,[],1628962,,,1610612762,85,118,2023-03-25T02:56:14Z,5880000,False,,,0,,U. Azubuike REBOUND (Off:2 Def:7),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Right Center,,,,,,,,,594.0,9.0,7.0,2.0,,,,,,,,
596,PT10M55.00S,2023-03-25T02:56:21.3Z,4,REGULAR,3pt,Jump Shot,[],1629659,67.7562417871222,62.5,1610612762,85,118,2023-03-25T02:56:25Z,5890000,False,62.0,251.0,1,right,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
597,PT10M52.00S,2023-03-25T02:56:24.3Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,85,118,2023-03-25T02:56:25Z,5900000,False,,,0,,B. Lopez REBOUND (Off:3 Def:10),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,596.0,13.0,10.0,3.0,,,,,,,,
598,PT10M37.00S,2023-03-25T02:56:38.6Z,4,REGULAR,3pt,Jump Shot,[],1626192,22.552562417871222,5.392156862745098,1610612749,85,121,2023-03-25T02:56:42Z,5910000,False,223.0,159.0,1,left,P. Connaughton 27' 3PT  (15 PTS) (T. Antetokounmpo 2 AST),"[1626192, 203648]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,27.42,Made,15.0,T. Antetokounmpo,203648.0,2.0,,,,,,,,,,,,,,
600,PT10M17.00S,2023-03-25T02:56:57.9Z,4,REGULAR,3pt,Jump Shot,[],1631323,80.1084099868594,4.6568627450980395,1610612762,88,121,2023-03-25T02:57:01Z,5930000,False,-227.0,134.0,1,right,S. Fontecchio 26' 3PT  (24 PTS) (T. Horton-Tucker 8 AST),"[1631323, 1629659]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,26.36,Made,24.0,T. Horton-Tucker,1629659.0,8.0,,,,,,,,,,,,,,
602,PT09M59.00S,2023-03-25T02:57:16.5Z,4,REGULAR,turnover,bad pass,[],203648,,,1610612749,88,121,2023-03-25T02:57:20Z,5950000,False,,,0,,T. Antetokounmpo bad pass TURNOVER (2 TO),"[203648, 1627745]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Jones,1627745.0
603,PT09M59.00S,2023-03-25T02:57:16.5Z,4,REGULAR,steal,,[],1627745,,,1610612762,88,121,2023-03-25T02:57:18Z,5960000,False,,,0,,D. Jones STEAL (1 STL),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
604,PT09M56.00S,2023-03-25T02:57:21.1Z,4,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612762,88,121,2023-03-25T02:57:32Z,5970000,False,,,0,,J. Carter shooting personal FOUL (2 PF) (Fontecchio 2 FT),"[1628975, 1631323]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,2.0,0.0,,Fontecchio,1631323.0,,
606,PT09M56.00S,2023-03-25T02:57:54.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631323,,,1610612762,89,121,2023-03-25T02:57:54Z,5990000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (25 PTS),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
607,PT09M56.00S,2023-03-25T02:57:55.0Z,4,REGULAR,substitution,out,[],1628962,,,1610612762,89,121,2023-03-25T02:58:00Z,6000000,False,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT09M56.00S,2023-03-25T02:57:55.0Z,4,REGULAR,substitution,out,[],202083,,,1610612762,89,121,2023-03-25T02:58:00Z,6010000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT09M56.00S,2023-03-25T02:57:55.0Z,4,REGULAR,substitution,in,[],1630695,,,1610612762,89,121,2023-03-25T02:58:00Z,6020000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT09M56.00S,2023-03-25T02:57:55.0Z,4,REGULAR,substitution,in,[],1630699,,,1610612762,89,121,2023-03-25T02:58:00Z,6030000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT09M56.00S,2023-03-25T02:58:09.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631323,,,1610612762,90,121,2023-03-25T02:58:09Z,6040000,False,,,0,,S. Fontecchio Free Throw 2 of 2 (26 PTS),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
612,PT09M42.00S,2023-03-25T02:58:27.3Z,4,REGULAR,2pt,Jump Shot,[],1628975,14.14257555847569,20.098039215686274,1610612749,90,123,2023-03-25T02:58:32Z,6050000,False,150.0,80.0,1,left,J. Carter 16' pullup Jump Shot (13 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right,16.97,Made,13.0,,,,,,,,,,,,,,,,,
613,PT09M30.00S,2023-03-25T02:58:39.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,90.48948751642575,56.61764705882353,1610612762,90,123,2023-03-25T02:58:45Z,6060000,False,33.0,37.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
614,PT09M27.00S,2023-03-25T02:58:42.3Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612762,90,123,2023-03-25T02:58:42Z,6070000,False,,,0,,D. Jones REBOUND (Off:2 Def:0),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,613.0,2.0,0.0,2.0,,,,,,,,
615,PT09M27.00S,2023-03-25T02:58:42.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627745,94.40999984741211,50.0,1610612762,90,123,2023-03-25T02:58:42Z,6080000,False,0.0,0.0,1,right,MISS D. Jones tip Layup,[1627745],1610612762.0,UTA,tip,,,Jones,D. Jones,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
616,PT09M26.00S,2023-03-25T02:58:42.7Z,4,REGULAR,rebound,offensive,[],1629659,,,1610612762,90,123,2023-03-25T02:58:42Z,6090000,False,,,0,,T. Horton-Tucker REBOUND (Off:5 Def:0),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,,,,,,,615.0,5.0,0.0,5.0,,,,,,,,
617,PT09M26.00S,2023-03-25T02:58:44.8Z,4,REGULAR,foul,personal,['2freethrow'],201572,,,1610612762,90,123,2023-03-25T02:58:51Z,6100000,False,,,0,,B. Lopez shooting personal FOUL (3 PF) (Horton-Tucker 2 FT),"[201572, 1629659]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,3.0,1.0,,Horton-Tucker,1629659.0,,
619,PT09M26.00S,2023-03-25T02:59:08.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629659,,,1610612762,90,123,2023-03-25T02:59:30Z,6120000,False,,,0,,MISS T. Horton-Tucker Free Throw 1 of 2,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
620,PT09M26.00S,2023-03-25T02:59:08.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,90,123,2023-03-25T02:59:30Z,6130000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,619.0,,,,,,,,,,,
623,PT09M26.00S,2023-03-25T02:59:08.7Z,4,REGULAR,violation,lane,[],1628975,,,1610612762,90,123,2023-03-25T02:59:47Z,6135000,False,,,0,,J. Carter lane VIOLATION,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT09M26.00S,2023-03-25T02:59:08.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629659,,,1610612762,91,123,2023-03-25T02:59:47Z,6140000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (12 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
624,PT09M26.00S,2023-03-25T02:59:50.9Z,4,REGULAR,foul,technical,['1freethrow'],1628975,,,1610612749,91,123,2023-03-25T02:59:56Z,6160000,False,,,0,,J. Carter technical FOUL (1 Tech),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,2005.0,2.0,1.0,,,,,
625,PT09M26.00S,2023-03-25T03:00:07.8Z,4,REGULAR,freethrow,1 of 1,[],1629659,,,1610612749,92,123,2023-03-25T03:00:07Z,6170000,False,,,0,,T. Horton-Tucker technical Free Throw 1 of 1 (13 PTS),[1629659],1610612762.0,UTA,technical,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
626,PT09M08.00S,2023-03-25T03:00:33.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203648,10.726018396846255,48.529411764705884,1610612749,92,123,2023-03-25T03:00:38Z,6180000,False,7.0,48.0,1,left,MISS T. Antetokounmpo driving finger roll Layup,[203648],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,T. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,,,,,,,,
627,PT09M07.00S,2023-03-25T03:00:36.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,92,123,2023-03-25T03:00:36Z,6190000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,626.0,,,,,,,,,,,
629,PT09M07.00S,2023-03-25T03:00:38.0Z,4,REGULAR,substitution,out,[],1629659,,,1610612762,92,123,2023-03-25T03:00:43Z,6210000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT09M07.00S,2023-03-25T03:00:38.0Z,4,REGULAR,substitution,out,[],1631323,,,1610612762,92,123,2023-03-25T03:00:43Z,6220000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT09M07.00S,2023-03-25T03:00:38.0Z,4,REGULAR,substitution,in,[],1627739,,,1610612762,92,123,2023-03-25T03:00:43Z,6230000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT09M07.00S,2023-03-25T03:00:38.0Z,4,REGULAR,substitution,in,[],1630548,,,1610612762,92,123,2023-03-25T03:00:43Z,6240000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT08M49.00S,2023-03-25T03:01:07.9Z,4,REGULAR,3pt,Jump Shot,[],1627745,88.25558475689881,2.696078431372549,1610612762,92,123,2023-03-25T03:01:13Z,6250000,False,-237.0,58.0,1,right,MISS D. Jones 24' 3PT,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,Left Corner 3,24+ Left,24.35,Missed,,,,,,,,,,,,,,,,,,
634,PT08M44.00S,2023-03-25T03:01:12.9Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,92,123,2023-03-25T03:01:13Z,6260000,False,,,0,,B. Lopez REBOUND (Off:3 Def:11),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,,,,,,,633.0,14.0,11.0,3.0,,,,,,,,
635,PT08M36.00S,2023-03-25T03:01:19.4Z,4,REGULAR,3pt,Jump Shot,[],1626192,33.065045992115635,58.333333333333336,1610612749,92,126,2023-03-25T03:01:26Z,6270000,False,-42.0,258.0,1,left,P. Connaughton 26' 3PT  (18 PTS) (J. Carter 4 AST),"[1626192, 1628975]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,26.16,Made,18.0,J. Carter,1628975.0,4.0,,,,,,,,,,,,,,
637,PT08M24.00S,2023-03-25T03:01:32.0Z,4,REGULAR,turnover,lost ball,[],1629714,,,1610612762,92,126,2023-03-25T03:01:36Z,6290000,False,,,0,,J. Brantley lost ball TURNOVER (1 TO),"[1629714, 203648]",1610612762.0,UTA,,,,Brantley,J. Brantley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Antetokounmpo,203648.0
638,PT08M24.00S,2023-03-25T03:01:32.0Z,4,REGULAR,steal,,[],203648,,,1610612749,92,126,2023-03-25T03:01:33Z,6300000,False,,,0,,T. Antetokounmpo STEAL (1 STL),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
639,PT08M21.00S,2023-03-25T03:01:35.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626192,7.703679369250986,46.568627450980394,1610612749,92,128,2023-03-25T03:01:40Z,6310000,False,17.0,20.0,1,left,P. Connaughton running DUNK (20 PTS),[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.63,Made,20.0,,,,,,,,,,,,,,,,,
640,PT08M12.00S,2023-03-25T03:01:44.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,92.19776609724047,44.6078431372549,1610612762,94,128,2023-03-25T03:01:55Z,6320000,False,-27.0,21.0,1,right,D. Jones cutting DUNK (2 PTS) (M. Potter 1 AST),"[1627745, 1630695]",1610612762.0,UTA,cutting,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,3.41,Made,2.0,M. Potter,1630695.0,1.0,,,,,,,,,,,,,,
642,PT08M05.00S,2023-03-25T03:01:55.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,94,128,2023-03-25T03:01:55Z,6340000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT08M05.00S,2023-03-25T03:04:19.3Z,4,REGULAR,substitution,out,[],201572,,,1610612749,94,128,2023-03-25T03:04:33Z,6350000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT08M05.00S,2023-03-25T03:04:19.3Z,4,REGULAR,substitution,out,[],203648,,,1610612749,94,128,2023-03-25T03:04:33Z,6360000,False,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT08M05.00S,2023-03-25T03:04:19.3Z,4,REGULAR,substitution,in,[],1629623,,,1610612749,94,128,2023-03-25T03:04:33Z,6370000,False,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT08M05.00S,2023-03-25T03:04:19.3Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,94,128,2023-03-25T03:04:33Z,6380000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT07M59.00S,2023-03-25T03:04:59.9Z,4,REGULAR,3pt,Jump Shot,[],1626192,33.327858081471746,19.852941176470587,1610612749,94,128,2023-03-25T03:05:09Z,6390000,False,151.0,261.0,1,left,MISS P. Connaughton 30' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,30.12,Missed,,,,,,,,,,,,,,,,,,
648,PT07M56.00S,2023-03-25T03:05:02.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,94,128,2023-03-25T03:05:09Z,6400000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,647.0,,,,,,,,,,,
650,PT07M46.00S,2023-03-25T03:05:24.7Z,4,REGULAR,3pt,Jump Shot,[],1630695,66.5735873850197,49.26470588235294,1610612762,94,128,2023-03-25T03:05:29Z,6420000,False,-4.0,262.0,1,right,MISS M. Potter 26' 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
