actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
555,PT07M57.00S,2022-01-27T03:01:57.9Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,97,93,2022-01-27T03:01:57Z,5450000,,,0,,P. Siakam Free Throw 1 of 2 (11 PTS),[1627783],1610612761.0,TOR,,,,,,,,Made,11.0,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
556,PT07M57.00S,2022-01-27T03:02:00.0Z,4,REGULAR,substitution,out,[],203897,,,1610612761,97,93,2022-01-27T03:02:16Z,5460000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
557,PT07M57.00S,2022-01-27T03:02:00.0Z,4,REGULAR,substitution,out,[],1629750,,,1610612761,97,93,2022-01-27T03:02:16Z,5470000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
558,PT07M57.00S,2022-01-27T03:02:00.0Z,4,REGULAR,substitution,out,[],1629076,,,1610612761,97,93,2022-01-27T03:02:16Z,5480000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,,,,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,
559,PT07M57.00S,2022-01-27T03:02:00.0Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,97,93,2022-01-27T03:02:16Z,5490000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
560,PT07M57.00S,2022-01-27T03:02:00.0Z,4,REGULAR,substitution,in,[],1630245,,,1610612761,97,93,2022-01-27T03:02:16Z,5500000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
561,PT07M57.00S,2022-01-27T03:02:00.0Z,4,REGULAR,substitution,in,[],1628972,,,1610612761,97,93,2022-01-27T03:02:16Z,5510000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,
562,PT07M57.00S,2022-01-27T03:02:00.0Z,4,REGULAR,substitution,in,[],202696,,,1610612761,97,93,2022-01-27T03:02:16Z,5520000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
563,PT07M57.00S,2022-01-27T03:02:00.0Z,4,REGULAR,substitution,in,[],1628384,,,1610612761,97,93,2022-01-27T03:02:16Z,5530000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
564,PT07M57.00S,2022-01-27T03:01:57.9Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,97,93,2022-01-27T03:02:35Z,5540000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,,,,,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
565,PT07M54.00S,2022-01-27T03:02:00.9Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,97,93,2022-01-27T03:02:35Z,5550000,,,0,,D. DeRozan REBOUND (Off:3 Def:3),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,564.0,6.0,3.0,3.0,,,,,,,,,
566,PT07M36.00S,2022-01-27T03:02:45.6Z,4,REGULAR,turnover,lost ball,[],202696,,,1610612741,97,93,2022-01-27T03:02:49Z,5560000,,,0,,N. Vucevic lost ball TURNOVER (3 TO),"[202696, 1630625]",1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,3.0,,,,,Banton,1630625.0,,,,,,,
567,PT07M36.00S,2022-01-27T03:02:45.6Z,4,REGULAR,steal,,[],1630625,,,1610612761,97,93,2022-01-27T03:02:47Z,5570000,,,0,,D. Banton STEAL (2 STL),[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
568,PT07M33.00S,2022-01-27T03:02:50.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630625,5.469776609724048,4.6568627450980395,1610612761,97,93,2022-01-27T03:03:03Z,5580000,227.0,-1.0,1,left,MISS D. Banton 3PT,[1630625],1610612761.0,TOR,,,,,,,22.67,Missed,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
569,PT07M28.00S,2022-01-27T03:02:55.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,97,93,2022-01-27T03:03:03Z,5590000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,
570,PT07M28.00S,2022-01-27T03:02:59.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,97,93,2022-01-27T03:02:59Z,5600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M11.00S,2022-01-27T03:03:42.2Z,4,REGULAR,foul,personal,[],1628449,,,1610612741,97,93,2022-01-27T03:04:59Z,5610000,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 202696]",1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,1193.0,,,,,,,,1.0,0.0,Vucevic,202696.0,,,
574,PT07M11.00S,2022-01-27T03:03:57.8Z,4,REGULAR,substitution,in,[],1629018,,,1610612741,97,93,2022-01-27T03:04:00Z,5640000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
577,PT07M11.00S,2022-01-27T03:03:57.8Z,4,REGULAR,substitution,out,[],1630625,,,1610612741,97,93,2022-01-27T03:04:08Z,5645000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
575,PT07M06.00S,2022-01-27T03:04:02.7Z,4,REGULAR,3pt,Jump Shot,[],1629632,95.3515111695138,2.941176470588235,1610612741,100,93,2022-01-27T03:04:12Z,5650000,-235.0,-9.0,1,right,C. White 3PT  (9 PTS) (N. Vucevic 8 AST),"[1629632, 202696]",1610612741.0,CHI,,,,,,,23.55,Made,9.0,White,C. White,N. Vucevic,202696.0,8.0,,,,,,,,,,,,,,,
578,PT06M44.00S,2022-01-27T03:04:23.6Z,4,REGULAR,3pt,Jump Shot,[],1628449,7.440867279894875,95.09803921568627,1610612761,100,96,2022-01-27T03:04:29Z,5670000,-225.0,17.0,1,left,C. Boucher 3PT  (9 PTS) (O. Anunoby 4 AST),"[1628449, 1628384]",1610612761.0,TOR,,,,,,,22.62,Made,9.0,Boucher,C. Boucher,O. Anunoby,1628384.0,4.0,,,,,,,,,,,,,,,
580,PT06M31.00S,2022-01-27T03:04:58.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,100,96,2022-01-27T03:04:58Z,5690000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M31.00S,2022-01-27T03:05:10.9Z,4,REGULAR,foul,technical,[],202696,,,1610612741,100,96,2022-01-27T03:05:26Z,5700000,,,0,,N. Vucevic double technical FOUL (1 Tech),[202696],1610612741.0,CHI,double,,,,,,,,,Vucevic,N. Vucevic,,,,1626302.0,,,,,,,,3.0,1.0,,,,,
582,PT06M31.00S,2022-01-27T03:05:10.9Z,4,REGULAR,foul,technical,[],1629018,,,1610612741,100,96,2022-01-27T03:05:15Z,5710000,,,0,,G. Trent Jr. double technical FOUL (1 Tech),[1629018],1610612761.0,TOR,double,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,1626302.0,,,,,,,,0.0,1.0,,,,,
583,PT06M31.00S,2022-01-27T03:07:13.2Z,4,REGULAR,substitution,out,[],201942,,,1610612741,100,96,2022-01-27T03:07:15Z,5720000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
584,PT06M31.00S,2022-01-27T03:07:13.2Z,4,REGULAR,substitution,in,[],203897,,,1610612741,100,96,2022-01-27T03:07:15Z,5730000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
585,PT06M28.00S,2022-01-27T03:07:56.6Z,4,REGULAR,jumpball,recovered,[],1629632,,,1610612741,100,96,2022-01-27T03:07:56Z,5740000,,,0,,Jump Ball N. Vucevic vs. G. Trent Jr.: Tip to C. White,"[1629632, 202696, 1629018]",1610612741.0,CHI,heldball,C. White,Vucevic,202696.0,Trent Jr.,1629018.0,,,,White,C. White,,,,,,,,,,,,,,,,,,1629632.0
588,PT06M22.00S,2022-01-27T03:08:03.7Z,4,REGULAR,3pt,Jump Shot,[],203897,67.69259198423127,26.604626225490197,1610612741,100,96,2022-01-27T03:08:09Z,5770000,-117.0,251.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,,,,27.71,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
589,PT06M19.00S,2022-01-27T03:08:06.7Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,100,96,2022-01-27T03:08:09Z,5780000,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,588.0,3.0,3.0,0.0,,,,,,,,,
590,PT06M11.00S,2022-01-27T03:08:14.6Z,4,REGULAR,3pt,Jump Shot,[],1629018,32.40801576872536,63.725490196078425,1610612761,100,96,2022-01-27T03:08:28Z,5790000,-69.0,252.0,1,left,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,,,,26.13,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
591,PT06M08.00S,2022-01-27T03:08:17.6Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612761,100,96,2022-01-27T03:08:28Z,5800000,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,590.0,4.0,3.0,1.0,,,,,,,,,
592,PT05M57.00S,2022-01-27T03:08:28.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,13.091327201051248,66.91176470588235,1610612761,100,96,2022-01-27T03:08:33Z,5810000,-85.0,71.0,1,left,MISS P. Siakam 11' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,,,,11.02,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
593,PT05M54.00S,2022-01-27T03:08:31.2Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,100,96,2022-01-27T03:08:33Z,5820000,,,0,,N. Vucevic REBOUND (Off:1 Def:11),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,592.0,12.0,11.0,1.0,,,,,,,,,
594,PT05M37.00S,2022-01-27T03:08:48.1Z,4,REGULAR,3pt,Jump Shot,[],1630245,94.48094612352168,94.87591911764706,1610612741,100,96,2022-01-27T03:08:56Z,5830000,224.0,-1.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,,,,22.44,Missed,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
595,PT05M34.00S,2022-01-27T03:08:51.1Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,100,96,2022-01-27T03:08:56Z,5840000,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,594.0,3.0,3.0,0.0,,,,,,,,,
596,PT05M31.00S,2022-01-27T03:08:55.4Z,4,REGULAR,3pt,Jump Shot,[],1629018,18.084756898817346,92.15686274509804,1610612761,100,96,2022-01-27T03:09:14Z,5850000,-211.0,117.0,1,left,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,,,,24.13,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
597,PT05M25.00S,2022-01-27T03:09:01.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,100,96,2022-01-27T03:10:31Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,596.0,,,,,,,,,,,,
598,PT05M23.00S,2022-01-27T03:09:36.8Z,4,REGULAR,jumpball,recovered,[],1627783,,,1610612761,100,96,2022-01-27T03:09:36Z,5870000,,,0,,Jump Ball C. Boucher vs. T. Brown Jr.: Tip to P. Siakam,"[1627783, 1628449, 1628972]",1610612761.0,TOR,heldball,P. Siakam,Boucher,1628449.0,Brown Jr.,1628972.0,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,1627783.0
601,PT05M16.00S,2022-01-27T03:09:46.6Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612761,100,96,2022-01-27T03:10:06Z,5900000,,,0,,N. Vucevic shooting personal FOUL (4 PF) (Siakam 2 FT),"[202696, 1627783]",1610612741.0,CHI,shooting,,,,,,,,,Vucevic,N. Vucevic,,,,1146.0,,,,,,,,4.0,1.0,Siakam,1627783.0,,,
603,PT05M16.00S,2022-01-27T03:10:13.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,100,97,2022-01-27T03:10:38Z,5920000,,,0,,P. Siakam Free Throw 1 of 2 (12 PTS),[1627783],1610612761.0,TOR,,,,,,,,Made,12.0,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
604,PT05M16.00S,2022-01-27T03:10:13.9Z,4,REGULAR,substitution,out,[],1628972,,,1610612761,100,97,2022-01-27T03:10:19Z,5930000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,
605,PT05M16.00S,2022-01-27T03:10:13.9Z,4,REGULAR,substitution,in,[],201942,,,1610612761,100,97,2022-01-27T03:10:19Z,5940000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
606,PT05M16.00S,2022-01-27T03:10:13.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,100,97,2022-01-27T03:10:38Z,5950000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,,,,,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
607,PT05M13.00S,2022-01-27T03:10:16.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,100,97,2022-01-27T03:10:38Z,5960000,,,0,,N. Vucevic REBOUND (Off:1 Def:12),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,606.0,13.0,12.0,1.0,,,,,,,,,
608,PT04M50.00S,2022-01-27T03:10:59.4Z,4,REGULAR,turnover,lost ball,[],201942,,,1610612741,100,97,2022-01-27T03:11:03Z,5970000,,,0,,D. DeRozan lost ball TURNOVER (4 TO),"[201942, 1627783]",1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,4.0,,,,,Siakam,1627783.0,,,,,,,
609,PT04M50.00S,2022-01-27T03:10:59.4Z,4,REGULAR,steal,,[],1627783,,,1610612761,100,97,2022-01-27T03:11:01Z,5980000,,,0,,P. Siakam STEAL (3 STL),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
610,PT04M41.00S,2022-01-27T03:11:08.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,10.200394218134035,50.245098039215684,1610612761,100,97,2022-01-27T03:11:14Z,5990000,-1.0,43.0,1,left,MISS S. Barnes driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,,,,4.34,Missed,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
611,PT04M38.00S,2022-01-27T03:11:11.6Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612761,100,97,2022-01-27T03:11:11Z,6000000,,,0,,O. Anunoby REBOUND (Off:2 Def:3),[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,610.0,5.0,3.0,2.0,,,,,,,,,
612,PT04M38.00S,2022-01-27T03:11:11.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628384,5.590000152587891,50.0,1610612761,100,99,2022-01-27T03:11:11Z,6010000,0.0,0.0,1,left,O. Anunoby putback Layup (21 PTS),[1628384],1610612761.0,TOR,putback,,,,,,0.0,Made,21.0,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
613,PT04M20.00S,2022-01-27T03:11:37.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,100,99,2022-01-27T03:11:37Z,6020000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M19.00S,2022-01-27T03:14:36.4Z,4,REGULAR,foul,personal,[],1628449,,,1610612741,100,99,2022-01-27T03:14:46Z,6030000,,,0,,C. Boucher personal FOUL (2 PF),"[1628449, 1629632]",1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,1626302.0,,,,,,,,2.0,0.0,White,1629632.0,,,
616,PT04M19.00S,2022-01-27T03:14:46.2Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,100,99,2022-01-27T03:14:50Z,6050000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
617,PT04M19.00S,2022-01-27T03:14:46.2Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,100,99,2022-01-27T03:14:50Z,6060000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
618,PT04M08.00S,2022-01-27T03:15:13.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,94.43166885676742,50.49019607843137,1610612741,102,99,2022-01-27T03:15:18Z,6070000,2.0,0.0,1,right,J. Green cutting DUNK (12 PTS) (D. DeRozan 6 AST),"[1629750, 201942]",1610612741.0,CHI,cutting,,,,,,0.25,Made,12.0,Green,J. Green,D. DeRozan,201942.0,6.0,,,,,,,,,,,,,,,
620,PT03M42.00S,2022-01-27T03:15:39.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,7.440867279894875,35.294117647058826,1610612761,102,101,2022-01-27T03:15:57Z,6090000,74.0,17.0,1,left,S. Barnes 7' driving floating bank Jump Shot (16 PTS),[1630567],1610612761.0,TOR,driving floating bank,,,,,,7.55,Made,16.0,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
621,PT03M28.00S,2022-01-27T03:15:56.8Z,4,REGULAR,foul,personal,[],1628449,,,1610612741,102,101,2022-01-27T03:16:06Z,6100000,,,0,,C. Boucher personal FOUL (3 PF),"[1628449, 1629750]",1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,1193.0,,,,,,,,3.0,0.0,Green,1629750.0,,,
623,PT03M20.00S,2022-01-27T03:16:27.7Z,4,REGULAR,2pt,Jump Shot,[],203897,72.09264126149803,64.95098039215686,1610612741,102,101,2022-01-27T03:16:31Z,6120000,75.0,210.0,1,right,MISS Z. LaVine 22' pullup Shot,[203897],1610612741.0,CHI,pullup,,,,,,22.27,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
624,PT03M18.00S,2022-01-27T03:16:29.7Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,102,101,2022-01-27T03:16:31Z,6130000,,,0,,S. Barnes REBOUND (Off:0 Def:4),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,623.0,4.0,4.0,0.0,,,,,,,,,
625,PT03M11.00S,2022-01-27T03:16:36.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,5.863994743758213,49.754901960784316,1610612761,102,103,2022-01-27T03:16:44Z,6140000,1.0,3.0,1,left,O. Anunoby cutting DUNK (23 PTS) (S. Barnes 7 AST),"[1628384, 1630567]",1610612761.0,TOR,cutting,,,,,,0.29,Made,23.0,Anunoby,O. Anunoby,S. Barnes,1630567.0,7.0,,,,,,,,,,,,,,,
627,PT03M00.00S,2022-01-27T03:16:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.43166885676742,54.65686274509803,1610612741,104,103,2022-01-27T03:16:55Z,6160000,23.0,0.0,1,right,Z. LaVine driving Layup (21 PTS),[203897],1610612741.0,CHI,driving,,,,,,2.33,Made,21.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
628,PT03M00.00S,2022-01-27T03:16:52.1Z,4,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612741,104,103,2022-01-27T03:17:09Z,6170000,,,0,,C. Boucher shooting personal FOUL (4 PF) (LaVine 1 FT),"[1628449, 203897]",1610612761.0,TOR,shooting,,,,,,,,,Boucher,C. Boucher,,,,1146.0,,,,,,,,4.0,0.0,LaVine,203897.0,,,
630,PT03M00.00S,2022-01-27T03:17:28.6Z,4,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,105,103,2022-01-27T03:17:28Z,6190000,,,0,,Z. LaVine Free Throw 1 of 1 (22 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,22.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
631,PT02M39.00S,2022-01-27T03:17:50.7Z,4,REGULAR,2pt,Jump Shot,[],1629018,25.57490144546649,49.01960784313725,1610612761,105,103,2022-01-27T03:17:56Z,6200000,5.0,188.0,1,left,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,,,,18.8,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
632,PT02M35.00S,2022-01-27T03:17:54.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,105,103,2022-01-27T03:17:56Z,6210000,,,0,,N. Vucevic REBOUND (Off:1 Def:13),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,631.0,14.0,13.0,1.0,,,,,,,,,
633,PT02M19.00S,2022-01-27T03:18:13.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612741,105,103,2022-01-27T03:18:50Z,6220000,,,0,,P. Siakam personal FOUL (3 PF) (DeRozan 2 FT),"[1627783, 201942]",1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,1193.0,,,,,,,,3.0,0.0,DeRozan,201942.0,,,
635,PT02M19.00S,2022-01-27T03:18:50.8Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,106,103,2022-01-27T03:18:50Z,6240000,,,0,,D. DeRozan Free Throw 1 of 2 (28 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,28.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
636,PT02M19.00S,2022-01-27T03:19:05.7Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,107,103,2022-01-27T03:19:05Z,6250000,,,0,,D. DeRozan Free Throw 2 of 2 (29 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,29.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
637,PT02M03.00S,2022-01-27T03:19:31.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,9.937582128777924,56.372549019607845,1610612761,107,105,2022-01-27T03:21:13Z,6260000,-32.0,41.0,1,left,G. Trent Jr. fadeaway Jump Shot (32 PTS),[1629018],1610612761.0,TOR,fadeaway,,,,,,5.19,Made,32.0,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
638,PT02M02.00S,2022-01-27T03:19:48.9Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629018,,,1610612741,107,105,2022-01-27T03:20:01Z,6270000,,,0,,G. Trent Jr. technical FOUL (2 Tech),[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,1193.0,,,,,,,,0.0,2.0,,,,,
639,PT02M02.00S,2022-01-27T03:20:02.6Z,4,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,108,105,2022-01-27T03:20:02Z,6280000,,,0,,Z. LaVine technical Free Throw 1 of 1 (23 PTS),[203897],1610612741.0,CHI,technical,,,,,,,Made,23.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
640,PT02M02.00S,2022-01-27T03:20:05.2Z,4,REGULAR,ejection,other,[],1629018,,,1610612741,108,105,2022-01-27T03:20:14Z,6290000,,,0,,Ejection G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,1146.0,,,,,,,,,,,,,,
641,PT02M02.00S,2022-01-27T03:20:25.6Z,4,REGULAR,substitution,out,[],1629018,,,1610612741,108,105,2022-01-27T03:20:40Z,6300000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
642,PT02M02.00S,2022-01-27T03:20:25.6Z,4,REGULAR,substitution,in,[],1630625,,,1610612741,108,105,2022-01-27T03:20:40Z,6310000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
643,PT01M51.00S,2022-01-27T03:21:03.0Z,4,REGULAR,2pt,Jump Shot,[],203897,78.26872536136662,27.941176470588236,1610612741,108,105,2022-01-27T03:21:08Z,6320000,-110.0,152.0,1,right,MISS Z. LaVine 18' step back Shot,[203897],1610612741.0,CHI,step back,,,,,,18.76,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
644,PT01M47.00S,2022-01-27T03:21:07.0Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,108,105,2022-01-27T03:21:08Z,6330000,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,643.0,5.0,5.0,0.0,,,,,,,,,
645,PT01M40.00S,2022-01-27T03:21:13.9Z,4,REGULAR,3pt,Jump Shot,[],1628449,31.09395532194481,43.38235294117647,1610612761,108,105,2022-01-27T03:21:20Z,6340000,33.0,240.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,,,,24.21,Missed,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
646,PT01M35.00S,2022-01-27T03:21:18.9Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,108,105,2022-01-27T03:21:20Z,6350000,,,0,,Z. LaVine REBOUND (Off:0 Def:8),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,645.0,8.0,8.0,0.0,,,,,,,,,
