actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
626,PT00M11.80S,2022-04-01T02:25:30.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612746,113,114,2022-04-01T02:25:55Z,6190000,,,0,,D. DeRozan take personal FOUL (4 PF) (George 2 FT),"[201942, 202331]",1610612741.0,CHI,take,,,,,,,,,DeRozan,D. DeRozan,,,,204058.0,4.0,0.0,George,202331.0,,,,,,,,,,,
628,PT00M11.80S,2022-04-01T02:25:59.0Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,113,115,2022-04-01T02:25:59Z,6210000,,,0,,P. George Free Throw 1 of 2 (21 PTS),[202331],1610612746.0,LAC,,,,,,,,Made,21.0,George,P. George,,,,,,,,,,,,,,,,,,,
629,PT00M11.80S,2022-04-01T02:25:59.9Z,4,REGULAR,substitution,out,[],1629750,,,1610612746,113,115,2022-04-01T02:26:03Z,6220000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
630,PT00M11.80S,2022-04-01T02:25:59.9Z,4,REGULAR,substitution,in,[],202696,,,1610612746,113,115,2022-04-01T02:26:03Z,6230000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
631,PT00M11.80S,2022-04-01T02:26:28.1Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,113,116,2022-04-01T02:26:28Z,6240000,,,0,,P. George Free Throw 2 of 2 (22 PTS),[202331],1610612746.0,LAC,,,,,,,,Made,22.0,George,P. George,,,,,,,,,,,,,,,,,,,
632,PT00M11.80S,2022-04-01T02:26:33.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,113,116,2022-04-01T02:26:33Z,6250000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M11.80S,2022-04-01T02:27:35.2Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,113,116,2022-04-01T02:27:58Z,6260000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
634,PT00M11.80S,2022-04-01T02:27:35.2Z,4,REGULAR,substitution,out,[],202704,,,1610612741,113,116,2022-04-01T02:27:58Z,6270000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
635,PT00M11.80S,2022-04-01T02:27:35.2Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,113,116,2022-04-01T02:27:58Z,6280000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
636,PT00M11.80S,2022-04-01T02:27:35.2Z,4,REGULAR,substitution,in,[],1629611,,,1610612741,113,116,2022-04-01T02:27:58Z,6290000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,
637,PT00M09.30S,2022-04-01T02:28:27.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201942,5.732588699080158,49.50980392156863,1610612741,115,116,2022-04-01T02:28:55Z,6300000,2.0,1.0,1,left,D. DeRozan driving reverse DUNK (37 PTS) (A. Caruso 5 AST),"[201942, 1627936]",1610612741.0,CHI,driving reverse,,,,,,0.29,Made,37.0,DeRozan,D. DeRozan,A. Caruso,1627936.0,5.0,,,,,,,,,,,,,,,,
639,PT00M07.20S,2022-04-01T02:28:35.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612746,115,116,2022-04-01T02:28:51Z,6320000,,,0,,A. Caruso take personal FOUL (1 PF) (Covington 2 FT),"[1627936, 203496]",1610612741.0,CHI,take,,,,,,,,,Caruso,A. Caruso,,,,204058.0,1.0,0.0,Covington,203496.0,,,,,,,,,,,
641,PT00M07.20S,2022-04-01T02:29:06.0Z,4,REGULAR,freethrow,1 of 2,[],203496,,,1610612746,115,117,2022-04-01T02:29:06Z,6340000,,,0,,R. Covington Free Throw 1 of 2 (6 PTS),[203496],1610612746.0,LAC,,,,,,,,Made,6.0,Covington,R. Covington,,,,,,,,,,,,,,,,,,,
642,PT00M07.20S,2022-04-01T02:29:21.1Z,4,REGULAR,freethrow,2 of 2,[],203496,,,1610612746,115,118,2022-04-01T02:29:21Z,6350000,,,0,,R. Covington Free Throw 2 of 2 (7 PTS),[203496],1610612746.0,LAC,,,,,,,,Made,7.0,Covington,R. Covington,,,,,,,,,,,,,,,,,,,
643,PT00M07.20S,2022-04-01T02:29:25.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,115,118,2022-04-01T02:29:25Z,6360000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M07.00S,2022-04-01T02:31:08.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629611,,,1610612741,115,118,2022-04-01T02:31:56Z,6370000,,,0,,T. Mann away-from-play personal FOUL (2 PF) (DeRozan 1 FT),"[1629611, 201942]",1610612746.0,LAC,away-from-play,,,,,,,,,Mann,T. Mann,,,,204058.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,
646,PT00M07.20S,2022-04-01T02:31:57.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612741,115,118,2022-04-01T02:33:02Z,6390000,,,0,,,[],,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,,Off-Ball - Foul Occurred Before Inbounds,
647,PT00M07.00S,2022-04-01T02:33:55.8Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,116,118,2022-04-01T02:33:55Z,6400000,,,0,,D. DeRozan away-from-play Free Throw 1 of 1 (38 PTS),[201942],1610612741.0,CHI,away-from-play,,,,,,,Made,38.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
648,PT00M03.50S,2022-04-01T02:34:29.9Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202331,,,1610612741,116,118,2022-04-01T02:35:07Z,6410000,,,0,,P. George shooting personal FOUL (3 PF) (DeRozan 3 FT),"[202331, 201942]",1610612746.0,LAC,shooting,,,,,,,,,George,P. George,,,,202058.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,
650,PT00M03.50S,2022-04-01T02:35:08.2Z,4,REGULAR,freethrow,1 of 3,[],201942,,,1610612741,117,118,2022-04-01T02:35:08Z,6430000,,,0,,D. DeRozan Free Throw 1 of 3 (39 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,39.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
651,PT00M03.50S,2022-04-01T02:35:08.2Z,4,REGULAR,freethrow,2 of 3,[],201942,,,1610612741,118,118,2022-04-01T02:36:09Z,6440000,,,0,,D. DeRozan Free Throw 2 of 3 (40 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,40.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
652,PT00M03.50S,2022-04-01T02:35:27.1Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,118,118,2022-04-01T02:36:00Z,6450000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
653,PT00M03.50S,2022-04-01T02:35:27.1Z,4,REGULAR,substitution,out,[],203496,,,1610612741,118,118,2022-04-01T02:36:00Z,6460000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,,,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,
654,PT00M03.50S,2022-04-01T02:35:27.1Z,4,REGULAR,substitution,out,[],1629611,,,1610612741,118,118,2022-04-01T02:36:00Z,6470000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,
655,PT00M03.50S,2022-04-01T02:35:27.1Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,118,118,2022-04-01T02:36:00Z,6480000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
656,PT00M03.50S,2022-04-01T02:35:27.1Z,4,REGULAR,substitution,in,[],1628392,,,1610612741,118,118,2022-04-01T02:36:00Z,6490000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,
657,PT00M03.50S,2022-04-01T02:35:27.1Z,4,REGULAR,substitution,in,[],202704,,,1610612741,118,118,2022-04-01T02:36:00Z,6500000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
658,PT00M03.50S,2022-04-01T02:35:08.2Z,4,REGULAR,freethrow,3 of 3,[],201942,,,1610612741,118,118,2022-04-01T02:36:09Z,6510000,,,0,,MISS D. DeRozan Free Throw 3 of 3,[201942],1610612741.0,CHI,,,,,,,,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
659,PT00M03.50S,2022-04-01T02:35:08.2Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,118,118,2022-04-01T02:36:09Z,6520000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],1610612746.0,LAC,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,658.0,4.0,4.0,0.0,,,,,,,
660,PT00M00.00S,2022-04-01T02:36:13.2Z,4,REGULAR,period,end,[],0,,,1610612746,118,118,2022-04-01T02:36:13Z,6530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT05M00.00S,2022-04-01T02:37:16.9Z,5,OVERTIME,substitution,out,['startperiod'],202331,,,1610612746,118,118,2022-04-01T02:38:15Z,6540000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
662,PT05M00.00S,2022-04-01T02:37:16.9Z,5,OVERTIME,substitution,out,['startperiod'],1628392,,,1610612746,118,118,2022-04-01T02:38:15Z,6550000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,
663,PT05M00.00S,2022-04-01T02:37:16.9Z,5,OVERTIME,substitution,in,['startperiod'],1627826,,,1610612746,118,118,2022-04-01T02:38:15Z,6560000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
664,PT05M00.00S,2022-04-01T02:37:16.9Z,5,OVERTIME,substitution,in,['startperiod'],1628379,,,1610612746,118,118,2022-04-01T02:38:15Z,6570000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,
665,PT05M00.00S,2022-04-01T02:38:48.8Z,5,OVERTIME,period,start,[],0,,,0,118,118,2022-04-01T02:38:48Z,6580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M55.00S,2022-04-01T02:38:53.1Z,5,OVERTIME,jumpball,recovered,[],202704,,,1610612746,118,118,2022-04-01T02:38:53Z,6600000,,,0,,Jump Ball I. Zubac vs. N. Vucevic: Tip to R. Jackson,"[202704, 1627826, 202696]",1610612746.0,LAC,startperiod,R. Jackson,Zubac,1627826.0,Vucevic,202696.0,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,202704.0
670,PT04M40.00S,2022-04-01T02:39:07.1Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],202704,81.2910643889619,49.50980392156863,1610612746,118,118,2022-04-01T02:39:14Z,6630000,-2.0,123.0,1,right,MISS R. Jackson 12' fadeaway Shot,[202704],1610612746.0,LAC,fadeaway,,,,,,12.34,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
671,PT04M38.00S,2022-04-01T02:39:09.1Z,5,OVERTIME,rebound,defensive,[],1630172,,,1610612741,118,118,2022-04-01T02:39:14Z,6640000,,,0,,P. Williams REBOUND (Off:3 Def:8),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,670.0,11.0,8.0,3.0,,,,,,,
672,PT04M27.00S,2022-04-01T02:39:21.0Z,5,OVERTIME,3pt,Jump Shot,[],203897,26.49474375821288,21.568627450980394,1610612741,118,118,2022-04-01T02:39:27Z,6650000,142.0,197.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,,,,24.26,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
673,PT04M23.00S,2022-04-01T02:39:25.0Z,5,OVERTIME,rebound,defensive,[],1628379,,,1610612746,118,118,2022-04-01T02:39:27Z,6660000,,,0,,L. Kennard REBOUND (Off:1 Def:4),[1628379],1610612746.0,LAC,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,672.0,5.0,4.0,1.0,,,,,,,
674,PT04M12.00S,2022-04-01T02:39:36.0Z,5,OVERTIME,3pt,Jump Shot,[],201587,67.23061760840999,28.921568627450984,1610612746,118,118,2022-04-01T02:39:47Z,6670000,-105.0,256.0,1,right,MISS N. Batum 27' pullup 3PT,[201587],1610612746.0,LAC,pullup,,,,,,27.64,Missed,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
675,PT04M07.00S,2022-04-01T02:39:41.0Z,5,OVERTIME,rebound,defensive,[],202696,,,1610612741,118,118,2022-04-01T02:39:42Z,6680000,,,0,,N. Vucevic REBOUND (Off:5 Def:9),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,674.0,14.0,9.0,5.0,,,,,,,
676,PT04M01.00S,2022-04-01T02:39:46.9Z,5,OVERTIME,2pt,Jump Shot,[],201942,20.05584756898817,22.54901960784314,1610612741,118,118,2022-04-01T02:39:52Z,6690000,137.0,136.0,1,left,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,,,,19.33,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
677,PT03M58.00S,2022-04-01T02:39:49.9Z,5,OVERTIME,rebound,defensive,[],1627826,,,1610612746,118,118,2022-04-01T02:39:52Z,6700000,,,0,,I. Zubac REBOUND (Off:2 Def:7),[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,676.0,9.0,7.0,2.0,,,,,,,
678,PT03M51.00S,2022-04-01T02:40:01.4Z,5,OVERTIME,foul,offensive,[],202694,,,1610612746,118,118,2022-04-01T02:40:09Z,6710000,,,0,,M. Morris Sr. offensive FOUL (1 PF),"[202694, 1630172]",1610612746.0,LAC,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,204058.0,1.0,0.0,Williams,1630172.0,,,,,,,,,,,
680,PT03M51.00S,2022-04-01T02:40:01.4Z,5,OVERTIME,turnover,offensive foul,[],202694,,,1610612746,118,118,2022-04-01T02:40:01Z,6730000,,,0,,M. Morris Sr. offensive foul TURNOVER (1 TO),[202694],1610612746.0,LAC,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,204058.0,,,,,,,,,1.0,,,,,,
681,PT03M34.00S,2022-04-01T02:40:32.2Z,5,OVERTIME,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,6.521024967148489,48.77450980392157,1610612741,120,118,2022-04-01T02:41:08Z,6740000,6.0,9.0,1,left,N. Vucevic driving Hook (22 PTS),[202696],1610612741.0,CHI,driving,,,,,,1.07,Made,22.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
682,PT03M10.00S,2022-04-01T02:40:55.8Z,5,OVERTIME,2pt,Jump Shot,[],202694,84.31340341655716,15.196078431372548,1610612746,120,118,2022-04-01T02:41:01Z,6750000,-174.0,95.0,1,right,MISS M. Morris Sr. 19' pullup Shot,[202694],1610612746.0,LAC,pullup,,,,,,19.82,Missed,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
683,PT03M07.00S,2022-04-01T02:40:58.8Z,5,OVERTIME,rebound,defensive,[],203897,,,1610612741,120,118,2022-04-01T02:41:01Z,6760000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,682.0,4.0,4.0,0.0,,,,,,,
684,PT02M54.00S,2022-04-01T02:41:12.5Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],201942,5.863994743758213,50.245098039215684,1610612741,122,118,2022-04-01T02:41:16Z,6770000,-1.0,3.0,1,left,D. DeRozan driving DUNK (42 PTS),[201942],1610612741.0,CHI,driving,,,,,,0.29,Made,42.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
685,PT02M24.00S,2022-04-01T02:41:42.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1627826,94.43166885676742,50.73529411764706,1610612746,122,120,2022-04-01T02:41:46Z,6780000,4.0,0.0,1,right,I. Zubac Layup (9 PTS) (R. Jackson 5 AST),"[1627826, 202704]",1610612746.0,LAC,,,,,,,0.37,Made,9.0,Zubac,I. Zubac,R. Jackson,202704.0,5.0,,,,,,,,,,,,,,,,
687,PT02M04.00S,2022-04-01T02:42:02.5Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],201942,14.668199737187912,62.745098039215684,1610612741,124,120,2022-04-01T02:42:07Z,6800000,-64.0,85.0,1,left,D. DeRozan 10' turnaround fadeaway Jump Shot (44 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,,,,10.65,Made,44.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
688,PT01M52.00S,2022-04-01T02:42:19.6Z,5,OVERTIME,violation,kicked ball,[],202696,,,1610612746,124,120,2022-04-01T02:42:23Z,6810000,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,203592.0,,,,,,,,,,,,,,,
689,PT01M44.00S,2022-04-01T02:42:41.9Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1627826,93.9060446780552,51.225490196078425,1610612746,124,122,2022-04-01T02:42:52Z,6820000,6.0,5.0,1,right,I. Zubac driving DUNK (11 PTS) (R. Jackson 6 AST),"[1627826, 202704]",1610612746.0,LAC,driving,,,,,,0.78,Made,11.0,Zubac,I. Zubac,R. Jackson,202704.0,6.0,,,,,,,,,,,,,,,,
691,PT01M25.00S,2022-04-01T02:43:04.1Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1630172,5.995400788436268,49.01960784313725,1610612741,126,122,2022-04-01T02:44:21Z,6840000,5.0,4.0,1,left,P. Williams cutting DUNK (7 PTS) (A. Caruso 6 AST),"[1630172, 1627936]",1610612741.0,CHI,cutting,,,,,,0.63,Made,7.0,Williams,P. Williams,A. Caruso,1627936.0,6.0,,,,,,,,,,,,,,,,
693,PT01M25.00S,2022-04-01T02:43:11.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612746,126,122,2022-04-01T02:43:11Z,6860000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT01M12.00S,2022-04-01T02:45:03.3Z,5,OVERTIME,3pt,Jump Shot,[],1628379,64.33968462549278,45.09803921568628,1610612746,126,125,2022-04-01T02:45:09Z,6870000,-25.0,283.0,1,right,L. Kennard 28' 3PT  (11 PTS) (R. Jackson 7 AST),"[1628379, 202704]",1610612746.0,LAC,,,,,,,28.38,Made,11.0,Kennard,L. Kennard,R. Jackson,202704.0,7.0,,,,,,,,,,,,,,,,
696,PT00M58.00S,2022-04-01T02:45:22.0Z,5,OVERTIME,3pt,Jump Shot,[],1630172,6.521024967148489,3.9215686274509802,1610612741,129,125,2022-04-01T02:45:27Z,6890000,230.0,9.0,1,left,P. Williams 3PT  (10 PTS) (D. DeRozan 6 AST),"[1630172, 201942]",1610612741.0,CHI,,,,,,,23.06,Made,10.0,Williams,P. Williams,D. DeRozan,201942.0,6.0,,,,,,,,,,,,,,,,
698,PT00M40.60S,2022-04-01T02:45:47.0Z,5,OVERTIME,foul,personal,['2freethrow'],1630172,,,1610612746,129,125,2022-04-01T02:45:55Z,6910000,,,0,,P. Williams shooting personal FOUL (2 PF) (Jackson 2 FT),"[1630172, 202704]",1610612741.0,CHI,shooting,,,,,,,,,Williams,P. Williams,,,,202058.0,2.0,0.0,Jackson,202704.0,,,,,,,,,,,
700,PT00M40.60S,2022-04-01T02:46:25.7Z,5,OVERTIME,freethrow,1 of 2,[],202704,,,1610612746,129,126,2022-04-01T02:46:25Z,6930000,,,0,,R. Jackson Free Throw 1 of 2 (30 PTS),[202704],1610612746.0,LAC,,,,,,,,Made,30.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
701,PT00M40.60S,2022-04-01T02:46:50.3Z,5,OVERTIME,freethrow,2 of 2,[],202704,,,1610612746,129,127,2022-04-01T02:46:50Z,6940000,,,0,,R. Jackson Free Throw 2 of 2 (31 PTS),[202704],1610612746.0,LAC,,,,,,,,Made,31.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
702,PT00M26.80S,2022-04-01T02:47:10.7Z,5,OVERTIME,foul,personal,['2freethrow'],201587,,,1610612741,129,127,2022-04-01T02:47:55Z,6950000,,,0,,N. Batum shooting personal FOUL (2 PF) (DeRozan 2 FT),"[201587, 201942]",1610612746.0,LAC,shooting,,,,,,,,,Batum,N. Batum,,,,204058.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,
704,PT00M26.80S,2022-04-01T02:47:56.6Z,5,OVERTIME,freethrow,1 of 2,[],201942,,,1610612741,130,127,2022-04-01T02:47:56Z,6970000,,,0,,D. DeRozan Free Throw 1 of 2 (45 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,45.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
705,PT00M26.80S,2022-04-01T02:47:57.5Z,5,OVERTIME,substitution,out,[],202696,,,1610612741,130,127,2022-04-01T02:48:07Z,6980000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
706,PT00M26.80S,2022-04-01T02:47:57.5Z,5,OVERTIME,substitution,in,[],1629750,,,1610612741,130,127,2022-04-01T02:48:07Z,6990000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
707,PT00M26.80S,2022-04-01T02:48:17.3Z,5,OVERTIME,freethrow,2 of 2,[],201942,,,1610612741,131,127,2022-04-01T02:48:17Z,7000000,,,0,,D. DeRozan Free Throw 2 of 2 (46 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,46.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
708,PT00M26.80S,2022-04-01T02:48:31.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612746,131,127,2022-04-01T02:48:31Z,7010000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M17.10S,2022-04-01T02:50:07.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],202704,92.32917214191852,48.529411764705884,1610612746,131,127,2022-04-01T02:50:12Z,7020000,-7.0,20.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,,,,2.1,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
710,PT00M16.30S,2022-04-01T02:50:09.4Z,5,OVERTIME,rebound,defensive,[],1630172,,,1610612741,131,127,2022-04-01T02:50:09Z,7030000,,,0,,P. Williams REBOUND (Off:3 Def:9),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,709.0,12.0,9.0,3.0,,,,,,,
711,PT00M16.30S,2022-04-01T02:50:16.5Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612741,131,127,2022-04-01T02:51:22Z,7040000,,,0,,N. Batum take personal FOUL (3 PF) (DeRozan 2 FT),"[201587, 201942]",1610612746.0,LAC,take,,,,,,,,,Batum,N. Batum,,,,203592.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,
713,PT00M16.30S,2022-04-01T02:50:38.6Z,5,OVERTIME,freethrow,1 of 2,[],201942,,,1610612741,132,127,2022-04-01T02:50:38Z,7060000,,,0,,D. DeRozan Free Throw 1 of 2 (47 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,47.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
714,PT00M16.30S,2022-04-01T02:50:55.3Z,5,OVERTIME,freethrow,2 of 2,[],201942,,,1610612741,133,127,2022-04-01T02:50:55Z,7070000,,,0,,D. DeRozan Free Throw 2 of 2 (48 PTS),[201942],1610612741.0,CHI,,,,,,,,Made,48.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
715,PT00M05.00S,2022-04-01T02:51:09.2Z,5,OVERTIME,3pt,Jump Shot,[],202704,71.17279894875165,76.47058823529412,1610612746,133,130,2022-04-01T02:51:18Z,7080000,132.0,218.0,1,right,R. Jackson 25' 3PT  (34 PTS),[202704],1610612746.0,LAC,,,,,,,25.55,Made,34.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
716,PT00M05.00S,2022-04-01T02:51:18.1Z,5,OVERTIME,timeout,full,['team'],0,,,1610612741,133,130,2022-04-01T02:51:18Z,7090000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M05.00S,2022-04-01T02:52:20.5Z,5,OVERTIME,substitution,out,[],1630172,,,1610612741,133,130,2022-04-01T02:52:36Z,7100000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
718,PT00M05.00S,2022-04-01T02:52:20.5Z,5,OVERTIME,substitution,out,[],1629750,,,1610612741,133,130,2022-04-01T02:52:36Z,7110000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
719,PT00M05.00S,2022-04-01T02:52:20.5Z,5,OVERTIME,substitution,out,[],1628379,,,1610612741,133,130,2022-04-01T02:52:36Z,7120000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,
720,PT00M05.00S,2022-04-01T02:52:20.5Z,5,OVERTIME,substitution,out,[],1627826,,,1610612741,133,130,2022-04-01T02:52:36Z,7130000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
