actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
460,PT01M18.00S,2021-11-07T01:48:52.1Z,3,REGULAR,substitution,out,[],203897,,,1610612755,73,79,2021-11-07T01:48:58Z,4520000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M18.00S,2021-11-07T01:48:52.1Z,3,REGULAR,substitution,out,[],202696,,,1610612755,73,79,2021-11-07T01:48:58Z,4530000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M18.00S,2021-11-07T01:48:52.1Z,3,REGULAR,substitution,in,[],1628396,,,1610612755,73,79,2021-11-07T01:48:58Z,4540000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M18.00S,2021-11-07T01:48:52.1Z,3,REGULAR,substitution,in,[],201942,,,1610612755,73,79,2021-11-07T01:48:58Z,4550000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M09.00S,2021-11-07T01:49:17.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,30.436925098554536,28.676470588235293,1610612755,73,82,2021-11-07T01:49:23Z,4560000,107.0,234.0,1,left,G. Niang 25' 3PT pullup (7 PTS) (A. Drummond 1 AST),"[1627777, 203083]",1610612755.0,PHI,pullup,,,Niang,G. Niang,,,,,25.68,Made,,,,,,,,,7.0,A. Drummond,203083.0,1.0,,,,,,,
466,PT00M50.80S,2021-11-07T01:49:36.2Z,3,REGULAR,2pt,Jump Shot,[],1630245,87.99277266754271,79.41176470588235,1610612741,73,82,2021-11-07T01:49:42Z,4580000,147.0,60.0,1,right,MISS A. Dosunmu 15' Jump Shot,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,15.9,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M49.90S,2021-11-07T01:49:38.0Z,3,REGULAR,rebound,offensive,[],1628396,,,1610612741,73,82,2021-11-07T01:49:38Z,4590000,,,0,,T. Bradley REBOUND (Off:5 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,466.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
468,PT00M49.90S,2021-11-07T01:49:40.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612741,73,82,2021-11-07T01:49:48Z,4600000,,,0,,G. Niang shooting personal FOUL (3 PF) (Jones Jr. 2 FT),"[1627777, 1627884]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,202035.0,,,,,3.0,0.0,Jones Jr.,1627884.0,,,
470,PT00M49.90S,2021-11-07T01:50:08.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627884,,,1610612741,74,82,2021-11-07T01:50:08Z,4620000,,,0,,D. Jones Jr. Free Throw 1 of 2 (1 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,,,,,1.0,,,,,,,,,,
471,PT00M49.90S,2021-11-07T01:50:25.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627884,,,1610612741,75,82,2021-11-07T01:50:25Z,4630000,,,0,,D. Jones Jr. Free Throw 2 of 2 (2 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,,,,,2.0,,,,,,,,,,
472,PT00M36.70S,2021-11-07T01:50:41.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612755,75,82,2021-11-07T01:50:48Z,4640000,,,0,,A. Dosunmu personal FOUL (4 PF) (Milton 2 FT),"[1630245, 1629003]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,1662.0,,,,,4.0,0.0,Milton,1629003.0,,,
474,PT00M36.70S,2021-11-07T01:51:06.7Z,3,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,75,83,2021-11-07T01:51:06Z,4660000,,,0,,S. Milton Free Throw 1 of 2 (12 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,,,,,,,,,12.0,,,,,,,,,,
475,PT00M36.70S,2021-11-07T01:51:25.0Z,3,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,75,84,2021-11-07T01:51:25Z,4670000,,,0,,S. Milton Free Throw 2 of 2 (13 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,,,,,,,,,13.0,,,,,,,,,,
476,PT00M29.90S,2021-11-07T01:51:36.2Z,3,REGULAR,2pt,Jump Shot,[],201942,82.86793692509855,27.205882352941174,1610612741,75,84,2021-11-07T01:51:42Z,4680000,-114.0,109.0,1,right,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,15.74,Missed,,,,,,,,,,,,,,,,,,,
477,PT00M29.30S,2021-11-07T01:51:36.8Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612741,75,84,2021-11-07T01:51:42Z,4690000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,476.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
478,PT00M29.30S,2021-11-07T01:51:40.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627884,94.40999984741211,50.0,1610612741,77,84,2021-11-07T01:52:46Z,4700000,0.0,0.0,1,right,D. Jones Jr. tip DUNK (4 PTS),[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,0.0,Made,,,,,,,,,4.0,,,,,,,,,,
479,PT00M09.20S,2021-11-07T01:52:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.1268068331143235,55.14705882352941,1610612755,77,84,2021-11-07T01:52:09Z,4710000,-26.0,5.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
480,PT00M07.40S,2021-11-07T01:52:07.3Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,77,84,2021-11-07T01:52:07Z,4720000,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,479.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
481,PT00M02.50S,2021-11-07T01:52:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630245,74.45795006570303,84.55882352941177,1610612741,77,84,2021-11-07T01:52:23Z,4730000,173.0,188.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M02.50S,2021-11-07T01:52:12.3Z,3,REGULAR,rebound,offensive,[],1627936,,,1610612741,77,84,2021-11-07T01:52:23Z,4740000,,,0,,A. Caruso REBOUND (Off:2 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,481.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
483,PT00M00.00S,2021-11-07T01:52:16.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627936,75.50919842312747,32.84313725490196,1610612741,77,84,2021-11-07T01:52:28Z,4750000,-86.0,178.0,1,right,MISS A. Caruso 19' Jump Shot,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,19.73,Missed,,,,,,,,,,,,,,,,,,,
484,PT00M00.00S,2021-11-07T01:52:16.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,77,84,2021-11-07T01:52:28Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,483.0,,,,,,,,,,,,,,,,,,
485,PT00M00.00S,2021-11-07T01:52:22.1Z,3,REGULAR,period,end,[],0,,,1610612741,77,84,2021-11-07T01:52:22Z,4770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-11-07T01:54:35.6Z,4,REGULAR,substitution,out,['startperiod'],1630245,,,1610612741,77,84,2021-11-07T01:54:46Z,4780000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-11-07T01:54:35.6Z,4,REGULAR,substitution,out,['startperiod'],1629003,,,1610612741,77,84,2021-11-07T01:54:46Z,4790000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-11-07T01:54:35.6Z,4,REGULAR,substitution,in,['startperiod'],1628366,,,1610612741,77,84,2021-11-07T01:54:46Z,4800000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-11-07T01:54:35.6Z,4,REGULAR,substitution,in,['startperiod'],1630194,,,1610612741,77,84,2021-11-07T01:54:46Z,4810000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-11-07T01:54:51.9Z,4,REGULAR,period,start,[],0,,,1610612755,77,84,2021-11-07T01:54:51Z,4820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M40.00S,2021-11-07T01:55:11.6Z,4,REGULAR,3pt,Jump Shot,[],1627788,27.808804204993432,86.27450980392157,1610612755,77,87,2021-11-07T01:55:19Z,4830000,-181.0,209.0,1,left,F. Korkmaz 27' 3PT pullup (17 PTS),[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,27.67,Made,,,,,,,,,17.0,,,,,,,,,,
492,PT11M25.00S,2021-11-07T01:55:25.5Z,4,REGULAR,2pt,Jump Shot,[],201942,86.81011826544021,27.941176470588236,1610612741,77,87,2021-11-07T01:55:32Z,4840000,-110.0,71.0,1,right,MISS D. DeRozan 13' Jump Shot - blocked,"[201942, 1630194]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,13.14,Missed,,,,,,,,,,,,,,,,,Reed,1630194.0,
493,PT11M25.00S,2021-11-07T01:55:25.5Z,4,REGULAR,block,,[],1630194,,,1610612741,77,87,2021-11-07T01:55:28Z,4850000,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M22.00S,2021-11-07T01:55:28.5Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,77,87,2021-11-07T01:55:32Z,4860000,,,0,,D. DeRozan REBOUND (Off:2 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,492.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
495,PT11M20.00S,2021-11-07T01:55:30.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,89.04402102496715,41.17647058823529,1610612741,79,87,2021-11-07T01:55:40Z,4870000,-44.0,50.0,1,right,D. DeRozan 6' bank Jump Shot (18 PTS),[201942],1610612741.0,CHI,bank,,,DeRozan,D. DeRozan,,,,,6.7,Made,,,,,,,,,18.0,,,,,,,,,,
496,PT11M05.00S,2021-11-07T01:55:48.2Z,4,REGULAR,foul,personal,[],1627936,,,1610612755,79,87,2021-11-07T01:55:56Z,4880000,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 1630178]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,202035.0,,,,,2.0,0.0,Maxey,1630178.0,,,
498,PT11M01.00S,2021-11-07T01:56:11.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,79,87,2021-11-07T01:56:11Z,4900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M52.00S,2021-11-07T01:56:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,10.5946123521682,47.30392156862745,1610612755,79,87,2021-11-07T01:56:34Z,4910000,13.0,47.0,1,left,MISS A. Drummond Layup,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,4.9,Missed,,,,,,,,,,,,,,,,,,,
500,PT10M47.00S,2021-11-07T01:56:32.9Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,79,87,2021-11-07T01:56:34Z,4920000,,,0,,P. Reed REBOUND (Off:4 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,499.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
501,PT10M47.00S,2021-11-07T01:56:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,79,89,2021-11-07T01:56:32Z,4930000,0.0,0.0,1,left,P. Reed tip Layup (10 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,0.0,Made,,,,,,,,,10.0,,,,,,,,,,
502,PT10M40.00S,2021-11-07T01:56:42.0Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612741,79,89,2021-11-07T01:56:58Z,4940000,,,0,,A. Drummond shooting personal FOUL (4 PF) (Jones Jr. 2 FT),"[203083, 1627884]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,202035.0,,,,,4.0,0.0,Jones Jr.,1627884.0,,,
504,PT10M40.00S,2021-11-07T01:57:07.9Z,4,REGULAR,freethrow,1 of 2,[],1627884,,,1610612741,80,89,2021-11-07T01:57:07Z,4960000,,,0,,D. Jones Jr. Free Throw 1 of 2 (5 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,,,,,5.0,,,,,,,,,,
505,PT10M40.00S,2021-11-07T01:57:28.6Z,4,REGULAR,freethrow,2 of 2,[],1627884,,,1610612741,81,89,2021-11-07T01:57:28Z,4970000,,,0,,D. Jones Jr. Free Throw 2 of 2 (6 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,,,,,6.0,,,,,,,,,,
506,PT10M24.00S,2021-11-07T01:57:43.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,7.440867279894875,49.01960784313725,1610612755,81,91,2021-11-07T01:57:53Z,4980000,5.0,17.0,1,left,F. Korkmaz driving finger roll Layup (19 PTS),[1627788],1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,1.81,Made,,,,,,,,,19.0,,,,,,,,,,
507,PT10M19.00S,2021-11-07T01:57:51.4Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612741,81,91,2021-11-07T01:58:07Z,4990000,,,0,,G. Niang shooting personal FOUL (4 PF) (Jones Jr. 2 FT),"[1627777, 1627884]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,203592.0,,,,,4.0,0.0,Jones Jr.,1627884.0,,,
509,PT10M19.00S,2021-11-07T01:58:23.9Z,4,REGULAR,freethrow,1 of 2,[],1627884,,,1610612741,82,91,2021-11-07T01:58:23Z,5010000,,,0,,D. Jones Jr. Free Throw 1 of 2 (7 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
510,PT10M19.00S,2021-11-07T01:58:39.0Z,4,REGULAR,freethrow,2 of 2,[],1627884,,,1610612741,83,91,2021-11-07T01:58:39Z,5020000,,,0,,D. Jones Jr. Free Throw 2 of 2 (8 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,,,,,8.0,,,,,,,,,,
511,PT10M01.00S,2021-11-07T01:58:57.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.389618922470433,51.470588235294116,1610612755,83,93,2021-11-07T01:59:02Z,5030000,-7.0,8.0,1,left,T. Maxey driving Layup (8 PTS) (G. Niang 2 AST),"[1630178, 1627777]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.06,Made,,,,,,,,,8.0,G. Niang,1627777.0,2.0,,,,,,,
513,PT09M42.00S,2021-11-07T01:59:16.4Z,4,REGULAR,3pt,Jump Shot,[],1627884,84.83902759526939,96.81372549019608,1610612741,83,93,2021-11-07T01:59:22Z,5050000,234.0,90.0,1,right,MISS D. Jones Jr. 25' 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
514,PT09M38.00S,2021-11-07T01:59:20.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,83,93,2021-11-07T01:59:22Z,5060000,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,513.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
515,PT09M30.00S,2021-11-07T01:59:31.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,83,93,2021-11-07T01:59:31Z,5070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M23.00S,2021-11-07T01:59:47.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,9.674770039421814,51.225490196078425,1610612755,83,93,2021-11-07T02:00:47Z,5080000,-6.0,38.0,1,left,MISS A. Drummond floating Shot,[203083],1610612755.0,PHI,floating,,,Drummond,A. Drummond,,,,,3.89,Missed,,,,,,,,,,,,,,,,,,,
517,PT09M21.00S,2021-11-07T01:59:49.6Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,83,93,2021-11-07T01:59:54Z,5090000,,,0,,T. Bradley REBOUND (Off:5 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,516.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
518,PT09M16.00S,2021-11-07T01:59:55.8Z,4,REGULAR,3pt,Jump Shot,[],201942,92.19776609724047,4.411764705882353,1610612741,86,93,2021-11-07T02:00:02Z,5100000,-228.0,21.0,1,right,D. DeRozan 3PT  (21 PTS) (A. Caruso 3 AST),"[201942, 1627936]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,22.88,Made,,,,,,,,,21.0,A. Caruso,1627936.0,3.0,,,,,,,
520,PT09M16.00S,2021-11-07T01:59:59.1Z,4,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612741,86,93,2021-11-07T02:00:15Z,5120000,,,0,,P. Reed shooting personal FOUL (4 PF) (DeRozan 1 FT),"[1630194, 201942]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,,,,,,,,,,202035.0,,,,,4.0,0.0,DeRozan,201942.0,,,
522,PT09M16.00S,2021-11-07T02:00:10.3Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,86,93,2021-11-07T02:00:13Z,5140000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M16.00S,2021-11-07T02:00:10.3Z,4,REGULAR,substitution,in,[],203897,,,1610612741,86,93,2021-11-07T02:00:13Z,5150000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M16.00S,2021-11-07T02:00:23.9Z,4,REGULAR,substitution,out,[],1630194,,,1610612741,86,93,2021-11-07T02:00:30Z,5160000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M16.00S,2021-11-07T02:00:23.9Z,4,REGULAR,substitution,in,[],1629003,,,1610612741,86,93,2021-11-07T02:00:30Z,5170000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M16.00S,2021-11-07T02:00:45.3Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,87,93,2021-11-07T02:00:45Z,5180000,,,0,,D. DeRozan Free Throw 1 of 1 (22 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,22.0,,,,,,,,,,
527,PT09M03.00S,2021-11-07T02:00:57.6Z,4,REGULAR,3pt,Jump Shot,[],1627788,31.488173455978973,31.862745098039213,1610612755,87,96,2021-11-07T02:01:42Z,5190000,91.0,243.0,1,left,F. Korkmaz 25' 3PT pullup (22 PTS),[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,25.98,Made,,,,,,,,,22.0,,,,,,,,,,
528,PT08M46.00S,2021-11-07T02:01:16.6Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612741,87,96,2021-11-07T02:01:27Z,5200000,,,0,,G. Niang shooting personal FOUL (5 PF) (DeRozan 2 FT),"[1627777, 201942]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,202035.0,,,,,5.0,0.0,DeRozan,201942.0,,,
530,PT08M46.00S,2021-11-07T02:01:47.4Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,87,96,2021-11-07T02:01:47Z,5220000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
531,PT08M46.00S,2021-11-07T02:01:47.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,87,96,2021-11-07T02:01:47Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,,
532,PT08M46.00S,2021-11-07T02:02:03.5Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,88,96,2021-11-07T02:02:03Z,5240000,,,0,,D. DeRozan Free Throw 2 of 2 (23 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,23.0,,,,,,,,,,
533,PT08M39.00S,2021-11-07T02:02:15.5Z,4,REGULAR,foul,personal,[],1627884,,,1610612755,88,96,2021-11-07T02:02:22Z,5250000,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 1627788]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,1662.0,,,,,1.0,0.0,Korkmaz,1627788.0,,,
535,PT08M39.00S,2021-11-07T02:02:26.3Z,4,REGULAR,substitution,out,[],201942,,,1610612755,88,96,2021-11-07T02:02:31Z,5270000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M39.00S,2021-11-07T02:02:26.3Z,4,REGULAR,substitution,in,[],1627936,,,1610612755,88,96,2021-11-07T02:02:31Z,5280000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M39.00S,2021-11-07T02:02:37.6Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,88,96,2021-11-07T02:02:45Z,5290000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M39.00S,2021-11-07T02:02:37.6Z,4,REGULAR,substitution,in,[],203552,,,1610612755,88,96,2021-11-07T02:02:45Z,5300000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M29.00S,2021-11-07T02:03:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,6.783837056504599,56.127450980392155,1610612755,88,96,2021-11-07T02:03:07Z,5310000,-31.0,11.0,1,left,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,3.26,Missed,,,,,,,,,,,,,,,,,,,
540,PT08M28.00S,2021-11-07T02:03:02.3Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612741,88,96,2021-11-07T02:03:07Z,5320000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,539.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
541,PT08M25.00S,2021-11-07T02:03:05.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627936,71.30420499342969,24.264705882352942,1610612741,88,96,2021-11-07T02:03:13Z,5330000,-129.0,217.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
542,PT08M20.00S,2021-11-07T02:03:10.9Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,88,96,2021-11-07T02:03:13Z,5340000,,,0,,F. Korkmaz REBOUND (Off:0 Def:5),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,541.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
543,PT08M05.00S,2021-11-07T02:03:24.9Z,4,REGULAR,3pt,Jump Shot,[],1627788,32.933639947437584,51.71568627450981,1610612755,88,96,2021-11-07T02:03:29Z,5350000,-9.0,257.0,1,left,MISS F. Korkmaz 25' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
544,PT08M03.00S,2021-11-07T02:03:26.9Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,88,96,2021-11-07T02:03:29Z,5360000,,,0,,Z. LaVine REBOUND (Off:1 Def:6),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,543.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
545,PT07M56.00S,2021-11-07T02:03:36.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612741,88,96,2021-11-07T02:03:44Z,5370000,,,0,,A. Drummond shooting personal FOUL (5 PF) (LaVine 2 FT),"[203083, 203897]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,203592.0,,,,,5.0,0.0,LaVine,203897.0,,,
547,PT07M56.00S,2021-11-07T02:04:18.2Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,88,96,2021-11-07T02:04:18Z,5390000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
