actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
359,PT10M43.00S,2021-12-07T02:23:04.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202696,81.8166885676741,31.372549019607842,1610612741,51,49,2021-12-07T02:23:14Z,3550000,-93.0,118.0,1,right,MISS N. Vucevic 15' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,15.06,Missed,,,,,,,,,,,,,,,,,,,
360,PT10M40.00S,2021-12-07T02:23:08.0Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612741,51,49,2021-12-07T02:23:08Z,3560000,,,0,,D. Jones Jr. REBOUND (Off:4 Def:4),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,359.0,8.0,4.0,4.0,,,,,,,,,,,,,
361,PT10M38.00S,2021-12-07T02:23:09.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202696,66.17936925098554,48.28431372549019,1610612741,51,49,2021-12-07T02:23:16Z,3570000,-9.0,265.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
362,PT10M35.00S,2021-12-07T02:23:12.5Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,51,49,2021-12-07T02:23:16Z,3580000,,,0,,W. Barton REBOUND (Off:2 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,361.0,3.0,1.0,2.0,,,,,,,,,,,,,
363,PT10M22.00S,2021-12-07T02:23:25.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,15.588042049934298,43.38235294117647,1610612743,51,49,2021-12-07T02:23:34Z,3590000,33.0,94.0,1,left,MISS N. Jokic 9' Hook,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,9.97,Missed,,,,,,,,,,,,,,,,,,,
364,PT10M19.00S,2021-12-07T02:23:28.3Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,51,49,2021-12-07T02:23:34Z,3600000,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,363.0,4.0,2.0,2.0,,,,,,,,,,,,,
365,PT10M18.00S,2021-12-07T02:23:29.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,10.200394218134035,48.529411764705884,1610612743,51,49,2021-12-07T02:23:36Z,3610000,7.0,43.0,1,left,MISS N. Jokic driving Hook,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,4.4,Missed,,,,,,,,,,,,,,,,,,,
366,PT10M16.00S,2021-12-07T02:23:31.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,51,49,2021-12-07T02:23:36Z,3620000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,365.0,4.0,4.0,0.0,,,,,,,,,,,,,
367,PT09M54.00S,2021-12-07T02:23:53.4Z,3,REGULAR,2pt,Jump Shot,[],202696,94.82588699080158,78.18627450980392,1610612741,51,49,2021-12-07T02:23:57Z,3630000,141.0,-4.0,1,right,MISS N. Vucevic 14' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,14.1,Missed,,,,,,,,,,,,,,,,,,,
368,PT09M52.00S,2021-12-07T02:23:54.9Z,3,REGULAR,rebound,offensive,[],1630245,,,1610612741,51,49,2021-12-07T02:23:54Z,3640000,,,0,,A. Dosunmu REBOUND (Off:1 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,,,,,
369,PT09M47.00S,2021-12-07T02:24:00.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202696,88.91261498028909,51.9607843137255,1610612741,51,49,2021-12-07T02:24:05Z,3650000,10.0,52.0,1,right,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,,
370,PT09M45.00S,2021-12-07T02:24:02.0Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,51,49,2021-12-07T02:24:02Z,3660000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,369.0,5.0,4.0,1.0,,,,,,,,,,,,,
371,PT09M42.00S,2021-12-07T02:24:06.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,71.17279894875165,25.245098039215684,1610612741,51,49,2021-12-07T02:24:12Z,3670000,-124.0,218.0,1,right,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
372,PT09M40.00S,2021-12-07T02:24:08.0Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,51,49,2021-12-07T02:24:12Z,3680000,,,0,,J. Green REBOUND (Off:2 Def:5),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,371.0,7.0,5.0,2.0,,,,,,,,,,,,,
373,PT09M40.00S,2021-12-07T02:24:14.4Z,3,REGULAR,foul,personal,[],1630245,,,1610612743,51,49,2021-12-07T02:24:20Z,3690000,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 203999]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,201246.0,,,,2.0,0.0,Jokic,203999.0,
375,PT09M31.00S,2021-12-07T02:24:36.6Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,51,49,2021-12-07T02:24:42Z,3710000,,,0,,A. Gordon bad pass TURNOVER (2 TO),"[203932, 1630245]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,2.0,Dosunmu,1630245.0,,,,,
376,PT09M31.00S,2021-12-07T02:24:36.6Z,3,REGULAR,steal,,[],1630245,,,1610612741,51,49,2021-12-07T02:24:38Z,3720000,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M28.00S,2021-12-07T02:24:40.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630245,94.1688567674113,50.49019607843137,1610612741,53,49,2021-12-07T02:27:19Z,3730000,2.0,2.0,1,right,A. Dosunmu running DUNK (4 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,0.34,Made,,,,,,,4.0,,,,,,,,,,,,
378,PT09M28.00S,2021-12-07T02:24:45.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,53,49,2021-12-07T02:24:45Z,3740000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M14.00S,2021-12-07T02:27:51.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,11.251642575558476,51.9607843137255,1610612743,53,51,2021-12-07T02:28:00Z,3750000,-10.0,53.0,1,left,J. Green driving floating Jump Shot (11 PTS) (N. Jokic 8 AST),"[201145, 203999]",1610612743.0,DEN,driving floating,,,Green,J. Green,,,,,5.42,Made,,,,,,,11.0,N. Jokic,203999.0,8.0,,,,,,,,,
381,PT09M14.00S,2021-12-07T02:27:53.9Z,3,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612743,53,51,2021-12-07T02:28:20Z,3770000,,,0,,D. Jones Jr. shooting personal FOUL (4 PF) (Green 1 FT),"[1627884, 201145]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,202007.0,,,,4.0,0.0,Green,201145.0,
383,PT09M14.00S,2021-12-07T02:28:21.3Z,3,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,53,52,2021-12-07T02:28:21Z,3790000,,,0,,J. Green Free Throw 1 of 1 (12 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
384,PT08M58.00S,2021-12-07T02:28:38.5Z,3,REGULAR,3pt,Jump Shot,[],202696,70.77858081471747,27.941176470588236,1610612741,53,52,2021-12-07T02:28:43Z,3800000,-110.0,222.0,1,right,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
385,PT08M56.00S,2021-12-07T02:28:40.5Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,53,52,2021-12-07T02:28:43Z,3810000,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,384.0,4.0,4.0,0.0,,,,,,,,,,,,,
386,PT08M47.00S,2021-12-07T02:28:49.8Z,3,REGULAR,3pt,Jump Shot,[],203932,27.414586070959263,81.61764705882352,1610612743,53,52,2021-12-07T02:29:01Z,3820000,-158.0,205.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
387,PT08M44.00S,2021-12-07T02:28:52.8Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,53,52,2021-12-07T02:29:14Z,3830000,,,0,,L. Ball REBOUND (Off:2 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,386.0,5.0,3.0,2.0,,,,,,,,,,,,,
388,PT08M34.00S,2021-12-07T02:29:02.2Z,3,REGULAR,2pt,Jump Shot,[],1628366,80.76544021024968,30.637254901960787,1610612741,53,52,2021-12-07T02:29:44Z,3840000,-97.0,128.0,1,right,MISS L. Ball 16' pullup Shot,[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,16.07,Missed,,,,,,,,,,,,,,,,,,,
389,PT08M31.00S,2021-12-07T02:29:05.4Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,53,52,2021-12-07T02:29:05Z,3850000,,,0,,J. Green REBOUND (Off:2 Def:6),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,388.0,8.0,6.0,2.0,,,,,,,,,,,,,
390,PT08M14.00S,2021-12-07T02:29:23.3Z,3,REGULAR,2pt,Jump Shot,[],201145,10.5946123521682,75.24509803921569,1610612743,53,52,2021-12-07T02:29:28Z,3860000,-126.0,47.0,1,left,MISS J. Green 13' turnaround Shot,[201145],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,13.47,Missed,,,,,,,,,,,,,,,,,,,
391,PT08M11.00S,2021-12-07T02:29:26.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,53,52,2021-12-07T02:29:28Z,3870000,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,390.0,6.0,5.0,1.0,,,,,,,,,,,,,
392,PT08M03.00S,2021-12-07T02:29:33.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,81.02825229960578,48.03921568627451,1610612741,55,52,2021-12-07T02:29:37Z,3880000,-10.0,126.0,1,right,N. Vucevic 12' Jump Shot (11 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,12.62,Made,,,,,,,11.0,Z. LaVine,203897.0,4.0,,,,,,,,,
394,PT07M50.00S,2021-12-07T02:29:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,5.469776609724048,50.49019607843137,1610612743,55,54,2021-12-07T02:29:51Z,3900000,-2.0,-1.0,1,left,W. Barton cutting Layup (15 PTS) (N. Jokic 9 AST),"[203115, 203999]",1610612743.0,DEN,cutting,,,Barton,W. Barton,,,,,0.27,Made,,,,,,,15.0,N. Jokic,203999.0,9.0,,,,,,,,,
396,PT07M39.00S,2021-12-07T02:29:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,94.30026281208936,51.225490196078425,1610612741,55,54,2021-12-07T02:30:02Z,3920000,6.0,1.0,1,right,MISS D. Jones Jr. Layup - blocked,"[1627884, 201145]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,0.62,Missed,Green,201145.0,,,,,,,,,,,,,,,,,
397,PT07M39.00S,2021-12-07T02:29:57.5Z,3,REGULAR,block,,[],201145,,,1610612741,55,54,2021-12-07T02:30:00Z,3930000,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M37.00S,2021-12-07T02:29:59.5Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,55,54,2021-12-07T02:31:57Z,3940000,,,0,,J. Green REBOUND (Off:2 Def:7),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,396.0,9.0,7.0,2.0,,,,,,,,,,,,,
399,PT07M36.00S,2021-12-07T02:30:03.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628420,7.440867279894875,50.245098039215684,1610612743,55,54,2021-12-07T02:32:13Z,3950000,-1.0,17.0,1,left,MISS M. Morris driving Layup - blocked,"[1628420, 1628366]",1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,1.74,Missed,Ball,1628366.0,,,,,,,,,,,,,,,,,
400,PT07M36.00S,2021-12-07T02:30:03.5Z,3,REGULAR,block,,[],1628366,,,1610612743,55,54,2021-12-07T02:30:06Z,3960000,,,0,,L. Ball BLOCK (4 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M35.00S,2021-12-07T02:30:04.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,55,54,2021-12-07T02:31:27Z,3970000,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,399.0,7.0,6.0,1.0,,,,,,,,,,,,,
404,PT07M33.00S,2021-12-07T02:30:26.2Z,3,REGULAR,turnover,lost ball,[],202696,,,1610612741,55,54,2021-12-07T02:31:30Z,4000000,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 203999]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,
405,PT07M33.00S,2021-12-07T02:30:26.2Z,3,REGULAR,steal,,[],203999,,,1610612743,55,54,2021-12-07T02:30:28Z,4010000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M32.00S,2021-12-07T02:30:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,6.521024967148489,48.28431372549019,1610612743,55,56,2021-12-07T02:30:41Z,4020000,9.0,9.0,1,left,N. Jokic Layup (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,1.23,Made,,,,,,,9.0,,,,,,,,,,,,
407,PT07M32.00S,2021-12-07T02:30:36.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,55,56,2021-12-07T02:30:36Z,4030000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M32.00S,2021-12-07T02:32:45.6Z,3,REGULAR,substitution,out,[],1627884,,,1610612741,55,56,2021-12-07T02:32:57Z,4040000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M32.00S,2021-12-07T02:32:45.6Z,3,REGULAR,substitution,in,[],1628972,,,1610612741,55,56,2021-12-07T02:32:57Z,4050000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M16.00S,2021-12-07T02:33:31.6Z,3,REGULAR,2pt,Jump Shot,[],202696,85.89027595269383,17.15686274509804,1610612741,55,56,2021-12-07T02:33:37Z,4060000,-164.0,80.0,1,right,MISS N. Vucevic 18' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,18.27,Missed,,,,,,,,,,,,,,,,,,,
411,PT07M12.00S,2021-12-07T02:33:35.6Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,55,56,2021-12-07T02:33:37Z,4070000,,,0,,W. Barton REBOUND (Off:2 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,410.0,4.0,2.0,2.0,,,,,,,,,,,,,
412,PT07M03.00S,2021-12-07T02:33:44.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.469776609724048,51.470588235294116,1610612743,55,58,2021-12-07T02:33:49Z,4080000,-7.0,-1.0,1,left,A. Gordon cutting DUNK (11 PTS) (N. Jokic 10 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,0.75,Made,,,,,,,11.0,N. Jokic,203999.0,10.0,,,,,,,,,
414,PT06M51.00S,2021-12-07T02:33:56.8Z,3,REGULAR,2pt,Jump Shot,[],1630245,96.13994743758212,30.637254901960787,1610612741,57,58,2021-12-07T02:34:02Z,4100000,-97.0,-16.0,1,right,A. Dosunmu 9' floating Jump Shot (6 PTS) (Z. LaVine 5 AST),"[1630245, 203897]",1610612741.0,CHI,floating,,,Dosunmu,A. Dosunmu,,,,,9.81,Made,,,,,,,6.0,Z. LaVine,203897.0,5.0,,,,,,,,,
416,PT06M33.00S,2021-12-07T02:34:15.0Z,3,REGULAR,2pt,Jump Shot,[],203115,28.465834428383708,48.28431372549019,1610612743,57,60,2021-12-07T02:34:49Z,4120000,9.0,215.0,1,left,W. Barton 21' pullup Jump Shot (17 PTS) (N. Jokic 11 AST),"[203115, 203999]",1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,21.53,Made,,,,,,,17.0,N. Jokic,203999.0,11.0,,,,,,,,,
418,PT06M14.00S,2021-12-07T02:34:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.06636005256242,50.245098039215684,1610612741,57,60,2021-12-07T02:34:38Z,4140000,1.0,22.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
419,PT06M11.00S,2021-12-07T02:34:36.3Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,57,60,2021-12-07T02:37:17Z,4150000,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,418.0,5.0,3.0,2.0,,,,,,,,,,,,,
422,PT06M09.00S,2021-12-07T02:34:39.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203115,30.831143232588698,70.09803921568627,1610612743,57,60,2021-12-07T02:34:46Z,4180000,-100.0,237.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
423,PT06M06.00S,2021-12-07T02:34:42.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,57,60,2021-12-07T02:34:46Z,4190000,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,422.0,8.0,7.0,1.0,,,,,,,,,,,,,
424,PT05M57.00S,2021-12-07T02:34:50.8Z,3,REGULAR,3pt,Jump Shot,[],202696,68.80749014454665,31.61764705882353,1610612741,60,60,2021-12-07T02:34:55Z,4200000,-92.0,241.0,1,right,N. Vucevic 25' 3PT  (14 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.76,Made,,,,,,,14.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,
426,PT05M35.00S,2021-12-07T02:35:12.7Z,3,REGULAR,3pt,Jump Shot,[],203115,27.808804204993432,78.18627450980392,1610612743,60,60,2021-12-07T02:35:17Z,4220000,-141.0,209.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
427,PT05M33.00S,2021-12-07T02:35:14.7Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,60,60,2021-12-07T02:35:17Z,4230000,,,0,,A. Dosunmu REBOUND (Off:1 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,426.0,5.0,4.0,1.0,,,,,,,,,,,,,
428,PT05M22.00S,2021-12-07T02:35:26.6Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,60,60,2021-12-07T02:35:33Z,4240000,,,0,,Z. LaVine bad pass TURNOVER (2 TO),"[203897, 203999]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,2.0,Jokic,203999.0,,,,,
429,PT05M22.00S,2021-12-07T02:35:26.6Z,3,REGULAR,steal,,[],203999,,,1610612743,60,60,2021-12-07T02:35:28Z,4250000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M17.00S,2021-12-07T02:35:31.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203932,7.5722733245729295,4.6568627450980395,1610612743,60,60,2021-12-07T02:35:42Z,4260000,227.0,19.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,22.75,Missed,,,,,,,,,,,,,,,,,,,
431,PT05M14.00S,2021-12-07T02:35:34.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,60,60,2021-12-07T02:35:42Z,4270000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,
432,PT05M14.00S,2021-12-07T02:35:38.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,60,60,2021-12-07T02:35:38Z,4280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M14.00S,2021-12-07T02:35:39.9Z,3,REGULAR,substitution,out,[],1628366,,,1610612741,60,60,2021-12-07T02:35:48Z,4290000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M14.00S,2021-12-07T02:35:39.9Z,3,REGULAR,substitution,out,[],203115,,,1610612741,60,60,2021-12-07T02:35:48Z,4300000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M14.00S,2021-12-07T02:35:39.9Z,3,REGULAR,substitution,in,[],1629744,,,1610612741,60,60,2021-12-07T02:35:48Z,4310000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M14.00S,2021-12-07T02:35:39.9Z,3,REGULAR,substitution,in,[],1630267,,,1610612741,60,60,2021-12-07T02:35:48Z,4320000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M02.00S,2021-12-07T02:36:03.7Z,3,REGULAR,3pt,Jump Shot,[],203897,66.5735873850197,51.470588235294116,1610612741,60,60,2021-12-07T02:36:08Z,4330000,7.0,262.0,1,right,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
438,PT05M00.00S,2021-12-07T02:36:05.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,60,60,2021-12-07T02:36:08Z,4340000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,437.0,10.0,9.0,1.0,,,,,,,,,,,,,
439,PT05M00.00S,2021-12-07T02:36:11.4Z,3,REGULAR,foul,personal,[],203897,,,1610612743,60,60,2021-12-07T02:36:19Z,4350000,,,0,,Z. LaVine personal FOUL (3 PF),"[203897, 203932]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Gordon,203932.0,
441,PT04M55.00S,2021-12-07T02:36:39.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612743,60,60,2021-12-07T02:37:03Z,4370000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Jokic 2 FT),"[202696, 203999]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,201246.0,,,,1.0,0.0,Jokic,203999.0,
443,PT04M55.00S,2021-12-07T02:37:04.5Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,60,60,2021-12-07T02:37:04Z,4390000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
444,PT04M55.00S,2021-12-07T02:37:04.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,60,60,2021-12-07T02:37:04Z,4400000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,
445,PT04M55.00S,2021-12-07T02:37:16.4Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,60,61,2021-12-07T02:37:16Z,4410000,,,0,,N. Jokic Free Throw 2 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
446,PT04M35.00S,2021-12-07T02:37:39.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.70762155059133,52.69607843137255,1610612741,60,61,2021-12-07T02:37:43Z,4420000,13.0,91.0,1,right,MISS N. Vucevic 9' turnaround Shot,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,9.22,Missed,,,,,,,,,,,,,,,,,,,
447,PT04M32.00S,2021-12-07T02:37:42.2Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,60,61,2021-12-07T02:37:43Z,4430000,,,0,,J. Green REBOUND (Off:2 Def:8),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,446.0,10.0,8.0,2.0,,,,,,,,,,,,,
