actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
358,PT05M39.00S,2022-01-20T02:29:45.4Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,72,66,2022-01-20T02:29:47Z,3500000,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,357.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
359,PT05M35.00S,2022-01-20T02:29:48.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630171,3.892904073587385,51.470588235294116,1610612739,72,68,2022-01-20T02:37:40Z,3510000,-7.0,-16.0,1,left,I. Okoro running DUNK (4 PTS) (D. Garland 5 AST),"[1630171, 1629636]",1610612739.0,CLE,running,,,,,,1.75,Made,Okoro,I. Okoro,,,,,4.0,D. Garland,1629636.0,5.0,,,,,,,,,,,
361,PT05M14.00S,2022-01-20T02:30:10.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,94.1688567674113,52.20588235294118,1610612741,74,68,2022-01-20T02:30:15Z,3530000,11.0,2.0,1,right,T. Brown Jr. driving Layup (6 PTS) (D. DeRozan 2 AST),"[1628972, 201942]",1610612741.0,CHI,driving,,,,,,1.12,Made,Brown Jr.,T. Brown Jr.,,,,,6.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,
363,PT04M58.00S,2022-01-20T02:30:26.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,4.944152431011826,50.98039215686274,1610612739,74,70,2022-01-20T02:30:32Z,3550000,-5.0,-6.0,1,left,E. Mobley DUNK (14 PTS) (D. Garland 6 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,,,,0.77,Made,Mobley,E. Mobley,,,,,14.0,D. Garland,1629636.0,6.0,,,,,,,,,,,
365,PT04M42.00S,2022-01-20T02:30:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,94.03745072273325,49.754901960784316,1610612741,76,70,2022-01-20T02:30:47Z,3570000,-1.0,4.0,1,right,N. Vucevic driving Layup (16 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,driving,,,,,,0.37,Made,Vucevic,N. Vucevic,,,,,16.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,
367,PT04M30.00S,2022-01-20T02:30:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,16.113666228646515,42.8921568627451,1610612739,76,72,2022-01-20T02:38:44Z,3590000,36.0,99.0,1,left,L. Markkanen 10' fadeaway Jump Shot (23 PTS) (E. Mobley 2 AST),"[1628374, 1630596]",1610612739.0,CLE,fadeaway,,,,,,10.52,Made,Markkanen,L. Markkanen,,,,,23.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,
369,PT04M29.00S,2022-01-20T02:31:00.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,76,72,2022-01-20T02:31:00Z,3610000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT04M29.00S,2022-01-20T02:33:36.4Z,3,REGULAR,substitution,out,[],201942,,,1610612741,76,72,2022-01-20T02:34:02Z,3630000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
375,PT04M29.00S,2022-01-20T02:33:36.4Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,76,72,2022-01-20T02:34:02Z,3640000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
376,PT04M29.00S,2022-01-20T02:33:36.4Z,3,REGULAR,substitution,out,[],1630596,,,1610612741,76,72,2022-01-20T02:34:02Z,3650000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
377,PT04M29.00S,2022-01-20T02:33:36.4Z,3,REGULAR,substitution,in,[],1629744,,,1610612741,76,72,2022-01-20T02:34:02Z,3660000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,,,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,
378,PT04M29.00S,2022-01-20T02:33:36.4Z,3,REGULAR,substitution,in,[],1627936,,,1610612741,76,72,2022-01-20T02:34:02Z,3670000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
379,PT04M29.00S,2022-01-20T02:33:36.4Z,3,REGULAR,substitution,in,[],201567,,,1610612741,76,72,2022-01-20T02:34:02Z,3680000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,
381,PT04M13.00S,2022-01-20T02:34:30.0Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612741,76,72,2022-01-20T02:34:39Z,3700000,,,0,,I. Okoro shooting personal FOUL (3 PF) (Caruso 2 FT),"[1630171, 1627936]",1610612739.0,CLE,shooting,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,1627962.0,3.0,0.0,Caruso,1627936.0,
383,PT04M13.00S,2022-01-20T02:34:53.1Z,3,REGULAR,freethrow,1 of 2,[],1627936,,,1610612741,77,72,2022-01-20T02:34:53Z,3720000,,,0,,A. Caruso Free Throw 1 of 2 (3 PTS),[1627936],1610612741.0,CHI,,,,,,,,Made,Caruso,A. Caruso,,,,,3.0,,,,,,,,,,,,,,
384,PT04M13.00S,2022-01-20T02:35:15.9Z,3,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,78,72,2022-01-20T02:35:16Z,3730000,,,0,,A. Caruso Free Throw 2 of 2 (4 PTS),[1627936],1610612741.0,CHI,,,,,,,,Made,Caruso,A. Caruso,,,,,4.0,,,,,,,,,,,,,,
385,PT03M56.00S,2022-01-20T02:35:35.1Z,3,REGULAR,2pt,Jump Shot,[],1629636,5.075558475689881,69.11764705882352,1610612739,78,74,2022-01-20T02:35:45Z,3740000,-96.0,-5.0,1,left,D. Garland 9' fadeaway Jump Shot (16 PTS),[1629636],1610612739.0,CLE,fadeaway,,,,,,9.57,Made,Garland,D. Garland,,,,,16.0,,,,,,,,,,,,,,
386,PT03M46.00S,2022-01-20T02:35:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612741,78,74,2022-01-20T02:36:00Z,3750000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (White 2 FT),"[1628374, 1629632]",1610612739.0,CLE,shooting,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,1627962.0,1.0,0.0,White,1629632.0,
388,PT03M46.00S,2022-01-20T02:36:14.7Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,79,74,2022-01-20T02:36:14Z,3770000,,,0,,C. White Free Throw 1 of 2 (15 PTS),[1629632],1610612741.0,CHI,,,,,,,,Made,White,C. White,,,,,15.0,,,,,,,,,,,,,,
389,PT03M46.00S,2022-01-20T02:36:15.8Z,3,REGULAR,substitution,out,[],1630171,,,1610612741,79,74,2022-01-20T02:36:18Z,3780000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,
390,PT03M46.00S,2022-01-20T02:36:15.8Z,3,REGULAR,substitution,in,[],1629685,,,1610612741,79,74,2022-01-20T02:36:18Z,3790000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,,,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,
391,PT03M46.00S,2022-01-20T02:36:29.0Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,80,74,2022-01-20T02:36:29Z,3800000,,,0,,C. White Free Throw 2 of 2 (16 PTS),[1629632],1610612741.0,CHI,,,,,,,,Made,White,C. White,,,,,16.0,,,,,,,,,,,,,,
392,PT03M22.00S,2022-01-20T02:36:54.6Z,3,REGULAR,3pt,Jump Shot,[],1629636,35.955978975032856,47.30392156862745,1610612739,80,74,2022-01-20T02:37:00Z,3810000,13.0,285.0,1,left,MISS D. Garland 28' 3PT,[1629636],1610612739.0,CLE,,,,,,,28.58,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
393,PT03M18.00S,2022-01-20T02:36:58.6Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,80,74,2022-01-20T02:37:00Z,3820000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:4),[1628972],1610612741.0,CHI,,,,,,,,,Brown Jr.,T. Brown Jr.,392.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
394,PT03M01.00S,2022-01-20T02:37:15.3Z,3,REGULAR,3pt,Jump Shot,[],1627936,96.7969776609724,97.05882352941177,1610612741,83,74,2022-01-20T02:37:20Z,3830000,235.0,-22.0,1,right,A. Caruso 3PT  (7 PTS) (M. Thomas 1 AST),"[1627936, 1629744]",1610612741.0,CHI,,,,,,,23.64,Made,Caruso,A. Caruso,,,,,7.0,M. Thomas,1629744.0,1.0,,,,,,,,,,,
396,PT02M50.00S,2022-01-20T02:37:31.3Z,3,REGULAR,foul,offensive,[],1628386,,,1610612739,83,74,2022-01-20T02:37:37Z,3850000,,,0,,J. Allen off-the-ball offensive FOUL (2 PF),"[1628386, 1627936]",1610612739.0,CLE,off-the-ball,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,202056.0,2.0,0.0,Caruso,1627936.0,
398,PT02M50.00S,2022-01-20T02:37:31.3Z,3,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,83,74,2022-01-20T02:37:31Z,3870000,,,0,,J. Allen offensive foul TURNOVER (4 TO),[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,,,,,,,,,,,4.0,,,202056.0,,,,,
399,PT02M50.00S,2022-01-20T02:37:38.8Z,3,REGULAR,substitution,out,[],1628374,,,1610612741,83,74,2022-01-20T02:37:48Z,3880000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
400,PT02M50.00S,2022-01-20T02:37:38.8Z,3,REGULAR,substitution,in,[],1626224,,,1610612741,83,74,2022-01-20T02:37:48Z,3890000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,,,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,
401,PT02M42.00S,2022-01-20T02:38:01.8Z,3,REGULAR,violation,kicked ball,[],1629685,,,1610612741,83,74,2022-01-20T02:38:08Z,3900000,,,0,,D. Windler kicked ball VIOLATION,[1629685],1610612739.0,CLE,,,,,,,,,Windler,D. Windler,,,,,,,,,,,,,,2534.0,,,,,
402,PT02M32.00S,2022-01-20T02:38:27.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627936,93.38042049934296,51.9607843137255,1610612741,85,74,2022-01-20T02:38:30Z,3910000,10.0,10.0,1,right,A. Caruso driving Layup (9 PTS),[1627936],1610612741.0,CHI,driving,,,,,,1.38,Made,Caruso,A. Caruso,,,,,9.0,,,,,,,,,,,,,,
403,PT02M13.00S,2022-01-20T02:38:48.6Z,3,REGULAR,turnover,traveling,[],201567,,,1610612739,85,74,2022-01-20T02:38:55Z,3920000,,,0,,K. Love traveling TURNOVER (1 TO),[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,,,,,,,,,,,1.0,,,2534.0,,,,,
404,PT01M58.00S,2022-01-20T02:39:14.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,69.20170827858082,19.852941176470587,1610612741,85,74,2022-01-20T02:39:19Z,3930000,-151.0,237.0,1,right,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,,,,28.09,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
405,PT01M54.00S,2022-01-20T02:39:18.0Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,85,74,2022-01-20T02:39:19Z,3940000,,,0,,N. Vucevic REBOUND (Off:3 Def:8),[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,404.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
406,PT01M45.00S,2022-01-20T02:39:26.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627936,72.7496714848883,81.86274509803921,1610612741,85,74,2022-01-20T02:39:33Z,3950000,159.0,204.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,,,,25.86,Missed,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
407,PT01M40.00S,2022-01-20T02:39:31.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,85,74,2022-01-20T02:39:33Z,3960000,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,406.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
408,PT01M34.00S,2022-01-20T02:39:37.2Z,3,REGULAR,3pt,Jump Shot,[],1626224,5.601182654402102,5.88235294117647,1610612739,85,74,2022-01-20T02:39:43Z,3970000,221.0,0.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,,,,22.06,Missed,Osman,C. Osman,,,,,,,,,,,,,,,,,,,
409,PT01M31.00S,2022-01-20T02:39:40.7Z,3,REGULAR,rebound,offensive,[],201567,,,1610612739,85,74,2022-01-20T02:39:40Z,3980000,,,0,,K. Love REBOUND (Off:2 Def:3),[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,408.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
410,PT01M29.00S,2022-01-20T02:39:42.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201567,13.354139290407357,49.50980392156863,1610612739,85,76,2022-01-20T02:39:46Z,3990000,2.0,73.0,1,left,K. Love 7' turnaround Jump Shot (6 PTS),[201567],1610612739.0,CLE,turnaround,,,,,,7.3,Made,Love,K. Love,,,,,6.0,,,,,,,,,,,,,,
411,PT01M11.00S,2022-01-20T02:40:01.2Z,3,REGULAR,turnover,lost ball,[],202696,,,1610612741,85,76,2022-01-20T02:40:05Z,4000000,,,0,,N. Vucevic lost ball TURNOVER (2 TO),"[202696, 1626224]",1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,2.0,Osman,1626224.0,,,,,,
412,PT01M11.00S,2022-01-20T02:40:01.2Z,3,REGULAR,steal,,[],1626224,,,1610612739,85,76,2022-01-20T02:40:03Z,4010000,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,,,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,
413,PT01M06.00S,2022-01-20T02:40:05.0Z,3,REGULAR,turnover,lost ball,[],1626224,,,1610612739,85,76,2022-01-20T02:40:09Z,4020000,,,0,,C. Osman lost ball TURNOVER (2 TO),"[1626224, 1629632]",1610612739.0,CLE,,,,,,,,,Osman,C. Osman,,,,,,,,,,,2.0,White,1629632.0,,,,,,
414,PT01M06.00S,2022-01-20T02:40:05.0Z,3,REGULAR,steal,,[],1629632,,,1610612741,85,76,2022-01-20T02:40:25Z,4030000,,,0,,C. White STEAL (3 STL),[1629632],1610612741.0,CHI,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
415,PT00M59.30S,2022-01-20T02:40:12.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,94.30026281208936,51.470588235294116,1610612741,85,76,2022-01-20T02:40:22Z,4040000,7.0,1.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,,,,0.75,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
416,PT00M57.30S,2022-01-20T02:40:14.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,85,76,2022-01-20T02:40:22Z,4050000,,,0,,K. Love REBOUND (Off:2 Def:4),[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,415.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
417,PT00M50.20S,2022-01-20T02:40:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,13.61695137976347,41.911764705882355,1610612739,85,78,2022-01-20T02:40:29Z,4060000,40.0,75.0,1,left,K. Love 8' turnaround Jump Shot (8 PTS) (D. Garland 7 AST),"[201567, 1629636]",1610612739.0,CLE,turnaround,,,,,,8.56,Made,Love,K. Love,,,,,8.0,D. Garland,1629636.0,7.0,,,,,,,,,,,
419,PT00M30.00S,2022-01-20T02:40:46.8Z,3,REGULAR,3pt,Jump Shot,[],202696,68.15045992115637,55.14705882352941,1610612741,85,78,2022-01-20T02:40:50Z,4080000,26.0,247.0,1,right,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,,,,24.82,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
420,PT00M27.60S,2022-01-20T02:40:49.2Z,3,REGULAR,rebound,defensive,[],1629685,,,1610612739,85,78,2022-01-20T02:40:50Z,4090000,,,0,,D. Windler REBOUND (Off:0 Def:2),[1629685],1610612739.0,CLE,,,,,,,,,Windler,D. Windler,419.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
421,PT00M21.10S,2022-01-20T02:40:55.6Z,3,REGULAR,3pt,Jump Shot,[],1629636,20.18725361366623,89.2156862745098,1610612739,85,78,2022-01-20T02:43:50Z,4100000,-196.0,137.0,1,left,MISS D. Garland pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,,,,23.94,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
422,PT00M18.80S,2022-01-20T02:40:57.9Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,85,78,2022-01-20T02:47:08Z,4110000,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,,,,,,White,C. White,421.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
423,PT00M04.90S,2022-01-20T02:41:12.8Z,3,REGULAR,foul,personal,[],1626224,,,1610612741,85,78,2022-01-20T02:41:23Z,4120000,,,0,,C. Osman take personal FOUL (2 PF),"[1626224, 1629632]",1610612739.0,CLE,take,,,,,,,,Osman,C. Osman,,,,,,,,,,,,,,1627962.0,2.0,0.0,White,1629632.0,
425,PT00M04.90S,2022-01-20T02:41:22.6Z,3,REGULAR,substitution,out,[],1628972,,,1610612741,85,78,2022-01-20T02:41:38Z,4140000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,
426,PT00M04.90S,2022-01-20T02:41:22.6Z,3,REGULAR,substitution,out,[],201567,,,1610612741,85,78,2022-01-20T02:41:38Z,4150000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,
427,PT00M04.90S,2022-01-20T02:41:22.6Z,3,REGULAR,substitution,out,[],1629636,,,1610612741,85,78,2022-01-20T02:41:38Z,4160000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
428,PT00M04.90S,2022-01-20T02:41:22.6Z,3,REGULAR,substitution,out,[],1628386,,,1610612741,85,78,2022-01-20T02:41:38Z,4170000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,
429,PT00M04.90S,2022-01-20T02:41:22.6Z,3,REGULAR,substitution,in,[],201942,,,1610612741,85,78,2022-01-20T02:41:38Z,4180000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
430,PT00M04.90S,2022-01-20T02:41:22.6Z,3,REGULAR,substitution,in,[],1629164,,,1610612741,85,78,2022-01-20T02:41:38Z,4190000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,,,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,
431,PT00M04.90S,2022-01-20T02:41:22.6Z,3,REGULAR,substitution,in,[],1630171,,,1610612741,85,78,2022-01-20T02:41:38Z,4200000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,
432,PT00M04.90S,2022-01-20T02:41:22.6Z,3,REGULAR,substitution,in,[],1630596,,,1610612741,85,78,2022-01-20T02:41:38Z,4210000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
433,PT00M00.00S,2022-01-20T02:41:45.7Z,3,REGULAR,2pt,Jump Shot,[],201942,90.62089356110381,17.892156862745097,1610612741,87,78,2022-01-20T02:41:50Z,4220000,-161.0,36.0,1,right,D. DeRozan 16' fadeaway Jump Shot (22 PTS),[201942],1610612741.0,CHI,fadeaway,,,,,,16.44,Made,DeRozan,D. DeRozan,,,,,22.0,,,,,,,,,,,,,,
434,PT00M00.00S,2022-01-20T02:41:51.3Z,3,REGULAR,period,end,[],0,,,1610612739,87,78,2022-01-20T02:41:51Z,4230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,out,['startperiod'],1629632,,,1610612739,87,78,2022-01-20T02:44:43Z,4240000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,out,['startperiod'],1627936,,,1610612739,87,78,2022-01-20T02:44:43Z,4250000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,out,['startperiod'],202696,,,1610612739,87,78,2022-01-20T02:44:43Z,4260000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,87,78,2022-01-20T02:44:43Z,4270000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,,,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,87,78,2022-01-20T02:44:43Z,4280000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,in,['startperiod'],1628396,,,1610612739,87,78,2022-01-20T02:44:43Z,4290000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,,,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,in,['startperiod'],1630792,,,1610612739,87,78,2022-01-20T02:44:43Z,4300000,,,0,,SUB in: M. Hill,[1630792],1610612741.0,CHI,,,,,,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612739,87,78,2022-01-20T02:44:43Z,4310000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,87,78,2022-01-20T02:44:43Z,4320000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,,,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2022-01-20T02:44:16.6Z,4,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,87,78,2022-01-20T02:44:43Z,4330000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2022-01-20T02:44:34.8Z,4,REGULAR,period,start,[],0,,,1610612741,87,78,2022-01-20T02:44:43Z,4340000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT11M49.00S,2022-01-20T02:44:45.2Z,4,REGULAR,2pt,Jump Shot,[],201942,74.85216819973719,63.48039215686274,1610612741,89,78,2022-01-20T02:44:49Z,4350000,67.0,184.0,1,right,D. DeRozan 19' pullup Jump Shot (24 PTS) (M. Thomas 2 AST),"[201942, 1629744]",1610612741.0,CHI,pullup,,,,,,19.59,Made,DeRozan,D. DeRozan,,,,,24.0,M. Thomas,1629744.0,2.0,,,,,,,,,,,
448,PT11M30.00S,2022-01-20T02:45:10.7Z,4,REGULAR,foul,technical,['1freethrow'],1628396,,,1610612739,89,78,2022-01-20T02:45:18Z,4370000,,,0,,T. Bradley defensive-3-second technical FOUL (1 Tech),[1628396],1610612741.0,CHI,defensive-3-second,,,,,,,,Bradley,T. Bradley,,,,,,,,,,,,,,2534.0,2.0,1.0,,,
449,PT11M30.00S,2022-01-20T02:45:22.8Z,4,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,89,79,2022-01-20T02:45:22Z,4380000,,,0,,K. Love technical Free Throw 1 of 1 (9 PTS),[201567],1610612739.0,CLE,technical,,,,,,,Made,Love,K. Love,,,,,9.0,,,,,,,,,,,,,,
450,PT11M20.00S,2022-01-20T02:45:47.2Z,4,REGULAR,foul,personal,[],1630792,,,1610612739,89,79,2022-01-20T02:46:14Z,4390000,,,0,,M. Hill personal FOUL (1 PF),"[1630792, 1629636]",1610612741.0,CHI,,,,,,,,,Hill,M. Hill,,,,,,,,,,,,,,202056.0,1.0,0.0,Garland,1629636.0,
452,PT11M20.00S,2022-01-20T02:46:28.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,89,79,2022-01-20T02:46:28Z,4410000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT11M12.00S,2022-01-20T02:49:21.3Z,4,REGULAR,3pt,Jump Shot,[],201567,32.013797634691194,59.80392156862745,1610612739,89,82,2022-01-20T02:50:04Z,4420000,-49.0,248.0,1,left,K. Love 25' 3PT  (12 PTS),[201567],1610612739.0,CLE,,,,,,,25.32,Made,Love,K. Love,,,,,12.0,,,,,,,,,,,,,,
