actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
365,PT03M52.00S,2022-04-09T01:34:37.1Z,3,REGULAR,3pt,Jump Shot,[],1628970,32.013797634691194,40.44117647058824,1610612766,69,98,2022-04-09T01:36:43Z,3580000,48.0,248.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
366,PT03M47.00S,2022-04-09T01:34:42.1Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,69,98,2022-04-09T01:34:50Z,3590000,,,0,,C. Martin REBOUND (Off:2 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,365.0,3.0,1.0,2.0,,,,,,,
367,PT03M47.00S,2022-04-09T01:34:42.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628998,5.590000152587891,50.0,1610612766,69,100,2022-04-09T01:37:17Z,3600000,0.0,0.0,1,left,C. Martin tip DUNK (8 PTS),[1628998],1610612766.0,CHA,tip,,,Martin,C. Martin,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
368,PT03M31.00S,2022-04-09T01:34:58.6Z,3,REGULAR,3pt,Jump Shot,[],1628972,93.51182654402102,3.9215686274509802,1610612741,69,100,2022-04-09T01:35:07Z,3610000,-230.0,8.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
369,PT03M26.00S,2022-04-09T01:35:03.6Z,3,REGULAR,rebound,offensive,[],202684,,,1610612741,69,100,2022-04-09T01:35:07Z,3620000,,,0,,T. Thompson REBOUND (Off:2 Def:0),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,368.0,2.0,0.0,2.0,,,,,,,
370,PT03M26.00S,2022-04-09T01:35:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,94.40999984741211,50.0,1610612741,71,100,2022-04-09T01:35:04Z,3630000,0.0,0.0,1,right,T. Thompson tip Layup (4 PTS),[202684],1610612741.0,CHI,tip,,,Thompson,T. Thompson,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
371,PT03M12.00S,2022-04-09T01:35:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.338370565045992,49.26470588235294,1610612766,71,102,2022-04-09T01:35:24Z,3640000,4.0,-2.0,1,left,M. Harrell driving Layup (8 PTS) (T. Rozier 8 AST),"[1626149, 1626179]",1610612766.0,CHA,driving,,,Harrell,M. Harrell,,,,,0.44,Made,8.0,T. Rozier,1626179.0,8.0,,,,,,,,,,,,,,,
373,PT02M58.00S,2022-04-09T01:35:31.8Z,3,REGULAR,2pt,Jump Shot,[],203897,77.34888304862024,59.55882352941176,1610612741,73,102,2022-04-09T01:38:44Z,3660000,48.0,160.0,1,right,Z. LaVine 16' step back Jump Shot (23 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,16.74,Made,23.0,,,,,,,,,,,,,,,,,,
374,PT02M51.00S,2022-04-09T01:35:42.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,73,102,2022-04-09T01:35:42Z,3670000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT02M51.00S,2022-04-09T01:38:11.0Z,3,REGULAR,substitution,out,[],203897,,,1610612766,73,102,2022-04-09T01:38:24Z,3680000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT02M51.00S,2022-04-09T01:38:11.0Z,3,REGULAR,substitution,in,[],1629750,,,1610612766,73,102,2022-04-09T01:38:24Z,3690000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT02M44.00S,2022-04-09T01:38:52.9Z,3,REGULAR,foul,personal,[],1630245,,,1610612766,73,102,2022-04-09T01:39:01Z,3700000,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 1626179]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,200834.0,,,,,3.0,0.0,Rozier,1626179.0,,,
379,PT02M40.00S,2022-04-09T01:39:28.6Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612766,73,102,2022-04-09T01:39:39Z,3720000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[201942, 1626162]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,201639.0,,,,,2.0,1.0,Oubre Jr.,1626162.0,,,
381,PT02M40.00S,2022-04-09T01:40:02.1Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,73,103,2022-04-09T01:40:02Z,3740000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (6 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
382,PT02M40.00S,2022-04-09T01:40:16.3Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,73,104,2022-04-09T01:40:16Z,3750000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (7 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
383,PT02M27.00S,2022-04-09T01:40:31.7Z,3,REGULAR,2pt,Jump Shot,[],201942,76.2976346911958,34.55882352941176,1610612741,73,104,2022-04-09T01:40:42Z,3760000,-77.0,170.0,1,right,MISS D. DeRozan 18' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.7,Missed,,,,,,,,,,,,,,,,,,,
384,PT02M23.00S,2022-04-09T01:40:35.7Z,3,REGULAR,rebound,offensive,[],202684,,,1610612741,73,104,2022-04-09T01:40:42Z,3770000,,,0,,T. Thompson REBOUND (Off:3 Def:0),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,383.0,3.0,0.0,3.0,,,,,,,
385,PT02M18.00S,2022-04-09T01:40:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,93.51182654402102,46.568627450980394,1610612741,73,104,2022-04-09T01:40:49Z,3780000,-17.0,8.0,1,right,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.92,Missed,,,,,,,,,,,,,,,,,,,
386,PT02M15.00S,2022-04-09T01:40:42.9Z,3,REGULAR,rebound,offensive,[],202684,,,1610612741,73,104,2022-04-09T01:40:42Z,3790000,,,0,,T. Thompson REBOUND (Off:4 Def:0),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,385.0,4.0,0.0,4.0,,,,,,,
387,PT02M15.00S,2022-04-09T01:40:42.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,94.40999984741211,50.0,1610612741,73,104,2022-04-09T01:40:42Z,3800000,0.0,0.0,1,right,MISS T. Thompson tip Layup,[202684],1610612741.0,CHI,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
388,PT02M15.00S,2022-04-09T01:40:43.3Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,73,104,2022-04-09T01:40:43Z,3810000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,387.0,2.0,2.0,0.0,,,,,,,
389,PT02M10.00S,2022-04-09T01:40:48.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626149,5.075558475689881,46.81372549019608,1610612766,73,106,2022-04-09T01:43:01Z,3820000,16.0,-5.0,1,left,M. Harrell running Layup (10 PTS) (K. Oubre Jr. 2 AST),"[1626149, 1626162]",1610612766.0,CHA,running,,,Harrell,M. Harrell,,,,,1.66,Made,10.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,,,,,
391,PT01M55.00S,2022-04-09T01:41:02.9Z,3,REGULAR,2pt,Jump Shot,[],1630245,74.98357424441524,37.5,1610612741,75,106,2022-04-09T01:41:07Z,3840000,-62.0,183.0,1,right,A. Dosunmu 19' pullup Jump Shot (4 PTS),[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,19.31,Made,4.0,,,,,,,,,,,,,,,,,,
392,PT01M29.00S,2022-04-09T01:41:29.2Z,3,REGULAR,2pt,Jump Shot,[],1626149,25.837713534822605,34.31372549019608,1610612766,75,106,2022-04-09T01:44:00Z,3850000,78.0,190.0,1,left,MISS M. Harrell 20' pullup Shot,[1626149],1610612766.0,CHA,pullup,,,Harrell,M. Harrell,,,,,20.59,Missed,,,,,,,,,,,,,,,,,,,
393,PT01M27.00S,2022-04-09T01:41:31.2Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,75,106,2022-04-09T01:41:33Z,3860000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,392.0,1.0,1.0,0.0,,,,,,,
394,PT01M19.00S,2022-04-09T01:41:43.8Z,3,REGULAR,foul,personal,[],1626149,,,1610612741,75,106,2022-04-09T01:41:55Z,3870000,,,0,,M. Harrell personal FOUL (3 PF),"[1626149, 202684]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,201639.0,,,,,3.0,0.0,Thompson,202684.0,,,
396,PT01M19.00S,2022-04-09T01:41:57.9Z,3,REGULAR,substitution,out,[],201942,,,1610612741,75,106,2022-04-09T01:42:10Z,3890000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT01M19.00S,2022-04-09T01:41:57.9Z,3,REGULAR,substitution,out,[],1628970,,,1610612741,75,106,2022-04-09T01:42:10Z,3900000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT01M19.00S,2022-04-09T01:41:57.9Z,3,REGULAR,substitution,out,[],1626179,,,1610612741,75,106,2022-04-09T01:42:10Z,3910000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT01M19.00S,2022-04-09T01:41:57.9Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,75,106,2022-04-09T01:42:10Z,3920000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT01M19.00S,2022-04-09T01:41:57.9Z,3,REGULAR,substitution,in,[],1629667,,,1610612741,75,106,2022-04-09T01:42:10Z,3930000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT01M19.00S,2022-04-09T01:41:57.9Z,3,REGULAR,substitution,in,[],1630163,,,1610612741,75,106,2022-04-09T01:42:10Z,3940000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT01M08.00S,2022-04-09T01:42:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,83.5742444152431,50.635723039215684,1610612741,75,106,2022-04-09T01:42:31Z,3950000,3.0,102.0,1,right,MISS C. White 10' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,,
403,PT01M06.00S,2022-04-09T01:42:27.0Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,75,106,2022-04-09T01:42:31Z,3960000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,402.0,3.0,3.0,0.0,,,,,,,
404,PT01M00.00S,2022-04-09T01:42:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.389618922470433,48.28431372549019,1610612766,75,108,2022-04-09T01:42:38Z,3970000,9.0,8.0,1,left,M. Harrell Layup (12 PTS) (L. Ball 7 AST),"[1626149, 1630163]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,1.15,Made,12.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,,
406,PT00M45.10S,2022-04-09T01:42:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202684,92.85479632063075,50.98039215686274,1610612741,77,108,2022-04-09T01:43:03Z,3990000,5.0,15.0,1,right,T. Thompson Layup (6 PTS) (A. Dosunmu 1 AST),"[202684, 1630245]",1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,1.55,Made,6.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,,
408,PT00M45.10S,2022-04-09T01:42:56.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628998,,,1610612741,77,108,2022-04-09T01:43:07Z,4010000,,,0,,C. Martin shooting personal FOUL (2 PF) (Thompson 1 FT),"[1628998, 202684]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,1627541.0,,,,,2.0,0.0,Thompson,202684.0,,,
410,PT00M45.10S,2022-04-09T01:43:18.1Z,3,REGULAR,freethrow,1 of 1,[],202684,,,1610612741,78,108,2022-04-09T01:43:18Z,4030000,,,0,,T. Thompson Free Throw 1 of 1 (7 PTS),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
411,PT00M33.90S,2022-04-09T01:43:31.9Z,3,REGULAR,3pt,Jump Shot,[],1630163,20.844283837056505,88.48039215686273,1610612766,78,108,2022-04-09T01:45:38Z,4040000,-192.0,143.0,1,left,MISS L. Ball 24' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,24.0,Missed,,,,,,,,,,,,,,,,,,,
412,PT00M30.90S,2022-04-09T01:43:34.9Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,78,108,2022-04-09T01:43:46Z,4050000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,411.0,2.0,2.0,0.0,,,,,,,
413,PT00M29.30S,2022-04-09T01:43:37.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629750,94.03745072273325,49.01960784313725,1610612741,80,108,2022-04-09T01:43:53Z,4060000,-5.0,4.0,1,right,J. Green running Layup (4 PTS),[1629750],1610612741.0,CHI,running,,,Green,J. Green,,,,,0.6,Made,4.0,,,,,,,,,,,,,,,,,,
414,PT00M06.40S,2022-04-09T01:44:03.3Z,3,REGULAR,3pt,Jump Shot,[],1628998,32.276609724047304,46.568627450980394,1610612766,80,111,2022-04-09T01:44:23Z,4070000,17.0,251.0,1,left,C. Martin 25' 3PT  (11 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,25.15,Made,11.0,,,,,,,,,,,,,,,,,,
415,PT00M02.00S,2022-04-09T01:44:14.1Z,3,REGULAR,3pt,Jump Shot,[],1629632,68.54467805519053,27.450980392156865,1610612741,83,111,2022-04-09T01:46:33Z,4080000,-113.0,243.0,1,right,C. White 26' 3PT pullup (10 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,26.8,Made,10.0,,,,,,,,,,,,,,,,,,
416,PT00M00.00S,2022-04-09T01:44:24.1Z,3,REGULAR,period,end,[],0,,,1610612766,83,111,2022-04-09T01:44:24Z,4090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT12M00.00S,2022-04-09T01:46:22.2Z,4,REGULAR,substitution,out,['startperiod'],202684,,,1610612766,83,111,2022-04-09T01:46:40Z,4100000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT12M00.00S,2022-04-09T01:46:22.2Z,4,REGULAR,substitution,in,['startperiod'],1627884,,,1610612766,83,111,2022-04-09T01:46:40Z,4110000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT12M00.00S,2022-04-09T01:47:01.7Z,4,REGULAR,period,start,[],0,,,1610612741,83,111,2022-04-09T01:47:01Z,4120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT11M50.00S,2022-04-09T01:47:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.1688567674113,52.69607843137255,1610612741,85,111,2022-04-09T01:47:19Z,4130000,13.0,2.0,1,right,A. Dosunmu driving Layup (6 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,1.37,Made,6.0,,,,,,,,,,,,,,,,,,
421,PT11M50.00S,2022-04-09T01:47:18.6Z,4,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612741,85,111,2022-04-09T01:47:24Z,4140000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Dosunmu 1 FT),"[1629667, 1630245]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,200834.0,,,,,1.0,0.0,Dosunmu,1630245.0,,,
423,PT11M50.00S,2022-04-09T01:47:42.8Z,4,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,85,111,2022-04-09T01:47:42Z,4160000,,,0,,MISS A. Dosunmu Free Throw 1 of 1,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
424,PT11M46.00S,2022-04-09T01:47:45.4Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612766,85,111,2022-04-09T01:47:45Z,4170000,,,0,,M. Harrell REBOUND (Off:1 Def:4),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,423.0,5.0,4.0,1.0,,,,,,,
425,PT11M26.00S,2022-04-09T01:48:51.9Z,4,REGULAR,jumpball,recovered,[],1630245,,,1610612766,85,111,2022-04-09T01:49:52Z,4180000,,,0,,Jump Ball T. Brown Jr. vs. M. Harrell: Tip to A. Dosunmu,"[1630245, 1628972, 1626149]",1610612741.0,CHI,heldball,A. Dosunmu,1630245.0,Dosunmu,A. Dosunmu,Brown Jr.,1628972.0,Harrell,1626149.0,,,,,,,,,,,,,,,,,,,,,
428,PT11M24.00S,2022-04-09T01:48:51.9Z,4,REGULAR,turnover,lost ball,[],1626149,,,1610612766,85,111,2022-04-09T01:48:51Z,4210000,,,0,,M. Harrell lost ball TURNOVER (1 TO),"[1626149, 1628972]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,1.0,Brown Jr.,1628972.0,,,,,,,,,,,,
429,PT11M24.00S,2022-04-09T01:48:51.9Z,4,REGULAR,steal,,[],1628972,,,1610612741,85,111,2022-04-09T01:48:51Z,4220000,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT11M20.00S,2022-04-09T01:48:58.4Z,4,REGULAR,foul,personal,[],1630163,,,1610612741,85,111,2022-04-09T01:49:19Z,4230000,,,0,,L. Ball personal FOUL (4 PF),"[1630163, 1629632]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,200834.0,,,,,4.0,0.0,White,1629632.0,,,
432,PT11M20.00S,2022-04-09T01:49:12.4Z,4,REGULAR,substitution,out,[],1628998,,,1610612741,85,111,2022-04-09T01:49:19Z,4250000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT11M20.00S,2022-04-09T01:49:12.4Z,4,REGULAR,substitution,in,[],1629023,,,1610612741,85,111,2022-04-09T01:49:19Z,4260000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT11M13.00S,2022-04-09T01:49:36.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,94.03745072273325,5.637254901960785,1610612741,88,111,2022-04-09T01:49:58Z,4270000,-222.0,4.0,1,right,C. White 3PT  (13 PTS) (A. Dosunmu 2 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,22.18,Made,13.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,,
436,PT10M58.00S,2022-04-09T01:49:51.6Z,4,REGULAR,3pt,Jump Shot,[],1626162,8.623521681997373,2.450980392156863,1610612766,88,114,2022-04-09T01:50:01Z,4290000,238.0,29.0,1,left,K. Oubre Jr. 3PT  (10 PTS) (L. Ball 8 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.94,Made,10.0,L. Ball,1630163.0,8.0,,,,,,,,,,,,,,,
438,PT10M42.00S,2022-04-09T01:50:06.5Z,4,REGULAR,3pt,Jump Shot,[],1629632,96.00854139290408,2.450980392156863,1610612741,91,114,2022-04-09T01:50:16Z,4310000,-238.0,-15.0,1,right,C. White 3PT  (16 PTS) (T. Brown Jr. 1 AST),"[1629632, 1628972]",1610612741.0,CHI,,,,White,C. White,,,,,23.82,Made,16.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,,,,,,
440,PT10M25.00S,2022-04-09T01:50:24.7Z,4,REGULAR,3pt,Jump Shot,[],1626162,32.276609724047304,47.549019607843135,1610612766,91,117,2022-04-09T01:51:16Z,4330000,12.0,251.0,1,left,K. Oubre Jr. 25' 3PT pullup (13 PTS) (L. Ball 9 AST),"[1626162, 1630163]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,25.12,Made,13.0,L. Ball,1630163.0,9.0,,,,,,,,,,,,,,,
442,PT10M09.00S,2022-04-09T01:50:40.0Z,4,REGULAR,2pt,Jump Shot,[],1630245,75.64060446780552,65.19607843137256,1610612741,91,117,2022-04-09T01:50:43Z,4350000,76.0,176.0,1,right,MISS A. Dosunmu 19' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,19.22,Missed,,,,,,,,,,,,,,,,,,,
443,PT10M07.00S,2022-04-09T01:50:42.0Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,91,117,2022-04-09T01:50:43Z,4360000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,442.0,4.0,3.0,1.0,,,,,,,
444,PT09M58.00S,2022-04-09T01:50:52.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630163,7.30946123521682,50.49019607843137,1610612766,91,117,2022-04-09T01:51:02Z,4370000,-2.0,16.0,1,left,MISS L. Ball driving DUNK,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
446,PT09M51.00S,2022-04-09T01:50:59.0Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612766,91,117,2022-04-09T01:51:02Z,4390000,,,0,,M. Harrell REBOUND (Off:2 Def:4),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,444.0,6.0,4.0,2.0,,,,,,,
447,PT09M51.00S,2022-04-09T01:50:57.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626149,5.590000152587891,50.0,1610612766,91,119,2022-04-09T01:50:57Z,4400000,0.0,0.0,1,left,M. Harrell putback DUNK (14 PTS),[1626149],1610612766.0,CHA,putback,,,Harrell,M. Harrell,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,,
448,PT09M46.00S,2022-04-09T01:51:02.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,73.01248357424441,18.38235294117647,1610612741,94,119,2022-04-09T01:53:39Z,4410000,-158.0,201.0,1,right,C. White 25' 3PT pullup (19 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,25.59,Made,19.0,,,,,,,,,,,,,,,,,,
449,PT09M24.00S,2022-04-09T01:51:28.2Z,4,REGULAR,foul,offensive,[],1630163,,,1610612766,94,119,2022-04-09T01:51:39Z,4420000,,,0,,L. Ball charge offensive FOUL (5 PF),"[1630163, 1629632]",1610612766.0,CHA,charge,,,Ball,L. Ball,,,,,,,,,,,,,,200834.0,,,,,5.0,0.0,White,1629632.0,,,
451,PT09M24.00S,2022-04-09T01:51:28.2Z,4,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,94,119,2022-04-09T01:51:28Z,4440000,,,0,,L. Ball offensive foul TURNOVER (4 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,4.0,,,200834.0,,,,,,,,,,,
452,PT09M24.00S,2022-04-09T01:51:46.1Z,4,REGULAR,substitution,out,[],1630163,,,1610612741,94,119,2022-04-09T01:51:50Z,4450000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT09M24.00S,2022-04-09T01:51:46.1Z,4,REGULAR,substitution,in,[],1626179,,,1610612741,94,119,2022-04-09T01:51:50Z,4460000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT09M05.00S,2022-04-09T01:52:16.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,93.11760840998686,51.225490196078425,1610612741,96,119,2022-04-09T01:55:05Z,4470000,6.0,12.0,1,right,A. Dosunmu driving Layup (8 PTS) (C. White 4 AST),"[1630245, 1629632]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,1.36,Made,8.0,C. White,1629632.0,4.0,,,,,,,,,,,,,,,
456,PT09M05.00S,2022-04-09T01:52:22.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,96,119,2022-04-09T01:52:22Z,4490000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
