actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
455,PT01M41.00S,2022-02-12T02:41:52.8Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,86,89,2022-02-12T02:41:54Z,4480000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,453.0,3.0,2.0,1.0,,,,,
456,PT01M38.00S,2022-02-12T02:41:56.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629162,6.783837056504599,50.49019607843137,1610612750,86,91,2022-02-12T02:50:28Z,4490000,-2.0,11.0,1,left,J. McLaughlin running Layup (4 PTS),[1629162],1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,1.16,Made,4.0,,,,,,,,,,,,,,,,,,
457,PT01M21.00S,2022-02-12T02:42:12.8Z,3,REGULAR,3pt,Jump Shot,[],202696,70.25295663600527,22.058823529411764,1610612741,86,91,2022-02-12T02:42:20Z,4500000,-140.0,227.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
458,PT01M18.00S,2022-02-12T02:42:15.9Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,86,91,2022-02-12T02:42:15Z,4510000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,457.0,1.0,1.0,0.0,,,,,
459,PT01M11.00S,2022-02-12T02:42:23.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,20.05584756898817,91.91176470588235,1610612750,86,91,2022-02-12T02:42:33Z,4520000,-210.0,136.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
460,PT01M04.00S,2022-02-12T02:42:30.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,86,91,2022-02-12T02:42:33Z,4530000,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,459.0,8.0,8.0,0.0,,,,,
461,PT00M52.50S,2022-02-12T02:42:42.4Z,3,REGULAR,3pt,Jump Shot,[],1629632,69.07030223390277,27.450980392156865,1610612741,89,91,2022-02-12T02:42:48Z,4540000,-113.0,238.0,1,right,C. White 26' 3PT  (7 PTS) (N. Vucevic 6 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,26.35,Made,7.0,N. Vucevic,202696.0,6.0,,,,,,,,,,,,,,,
463,PT00M34.20S,2022-02-12T02:43:30.1Z,3,REGULAR,substitution,out,[],202696,,,1610612750,89,91,2022-02-12T02:43:40Z,4560000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M34.20S,2022-02-12T02:43:30.1Z,3,REGULAR,substitution,out,[],1629750,,,1610612750,89,91,2022-02-12T02:43:40Z,4570000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M34.20S,2022-02-12T02:43:30.1Z,3,REGULAR,substitution,in,[],203897,,,1610612750,89,91,2022-02-12T02:43:40Z,4580000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M34.20S,2022-02-12T02:43:30.1Z,3,REGULAR,substitution,in,[],1628396,,,1610612750,89,91,2022-02-12T02:43:40Z,4590000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M34.20S,2022-02-12T02:43:42.5Z,3,REGULAR,jumpball,recovered,[],201942,,,1610612750,89,91,2022-02-12T02:51:57Z,4600000,,,0,,Jump Ball A. Dosunmu vs. A. Edwards: Tip to D. DeRozan,"[201942, 1630245, 1630162]",1610612741.0,CHI,heldball,D. DeRozan,201942.0,DeRozan,D. DeRozan,Dosunmu,1630245.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,
470,PT00M23.50S,2022-02-12T02:43:42.5Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,89,91,2022-02-12T02:43:42Z,4630000,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1630245]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,3.0,,,,,Dosunmu,1630245.0,,,
471,PT00M23.50S,2022-02-12T02:43:42.5Z,3,REGULAR,steal,,[],1630245,,,1610612741,89,91,2022-02-12T02:43:42Z,4640000,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M11.20S,2022-02-12T02:43:54.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,95.6143232588699,97.05882352941177,1610612741,92,91,2022-02-12T02:44:10Z,4650000,235.0,-11.0,1,right,C. White 3PT  (10 PTS) (Z. LaVine 4 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,23.56,Made,10.0,Z. LaVine,203897.0,4.0,,,,,,,,,,,,,,,
474,PT00M04.20S,2022-02-12T02:44:10.6Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,92,91,2022-02-12T02:44:14Z,4670000,,,0,,A. Edwards lost ball TURNOVER (4 TO),"[1630162, 1629632]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,4.0,,,,,White,1629632.0,,,
475,PT00M04.20S,2022-02-12T02:44:10.6Z,3,REGULAR,steal,,[],1629632,,,1610612741,92,91,2022-02-12T02:44:12Z,4680000,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M01.20S,2022-02-12T02:44:13.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,73.66951379763469,83.57843137254902,1610612741,92,91,2022-02-12T02:44:21Z,4690000,168.0,195.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
477,PT00M01.20S,2022-02-12T02:44:13.7Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,92,91,2022-02-12T02:44:21Z,4700000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,476.0,2.0,2.0,0.0,,,,,
478,PT00M00.00S,2022-02-12T02:44:20.1Z,3,REGULAR,period,end,[],0,,,1610612750,92,91,2022-02-12T02:44:20Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-02-12T02:46:27.9Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,92,91,2022-02-12T02:46:45Z,4720000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-02-12T02:46:27.9Z,4,REGULAR,substitution,out,['startperiod'],1626157,,,1610612750,92,91,2022-02-12T02:46:45Z,4730000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-02-12T02:46:27.9Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,92,91,2022-02-12T02:46:45Z,4740000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-02-12T02:46:27.9Z,4,REGULAR,substitution,in,['startperiod'],1627752,,,1610612750,92,91,2022-02-12T02:46:45Z,4750000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-02-12T02:46:57.1Z,4,REGULAR,period,start,[],0,,,1610612741,92,91,2022-02-12T02:46:57Z,4760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M47.00S,2022-02-12T02:47:12.6Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612741,92,91,2022-02-12T02:47:21Z,4770000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630183, 201942]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,200833.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,
486,PT11M47.00S,2022-02-12T02:47:37.6Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,93,91,2022-02-12T02:47:37Z,4790000,,,0,,D. DeRozan Free Throw 1 of 2 (20 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
487,PT11M47.00S,2022-02-12T02:47:52.6Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,94,91,2022-02-12T02:47:52Z,4800000,,,0,,D. DeRozan Free Throw 2 of 2 (21 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
488,PT11M35.00S,2022-02-12T02:48:05.1Z,4,REGULAR,3pt,Jump Shot,[],1627736,25.57490144546649,83.57843137254902,1610612750,94,91,2022-02-12T02:48:11Z,4810000,-168.0,188.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
489,PT11M32.00S,2022-02-12T02:48:08.1Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,94,91,2022-02-12T02:48:11Z,4820000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,488.0,4.0,4.0,0.0,,,,,
490,PT11M26.00S,2022-02-12T02:48:14.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201942,82.7365308804205,37.00980392156863,1610612741,94,91,2022-02-12T02:48:22Z,4830000,-65.0,110.0,1,right,MISS D. DeRozan 12' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,12.76,Missed,,,,,,,,,,,,,,,,,,,
491,PT11M22.00S,2022-02-12T02:48:18.2Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,94,91,2022-02-12T02:48:22Z,4840000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,490.0,4.0,3.0,1.0,,,,,
492,PT11M15.00S,2022-02-12T02:48:24.4Z,4,REGULAR,3pt,Jump Shot,[],1629675,33.065045992115635,50.0,1610612750,94,94,2022-02-12T02:48:30Z,4850000,0.0,258.0,1,left,N. Reid 25' 3PT  (3 PTS) (J. McLaughlin 3 AST),"[1629675, 1629162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.83,Made,3.0,J. McLaughlin,1629162.0,3.0,,,,,,,,,,,,,,,
494,PT10M51.00S,2022-02-12T02:48:48.7Z,4,REGULAR,3pt,Jump Shot,[],203897,69.99014454664915,26.47058823529412,1610612741,94,94,2022-02-12T02:48:58Z,4870000,-118.0,230.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
495,PT10M49.00S,2022-02-12T02:48:50.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,94,94,2022-02-12T02:48:58Z,4880000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,494.0,2.0,2.0,0.0,,,,,
496,PT10M38.00S,2022-02-12T02:49:01.6Z,4,REGULAR,3pt,Jump Shot,[],1627736,25.706307490144546,83.57843137254902,1610612750,94,97,2022-02-12T02:49:06Z,4890000,-168.0,189.0,1,left,M. Beasley 25' 3PT  (11 PTS) (J. McDaniels 1 AST),"[1627736, 1630183]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.29,Made,11.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,,
498,PT10M21.00S,2022-02-12T02:49:18.6Z,4,REGULAR,3pt,Jump Shot,[],1629632,94.95729303547962,95.34313725490196,1610612741,97,97,2022-02-12T02:49:24Z,4910000,227.0,-5.0,1,right,C. White 3PT  (13 PTS) (D. DeRozan 6 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,22.68,Made,13.0,D. DeRozan,201942.0,6.0,,,,,,,,,,,,,,,
500,PT10M10.00S,2022-02-12T02:49:29.1Z,4,REGULAR,3pt,Jump Shot,[],1627752,24.392247043363994,86.51960784313727,1610612750,97,100,2022-02-12T02:49:35Z,4930000,-183.0,177.0,1,left,T. Prince 25' 3PT  (3 PTS) (J. McLaughlin 4 AST),"[1627752, 1629162]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,25.42,Made,3.0,J. McLaughlin,1629162.0,4.0,,,,,,,,,,,,,,,
502,PT09M54.00S,2022-02-12T02:49:45.9Z,4,REGULAR,2pt,Jump Shot,[],201942,76.42904073587385,46.81372549019608,1610612741,99,100,2022-02-12T02:49:50Z,4950000,-16.0,169.0,1,right,D. DeRozan 16' turnaround fadeaway Jump Shot (23 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,16.98,Made,23.0,,,,,,,,,,,,,,,,,,
503,PT09M39.00S,2022-02-12T02:50:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629675,30.962549277266753,38.23529411764706,1610612750,99,100,2022-02-12T02:50:07Z,4960000,59.0,239.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
504,PT09M34.00S,2022-02-12T02:50:05.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,99,100,2022-02-12T02:50:07Z,4970000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,503.0,4.0,4.0,0.0,,,,,
505,PT09M24.00S,2022-02-12T02:50:15.7Z,4,REGULAR,3pt,Jump Shot,[],201942,71.69842312746385,77.94117647058823,1610612741,99,100,2022-02-12T02:50:20Z,4980000,140.0,214.0,1,right,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
506,PT09M22.00S,2022-02-12T02:50:17.6Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612741,99,100,2022-02-12T02:50:17Z,4990000,,,0,,T. Bradley REBOUND (Off:2 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,505.0,3.0,1.0,2.0,,,,,
507,PT09M20.00S,2022-02-12T02:50:20.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,71.43561103810775,22.794117647058822,1610612741,102,100,2022-02-12T02:50:26Z,5000000,-136.0,216.0,1,right,C. White 25' 3PT  (16 PTS) (T. Bradley 1 AST),"[1629632, 1628396]",1610612741.0,CHI,,,,White,C. White,,,,,25.52,Made,16.0,T. Bradley,1628396.0,1.0,,,,,,,,,,,,,,,
510,PT09M06.00S,2022-02-12T02:50:35.7Z,4,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,102,100,2022-02-12T02:50:47Z,5030000,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,,,,,,,200833.0,,,,,1.0,,,,,,,,,
511,PT08M51.00S,2022-02-12T02:51:01.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,76.16622864651774,36.51960784313725,1610612741,104,100,2022-02-12T02:58:09Z,5040000,-67.0,172.0,1,right,D. DeRozan 18' pullup Jump Shot (25 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.43,Made,25.0,,,,,,,,,,,,,,,,,,
512,PT08M37.00S,2022-02-12T02:51:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,6.389618922470433,52.20588235294118,1610612750,104,100,2022-02-12T02:51:20Z,5050000,-11.0,8.0,1,left,MISS T. Prince driving Layup,[1627752],1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,,
513,PT08M35.00S,2022-02-12T02:51:17.1Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,104,100,2022-02-12T02:51:20Z,5060000,,,0,,T. Bradley REBOUND (Off:2 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,512.0,4.0,2.0,2.0,,,,,
514,PT08M32.00S,2022-02-12T02:51:21.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203897,92.9862023653088,49.50980392156863,1610612741,106,100,2022-02-12T02:59:50Z,5070000,-2.0,13.0,1,right,Z. LaVine running alley-oop DUNK (12 PTS) (A. Dosunmu 9 AST),"[203897, 1630245]",1610612741.0,CHI,running alley-oop,,,LaVine,Z. LaVine,,,,,1.36,Made,12.0,A. Dosunmu,1630245.0,9.0,,,,,,,,,,,,,,,
516,PT08M32.00S,2022-02-12T02:51:27.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,106,100,2022-02-12T02:51:27Z,5090000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M32.00S,2022-02-12T02:54:04.4Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,106,100,2022-02-12T02:54:10Z,5100000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M32.00S,2022-02-12T02:54:04.4Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,106,100,2022-02-12T02:54:10Z,5110000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M16.00S,2022-02-12T02:54:35.9Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612750,106,100,2022-02-12T02:54:59Z,5120000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Russell 2 FT),"[1630245, 1626156]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,200833.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,
521,PT08M16.00S,2022-02-12T02:55:00.6Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,106,101,2022-02-12T02:55:00Z,5140000,,,0,,D. Russell Free Throw 1 of 2 (12 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
522,PT08M16.00S,2022-02-12T02:55:12.8Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,106,102,2022-02-12T02:55:12Z,5150000,,,0,,D. Russell Free Throw 2 of 2 (13 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
523,PT07M58.00S,2022-02-12T02:55:32.8Z,4,REGULAR,2pt,Jump Shot,[],201942,76.42904073587385,49.50980392156863,1610612741,108,102,2022-02-12T02:55:43Z,5160000,-2.0,169.0,1,right,D. DeRozan 16' fadeaway Jump Shot (27 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,16.91,Made,27.0,,,,,,,,,,,,,,,,,,
524,PT07M45.00S,2022-02-12T02:55:44.6Z,4,REGULAR,2pt,Jump Shot,[],1627736,21.50131406044678,33.57843137254902,1610612750,108,102,2022-02-12T03:02:54Z,5170000,82.0,150.0,1,left,MISS M. Beasley 17' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,17.06,Missed,,,,,,,,,,,,,,,,,,,
526,PT07M42.00S,2022-02-12T02:55:47.6Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,108,102,2022-02-12T02:55:50Z,5190000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,524.0,5.0,5.0,0.0,,,,,
527,PT07M34.00S,2022-02-12T02:55:55.9Z,4,REGULAR,2pt,Jump Shot,[],201942,78.53153745072274,31.127450980392158,1610612741,110,102,2022-02-12T02:56:01Z,5200000,-94.0,149.0,1,right,D. DeRozan 17' pullup Jump Shot (29 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.66,Made,29.0,,,,,,,,,,,,,,,,,,
528,PT07M25.00S,2022-02-12T02:56:05.4Z,4,REGULAR,turnover,bad pass,[],1626156,,,1610612750,110,102,2022-02-12T02:56:10Z,5210000,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 1630245]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,3.0,,,,,Dosunmu,1630245.0,,,
529,PT07M25.00S,2022-02-12T02:56:05.4Z,4,REGULAR,steal,,[],1630245,,,1610612741,110,102,2022-02-12T02:56:07Z,5220000,,,0,,A. Dosunmu STEAL (3 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M22.00S,2022-02-12T02:56:08.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,93.77463863337714,50.0,1610612741,112,102,2022-02-12T02:56:25Z,5230000,0.0,6.0,1,right,A. Dosunmu running DUNK (12 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,0.6,Made,12.0,,,,,,,,,,,,,,,,,,
531,PT07M22.00S,2022-02-12T02:56:14.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,112,102,2022-02-12T02:56:14Z,5240000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,out,[],201942,,,1610612750,112,102,2022-02-12T02:58:59Z,5250000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,out,[],1628396,,,1610612750,112,102,2022-02-12T02:58:59Z,5260000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,112,102,2022-02-12T02:58:59Z,5270000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,112,102,2022-02-12T02:58:59Z,5280000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,112,102,2022-02-12T02:58:59Z,5290000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,112,102,2022-02-12T02:58:59Z,5300000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,in,[],202696,,,1610612750,112,102,2022-02-12T02:58:59Z,5310000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,in,[],1629750,,,1610612750,112,102,2022-02-12T02:58:59Z,5320000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,in,[],201976,,,1610612750,112,102,2022-02-12T02:58:59Z,5330000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,112,102,2022-02-12T02:58:59Z,5340000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,112,102,2022-02-12T02:58:59Z,5350000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M22.00S,2022-02-12T02:58:22.6Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,112,102,2022-02-12T02:58:59Z,5360000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M12.00S,2022-02-12T02:59:22.3Z,4,REGULAR,foul,personal,[],202696,,,1610612750,112,102,2022-02-12T02:59:29Z,5370000,,,0,,N. Vucevic personal FOUL (3 PF),"[202696, 1626157]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,200833.0,3.0,0.0,Towns,1626157.0,,,,,,,,,,
