actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
448,PT03M00.00S,2022-02-25T02:41:54.3Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,75,74,2022-02-25T02:42:09Z,4400000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,447.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
449,PT02M38.00S,2022-02-25T02:42:28.8Z,3,REGULAR,2pt,Jump Shot,[],203897,82.07950065703022,26.225490196078432,1610612741,77,74,2022-02-25T02:42:33Z,4410000,-119.0,116.0,1,right,Z. LaVine 16' fadeaway Jump Shot (18 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,16.61,Made,,,,,18.0,,,,,,,,,,,,,,
450,PT02M18.00S,2022-02-25T02:42:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,17.559132720105126,57.84313725490197,1610612737,77,74,2022-02-25T02:44:39Z,4420000,-39.0,113.0,1,left,MISS K. Huerter 11' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,11.92,Missed,,,,,,,,,,,,,,,,,,,
451,PT02M14.00S,2022-02-25T02:42:52.8Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612737,77,74,2022-02-25T02:42:55Z,4430000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,450.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
452,PT02M14.00S,2022-02-25T02:42:53.6Z,3,REGULAR,2pt,Jump Shot,"['2ndchance', 'pointsinthepaint']",1628989,17.21419185282523,56.518075980392155,1610612737,77,76,2022-02-25T02:43:01Z,4440000,-33.0,109.0,1,left,K. Huerter 11' floating Jump Shot (9 PTS),[1628989],1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,11.41,Made,,,,,9.0,,,,,,,,,,,,,,
453,PT02M00.00S,2022-02-25T02:43:09.2Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612741,77,76,2022-02-25T02:43:35Z,4450000,,,0,,K. Huerter shooting personal FOUL (3 PF) (LaVine 2 FT),"[1628989, 203897]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,LaVine,203897.0,,,
455,PT02M00.00S,2022-02-25T02:43:36.0Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,78,76,2022-02-25T02:43:36Z,4470000,,,0,,Z. LaVine Free Throw 1 of 2 (19 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
456,PT02M00.00S,2022-02-25T02:43:38.0Z,3,REGULAR,substitution,out,[],202696,,,1610612741,78,76,2022-02-25T02:43:46Z,4480000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M00.00S,2022-02-25T02:43:38.0Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,78,76,2022-02-25T02:43:46Z,4490000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M00.00S,2022-02-25T02:43:38.0Z,3,REGULAR,substitution,in,[],202684,,,1610612741,78,76,2022-02-25T02:43:46Z,4500000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M00.00S,2022-02-25T02:43:38.0Z,3,REGULAR,substitution,in,[],1628972,,,1610612741,78,76,2022-02-25T02:43:46Z,4510000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M00.00S,2022-02-25T02:43:48.3Z,3,REGULAR,substitution,out,[],1628989,,,1610612741,78,76,2022-02-25T02:43:58Z,4520000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M00.00S,2022-02-25T02:43:48.3Z,3,REGULAR,substitution,in,[],101150,,,1610612741,78,76,2022-02-25T02:43:58Z,4530000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M00.00S,2022-02-25T02:44:12.4Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,79,76,2022-02-25T02:44:12Z,4540000,,,0,,Z. LaVine Free Throw 2 of 2 (20 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
463,PT01M51.00S,2022-02-25T02:44:32.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612737,79,76,2022-02-25T02:44:42Z,4550000,,,0,,C. White personal FOUL (4 PF) (Young 2 FT),"[1629632, 1629027]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,1627534.0,4.0,0.0,Young,1629027.0,,,
465,PT01M51.00S,2022-02-25T02:44:47.9Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,79,77,2022-02-25T02:44:47Z,4570000,,,0,,T. Young Free Throw 1 of 2 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
466,PT01M51.00S,2022-02-25T02:44:47.9Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,79,77,2022-02-25T02:45:13Z,4580000,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
467,PT01M49.00S,2022-02-25T02:44:49.9Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,79,77,2022-02-25T02:45:13Z,4590000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,466.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
468,PT01M32.00S,2022-02-25T02:45:24.0Z,3,REGULAR,2pt,Jump Shot,[],203897,74.85216819973719,48.77450980392157,1610612741,79,77,2022-02-25T02:46:26Z,4600000,-6.0,184.0,1,right,MISS Z. LaVine 18' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,18.4,Missed,,,,,,,,,,,,,,,,,,,
469,PT01M30.00S,2022-02-25T02:45:26.0Z,3,REGULAR,rebound,defensive,[],101150,,,1610612737,79,77,2022-02-25T02:45:29Z,4610000,,,0,,L. Williams REBOUND (Off:0 Def:2),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,468.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
470,PT01M23.00S,2022-02-25T02:45:35.9Z,3,REGULAR,turnover,traveling,[],1629027,,,1610612737,79,77,2022-02-25T02:45:42Z,4620000,,,0,,T. Young traveling TURNOVER (3 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,3.0,,,,,,2004.0,,,,,,,
471,PT01M23.00S,2022-02-25T02:45:38.9Z,3,REGULAR,substitution,out,[],203897,,,1610612741,79,77,2022-02-25T02:45:45Z,4630000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M23.00S,2022-02-25T02:45:38.9Z,3,REGULAR,substitution,in,[],201942,,,1610612741,79,77,2022-02-25T02:45:45Z,4640000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M12.00S,2022-02-25T02:46:05.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,87.59855453350855,47.549019607843135,1610612741,79,77,2022-02-25T02:46:12Z,4650000,-12.0,64.0,1,right,MISS D. DeRozan 6' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,6.53,Missed,,,,,,,,,,,,,,,,,,,
474,PT01M10.00S,2022-02-25T02:46:07.0Z,3,REGULAR,rebound,offensive,[],202684,,,1610612741,79,77,2022-02-25T02:46:07Z,4660000,,,0,,T. Thompson REBOUND (Off:2 Def:3),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,473.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
475,PT01M10.00S,2022-02-25T02:46:16.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612741,79,77,2022-02-25T02:46:22Z,4670000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Thompson 2 FT),"[1630168, 202684]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Thompson,202684.0,,,
477,PT01M10.00S,2022-02-25T02:46:39.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202684,,,1610612741,80,77,2022-02-25T02:46:39Z,4690000,,,0,,T. Thompson Free Throw 1 of 2 (6 PTS),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
478,PT01M10.00S,2022-02-25T02:46:40.7Z,3,REGULAR,substitution,out,[],1629027,,,1610612741,80,77,2022-02-25T02:46:46Z,4700000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M10.00S,2022-02-25T02:46:40.7Z,3,REGULAR,substitution,in,[],203992,,,1610612741,80,77,2022-02-25T02:46:46Z,4710000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M10.00S,2022-02-25T02:46:59.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202684,,,1610612741,81,77,2022-02-25T02:46:59Z,4720000,,,0,,T. Thompson Free Throw 2 of 2 (7 PTS),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
481,PT00M59.70S,2022-02-25T02:47:14.0Z,3,REGULAR,2pt,Jump Shot,[],101150,24.26084099868594,71.81372549019608,1610612737,81,77,2022-02-25T02:47:20Z,4730000,-109.0,176.0,1,left,MISS L. Williams 20' fadeaway Shot,[101150],1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,20.67,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M56.70S,2022-02-25T02:47:17.0Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,81,77,2022-02-25T02:47:20Z,4740000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,481.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
483,PT00M40.40S,2022-02-25T02:47:33.7Z,3,REGULAR,3pt,Jump Shot,[],1627884,95.6143232588699,4.901960784313726,1610612741,81,77,2022-02-25T02:47:40Z,4750000,-225.0,-11.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
484,PT00M39.00S,2022-02-25T02:47:35.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,81,77,2022-02-25T02:47:40Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,483.0,,,,,,,,,,,,,,,,,,
486,PT00M39.00S,2022-02-25T02:47:46.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628995,,,1610612741,81,77,2022-02-25T02:47:57Z,4780000,,,0,,K. Knox II loose ball personal FOUL (1 PF) (Thompson 2 FT),"[1628995, 202684]",1610612737.0,ATL,loose ball,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Thompson,202684.0,,,
488,PT00M39.00S,2022-02-25T02:48:09.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202684,,,1610612741,81,77,2022-02-25T02:48:09Z,4800000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
489,PT00M39.00S,2022-02-25T02:48:09.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,81,77,2022-02-25T02:48:09Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,,,
490,PT00M39.00S,2022-02-25T02:48:27.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202684,,,1610612741,82,77,2022-02-25T02:48:27Z,4820000,,,0,,T. Thompson Free Throw 2 of 2 (8 PTS),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
493,PT00M32.50S,2022-02-25T02:49:01.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612737,82,77,2022-02-25T02:49:10Z,4850000,,,0,,C. White shooting personal FOUL (5 PF) (Wright 2 FT),"[1629632, 1626153]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,1830.0,5.0,0.0,Wright,1626153.0,,,
495,PT00M32.50S,2022-02-25T02:49:11.1Z,3,REGULAR,freethrow,1 of 2,[],1626153,,,1610612737,82,78,2022-02-25T02:49:30Z,4870000,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
496,PT00M32.50S,2022-02-25T02:49:20.6Z,3,REGULAR,substitution,out,[],1629632,,,1610612737,82,78,2022-02-25T02:49:22Z,4880000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M32.50S,2022-02-25T02:49:20.6Z,3,REGULAR,substitution,in,[],1630245,,,1610612737,82,78,2022-02-25T02:49:22Z,4890000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M32.50S,2022-02-25T02:49:33.0Z,3,REGULAR,freethrow,2 of 2,[],1626153,,,1610612737,82,79,2022-02-25T02:49:33Z,4900000,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
499,PT00M12.00S,2022-02-25T02:49:55.6Z,3,REGULAR,3pt,Jump Shot,[],1628972,91.27792378449409,3.1862745098039214,1610612741,82,79,2022-02-25T02:50:15Z,4910000,-234.0,29.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,,
500,PT00M09.80S,2022-02-25T02:49:57.8Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,82,79,2022-02-25T02:49:57Z,4920000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,499.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
501,PT00M01.80S,2022-02-25T02:50:06.5Z,3,REGULAR,3pt,Jump Shot,[],203992,24.52365308804205,82.84313725490196,1610612737,82,82,2022-02-25T02:50:19Z,4930000,-164.0,178.0,1,left,B. Bogdanovic 24' 3PT step back (20 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,24.22,Made,,,,,20.0,,,,,,,,,,,,,,
502,PT00M00.00S,2022-02-25T02:50:15.3Z,3,REGULAR,period,end,[],0,,,1610612741,82,82,2022-02-25T02:50:15Z,4940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-02-25T02:52:56.7Z,4,REGULAR,period,start,[],0,,,1610612741,82,82,2022-02-25T02:52:56Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M43.00S,2022-02-25T02:53:12.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.2910643889619,37.00980392156863,1610612741,84,82,2022-02-25T02:53:18Z,4960000,-65.0,123.0,1,right,D. DeRozan 13' turnaround Jump Shot (27 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,13.95,Made,,,,,27.0,,,,,,,,,,,,,,
505,PT11M29.00S,2022-02-25T02:53:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628995,5.732588699080158,49.754901960784316,1610612737,84,84,2022-02-25T02:53:31Z,4970000,1.0,1.0,1,left,K. Knox II driving finger roll Layup (2 PTS) (O. Okongwu 4 AST),"[1628995, 1630168]",1610612737.0,ATL,driving finger roll,,,Knox II,K. Knox II,,,,,0.18,Made,,,,,2.0,,,,O. Okongwu,1630168.0,4.0,,,,,,,,
507,PT11M26.00S,2022-02-25T02:53:34.5Z,4,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,84,84,2022-02-25T02:53:43Z,4990000,,,0,,A. Dosunmu lost ball out-of-bounds TURNOVER (2 TO),[1630245],1610612741.0,CHI,lost ball,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,2.0,,,,,,1627534.0,,,,,,,
508,PT11M26.00S,2022-02-25T02:53:38.0Z,4,REGULAR,substitution,out,[],1630245,,,1610612737,84,84,2022-02-25T02:53:45Z,5000000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M26.00S,2022-02-25T02:53:38.0Z,4,REGULAR,substitution,in,[],1629632,,,1610612737,84,84,2022-02-25T02:53:45Z,5010000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M08.00S,2022-02-25T02:54:10.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,8.492115637319317,42.64705882352941,1610612737,84,86,2022-02-25T02:54:20Z,5020000,37.0,27.0,1,left,B. Bogdanovic driving floating Jump Shot (22 PTS),[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,4.58,Made,,,,,22.0,,,,,,,,,,,,,,
511,PT10M51.00S,2022-02-25T02:54:27.4Z,4,REGULAR,2pt,Jump Shot,[],201942,74.85216819973719,29.65686274509804,1610612741,86,86,2022-02-25T02:54:32Z,5030000,-102.0,184.0,1,right,D. DeRozan 21' pullup Jump Shot (29 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,21.01,Made,,,,,29.0,,,,,,,,,,,,,,
513,PT10M36.00S,2022-02-25T02:54:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,5.732588699080158,47.05882352941176,1610612737,86,88,2022-02-25T02:54:46Z,5050000,15.0,1.0,1,left,D. Wright driving Layup (4 PTS),[1626153],1610612737.0,ATL,driving,,,Wright,D. Wright,,,,,1.48,Made,,,,,4.0,,,,,,,,,,,,,,
514,PT10M20.00S,2022-02-25T02:55:00.7Z,4,REGULAR,violation,kicked ball,[],1626153,,,1610612741,86,88,2022-02-25T02:55:11Z,5060000,,,0,,D. Wright kicked ball VIOLATION,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
515,PT10M16.00S,2022-02-25T02:55:24.0Z,4,REGULAR,2pt,Jump Shot,[],201942,74.85216819973719,46.07843137254902,1610612741,88,88,2022-02-25T02:55:29Z,5070000,-20.0,184.0,1,right,D. DeRozan 18' pullup Jump Shot (31 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.49,Made,,,,,31.0,,,,,,,,,,,,,,
516,PT10M01.00S,2022-02-25T02:55:38.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,6.783837056504599,51.225490196078425,1610612737,88,88,2022-02-25T02:55:43Z,5080000,-6.0,11.0,1,left,MISS B. Bogdanovic driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,1.28,Missed,,,,,,,,,,,,,,,,,,,
517,PT09M58.00S,2022-02-25T02:55:41.6Z,4,REGULAR,rebound,offensive,[],203992,,,1610612737,88,88,2022-02-25T02:55:41Z,5090000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,516.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
518,PT09M58.00S,2022-02-25T02:55:41.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,5.590000152587891,50.0,1610612737,88,90,2022-02-25T02:55:41Z,5100000,0.0,0.0,1,left,B. Bogdanovic tip Layup (24 PTS),[203992],1610612737.0,ATL,tip,,,Bogdanovic,B. Bogdanovic,,,,,0.0,Made,,,,,24.0,,,,,,,,,,,,,,
519,PT09M46.00S,2022-02-25T02:55:55.8Z,4,REGULAR,foul,personal,['2freethrow'],101150,,,1610612741,88,90,2022-02-25T02:56:21Z,5110000,,,0,,L. Williams shooting personal FOUL (1 PF) (Thompson 2 FT),"[101150, 202684]",1610612737.0,ATL,shooting,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Thompson,202684.0,,,
521,PT09M46.00S,2022-02-25T02:56:22.2Z,4,REGULAR,freethrow,1 of 2,[],202684,,,1610612741,88,90,2022-02-25T02:56:22Z,5130000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
522,PT09M46.00S,2022-02-25T02:56:22.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,88,90,2022-02-25T02:56:22Z,5140000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,,,,
523,PT09M46.00S,2022-02-25T02:56:38.8Z,4,REGULAR,freethrow,2 of 2,[],202684,,,1610612741,89,90,2022-02-25T02:56:38Z,5150000,,,0,,T. Thompson Free Throw 2 of 2 (9 PTS),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
524,PT09M38.00S,2022-02-25T02:56:50.6Z,4,REGULAR,turnover,lost ball,[],203992,,,1610612737,89,90,2022-02-25T02:56:56Z,5160000,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[203992, 202684]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,2.0,Thompson,202684.0,,,,,,,,,,,
525,PT09M38.00S,2022-02-25T02:56:50.6Z,4,REGULAR,steal,,[],202684,,,1610612741,89,90,2022-02-25T02:57:30Z,5170000,,,0,,T. Thompson STEAL (1 STL),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M27.00S,2022-02-25T02:57:01.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202684,92.85479632063075,50.245098039215684,1610612741,91,90,2022-02-25T02:57:07Z,5180000,1.0,15.0,1,right,T. Thompson driving DUNK (11 PTS),[202684],1610612741.0,CHI,driving,,,Thompson,T. Thompson,,,,,1.47,Made,,,,,11.0,,,,,,,,,,,,,,
527,PT09M12.00S,2022-02-25T02:57:23.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,6.1268068331143235,53.18627450980392,1610612737,91,90,2022-02-25T02:57:27Z,5190000,-16.0,5.0,1,left,MISS B. Bogdanovic driving Layup - blocked,"[203992, 1627884]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.67,Missed,,,,,,,,,,,,,,,,,Jones Jr.,1627884.0,
528,PT09M12.00S,2022-02-25T02:57:23.2Z,4,REGULAR,block,,[],1627884,,,1610612737,91,90,2022-02-25T02:57:25Z,5200000,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M09.00S,2022-02-25T02:57:26.2Z,4,REGULAR,rebound,defensive,[],202684,,,1610612741,91,90,2022-02-25T02:57:27Z,5210000,,,0,,T. Thompson REBOUND (Off:2 Def:4),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,527.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
530,PT09M03.00S,2022-02-25T02:57:31.8Z,4,REGULAR,2pt,Jump Shot,[],1629632,77.34888304862024,44.6078431372549,1610612741,93,90,2022-02-25T03:02:37Z,5220000,-27.0,160.0,1,right,C. White 16' pullup Jump Shot (4 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,16.27,Made,,,,,4.0,,,,,,,,,,,,,,
531,PT09M02.00S,2022-02-25T02:57:36.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,93,90,2022-02-25T02:57:36Z,5230000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M02.00S,2022-02-25T02:59:47.2Z,4,REGULAR,substitution,out,[],1628995,,,1610612737,93,90,2022-02-25T03:00:08Z,5240000,,,0,,SUB out: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M02.00S,2022-02-25T02:59:47.2Z,4,REGULAR,substitution,out,[],203992,,,1610612737,93,90,2022-02-25T03:00:08Z,5250000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M02.00S,2022-02-25T02:59:47.2Z,4,REGULAR,substitution,in,[],1628989,,,1610612737,93,90,2022-02-25T03:00:08Z,5260000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
