actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
449,PT04M43.00S,2022-01-12T02:41:52.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,87,61,2022-01-12T02:42:01Z,4450000,,,0,,N. Vucevic REBOUND (Off:3 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,448.0,8.0,5.0,3.0,,,,,,,,,,
450,PT04M31.00S,2022-01-12T02:42:04.1Z,3,REGULAR,2pt,Jump Shot,[],202696,86.02168199737189,20.34313725490196,1610612741,89,61,2022-01-12T02:42:10Z,4460000,-148.0,79.0,1,right,N. Vucevic 16' Jump Shot (16 PTS) (C. White 2 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,16.8,Made,16.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
452,PT04M14.00S,2022-01-12T02:42:20.9Z,3,REGULAR,3pt,Jump Shot,[],1626168,32.802233902759525,38.48039215686275,1610612765,89,61,2022-01-12T02:42:26Z,4480000,58.0,256.0,1,left,MISS T. Lyles 26' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
453,PT04M13.00S,2022-01-12T02:42:21.9Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,89,61,2022-01-12T02:42:26Z,4490000,,,0,,Z. LaVine REBOUND (Off:0 Def:8),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,452.0,8.0,8.0,0.0,,,,,,,,,,
454,PT04M04.00S,2022-01-12T02:42:30.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,92.06636005256242,48.03921568627451,1610612741,91,61,2022-01-12T02:45:33Z,4500000,-10.0,22.0,1,right,N. Vucevic turnaround Hook (18 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,2.42,Made,18.0,Z. LaVine,203897.0,6.0,,,,,,,,,,,,,,
456,PT03M58.00S,2022-01-12T02:42:41.6Z,3,REGULAR,foul,personal,[],1630245,,,1610612765,91,61,2022-01-12T02:42:50Z,4520000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1630595]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,1628172.0,,,,,,,,,,,1.0,0.0,Cunningham,1630595.0,,,,,,
458,PT03M58.00S,2022-01-12T02:42:49.3Z,3,REGULAR,substitution,out,[],1628366,,,1610612765,91,61,2022-01-12T02:42:52Z,4540000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M58.00S,2022-01-12T02:42:49.3Z,3,REGULAR,substitution,in,[],1628972,,,1610612765,91,61,2022-01-12T02:42:52Z,4550000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M53.00S,2022-01-12T02:43:06.9Z,3,REGULAR,3pt,Jump Shot,[],1630180,33.065045992115635,63.725490196078425,1610612765,91,61,2022-01-12T02:43:12Z,4560000,-69.0,258.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,
461,PT03M49.00S,2022-01-12T02:43:10.9Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,91,61,2022-01-12T02:43:12Z,4570000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,460.0,1.0,1.0,0.0,,,,,,,,,,
462,PT03M40.00S,2022-01-12T02:43:20.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,89.30683311432325,48.28431372549019,1610612741,91,61,2022-01-12T02:43:31Z,4580000,-9.0,48.0,1,right,MISS C. White driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,
463,PT03M31.00S,2022-01-12T02:43:29.4Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,91,61,2022-01-12T02:43:31Z,4590000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,462.0,3.0,3.0,0.0,,,,,,,,,,
464,PT03M30.00S,2022-01-12T02:43:29.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628367,6.521024967148489,47.549019607843135,1610612765,91,63,2022-01-12T02:46:35Z,4600000,12.0,9.0,1,left,J. Jackson running Layup (16 PTS) (T. Lyles 1 AST),"[1628367, 1626168]",1610612765.0,DET,running,,,Jackson,J. Jackson,,,,,,1.51,Made,16.0,T. Lyles,1626168.0,1.0,,,,,,,,,,,,,,
466,PT03M13.00S,2022-01-12T02:43:46.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,92.19776609724047,49.01960784313725,1610612741,93,63,2022-01-12T02:43:52Z,4620000,-5.0,21.0,1,right,N. Vucevic driving Hook (20 PTS) (Z. LaVine 7 AST),"[202696, 203897]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,,2.14,Made,20.0,Z. LaVine,203897.0,7.0,,,,,,,,,,,,,,
468,PT02M56.00S,2022-01-12T02:44:03.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,27.283180026281208,18.872549019607842,1610612765,93,63,2022-01-12T02:44:09Z,4640000,156.0,204.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
469,PT02M54.00S,2022-01-12T02:44:05.3Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,93,63,2022-01-12T02:44:09Z,4650000,,,0,,Z. LaVine REBOUND (Off:0 Def:9),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,468.0,9.0,9.0,0.0,,,,,,,,,,
470,PT02M42.00S,2022-01-12T02:44:25.0Z,3,REGULAR,foul,personal,[],1628367,,,1610612741,93,63,2022-01-12T02:44:32Z,4660000,,,0,,J. Jackson personal FOUL (4 PF),"[1628367, 202696]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,1193.0,,,,,,,,,,,4.0,0.0,Vucevic,202696.0,,,,,,
472,PT02M42.00S,2022-01-12T02:44:31.9Z,3,REGULAR,substitution,out,[],1630595,,,1610612741,93,63,2022-01-12T02:44:40Z,4680000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M42.00S,2022-01-12T02:44:31.9Z,3,REGULAR,substitution,out,[],1630180,,,1610612741,93,63,2022-01-12T02:44:40Z,4690000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M42.00S,2022-01-12T02:44:31.9Z,3,REGULAR,substitution,in,[],1630199,,,1610612741,93,63,2022-01-12T02:44:40Z,4700000,,,0,,SUB in: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M42.00S,2022-01-12T02:44:31.9Z,3,REGULAR,substitution,in,[],1630568,,,1610612741,93,63,2022-01-12T02:44:40Z,4710000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M35.00S,2022-01-12T02:44:51.9Z,3,REGULAR,3pt,Jump Shot,[],202696,67.36202365308804,36.27450980392157,1610612741,93,63,2022-01-12T02:45:00Z,4720000,-69.0,254.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
477,PT02M31.00S,2022-01-12T02:44:55.9Z,3,REGULAR,rebound,defensive,[],1630240,,,1610612765,93,63,2022-01-12T02:45:00Z,4730000,,,0,,S. Lee REBOUND (Off:0 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,,,
478,PT02M25.00S,2022-01-12T02:45:02.0Z,3,REGULAR,2pt,Jump Shot,[],1630568,26.49474375821288,53.18627450980392,1610612765,93,63,2022-01-12T02:45:11Z,4740000,-16.0,197.0,1,left,MISS L. Garza 19' Jump Shot,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,19.72,Missed,,,,,,,,,,,,,,,,,,
479,PT02M21.00S,2022-01-12T02:45:06.0Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,93,63,2022-01-12T02:45:11Z,4750000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,478.0,1.0,1.0,0.0,,,,,,,,,,
480,PT02M18.00S,2022-01-12T02:45:09.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629632,93.11760840998686,48.03921568627451,1610612741,95,63,2022-01-12T02:45:16Z,4760000,-10.0,12.0,1,right,C. White running Layup (11 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,,1.56,Made,11.0,,,,,,,,,,,,,,,,,
481,PT02M05.00S,2022-01-12T02:45:23.1Z,3,REGULAR,turnover,bad pass,[],1628367,,,1610612765,95,63,2022-01-12T02:45:27Z,4770000,,,0,,J. Jackson bad pass TURNOVER (3 TO),"[1628367, 1628972]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,3.0,Brown Jr.,1628972.0,,,
482,PT02M05.00S,2022-01-12T02:45:23.1Z,3,REGULAR,steal,,[],1628972,,,1610612741,95,63,2022-01-12T02:45:25Z,4780000,,,0,,T. Brown Jr. STEAL (4 STL),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M47.00S,2022-01-12T02:45:40.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,85.89027595269383,55.14705882352941,1610612741,97,63,2022-01-12T02:45:45Z,4790000,26.0,80.0,1,right,N. Vucevic 8' turnaround Hook (22 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,8.41,Made,22.0,,,,,,,,,,,,,,,,,
484,PT01M34.00S,2022-01-12T02:45:57.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612765,97,63,2022-01-12T02:46:22Z,4800000,,,0,,C. White shooting personal FOUL (2 PF) (Lee 2 FT),"[1629632, 1630240]",1610612741.0,CHI,shooting,,,White,C. White,,,,,1628172.0,,,,,,,,,,,2.0,0.0,Lee,1630240.0,,,,,,
486,PT01M34.00S,2022-01-12T02:46:46.6Z,3,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,97,64,2022-01-12T02:47:11Z,4820000,,,0,,S. Lee Free Throw 1 of 2 (5 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
487,PT01M34.00S,2022-01-12T02:46:47.3Z,3,REGULAR,substitution,out,[],203897,,,1610612765,97,64,2022-01-12T02:46:57Z,4830000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M34.00S,2022-01-12T02:46:47.3Z,3,REGULAR,substitution,out,[],202696,,,1610612765,97,64,2022-01-12T02:46:57Z,4840000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M34.00S,2022-01-12T02:46:47.3Z,3,REGULAR,substitution,in,[],201942,,,1610612765,97,64,2022-01-12T02:46:57Z,4850000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M34.00S,2022-01-12T02:46:47.3Z,3,REGULAR,substitution,in,[],1628396,,,1610612765,97,64,2022-01-12T02:46:57Z,4860000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M34.00S,2022-01-12T02:46:46.6Z,3,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,97,64,2022-01-12T02:47:11Z,4870000,,,0,,MISS S. Lee Free Throw 2 of 2,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,Missed,,,,,,,,,,,,,,,,,,
492,PT01M31.00S,2022-01-12T02:46:49.6Z,3,REGULAR,rebound,defensive,[],1628396,,,1610612741,97,64,2022-01-12T02:47:11Z,4880000,,,0,,T. Bradley REBOUND (Off:2 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,491.0,3.0,1.0,2.0,,,,,,,,,,
493,PT01M13.00S,2022-01-12T02:47:25.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.9993429697766,39.705882352941174,1610612741,97,64,2022-01-12T02:52:32Z,4890000,-51.0,107.0,1,right,MISS D. DeRozan 11' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,,11.9,Missed,,,,,,,,,,,,,,,,,,
494,PT01M13.00S,2022-01-12T02:47:25.4Z,3,REGULAR,rebound,offensive,[],1628396,,,1610612741,97,64,2022-01-12T02:47:42Z,4900000,,,0,,T. Bradley REBOUND (Off:3 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,493.0,4.0,1.0,3.0,,,,,,,,,,
495,PT01M13.00S,2022-01-12T02:47:32.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628396,94.40999984741211,50.0,1610612741,97,64,2022-01-12T02:48:41Z,4910000,0.0,0.0,1,right,MISS T. Bradley putback Layup - blocked,"[1628396, 1630568]",1610612741.0,CHI,putback,,,Bradley,T. Bradley,,,,,,0.0,Missed,,,,,,,,,,,,,,,,Garza,1630568.0,
496,PT01M13.00S,2022-01-12T02:47:32.8Z,3,REGULAR,block,,[],1630568,,,1610612741,97,64,2022-01-12T02:48:41Z,4920000,,,0,,L. Garza BLOCK (1 BLK),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M13.00S,2022-01-12T02:47:32.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,97,64,2022-01-12T02:48:41Z,4930000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,
498,PT01M13.00S,2022-01-12T02:47:37.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,97,64,2022-01-12T02:47:37Z,4940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M00.00S,2022-01-12T02:47:52.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630240,13.61695137976347,50.245098039215684,1610612765,97,64,2022-01-12T02:47:59Z,4950000,-1.0,75.0,1,left,MISS S. Lee 7' driving floating Shot,[1630240],1610612765.0,DET,driving floating,,,Lee,S. Lee,,,,,,7.55,Missed,,,,,,,,,,,,,,,,,,
500,PT00M58.20S,2022-01-12T02:47:55.5Z,3,REGULAR,rebound,offensive,[],1630240,,,1610612765,97,64,2022-01-12T02:47:55Z,4960000,,,0,,S. Lee REBOUND (Off:1 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,499.0,3.0,2.0,1.0,,,,,,,,,,
501,PT00M58.20S,2022-01-12T02:47:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630240,5.590000152587891,50.0,1610612765,97,64,2022-01-12T02:47:55Z,4970000,0.0,0.0,1,left,MISS S. Lee tip Layup,[1630240],1610612765.0,DET,tip,,,Lee,S. Lee,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
502,PT00M57.60S,2022-01-12T02:47:56.2Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,97,64,2022-01-12T02:47:56Z,4980000,,,0,,D. DeRozan REBOUND (Off:1 Def:10),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,501.0,11.0,10.0,1.0,,,,,,,,,,
503,PT00M46.60S,2022-01-12T02:48:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.30026281208936,54.41176470588235,1610612741,97,64,2022-01-12T02:48:18Z,4990000,22.0,1.0,1,right,MISS D. DeRozan driving Layup - blocked,"[201942, 1630568]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,2.21,Missed,,,,,,,,,,,,,,,,Garza,1630568.0,
504,PT00M46.60S,2022-01-12T02:48:08.7Z,3,REGULAR,block,,[],1630568,,,1610612741,97,64,2022-01-12T02:48:12Z,5000000,,,0,,L. Garza BLOCK (2 BLK),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M46.60S,2022-01-12T02:48:08.7Z,3,REGULAR,rebound,offensive,[],201942,,,1610612741,97,64,2022-01-12T02:48:18Z,5010000,,,0,,D. DeRozan REBOUND (Off:2 Def:10),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,503.0,12.0,10.0,2.0,,,,,,,,,,
506,PT00M46.60S,2022-01-12T02:48:15.9Z,3,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,97,64,2022-01-12T02:48:51Z,5020000,,,0,,D. DeRozan step out-of-bounds TURNOVER (3 TO),[201942],1610612741.0,CHI,step,,,DeRozan,D. DeRozan,,,,,1628172.0,,,,,,,,,,,,,,,3.0,,,,,
507,PT00M33.00S,2022-01-12T02:48:44.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,6.783837056504599,52.94117647058824,1610612765,97,66,2022-01-12T02:48:54Z,5030000,-15.0,11.0,1,left,T. Lyles driving Layup (6 PTS),[1626168],1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,,1.85,Made,6.0,,,,,,,,,,,,,,,,,
508,PT00M09.50S,2022-01-12T02:49:09.2Z,3,REGULAR,3pt,Jump Shot,[],1630245,94.43166885676742,4.901960784313726,1610612741,97,66,2022-01-12T02:49:14Z,5040000,-225.0,0.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
509,PT00M06.60S,2022-01-12T02:49:12.1Z,3,REGULAR,rebound,offensive,[],1628972,,,1610612741,97,66,2022-01-12T02:49:14Z,5050000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,508.0,2.0,1.0,1.0,,,,,,,,,,
510,PT00M04.80S,2022-01-12T02:49:16.7Z,3,REGULAR,foul,offensive,['inpenalty'],1629632,,,1610612741,97,66,2022-01-12T02:49:29Z,5060000,,,0,,C. White charge offensive FOUL (3 PF),"[1629632, 1626168]",1610612741.0,CHI,charge,,,White,C. White,,,,,1628172.0,,,,,,,,,,,3.0,0.0,Lyles,1626168.0,,,,,,
512,PT00M04.80S,2022-01-12T02:49:16.7Z,3,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,97,66,2022-01-12T02:49:16Z,5080000,,,0,,C. White offensive foul TURNOVER (1 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,1628172.0,,,,,,,,,,,,,,,1.0,,,,,
513,PT00M00.00S,2022-01-12T02:50:00.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630568,31.61957950065703,62.254901960784316,1610612765,97,66,2022-01-12T02:55:33Z,5090000,-61.0,245.0,1,left,MISS L. Garza 25' 3PT,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
514,PT00M00.00S,2022-01-12T02:50:00.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,97,66,2022-01-12T02:50:09Z,5100000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,513.0,,,,,,,,,,,,,
515,PT00M00.00S,2022-01-12T02:50:05.5Z,3,REGULAR,period,end,[],0,,,1610612765,97,66,2022-01-12T02:50:05Z,5110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-01-12T02:52:12.5Z,4,REGULAR,substitution,out,['startperiod'],1626168,,,1610612765,97,66,2022-01-12T02:52:43Z,5120000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-01-12T02:52:12.5Z,4,REGULAR,substitution,out,['startperiod'],1630240,,,1610612765,97,66,2022-01-12T02:52:43Z,5130000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-01-12T02:52:12.5Z,4,REGULAR,substitution,in,['startperiod'],1630165,,,1610612765,97,66,2022-01-12T02:52:43Z,5140000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-01-12T02:52:12.5Z,4,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,97,66,2022-01-12T02:52:43Z,5150000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-01-12T02:52:39.7Z,4,REGULAR,period,start,[],0,,,1610612741,97,66,2022-01-12T02:52:43Z,5160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M43.00S,2022-01-12T02:52:56.2Z,4,REGULAR,3pt,Jump Shot,[],1628972,91.01511169513797,95.83333333333334,1610612741,100,66,2022-01-12T02:53:03Z,5170000,229.0,32.0,1,right,T. Brown Jr. 3PT  (7 PTS) (C. White 3 AST),"[1628972, 1629632]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,23.14,Made,7.0,C. White,1629632.0,3.0,,,,,,,,,,,,,,
523,PT11M26.00S,2022-01-12T02:53:12.7Z,4,REGULAR,3pt,Jump Shot,[],1628367,10.33180026281209,4.411764705882353,1610612765,100,66,2022-01-12T02:53:19Z,5190000,228.0,45.0,1,left,MISS J. Jackson 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,
524,PT11M23.00S,2022-01-12T02:53:15.7Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,100,66,2022-01-12T02:53:19Z,5200000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,523.0,3.0,2.0,1.0,,,,,,,,,,
525,PT11M20.00S,2022-01-12T02:53:19.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,93.64323258869908,47.549019607843135,1610612741,102,66,2022-01-12T02:56:26Z,5210000,-12.0,7.0,1,right,D. DeRozan running Layup (20 PTS) (T. Brown Jr. 2 AST),"[201942, 1628972]",1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,,1.43,Made,20.0,T. Brown Jr.,1628972.0,2.0,,,,,,,,,,,,,,
527,PT11M14.00S,2022-01-12T02:53:30.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630199,6.521024967148489,53.92156862745098,1610612765,102,66,2022-01-12T03:01:51Z,5230000,-20.0,9.0,1,left,MISS C. Stanley driving floating Shot,[1630199],1610612765.0,DET,driving floating,,,Stanley,C. Stanley,,,,,,2.15,Missed,,,,,,,,,,,,,,,,,,
529,PT11M12.00S,2022-01-12T02:53:32.2Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,102,66,2022-01-12T03:01:51Z,5250000,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,527.0,1.0,0.0,1.0,,,,,,,,,,
530,PT11M12.00S,2022-01-12T02:53:34.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,6.915243101182654,48.529411764705884,1610612765,102,66,2022-01-12T03:04:35Z,5260000,7.0,13.0,1,left,MISS L. Garza putback Layup - blocked,"[1630568, 1628396]",1610612765.0,DET,putback,,,Garza,L. Garza,,,,,,1.45,Missed,,,,,,,,,,,,,,,,Bradley,1628396.0,
531,PT11M12.00S,2022-01-12T02:53:34.9Z,4,REGULAR,block,,[],1628396,,,1610612765,102,66,2022-01-12T02:53:37Z,5270000,,,0,,T. Bradley BLOCK (1 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M10.00S,2022-01-12T02:53:36.9Z,4,REGULAR,rebound,offensive,[],1630199,,,1610612765,102,66,2022-01-12T03:02:53Z,5280000,,,0,,C. Stanley REBOUND (Off:1 Def:0),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,530.0,1.0,0.0,1.0,,,,,,,,,,
533,PT11M09.00S,2022-01-12T02:53:41.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630199,5.590000152587891,50.0,1610612765,102,66,2022-01-12T03:03:35Z,5290000,0.0,0.0,1,left,MISS C. Stanley putback Layup,[1630199],1610612765.0,DET,putback,,,Stanley,C. Stanley,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
534,PT11M08.00S,2022-01-12T02:53:42.6Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,102,66,2022-01-12T03:03:35Z,5300000,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,533.0,2.0,0.0,2.0,,,,,,,,,,
535,PT11M08.00S,2022-01-12T02:53:43.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630568,5.590000152587891,50.0,1610612765,102,68,2022-01-12T03:03:44Z,5310000,0.0,0.0,1,left,L. Garza putback Layup (2 PTS),[1630568],1610612765.0,DET,putback,,,Garza,L. Garza,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
