actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
452,PT03M41.00S,2022-01-08T02:40:23.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,90,87,2022-01-08T02:40:25Z,4430000,,,0,,N. Vucevic REBOUND (Off:4 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,451.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
453,PT03M24.00S,2022-01-08T02:40:39.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,94.30026281208936,49.754901960784316,1610612741,92,87,2022-01-08T02:40:43Z,4440000,-1.0,1.0,1,right,Z. LaVine driving DUNK (18 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.16,Made,,,,,,,,,,18.0,,,,,,,,,
454,PT02M55.00S,2022-01-08T02:41:11.7Z,3,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,92,87,2022-01-08T02:41:20Z,4450000,,,0,,B. Beal bad pass out-of-bounds TURNOVER (5 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,,,,,,,202007.0,,,,,,5.0,,,,,,,,
455,PT02M55.00S,2022-01-08T02:41:15.4Z,3,REGULAR,substitution,out,[],1629655,,,1610612741,92,87,2022-01-08T02:41:19Z,4460000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M55.00S,2022-01-08T02:41:15.4Z,3,REGULAR,substitution,in,[],1628398,,,1610612741,92,87,2022-01-08T02:41:19Z,4470000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M43.00S,2022-01-08T02:41:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,90.62089356110381,49.754901960784316,1610612741,92,87,2022-01-08T02:41:43Z,4480000,-1.0,36.0,1,right,MISS N. Vucevic driving Layup - blocked,"[202696, 1630557]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,3.57,Missed,,,,,,,,,,,,,,,,,Kispert,1630557.0,
458,PT02M43.00S,2022-01-08T02:41:38.5Z,3,REGULAR,block,,[],1630557,,,1610612741,92,87,2022-01-08T02:41:41Z,4490000,,,0,,C. Kispert BLOCK (2 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M39.00S,2022-01-08T02:41:42.5Z,3,REGULAR,rebound,defensive,[],203526,,,1610612764,92,87,2022-01-08T02:41:43Z,4500000,,,0,,R. Neto REBOUND (Off:1 Def:2),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,457.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
460,PT02M37.00S,2022-01-08T02:41:44.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630166,5.995400788436268,51.470588235294116,1610612764,92,89,2022-01-08T02:42:08Z,4510000,-7.0,4.0,1,left,D. Avdija running finger roll Layup (5 PTS) (R. Neto 4 AST),"[1630166, 203526]",1610612764.0,WAS,running finger roll,,,Avdija,D. Avdija,,,,,0.84,Made,,,,,,,,,,5.0,,R. Neto,203526.0,4.0,,,,,
462,PT02M14.00S,2022-01-08T02:42:06.9Z,3,REGULAR,2pt,Jump Shot,[],203897,75.3777923784494,35.294117647058826,1610612741,94,89,2022-01-08T02:42:13Z,4530000,-74.0,179.0,1,right,Z. LaVine 19' turnaround fadeaway Jump Shot (20 PTS),[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,19.34,Made,,,,,,,,,,20.0,,,,,,,,,
463,PT01M50.00S,2022-01-08T02:42:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.915243101182654,50.245098039215684,1610612764,94,89,2022-01-08T02:42:35Z,4540000,-1.0,13.0,1,left,MISS C. Kispert driving Layup,[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,1.26,Missed,,,,,,,,,,,,,,,,,,,
464,PT01M48.00S,2022-01-08T02:42:32.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,94,89,2022-01-08T02:42:35Z,4550000,,,0,,N. Vucevic REBOUND (Off:4 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,463.0,13.0,9.0,4.0,,,,,,,,,,,,,,,
465,PT01M44.00S,2022-01-08T02:42:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,89.83245729303549,38.48039215686275,1610612741,96,89,2022-01-08T02:42:57Z,4560000,-58.0,43.0,1,right,Z. LaVine 7' driving floating Jump Shot (22 PTS),[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,7.19,Made,,,,,,,,,,22.0,,,,,,,,,
466,PT01M44.00S,2022-01-08T02:42:41.9Z,3,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612741,96,89,2022-01-08T02:42:59Z,4570000,,,0,,D. Avdija shooting personal FOUL (3 PF) (LaVine 1 FT),"[1630166, 203897]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,202058.0,3.0,0.0,LaVine,203897.0,,,,,,,,,,
468,PT01M44.00S,2022-01-08T02:43:06.4Z,3,REGULAR,substitution,out,[],202696,,,1610612741,96,89,2022-01-08T02:43:09Z,4590000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M44.00S,2022-01-08T02:43:06.4Z,3,REGULAR,substitution,in,[],1628396,,,1610612741,96,89,2022-01-08T02:43:09Z,4600000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M44.00S,2022-01-08T02:43:32.8Z,3,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,97,89,2022-01-08T02:43:32Z,4610000,,,0,,Z. LaVine Free Throw 1 of 1 (23 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,23.0,,,,,,,,,
471,PT01M30.00S,2022-01-08T02:43:51.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628972,,,1610612764,97,89,2022-01-08T02:44:02Z,4620000,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Beal 2 FT),"[1628972, 203078]",1610612741.0,CHI,shooting,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,202058.0,1.0,0.0,Beal,203078.0,,,,,,,,,,
473,PT01M30.00S,2022-01-08T02:44:16.2Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,97,90,2022-01-08T02:44:16Z,4640000,,,0,,B. Beal Free Throw 1 of 2 (19 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
474,PT01M30.00S,2022-01-08T02:44:16.9Z,3,REGULAR,substitution,out,[],203897,,,1610612764,97,90,2022-01-08T02:44:19Z,4650000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M30.00S,2022-01-08T02:44:16.9Z,3,REGULAR,substitution,in,[],201942,,,1610612764,97,90,2022-01-08T02:44:19Z,4660000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M30.00S,2022-01-08T02:44:34.3Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,97,91,2022-01-08T02:44:34Z,4670000,,,0,,B. Beal Free Throw 2 of 2 (20 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,,,,,,20.0,,,,,,,,,
477,PT01M17.00S,2022-01-08T02:44:48.2Z,3,REGULAR,3pt,Jump Shot,[],1629632,66.17936925098554,24.264705882352942,1610612741,100,91,2022-01-08T02:44:53Z,4680000,-129.0,265.0,1,right,C. White 29' 3PT  (14 PTS) (D. DeRozan 5 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,29.5,Made,,,,,,,,,,14.0,,D. DeRozan,201942.0,5.0,,,,,
479,PT01M02.00S,2022-01-08T02:45:09.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612764,100,91,2022-01-08T02:45:25Z,4700000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Beal 2 FT),"[201942, 203078]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,1627519.0,2.0,0.0,Beal,203078.0,,,,,,,,,,
481,PT01M02.00S,2022-01-08T02:45:31.6Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,100,92,2022-01-08T02:45:31Z,4720000,,,0,,B. Beal Free Throw 1 of 2 (21 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
482,PT01M02.00S,2022-01-08T02:45:45.3Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,100,93,2022-01-08T02:45:45Z,4730000,,,0,,B. Beal Free Throw 2 of 2 (22 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,,,,,,22.0,,,,,,,,,
483,PT00M53.80S,2022-01-08T02:45:54.8Z,3,REGULAR,3pt,Jump Shot,[],1629632,64.73390275952694,50.245098039215684,1610612741,103,93,2022-01-08T02:45:59Z,4740000,1.0,279.0,1,right,C. White 27' 3PT  (17 PTS) (A. Dosunmu 4 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,27.9,Made,,,,,,,,,,17.0,,A. Dosunmu,1630245.0,4.0,,,,,
485,PT00M40.60S,2022-01-08T02:46:12.4Z,3,REGULAR,3pt,Jump Shot,[],1630166,28.991458607095925,23.03921568627451,1610612764,103,93,2022-01-08T02:46:19Z,4760000,135.0,220.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M36.70S,2022-01-08T02:46:16.3Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,103,93,2022-01-08T02:46:19Z,4770000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
487,PT00M33.90S,2022-01-08T02:46:20.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,94.03745072273325,51.9607843137255,1610612741,103,93,2022-01-08T02:46:26Z,4780000,10.0,4.0,1,right,MISS A. Dosunmu running finger roll Layup,[1630245],1610612741.0,CHI,running finger roll,,,Dosunmu,A. Dosunmu,,,,,1.04,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M33.90S,2022-01-08T02:46:20.0Z,3,REGULAR,rebound,offensive,[],1628396,,,1610612741,103,93,2022-01-08T02:46:26Z,4790000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,487.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
489,PT00M33.90S,2022-01-08T02:46:23.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628396,94.40999984741211,50.0,1610612741,105,93,2022-01-08T02:46:23Z,4800000,0.0,0.0,1,right,T. Bradley putback Layup (6 PTS),[1628396],1610612741.0,CHI,putback,,,Bradley,T. Bradley,,,,,0.0,Made,,,,,,,,,,6.0,,,,,,,,,
490,PT00M18.50S,2022-01-08T02:46:42.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628972,,,1610612764,105,93,2022-01-08T02:46:52Z,4810000,,,0,,T. Brown Jr. shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1628972, 1628398]",1610612741.0,CHI,shooting,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,202007.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,
492,PT00M18.50S,2022-01-08T02:47:06.4Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,105,94,2022-01-08T02:47:06Z,4830000,,,0,,K. Kuzma Free Throw 1 of 2 (16 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
493,PT00M18.50S,2022-01-08T02:47:21.0Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,105,95,2022-01-08T02:47:21Z,4840000,,,0,,K. Kuzma Free Throw 2 of 2 (17 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
494,PT00M00.00S,2022-01-08T02:47:42.5Z,3,REGULAR,2pt,Jump Shot,[],1629632,78.0059132720105,28.431372549019606,1610612741,107,95,2022-01-08T02:47:50Z,4850000,-108.0,154.0,1,right,C. White 18' driving floating Jump Shot (19 PTS) (D. DeRozan 6 AST),"[1629632, 201942]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,18.81,Made,,,,,,,,,,19.0,,D. DeRozan,201942.0,6.0,,,,,
498,PT00M00.00S,2022-01-08T02:47:45.7Z,3,REGULAR,instantreplay,request,[],0,,,1610612764,107,95,2022-01-08T02:49:46Z,4865000,,,0,,,[],,,support,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,,
496,PT00M00.00S,2022-01-08T02:47:48.9Z,3,REGULAR,period,end,[],0,,,1610612764,107,95,2022-01-08T02:47:48Z,4870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-01-08T02:49:57.5Z,4,REGULAR,substitution,out,['startperiod'],203078,,,1610612764,107,95,2022-01-08T02:50:15Z,4890000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-01-08T02:49:57.5Z,4,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,107,95,2022-01-08T02:50:15Z,4900000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-01-08T02:49:57.5Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,107,95,2022-01-08T02:50:15Z,4910000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-01-08T02:49:57.5Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612764,107,95,2022-01-08T02:50:15Z,4920000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-01-08T02:49:57.5Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612764,107,95,2022-01-08T02:50:15Z,4930000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-01-08T02:49:57.5Z,4,REGULAR,substitution,in,['startperiod'],202328,,,1610612764,107,95,2022-01-08T02:50:15Z,4940000,,,0,,SUB in: G. Monroe,[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-01-08T02:50:20.7Z,4,REGULAR,period,start,[],0,,,1610612741,107,95,2022-01-08T02:50:20Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M44.00S,2022-01-08T02:50:36.5Z,4,REGULAR,2pt,Jump Shot,[],201942,74.98357424441524,49.754901960784316,1610612741,109,95,2022-01-08T02:50:43Z,4960000,-1.0,183.0,1,right,D. DeRozan 18' pullup Jump Shot (13 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.27,Made,,,,,,,,,,13.0,,,,,,,,,
507,PT11M28.00S,2022-01-08T02:50:51.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,31.225361366622867,34.80392156862745,1610612764,109,95,2022-01-08T02:50:57Z,4970000,76.0,241.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
508,PT11M24.00S,2022-01-08T02:50:55.9Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,109,95,2022-01-08T02:50:57Z,4980000,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,507.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
509,PT11M13.00S,2022-01-08T02:51:09.0Z,4,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,109,95,2022-01-08T02:51:17Z,4990000,,,0,,C. White bad pass out-of-bounds TURNOVER (2 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,,,,,,,202007.0,,,,,,2.0,,,,,,,,
510,PT10M59.00S,2022-01-08T02:51:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628988,5.863994743758213,49.50980392156863,1610612764,109,97,2022-01-08T02:51:55Z,5000000,2.0,3.0,1,left,A. Holiday cutting Layup (2 PTS) (G. Monroe 1 AST),"[1628988, 202328]",1610612764.0,WAS,cutting,,,Holiday,A. Holiday,,,,,0.36,Made,,,,,,,,,,2.0,,G. Monroe,202328.0,1.0,,,,,
512,PT10M43.00S,2022-01-08T02:52:03.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.94152431011827,39.21568627450981,1610612741,109,97,2022-01-08T02:52:24Z,5020000,-54.0,70.0,1,right,MISS D. DeRozan 8' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,8.85,Missed,,,,,,,,,,,,,,,,,,,
513,PT10M40.00S,2022-01-08T02:52:06.4Z,4,REGULAR,rebound,defensive,[],202328,,,1610612764,109,97,2022-01-08T02:52:10Z,5030000,,,0,,G. Monroe REBOUND (Off:2 Def:2),[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,512.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
514,PT10M35.00S,2022-01-08T02:52:12.8Z,4,REGULAR,foul,personal,['2freethrow'],1628396,,,1610612764,109,97,2022-01-08T02:52:24Z,5040000,,,0,,T. Bradley shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1628396, 203915]",1610612741.0,CHI,shooting,,,Bradley,T. Bradley,,,,,,,,,,,1627519.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,
516,PT10M35.00S,2022-01-08T02:52:37.3Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,109,98,2022-01-08T02:52:37Z,5060000,,,0,,S. Dinwiddie Free Throw 1 of 2 (15 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
517,PT10M35.00S,2022-01-08T02:52:41.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,109,98,2022-01-08T02:52:41Z,5070000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M35.00S,2022-01-08T02:55:47.7Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,109,99,2022-01-08T02:55:47Z,5080000,,,0,,S. Dinwiddie Free Throw 2 of 2 (16 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
519,PT10M23.00S,2022-01-08T02:56:03.2Z,4,REGULAR,foul,offensive,[],201942,,,1610612741,109,99,2022-01-08T02:56:57Z,5090000,,,0,,D. DeRozan offensive FOUL (3 PF),"[201942, 1628988]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,202007.0,3.0,0.0,Holiday,1628988.0,,,,,,,,,,
521,PT10M23.00S,2022-01-08T02:56:03.2Z,4,REGULAR,turnover,offensive foul,[],201942,,,1610612741,109,99,2022-01-08T02:56:03Z,5110000,,,0,,D. DeRozan offensive foul TURNOVER (2 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,202007.0,,,,,,2.0,,,,,,,,
522,PT10M23.00S,2022-01-08T02:56:19.1Z,4,REGULAR,substitution,out,[],1628972,,,1610612764,109,99,2022-01-08T02:56:24Z,5120000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M23.00S,2022-01-08T02:56:19.1Z,4,REGULAR,substitution,in,[],1628366,,,1610612764,109,99,2022-01-08T02:56:24Z,5130000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M12.00S,2022-01-08T02:56:40.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628398,12.697109067017081,48.28431372549019,1610612764,109,99,2022-01-08T02:56:45Z,5140000,9.0,67.0,1,left,MISS K. Kuzma 6' turnaround Hook,[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,6.75,Missed,,,,,,,,,,,,,,,,,,,
525,PT10M11.00S,2022-01-08T02:56:41.6Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,109,99,2022-01-08T02:56:45Z,5150000,,,0,,T. Bradley REBOUND (Off:1 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,524.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
526,PT10M07.00S,2022-01-08T02:56:49.1Z,4,REGULAR,turnover,traveling,[],1630245,,,1610612741,109,99,2022-01-08T02:56:53Z,5160000,,,0,,A. Dosunmu traveling TURNOVER (1 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,202058.0,,,,,,1.0,,,,,,,,
527,PT09M54.00S,2022-01-08T02:57:12.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202328,6.389618922470433,50.73529411764706,1610612764,109,101,2022-01-08T02:57:17Z,5170000,-4.0,8.0,1,left,G. Monroe cutting finger roll Layup (4 PTS) (S. Dinwiddie 4 AST),"[202328, 203915]",1610612764.0,WAS,cutting finger roll,,,Monroe,G. Monroe,,,,,0.85,Made,,,,,,,,,,4.0,,S. Dinwiddie,203915.0,4.0,,,,,
529,PT09M37.00S,2022-01-08T02:57:30.5Z,4,REGULAR,foul,personal,['2freethrow'],202328,,,1610612741,109,101,2022-01-08T02:58:01Z,5190000,,,0,,G. Monroe shooting personal FOUL (1 PF) (DeRozan 2 FT),"[202328, 201942]",1610612764.0,WAS,shooting,,,Monroe,G. Monroe,,,,,,,,,,,1627519.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,
531,PT09M37.00S,2022-01-08T02:58:01.8Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,110,101,2022-01-08T02:58:01Z,5210000,,,0,,D. DeRozan Free Throw 1 of 2 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
532,PT09M37.00S,2022-01-08T02:58:17.1Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,111,101,2022-01-08T02:58:17Z,5220000,,,0,,D. DeRozan Free Throw 2 of 2 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
533,PT09M26.00S,2022-01-08T02:58:29.4Z,4,REGULAR,3pt,Jump Shot,[],1628398,24.52365308804205,84.80392156862744,1610612764,111,101,2022-01-08T02:58:35Z,5230000,-174.0,178.0,1,left,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
534,PT09M23.00S,2022-01-08T02:58:32.4Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,111,101,2022-01-08T02:58:35Z,5240000,,,0,,D. DeRozan REBOUND (Off:2 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,533.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
535,PT09M17.00S,2022-01-08T02:58:38.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,96.40275952693824,3.6764705882352944,1610612741,114,101,2022-01-08T02:58:47Z,5250000,-232.0,-19.0,1,right,A. Dosunmu 3PT  (14 PTS) (D. DeRozan 7 AST),"[1630245, 201942]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,23.24,Made,,,,,,,,,,14.0,,D. DeRozan,201942.0,7.0,,,,,
537,PT09M04.00S,2022-01-08T02:58:53.3Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612764,114,101,2022-01-08T02:59:12Z,5270000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1630245, 203915]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,1627519.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,
539,PT09M04.00S,2022-01-08T02:59:13.5Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,114,102,2022-01-08T02:59:13Z,5290000,,,0,,S. Dinwiddie Free Throw 1 of 2 (17 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
540,PT09M04.00S,2022-01-08T02:59:30.8Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,114,103,2022-01-08T02:59:30Z,5300000,,,0,,S. Dinwiddie Free Throw 2 of 2 (18 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
541,PT08M52.00S,2022-01-08T02:59:48.3Z,4,REGULAR,turnover,traveling,[],1630245,,,1610612741,114,103,2022-01-08T02:59:54Z,5310000,,,0,,A. Dosunmu traveling TURNOVER (2 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,202058.0,,,,,,2.0,,,,,,,,
