actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
430,PT04M48.00S,2021-10-31T01:39:45.0Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,68,65,2021-10-31T01:39:47Z,4270000,,,0,,H. Whiteside REBOUND (Off:0 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,429.0,3.0,3.0,0.0,,,,,,,,,,,,,,
431,PT04M39.00S,2021-10-31T01:40:00.7Z,3,REGULAR,foul,personal,[],1628366,,,1610612762,68,65,2021-10-31T01:40:14Z,4280000,,,0,,L. Ball personal FOUL (1 PF),"[1628366, 1628378]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Mitchell,1628378.0,,,
433,PT04M39.00S,2021-10-31T01:40:12.3Z,3,REGULAR,substitution,out,[],1629750,,,1610612762,68,65,2021-10-31T01:40:14Z,4300000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M39.00S,2021-10-31T01:40:12.3Z,3,REGULAR,substitution,in,[],1627884,,,1610612762,68,65,2021-10-31T01:40:14Z,4310000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M39.00S,2021-10-31T01:40:20.2Z,3,REGULAR,substitution,out,[],1628366,,,1610612762,68,65,2021-10-31T01:40:25Z,4320000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M39.00S,2021-10-31T01:40:20.2Z,3,REGULAR,substitution,in,[],1627936,,,1610612762,68,65,2021-10-31T01:40:25Z,4330000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M25.00S,2021-10-31T01:40:52.6Z,3,REGULAR,turnover,backcourt,[],1626220,,,1610612762,68,65,2021-10-31T01:40:59Z,4340000,,,0,,R. O'Neale backcourt TURNOVER (1 TO),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,1.0,,,,,204059.0,,,,,,,
438,PT04M19.00S,2021-10-31T01:41:15.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612741,68,65,2021-10-31T01:41:31Z,4350000,,,0,,R. O'Neale shooting personal FOUL (3 PF) (LaVine 2 FT),"[1626220, 203897]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,LaVine,203897.0,,,
440,PT04M19.00S,2021-10-31T01:41:47.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,68,65,2021-10-31T01:41:47Z,4370000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,
441,PT04M19.00S,2021-10-31T01:41:47.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,68,65,2021-10-31T01:41:47Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,440.0,,,,,,,,,,,,,,,,,
442,PT04M19.00S,2021-10-31T01:41:49.3Z,3,REGULAR,substitution,out,[],202711,,,1610612741,68,65,2021-10-31T01:41:53Z,4390000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M19.00S,2021-10-31T01:41:49.3Z,3,REGULAR,substitution,in,[],1629672,,,1610612741,68,65,2021-10-31T01:41:53Z,4400000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M19.00S,2021-10-31T01:42:05.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,69,65,2021-10-31T01:42:05Z,4410000,,,0,,Z. LaVine Free Throw 2 of 2 (16 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
445,PT04M03.00S,2021-10-31T01:42:22.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,88.51839684625493,51.225490196078425,1610612762,69,65,2021-10-31T01:42:28Z,4420000,6.0,55.0,1,right,MISS J. Clarkson turnaround Shot,[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,5.57,Missed,,,,,,,,,,,,,,,,,,
446,PT04M01.00S,2021-10-31T01:42:24.0Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,69,65,2021-10-31T01:42:28Z,4430000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,445.0,3.0,2.0,1.0,,,,,,,,,,,,,,
447,PT03M50.00S,2021-10-31T01:42:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628396,5.469776609724048,48.28431372549019,1610612741,71,65,2021-10-31T01:49:03Z,4440000,9.0,-1.0,1,left,T. Bradley cutting Layup (2 PTS) (Z. LaVine 3 AST),"[1628396, 203897]",1610612741.0,CHI,cutting,,,Bradley,T. Bradley,,,,,0.87,Made,,,,,2.0,,,,,,,,,,,Z. LaVine,203897.0,3.0
449,PT03M40.00S,2021-10-31T01:42:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202355,93.64323258869908,52.20588235294118,1610612762,71,65,2021-10-31T01:43:02Z,4460000,11.0,7.0,1,right,MISS H. Whiteside Layup - blocked,"[202355, 1628396]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.32,Missed,,,,,,,,,Bradley,1628396.0,,,,,,,,
451,PT03M40.00S,2021-10-31T01:42:46.1Z,3,REGULAR,block,,[],1628396,,,1610612762,71,65,2021-10-31T01:43:03Z,4465000,,,0,,T. Bradley BLOCK (2 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M40.00S,2021-10-31T01:42:46.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,71,65,2021-10-31T01:43:03Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,,
452,PT03M40.00S,2021-10-31T01:43:05.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,71,65,2021-10-31T01:43:05Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M36.00S,2021-10-31T01:43:08.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,96.27135348226018,95.83333333333334,1610612762,71,65,2021-10-31T01:43:18Z,4490000,229.0,-17.0,1,right,MISS D. Mitchell 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,
454,PT03M29.00S,2021-10-31T01:43:15.9Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612762,71,65,2021-10-31T01:43:18Z,4500000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,453.0,3.0,2.0,1.0,,,,,,,,,,,,,,
455,PT03M29.00S,2021-10-31T01:43:16.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626220,94.40999984741211,50.0,1610612762,71,67,2021-10-31T01:43:16Z,4510000,0.0,0.0,1,right,R. O'Neale putback Layup (7 PTS),[1626220],1610612762.0,UTA,putback,,,O'Neale,R. O'Neale,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,
456,PT03M12.00S,2021-10-31T01:43:32.4Z,3,REGULAR,3pt,Jump Shot,[],1627884,24.52365308804205,87.5,1610612741,71,67,2021-10-31T01:43:48Z,4520000,-188.0,178.0,1,left,MISS D. Jones Jr. 25' 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
457,PT03M10.00S,2021-10-31T01:43:34.4Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,71,67,2021-10-31T01:43:34Z,4530000,,,0,,D. Mitchell REBOUND (Off:1 Def:5),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,456.0,6.0,5.0,1.0,,,,,,,,,,,,,,
458,PT03M06.00S,2021-10-31T01:43:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,93.77463863337714,51.470588235294116,1610612762,71,69,2021-10-31T01:43:54Z,4540000,7.0,6.0,1,right,D. Mitchell running Layup (26 PTS),[1628378],1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,0.95,Made,,,,,26.0,,,,,,,,,,,,,
459,PT02M47.00S,2021-10-31T01:43:57.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,12.040078843626807,49.50980392156863,1610612741,73,69,2021-10-31T01:50:51Z,4550000,2.0,61.0,1,left,A. Caruso 6' pullup Jump Shot (2 PTS),[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,6.08,Made,,,,,2.0,,,,,,,,,,,,,
460,PT02M39.00S,2021-10-31T01:44:06.9Z,3,REGULAR,turnover,lost ball,[],1628378,,,1610612762,73,69,2021-10-31T01:44:16Z,4560000,,,0,,D. Mitchell lost ball TURNOVER (4 TO),"[1628378, 1627936]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,4.0,Caruso,1627936.0,,,,,,,,,,
461,PT02M39.00S,2021-10-31T01:44:06.9Z,3,REGULAR,steal,,[],1627936,,,1610612741,73,69,2021-10-31T01:44:09Z,4570000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M34.00S,2021-10-31T01:44:11.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630245,6.1268068331143235,53.431372549019606,1610612741,73,69,2021-10-31T01:45:08Z,4580000,-17.0,5.0,1,left,MISS A. Dosunmu running Layup - blocked,"[1630245, 202355]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,1.79,Missed,,,,,,,,,Whiteside,202355.0,,,,,,,,
509,PT02M34.00S,2021-10-31T01:44:11.7Z,3,REGULAR,block,,[],202355,,,1610612741,73,69,2021-10-31T01:54:33Z,4585000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M34.00S,2021-10-31T01:44:11.7Z,3,REGULAR,rebound,offensive,[],203897,,,1610612741,73,69,2021-10-31T01:45:08Z,4590000,,,0,,Z. LaVine REBOUND (Off:3 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,462.0,5.0,2.0,3.0,,,,,,,,,,,,,,
464,PT02M34.00S,2021-10-31T01:44:15.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203897,5.590000152587891,50.0,1610612741,75,69,2021-10-31T01:44:42Z,4600000,0.0,0.0,1,left,Z. LaVine putback DUNK (18 PTS),[203897],1610612741.0,CHI,putback,,,LaVine,Z. LaVine,,,,,0.0,Made,,,,,18.0,,,,,,,,,,,,,
465,PT02M34.00S,2021-10-31T01:44:25.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,75,69,2021-10-31T01:44:25Z,4610000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M34.00S,2021-10-31T01:47:07.1Z,3,REGULAR,substitution,out,[],203897,,,1610612762,75,69,2021-10-31T01:47:10Z,4630000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M34.00S,2021-10-31T01:47:07.1Z,3,REGULAR,substitution,in,[],201942,,,1610612762,75,69,2021-10-31T01:47:10Z,4640000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M34.00S,2021-10-31T01:47:14.0Z,3,REGULAR,substitution,out,[],202355,,,1610612762,75,69,2021-10-31T01:47:22Z,4650000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M34.00S,2021-10-31T01:47:14.0Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,75,69,2021-10-31T01:47:22Z,4660000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M34.00S,2021-10-31T01:47:14.0Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,75,69,2021-10-31T01:47:22Z,4670000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M34.00S,2021-10-31T01:47:14.0Z,3,REGULAR,substitution,in,[],204060,,,1610612762,75,69,2021-10-31T01:47:22Z,4680000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M34.00S,2021-10-31T01:47:14.0Z,3,REGULAR,substitution,in,[],1630215,,,1610612762,75,69,2021-10-31T01:47:22Z,4690000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M34.00S,2021-10-31T01:47:14.0Z,3,REGULAR,substitution,in,[],203497,,,1610612762,75,69,2021-10-31T01:47:22Z,4700000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M18.00S,2021-10-31T01:47:33.2Z,3,REGULAR,turnover,bad pass,[],204060,,,1610612762,75,69,2021-10-31T01:48:06Z,4710000,,,0,,J. Ingles bad pass TURNOVER (3 TO),"[204060, 1627884]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,3.0,Jones Jr.,1627884.0,,,,,,,,,,
476,PT02M18.00S,2021-10-31T01:47:33.2Z,3,REGULAR,steal,,[],1627884,,,1610612741,75,69,2021-10-31T01:47:35Z,4720000,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M13.00S,2021-10-31T01:47:41.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630215,,,1610612741,75,69,2021-10-31T01:48:10Z,4730000,,,0,,J. Butler personal FOUL (2 PF) (Caruso 2 FT),"[1630215, 1627936]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Caruso,1627936.0,,,
479,PT02M13.00S,2021-10-31T01:48:11.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627936,,,1610612741,75,69,2021-10-31T01:48:11Z,4750000,,,0,,MISS A. Caruso Free Throw 1 of 2,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Missed,,,,,,,,,,,,,,,,,,
480,PT02M13.00S,2021-10-31T01:48:11.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,75,69,2021-10-31T01:48:11Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,,
481,PT02M13.00S,2021-10-31T01:48:27.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627936,,,1610612741,76,69,2021-10-31T01:48:27Z,4770000,,,0,,A. Caruso Free Throw 2 of 2 (3 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
482,PT01M53.00S,2021-10-31T01:48:49.7Z,3,REGULAR,3pt,Jump Shot,[],203903,67.62483574244416,26.715686274509803,1610612762,76,72,2021-10-31T01:48:55Z,4780000,-116.0,252.0,1,right,J. Clarkson 27' 3PT pullup (7 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,27.74,Made,,,,,7.0,,,,,,,,,,,,,
483,PT01M28.00S,2021-10-31T01:49:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,8.886333771353483,50.0,1610612741,76,72,2021-10-31T01:49:20Z,4790000,0.0,31.0,1,left,MISS A. Caruso driving finger roll Layup,[1627936],1610612741.0,CHI,driving finger roll,,,Caruso,A. Caruso,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,
484,PT01M26.00S,2021-10-31T01:49:17.0Z,3,REGULAR,rebound,offensive,[],1627936,,,1610612741,76,72,2021-10-31T01:49:17Z,4800000,,,0,,A. Caruso REBOUND (Off:1 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,483.0,2.0,1.0,1.0,,,,,,,,,,,,,,
485,PT01M19.00S,2021-10-31T01:49:24.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201942,22.946780551905388,48.77450980392157,1610612741,76,72,2021-10-31T01:49:29Z,4810000,6.0,163.0,1,left,MISS D. DeRozan 16' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,16.33,Missed,,,,,,,,,,,,,,,,,,
486,PT01M16.00S,2021-10-31T01:49:27.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,76,72,2021-10-31T01:49:29Z,4820000,,,0,,R. Gobert REBOUND (Off:6 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,485.0,12.0,6.0,6.0,,,,,,,,,,,,,,
487,PT01M05.00S,2021-10-31T01:49:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,93.64323258869908,54.65686274509803,1610612762,76,72,2021-10-31T01:49:48Z,4830000,23.0,7.0,1,right,MISS J. Butler driving Layup - blocked,"[1630215, 1627884]",1610612762.0,UTA,driving,,,Butler,J. Butler,,,,,2.44,Missed,,,,,,,,,Jones Jr.,1627884.0,,,,,,,,
488,PT01M05.00S,2021-10-31T01:49:37.3Z,3,REGULAR,block,,[],1627884,,,1610612762,76,72,2021-10-31T01:49:40Z,4840000,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M00.00S,2021-10-31T01:49:42.3Z,3,REGULAR,rebound,defensive,[],1628396,,,1610612741,76,72,2021-10-31T01:49:48Z,4850000,,,0,,T. Bradley REBOUND (Off:0 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,487.0,2.0,2.0,0.0,,,,,,,,,,,,,,
490,PT00M56.40S,2021-10-31T01:49:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.601182654402102,48.03921568627451,1610612741,76,72,2021-10-31T02:00:23Z,4860000,10.0,0.0,1,left,MISS A. Caruso running Layup,[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,0.98,Missed,,,,,,,,,,,,,,,,,,
491,PT00M54.20S,2021-10-31T01:49:49.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,76,72,2021-10-31T01:49:49Z,4870000,,,0,,R. Gobert REBOUND (Off:6 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,490.0,13.0,7.0,6.0,,,,,,,,,,,,,,
492,PT00M39.40S,2021-10-31T01:50:04.3Z,3,REGULAR,3pt,Jump Shot,[],203903,63.02562417871223,25.735294117647058,1610612762,76,72,2021-10-31T01:50:17Z,4880000,-121.0,295.0,1,right,MISS J. Clarkson 31' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,31.91,Missed,,,,,,,,,,,,,,,,,,
493,PT00M38.00S,2021-10-31T01:50:05.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,76,72,2021-10-31T01:50:17Z,4890000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,492.0,,,,,,,,,,,,,,,,,
494,PT00M38.00S,2021-10-31T01:50:15.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612741,76,72,2021-10-31T01:50:45Z,4900000,,,0,,R. Gobert loose ball personal FOUL (3 PF) (Dosunmu 2 FT),"[203497, 1630245]",1610612762.0,UTA,loose ball,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Dosunmu,1630245.0,,,
496,PT00M38.00S,2021-10-31T01:50:58.7Z,3,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,77,72,2021-10-31T01:50:58Z,4920000,,,0,,A. Dosunmu Free Throw 1 of 2 (4 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
497,PT00M38.00S,2021-10-31T01:50:58.7Z,3,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,77,72,2021-10-31T01:51:27Z,4930000,,,0,,MISS A. Dosunmu Free Throw 2 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT00M35.00S,2021-10-31T01:51:01.7Z,3,REGULAR,rebound,offensive,[],1628396,,,1610612741,77,72,2021-10-31T01:51:27Z,4940000,,,0,,T. Bradley REBOUND (Off:1 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,497.0,3.0,2.0,1.0,,,,,,,,,,,,,,
499,PT00M32.20S,2021-10-31T01:51:25.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627936,15.325229960578188,42.64705882352941,1610612741,79,72,2021-10-31T02:02:15Z,4950000,37.0,92.0,1,left,A. Caruso 9' pullup Jump Shot (5 PTS),[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,9.87,Made,,,,,5.0,,,,,,,,,,,,,
500,PT00M07.70S,2021-10-31T01:51:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,89.96386333771353,46.32352941176471,1610612762,79,72,2021-10-31T01:51:58Z,4960000,-18.0,42.0,1,right,MISS J. Butler driving Layup,[1630215],1610612762.0,UTA,driving,,,Butler,J. Butler,,,,,4.57,Missed,,,,,,,,,,,,,,,,,,
501,PT00M04.00S,2021-10-31T01:51:55.0Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,79,72,2021-10-31T01:51:55Z,4970000,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,500.0,4.0,3.0,1.0,,,,,,,,,,,,,,
502,PT00M01.50S,2021-10-31T01:51:57.5Z,3,REGULAR,3pt,Jump Shot,[],1630245,21.895532194480946,13.725490196078432,1610612741,79,72,2021-10-31T01:52:10Z,4980000,181.0,153.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,23.75,Missed,,,,,,,,,,,,,,,,,,
503,PT00M01.50S,2021-10-31T01:51:57.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,79,72,2021-10-31T01:52:10Z,4990000,,,0,,R. Gobert REBOUND (Off:6 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,502.0,14.0,8.0,6.0,,,,,,,,,,,,,,
504,PT00M00.00S,2021-10-31T01:52:03.5Z,3,REGULAR,period,end,[],0,,,1610612762,79,72,2021-10-31T01:52:03Z,5000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-10-31T01:54:02.8Z,4,REGULAR,substitution,out,['startperiod'],1628396,,,1610612762,79,72,2021-10-31T01:54:27Z,5010000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-10-31T01:54:02.8Z,4,REGULAR,substitution,out,['startperiod'],1630215,,,1610612762,79,72,2021-10-31T01:54:27Z,5020000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-10-31T01:54:02.8Z,4,REGULAR,substitution,in,['startperiod'],202696,,,1610612762,79,72,2021-10-31T01:54:27Z,5030000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-10-31T01:54:02.8Z,4,REGULAR,substitution,in,['startperiod'],1630235,,,1610612762,79,72,2021-10-31T01:54:27Z,5040000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-10-31T01:54:42.1Z,4,REGULAR,period,start,[],0,,,1610612762,79,72,2021-10-31T01:54:42Z,5050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M44.00S,2021-10-31T01:54:59.3Z,4,REGULAR,turnover,out-of-bounds,[],204060,,,1610612762,79,72,2021-10-31T01:55:11Z,5060000,,,0,,J. Ingles lost ball out-of-bounds TURNOVER (4 TO),[204060],1610612762.0,UTA,lost ball,,,Ingles,J. Ingles,,,,,,,,,,,,4.0,,,,,202901.0,,,,,,,
512,PT11M24.00S,2021-10-31T01:55:27.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202696,18.610381077529567,93.13725490196079,1610612741,79,72,2021-10-31T01:55:41Z,5070000,-216.0,122.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,
513,PT11M22.00S,2021-10-31T01:55:29.9Z,4,REGULAR,rebound,defensive,[],1630235,,,1610612762,79,72,2021-10-31T01:55:41Z,5080000,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,512.0,1.0,1.0,0.0,,,,,,,,,,,,,,
