actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
445,PT04M58.00S,2025-12-16T01:52:31.9Z,3,REGULAR,foul,technical,['inpenalty'],1627759,,,1610612738,66,65,2025-12-16T01:52:40Z,4380000,False,,,0,,J. Brown double technical FOUL (1 Tech),[1627759],1610612738.0,BOS,double,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,202007.0,1.0,1.0,,,,,,,,,,,,,,
446,PT04M58.00S,2025-12-16T01:52:48.0Z,3,REGULAR,substitution,out,[],1641709,,,1610612738,66,65,2025-12-16T01:53:06Z,4390000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M58.00S,2025-12-16T01:52:48.0Z,3,REGULAR,substitution,in,[],1627747,,,1610612738,66,65,2025-12-16T01:53:06Z,4400000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M44.00S,2025-12-16T01:53:15.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612738,66,65,2025-12-16T01:53:28Z,4410000,False,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Brown 2 FT),"[1630595, 1627759]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,202007.0,3.0,1.0,Brown,1627759.0,,,,,,,,,,,,
450,PT04M44.00S,2025-12-16T01:53:45.1Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,66,65,2025-12-16T01:53:45Z,4430000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
451,PT04M44.00S,2025-12-16T01:53:45.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,66,65,2025-12-16T01:53:45Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,
452,PT04M44.00S,2025-12-16T01:54:06.6Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,67,65,2025-12-16T01:54:06Z,4450000,False,,,0,,J. Brown Free Throw 2 of 2 (21 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
453,PT04M29.00S,2025-12-16T01:54:22.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,74.06373193166885,82.84313725490196,1610612765,67,68,2025-12-16T01:54:27Z,4460000,False,164.0,191.0,1,right,C. LeVert 25' 3PT  (3 PTS) (C. Cunningham 8 AST),"[1627747, 1630595]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.21,Made,3.0,,,,,,,,,,C. Cunningham,1630595.0,8.0,,,,,
455,PT04M18.00S,2025-12-16T01:54:34.1Z,3,REGULAR,2pt,Jump Shot,[],1628401,19.92444152431012,32.59803921568628,1610612738,69,68,2025-12-16T01:54:37Z,4480000,False,87.0,135.0,1,left,D. White 16' pullup Jump Shot (15 PTS) (J. Brown 6 AST),"[1628401, 1627759]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,8-16 Right,16.04,Made,15.0,,,,,,,,,,J. Brown,1627759.0,6.0,,,,,
457,PT04M09.00S,2025-12-16T01:54:46.5Z,3,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,69,68,2025-12-16T01:54:54Z,4500000,False,,,0,,J. Ivey lost ball out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,lost ball,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,202007.0,,,,,,,,,,,,2.0,,,,
458,PT04M09.00S,2025-12-16T01:54:57.0Z,3,REGULAR,substitution,out,[],1631105,,,1610612738,69,68,2025-12-16T01:55:06Z,4510000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M09.00S,2025-12-16T01:54:57.0Z,3,REGULAR,substitution,in,[],1641842,,,1610612738,69,68,2025-12-16T01:55:06Z,4520000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M53.00S,2025-12-16T01:55:25.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631169,19.267411300919843,8.088235294117647,1610612738,69,68,2025-12-16T01:55:34Z,4530000,False,210.0,129.0,1,left,MISS J. Minott 24' 3PT,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,24.59,Missed,,,,,,,,,,,,,,,,,,
461,PT03M50.00S,2025-12-16T01:55:28.6Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,69,68,2025-12-16T01:55:34Z,4540000,False,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,460.0,4.0,3.0,1.0,,,,,,,,
462,PT03M45.00S,2025-12-16T01:55:34.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612738,69,68,2025-12-16T01:55:39Z,4550000,False,,,0,,R. Holland II personal FOUL (3 PF) (White 2 FT),"[1641842, 1628401]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Right Center,,,,202007.0,3.0,0.0,White,1628401.0,,,,,,,,,,,,
464,PT03M45.00S,2025-12-16T01:56:04.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628401,,,1610612738,70,68,2025-12-16T01:56:04Z,4570000,False,,,0,,D. White Free Throw 1 of 2 (16 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
465,PT03M45.00S,2025-12-16T01:56:22.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628401,,,1610612738,71,68,2025-12-16T01:56:22Z,4580000,False,,,0,,D. White Free Throw 2 of 2 (17 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
466,PT03M33.00S,2025-12-16T01:56:36.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641775,,,1610612765,71,68,2025-12-16T01:56:44Z,4590000,False,,,0,,J. Walsh shooting personal FOUL (4 PF) (Cunningham 2 FT),"[1641775, 1630595]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Left,,,,202007.0,4.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
468,PT03M33.00S,2025-12-16T01:57:01.6Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,71,69,2025-12-16T01:57:01Z,4610000,False,,,0,,C. Cunningham Free Throw 1 of 2 (22 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
469,PT03M33.00S,2025-12-16T01:57:16.2Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,71,70,2025-12-16T01:57:16Z,4620000,False,,,0,,C. Cunningham Free Throw 2 of 2 (23 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
470,PT03M17.00S,2025-12-16T01:57:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.937582128777924,38.970588235294116,1610612738,71,70,2025-12-16T01:57:46Z,4630000,False,55.0,41.0,1,left,MISS J. Brown 6' driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
472,PT03M16.00S,2025-12-16T01:57:37.7Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,71,70,2025-12-16T01:57:46Z,4650000,False,,,0,,J. Brown REBOUND (Off:2 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,470.0,4.0,2.0,2.0,,,,,,,,
473,PT03M13.00S,2025-12-16T01:57:41.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631169,8.360709592641262,2.941176470588235,1610612738,71,70,2025-12-16T01:57:57Z,4660000,False,235.0,26.0,1,left,MISS J. Minott 3PT,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
474,PT03M12.00S,2025-12-16T01:57:42.0Z,3,REGULAR,rebound,defensive,[],1641842,,,1610612765,71,70,2025-12-16T01:57:57Z,4670000,False,,,0,,R. Holland II REBOUND (Off:0 Def:5),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,,,,,473.0,5.0,5.0,0.0,,,,,,,,
475,PT03M09.00S,2025-12-16T01:57:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,91.5407358738502,45.83333333333333,1610612765,71,72,2025-12-16T01:58:10Z,4680000,False,-21.0,27.0,1,right,J. Ivey running reverse Layup (7 PTS) (C. Cunningham 9 AST),"[1631093, 1630595]",1610612765.0,DET,running reverse,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.41,Made,7.0,,,,,,,,,,C. Cunningham,1630595.0,9.0,,,,,
477,PT03M09.00S,2025-12-16T01:57:52.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628401,,,1610612765,71,72,2025-12-16T01:58:03Z,4700000,False,,,0,,D. White shooting personal FOUL (1 PF) (Ivey 1 FT),"[1628401, 1631093]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,1628168.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
479,PT03M09.00S,2025-12-16T01:58:07.0Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,71,72,2025-12-16T01:58:16Z,4720000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M09.00S,2025-12-16T01:58:07.0Z,3,REGULAR,substitution,in,[],202699,,,1610612765,71,72,2025-12-16T01:58:16Z,4730000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M09.00S,2025-12-16T01:58:29.9Z,3,REGULAR,freethrow,1 of 1,[],1631093,,,1610612765,71,73,2025-12-16T01:58:29Z,4740000,False,,,0,,J. Ivey Free Throw 1 of 1 (8 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
482,PT03M00.00S,2025-12-16T01:58:43.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612738,71,73,2025-12-16T01:59:16Z,4750000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (Brown 2 FT),"[1627747, 1627759]",1610612765.0,DET,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,1628168.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,
484,PT03M00.00S,2025-12-16T01:59:26.7Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,71,73,2025-12-16T01:59:26Z,4770000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT03M00.00S,2025-12-16T01:59:26.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,71,73,2025-12-16T01:59:26Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,
486,PT03M00.00S,2025-12-16T01:59:32.3Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,71,73,2025-12-16T01:59:37Z,4790000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M00.00S,2025-12-16T01:59:32.3Z,3,REGULAR,substitution,in,[],1631248,,,1610612738,71,73,2025-12-16T01:59:37Z,4800000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M00.00S,2025-12-16T01:59:53.5Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,72,73,2025-12-16T01:59:53Z,4810000,False,,,0,,J. Brown Free Throw 2 of 2 (22 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
489,PT02M47.00S,2025-12-16T02:00:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.51182654402102,58.82352941176471,1610612765,72,75,2025-12-16T02:00:17Z,4820000,False,44.0,8.0,1,right,C. LeVert Layup (5 PTS) (J. Ivey 1 AST),"[1627747, 1631093]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,5.0,,,,,,,,,,J. Ivey,1631093.0,1.0,,,,,
491,PT02M47.00S,2025-12-16T02:00:12.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631169,,,1610612765,72,75,2025-12-16T02:00:23Z,4840000,False,,,0,,J. Minott shooting personal FOUL (3 PF) (LeVert 1 FT),"[1631169, 1627747]",1610612738.0,BOS,shooting,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,,,,1628168.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,,
493,PT02M47.00S,2025-12-16T02:00:36.6Z,3,REGULAR,freethrow,1 of 1,[],1627747,,,1610612765,72,76,2025-12-16T02:00:36Z,4860000,False,,,0,,C. LeVert Free Throw 1 of 1 (6 PTS),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
494,PT02M32.00S,2025-12-16T02:00:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.440867279894875,62.5,1610612738,72,76,2025-12-16T02:01:00Z,4870000,False,-62.0,17.0,1,left,MISS J. Brown 6' driving Layup - blocked,"[1627759, 1630191]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,,,Stewart,1630191.0,,
684,PT02M32.00S,2025-12-16T02:00:52.0Z,3,REGULAR,block,,[],1630191,,,1610612738,72,76,2025-12-16T02:39:45Z,4875000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
495,PT02M31.00S,2025-12-16T02:00:53.0Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,72,76,2025-12-16T02:39:45Z,4880000,False,,,0,,J. Brown REBOUND (Off:3 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,494.0,5.0,2.0,3.0,,,,,,,,
496,PT02M29.00S,2025-12-16T02:00:55.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631248,14.799605781865965,4.166666666666666,1610612738,72,76,2025-12-16T02:01:05Z,4890000,False,229.0,87.0,1,left,MISS B. Scheierman 24' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,24.5,Missed,,,,,,,,,,,,,,,,,,
497,PT02M28.00S,2025-12-16T02:00:56.1Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,72,76,2025-12-16T02:01:05Z,4900000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,,,,,,496.0,2.0,1.0,1.0,,,,,,,,
498,PT02M21.00S,2025-12-16T02:01:02.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,88.91261498028909,4.6568627450980395,1610612765,72,76,2025-12-16T04:05:31Z,4910000,False,-227.0,52.0,1,right,MISS C. LeVert running 3PT,[1627747],1610612765.0,DET,running,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
499,PT02M20.00S,2025-12-16T02:01:03.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,72,76,2025-12-16T02:01:12Z,4920000,False,,,0,,J. Brown REBOUND (Off:3 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,498.0,6.0,3.0,3.0,,,,,,,,
500,PT02M16.00S,2025-12-16T02:01:09.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612738,72,76,2025-12-16T02:01:15Z,4930000,False,,,0,,R. Holland II personal FOUL (4 PF) (Brown 2 FT),"[1641842, 1627759]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,200833.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,,,
502,PT02M16.00S,2025-12-16T02:01:37.6Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,73,76,2025-12-16T02:02:18Z,4950000,False,,,0,,J. Brown Free Throw 1 of 2 (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
503,PT02M16.00S,2025-12-16T02:01:37.6Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,73,76,2025-12-16T02:02:18Z,4960000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
506,PT02M16.00S,2025-12-16T02:01:37.6Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,73,76,2025-12-16T02:02:18Z,4970000,False,,,0,,I. Stewart REBOUND (Off:3 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,503.0,5.0,2.0,3.0,,,,,,,,
507,PT01M57.00S,2025-12-16T02:02:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,90.75229960578186,44.6078431372549,1610612765,73,78,2025-12-16T02:02:29Z,4980000,False,-27.0,34.0,1,right,R. Holland II driving Layup (9 PTS) (J. Ivey 2 AST),"[1641842, 1631093]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,4.37,Made,9.0,,,,,,,,,,J. Ivey,1631093.0,2.0,,,,,
509,PT01M49.00S,2025-12-16T02:02:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.701708278580814,54.92493872549019,1610612738,73,78,2025-12-16T02:02:42Z,5000000,False,-25.0,10.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
510,PT01M48.00S,2025-12-16T02:02:35.6Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,73,78,2025-12-16T02:02:42Z,5010000,False,,,0,,J. Brown REBOUND (Off:4 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,509.0,7.0,3.0,4.0,,,,,,,,
511,PT01M48.00S,2025-12-16T02:02:38.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627759,6.964520367936925,44.9984681372549,1610612738,75,78,2025-12-16T02:02:47Z,5020000,False,25.0,13.0,1,left,J. Brown tip Layup (25 PTS),[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.82,Made,25.0,,,,,,,,,,,,,,,,,
512,PT01M27.00S,2025-12-16T02:02:57.4Z,3,REGULAR,2pt,Layup,[],1641842,89.56964520367937,69.11764705882352,1610612765,75,78,2025-12-16T02:03:05Z,5030000,False,96.0,46.0,1,right,MISS R. Holland II 10' driving Layup,[1641842],1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Right,10.59,Missed,,,,,,,,,,,,,,,,,,
513,PT01M24.00S,2025-12-16T02:03:00.4Z,3,REGULAR,rebound,defensive,[],1641775,,,1610612738,75,78,2025-12-16T02:03:43Z,5040000,False,,,0,,J. Walsh REBOUND (Off:0 Def:5),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Right,,,,,,,,,512.0,5.0,5.0,0.0,,,,,,,,
516,PT01M22.00S,2025-12-16T02:03:06.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612738,75,78,2025-12-16T02:03:43Z,5070000,False,,,0,,J. Ivey personal FOUL (1 PF) (Walsh 2 FT),"[1631093, 1641775]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,1628168.0,1.0,0.0,Walsh,1641775.0,,,,,,,,,,,,
518,PT01M22.00S,2025-12-16T02:03:33.1Z,3,REGULAR,freethrow,1 of 2,[],1641775,,,1610612738,76,78,2025-12-16T02:03:33Z,5090000,False,,,0,,J. Walsh Free Throw 1 of 2 (7 PTS),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
520,PT01M22.00S,2025-12-16T02:03:46.1Z,3,REGULAR,freethrow,2 of 2,[],1641775,,,1610612738,77,78,2025-12-16T02:03:46Z,5100000,False,,,0,,J. Walsh Free Throw 2 of 2 (8 PTS),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
521,PT01M10.00S,2025-12-16T02:04:01.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,69.72733245729303,23.774509803921568,1610612765,77,81,2025-12-16T02:04:06Z,5110000,False,-131.0,232.0,1,right,C. LeVert 26' 3PT  (9 PTS) (J. Ivey 3 AST),"[1627747, 1631093]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,26.66,Made,9.0,,,,,,,,,,J. Ivey,1631093.0,3.0,,,,,
523,PT00M44.50S,2025-12-16T02:04:28.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,8.886333771353483,60.049019607843135,1610612738,79,81,2025-12-16T02:04:32Z,5130000,False,-50.0,31.0,1,left,A. Simons driving floating Jump Shot (6 PTS) (J. Brown 7 AST),"[1629014, 1627759]",1610612738.0,BOS,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,6.0,,,,,,,,,,J. Brown,1627759.0,7.0,,,,,
526,PT00M33.50S,2025-12-16T02:04:54.7Z,3,REGULAR,substitution,out,[],1629014,,,1610612765,79,81,2025-12-16T02:05:05Z,5160000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M33.50S,2025-12-16T02:04:54.7Z,3,REGULAR,substitution,out,[],1641842,,,1610612765,79,81,2025-12-16T02:05:05Z,5170000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M33.50S,2025-12-16T02:04:54.7Z,3,REGULAR,substitution,in,[],1642864,,,1610612765,79,81,2025-12-16T02:05:05Z,5180000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M33.50S,2025-12-16T02:04:54.7Z,3,REGULAR,substitution,in,[],1630595,,,1610612765,79,81,2025-12-16T02:05:05Z,5190000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M29.90S,2025-12-16T02:05:20.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,93.64323258869908,45.34313725490196,1610612765,79,83,2025-12-16T02:05:24Z,5200000,False,-23.0,7.0,1,right,J. Ivey driving finger roll Layup (10 PTS) (C. LeVert 1 AST),"[1631093, 1627747]",1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.44,Made,10.0,,,,,,,,,,C. LeVert,1627747.0,1.0,,,,,
532,PT00M22.10S,2025-12-16T02:05:33.8Z,3,REGULAR,turnover,lost ball,[],1642864,,,1610612738,79,83,2025-12-16T02:05:40Z,5220000,False,,,0,,H. González lost ball TURNOVER (1 TO),"[1642864, 1627747]",1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,LeVert,1627747.0
533,PT00M22.10S,2025-12-16T02:05:33.8Z,3,REGULAR,steal,,[],1627747,,,1610612765,79,83,2025-12-16T02:05:36Z,5230000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
534,PT00M20.10S,2025-12-16T02:05:37.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627747,93.11760840998686,53.67647058823529,1610612765,79,85,2025-12-16T02:05:52Z,5240000,False,18.0,12.0,1,right,C. LeVert running DUNK (11 PTS),[1627747],1610612765.0,DET,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.21,Made,11.0,,,,,,,,,,,,,,,,,
535,PT00M03.80S,2025-12-16T02:05:56.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,7.178055190538765,60.78431372549019,1610612738,81,85,2025-12-16T02:06:00Z,5250000,False,-54.0,15.0,1,left,J. Brown pullup bank Jump Shot (27 PTS),[1627759],1610612738.0,BOS,pullup bank,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,27.0,,,,,,,,,,,,,,,,,
536,PT00M00.00S,2025-12-16T02:06:04.4Z,3,REGULAR,3pt,Jump Shot,[],1631093,61.3173455978975,64.2156862745098,1610612765,81,85,2025-12-16T02:06:24Z,5260000,False,71.0,311.0,1,right,MISS J. Ivey 31' turnaround 3PT,[1631093],1610612765.0,DET,turnaround,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,31.91,Missed,,,,,,,,,,,,,,,,,,
