actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
345,PT12M00.00S,2026-04-11T00:53:22.4Z,3,REGULAR,substitution,in,['startperiod'],1629674,,,1610612740,82,51,2026-04-11T00:53:49Z,3380000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-04-11T00:53:50.0Z,3,REGULAR,period,start,[],0,,,1610612738,82,51,2026-04-11T00:53:50Z,3390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M45.00S,2026-04-11T00:54:04.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,68.54467805519053,28.186274509803923,1610612738,82,51,2026-04-11T01:00:03Z,3400000,False,-109.0,243.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,26.66,Missed,,,,,,,,,,,,,,,,,
348,PT11M43.00S,2026-04-11T00:54:06.3Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,82,51,2026-04-11T00:54:11Z,3410000,False,,,0,,N. Queta REBOUND (Off:2 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,347.0,7.0,5.0,2.0,,,,,,,,,,,,,
349,PT11M40.00S,2026-04-11T00:54:09.2Z,3,REGULAR,2pt,Layup,['2ndchance'],1629674,91.40932982917214,32.35294117647059,1610612738,84,51,2026-04-11T00:54:41Z,3420000,False,-88.0,28.0,1,right,N. Queta 9' putback Layup (4 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,,9.26,Made,,,,,4.0,,,,,,,,,,,,
351,PT11M26.00S,2026-04-11T00:54:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,8.886333771353483,38.48039215686275,1610612740,84,51,2026-04-11T00:54:33Z,3440000,False,58.0,31.0,1,left,MISS M. Peavy 6' cutting Layup,[1642877],1610612740.0,NOP,cutting,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),0-8 Center,,6.54,Missed,,,,,,,,,,,,,,,,,
352,PT11M25.00S,2026-04-11T00:54:25.6Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,84,51,2026-04-11T00:54:33Z,3450000,False,,,0,,N. Queta REBOUND (Off:2 Def:6),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,351.0,8.0,6.0,2.0,,,,,,,,,,,,,
353,PT11M14.00S,2026-04-11T00:54:35.8Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,84,51,2026-04-11T00:54:39Z,3460000,False,,,0,,J. Brown lost ball TURNOVER (5 TO),"[1627759, 1642847]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,5.0,,,,,,,,,,,,,,,,,,Fears,1642847.0
354,PT11M14.00S,2026-04-11T00:54:35.8Z,3,REGULAR,steal,,[],1642847,,,1610612740,84,51,2026-04-11T00:56:56Z,3470000,False,,,0,,J. Fears STEAL (2 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
355,PT11M09.00S,2026-04-11T00:54:40.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,6.521024967148489,59.80392156862745,1610612740,84,53,2026-04-11T00:54:47Z,3480000,False,-49.0,9.0,1,left,J. Fears running Layup (17 PTS) (D. Queen 2 AST),"[1642847, 1642852]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,4.98,Made,,,,,17.0,D. Queen,1642852.0,2.0,,,,,,,,,
357,PT10M53.00S,2026-04-11T00:54:55.6Z,3,REGULAR,3pt,Jump Shot,[],1630573,67.09921156373193,55.392156862745104,1610612738,87,53,2026-04-11T00:55:00Z,3500000,False,27.0,257.0,1,right,S. Hauser 25' 3PT  (12 PTS) (D. White 2 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,25.82,Made,,,,,12.0,D. White,1628401.0,2.0,,,,,,,,,
359,PT10M32.00S,2026-04-11T00:55:17.1Z,3,REGULAR,2pt,Jump Shot,[],1642852,15.456636005256241,73.52941176470588,1610612740,87,53,2026-04-11T01:02:34Z,3520000,False,-118.0,93.0,1,left,MISS D. Queen 14' turnaround fadeaway Shot - blocked,"[1642852, 1641775]",1610612740.0,NOP,turnaround fadeaway,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,14.98,Missed,,,,,,,,,,,,,,Walsh,1641775.0,,
360,PT10M32.00S,2026-04-11T00:55:17.1Z,3,REGULAR,block,,[],1641775,,,1610612740,87,53,2026-04-11T00:55:19Z,3530000,False,,,0,,J. Walsh BLOCK (1 BLK),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
361,PT10M31.00S,2026-04-11T00:55:18.1Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,87,53,2026-04-11T00:55:22Z,3540000,False,,,0,,N. Queta REBOUND (Off:2 Def:7),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,,,,359.0,9.0,7.0,2.0,,,,,,,,,,,,,
373,PT10M23.00S,2026-04-11T00:55:21.3Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,87,53,2026-04-11T00:56:28Z,3545000,False,,,0,,J. Brown lost ball TURNOVER (6 TO),"[1627759, 1642852]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.0,,,,,,,,,,,,,,,,,,Queen,1642852.0
374,PT10M23.00S,2026-04-11T00:55:21.3Z,3,REGULAR,steal,,[],1642852,,,1610612740,87,53,2026-04-11T00:56:28Z,3547500,False,,,0,,D. Queen STEAL (1 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT10M21.00S,2026-04-11T00:55:31.0Z,3,REGULAR,foul,personal,[],1630573,,,1610612740,87,53,2026-04-11T00:55:37Z,3570000,False,,,0,,S. Hauser personal FOUL (2 PF),"[1630573, 1642852]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1627963.0,2.0,0.0,Queen,1642852.0,,,,
366,PT10M04.00S,2026-04-11T00:56:00.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642847,16.90210249671485,13.23529411764706,1610612740,87,53,2026-04-11T00:56:32Z,3590000,False,184.0,106.0,1,left,MISS J. Fears 21' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right,,21.24,Missed,,,,,,,,,,,,,,,,,
367,PT10M01.00S,2026-04-11T00:56:03.5Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,87,53,2026-04-11T00:56:07Z,3600000,False,,,0,,N. Queta REBOUND (Off:2 Def:8),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Right,,,,366.0,10.0,8.0,2.0,,,,,,,,,,,,,
369,PT09M57.00S,2026-04-11T00:56:08.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,68.15045992115637,73.77450980392157,1610612738,90,53,2026-04-11T00:56:14Z,3610000,False,119.0,247.0,1,right,S. Hauser 27' 3PT running pullup (15 PTS) (D. White 3 AST),"[1630573, 1628401]",1610612738.0,BOS,running pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,27.4,Made,,,,,15.0,D. White,1628401.0,3.0,,,,,,,,,
371,PT09M46.00S,2026-04-11T00:56:21.1Z,3,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612740,90,53,2026-04-11T00:56:28Z,3630000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Poole 2 FT),"[1629674, 1629673]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2882.0,1.0,0.0,Poole,1629673.0,,,,
375,PT09M46.00S,2026-04-11T00:56:48.9Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612740,90,54,2026-04-11T00:56:48Z,3650000,False,,,0,,J. Poole Free Throw 1 of 2 (7 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
376,PT09M46.00S,2026-04-11T00:57:02.6Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612740,90,55,2026-04-11T00:57:02Z,3660000,False,,,0,,J. Poole Free Throw 2 of 2 (8 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
377,PT09M32.00S,2026-04-11T00:57:19.5Z,3,REGULAR,3pt,Jump Shot,[],1630573,61.91072601839684,33.7124693627451,1610612738,93,55,2026-04-11T00:57:29Z,3670000,False,-81.0,306.0,1,right,S. Hauser 31' 3PT  (18 PTS) (D. White 4 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,31.62,Made,,,,,18.0,D. White,1628401.0,4.0,,,,,,,,,
379,PT09M14.00S,2026-04-11T00:57:36.9Z,3,REGULAR,3pt,Jump Shot,[],1626172,30.831143232588698,70.09803921568627,1610612740,93,55,2026-04-11T00:57:43Z,3690000,False,-100.0,237.0,1,left,MISS K. Looney 25' 3PT,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,25.77,Missed,,,,,,,,,,,,,,,,,
380,PT09M13.00S,2026-04-11T00:57:37.9Z,3,REGULAR,rebound,offensive,[],1642877,,,1610612740,93,55,2026-04-11T00:57:43Z,3700000,False,,,0,,M. Peavy REBOUND (Off:1 Def:0),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Left Center,,,,379.0,1.0,0.0,1.0,,,,,,,,,,,,,
381,PT09M07.00S,2026-04-11T00:57:46.4Z,3,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612740,93,55,2026-04-11T00:57:59Z,3710000,False,,,0,,S. Hauser shooting personal FOUL (3 PF) (Queen 2 FT),"[1630573, 1642852]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1627963.0,3.0,0.0,Queen,1642852.0,,,,
383,PT09M07.00S,2026-04-11T00:58:13.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642852,,,1610612740,93,56,2026-04-11T00:58:33Z,3730000,False,,,0,,D. Queen Free Throw 1 of 2 (11 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
384,PT09M07.00S,2026-04-11T00:58:13.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642852,,,1610612740,93,56,2026-04-11T00:58:33Z,3740000,False,,,0,,MISS D. Queen Free Throw 2 of 2,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
385,PT09M07.00S,2026-04-11T00:58:13.8Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,93,56,2026-04-11T00:58:33Z,3750000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,384.0,3.0,3.0,0.0,,,,,,,,,,,,,
386,PT08M54.00S,2026-04-11T00:58:43.3Z,3,REGULAR,3pt,Jump Shot,[],1630573,73.53810775295663,85.5392156862745,1610612738,96,56,2026-04-11T00:58:46Z,3760000,False,178.0,196.0,1,right,S. Hauser 26' 3PT  (21 PTS) (D. White 5 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,26.47,Made,,,,,21.0,D. White,1628401.0,5.0,,,,,,,,,
388,PT08M52.00S,2026-04-11T00:58:49.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,96,56,2026-04-11T00:58:49Z,3780000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M42.00S,2026-04-11T01:02:02.5Z,3,REGULAR,foul,personal,[],1627759,,,1610612740,96,56,2026-04-11T01:02:11Z,3790000,False,,,0,,J. Brown personal FOUL (3 PF),"[1627759, 1642847]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,203592.0,3.0,0.0,Fears,1642847.0,,,,
391,PT08M37.00S,2026-04-11T01:02:22.4Z,3,REGULAR,2pt,Jump Shot,[],1642847,21.369908015768726,46.81372549019608,1610612740,96,58,2026-04-11T01:02:26Z,3810000,False,16.0,148.0,1,left,J. Fears 14' driving floating Jump Shot (19 PTS),[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,,14.92,Made,,,,,19.0,,,,,,,,,,,,
392,PT08M27.00S,2026-04-11T01:02:53.2Z,3,REGULAR,foul,personal,[],1642847,,,1610612738,96,58,2026-04-11T01:03:03Z,3820000,False,,,0,,J. Fears personal FOUL (3 PF),"[1642847, 1629674]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,203592.0,3.0,0.0,Queta,1629674.0,,,,
394,PT08M17.00S,2026-04-11T01:03:17.1Z,3,REGULAR,3pt,Jump Shot,[],1629674,68.9388961892247,70.09803921568627,1610612738,99,58,2026-04-11T01:03:23Z,3840000,False,100.0,239.0,1,right,N. Queta 25' 3PT  (7 PTS) (J. Walsh 2 AST),"[1629674, 1641775]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,25.97,Made,,,,,7.0,J. Walsh,1641775.0,2.0,,,,,,,,,
396,PT08M02.00S,2026-04-11T01:03:31.5Z,3,REGULAR,3pt,Jump Shot,[],1642852,36.21879106438896,54.166666666666664,1610612740,99,58,2026-04-11T01:03:38Z,3860000,False,-21.0,288.0,1,left,MISS D. Queen 28' 3PT,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,28.88,Missed,,,,,,,,,,,,,,,,,
397,PT08M00.00S,2026-04-11T01:03:33.5Z,3,REGULAR,rebound,defensive,[],1641775,,,1610612738,99,58,2026-04-11T01:03:38Z,3870000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,396.0,2.0,2.0,0.0,,,,,,,,,,,,,
398,PT07M50.00S,2026-04-11T01:03:43.7Z,3,REGULAR,3pt,Jump Shot,[],1628401,67.23061760840999,14.950980392156863,1610612738,99,58,2026-04-11T01:03:49Z,3880000,False,-175.0,256.0,1,right,MISS D. White 30' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,30.98,Missed,,,,,,,,,,,,,,,,,
399,PT07M48.00S,2026-04-11T01:03:45.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,99,58,2026-04-11T01:03:49Z,3890000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,398.0,,,,,,,,,,,,,,,,
401,PT07M39.00S,2026-04-11T01:04:05.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,29.122864651773984,25.245098039215684,1610612740,99,61,2026-04-11T01:04:08Z,3910000,False,124.0,221.0,1,left,J. Poole 25' 3PT pullup (11 PTS),[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,25.36,Made,,,,,11.0,,,,,,,,,,,,
402,PT07M21.00S,2026-04-11T01:04:32.9Z,3,REGULAR,turnover,out-of-bounds,[],1629674,,,1610612738,99,61,2026-04-11T01:04:37Z,3920000,False,,,0,,N. Queta bad pass out-of-bounds TURNOVER (1 TO),[1629674],1610612738.0,BOS,bad pass,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,2882.0,,,,,,,,
403,PT07M12.00S,2026-04-11T01:04:46.2Z,3,REGULAR,turnover,lost ball,[],1626172,,,1610612740,99,61,2026-04-11T01:04:49Z,3930000,False,,,0,,K. Looney lost ball TURNOVER (1 TO),"[1626172, 1627759]",1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,,,,,,,Brown,1627759.0
404,PT07M12.00S,2026-04-11T01:04:46.2Z,3,REGULAR,steal,,[],1627759,,,1610612738,99,61,2026-04-11T01:04:47Z,3940000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
405,PT07M09.00S,2026-04-11T01:04:49.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.59198423127464,57.35294117647059,1610612738,101,61,2026-04-11T01:04:53Z,3950000,False,37.0,17.0,1,right,J. Brown running Layup (22 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,4.06,Made,,,,,22.0,,,,,,,,,,,,
407,PT06M48.00S,2026-04-11T01:05:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,6.258212877792378,57.84313725490197,1610612740,101,63,2026-04-11T01:05:13Z,3960000,False,-39.0,6.0,1,left,D. Queen driving reverse Layup (13 PTS) (J. Fears 3 AST),"[1642852, 1642847]",1610612740.0,NOP,driving reverse,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,3.97,Made,,,,,13.0,J. Fears,1642847.0,3.0,,,,,,,,,
409,PT06M23.00S,2026-04-11T01:05:34.7Z,3,REGULAR,3pt,Jump Shot,[],1630573,93.24901445466492,4.166666666666666,1610612738,101,63,2026-04-11T01:06:58Z,3980000,False,-229.0,11.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,22.95,Missed,,,,,,,,,,,,,,,,,
410,PT06M21.00S,2026-04-11T01:05:36.7Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,101,63,2026-04-11T01:05:43Z,3990000,False,,,0,,D. Queen REBOUND (Off:0 Def:7),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Left Corner 3,24+ Left,,,,409.0,7.0,7.0,0.0,,,,,,,,,,,,,
411,PT06M07.00S,2026-04-11T01:05:50.7Z,3,REGULAR,3pt,Jump Shot,[],1629673,31.750985545335087,67.8921568627451,1610612740,101,63,2026-04-11T01:05:59Z,4000000,False,-89.0,246.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,26.18,Missed,,,,,,,,,,,,,,,,,
412,PT06M05.00S,2026-04-11T01:05:52.7Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,101,63,2026-04-11T01:05:59Z,4010000,False,,,0,,D. Queen REBOUND (Off:1 Def:7),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,411.0,8.0,7.0,1.0,,,,,,,,,,,,,
413,PT06M04.00S,2026-04-11T01:05:55.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1642852,6.438896189224705,56.395526960784316,1610612740,101,65,2026-04-11T01:06:12Z,4020000,False,-32.0,8.0,1,left,D. Queen putback Layup (15 PTS),[1642852],1610612740.0,NOP,putback,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,3.3,Made,,,,,15.0,,,,,,,,,,,,
414,PT06M04.00S,2026-04-11T01:06:00.1Z,3,REGULAR,violation,defensive goaltending,[],1629674,,,1610612740,101,65,2026-04-11T01:06:09Z,4030000,False,,,0,,N. Queta defensive goaltending VIOLATION,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,,
415,PT05M48.00S,2026-04-11T01:06:31.0Z,3,REGULAR,foul,personal,[],1642847,,,1610612738,101,65,2026-04-11T01:07:08Z,4040000,False,,,0,,J. Fears personal FOUL (4 PF),"[1642847, 1627759]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1627963.0,4.0,0.0,Brown,1627759.0,,,,
417,PT05M48.00S,2026-04-11T01:06:37.4Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,101,65,2026-04-11T01:07:09Z,4060000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M48.00S,2026-04-11T01:06:37.4Z,3,REGULAR,substitution,out,[],1629674,,,1610612738,101,65,2026-04-11T01:07:09Z,4070000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M48.00S,2026-04-11T01:06:37.4Z,3,REGULAR,substitution,out,[],1642847,,,1610612738,101,65,2026-04-11T01:07:09Z,4080000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M48.00S,2026-04-11T01:06:37.4Z,3,REGULAR,substitution,out,[],1626172,,,1610612738,101,65,2026-04-11T01:07:09Z,4090000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M48.00S,2026-04-11T01:06:37.4Z,3,REGULAR,substitution,in,[],202696,,,1610612738,101,65,2026-04-11T01:07:09Z,4100000,False,,,0,,SUB in: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M48.00S,2026-04-11T01:06:37.4Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,101,65,2026-04-11T01:07:09Z,4110000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M48.00S,2026-04-11T01:06:37.4Z,3,REGULAR,substitution,in,[],1642490,,,1610612738,101,65,2026-04-11T01:07:09Z,4120000,False,,,0,,SUB in: J. Oduro,[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M48.00S,2026-04-11T01:06:37.4Z,3,REGULAR,substitution,in,[],1641725,,,1610612738,101,65,2026-04-11T01:07:09Z,4130000,False,,,0,,SUB in: T. Alexander,[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M43.00S,2026-04-11T01:07:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,90.75229960578186,58.08823529411765,1610612738,101,65,2026-04-11T01:07:16Z,4140000,False,40.0,34.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 1642852]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,5.31,Missed,,,,,,,,,,,,,,Queen,1642852.0,,
426,PT05M43.00S,2026-04-11T01:07:11.3Z,3,REGULAR,block,,[],1642852,,,1610612738,101,65,2026-04-11T01:07:13Z,4150000,False,,,0,,D. Queen BLOCK (1 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT05M43.00S,2026-04-11T01:07:11.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,101,65,2026-04-11T01:07:16Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,425.0,,,,,,,,,,,,,,,,
429,PT05M41.00S,2026-04-11T01:07:23.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202696,71.17279894875165,73.77450980392157,1610612738,101,65,2026-04-11T01:07:29Z,4180000,False,119.0,218.0,1,right,MISS N. Vučević 24' 3PT,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,24.88,Missed,,,,,,,,,,,,,,,,,
430,PT05M39.00S,2026-04-11T01:07:25.0Z,3,REGULAR,rebound,defensive,[],1641725,,,1610612740,101,65,2026-04-11T01:07:29Z,4190000,False,,,0,,T. Alexander REBOUND (Off:0 Def:1),[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,Above the Break 3,24+ Right Center,,,,429.0,1.0,1.0,0.0,,,,,,,,,,,,,
431,PT05M34.00S,2026-04-11T01:07:34.4Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612740,101,65,2026-04-11T01:09:59Z,4200000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (4 TO),[1629673],1610612740.0,NOP,bad pass,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,4.0,,,,,,,,,,,1627963.0,,,,,,,,
432,PT05M23.00S,2026-04-11T01:07:49.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,67.7562417871222,37.00980392156863,1610612738,101,65,2026-04-11T01:07:54Z,4210000,False,-65.0,251.0,1,right,MISS N. Vučević 25' 3PT,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,25.89,Missed,,,,,,,,,,,,,,,,,
433,PT05M22.00S,2026-04-11T01:07:50.0Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,101,65,2026-04-11T01:07:54Z,4220000,False,,,0,,D. Queen REBOUND (Off:1 Def:8),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,432.0,9.0,8.0,1.0,,,,,,,,,,,,,
434,PT05M13.00S,2026-04-11T01:07:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642490,6.389618922470433,54.166666666666664,1610612740,101,67,2026-04-11T01:08:02Z,4230000,False,-21.0,8.0,1,left,J. Oduro Layup (6 PTS) (D. Queen 3 AST),"[1642490, 1642852]",1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,Restricted Area,0-8 Center,,2.21,Made,,,,,6.0,D. Queen,1642852.0,3.0,,,,,,,,,
