actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
355,PT10M34.00S,2026-02-12T01:49:07.7Z,3,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,72,48,2026-02-12T01:49:13Z,3330000,False,,,0,,J. Brown bad pass out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,1.0,,,101284.0,,,,,,,,,,,,,,,,
356,PT10M21.00S,2026-02-12T01:49:29.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,32.14520367936925,66.91176470588235,1610612741,72,48,2026-02-12T01:49:37Z,3340000,False,-85.0,250.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.36,,,,,,,,,
357,PT10M18.00S,2026-02-12T01:49:32.8Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,72,48,2026-02-12T01:49:37Z,3350000,False,,,0,,N. Queta REBOUND (Off:1 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,356.0,4.0,3.0,1.0,,
358,PT10M07.00S,2026-02-12T01:49:43.3Z,3,REGULAR,3pt,Jump Shot,[],1631248,90.88370565045992,95.83333333333334,1610612738,72,48,2026-02-12T01:49:48Z,3360000,False,229.0,33.0,1,right,MISS B. Scheierman 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.16,,,,,,,,,
359,PT10M05.00S,2026-02-12T01:49:45.3Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612741,72,48,2026-02-12T01:49:48Z,3370000,False,,,0,,A. Simons REBOUND (Off:1 Def:3),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,358.0,4.0,3.0,1.0,,
360,PT09M59.00S,2026-02-12T01:49:55.3Z,3,REGULAR,foul,offensive,[],1641824,,,1610612741,72,48,2026-02-12T01:50:05Z,3380000,False,,,0,,M. Buzelis offensive FOUL (1 PF),"[1641824, 1628401]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Right Center,,,,1628484.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,
362,PT09M59.00S,2026-02-12T01:49:55.3Z,3,REGULAR,turnover,offensive foul,[],1641824,,,1610612741,72,48,2026-02-12T01:49:55Z,3400000,False,,,0,,M. Buzelis offensive foul TURNOVER (1 TO),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Right Center,1.0,,,1628484.0,,,,,,,,,,,,,,,,
363,PT09M47.00S,2026-02-12T01:50:20.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629674,94.30026281208936,48.28431372549019,1610612738,74,48,2026-02-12T01:50:24Z,3410000,False,-9.0,1.0,1,right,N. Queta alley-oop DUNK (8 PTS) (D. White 7 AST),"[1629674, 1628401]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,8.0,0.87,D. White,1628401.0,7.0,,,,,,
365,PT09M34.00S,2026-02-12T01:50:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630172,29.38567674113009,20.098039215686274,1610612741,74,48,2026-02-12T01:50:39Z,3430000,False,150.0,224.0,1,left,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.91,,,,,,,,,
366,PT09M33.00S,2026-02-12T01:50:33.5Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,74,48,2026-02-12T01:50:39Z,3440000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,365.0,3.0,3.0,0.0,,
367,PT09M27.00S,2026-02-12T01:50:40.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631248,93.24901445466492,47.30392156862745,1610612738,76,48,2026-02-12T01:50:44Z,3450000,False,-13.0,11.0,1,right,B. Scheierman running Layup (2 PTS) (D. White 8 AST),"[1631248, 1628401]",1610612738.0,BOS,running,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.74,D. White,1628401.0,8.0,,,,,,
370,PT09M10.00S,2026-02-12T01:51:16.8Z,3,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612741,76,48,2026-02-12T01:51:23Z,3480000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Yabusele 2 FT),"[1629674, 1627824]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,2.0,0.0,Yabusele,1627824.0,,,,,,,,,,,,
372,PT09M10.00S,2026-02-12T01:51:45.2Z,3,REGULAR,freethrow,1 of 2,[],1627824,,,1610612741,76,49,2026-02-12T01:52:15Z,3500000,False,,,0,,G. Yabusele Free Throw 1 of 2 (3 PTS),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
373,PT09M10.00S,2026-02-12T01:51:45.2Z,3,REGULAR,freethrow,2 of 2,[],1627824,,,1610612741,76,49,2026-02-12T01:52:15Z,3510000,False,,,0,,MISS G. Yabusele Free Throw 2 of 2,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
374,PT09M09.00S,2026-02-12T01:51:46.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,76,49,2026-02-12T01:52:15Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,,,,,
376,PT09M09.00S,2026-02-12T01:52:20.6Z,3,REGULAR,substitution,out,[],1629674,,,1610612741,76,49,2026-02-12T01:52:28Z,3540000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M09.00S,2026-02-12T01:52:20.6Z,3,REGULAR,substitution,in,[],202696,,,1610612741,76,49,2026-02-12T01:52:28Z,3550000,False,,,0,,SUB in: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M57.00S,2026-02-12T01:52:54.3Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612741,76,49,2026-02-12T01:52:57Z,3560000,False,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1631248]",1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,2.0,Scheierman,1631248.0,,,,,,,,,,,,,,,,,
379,PT08M57.00S,2026-02-12T01:52:54.3Z,3,REGULAR,steal,,[],1631248,,,1610612738,76,49,2026-02-12T01:52:56Z,3570000,False,,,0,,B. Scheierman STEAL (1 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
380,PT08M51.00S,2026-02-12T01:53:00.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628401,73.53810775295663,85.5392156862745,1610612738,76,49,2026-02-12T01:55:35Z,3580000,False,178.0,196.0,1,right,MISS D. White 26' running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.47,,,,,,,,,
381,PT08M48.00S,2026-02-12T01:53:03.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,76,49,2026-02-12T01:53:09Z,3590000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,380.0,,,,,
383,PT08M40.00S,2026-02-12T01:53:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,9.411957950065702,40.931372549019606,1610612741,76,49,2026-02-12T01:53:29Z,3610000,False,45.0,36.0,1,left,MISS C. Sexton driving Layup - blocked,"[1629012, 202696]",1610612741.0,CHI,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.79,,,,,,,,Vučević,202696.0
384,PT08M40.00S,2026-02-12T01:53:23.5Z,3,REGULAR,block,,[],202696,,,1610612741,76,49,2026-02-12T01:53:25Z,3620000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT08M39.00S,2026-02-12T01:53:24.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612738,76,49,2026-02-12T02:10:35Z,3630000,False,,,0,,N. Vučević REBOUND (Off:2 Def:5),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,383.0,7.0,5.0,2.0,,
386,PT08M34.00S,2026-02-12T01:53:30.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.19776609724047,45.83333333333333,1610612738,78,49,2026-02-12T01:53:34Z,3640000,False,-21.0,21.0,1,right,J. Brown running finger roll Layup (20 PTS),[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,20.0,2.94,,,,,,,,,
387,PT08M19.00S,2026-02-12T01:53:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,6.783837056504599,54.41176470588235,1610612741,78,51,2026-02-12T01:53:48Z,3650000,False,-22.0,11.0,1,left,G. Yabusele driving Layup (5 PTS) (A. Simons 1 AST),"[1627824, 1629014]",1610612741.0,CHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,5.0,2.48,A. Simons,1629014.0,1.0,,,,,,
389,PT08M01.00S,2026-02-12T01:54:02.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,79.97700394218134,51.225490196078425,1610612738,80,51,2026-02-12T01:54:07Z,3670000,False,6.0,136.0,1,right,J. Brown 13' pullup Jump Shot (22 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,22.0,13.58,,,,,,,,,
390,PT07M51.00S,2026-02-12T01:54:15.0Z,3,REGULAR,foul,personal,[],1630573,,,1610612741,80,51,2026-02-12T01:54:22Z,3680000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 1641824]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,1151.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,
392,PT07M51.00S,2026-02-12T01:54:22.1Z,3,REGULAR,substitution,out,[],1629012,,,1610612741,80,51,2026-02-12T01:54:32Z,3700000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M51.00S,2026-02-12T01:54:22.1Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,80,51,2026-02-12T01:54:32Z,3710000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M51.00S,2026-02-12T01:54:22.1Z,3,REGULAR,substitution,in,[],1642265,,,1610612741,80,51,2026-02-12T01:54:32Z,3720000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M51.00S,2026-02-12T01:54:22.1Z,3,REGULAR,substitution,in,[],1631093,,,1610612741,80,51,2026-02-12T01:54:32Z,3730000,False,,,0,,SUB in: J. Ivey,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M44.00S,2026-02-12T01:54:48.4Z,3,REGULAR,3pt,Jump Shot,[],1627824,25.837713534822605,84.55882352941177,1610612741,80,51,2026-02-12T01:54:57Z,3740000,False,-173.0,190.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.71,,,,,,,,,
397,PT07M40.00S,2026-02-12T01:54:52.4Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,80,51,2026-02-12T01:54:57Z,3750000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,396.0,3.0,2.0,1.0,,
398,PT07M33.00S,2026-02-12T01:55:00.7Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,80,51,2026-02-12T01:55:06Z,3760000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1642265]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,2.0,Dillingham,1642265.0,,,,,,,,,,,,,,,,,
399,PT07M33.00S,2026-02-12T01:55:00.7Z,3,REGULAR,steal,,[],1642265,,,1610612741,80,51,2026-02-12T01:55:02Z,3770000,False,,,0,,R. Dillingham STEAL (2 STL),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
401,PT07M26.00S,2026-02-12T01:55:22.7Z,3,REGULAR,2pt,Hook,['fromturnover'],1627824,10.463206307490145,33.57843137254902,1610612741,80,51,2026-02-12T01:55:31Z,3790000,False,82.0,46.0,1,left,MISS G. Yabusele 9' driving Hook - blocked,"[1627824, 202696]",1610612741.0,CHI,driving,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,9.41,,,,,,,,Vučević,202696.0
402,PT07M26.00S,2026-02-12T01:55:22.7Z,3,REGULAR,block,,[],202696,,,1610612741,80,51,2026-02-12T01:55:25Z,3800000,False,,,0,,N. Vučević BLOCK (2 BLK),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
403,PT07M25.00S,2026-02-12T01:55:23.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,80,51,2026-02-12T01:55:31Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,401.0,,,,,
405,PT07M10.00S,2026-02-12T01:55:54.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631093,29.25427069645204,24.754901960784316,1610612741,80,51,2026-02-12T02:03:29Z,3830000,False,126.0,222.0,1,left,MISS J. Ivey 25' pullup 3PT,[1631093],1610612741.0,CHI,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.58,,,,,,,,,
406,PT07M08.00S,2026-02-12T01:55:56.8Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,80,51,2026-02-12T01:56:02Z,3840000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:3),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,405.0,4.0,3.0,1.0,,
407,PT07M02.00S,2026-02-12T01:56:02.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,73.01248357424441,20.098039215686274,1610612738,83,51,2026-02-12T01:56:07Z,3850000,False,-150.0,201.0,1,right,S. Hauser 25' 3PT running (12 PTS) (B. Scheierman 1 AST),"[1630573, 1631248]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,12.0,25.07,B. Scheierman,1631248.0,1.0,,,,,,
409,PT06M48.00S,2026-02-12T01:56:17.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,10.33180026281209,40.19607843137255,1610612741,83,53,2026-02-12T01:56:20Z,3870000,False,49.0,45.0,1,left,R. Dillingham 6' driving Layup (7 PTS),[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,7.0,6.63,,,,,,,,,
410,PT06M24.00S,2026-02-12T01:56:40.5Z,3,REGULAR,3pt,Jump Shot,[],1628401,74.72076215505913,13.970588235294118,1610612738,83,53,2026-02-12T01:56:48Z,3880000,False,-180.0,185.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.83,,,,,,,,,
411,PT06M23.00S,2026-02-12T01:56:41.5Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612741,83,53,2026-02-12T01:56:48Z,3890000,False,,,0,,A. Simons REBOUND (Off:1 Def:4),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,410.0,5.0,4.0,1.0,,
412,PT06M11.00S,2026-02-12T01:56:54.7Z,3,REGULAR,3pt,Jump Shot,[],1642265,8.623521681997373,4.6568627450980395,1610612741,83,53,2026-02-12T01:57:02Z,3900000,False,227.0,29.0,1,left,MISS R. Dillingham 3PT,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,22.85,,,,,,,,,
413,PT06M10.00S,2026-02-12T01:56:55.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,83,53,2026-02-12T01:57:02Z,3910000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,412.0,,,,,
415,PT06M10.00S,2026-02-12T01:57:01.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,83,53,2026-02-12T01:57:01Z,3930000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M10.00S,2026-02-12T01:59:17.1Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,83,53,2026-02-12T01:59:40Z,3940000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M10.00S,2026-02-12T01:59:17.1Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,83,53,2026-02-12T01:59:40Z,3950000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M56.00S,2026-02-12T02:00:12.1Z,3,REGULAR,turnover,out-of-bounds,[],202696,,,1610612738,83,53,2026-02-12T02:00:18Z,3960000,False,,,0,,N. Vučević bad pass out-of-bounds TURNOVER (3 TO),[202696],1610612738.0,BOS,bad pass,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left,3.0,,,1628484.0,,,,,,,,,,,,,,,,
419,PT05M49.00S,2026-02-12T02:00:24.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627824,13.354139290407357,43.38235294117647,1610612741,83,55,2026-02-12T02:05:14Z,3970000,False,33.0,73.0,1,left,G. Yabusele 8' floating Jump Shot (7 PTS) (R. Dillingham 2 AST),"[1627824, 1642265]",1610612741.0,CHI,floating,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,7.0,8.02,R. Dillingham,1642265.0,2.0,,,,,,
421,PT05M35.00S,2026-02-12T02:00:38.6Z,3,REGULAR,3pt,Jump Shot,[],1631248,71.56701708278581,21.323529411764707,1610612738,86,55,2026-02-12T02:00:43Z,3990000,False,-143.0,215.0,1,right,B. Scheierman 25' 3PT  (5 PTS) (P. Pritchard 5 AST),"[1631248, 1630202]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,5.0,25.83,P. Pritchard,1630202.0,5.0,,,,,,
423,PT05M20.00S,2026-02-12T02:00:53.3Z,3,REGULAR,3pt,Jump Shot,[],1627824,31.61957950065703,37.99019607843137,1610612741,86,58,2026-02-12T02:00:58Z,4010000,False,60.0,245.0,1,left,G. Yabusele 25' 3PT  (10 PTS) (R. Dillingham 3 AST),"[1627824, 1642265]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,10.0,25.19,R. Dillingham,1642265.0,3.0,,,,,,
425,PT05M06.00S,2026-02-12T02:01:07.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,88.64980289093299,40.931372549019606,1610612738,86,58,2026-02-12T02:06:31Z,4030000,False,-45.0,54.0,1,right,MISS N. Vučević 7' floating Shot,[202696],1610612738.0,BOS,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,7.06,,,,,,,,,
426,PT05M03.00S,2026-02-12T02:01:10.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,86,58,2026-02-12T02:04:14Z,4040000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,425.0,,,,,
428,PT05M03.00S,2026-02-12T02:01:35.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,86,58,2026-02-12T02:04:14Z,4060000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M03.00S,2026-02-12T02:04:17.4Z,3,REGULAR,substitution,out,[],202696,,,1610612738,86,58,2026-02-12T02:04:31Z,4080000,False,,,0,,SUB out: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M03.00S,2026-02-12T02:04:17.4Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,86,58,2026-02-12T02:04:31Z,4090000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M03.00S,2026-02-12T02:04:17.4Z,3,REGULAR,substitution,out,[],1627824,,,1610612738,86,58,2026-02-12T02:04:31Z,4100000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M03.00S,2026-02-12T02:04:17.4Z,3,REGULAR,substitution,in,[],1641775,,,1610612738,86,58,2026-02-12T02:04:31Z,4110000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M03.00S,2026-02-12T02:04:17.4Z,3,REGULAR,substitution,in,[],1629674,,,1610612738,86,58,2026-02-12T02:04:31Z,4120000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M03.00S,2026-02-12T02:04:17.4Z,3,REGULAR,substitution,in,[],1630208,,,1610612738,86,58,2026-02-12T02:04:31Z,4130000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M49.00S,2026-02-12T02:04:48.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630202,77.87450722733246,52.94117647058824,1610612738,86,58,2026-02-12T02:04:54Z,4140000,False,15.0,155.0,1,right,MISS P. Pritchard 15' fadeaway Shot,[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,,,,,,,,,Missed,,15.62,,,,,,,,,
437,PT04M46.00S,2026-02-12T02:04:51.2Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612741,86,58,2026-02-12T02:04:54Z,4150000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,436.0,1.0,1.0,0.0,,
438,PT04M41.00S,2026-02-12T02:04:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642265,9.937582128777924,42.40196078431372,1610612741,86,58,2026-02-12T02:05:02Z,4160000,False,38.0,41.0,1,left,MISS R. Dillingham running Layup,[1642265],1610612741.0,CHI,running,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.58,,,,,,,,,
439,PT04M40.00S,2026-02-12T02:04:56.8Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,86,58,2026-02-12T02:05:02Z,4170000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,438.0,3.0,3.0,0.0,,
440,PT04M34.00S,2026-02-12T02:05:03.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641775,91.80354796320631,41.17647058823529,1610612738,86,58,2026-02-12T02:05:15Z,4180000,False,-44.0,25.0,1,right,MISS J. Walsh running Layup - blocked,"[1641775, 1630208]",1610612738.0,BOS,running,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.04,,,,,,,,Richards,1630208.0
441,PT04M34.00S,2026-02-12T02:05:03.1Z,3,REGULAR,block,,[],1630208,,,1610612738,86,58,2026-02-12T02:05:05Z,4190000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT04M33.00S,2026-02-12T02:05:04.1Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,86,58,2026-02-12T02:05:15Z,4200000,False,,,0,,N. Queta REBOUND (Off:2 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,440.0,5.0,3.0,2.0,,
